date,신용정보회사
2020-09-30,3.11804
2020-10-01,4.0089
2020-10-02,9.35412
2020-10-03,9.35412
2020-10-04,7.7951
2020-10-05,20.26726
2020-10-06,24.49888
2020-10-07,27.3942
2020-10-08,18.04008
2020-10-09,8.46325
2020-10-10,4.89977
2020-10-11,6.68151
2020-10-12,22.71714
2020-10-13,27.61692
2020-10-14,20.26726
2020-10-15,23.60801
2020-10-16,27.17149
2020-10-17,11.804
2020-10-18,8.90868
2020-10-19,22.71714
2020-10-20,25.38975
2020-10-21,20.04454
2020-10-22,23.60801
2020-10-23,23.16258
2020-10-24,7.57238
2020-10-25,10.02227
2020-10-26,24.05345
2020-10-27,23.16258
2020-10-28,25.16703
2020-10-29,22.27171
2020-10-30,18.2628
2020-10-31,7.7951
2020-11-01,4.45434
2020-11-02,20.93541
2020-11-03,24.49888
2020-11-04,20.26726
2020-11-05,20.93541
2020-11-06,20.04454
2020-11-07,9.79955
2020-11-08,8.68596
2020-11-09,22.27171
2020-11-10,25.61247
2020-11-11,25.83518
2020-11-12,17.81737
2020-11-13,20.04454
2020-11-14,6.45879
2020-11-15,7.12694
2020-11-16,28.95322
2020-11-17,20.93541
2020-11-18,27.83964
2020-11-19,24.49888
2020-11-20,16.48106
2020-11-21,7.57238
2020-11-22,11.804
2020-11-23,32.29398
2020-11-24,29.17594
2020-11-25,25.61247
2020-11-26,22.71714
2020-11-27,26.94877
2020-11-28,8.68596
2020-11-29,7.57238
2020-11-30,26.0579
2020-12-01,25.83518
2020-12-02,35.41202
2020-12-03,28.28507
2020-12-04,21.15812
2020-12-05,9.57683
2020-12-06,8.24053
2020-12-07,29.39866
2020-12-08,24.94432
2020-12-09,23.60801
2020-12-10,25.38975
2020-12-11,22.04899
2020-12-12,8.01781
2020-12-13,6.90423
2020-12-14,22.49443
2020-12-15,24.27616
2020-12-16,27.83964
2020-12-17,21.38084
2020-12-18,20.48997
2020-12-19,7.34966
2020-12-20,8.24053
2020-12-21,27.3942
2020-12-22,20.48997
2020-12-23,20.48997
2020-12-24,19.37639
2020-12-25,12.69487
2020-12-26,8.68596
2020-12-27,7.7951
2020-12-28,24.94432
2020-12-29,29.62138
2020-12-30,27.17149
2020-12-31,20.26726
2021-01-01,11.13585
2021-01-02,10.24498
2021-01-03,5.34521
2021-01-04,28.06236
2021-01-05,24.7216
2021-01-06,24.05345
2021-01-07,24.49888
2021-01-08,22.93986
2021-01-09,9.1314
2021-01-10,9.79955
2021-01-11,31.62583
2021-01-12,26.94877
2021-01-13,19.82182
2021-01-14,30.28953
2021-01-15,26.0579
2021-01-16,10.69042
2021-01-17,12.47216
2021-01-18,27.61692
2021-01-19,35.1893
2021-01-20,22.93986
2021-01-21,24.27616
2021-01-22,27.61692
2021-01-23,13.14031
2021-01-24,11.804
2021-01-25,26.0579
2021-01-26,33.63028
2021-01-27,32.07126
2021-01-28,29.39866
2021-01-29,31.1804
2021-01-30,11.35857
2021-01-31,10.24498
2021-02-01,29.84409
2021-02-02,29.17594
2021-02-03,30.73496
2021-02-04,33.18485
2021-02-05,32.96213
2021-02-06,8.01781
2021-02-07,10.02227
2021-02-08,25.38975
2021-02-09,26.28062
2021-02-10,26.28062
2021-02-11,8.90868
2021-02-12,2.6726
2021-02-13,8.68596
2021-02-14,7.34966
2021-02-15,32.07126
2021-02-16,30.51224
2021-02-17,28.73051
2021-02-18,25.61247
2021-02-19,19.37639
2021-02-20,10.02227
2021-02-21,5.34521
2021-02-22,31.84855
2021-02-23,26.50334
2021-02-24,23.60801
2021-02-25,21.15812
2021-02-26,20.48997
2021-02-27,8.24053
2021-02-28,6.45879
2021-03-01,10.24498
2021-03-02,26.94877
2021-03-03,30.06681
2021-03-04,30.28953
2021-03-05,25.38975
2021-03-06,8.46325
2021-03-07,10.4677
2021-03-08,26.94877
2021-03-09,28.50779
2021-03-10,28.95322
2021-03-11,30.06681
2021-03-12,25.38975
2021-03-13,14.03118
2021-03-14,18.70824
2021-03-15,27.83964
2021-03-16,27.3942
2021-03-17,32.29398
2021-03-18,29.17594
2021-03-19,22.04899
2021-03-20,6.68151
2021-03-21,9.1314
2021-03-22,24.49888
2021-03-23,23.16258
2021-03-24,26.72605
2021-03-25,22.93986
2021-03-26,23.16258
2021-03-27,6.90423
2021-03-28,7.12694
2021-03-29,28.28507
2021-03-30,23.3853
2021-03-31,27.3942
2021-04-01,25.16703
2021-04-02,20.26726
2021-04-03,11.13585
2021-04-04,11.804
2021-04-05,26.28062
2021-04-06,24.94432
2021-04-07,27.83964
2021-04-08,29.62138
2021-04-09,33.853
2021-04-10,9.79955
2021-04-11,5.79064
2021-04-12,24.27616
2021-04-13,20.04454
2021-04-14,30.06681
2021-04-15,26.28062
2021-04-16,17.37193
2021-04-17,8.01781
2021-04-18,4.0089
2021-04-19,25.83518
2021-04-20,29.17594
2021-04-21,23.60801
2021-04-22,19.82182
2021-04-23,24.94432
2021-04-24,10.24498
2021-04-25,8.46325
2021-04-26,30.51224
2021-04-27,31.40311
2021-04-28,30.28953
2021-04-29,23.83073
2021-04-30,23.60801
2021-05-01,8.46325
2021-05-02,12.02672
2021-05-03,21.82628
2021-05-04,24.49888
2021-05-05,9.35412
2021-05-06,24.49888
2021-05-07,22.49443
2021-05-08,9.79955
2021-05-09,6.68151
2021-05-10,29.84409
2021-05-11,31.84855
2021-05-12,31.40311
2021-05-13,24.7216
2021-05-14,24.49888
2021-05-15,9.35412
2021-05-16,7.12694
2021-05-17,24.49888
2021-05-18,21.82628
2021-05-19,8.68596
2021-05-20,25.38975
2021-05-21,22.93986
2021-05-22,8.68596
2021-05-23,8.68596
2021-05-24,26.28062
2021-05-25,27.17149
2021-05-26,26.0579
2021-05-27,24.49888
2021-05-28,28.28507
2021-05-29,7.7951
2021-05-30,5.34521
2021-05-31,24.05345
2021-06-01,22.27171
2021-06-02,25.61247
2021-06-03,24.94432
2021-06-04,21.60356
2021-06-05,7.34966
2021-06-06,6.45879
2021-06-07,30.51224
2021-06-08,30.06681
2021-06-09,22.93986
2021-06-10,24.27616
2021-06-11,19.82182
2021-06-12,5.34521
2021-06-13,4.89977
2021-06-14,25.38975
2021-06-15,26.50334
2021-06-16,25.61247
2021-06-17,20.48997
2021-06-18,20.48997
2021-06-19,7.12694
2021-06-20,5.12249
2021-06-21,26.94877
2021-06-22,20.71269
2021-06-23,21.82628
2021-06-24,24.49888
2021-06-25,23.16258
2021-06-26,8.90868
2021-06-27,7.7951
2021-06-28,20.93541
2021-06-29,23.16258
2021-06-30,21.82628
2021-07-01,26.50334
2021-07-02,19.5991
2021-07-03,7.34966
2021-07-04,6.45879
2021-07-05,22.04899
2021-07-06,34.52115
2021-07-07,20.93541
2021-07-08,25.16703
2021-07-09,17.59465
2021-07-10,9.57683
2021-07-11,7.34966
2021-07-12,19.37639
2021-07-13,26.72605
2021-07-14,24.27616
2021-07-15,28.06236
2021-07-16,20.71269
2021-07-17,7.57238
2021-07-18,7.57238
2021-07-19,27.3942
2021-07-20,26.50334
2021-07-21,26.72605
2021-07-22,24.27616
2021-07-23,20.93541
2021-07-24,7.34966
2021-07-25,5.34521
2021-07-26,24.49888
2021-07-27,27.3942
2021-07-28,17.59465
2021-07-29,20.04454
2021-07-30,21.15812
2021-07-31,6.01336
2021-08-01,6.68151
2021-08-02,27.17149
2021-08-03,22.93986
2021-08-04,22.71714
2021-08-05,23.83073
2021-08-06,15.5902
2021-08-07,7.12694
2021-08-08,6.68151
2021-08-09,24.27616
2021-08-10,25.16703
2021-08-11,22.71714
2021-08-12,23.83073
2021-08-13,24.27616
2021-08-14,9.57683
2021-08-15,8.24053
2021-08-16,10.02227
2021-08-17,30.28953
2021-08-18,26.72605
2021-08-19,30.06681
2021-08-20,22.49443
2021-08-21,10.4677
2021-08-22,5.79064
2021-08-23,24.94432
2021-08-24,25.38975
2021-08-25,25.61247
2021-08-26,24.49888
2021-08-27,24.05345
2021-08-28,8.68596
2021-08-29,8.24053
2021-08-30,46.99331
2021-08-31,33.853
2021-09-01,34.07572
2021-09-02,36.74832
2021-09-03,24.7216
2021-09-04,10.24498
2021-09-05,7.34966
2021-09-06,22.04899
2021-09-07,22.71714
2021-09-08,32.29398
2021-09-09,26.0579
2021-09-10,22.49443
2021-09-11,8.46325
2021-09-12,6.68151
2021-09-13,27.17149
2021-09-14,27.3942
2021-09-15,24.05345
2021-09-16,26.50334
2021-09-17,18.93095
2021-09-18,2.22717
2021-09-19,4.89977
2021-09-20,4.89977
2021-09-21,5.12249
2021-09-22,10.24498
2021-09-23,23.60801
2021-09-24,19.37639
2021-09-25,9.35412
2021-09-26,6.90423
2021-09-27,30.28953
2021-09-28,22.71714
2021-09-29,29.17594
2021-09-30,21.82628
2021-10-01,23.3853
2021-10-02,9.35412
2021-10-03,7.57238
2021-10-04,12.69487
2021-10-05,27.3942
2021-10-06,26.72605
2021-10-07,27.61692
2021-10-08,20.71269
2021-10-09,10.02227
2021-10-10,8.68596
2021-10-11,8.68596
2021-10-12,26.50334
2021-10-13,30.28953
2021-10-14,25.38975
2021-10-15,19.82182
2021-10-16,8.01781
2021-10-17,8.68596
2021-10-18,26.50334
2021-10-19,29.84409
2021-10-20,24.05345
2021-10-21,22.27171
2021-10-22,21.82628
2021-10-23,7.57238
2021-10-24,4.23162
2021-10-25,22.71714
2021-10-26,24.49888
2021-10-27,33.40757
2021-10-28,28.50779
2021-10-29,20.04454
2021-10-30,8.24053
2021-10-31,6.68151
2021-11-01,22.49443
2021-11-02,24.05345
2021-11-03,29.17594
2021-11-04,26.94877
2021-11-05,17.59465
2021-11-06,6.01336
2021-11-07,4.45434
2021-11-08,22.04899
2021-11-09,23.83073
2021-11-10,24.7216
2021-11-11,22.27171
2021-11-12,21.38084
2021-11-13,7.34966
2021-11-14,7.12694
2021-11-15,25.83518
2021-11-16,31.84855
2021-11-17,27.83964
2021-11-18,20.71269
2021-11-19,21.60356
2021-11-20,7.57238
2021-11-21,7.57238
2021-11-22,23.83073
2021-11-23,22.49443
2021-11-24,22.27171
2021-11-25,24.27616
2021-11-26,24.49888
2021-11-27,5.56792
2021-11-28,8.24053
2021-11-29,28.73051
2021-11-30,28.28507
2021-12-01,26.28062
2021-12-02,20.71269
2021-12-03,22.71714
2021-12-04,7.34966
2021-12-05,6.23608
2021-12-06,17.81737
2021-12-07,27.17149
2021-12-08,24.27616
2021-12-09,22.93986
2021-12-10,21.15812
2021-12-11,7.12694
2021-12-12,8.01781
2021-12-13,22.27171
2021-12-14,26.50334
2021-12-15,23.83073
2021-12-16,20.71269
2021-12-17,25.38975
2021-12-18,6.68151
2021-12-19,7.7951
2021-12-20,27.3942
2021-12-21,22.49443
2021-12-22,25.38975
2021-12-23,26.28062
2021-12-24,18.48552
2021-12-25,8.01781
2021-12-26,4.89977
2021-12-27,21.15812
2021-12-28,23.16258
2021-12-29,22.27171
2021-12-30,21.60356
2021-12-31,17.81737
2022-01-01,7.57238
2022-01-02,7.57238
2022-01-03,22.27171
2022-01-04,34.96659
2022-01-05,29.17594
2022-01-06,21.82628
2022-01-07,21.38084
2022-01-08,7.7951
2022-01-09,7.7951
2022-01-10,32.07126
2022-01-11,24.49888
2022-01-12,22.27171
2022-01-13,30.28953
2022-01-14,16.70378
2022-01-15,8.01781
2022-01-16,7.57238
2022-01-17,29.39866
2022-01-18,18.70824
2022-01-19,21.38084
2022-01-20,25.38975
2022-01-21,18.04008
2022-01-22,11.35857
2022-01-23,8.46325
2022-01-24,24.05345
2022-01-25,24.27616
2022-01-26,20.04454
2022-01-27,20.26726
2022-01-28,18.48552
2022-01-29,8.01781
2022-01-30,4.0089
2022-01-31,7.34966
2022-02-01,8.01781
2022-02-02,7.7951
2022-02-03,27.3942
2022-02-04,24.05345
2022-02-05,10.02227
2022-02-06,11.58129
2022-02-07,34.96659
2022-02-08,21.82628
2022-02-09,24.94432
2022-02-10,27.83964
2022-02-11,18.93095
2022-02-12,10.69042
2022-02-13,10.4677
2022-02-14,30.28953
2022-02-15,25.16703
2022-02-16,23.16258
2022-02-17,26.0579
2022-02-18,28.50779
2022-02-19,14.03118
2022-02-20,10.24498
2022-02-21,23.83073
2022-02-22,25.83518
2022-02-23,34.07572
2022-02-24,22.49443
2022-02-25,29.84409
2022-02-26,7.7951
2022-02-27,7.34966
2022-02-28,24.27616
2022-03-01,14.25389
2022-03-02,22.93986
2022-03-03,19.5991
2022-03-04,27.3942
2022-03-05,9.79955
2022-03-06,10.69042
2022-03-07,18.48552
2022-03-08,25.83518
2022-03-09,12.47216
2022-03-10,24.05345
2022-03-11,23.60801
2022-03-12,13.80846
2022-03-13,11.58129
2022-03-14,22.49443
2022-03-15,26.50334
2022-03-16,23.83073
2022-03-17,30.73496
2022-03-18,21.15812
2022-03-19,8.90868
2022-03-20,10.91314
2022-03-21,23.16258
2022-03-22,32.07126
2022-03-23,27.17149
2022-03-24,30.73496
2022-03-25,27.17149
2022-03-26,12.69487
2022-03-27,9.35412
2022-03-28,28.06236
2022-03-29,26.28062
2022-03-30,23.3853
2022-03-31,30.06681
2022-04-01,23.83073
2022-04-02,11.804
2022-04-03,8.90868
2022-04-04,26.0579
2022-04-05,31.62583
2022-04-06,25.61247
2022-04-07,22.71714
2022-04-08,18.70824
2022-04-09,12.02672
2022-04-10,8.90868
2022-04-11,26.72605
2022-04-12,26.94877
2022-04-13,29.39866
2022-04-14,29.62138
2022-04-15,26.94877
2022-04-16,10.91314
2022-04-17,6.45879
2022-04-18,28.06236
2022-04-19,21.60356
2022-04-20,30.95768
2022-04-21,23.83073
2022-04-22,18.93095
2022-04-23,11.13585
2022-04-24,9.1314
2022-04-25,23.16258
2022-04-26,18.04008
2022-04-27,26.0579
2022-04-28,20.48997
2022-04-29,18.93095
2022-04-30,7.34966
2022-05-01,5.79064
2022-05-02,35.85746
2022-05-03,20.04454
2022-05-04,26.72605
2022-05-05,7.34966
2022-05-06,21.15812
2022-05-07,6.01336
2022-05-08,4.89977
2022-05-09,26.50334
2022-05-10,26.50334
2022-05-11,27.17149
2022-05-12,29.17594
2022-05-13,25.61247
2022-05-14,8.24053
2022-05-15,7.12694
2022-05-16,24.94432
2022-05-17,31.84855
2022-05-18,27.17149
2022-05-19,27.3942
2022-05-20,24.49888
2022-05-21,8.90868
2022-05-22,12.47216
2022-05-23,28.50779
2022-05-24,29.39866
2022-05-25,34.74387
2022-05-26,31.40311
2022-05-27,30.73496
2022-05-28,10.91314
2022-05-29,4.0089
2022-05-30,27.3942
2022-05-31,22.71714
2022-06-01,17.59465
2022-06-02,25.61247
2022-06-03,24.94432
2022-06-04,8.90868
2022-06-05,7.7951
2022-06-06,10.24498
2022-06-07,27.83964
2022-06-08,26.0579
2022-06-09,30.95768
2022-06-10,24.27616
2022-06-11,8.46325
2022-06-12,8.01781
2022-06-13,23.3853
2022-06-14,23.60801
2022-06-15,28.50779
2022-06-16,25.83518
2022-06-17,30.95768
2022-06-18,6.90423
2022-06-19,9.79955
2022-06-20,36.08017
2022-06-21,25.61247
2022-06-22,18.04008
2022-06-23,26.94877
2022-06-24,25.16703
2022-06-25,8.24053
2022-06-26,7.57238
2022-06-27,26.72605
2022-06-28,28.28507
2022-06-29,24.49888
2022-06-30,26.0579
2022-07-01,19.82182
2022-07-02,10.4677
2022-07-03,5.56792
2022-07-04,32.5167
2022-07-05,23.60801
2022-07-06,21.15812
2022-07-07,29.39866
2022-07-08,26.94877
2022-07-09,8.46325
2022-07-10,9.1314
2022-07-11,26.28062
2022-07-12,25.83518
2022-07-13,26.0579
2022-07-14,26.72605
2022-07-15,22.04899
2022-07-16,6.68151
2022-07-17,3.34075
2022-07-18,22.93986
2022-07-19,30.06681
2022-07-20,20.48997
2022-07-21,24.27616
2022-07-22,17.81737
2022-07-23,6.45879
2022-07-24,8.01781
2022-07-25,28.06236
2022-07-26,36.74832
2022-07-27,24.7216
2022-07-28,27.83964
2022-07-29,20.04454
2022-07-30,3.56347
2022-07-31,9.79955
2022-08-01,26.72605
2022-08-02,28.06236
2022-08-03,24.7216
2022-08-04,24.7216
2022-08-05,22.93986
2022-08-06,7.57238
2022-08-07,5.12249
2022-08-08,24.7216
2022-08-09,22.04899
2022-08-10,24.27616
2022-08-11,27.3942
2022-08-12,22.04899
2022-08-13,6.23608
2022-08-14,7.57238
2022-08-15,8.24053
2022-08-16,32.07126
2022-08-17,31.62583
2022-08-18,28.95322
2022-08-19,24.49888
2022-08-20,9.79955
2022-08-21,8.24053
2022-08-22,30.28953
2022-08-23,24.49888
2022-08-24,30.28953
2022-08-25,21.38084
2022-08-26,20.71269
2022-08-27,8.46325
2022-08-28,5.12249
2022-08-29,23.83073
2022-08-30,26.28062
2022-08-31,28.28507
2022-09-01,20.48997
2022-09-02,23.16258
2022-09-03,6.68151
2022-09-04,7.12694
2022-09-05,22.71714
2022-09-06,21.15812
2022-09-07,22.49443
2022-09-08,16.03563
2022-09-09,2.44988
2022-09-10,4.23162
2022-09-11,5.79064
2022-09-12,9.35412
2022-09-13,25.16703
2022-09-14,33.18485
2022-09-15,28.06236
2022-09-16,21.38084
2022-09-17,9.79955
2022-09-18,8.46325
2022-09-19,22.93986
2022-09-20,24.27616
2022-09-21,27.83964
2022-09-22,25.61247
2022-09-23,20.04454
2022-09-24,6.68151
2022-09-25,10.91314
2022-09-26,24.27616
2022-09-27,24.94432
2022-09-28,27.17149
2022-09-29,26.94877
2022-09-30,26.50334
2022-10-01,13.14031
2022-10-02,6.68151
2022-10-03,8.68596
2022-10-04,32.07126
2022-10-05,33.40757
2022-10-06,29.62138
2022-10-07,25.83518
2022-10-08,8.46325
2022-10-09,8.68596
2022-10-10,10.4677
2022-10-11,30.28953
2022-10-12,27.83964
2022-10-13,28.73051
2022-10-14,23.60801
2022-10-15,5.56792
2022-10-16,8.68596
2022-10-17,33.40757
2022-10-18,34.52115
2022-10-19,32.07126
2022-10-20,34.52115
2022-10-21,27.3942
2022-10-22,9.35412
2022-10-23,8.90868
2022-10-24,34.07572
2022-10-25,27.83964
2022-10-26,24.05345
2022-10-27,27.61692
2022-10-28,22.04899
2022-10-29,8.24053
2022-10-30,7.12694
2022-10-31,27.3942
2022-11-01,30.95768
2022-11-02,27.61692
2022-11-03,22.27171
2022-11-04,19.37639
2022-11-05,8.24053
2022-11-06,9.1314
2022-11-07,28.50779
2022-11-08,28.95322
2022-11-09,29.84409
2022-11-10,20.71269
2022-11-11,24.27616
2022-11-12,11.35857
2022-11-13,8.46325
2022-11-14,26.72605
2022-11-15,26.28062
2022-11-16,28.06236
2022-11-17,24.7216
2022-11-18,25.83518
2022-11-19,9.57683
2022-11-20,7.7951
2022-11-21,28.95322
2022-11-22,28.28507
2022-11-23,34.07572
2022-11-24,30.06681
2022-11-25,28.95322
2022-11-26,10.02227
2022-11-27,8.90868
2022-11-28,27.17149
2022-11-29,28.28507
2022-11-30,27.17149
2022-12-01,26.94877
2022-12-02,20.71269
2022-12-03,8.46325
2022-12-04,7.7951
2022-12-05,21.38084
2022-12-06,24.49888
2022-12-07,25.38975
2022-12-08,30.95768
2022-12-09,20.93541
2022-12-10,7.34966
2022-12-11,11.58129
2022-12-12,20.48997
2022-12-13,28.73051
2022-12-14,23.83073
2022-12-15,26.28062
2022-12-16,24.27616
2022-12-17,8.68596
2022-12-18,12.47216
2022-12-19,32.5167
2022-12-20,31.40311
2022-12-21,27.83964
2022-12-22,27.3942
2022-12-23,18.04008
2022-12-24,6.45879
2022-12-25,7.12694
2022-12-26,27.61692
2022-12-27,32.73942
2022-12-28,23.16258
2022-12-29,22.93986
2022-12-30,17.59465
2022-12-31,8.68596
2023-01-01,4.45434
2023-01-02,22.71714
2023-01-03,28.95322
2023-01-04,26.94877
2023-01-05,26.50334
2023-01-06,27.61692
2023-01-07,11.35857
2023-01-08,9.79955
2023-01-09,28.73051
2023-01-10,58.12917
2023-01-11,74.83296
2023-01-12,63.25167
2023-01-13,62.3608
2023-01-14,37.41648
2023-01-15,32.07126
2023-01-16,54.5657
2023-01-17,41.6481
2023-01-18,37.86191
2023-01-19,32.5167
2023-01-20,21.60356
2023-01-21,14.92204
2023-01-22,13.14031
2023-01-23,11.35857
2023-01-24,12.24944
2023-01-25,51.44766
2023-01-26,32.73942
2023-01-27,37.19376
2023-01-28,13.36302
2023-01-29,11.13585
2023-01-30,40.75723
2023-01-31,31.1804
2023-02-01,35.85746
2023-02-02,42.09354
2023-02-03,47.21603
2023-02-04,11.58129
2023-02-05,13.36302
2023-02-06,39.64365
2023-02-07,44.09799
2023-02-08,40.53452
2023-02-09,36.97104
2023-02-10,26.72605
2023-02-11,16.03563
2023-02-12,14.92204
2023-02-13,39.64365
2023-02-14,40.08908
2023-02-15,34.52115
2023-02-16,35.85746
2023-02-17,32.29398
2023-02-18,14.47661
2023-02-19,12.02672
2023-02-20,39.42093
2023-02-21,34.74387
2023-02-22,40.75723
2023-02-23,34.96659
2023-02-24,30.51224
2023-02-25,7.12694
2023-02-26,9.79955
2023-02-27,41.42538
2023-02-28,29.62138
2023-03-01,13.80846
2023-03-02,31.1804
2023-03-03,30.06681
2023-03-04,13.14031
2023-03-05,11.804
2023-03-06,36.30289
2023-03-07,40.08908
2023-03-08,27.17149
2023-03-09,37.63919
2023-03-10,33.40757
2023-03-11,10.24498
2023-03-12,12.69487
2023-03-13,34.07572
2023-03-14,33.63028
2023-03-15,32.07126
2023-03-16,38.08463
2023-03-17,31.62583
2023-03-18,11.804
2023-03-19,13.14031
2023-03-20,36.08017
2023-03-21,34.52115
2023-03-22,30.28953
2023-03-23,32.29398
2023-03-24,36.74832
2023-03-25,17.59465
2023-03-26,12.47216
2023-03-27,42.76169
2023-03-28,40.75723
2023-03-29,34.96659
2023-03-30,27.83964
2023-03-31,29.39866
2023-04-01,12.02672
2023-04-02,8.24053
2023-04-03,34.74387
2023-04-04,45.21158
2023-04-05,35.85746
2023-04-06,36.52561
2023-04-07,31.40311
2023-04-08,10.4677
2023-04-09,12.47216
2023-04-10,32.5167
2023-04-11,30.06681
2023-04-12,33.853
2023-04-13,32.73942
2023-04-14,34.29844
2023-04-15,12.91759
2023-04-16,10.69042
2023-04-17,38.75278
2023-04-18,32.73942
2023-04-19,35.63474
2023-04-20,32.29398
2023-04-21,23.60801
2023-04-22,12.47216
2023-04-23,10.4677
2023-04-24,34.52115
2023-04-25,32.5167
2023-04-26,37.63919
2023-04-27,35.85746
2023-04-28,32.07126
2023-04-29,12.91759
2023-04-30,8.46325
2023-05-01,24.7216
2023-05-02,33.40757
2023-05-03,31.84855
2023-05-04,30.51224
2023-05-05,12.02672
2023-05-06,8.68596
2023-05-07,8.90868
2023-05-08,33.63028
2023-05-09,30.73496
2023-05-10,36.30289
2023-05-11,36.30289
2023-05-12,32.5167
2023-05-13,16.03563
2023-05-14,10.24498
2023-05-15,32.73942
2023-05-16,33.63028
2023-05-17,30.28953
2023-05-18,34.96659
2023-05-19,24.7216
2023-05-20,6.68151
2023-05-21,12.69487
2023-05-22,32.07126
2023-05-23,36.74832
2023-05-24,35.41202
2023-05-25,29.17594
2023-05-26,26.0579
2023-05-27,9.1314
2023-05-28,8.46325
2023-05-29,10.24498
