date,씨티카드
2023-05-29,7.46602
2023-05-30,21.48723
2023-05-31,19.38181
2023-06-01,14.88726
2023-06-02,12.94609
2023-06-03,4.53934
2023-06-04,4.25563
2023-06-05,16.48499
2023-06-06,6.79408
2023-06-07,16.97775
2023-06-08,14.84246
2023-06-09,13.08048
2023-06-10,4.55427
2023-06-11,4.2855
2023-06-12,18.21711
2023-06-13,15.66373
2023-06-14,14.93205
2023-06-15,13.75242
2023-06-16,13.39405
2023-06-17,4.36016
2023-06-18,4.58414
2023-06-19,16.12662
2023-06-20,15.64879
2023-06-21,14.79767
2023-06-22,11.67687
2023-06-23,14.67821
2023-06-24,5.52486
2023-06-25,5.64431
2023-06-26,20.48678
2023-06-27,18.3067
2023-06-28,13.02075
2023-06-29,13.15514
2023-06-30,15.90264
2023-07-01,6.01761
2023-07-02,4.59907
2023-07-03,19.23249
2023-07-04,16.52978
2023-07-05,15.45468
2023-07-06,12.25922
2023-07-07,11.72166
2023-07-08,4.50948
2023-07-09,5.10676
2023-07-10,17.58996
2023-07-11,14.52889
2023-07-12,15.78318
2023-07-13,15.2307
2023-07-14,12.4832
2023-07-15,5.21128
2023-07-16,4.83798
2023-07-17,19.38181
2023-07-18,16.20128
2023-07-19,14.40943
2023-07-20,15.99223
2023-07-21,15.43974
2023-07-22,4.83798
2023-07-23,5.65925
2023-07-24,20.05375
2023-07-25,20.44198
2023-07-26,15.33522
2023-07-27,13.84201
2023-07-28,14.09586
2023-07-29,5.16649
2023-07-30,4.614
2023-07-31,17.84381
2023-08-01,15.43974
2023-08-02,12.63252
2023-08-03,11.46782
2023-08-04,10.70628
2023-08-05,4.62893
2023-08-06,5.12169
2023-08-07,14.90219
2023-08-08,12.70718
2023-08-09,11.79632
2023-08-10,14.57368
2023-08-11,12.69225
2023-08-12,4.43482
2023-08-13,4.40495
2023-08-14,17.1868
2023-08-15,5.61445
2023-08-16,17.39584
2023-08-17,14.27504
2023-08-18,11.66193
2023-08-19,4.18097
2023-08-20,4.89771
2023-08-21,16.12662
2023-08-22,13.42392
2023-08-23,12.22935
2023-08-24,12.82663
2023-08-25,15.66373
2023-08-26,4.73346
2023-08-27,4.82305
2023-08-28,19.87457
2023-08-29,14.26011
2023-08-30,12.25922
2023-08-31,14.67821
2023-09-01,13.02075
2023-09-02,4.67373
2023-09-03,4.01672
2023-09-04,15.26056
2023-09-05,13.57324
2023-09-06,12.03523
2023-09-07,11.25877
2023-09-08,10.1538
2023-09-09,4.46468
2023-09-10,4.58414
2023-09-11,15.03658
2023-09-12,13.81215
2023-09-13,14.33477
2023-09-14,12.09496
2023-09-15,12.4832
2023-09-16,4.58414
2023-09-17,4.10631
2023-09-18,15.79811
2023-09-19,11.75153
2023-09-20,12.97595
2023-09-21,11.94564
2023-09-22,11.45288
2023-09-23,4.77825
2023-09-24,4.9873
2023-09-25,20.14334
2023-09-26,16.73883
2023-09-27,14.55875
2023-09-28,4.04658
2023-09-29,2.94161
2023-09-30,5.04703
2023-10-01,4.80812
2023-10-02,5.33074
2023-10-03,5.27101
2023-10-04,22.42795
2023-10-05,17.142
2023-10-06,15.11124
2023-10-07,4.36016
2023-10-08,3.88233
2023-10-09,5.30088
2023-10-10,18.6352
2023-10-11,14.51396
2023-10-12,12.40854
2023-10-13,13.81215
2023-10-14,5.46513
2023-10-15,4.89771
2023-10-16,16.75377
2023-10-17,16.21621
2023-10-18,11.07958
2023-10-19,10.82574
2023-10-20,12.61758
2023-10-21,4.06152
2023-10-22,4.52441
2023-10-23,17.142
2023-10-24,14.17052
2023-10-25,16.08182
2023-10-26,13.00582
2023-10-27,11.58727
2023-10-28,4.73346
2023-10-29,4.31536
2023-10-30,15.94743
2023-10-31,14.73794
2023-11-01,13.19994
2023-11-02,12.10989
2023-11-03,11.67687
2023-11-04,4.03165
2023-11-05,4.22577
2023-11-06,14.17052
2023-11-07,12.15469
2023-11-08,11.33343
2023-11-09,10.34791
2023-11-10,10.8556
2023-11-11,4.34522
2023-11-12,4.09138
2023-11-13,14.70807
2023-11-14,13.02075
2023-11-15,13.66283
2023-11-16,12.46826
2023-11-17,11.3185
2023-11-18,4.55427
2023-11-19,4.03165
2023-11-20,14.28998
2023-11-21,11.57234
2023-11-22,10.73615
2023-11-23,11.10945
2023-11-24,13.46871
2023-11-25,4.74839
2023-11-26,4.86785
2023-11-27,18.03792
2023-11-28,15.66373
2023-11-29,12.58772
2023-11-30,13.79722
2023-12-01,11.647
2023-12-02,4.40495
2023-12-03,4.27056
2023-12-04,14.58862
2023-12-05,15.66373
2023-12-06,13.12527
2023-12-07,11.21397
2023-12-08,9.76556
2023-12-09,4.15111
2023-12-10,4.34522
2023-12-11,14.94699
2023-12-12,12.79677
2023-12-13,12.42347
2023-12-14,10.81081
2023-12-15,12.8565
2023-12-16,4.95744
2023-12-17,4.46468
2023-12-18,13.51351
2023-12-19,11.09451
2023-12-20,11.94564
2023-12-21,11.25877
2023-12-22,12.90129
2023-12-23,5.24115
2023-12-24,4.62893
2023-12-25,5.34567
2023-12-26,19.74018
2023-12-27,14.96192
2023-12-28,14.67821
2023-12-29,12.99089
2023-12-30,4.62893
2023-12-31,4.71853
2024-01-01,4.79319
2024-01-02,18.29177
2024-01-03,14.3945
2024-01-04,15.26056
2024-01-05,13.15514
2024-01-06,5.00223
2024-01-07,4.49454
2024-01-08,14.46916
2024-01-09,14.61848
2024-01-10,16.06689
2024-01-11,12.88636
2024-01-12,12.34881
2024-01-13,4.50948
2024-01-14,5.04703
2024-01-15,19.4266
2024-01-16,16.60444
2024-01-17,14.09586
2024-01-18,12.3936
2024-01-19,13.46871
2024-01-20,5.73391
2024-01-21,5.0321
2024-01-22,19.15783
2024-01-23,16.70897
2024-01-24,15.69359
2024-01-25,16.88815
2024-01-26,13.69269
2024-01-27,5.48006
2024-01-28,5.49499
2024-01-29,17.5153
2024-01-30,14.28998
2024-01-31,14.03613
2024-02-01,14.72301
2024-02-02,12.22935
2024-02-03,4.49454
2024-02-04,4.6588
2024-02-05,17.1868
2024-02-06,13.46871
2024-02-07,11.46782
2024-02-08,11.03479
2024-02-09,4.00179
2024-02-10,2.95654
2024-02-11,3.43437
2024-02-12,5.31581
2024-02-13,17.33612
2024-02-14,14.93205
2024-02-15,13.51351
2024-02-16,13.73749
2024-02-17,5.76377
2024-02-18,6.21173
2024-02-19,14.61848
2024-02-20,13.79722
2024-02-21,12.73704
2024-02-22,12.72211
2024-02-23,13.15514
2024-02-24,5.49499
2024-02-25,5.39047
2024-02-26,16.7239
2024-02-27,15.52934
2024-02-28,14.3945
2024-02-29,14.00627
2024-03-01,5.67418
2024-03-02,4.85291
2024-03-03,4.37509
2024-03-04,16.06689
2024-03-05,14.09586
2024-03-06,13.75242
2024-03-07,10.67642
2024-03-08,9.60131
2024-03-09,4.47961
2024-03-10,4.37509
2024-03-11,13.06555
2024-03-12,12.67731
2024-03-13,11.01985
2024-03-14,10.27325
2024-03-15,11.16918
2024-03-16,4.06152
2024-03-17,4.16604
2024-03-18,11.6022
2024-03-19,11.40809
2024-03-20,11.04972
