date,신협특판
2020-07-21,2.99313
2020-07-22,2.55152
2020-07-23,2.79685
2020-07-24,1.52109
2020-07-25,1.17762
2020-07-26,1.05495
2020-07-27,2.45338
2020-07-28,2.35525
2020-07-29,2.57605
2020-07-30,2.18351
2020-07-31,2.06084
2020-08-01,1.5947
2020-08-02,1.7419
2020-08-03,2.74779
2020-08-04,2.77232
2020-08-05,2.06084
2020-08-06,1.98724
2020-08-07,1.37389
2020-08-08,0.88321
2020-08-09,0.95682
2020-08-10,2.42885
2020-08-11,2.03631
2020-08-12,1.98724
2020-08-13,1.91364
2020-08-14,1.49656
2020-08-15,0.63788
2020-08-16,0.63788
2020-08-17,1.03042
2020-08-18,2.10991
2020-08-19,2.01177
2020-08-20,1.61923
2020-08-21,1.34936
2020-08-22,0.71148
2020-08-23,0.61334
2020-08-24,2.15897
2020-08-25,1.57016
2020-08-26,1.79097
2020-08-27,1.44749
2020-08-28,1.12855
2020-08-29,0.31894
2020-08-30,0.53974
2020-08-31,1.52109
2020-09-01,1.64376
2020-09-02,2.01177
2020-09-03,1.8155
2020-09-04,1.84003
2020-09-05,0.66241
2020-09-06,1.15309
2020-09-07,1.9627
2020-09-08,1.44749
2020-09-09,1.47203
2020-09-10,1.9627
2020-09-11,1.61923
2020-09-12,0.58881
2020-09-13,0.368
2020-09-14,1.52109
2020-09-15,1.93817
2020-09-16,1.37389
2020-09-17,1.8891
2020-09-18,1.27576
2020-09-19,0.78508
2020-09-20,0.51521
2020-09-21,2.20804
2020-09-22,1.86457
2020-09-23,1.71736
2020-09-24,0.95682
2020-09-25,1.8155
2020-09-26,0.83415
2020-09-27,1.27576
2020-09-28,1.84003
2020-09-29,1.71736
2020-09-30,0.66241
2020-10-01,0.58881
2020-10-02,0.73601
2020-10-03,0.53974
2020-10-04,0.93228
2020-10-05,3.1894
2020-10-06,2.64965
2020-10-07,1.84003
2020-10-08,1.07948
2020-10-09,0.49067
2020-10-10,0.61334
2020-10-11,0.93228
2020-10-12,1.37389
2020-10-13,1.79097
2020-10-14,1.42296
2020-10-15,1.25122
2020-10-16,1.25122
2020-10-17,0.46614
2020-10-18,0.66241
2020-10-19,1.84003
2020-10-20,1.8891
2020-10-21,1.25122
2020-10-22,1.69283
2020-10-23,1.54563
2020-10-24,0.61334
2020-10-25,0.41707
2020-10-26,1.30029
2020-10-27,1.84003
2020-10-28,1.76643
2020-10-29,1.5947
2020-10-30,1.52109
2020-10-31,0.73601
2020-11-01,0.68694
2020-11-02,1.52109
2020-11-03,0.90775
2020-11-04,1.17762
2020-11-05,0.90775
2020-11-06,0.51521
2020-11-07,0.368
2020-11-08,0.49067
2020-11-09,0.93228
2020-11-10,1.22669
2020-11-11,1.17762
2020-11-12,1.20215
2020-11-13,0.93228
2020-11-14,0.58881
2020-11-15,0.68694
2020-11-16,1.27576
2020-11-17,1.15309
2020-11-18,0.95682
2020-11-19,0.73601
2020-11-20,1.10402
2020-11-21,0.56427
2020-11-22,0.61334
2020-11-23,1.15309
2020-11-24,1.15309
2020-11-25,1.17762
2020-11-26,1.17762
2020-11-27,1.05495
2020-11-28,0.56427
2020-11-29,1.00588
2020-11-30,0.98135
2020-12-01,1.32482
2020-12-02,1.30029
2020-12-03,1.34936
2020-12-04,1.39842
2020-12-05,0.66241
2020-12-06,0.71148
2020-12-07,1.22669
2020-12-08,1.39842
2020-12-09,1.69283
2020-12-10,1.47203
2020-12-11,1.25122
2020-12-12,0.76054
2020-12-13,0.53974
2020-12-14,1.10402
2020-12-15,1.52109
2020-12-16,1.34936
2020-12-17,1.54563
2020-12-18,1.34936
2020-12-19,0.85868
2020-12-20,0.56427
2020-12-21,1.52109
2020-12-22,1.69283
2020-12-23,1.8155
2020-12-24,1.47203
2020-12-25,0.68694
2020-12-26,0.53974
2020-12-27,0.76054
2020-12-28,1.98724
2020-12-29,1.47203
2020-12-30,1.64376
2020-12-31,1.30029
2021-01-01,0.46614
2021-01-02,0.80961
2021-01-03,0.98135
2021-01-04,2.35525
2021-01-05,2.52698
2021-01-06,2.25711
2021-01-07,1.6683
2021-01-08,1.37389
2021-01-09,1.03042
2021-01-10,1.25122
2021-01-11,1.7419
2021-01-12,1.37389
2021-01-13,1.76643
2021-01-14,2.28164
2021-01-15,1.64376
2021-01-16,0.78508
2021-01-17,1.27576
2021-01-18,1.86457
2021-01-19,2.20804
2021-01-20,2.50245
2021-01-21,2.82139
2021-01-22,2.35525
2021-01-23,1.52109
2021-01-24,1.39842
2021-01-25,2.47791
2021-01-26,2.47791
2021-01-27,2.50245
2021-01-28,2.57605
2021-01-29,2.40431
2021-01-30,1.42296
2021-01-31,1.10402
2021-02-01,2.96859
2021-02-02,2.79685
2021-02-03,2.72325
2021-02-04,2.96859
2021-02-05,2.67419
2021-02-06,1.37389
2021-02-07,1.76643
2021-02-08,3.06673
2021-02-09,2.35525
2021-02-10,1.76643
2021-02-11,0.88321
2021-02-12,0.78508
2021-02-13,1.17762
2021-02-14,1.12855
2021-02-15,3.4838
2021-02-16,2.42885
2021-02-17,2.69872
2021-02-18,2.72325
2021-02-19,3.23846
2021-02-20,1.9627
2021-02-21,1.39842
2021-02-22,3.263
2021-02-23,3.53287
2021-02-24,4.44062
2021-02-25,4.7841
2021-02-26,4.29342
2021-02-27,2.08537
2021-02-28,2.01177
2021-03-01,2.03631
2021-03-02,5.83905
2021-03-03,5.61825
2021-03-04,6.42787
2021-03-05,4.24435
2021-03-06,2.35525
2021-03-07,2.28164
2021-03-08,5.22571
2021-03-09,4.07262
2021-03-10,4.29342
2021-03-11,3.82728
2021-03-12,3.94995
2021-03-13,1.44749
2021-03-14,1.5947
2021-03-15,2.62512
2021-03-16,4.39156
2021-03-17,4.09715
2021-03-18,4.21982
2021-03-19,3.11579
2021-03-20,1.9627
2021-03-21,1.64376
2021-03-22,2.89499
2021-03-23,3.99901
2021-03-24,3.16486
2021-03-25,2.33071
2021-03-26,2.67419
2021-03-27,1.30029
2021-03-28,1.25122
2021-03-29,3.04219
2021-03-30,2.96859
2021-03-31,2.25711
2021-04-01,2.33071
2021-04-02,2.40431
2021-04-03,1.10402
2021-04-04,1.52109
2021-04-05,3.28753
2021-04-06,3.263
2021-04-07,2.62512
2021-04-08,3.06673
2021-04-09,2.33071
2021-04-10,0.98135
2021-04-11,1.15309
2021-04-12,2.96859
2021-04-13,2.06084
2021-04-14,2.52698
2021-04-15,2.20804
2021-04-16,1.91364
2021-04-17,0.61334
2021-04-18,1.03042
2021-04-19,2.06084
2021-04-20,1.32482
2021-04-21,2.30618
2021-04-22,1.79097
2021-04-23,1.8155
2021-04-24,1.03042
2021-04-25,0.68694
2021-04-26,1.9627
2021-04-27,1.42296
2021-04-28,1.76643
2021-04-29,1.22669
2021-04-30,1.15309
2021-05-01,0.73601
2021-05-02,0.76054
2021-05-03,1.91364
2021-05-04,2.06084
2021-05-05,1.27576
2021-05-06,1.61923
2021-05-07,1.5947
2021-05-08,0.80961
2021-05-09,0.61334
2021-05-10,1.91364
2021-05-11,2.01177
2021-05-12,2.15897
2021-05-13,2.15897
2021-05-14,1.86457
2021-05-15,0.83415
2021-05-16,1.05495
2021-05-17,2.42885
2021-05-18,2.52698
2021-05-19,1.07948
2021-05-20,1.91364
2021-05-21,2.13444
2021-05-22,1.17762
2021-05-23,1.00588
2021-05-24,2.67419
2021-05-25,2.67419
2021-05-26,2.84592
2021-05-27,2.25711
2021-05-28,2.01177
2021-05-29,0.53974
2021-05-30,1.17762
2021-05-31,2.72325
2021-06-01,3.36113
2021-06-02,1.6683
2021-06-03,1.69283
2021-06-04,1.57016
2021-06-05,0.76054
2021-06-06,0.95682
2021-06-07,1.79097
2021-06-08,1.49656
2021-06-09,1.52109
2021-06-10,2.01177
2021-06-11,1.9627
2021-06-12,1.07948
2021-06-13,1.42296
2021-06-14,6.40333
2021-06-15,4.14622
2021-06-16,3.38567
2021-06-17,2.87046
2021-06-18,2.57605
2021-06-19,1.37389
2021-06-20,1.20215
2021-06-21,2.45338
2021-06-22,3.14033
2021-06-23,3.21393
2021-06-24,12.24239
2021-06-25,9.789
2021-06-26,5.98626
2021-06-27,5.32384
2021-06-28,5.86359
2021-06-29,7.45829
2021-06-30,5.10304
2021-07-01,6.62414
2021-07-02,5.25024
2021-07-03,2.91952
2021-07-04,2.94406
2021-07-05,5.96172
2021-07-06,4.83316
2021-07-07,3.90088
2021-07-08,4.07262
2021-07-09,3.99901
2021-07-10,2.06084
2021-07-11,2.06084
2021-07-12,4.21982
2021-07-13,4.51422
2021-07-14,4.46516
2021-07-15,3.63101
2021-07-16,3.63101
2021-07-17,1.8155
2021-07-18,2.23258
2021-07-19,4.14622
2021-07-20,3.99901
2021-07-21,3.5574
2021-07-22,3.53287
2021-07-23,3.01766
2021-07-24,2.20804
2021-07-25,2.15897
2021-07-26,3.87634
2021-07-27,5.74092
2021-07-28,5.0049
2021-07-29,6.18253
2021-07-30,6.94308
2021-07-31,3.16486
2021-08-01,3.65554
2021-08-02,6.64867
2021-08-03,6.89401
2021-08-04,5.61825
2021-08-05,5.1521
2021-08-06,4.56329
2021-08-07,3.01766
2021-08-08,2.84592
2021-08-09,5.64278
2021-08-10,4.80863
2021-08-11,4.90677
2021-08-12,3.90088
2021-08-13,4.7841
2021-08-14,3.31207
2021-08-15,2.67419
2021-08-16,3.14033
2021-08-17,5.39744
2021-08-18,6.3052
2021-08-19,5.81452
2021-08-20,5.17664
2021-08-21,3.31207
2021-08-22,2.96859
2021-08-23,6.47693
2021-08-24,6.94308
2021-08-25,6.99214
2021-08-26,8.29244
2021-08-27,7.65456
2021-08-28,4.26889
2021-08-29,3.65554
2021-08-30,8.95485
2021-08-31,6.91854
2021-09-01,8.0471
2021-09-02,6.08439
2021-09-03,5.88812
2021-09-04,3.01766
2021-09-05,3.31207
2021-09-06,7.11481
2021-09-07,8.41511
2021-09-08,6.79587
2021-09-09,6.57507
2021-09-10,5.44651
2021-09-11,3.3366
2021-09-12,3.16486
2021-09-13,6.42787
2021-09-14,5.02944
2021-09-15,4.63689
2021-09-16,5.05397
2021-09-17,4.31795
2021-09-18,2.50245
2021-09-19,1.86457
2021-09-20,1.37389
2021-09-21,1.86457
2021-09-22,2.33071
2021-09-23,6.15799
2021-09-24,5.74092
2021-09-25,2.79685
2021-09-26,2.47791
2021-09-27,6.57507
2021-09-28,6.10893
2021-09-29,5.22571
2021-09-30,5.44651
2021-10-01,7.06575
2021-10-02,3.14033
2021-10-03,2.50245
2021-10-04,3.53287
2021-10-05,5.96172
2021-10-06,4.34249
2021-10-07,4.61236
2021-10-08,4.7105
2021-10-09,2.20804
2021-10-10,2.30618
2021-10-11,2.69872
2021-10-12,5.49558
2021-10-13,4.80863
2021-10-14,5.37291
2021-10-15,4.21982
2021-10-16,2.50245
2021-10-17,2.50245
2021-10-18,5.52011
2021-10-19,5.39744
2021-10-20,4.34249
2021-10-21,4.21982
2021-10-22,3.58194
2021-10-23,2.10991
2021-10-24,2.03631
2021-10-25,4.63689
2021-10-26,3.97448
2021-10-27,4.31795
2021-10-28,4.14622
2021-10-29,4.75956
2021-10-30,2.35525
2021-10-31,2.79685
2021-11-01,5.05397
2021-11-02,4.34249
2021-11-03,4.83316
2021-11-04,4.58783
2021-11-05,4.09715
2021-11-06,1.5947
2021-11-07,2.67419
2021-11-08,4.9313
2021-11-09,4.68596
2021-11-10,4.88223
2021-11-11,5.44651
2021-11-12,5.0785
2021-11-13,2.47791
2021-11-14,2.57605
2021-11-15,5.12757
2021-11-16,5.05397
2021-11-17,4.88223
2021-11-18,4.63689
2021-11-19,5.02944
2021-11-20,3.70461
2021-11-21,2.94406
2021-11-22,6.15799
2021-11-23,6.42787
2021-11-24,6.08439
2021-11-25,7.09028
2021-11-26,7.45829
2021-11-27,4.51422
2021-11-28,3.53287
2021-11-29,6.79587
2021-11-30,8.02257
2021-12-01,10.50049
2021-12-02,13.88616
2021-12-03,10.91756
2021-12-04,5.74092
2021-12-05,4.83316
2021-12-06,10.05888
2021-12-07,10.45142
2021-12-08,9.83807
2021-12-09,8.88125
2021-12-10,8.53778
2021-12-11,5.54465
2021-12-12,5.98626
2021-12-13,12.41413
2021-12-14,12.48773
2021-12-15,10.03434
2021-12-16,10.50049
2021-12-17,10.45142
2021-12-18,4.88223
2021-12-19,5.42198
2021-12-20,9.86261
2021-12-21,10.9421
2021-12-22,10.00981
2021-12-23,11.0893
2021-12-24,10.08341
2021-12-25,5.93719
2021-12-26,6.01079
2021-12-27,12.04612
2021-12-28,11.97252
2021-12-29,12.8312
2021-12-30,13.68989
2021-12-31,10.32875
2022-01-01,6.72227
2022-01-02,6.79587
2022-01-03,16.46221
2022-01-04,16.97742
2022-01-05,17.3209
2022-01-06,15.45632
2022-01-07,15.13738
2022-01-08,7.99803
2022-01-09,9.61727
2022-01-10,18.22865
2022-01-11,15.99607
2022-01-12,13.51815
2022-01-13,15.26005
2022-01-14,16.14327
2022-01-15,9.73994
2022-01-16,8.95485
2022-01-17,22.12953
2022-01-18,20.78017
2022-01-19,20.95191
2022-01-20,18.7684
2022-01-21,19.84789
2022-01-22,11.26104
2022-01-23,10.20608
2022-01-24,22.71835
2022-01-25,25.46614
2022-01-26,26.37389
2022-01-27,23.60157
2022-01-28,23.18449
2022-01-29,12.34052
2022-01-30,9.05299
2022-01-31,8.93032
2022-02-01,11.28557
2022-02-02,14.91658
2022-02-03,31.72227
2022-02-04,28.4838
2022-02-05,21.85966
2022-02-06,21.9578
2022-02-07,35.52502
2022-02-08,30.64278
2022-02-09,28.5574
2022-02-10,27.06084
2022-02-11,28.04219
2022-02-12,19.40628
2022-02-13,19.72522
2022-02-14,32.94896
2022-02-15,31.20706
2022-02-16,29.83316
2022-02-17,30.42198
2022-02-18,30.52011
2022-02-19,19.30814
2022-02-20,20.24043
2022-02-21,34.51913
2022-02-22,40.67713
2022-02-23,35.81943
2022-02-24,35.74582
2022-02-25,39.3523
2022-02-26,21.46712
2022-02-27,20.7311
2022-02-28,41.09421
2022-03-01,28.1894
2022-03-02,39.32777
2022-03-03,35.30421
2022-03-04,36.45731
2022-03-05,17.56624
2022-03-06,16.56035
2022-03-07,31.55053
2022-03-08,27.25711
2022-03-09,15.84887
2022-03-10,29.44062
2022-03-11,30.69185
2022-03-12,19.45534
2022-03-13,19.57801
2022-03-14,35.64769
2022-03-15,35.15701
2022-03-16,33.83218
2022-03-17,34.12659
2022-03-18,32.60549
2022-03-19,19.0628
2022-03-20,16.41315
2022-03-21,31.89401
2022-03-22,34.00392
2022-03-23,38.44455
2022-03-24,34.39646
2022-03-25,31.5996
2022-03-26,16.80569
2022-03-27,14.72031
2022-03-28,36.48184
2022-03-29,35.96663
2022-03-30,38.93523
2022-03-31,36.0157
2022-04-01,42.86064
2022-04-02,22.0314
2022-04-03,20.90284
2022-04-04,41.58488
2022-04-05,36.18743
2022-04-06,37.6104
2022-04-07,37.92934
2022-04-08,33.70951
2022-04-09,19.25907
2022-04-10,17.93424
2022-04-11,34.07752
2022-04-12,31.3788
2022-04-13,33.43964
2022-04-14,37.43866
2022-04-15,31.84494
2022-04-16,18.27772
2022-04-17,17.36997
2022-04-18,38.34641
2022-04-19,36.45731
2022-04-20,34.22473
2022-04-21,33.2679
2022-04-22,31.79587
2022-04-23,19.03827
2022-04-24,17.68891
2022-04-25,37.29146
2022-04-26,33.16977
2022-04-27,30.47105
2022-04-28,36.55544
2022-04-29,32.55642
2022-04-30,18.86653
2022-05-01,17.68891
2022-05-02,31.20706
2022-05-03,28.09126
2022-05-04,28.3366
2022-05-05,18.40039
2022-05-06,26.57016
2022-05-07,16.16781
2022-05-08,15.11285
2022-05-09,38.88616
2022-05-10,34.32286
2022-05-11,31.5996
2022-05-12,31.72227
2022-05-13,27.62512
2022-05-14,15.60353
2022-05-15,16.83022
2022-05-16,38.27281
2022-05-17,38.54268
2022-05-18,33.02257
2022-05-19,32.31108
2022-05-20,27.96859
2022-05-21,16.83022
2022-05-22,15.7998
2022-05-23,32.92443
2022-05-24,32.31108
2022-05-25,34.86261
2022-05-26,41.90382
2022-05-27,33.78312
2022-05-28,20.3631
2022-05-29,18.59666
2022-05-30,39.15603
2022-05-31,35.45142
2022-06-01,24.11678
2022-06-02,37.19332
2022-06-03,32.40922
2022-06-04,15.26005
2022-06-05,12.51226
2022-06-06,17.29636
2022-06-07,35.23061
2022-06-08,35.45142
2022-06-09,33.83218
2022-06-10,30.0049
2022-06-11,15.62806
2022-06-12,15.89793
2022-06-13,33.36604
2022-06-14,34.24926
2022-06-15,45.31403
2022-06-16,87.80667
2022-06-17,42.02649
2022-06-18,21.83513
2022-06-19,20.70657
2022-06-20,37.34052
2022-06-21,35.91756
2022-06-22,33.58684
2022-06-23,30.66732
2022-06-24,31.94308
2022-06-25,14.62217
2022-06-26,15.82433
2022-06-27,35.81943
2022-06-28,30.42198
2022-06-29,32.63002
2022-06-30,34.4946
2022-07-01,32.40922
2022-07-02,17.90971
2022-07-03,18.62119
2022-07-04,39.62217
2022-07-05,51.71736
2022-07-06,42.4681
2022-07-07,39.40137
2022-07-08,35.96663
2022-07-09,18.10598
2022-07-10,18.15505
2022-07-11,36.65358
2022-07-12,34.76447
2022-07-13,46.78606
2022-07-14,43.49852
2022-07-15,41.78115
2022-07-16,29.36702
2022-07-17,24.19038
2022-07-18,52.52698
2022-07-19,54.31795
2022-07-20,48.8469
2022-07-21,50.66241
2022-07-22,45.95191
2022-07-23,25.49067
2022-07-24,25.78508
2022-07-25,55.29931
2022-07-26,64.4259
2022-07-27,54.73503
2022-07-28,51.22669
2022-07-29,61.84985
2022-07-30,28.263
2022-07-31,27.67419
2022-08-01,59.47006
2022-08-02,54.24435
2022-08-03,53.36113
2022-08-04,50.39254
2022-08-05,47.69381
2022-08-06,29.53876
2022-08-07,25.58881
2022-08-08,52.18351
2022-08-09,47.62021
2022-08-10,48.94504
2022-08-11,50.31894
2022-08-12,46.98233
2022-08-13,30.49558
2022-08-14,22.96368
2022-08-15,26.8891
2022-08-16,47.62021
2022-08-17,49.26398
2022-08-18,49.87733
2022-08-19,43.59666
2022-08-20,26.54563
2022-08-21,25.56427
2022-08-22,44.99509
2022-08-23,44.45534
2022-08-24,43.57212
2022-08-25,52.69872
2022-08-26,44.11187
2022-08-27,25.2208
2022-08-28,25.39254
2022-08-29,52.62512
2022-08-30,77.10991
2022-08-31,55.71638
2022-09-01,59.88714
2022-09-02,50.71148
2022-09-03,26.91364
2022-09-04,27.40431
2022-09-05,51.54563
2022-09-06,47.79195
2022-09-07,50.24533
2022-09-08,40.21099
2022-09-09,21.17271
2022-09-10,15.48086
2022-09-11,19.33267
2022-09-12,25.39254
2022-09-13,54.95583
2022-09-14,47.89008
2022-09-15,46.09911
2022-09-16,44.52894
2022-09-17,28.43473
2022-09-18,24.92639
2022-09-19,45.82924
2022-09-20,37.7576
2022-09-21,39.22963
2022-09-22,47.71835
2022-09-23,37.70853
2022-09-24,21.56526
2022-09-25,22.71835
2022-09-26,40.70166
2022-09-27,39.45044
2022-09-28,37.73307
2022-09-29,35.79489
2022-09-30,31.77134
2022-10-01,19.62708
2022-10-02,15.52993
2022-10-03,19.1364
2022-10-04,33.51324
2022-10-05,33.88125
2022-10-06,33.0471
2022-10-07,32.18842
2022-10-08,18.52306
2022-10-09,17.17369
2022-10-10,22.96368
2022-10-11,45.31403
2022-10-12,46.14818
2022-10-13,47.96368
2022-10-14,44.23454
2022-10-15,25.95682
2022-10-16,26.49656
2022-10-17,67.02649
2022-10-18,82.50736
2022-10-19,71.54072
2022-10-20,56.77134
2022-10-21,48.87144
2022-10-22,31.47693
2022-10-23,29.36702
2022-10-24,62.29146
2022-10-25,56.08439
2022-10-26,72.64474
2022-10-27,100.0
2022-10-28,80.42198
2022-10-29,42.49263
2022-10-30,45.33856
2022-10-31,92.27183
2022-11-01,84.59273
2022-11-02,89.15603
2022-11-03,75.49067
2022-11-04,71.29538
2022-11-05,37.43866
2022-11-06,36.45731
2022-11-07,66.85475
2022-11-08,63.37095
2022-11-09,72.05593
2022-11-10,65.43179
2022-11-11,63.02747
2022-11-12,37.48773
2022-11-13,40.7998
2022-11-14,76.44749
2022-11-15,65.43179
2022-11-16,61.92345
2022-11-17,57.04121
2022-11-18,55.25024
2022-11-19,31.77134
2022-11-20,33.83218
2022-11-21,64.86751
2022-11-22,54.58783
2022-11-23,50.73601
2022-11-24,54.98037
2022-11-25,52.74779
2022-11-26,32.21295
2022-11-27,36.94798
2022-11-28,68.842
2022-11-29,56.03532
2022-11-30,58.24337
2022-12-01,56.5996
2022-12-02,52.03631
2022-12-03,27.42885
2022-12-04,28.53287
2022-12-05,44.21
2022-12-06,43.86653
2022-12-07,47.52208
2022-12-08,40.60353
2022-12-09,35.20608
2022-12-10,22.15407
2022-12-11,23.50343
2022-12-12,35.25515
2022-12-13,36.3837
2022-12-14,30.83905
2022-12-15,30.20117
2022-12-16,28.4102
2022-12-17,15.89793
2022-12-18,17.71344
2022-12-19,28.11579
2022-12-20,30.10304
2022-12-21,30.10304
2022-12-22,30.29931
2022-12-23,25.1472
2022-12-24,14.76938
2022-12-25,14.30323
2022-12-26,28.16486
2022-12-27,26.8891
2022-12-28,27.62512
2022-12-29,25.09813
2022-12-30,22.37487
2022-12-31,13.49362
2023-01-01,15.48086
2023-01-02,28.4102
2023-01-03,23.79784
2023-01-04,23.01275
2023-01-05,23.4789
2023-01-06,20.95191
2023-01-07,12.684
2023-01-08,12.31599
2023-01-09,20.60843
2023-01-10,19.35721
2023-01-11,20.09322
2023-01-12,18.44946
2023-01-13,21.90873
2023-01-14,12.19332
2023-01-15,12.46319
2023-01-16,19.50441
2023-01-17,17.49263
2023-01-18,19.35721
2023-01-19,18.44946
2023-01-20,15.70166
2023-01-21,8.73405
2023-01-22,8.73405
2023-01-23,9.5682
2023-01-24,13.54268
2023-01-25,21.93326
2023-01-26,20.7311
2023-01-27,17.51717
2023-01-28,11.72718
2023-01-29,11.55544
2023-01-30,19.84789
2023-01-31,19.99509
2023-02-01,20.06869
2023-02-02,17.51717
2023-02-03,16.14327
2023-02-04,9.91167
2023-02-05,9.37193
2023-02-06,16.53581
2023-02-07,16.33954
2023-02-08,14.67124
2023-02-09,15.84887
2023-02-10,15.40726
2023-02-11,9.7154
2023-02-12,8.73405
2023-02-13,16.31501
2023-02-14,16.56035
2023-02-15,15.38272
2023-02-16,16.97742
2023-02-17,14.4259
2023-02-18,9.29833
2023-02-19,8.73405
2023-02-20,14.25417
2023-02-21,15.06378
2023-02-22,16.95289
2023-02-23,15.38272
2023-02-24,15.43179
2023-02-25,7.67909
2023-02-26,7.40922
2023-02-27,12.04612
2023-02-28,13.24828
2023-03-01,10.05888
2023-03-02,12.88027
2023-03-03,12.07065
2023-03-04,7.87536
2023-03-05,7.70363
2023-03-06,11.0157
2023-03-07,12.51226
2023-03-08,13.46908
2023-03-09,10.99116
2023-03-10,9.4946
2023-03-11,6.08439
2023-03-12,7.04121
2023-03-13,9.32286
2023-03-14,9.34739
2023-03-15,9.73994
2023-03-16,10.32875
2023-03-17,9.421
2023-03-18,6.3788
2023-03-19,6.18253
2023-03-20,10.72129
2023-03-21,10.50049
2023-03-22,9.66633
2023-03-23,11.06476
2023-03-24,9.83807
2023-03-25,7.77723
2023-03-26,7.21295
2023-03-27,12.02158
2023-03-28,11.80078
2023-03-29,10.99116
2023-03-30,10.50049
2023-03-31,11.13837
2023-04-01,6.15799
2023-04-02,5.42198
2023-04-03,9.51913
2023-04-04,8.41511
2023-04-05,8.34151
2023-04-06,8.21884
2023-04-07,7.77723
2023-04-08,4.34249
2023-04-09,4.14622
2023-04-10,8.66045
2023-04-11,9.24926
2023-04-12,9.17566
2023-04-13,7.72816
2023-04-14,8.93032
2023-04-15,5.17664
2023-04-16,4.26889
2023-04-17,6.42787
2023-04-18,7.55642
2023-04-19,7.72816
2023-04-20,7.8999
2023-04-21,7.06575
2023-04-22,4.29342
2023-04-23,3.97448
2023-04-24,9.34739
2023-04-25,10.00981
2023-04-26,8.88125
2023-04-27,8.73405
2023-04-28,8.56231
2023-04-29,6.05986
2023-04-30,4.39156
2023-05-01,6.40333
2023-05-02,8.51324
2023-05-03,7.04121
2023-05-04,7.16388
2023-05-05,3.5574
2023-05-06,3.38567
2023-05-07,3.94995
2023-05-08,5.86359
2023-05-09,6.03532
2023-05-10,5.22571
2023-05-11,5.76545
2023-05-12,4.46516
2023-05-13,3.58194
2023-05-14,2.91952
2023-05-15,4.68596
2023-05-16,6.64867
2023-05-17,6.32973
2023-05-18,6.05986
2023-05-19,6.40333
2023-05-20,3.1894
2023-05-21,2.77232
2023-05-22,6.05986
2023-05-23,5.20117
2023-05-24,5.27477
2023-05-25,6.08439
2023-05-26,5.1521
2023-05-27,3.90088
2023-05-28,3.14033
2023-05-29,4.19528
