date,현대모비스주가
2023-05-09,7.41046
2023-05-10,8.03136
2023-05-11,8.7688
2023-05-12,7.49099
2023-05-13,0.71201
2023-05-14,0.54566
2023-05-15,6.60733
2023-05-16,6.56389
2023-05-17,6.84784
2023-05-18,8.60987
2023-05-19,7.44543
2023-05-20,0.61453
2023-05-21,0.52765
2023-05-22,8.08645
2023-05-23,7.1265
2023-05-24,6.61051
2023-05-25,6.02034
2023-05-26,5.93769
2023-05-27,0.59334
2023-05-28,0.4609
2023-05-29,0.92498
2023-05-30,6.6709
2023-05-31,6.66878
2023-06-01,5.91438
2023-06-02,6.65077
2023-06-03,0.66115
2023-06-04,0.51493
2023-06-05,6.65501
2023-06-06,0.89425
2023-06-07,7.05234
2023-06-08,6.12629
2023-06-09,6.40813
2023-06-10,0.64844
2023-06-11,0.53613
2023-06-12,5.65585
2023-06-13,6.09874
2023-06-14,5.84339
2023-06-15,5.80313
2023-06-16,5.56791
2023-06-17,0.5605
2023-06-18,0.445
2023-06-19,5.31468
2023-06-20,5.22568
2023-06-21,5.74909
2023-06-22,5.25111
2023-06-23,4.74782
2023-06-24,0.52765
2023-06-25,0.40686
2023-06-26,5.55838
2023-06-27,7.98474
2023-06-28,7.83216
2023-06-29,6.13159
2023-06-30,8.71159
2023-07-01,0.86564
2023-07-02,0.64208
2023-07-03,7.2261
2023-07-04,6.74295
2023-07-05,6.62746
2023-07-06,7.23988
2023-07-07,6.13053
2023-07-08,0.72261
2023-07-09,0.51388
2023-07-10,6.13795
2023-07-11,6.6656
2023-07-12,6.20576
2023-07-13,6.92413
2023-07-14,13.94787
2023-07-15,1.72706
2023-07-16,1.21529
2023-07-17,8.90866
2023-07-18,7.46238
2023-07-19,7.90103
2023-07-20,6.68361
2023-07-21,6.41025
2023-07-22,0.69824
2023-07-23,0.62725
2023-07-24,6.5374
2023-07-25,6.58084
2023-07-26,7.3808
2023-07-27,8.31426
2023-07-28,6.83831
2023-07-29,0.71731
2023-07-30,0.55414
2023-07-31,6.54481
2023-08-01,7.19114
2023-08-02,6.98241
2023-08-03,6.78533
2023-08-04,6.15172
2023-08-05,0.57957
2023-08-06,0.42275
2023-08-07,5.73108
2023-08-08,5.89955
2023-08-09,7.72621
2023-08-10,8.43504
2023-08-11,7.26742
2023-08-12,0.85505
2023-08-13,0.63043
2023-08-14,5.95041
2023-08-15,0.81479
2023-08-16,5.37825
2023-08-17,5.32422
2023-08-18,5.00741
2023-08-19,0.55838
2023-08-20,0.43865
2023-08-21,4.94066
2023-08-22,4.88239
2023-08-23,4.1905
2023-08-24,4.82305
2023-08-25,3.95528
2023-08-26,0.46726
2023-08-27,0.4111
2023-08-28,4.75736
2023-08-29,4.86649
2023-08-30,5.18118
2023-08-31,4.64293
2023-09-01,5.07734
2023-09-02,0.5605
2023-09-03,0.47043
2023-09-04,5.74168
2023-09-05,5.25005
2023-09-06,5.24793
2023-09-07,4.67789
2023-09-08,4.18308
2023-09-09,0.45772
2023-09-10,0.40262
2023-09-11,4.51048
2023-09-12,4.65246
2023-09-13,5.64844
2023-09-14,5.12608
2023-09-15,5.85293
2023-09-16,0.69718
2023-09-17,0.51388
2023-09-18,4.68955
2023-09-19,5.08052
2023-09-20,7.38927
2023-09-21,5.66857
2023-09-22,5.02966
2023-09-23,0.60394
2023-09-24,0.44183
2023-09-25,6.53316
2023-09-26,5.01483
2023-09-27,4.35049
2023-09-28,0.4503
2023-09-29,0.28607
2023-09-30,0.30726
2023-10-01,0.32104
2023-10-02,0.51282
2023-10-03,0.40474
2023-10-04,4.75206
2023-10-05,4.24348
2023-10-06,3.83237
2023-10-07,0.42593
2023-10-08,0.2776
2023-10-09,0.43441
2023-10-10,4.52002
2023-10-11,4.83047
2023-10-12,4.36109
2023-10-13,3.4573
2023-10-14,0.37719
2023-10-15,0.31362
2023-10-16,3.59186
2023-10-17,4.31765
2023-10-18,4.42996
2023-10-19,3.8631
2023-10-20,3.52934
2023-10-21,0.46196
2023-10-22,0.32316
2023-10-23,3.75927
2023-10-24,3.70841
2023-10-25,3.9182
2023-10-26,3.82284
2023-10-27,4.80928
2023-10-28,0.60394
2023-10-29,0.4948
2023-10-30,4.69696
2023-10-31,4.07925
2023-11-01,4.27209
2023-11-02,5.0
2023-11-03,4.38546
2023-11-04,0.51705
2023-11-05,0.5001
2023-11-06,7.16783
2023-11-07,5.24581
2023-11-08,4.47128
2023-11-09,4.44691
2023-11-10,3.6353
2023-11-11,0.4111
2023-11-12,0.29667
2023-11-13,3.66073
2023-11-14,4.11633
2023-11-15,5.25005
2023-11-16,5.03602
2023-11-17,4.13858
2023-11-18,0.49374
2023-11-19,0.38567
2023-11-20,4.40877
2023-11-21,4.83471
2023-11-22,4.10468
2023-11-23,4.86437
2023-11-24,3.96058
2023-11-25,0.44924
2023-11-26,0.34859
2023-11-27,3.97647
2023-11-28,4.27738
2023-11-29,4.03475
2023-11-30,4.13223
2023-12-01,3.43293
2023-12-02,0.4005
2023-12-03,0.3115
2023-12-04,4.05382
2023-12-05,3.55159
2023-12-06,3.92244
2023-12-07,3.47213
2023-12-08,3.84721
2023-12-09,0.42063
2023-12-10,0.32422
2023-12-11,3.9627
2023-12-12,4.07819
2023-12-13,3.83237
2023-12-14,4.86331
2023-12-15,4.85908
2023-12-16,0.57533
2023-12-17,0.47997
2023-12-18,4.14706
2023-12-19,3.74125
2023-12-20,5.59334
2023-12-21,4.93218
2023-12-22,4.51472
2023-12-23,0.5446
2023-12-24,0.38461
2023-12-25,0.52659
2023-12-26,4.1905
2023-12-27,4.36745
2023-12-28,5.72155
2023-12-29,2.50476
2023-12-30,0.55732
2023-12-31,0.4111
2024-01-01,0.53401
2024-01-02,5.03602
2024-01-03,4.02945
2024-01-04,4.08667
2024-01-05,3.75821
2024-01-06,0.42381
2024-01-07,0.31998
2024-01-08,3.62258
2024-01-09,4.02097
2024-01-10,3.75609
2024-01-11,3.92561
2024-01-12,3.42445
2024-01-13,0.42805
2024-01-14,0.35812
2024-01-15,3.83132
2024-01-16,3.38948
2024-01-17,3.57702
2024-01-18,4.33248
2024-01-19,5.08582
2024-01-20,0.70989
2024-01-21,0.50434
2024-01-22,4.20322
2024-01-23,4.53168
2024-01-24,3.82496
2024-01-25,5.03708
2024-01-26,4.89722
2024-01-27,0.6993
2024-01-28,0.47785
2024-01-29,5.38143
2024-01-30,6.07755
2024-01-31,5.2617
2024-02-01,7.87031
2024-02-02,10.76605
2024-02-03,1.71116
2024-02-04,1.88705
2024-02-05,9.61008
2024-02-06,7.56728
2024-02-07,9.36851
2024-02-08,7.65522
2024-02-09,1.03835
2024-02-10,0.88366
2024-02-11,0.79995
2024-02-12,0.99703
2024-02-13,9.20322
2024-02-14,6.74719
2024-02-15,6.04471
2024-02-16,6.74295
2024-02-17,1.08285
2024-02-18,0.80843
2024-02-19,11.95062
2024-02-20,8.87899
2024-02-21,7.40305
2024-02-22,7.95825
2024-02-23,9.10786
2024-02-24,1.09769
2024-02-25,0.93028
2024-02-26,6.92837
2024-02-27,5.9769
2024-02-28,7.22398
2024-02-29,8.36511
2024-03-01,1.25768
2024-03-02,0.83174
2024-03-03,0.70459
2024-03-04,10.84763
2024-03-05,9.64399
2024-03-06,7.94447
2024-03-07,8.07374
2024-03-08,7.81309
2024-03-09,0.84657
2024-03-10,0.63254
2024-03-11,6.55435
2024-03-12,6.39754
2024-03-13,6.70481
2024-03-14,11.69209
2024-03-15,10.66327
2024-03-16,1.3827
2024-03-17,0.99915
2024-03-18,8.89277
2024-03-19,7.6531
2024-03-20,7.81521
