date,부동산스터디
2020-10-30,29.8969
2020-10-31,24.80751
2020-11-01,24.74226
2020-11-02,31.69776
2020-11-03,33.84444
2020-11-04,32.74174
2020-11-05,31.32585
2020-11-06,31.03223
2020-11-07,25.38822
2020-11-08,25.4861
2020-11-09,32.29805
2020-11-10,32.76132
2020-11-11,41.56335
2020-11-12,37.009
2020-11-13,35.24076
2020-11-14,30.17095
2020-11-15,29.69463
2020-11-16,34.73182
2020-11-17,35.45608
2020-11-18,37.10035
2020-11-19,39.26008
2020-11-20,34.7514
2020-11-21,28.9247
2020-11-22,30.32102
2020-11-23,37.60276
2020-11-24,39.24703
2020-11-25,35.7497
2020-11-26,37.49184
2020-11-27,34.30771
2020-11-28,29.76641
2020-11-29,29.18569
2020-11-30,35.65835
2020-12-01,35.13636
2020-12-02,34.30118
2020-12-03,34.73182
2020-12-04,36.09552
2020-12-05,31.59337
2020-12-06,31.3911
2020-12-07,36.19992
2020-12-08,35.47566
2020-12-09,35.62573
2020-12-10,35.91282
2020-12-11,35.71708
2020-12-12,30.66031
2020-12-13,32.35025
2020-12-14,36.53921
2020-12-15,35.89325
2020-12-16,36.44786
2020-12-17,35.35168
2020-12-18,34.77097
2020-12-19,30.37322
2020-12-20,30.14485
2020-12-21,33.69437
2020-12-22,38.14432
2020-12-23,34.17069
2020-12-24,32.63734
2020-12-25,30.75818
2020-12-26,29.11392
2020-12-27,30.54286
2020-12-28,35.15594
2020-12-29,38.1639
2020-12-30,36.02375
2020-12-31,32.2589
2021-01-01,29.36186
2021-01-02,30.39932
2021-01-03,30.34059
2021-01-04,33.81182
2021-01-05,33.02883
2021-01-06,33.87707
2021-01-07,33.75962
2021-01-08,32.51337
2021-01-09,28.8986
2021-01-10,28.99647
2021-01-11,33.76614
2021-01-12,33.70742
2021-01-13,32.72869
2021-01-14,32.53295
2021-01-15,32.76132
2021-01-16,27.86767
2021-01-17,28.24611
2021-01-18,34.90799
2021-01-19,34.25551
2021-01-20,32.57209
2021-01-21,33.4921
2021-01-22,32.64387
2021-01-23,28.52016
2021-01-24,28.37661
2021-01-25,32.45465
2021-01-26,32.4677
2021-01-27,32.69607
2021-01-28,33.47905
2021-01-29,31.46287
2021-01-30,26.59532
2021-01-31,25.49915
2021-02-01,32.27195
2021-02-02,32.85266
2021-02-03,31.94571
2021-02-04,56.13336
2021-02-05,37.08077
2021-02-06,32.78742
2021-02-07,31.17577
2021-02-08,36.49354
2021-02-09,35.87367
2021-02-10,31.3128
2021-02-11,25.38822
2021-02-12,24.88581
2021-02-13,25.45347
2021-02-14,27.37831
2021-02-15,33.08103
2021-02-16,34.26856
2021-02-17,32.51337
2021-02-18,31.07138
2021-02-19,29.53151
2021-02-20,25.4339
2021-02-21,25.85801
2021-02-22,31.67166
2021-02-23,30.17095
2021-02-24,33.28983
2021-02-25,31.64556
2021-02-26,30.36017
2021-02-27,25.3556
2021-02-28,25.00326
2021-03-01,26.45178
2021-03-02,30.41237
2021-03-03,30.28839
2021-03-04,30.70598
2021-03-05,28.59846
2021-03-06,24.42254
2021-03-07,24.35077
2021-03-08,29.02257
2021-03-09,28.69633
2021-03-10,28.12214
2021-03-11,27.86767
2021-03-12,27.33916
2021-03-13,22.8892
2021-03-14,24.03758
2021-03-15,28.95732
2021-03-16,28.72895
2021-03-17,27.42398
2021-03-18,28.38313
2021-03-19,24.60524
2021-03-20,22.08665
2021-03-21,21.91047
2021-03-22,27.16299
2021-03-23,29.59023
2021-03-24,27.5088
2021-03-25,26.59532
2021-03-26,26.11901
2021-03-27,22.26282
2021-03-28,22.65431
2021-03-29,28.8203
2021-03-30,28.29831
2021-03-31,27.39788
2021-04-01,26.13206
2021-04-02,24.44212
2021-04-03,22.16494
2021-04-04,20.82735
2021-04-05,26.4844
2021-04-06,26.88894
2021-04-07,31.14968
2021-04-08,32.35677
2021-04-09,25.72099
2021-04-10,20.6577
2021-04-11,20.97089
2021-04-12,27.33263
2021-04-13,26.68667
2021-04-14,25.45347
2021-04-15,25.81234
2021-04-16,24.89886
2021-04-17,21.43416
2021-04-18,19.86819
2021-04-19,25.46
2021-04-20,25.93631
2021-04-21,26.67362
2021-04-22,32.84614
2021-04-23,28.91165
2021-04-24,21.76693
2021-04-25,20.43586
2021-04-26,26.96724
2021-04-27,28.26569
2021-04-28,25.34907
2021-04-29,27.61973
2021-04-30,25.75362
2021-05-01,22.00182
2021-05-02,21.49941
2021-05-03,26.5366
2021-05-04,28.46143
2021-05-05,22.98055
2021-05-06,28.48753
2021-05-07,26.79759
2021-05-08,22.42594
2021-05-09,22.24977
2021-05-10,29.45974
2021-05-11,28.46796
2021-05-12,28.30484
2021-05-13,26.97377
2021-05-14,27.5088
2021-05-15,22.36069
2021-05-16,24.21375
2021-05-17,28.07647
2021-05-18,27.52838
2021-05-19,24.18765
2021-05-20,27.99164
2021-05-21,27.23476
2021-05-22,23.98538
2021-05-23,23.28069
2021-05-24,29.43364
2021-05-25,28.98342
2021-05-26,29.30314
2021-05-27,31.78911
2021-05-28,27.43051
2021-05-29,23.42424
2021-05-30,22.79785
2021-05-31,29.30966
2021-06-01,29.89038
2021-06-02,28.53321
2021-06-03,28.27874
2021-06-04,27.31306
2021-06-05,22.87615
2021-06-06,22.68693
2021-06-07,29.27052
2021-06-08,31.1562
2021-06-09,30.62769
2021-06-10,30.63421
2021-06-11,28.29179
2021-06-12,23.50906
2021-06-13,22.31502
2021-06-14,29.74683
2021-06-15,28.95732
2021-06-16,29.58371
2021-06-17,29.73378
2021-06-18,30.43194
2021-06-19,24.22027
2021-06-20,23.33942
2021-06-21,29.9752
2021-06-22,30.60159
2021-06-23,29.96868
2021-06-24,28.97037
2021-06-25,27.80242
2021-06-26,22.54991
2021-06-27,24.42907
2021-06-28,30.56896
2021-06-29,33.92274
2021-06-30,31.01918
2021-07-01,29.08129
2021-07-02,28.33094
2021-07-03,26.22993
2021-07-04,25.34907
2021-07-05,33.34855
2021-07-06,34.20331
2021-07-07,34.58828
2021-07-08,32.07621
2021-07-09,31.85436
2021-07-10,27.70455
2021-07-11,29.56413
2021-07-12,36.12162
2021-07-13,37.36134
2021-07-14,37.04815
2021-07-15,37.04162
2021-07-16,35.60615
2021-07-17,29.88385
2021-07-18,31.0779
2021-07-19,38.41184
2021-07-20,37.26347
2021-07-21,36.27169
2021-07-22,36.51963
2021-07-23,35.42998
2021-07-24,31.06485
2021-07-25,35.24076
2021-07-26,37.66801
2021-07-27,38.09865
2021-07-28,41.70037
2021-07-29,39.77554
2021-07-30,36.76758
2021-07-31,33.55735
2021-08-01,34.68615
2021-08-02,37.71368
2021-08-03,40.04306
2021-08-04,38.45752
2021-08-05,39.11
2021-08-06,38.90121
2021-08-07,34.31423
2021-08-08,33.68785
2021-08-09,38.52929
2021-08-10,40.25838
2021-08-11,44.63004
2021-08-12,40.81952
2021-08-13,39.11653
2021-08-14,35.44956
2021-08-15,34.02061
2021-08-16,38.78376
2021-08-17,41.97442
2021-08-18,43.77528
2021-08-19,41.38718
2021-08-20,44.74096
2021-08-21,39.30575
2021-08-22,37.81808
2021-08-23,46.46352
2021-08-24,46.196
2021-08-25,44.57784
2021-08-26,48.31658
2021-08-27,45.49132
2021-08-28,37.83113
2021-08-29,40.64335
2021-08-30,49.739
2021-08-31,46.72452
2021-09-01,44.25159
2021-09-02,44.8845
2021-09-03,40.40193
2021-09-04,36.86545
2021-09-05,36.76758
2021-09-06,43.09669
2021-09-07,44.11457
2021-09-08,41.83087
2021-09-09,40.67597
2021-09-10,40.10178
2021-09-11,36.67623
2021-09-12,36.74148
2021-09-13,40.41498
2021-09-14,41.88307
2021-09-15,41.76562
2021-09-16,41.08051
2021-09-17,37.60929
2021-09-18,32.95706
2021-09-19,31.67166
2021-09-20,31.06485
2021-09-21,33.466
2021-09-22,37.23084
2021-09-23,44.42124
2021-09-24,42.55513
2021-09-25,38.57497
2021-09-26,39.97129
2021-09-27,43.71656
2021-09-28,46.01331
2021-09-29,45.0933
2021-09-30,43.65131
2021-10-01,41.31541
2021-10-02,36.86545
2021-10-03,35.95197
2021-10-04,41.94832
2021-10-05,45.34777
2021-10-06,44.8845
2021-10-07,41.5764
2021-10-08,41.68732
2021-10-09,33.96189
2021-10-10,37.22432
2021-10-11,38.93383
2021-10-12,42.45726
2021-10-13,42.35938
2021-10-14,42.92052
2021-10-15,39.93866
2021-10-16,34.23593
2021-10-17,32.43507
2021-10-18,39.35795
2021-10-19,38.65326
2021-10-20,38.82944
2021-10-21,37.96163
2021-10-22,36.02375
2021-10-23,29.92953
2021-10-24,32.10883
2021-10-25,39.2666
2021-10-26,39.88646
2021-10-27,38.95341
2021-10-28,37.08077
2021-10-29,36.53921
2021-10-30,31.90003
2021-10-31,32.47422
2021-11-01,37.73978
2021-11-02,39.35795
2021-11-03,39.39057
2021-11-04,38.24872
2021-11-05,40.10178
2021-11-06,30.83648
2021-11-07,32.23933
2021-11-08,37.96163
2021-11-09,36.95028
2021-11-10,36.18687
2021-11-11,34.90799
2021-11-12,34.5165
2021-11-13,31.09095
2021-11-14,32.285
2021-11-15,37.25042
2021-11-16,36.9046
2021-11-17,34.73182
2021-11-18,33.93579
2021-11-19,34.01409
2021-11-20,29.48584
2021-11-21,33.08756
2021-11-22,39.80164
2021-11-23,37.54404
2021-11-24,35.828
2021-11-25,36.748
2021-11-26,35.27339
2021-11-27,28.40923
2021-11-28,30.47109
2021-11-29,36.18034
2021-11-30,37.34177
2021-12-01,35.71055
2021-12-02,36.04332
2021-12-03,36.46091
2021-12-04,30.81691
2021-12-05,32.93749
2021-12-06,39.1361
2021-12-07,38.17695
2021-12-08,37.85071
2021-12-09,37.02857
2021-12-10,37.02205
2021-12-11,29.44669
2021-12-12,32.73522
2021-12-13,36.42829
2021-12-14,37.02205
2021-12-15,36.78715
2021-12-16,38.38574
2021-12-17,36.32389
2021-12-18,33.19848
2021-12-19,33.87054
2021-12-20,38.27482
2021-12-21,37.42007
2021-12-22,35.79538
2021-12-23,34.89494
2021-12-24,33.19848
2021-12-25,28.95732
2021-12-26,33.77267
2021-12-27,38.82944
2021-12-28,38.80334
2021-12-29,37.30262
2021-12-30,33.88359
2021-12-31,31.33237
2022-01-01,29.9752
2022-01-02,29.89038
2022-01-03,35.11679
2022-01-04,34.35991
2022-01-05,35.68445
2022-01-06,35.79538
2022-01-07,34.57523
2022-01-08,30.60159
2022-01-09,31.14968
2022-01-10,34.90799
2022-01-11,36.83283
2022-01-12,35.78233
2022-01-13,36.48701
2022-01-14,34.65352
2022-01-15,29.51194
2022-01-16,33.50515
2022-01-17,38.86206
2022-01-18,34.647
2022-01-19,34.38601
2022-01-20,31.32585
2022-01-21,30.02087
2022-01-22,27.09774
2022-01-23,27.80242
2022-01-24,33.75309
2022-01-25,34.12501
2022-01-26,32.93749
2022-01-27,33.3616
2022-01-28,31.2345
2022-01-29,27.01944
2022-01-30,26.85632
2022-01-31,25.15985
2022-02-01,26.94114
2022-02-02,30.69946
2022-02-03,36.80673
2022-02-04,37.02857
2022-02-05,33.23763
2022-02-06,32.21323
2022-02-07,32.58514
2022-02-08,35.18204
2022-02-09,33.38118
2022-02-10,33.84444
2022-02-11,36.46744
2022-02-12,33.43338
2022-02-13,34.32076
2022-02-14,35.39083
2022-02-15,34.67962
2022-02-16,36.40219
2022-02-17,35.58658
2022-02-18,34.70572
2022-02-19,33.3355
2022-02-20,34.20331
2022-02-21,39.23398
2022-02-22,37.94205
2022-02-23,34.52955
2022-02-24,34.66657
2022-02-25,36.06289
2022-02-26,32.99621
2022-02-27,34.37296
2022-02-28,35.27339
2022-03-01,34.68615
2022-03-02,38.47057
2022-03-03,42.01357
2022-03-04,36.83935
2022-03-05,36.68928
2022-03-06,35.71708
2022-03-07,37.78546
2022-03-08,38.61411
2022-03-09,59.83296
2022-03-10,75.46
2022-03-11,40.53895
2022-03-12,37.929
2022-03-13,38.95993
2022-03-14,40.96959
2022-03-15,41.26973
2022-03-16,41.83087
2022-03-17,43.60563
2022-03-18,39.95824
2022-03-19,35.84105
2022-03-20,44.27117
2022-03-21,41.00221
2022-03-22,39.11653
2022-03-23,40.80647
2022-03-24,38.69241
2022-03-25,35.73013
2022-03-26,33.87054
2022-03-27,34.25551
2022-03-28,36.8002
2022-03-29,38.00078
2022-03-30,37.64844
2022-03-31,37.96163
2022-04-01,34.94062
2022-04-02,31.44982
2022-04-03,31.29975
2022-04-04,35.92587
2022-04-05,35.86715
2022-04-06,35.24729
2022-04-07,33.5704
2022-04-08,33.22458
2022-04-09,28.18739
2022-04-10,29.79903
2022-04-11,34.81665
2022-04-12,34.58828
2022-04-13,34.64048
2022-04-14,36.03027
2022-04-15,34.96672
2022-04-16,31.0779
2022-04-17,32.1806
2022-04-18,37.27652
2022-04-19,35.79538
2022-04-20,35.42346
2022-04-21,35.54743
2022-04-22,34.40558
2022-04-23,30.37322
2022-04-24,31.17577
2022-04-25,36.95028
2022-04-26,39.37752
2022-04-27,38.0334
2022-04-28,37.42659
2022-04-29,35.09722
2022-04-30,31.09095
2022-05-01,31.03875
2022-05-02,35.67793
2022-05-03,36.98942
2022-05-04,34.32076
2022-05-05,31.27365
2022-05-06,34.44473
2022-05-07,29.70768
2022-05-08,29.70116
2022-05-09,37.1134
2022-05-10,38.10518
2022-05-11,35.55396
2022-05-12,36.36304
2022-05-13,34.25551
2022-05-14,28.81378
2022-05-15,27.73065
2022-05-16,36.10204
2022-05-17,36.89155
2022-05-18,36.36956
2022-05-19,35.96502
2022-05-20,34.67962
2022-05-21,31.73691
2022-05-22,31.24755
2022-05-23,36.51963
2022-05-24,35.84105
2022-05-25,34.8036
2022-05-26,35.49523
2022-05-27,34.32728
2022-05-28,30.06655
2022-05-29,31.63251
2022-05-30,38.53582
2022-05-31,35.27991
2022-06-01,37.60276
2022-06-02,47.10296
2022-06-03,35.05807
2022-06-04,30.53634
2022-06-05,30.51024
2022-06-06,31.82826
2022-06-07,33.3355
2022-06-08,36.19339
2022-06-09,37.00247
2022-06-10,32.96359
2022-06-11,28.29179
2022-06-12,29.80555
2022-06-13,37.23084
2022-06-14,38.12475
2022-06-15,38.0595
2022-06-16,40.99569
2022-06-17,39.44277
2022-06-18,30.26882
2022-06-19,32.1545
2022-06-20,36.65666
2022-06-21,41.64817
2022-06-22,38.30092
2022-06-23,37.23084
2022-06-24,31.73691
2022-06-25,27.35873
2022-06-26,27.822
2022-06-27,34.6731
2022-06-28,34.14459
2022-06-29,36.23907
2022-06-30,36.56531
2022-07-01,31.90656
2022-07-02,27.57405
2022-07-03,28.01774
2022-07-04,32.1545
2022-07-05,32.85266
2022-07-06,32.48075
2022-07-07,33.16586
2022-07-08,32.53947
2022-07-09,27.45008
2022-07-10,27.36526
2022-07-11,34.66005
2022-07-12,33.94884
2022-07-13,37.12645
2022-07-14,35.29296
2022-07-15,34.32728
2022-07-16,29.80555
2022-07-17,29.92953
2022-07-18,36.19992
2022-07-19,34.84275
2022-07-20,33.27025
2022-07-21,34.08586
2022-07-22,31.79564
2022-07-23,26.38
2022-07-24,26.4061
2022-07-25,30.98655
2022-07-26,34.79055
2022-07-27,34.01409
2022-07-28,33.02231
2022-07-29,32.65692
2022-07-30,27.73065
2022-07-31,28.67675
2022-08-01,32.70912
2022-08-02,32.05011
2022-08-03,30.87563
2022-08-04,30.86258
2022-08-05,29.40754
2022-08-06,26.45178
2022-08-07,26.79107
2022-08-08,32.59819
2022-08-09,36.89155
2022-08-10,32.14145
2022-08-11,32.11535
2022-08-12,31.1823
2022-08-13,28.80725
2022-08-14,25.89064
2022-08-15,29.85123
2022-08-16,40.99569
2022-08-17,35.91935
2022-08-18,33.40728
2022-08-19,33.75309
2022-08-20,28.05037
2022-08-21,28.18739
2022-08-22,33.77267
2022-08-23,33.18543
2022-08-24,31.1562
2022-08-25,32.57862
2022-08-26,31.65209
2022-08-27,27.32611
2022-08-28,26.93462
2022-08-29,32.99621
2022-08-30,31.28017
2022-08-31,31.61294
2022-09-01,31.35195
2022-09-02,29.75988
2022-09-03,25.89064
2022-09-04,28.38966
2022-09-05,32.97011
2022-09-06,30.82343
2022-09-07,31.11705
2022-09-08,29.40754
2022-09-09,23.51559
2022-09-10,22.17799
2022-09-11,24.89886
2022-09-12,28.31136
2022-09-13,33.36813
2022-09-14,32.70912
2022-09-15,31.2867
2022-09-16,31.08443
2022-09-17,25.49915
2022-09-18,26.93462
2022-09-19,32.70259
2022-09-20,32.4677
2022-09-21,33.5965
2022-09-22,37.34177
2022-09-23,31.95876
2022-09-24,27.14994
2022-09-25,25.93631
2022-09-26,31.86088
2022-09-27,32.10883
2022-09-28,31.99791
2022-09-29,32.39592
2022-09-30,29.71421
2022-10-01,25.08808
2022-10-02,24.65092
2022-10-03,28.53321
2022-10-04,30.27534
2022-10-05,29.38796
2022-10-06,28.18739
2022-10-07,27.86115
2022-10-08,24.3312
2022-10-09,24.85971
2022-10-10,27.18256
2022-10-11,29.70768
2022-10-12,31.69124
2022-10-13,32.65692
2022-10-14,31.94571
2022-10-15,30.30797
2022-10-16,28.12214
2022-10-17,31.70429
2022-10-18,32.42202
2022-10-19,33.77267
2022-10-20,34.7775
2022-10-21,34.45125
2022-10-22,30.79081
2022-10-23,30.32754
2022-10-24,34.69267
2022-10-25,34.7775
2022-10-26,33.94232
2022-10-27,37.98773
2022-10-28,35.03197
2022-10-29,29.71421
2022-10-30,36.03027
2022-10-31,35.18204
2022-11-01,34.63395
2022-11-02,34.18374
2022-11-03,35.86062
2022-11-04,33.80529
2022-11-05,28.9247
2022-11-06,31.16925
2022-11-07,35.82147
2022-11-08,35.07764
2022-11-09,39.05781
2022-11-10,43.03144
2022-11-11,40.98916
2022-11-12,31.2606
2022-11-13,31.71734
2022-11-14,36.70233
2022-11-15,37.53751
2022-11-16,35.92587
2022-11-17,34.81012
2022-11-18,33.15281
2022-11-19,27.90682
2022-11-20,29.33576
2022-11-21,36.33694
2022-11-22,36.07594
2022-11-23,33.40075
2022-11-24,35.59963
2022-11-25,32.4677
2022-11-26,26.91504
2022-11-27,28.12214
2022-11-28,34.31423
2022-11-29,34.89494
2022-11-30,32.4677
2022-12-01,32.73522
2022-12-02,30.76471
2022-12-03,27.07816
2022-12-04,27.42398
2022-12-05,35.27339
2022-12-06,44.0167
2022-12-07,38.47709
2022-12-08,39.10348
2022-12-09,33.22458
2022-12-10,29.50541
2022-12-11,28.23959
2022-12-12,35.26034
2022-12-13,36.44786
2022-12-14,35.7497
2022-12-15,42.16364
2022-12-16,35.52786
2022-12-17,29.47931
2022-12-18,30.34059
2022-12-19,35.42998
2022-12-20,35.09722
2022-12-21,37.37439
2022-12-22,36.46744
2022-12-23,33.96841
2022-12-24,28.97037
2022-12-25,30.17095
2022-12-26,35.88672
2022-12-27,34.17721
2022-12-28,34.42515
2022-12-29,33.26373
2022-12-30,31.62599
2022-12-31,26.4583
2023-01-01,27.34568
2023-01-02,35.18856
2023-01-03,38.11823
2023-01-04,38.87511
2023-01-05,35.70403
2023-01-06,34.79055
2023-01-07,31.1823
2023-01-08,31.16273
2023-01-09,36.96985
2023-01-10,35.67793
2023-01-11,35.25381
2023-01-12,35.71708
2023-01-13,35.07764
2023-01-14,29.34881
2023-01-15,30.64726
2023-01-16,35.95197
2023-01-17,39.22745
2023-01-18,37.40049
2023-01-19,34.98629
2023-01-20,29.89038
2023-01-21,24.55957
2023-01-22,23.24155
2023-01-23,26.3539
2023-01-24,30.07307
2023-01-25,33.22458
2023-01-26,33.10713
2023-01-27,30.55591
2023-01-28,27.84157
2023-01-29,30.16442
2023-01-30,33.60302
2023-01-31,33.73352
2023-02-01,31.75649
2023-02-02,32.27848
2023-02-03,32.25238
2023-02-04,27.38483
2023-02-05,30.31449
2023-02-06,33.39423
2023-02-07,36.83283
2023-02-08,36.10857
2023-02-09,35.24729
2023-02-10,33.25068
2023-02-11,28.42881
2023-02-12,29.52499
2023-02-13,34.01409
2023-02-14,33.4921
2023-02-15,31.99791
2023-02-16,31.74996
2023-02-17,31.22797
2023-02-18,26.54312
2023-02-19,26.90852
2023-02-20,29.93605
2023-02-21,30.69946
2023-02-22,30.30797
2023-02-23,31.09748
2023-02-24,28.85945
2023-02-25,26.4844
2023-02-26,25.27078
2023-02-27,29.87733
2023-02-28,29.17917
2023-03-01,27.03901
2023-03-02,29.10739
2023-03-03,28.01774
2023-03-04,24.3051
2023-03-05,25.71447
2023-03-06,28.6898
2023-03-07,29.12697
2023-03-08,31.04528
2023-03-09,30.19705
2023-03-10,26.68015
2023-03-11,24.3051
2023-03-12,26.39305
2023-03-13,33.17238
2023-03-14,31.42372
2023-03-15,30.76471
2023-03-16,29.99478
2023-03-17,28.91817
2023-03-18,24.37687
2023-03-19,25.36212
2023-03-20,29.25747
2023-03-21,30.28839
2023-03-22,29.67506
2023-03-23,30.52329
2023-03-24,26.15163
2023-03-25,22.78481
2023-03-26,23.65914
2023-03-27,26.75844
2023-03-28,27.14341
2023-03-29,25.93631
2023-03-30,26.36695
2023-03-31,24.70311
2023-04-01,21.45373
2023-04-02,21.94962
2023-04-03,26.68667
2023-04-04,26.98681
2023-04-05,26.77149
2023-04-06,25.49915
2023-04-07,24.63134
2023-04-08,21.08182
2023-04-09,20.74252
2023-04-10,25.12723
2023-04-11,27.86115
2023-04-12,26.29518
2023-04-13,25.00978
2023-04-14,24.3834
2023-04-15,20.93827
2023-04-16,21.92352
2023-04-17,25.1729
2023-04-18,25.47957
2023-04-19,24.43559
2023-04-20,25.31645
2023-04-21,24.29205
2023-04-22,20.59898
2023-04-23,21.88437
2023-04-24,25.04893
2023-04-25,26.11248
2023-04-26,24.64439
2023-04-27,24.70964
2023-04-28,24.08325
2023-04-29,21.01004
2023-04-30,20.22706
2023-05-01,21.52551
2023-05-02,23.75048
2023-05-03,23.81573
2023-05-04,25.12723
2023-05-05,21.7082
2023-05-06,19.95954
2023-05-07,21.51898
2023-05-08,24.45517
2023-05-09,24.76184
2023-05-10,25.55787
2023-05-11,24.91843
2023-05-12,23.41772
2023-05-13,20.24011
2023-05-14,20.10309
2023-05-15,24.78794
2023-05-16,25.58397
2023-05-17,24.63787
2023-05-18,24.18765
2023-05-19,22.48466
2023-05-20,19.92692
2023-05-21,19.86819
2023-05-22,23.51559
2023-05-23,23.39814
2023-05-24,21.96267
2023-05-25,23.30679
2023-05-26,22.92183
2023-05-27,20.35756
2023-05-28,19.78337
2023-05-29,21.34281
