date,주식세금
2023-05-03,5.70596
2023-05-04,4.47978
2023-05-05,3.39929
2023-05-06,2.75585
2023-05-07,2.46448
2023-05-08,5.57241
2023-05-09,4.32196
2023-05-10,4.77115
2023-05-11,4.66189
2023-05-12,4.41908
2023-05-13,2.47662
2023-05-14,2.48877
2023-05-15,4.41908
2023-05-16,4.61333
2023-05-17,5.1475
2023-05-18,5.73024
2023-05-19,6.20371
2023-05-20,3.20505
2023-05-21,2.56161
2023-05-22,5.9609
2023-05-23,6.61648
2023-05-24,5.7788
2023-05-25,5.79094
2023-05-26,5.74238
2023-05-27,3.77564
2023-05-28,3.05936
2023-05-29,4.15199
2023-05-30,7.76981
2023-05-31,6.82287
2023-06-01,5.74238
2023-06-02,6.00946
2023-06-03,3.47213
2023-06-04,3.16862
2023-06-05,5.45101
2023-06-06,4.23697
2023-06-07,6.79859
2023-06-08,5.25676
2023-06-09,8.24329
2023-06-10,3.56926
2023-06-11,3.41143
2023-06-12,5.99732
2023-06-13,8.19473
2023-06-14,7.50273
2023-06-15,6.32511
2023-06-16,7.63627
2023-06-17,3.93347
2023-06-18,3.41143
2023-06-19,6.17943
2023-06-20,5.87592
2023-06-21,6.24013
2023-06-22,4.98968
2023-06-23,4.84399
2023-06-24,2.65873
2023-06-25,2.91368
2023-06-26,4.56476
2023-06-27,4.79543
2023-06-28,5.34175
2023-06-29,5.11108
2023-06-30,5.1475
2023-07-01,3.20505
2023-07-02,2.96224
2023-07-03,7.9155
2023-07-04,7.63627
2023-07-05,7.21136
2023-07-06,6.16729
2023-07-07,5.82736
2023-07-08,3.38715
2023-07-09,3.10792
2023-07-10,6.98069
2023-07-11,7.8548
2023-07-12,7.4056
2023-07-13,7.83052
2023-07-14,8.26757
2023-07-15,4.3948
2023-07-16,3.87276
2023-07-17,7.23564
2023-07-18,10.75634
2023-07-19,10.21002
2023-07-20,7.96406
2023-07-21,8.88673
2023-07-22,4.94111
2023-07-23,4.9654
2023-07-24,11.48476
2023-07-25,15.44251
2023-07-26,19.44882
2023-07-27,9.51802
2023-07-28,8.23115
2023-07-29,4.86827
2023-07-30,4.07915
2023-07-31,8.25543
2023-08-01,8.41325
2023-08-02,7.15066
2023-08-03,5.76666
2023-08-04,5.76666
2023-08-05,3.33859
2023-08-06,3.20505
2023-08-07,5.47529
2023-08-08,6.78645
2023-08-09,7.1021
2023-08-10,6.26441
2023-08-11,5.82736
2023-08-12,3.50855
2023-08-13,3.41143
2023-08-14,6.04589
2023-08-15,4.09129
2023-08-16,6.56792
2023-08-17,5.74238
2023-08-18,4.63761
2023-08-19,2.63445
2023-08-20,2.84084
2023-08-21,4.98968
2023-08-22,5.66953
2023-08-23,5.11108
2023-08-24,5.53599
2023-08-25,5.15964
2023-08-26,3.44785
2023-08-27,3.02294
2023-08-28,5.7788
2023-08-29,5.70596
2023-08-30,5.93662
2023-08-31,6.14301
2023-09-01,6.10659
2023-09-02,3.15648
2023-09-03,3.39929
2023-09-04,5.48743
2023-09-05,5.63311
2023-09-06,5.80308
2023-09-07,5.49957
2023-09-08,5.19606
2023-09-09,3.52069
2023-09-10,2.68301
2023-09-11,5.70596
2023-09-12,5.56027
2023-09-13,4.41908
2023-09-14,4.91683
2023-09-15,5.25676
2023-09-16,3.0108
2023-09-17,3.19291
2023-09-18,5.15964
2023-09-19,4.35838
2023-09-20,4.21269
2023-09-21,4.12771
2023-09-22,2.93796
2023-09-23,1.94245
2023-09-24,2.10027
2023-09-25,3.44785
2023-09-26,2.79227
2023-09-27,3.09578
2023-09-28,1.89389
2023-09-29,1.88175
2023-09-30,1.89389
2023-10-01,1.6268
2023-10-02,2.07599
2023-10-03,2.24596
2023-10-04,3.41143
2023-10-05,5.1475
2023-10-06,4.56476
2023-10-07,2.68301
2023-10-08,2.07599
2023-10-09,2.39164
2023-10-10,3.45999
2023-10-11,4.05487
2023-10-12,5.00182
2023-10-13,3.81206
2023-10-14,2.18526
2023-10-15,2.00315
2023-10-16,3.22933
2023-10-17,3.96989
2023-10-18,3.96989
2023-10-19,3.21719
2023-10-20,3.21719
2023-10-21,2.07599
2023-10-22,1.76034
2023-10-23,3.12006
2023-10-24,4.12771
2023-10-25,3.87276
2023-10-26,3.86062
2023-10-27,3.44785
2023-10-28,1.85747
2023-10-29,2.2581
2023-10-30,3.56926
2023-10-31,3.61782
2023-11-01,3.39929
2023-11-02,4.46764
2023-11-03,4.16413
2023-11-04,2.54947
2023-11-05,2.87726
2023-11-06,8.08546
2023-11-07,4.95325
2023-11-08,4.50406
2023-11-09,4.37052
2023-11-10,3.56926
2023-11-11,2.48877
2023-11-12,2.45234
2023-11-13,3.81206
2023-11-14,4.62547
2023-11-15,6.48294
2023-11-16,4.77115
2023-11-17,4.05487
2023-11-18,2.1974
2023-11-19,2.30666
2023-11-20,4.69831
2023-11-21,5.7788
2023-11-22,5.19606
2023-11-23,4.71045
2023-11-24,4.56476
2023-11-25,2.91368
2023-11-26,3.78778
2023-11-27,5.03824
2023-11-28,5.30532
2023-11-29,5.49957
2023-11-30,6.51936
2023-12-01,5.32961
2023-12-02,3.0715
2023-12-03,3.27789
2023-12-04,6.03375
2023-12-05,4.98968
2023-12-06,6.19157
2023-12-07,5.49957
2023-12-08,6.22799
2023-12-09,4.12771
2023-12-10,3.48427
2023-12-11,5.69382
2023-12-12,6.60434
2023-12-13,6.54364
2023-12-14,7.2842
2023-12-15,7.59985
2023-12-16,3.95775
2023-12-17,4.43122
2023-12-18,8.20687
2023-12-19,9.11739
2023-12-20,10.40427
2023-12-21,9.76083
2023-12-22,7.46631
2023-12-23,4.13985
2023-12-24,3.29003
2023-12-25,3.62996
2023-12-26,7.86694
2023-12-27,8.29185
2023-12-28,8.15831
2023-12-29,5.8395
2023-12-30,3.54497
2023-12-31,3.09578
2024-01-01,3.32645
2024-01-02,10.73206
2024-01-03,10.39213
2024-01-04,6.58006
2024-01-05,5.73024
2024-01-06,3.15648
2024-01-07,3.22933
2024-01-08,5.99732
2024-01-09,6.33725
2024-01-10,5.92448
2024-01-11,6.42224
2024-01-12,5.34175
2024-01-13,3.78778
2024-01-14,3.39929
2024-01-15,4.91683
2024-01-16,4.80757
2024-01-17,9.26308
2024-01-18,7.42988
2024-01-19,5.70596
2024-01-20,3.79992
2024-01-21,3.71494
2024-01-22,5.57241
2024-01-23,5.86378
2024-01-24,5.74238
2024-01-25,5.99732
2024-01-26,5.97304
2024-01-27,3.94561
2024-01-28,3.38715
2024-01-29,5.93662
2024-01-30,5.8395
2024-01-31,5.32961
2024-02-01,5.58455
2024-02-02,6.64076
2024-02-03,3.55712
2024-02-04,4.21269
2024-02-05,6.21585
2024-02-06,5.92448
2024-02-07,6.25227
2024-02-08,5.74238
2024-02-09,3.99417
2024-02-10,4.22483
2024-02-11,3.19291
2024-02-12,3.94561
2024-02-13,7.58771
2024-02-14,7.29634
2024-02-15,6.90785
2024-02-16,6.6529
2024-02-17,4.18841
2024-02-18,3.38715
2024-02-19,7.07781
2024-02-20,7.74553
2024-02-21,7.00497
2024-02-22,6.90785
2024-02-23,7.69697
2024-02-24,3.98203
2024-02-25,3.83634
2024-02-26,5.81522
2024-02-27,6.27655
2024-02-28,6.60434
2024-02-29,6.09445
2024-03-01,3.94561
2024-03-02,4.78329
2024-03-03,3.39929
2024-03-04,6.54364
2024-03-05,7.73339
2024-03-06,6.75003
2024-03-07,6.95641
2024-03-08,8.88673
2024-03-09,4.92897
2024-03-10,4.2734
2024-03-11,7.07781
2024-03-12,7.62413
2024-03-13,8.35255
2024-03-14,7.1021
2024-03-15,6.15515
2024-03-16,4.07915
2024-03-17,3.31431
2024-03-18,6.13087
2024-03-19,5.9609
2024-03-20,6.68932
