date,사업자등록
2021-05-03,42.80845
2021-05-04,35.10565
2021-05-05,20.65439
2021-05-06,41.30879
2021-05-07,31.69734
2021-05-08,16.15541
2021-05-09,18.13224
2021-05-10,42.87661
2021-05-11,40.08179
2021-05-12,34.15132
2021-05-13,33.40149
2021-05-14,29.03885
2021-05-15,18.88207
2021-05-16,19.35923
2021-05-17,42.19495
2021-05-18,39.94546
2021-05-19,23.44921
2021-05-20,38.92297
2021-05-21,35.31015
2021-05-22,16.63258
2021-05-23,18.88207
2021-05-24,43.01295
2021-05-25,40.08179
2021-05-26,37.83231
2021-05-27,34.83299
2021-05-28,32.5835
2021-05-29,18.47307
2021-05-30,19.97273
2021-05-31,44.9216
2021-06-01,41.58145
2021-06-02,38.30947
2021-06-03,34.69665
2021-06-04,26.5167
2021-06-05,16.42808
2021-06-06,19.70006
2021-06-07,38.6503
2021-06-08,38.6503
2021-06-09,34.42399
2021-06-10,36.87798
2021-06-11,29.37968
2021-06-12,14.17859
2021-06-13,20.92706
2021-06-14,41.37695
2021-06-15,35.71915
2021-06-16,37.28698
2021-06-17,32.5835
2021-06-18,28.83435
2021-06-19,14.38309
2021-06-20,17.58691
2021-06-21,44.30811
2021-06-22,37.01431
2021-06-23,34.01499
2021-06-24,33.74233
2021-06-25,29.78868
2021-06-26,15.26925
2021-06-27,17.92774
2021-06-28,38.37764
2021-06-29,33.53783
2021-06-30,35.65098
2021-07-01,37.76414
2021-07-02,29.24335
2021-07-03,17.04158
2021-07-04,17.79141
2021-07-05,44.17177
2021-07-06,35.31015
2021-07-07,36.26448
2021-07-08,34.76482
2021-07-09,30.87934
2021-07-10,15.54192
2021-07-11,17.45057
2021-07-12,39.8773
2021-07-13,38.58214
2021-07-14,33.26516
2021-07-15,35.31015
2021-07-16,30.74301
2021-07-17,16.83708
2021-07-18,17.04158
2021-07-19,39.53646
2021-07-20,35.44648
2021-07-21,31.83367
2021-07-22,33.74233
2021-07-23,30.47034
2021-07-24,16.29175
2021-07-25,18.8139
2021-07-26,43.83094
2021-07-27,34.01499
2021-07-28,36.94614
2021-07-29,36.87798
2021-07-30,27.81186
2021-07-31,16.29175
2021-08-01,18.88207
2021-08-02,40.49079
2021-08-03,37.83231
2021-08-04,36.12815
2021-08-05,34.56032
2021-08-06,29.24335
2021-08-07,17.58691
2021-08-08,17.45057
2021-08-09,38.4458
2021-08-10,40.49079
2021-08-11,34.01499
2021-08-12,34.49216
2021-08-13,34.42399
2021-08-14,16.49625
2021-08-15,17.24608
2021-08-16,25.01704
2021-08-17,46.62576
2021-08-18,38.30947
2021-08-19,35.44648
2021-08-20,32.85616
2021-08-21,17.65507
2021-08-22,17.72324
2021-08-23,40.49079
2021-08-24,37.35514
2021-08-25,36.60531
2021-08-26,36.46898
2021-08-27,32.5835
2021-08-28,18.13224
2021-08-29,20.65439
2021-08-30,42.46762
2021-08-31,40.49079
2021-09-01,36.74164
2021-09-02,37.28698
2021-09-03,31.7655
2021-09-04,16.76891
2021-09-05,18.74573
2021-09-06,41.44512
2021-09-07,35.03749
2021-09-08,35.65098
2021-09-09,33.33333
2021-09-10,28.69802
2021-09-11,17.17791
2021-09-12,15.95092
2021-09-13,41.17246
2021-09-14,35.17382
2021-09-15,32.65167
2021-09-16,33.12883
2021-09-17,26.1077
2021-09-18,10.90661
2021-09-19,11.86094
2021-09-20,11.04294
2021-09-21,11.86094
2021-09-22,15.26925
2021-09-23,38.58214
2021-09-24,30.74301
2021-09-25,16.90524
2021-09-26,18.33674
2021-09-27,41.85412
2021-09-28,41.78595
2021-09-29,43.35378
2021-09-30,36.40081
2021-10-01,30.74301
2021-10-02,19.15473
2021-10-03,16.49625
2021-10-04,24.13087
2021-10-05,42.94478
2021-10-06,40.76346
2021-10-07,35.58282
2021-10-08,29.51601
2021-10-09,16.35991
2021-10-10,19.0184
2021-10-11,23.65371
2021-10-12,43.55828
2021-10-13,37.42331
2021-10-14,39.33197
2021-10-15,33.74233
2021-10-16,18.54124
2021-10-17,18.26857
2021-10-18,37.96864
2021-10-19,36.05998
2021-10-20,38.30947
2021-10-21,34.83299
2021-10-22,30.19768
2021-10-23,18.88207
2021-10-24,18.33674
2021-10-25,42.26312
2021-10-26,37.49147
2021-10-27,37.01431
2021-10-28,34.42399
2021-10-29,34.96932
2021-10-30,19.29107
2021-10-31,19.15473
2021-11-01,42.26312
2021-11-02,39.33197
2021-11-03,35.78732
2021-11-04,31.90184
2021-11-05,33.87866
2021-11-06,17.31424
2021-11-07,19.35923
2021-11-08,38.2413
2021-11-09,40.35446
2021-11-10,38.2413
2021-11-11,33.74233
2021-11-12,30.60668
2021-11-13,16.35991
2021-11-14,18.33674
2021-11-15,41.17246
2021-11-16,38.6503
2021-11-17,37.49147
2021-11-18,32.5835
2021-11-19,29.24335
2021-11-20,16.22358
2021-11-21,19.90456
2021-11-22,38.51397
2021-11-23,34.42399
2021-11-24,29.78868
2021-11-25,34.69665
2021-11-26,31.22017
2021-11-27,14.58759
2021-11-28,17.04158
2021-11-29,36.46898
2021-11-30,32.788
2021-12-01,38.99113
2021-12-02,31.97
2021-12-03,28.97068
2021-12-04,16.49625
2021-12-05,18.95023
2021-12-06,40.35446
2021-12-07,34.42399
2021-12-08,34.76482
2021-12-09,32.379
2021-12-10,27.67552
2021-12-11,13.22426
2021-12-12,16.83708
2021-12-13,37.55964
2021-12-14,32.31083
2021-12-15,35.03749
2021-12-16,31.15201
2021-12-17,29.10702
2021-12-18,14.04226
2021-12-19,18.4049
2021-12-20,34.56032
2021-12-21,35.10565
2021-12-22,32.24267
2021-12-23,29.17518
2021-12-24,25.2897
2021-12-25,10.70211
2021-12-26,17.38241
2021-12-27,32.85616
2021-12-28,31.90184
2021-12-29,32.03817
2021-12-30,31.69734
2021-12-31,24.81254
2022-01-01,15.20109
2022-01-02,20.38173
2022-01-03,49.76141
2022-01-04,44.03544
2022-01-05,42.60395
2022-01-06,42.60395
2022-01-07,35.17382
2022-01-08,18.74573
2022-01-09,23.79004
2022-01-10,47.17109
2022-01-11,47.64826
2022-01-12,40.89979
2022-01-13,40.62713
2022-01-14,34.49216
2022-01-15,19.97273
2022-01-16,19.35923
2022-01-17,51.19291
2022-01-18,39.8773
2022-01-19,36.80981
2022-01-20,39.4683
2022-01-21,32.788
2022-01-22,19.0184
2022-01-23,20.58623
2022-01-24,43.55828
2022-01-25,41.85412
2022-01-26,38.10497
2022-01-27,36.12815
2022-01-28,27.67552
2022-01-29,15.54192
2022-01-30,12.7471
2022-01-31,16.63258
2022-02-01,15.88275
2022-02-02,21.33605
2022-02-03,46.28493
2022-02-04,40.55896
2022-02-05,21.26789
2022-02-06,23.31288
2022-02-07,49.28425
2022-02-08,43.96728
2022-02-09,43.49011
2022-02-10,44.17177
2022-02-11,33.46966
2022-02-12,20.65439
2022-02-13,20.44989
2022-02-14,43.89911
2022-02-15,40.01363
2022-02-16,40.42263
2022-02-17,36.80981
2022-02-18,37.35514
2022-02-19,21.88139
2022-02-20,21.13156
2022-02-21,52.55623
2022-02-22,48.80708
2022-02-23,45.80777
2022-02-24,45.3306
2022-02-25,38.6503
2022-02-26,18.8139
2022-02-27,21.60872
2022-02-28,43.42194
2022-03-01,30.47034
2022-03-02,49.14792
2022-03-03,41.10429
2022-03-04,36.94614
2022-03-05,17.72324
2022-03-06,21.47239
2022-03-07,47.71642
2022-03-08,36.05998
2022-03-09,20.85889
2022-03-10,40.96796
2022-03-11,36.74164
2022-03-12,17.85957
2022-03-13,22.90388
2022-03-14,45.80777
2022-03-15,39.2638
2022-03-16,38.0368
2022-03-17,34.76482
2022-03-18,35.65098
2022-03-19,21.47239
2022-03-20,21.06339
2022-03-21,43.55828
2022-03-22,40.83162
2022-03-23,37.69597
2022-03-24,34.15132
2022-03-25,32.31083
2022-03-26,16.70074
2022-03-27,20.10906
2022-03-28,37.96864
2022-03-29,39.40013
2022-03-30,33.53783
2022-03-31,32.85616
2022-04-01,33.12883
2022-04-02,16.22358
2022-04-03,19.08657
2022-04-04,42.46762
2022-04-05,37.96864
2022-04-06,35.03749
2022-04-07,35.37832
2022-04-08,29.17518
2022-04-09,15.13292
2022-04-10,16.22358
2022-04-11,37.35514
2022-04-12,34.76482
2022-04-13,32.379
2022-04-14,36.33265
2022-04-15,31.7655
2022-04-16,14.86025
2022-04-17,17.85957
2022-04-18,36.94614
2022-04-19,33.94683
2022-04-20,35.58282
2022-04-21,30.87934
2022-04-22,28.22085
2022-04-23,16.22358
2022-04-24,16.83708
2022-04-25,40.55896
2022-04-26,36.74164
2022-04-27,33.53783
2022-04-28,29.65235
2022-04-29,29.24335
2022-04-30,14.65576
2022-05-01,17.17791
2022-05-02,41.71779
2022-05-03,33.40149
2022-05-04,32.71983
2022-05-05,16.42808
2022-05-06,28.83435
2022-05-07,14.72392
2022-05-08,16.83708
2022-05-09,39.6728
2022-05-10,33.81049
2022-05-11,42.46762
2022-05-12,37.35514
2022-05-13,31.3565
2022-05-14,17.72324
2022-05-15,22.22222
2022-05-16,39.4683
2022-05-17,35.44648
2022-05-18,38.10497
2022-05-19,36.12815
2022-05-20,32.788
2022-05-21,14.92842
2022-05-22,16.70074
2022-05-23,38.99113
2022-05-24,38.8548
2022-05-25,36.74164
2022-05-26,36.12815
2022-05-27,29.37968
2022-05-28,18.4049
2022-05-29,18.67757
2022-05-30,44.58077
2022-05-31,46.96659
2022-06-01,25.42603
2022-06-02,41.85412
2022-06-03,34.76482
2022-06-04,16.97341
2022-06-05,18.13224
2022-06-06,24.47171
2022-06-07,46.21676
2022-06-08,41.44512
2022-06-09,38.0368
2022-06-10,34.83299
2022-06-11,17.38241
2022-06-12,20.51806
2022-06-13,47.58009
2022-06-14,39.2638
2022-06-15,37.83231
2022-06-16,35.24199
2022-06-17,33.81049
2022-06-18,15.95092
2022-06-19,19.15473
2022-06-20,44.23994
2022-06-21,38.0368
2022-06-22,41.78595
2022-06-23,37.21881
2022-06-24,29.58418
2022-06-25,16.42808
2022-06-26,18.47307
2022-06-27,40.08179
2022-06-28,38.2413
2022-06-29,36.87798
2022-06-30,35.58282
2022-07-01,31.15201
2022-07-02,17.65507
2022-07-03,18.74573
2022-07-04,41.92229
2022-07-05,37.15064
2022-07-06,39.0593
2022-07-07,36.87798
2022-07-08,30.47034
2022-07-09,18.06407
2022-07-10,18.2004
2022-07-11,40.35446
2022-07-12,40.21813
2022-07-13,36.19631
2022-07-14,39.12747
2022-07-15,33.81049
2022-07-16,17.65507
2022-07-17,17.38241
2022-07-18,44.23994
2022-07-19,38.4458
2022-07-20,34.49216
2022-07-21,34.69665
2022-07-22,32.03817
2022-07-23,15.74642
2022-07-24,19.35923
2022-07-25,44.37627
2022-07-26,34.90115
2022-07-27,36.19631
2022-07-28,36.12815
2022-07-29,31.69734
2022-07-30,16.83708
2022-07-31,17.38241
2022-08-01,39.19563
2022-08-02,36.60531
2022-08-03,33.53783
2022-08-04,34.96932
2022-08-05,32.31083
2022-08-06,16.63258
2022-08-07,19.08657
2022-08-08,39.4683
2022-08-09,35.24199
2022-08-10,35.99182
2022-08-11,35.51465
2022-08-12,34.01499
2022-08-13,15.88275
2022-08-14,15.81458
2022-08-15,24.94887
2022-08-16,42.26312
2022-08-17,43.62644
2022-08-18,39.60463
2022-08-19,34.35582
2022-08-20,17.65507
2022-08-21,20.72256
2022-08-22,45.80777
2022-08-23,41.85412
2022-08-24,39.33197
2022-08-25,40.21813
2022-08-26,37.01431
2022-08-27,18.2004
2022-08-28,20.17723
2022-08-29,46.76209
2022-08-30,38.30947
2022-08-31,41.03612
2022-09-01,43.89911
2022-09-02,34.69665
2022-09-03,16.90524
2022-09-04,19.76823
2022-09-05,41.37695
2022-09-06,38.58214
2022-09-07,34.01499
2022-09-08,26.65303
2022-09-09,12.26993
2022-09-10,13.01976
2022-09-11,14.24676
2022-09-12,20.38173
2022-09-13,44.17177
2022-09-14,47.10293
2022-09-15,44.58077
2022-09-16,35.99182
2022-09-17,18.67757
2022-09-18,18.74573
2022-09-19,49.82958
2022-09-20,44.23994
2022-09-21,43.49011
2022-09-22,45.67143
2022-09-23,34.21949
2022-09-24,16.63258
2022-09-25,22.15405
2022-09-26,49.48875
2022-09-27,45.1261
2022-09-28,43.08111
2022-09-29,41.85412
2022-09-30,39.0593
2022-10-01,23.85821
2022-10-02,21.67689
2022-10-03,29.92501
2022-10-04,66.25766
2022-10-05,56.37355
2022-10-06,46.08043
2022-10-07,41.71779
2022-10-08,20.58623
2022-10-09,21.60872
2022-10-10,31.28834
2022-10-11,58.8957
2022-10-12,54.39672
2022-10-13,52.4199
2022-10-14,44.7171
2022-10-15,24.19904
2022-10-16,26.44853
2022-10-17,57.53237
2022-10-18,51.53374
2022-10-19,49.21608
2022-10-20,48.73892
2022-10-21,41.64962
2022-10-22,22.83571
2022-10-23,25.56237
2022-10-24,53.0334
2022-10-25,51.73824
2022-10-26,52.35173
2022-10-27,47.71642
2022-10-28,43.83094
2022-10-29,19.08657
2022-10-30,24.81254
2022-10-31,55.76005
2022-11-01,50.30674
2022-11-02,50.64758
2022-11-03,49.35241
2022-11-04,40.89979
2022-11-05,23.04021
2022-11-06,24.60804
2022-11-07,58.82753
2022-11-08,52.89706
2022-11-09,48.94342
2022-11-10,50.64758
2022-11-11,42.46762
2022-11-12,23.99454
2022-11-13,27.47102
2022-11-14,59.3047
2022-11-15,57.12338
2022-11-16,49.01158
2022-11-17,51.3974
2022-11-18,44.51261
2022-11-19,23.44921
2022-11-20,29.24335
2022-11-21,53.37423
2022-11-22,56.57805
2022-11-23,52.14723
2022-11-24,45.87593
2022-11-25,46.62576
2022-11-26,23.92638
2022-11-27,27.94819
2022-11-28,54.94205
2022-11-29,54.73755
2022-11-30,54.94205
2022-12-01,55.28289
2022-12-02,42.33128
2022-12-03,22.42672
2022-12-04,26.72119
2022-12-05,59.44103
2022-12-06,50.17041
2022-12-07,55.41922
2022-12-08,50.57941
2022-12-09,44.7171
2022-12-10,25.6987
2022-12-11,28.08452
2022-12-12,65.50783
2022-12-13,59.16837
2022-12-14,54.46489
2022-12-15,47.51192
2022-12-16,42.12678
2022-12-17,25.6987
2022-12-18,28.56169
2022-12-19,56.71438
2022-12-20,48.32992
2022-12-21,49.01158
2022-12-22,53.30606
2022-12-23,39.19563
2022-12-24,21.13156
2022-12-25,23.31288
2022-12-26,60.19086
2022-12-27,57.39604
2022-12-28,50.78391
2022-12-29,48.67075
2022-12-30,42.94478
2022-12-31,25.83503
2023-01-01,32.44717
2023-01-02,83.64008
2023-01-03,72.0518
2023-01-04,72.8698
2023-01-05,65.91683
2023-01-06,54.73755
2023-01-07,33.06066
2023-01-08,38.4458
2023-01-09,76.34628
2023-01-10,72.32447
2023-01-11,60.87252
2023-01-12,66.5985
2023-01-13,57.46421
2023-01-14,31.7655
2023-01-15,35.44648
2023-01-16,72.6653
2023-01-17,73.68779
2023-01-18,66.80299
2023-01-19,61.96319
2023-01-20,50.23858
2023-01-21,26.78936
2023-01-22,24.81254
2023-01-23,28.28902
2023-01-24,39.2638
2023-01-25,84.7989
2023-01-26,76.00545
2023-01-27,64.14451
2023-01-28,36.12815
2023-01-29,38.71847
2023-01-30,90.59304
2023-01-31,74.57396
2023-02-01,84.45807
2023-02-02,80.16359
2023-02-03,66.93933
2023-02-04,39.40013
2023-02-05,37.35514
2023-02-06,100.0
2023-02-07,80.98159
2023-02-08,77.43694
2023-02-09,71.77914
2023-02-10,65.3715
2023-02-11,37.01431
2023-02-12,35.99182
2023-02-13,81.93592
2023-02-14,74.16496
2023-02-15,74.09679
2023-02-16,71.23381
2023-02-17,61.89502
2023-02-18,37.08248
2023-02-19,42.60395
2023-02-20,85.54873
2023-02-21,74.02862
2023-02-22,73.14246
2023-02-23,65.985
2023-02-24,59.78186
2023-02-25,33.40149
2023-02-26,41.71779
2023-02-27,83.64008
2023-02-28,64.9625
2023-03-01,48.53442
2023-03-02,79.20927
2023-03-03,60.66802
2023-03-04,36.19631
2023-03-05,39.12747
2023-03-06,81.86775
2023-03-07,79.07293
2023-03-08,72.4608
2023-03-09,69.59781
2023-03-10,57.32788
2023-03-11,27.81186
2023-03-12,34.01499
2023-03-13,77.98227
2023-03-14,67.34832
2023-03-15,67.14383
2023-03-16,66.5985
2023-03-17,61.21336
2023-03-18,32.31083
2023-03-19,34.08316
2023-03-20,83.77641
2023-03-21,81.66325
2023-03-22,68.50715
2023-03-23,64.55351
2023-03-24,55.01022
2023-03-25,29.24335
2023-03-26,32.71983
2023-03-27,72.52897
2023-03-28,70.82481
2023-03-29,66.1895
2023-03-30,63.87184
2023-03-31,56.44171
2023-04-01,28.97068
2023-04-02,34.69665
2023-04-03,76.68711
2023-04-04,71.09747
2023-04-05,64.758
2023-04-06,66.93933
2023-04-07,54.39672
2023-04-08,29.10702
2023-04-09,38.2413
2023-04-10,80.29993
2023-04-11,68.30265
2023-04-12,62.64485
2023-04-13,68.43899
2023-04-14,57.05521
2023-04-15,30.19768
2023-04-16,37.15064
2023-04-17,85.13974
2023-04-18,68.23449
2023-04-19,67.75732
2023-04-20,64.82617
2023-04-21,58.41854
2023-04-22,27.88002
2023-04-23,33.40149
2023-04-24,74.50579
2023-04-25,68.09815
2023-04-26,64.68984
2023-04-27,62.57668
2023-04-28,54.12406
2023-04-29,27.88002
2023-04-30,29.99318
2023-05-01,57.19154
2023-05-02,78.9366
2023-05-03,72.2563
2023-05-04,62.64485
2023-05-05,32.1745
2023-05-06,26.17586
2023-05-07,32.51533
2023-05-08,80.57259
2023-05-09,68.37082
2023-05-10,69.39331
2023-05-11,67.82549
2023-05-12,53.10156
2023-05-13,27.81186
2023-05-14,32.24267
2023-05-15,78.18677
2023-05-16,75.11929
2023-05-17,66.1895
2023-05-18,65.09884
2023-05-19,56.37355
2023-05-20,28.62985
2023-05-21,31.561
2023-05-22,69.66598
2023-05-23,69.32515
2023-05-24,66.12133
2023-05-25,62.03135
2023-05-26,55.82822
2023-05-27,28.08452
2023-05-28,27.33469
2023-05-29,41.71779
