date,감정평가사시험
2021-01-25,4.81927
2021-01-26,5.02536
2021-01-27,3.99492
2021-01-28,3.85225
2021-01-29,4.24857
2021-01-30,3.63031
2021-01-31,4.07419
2021-02-01,3.93151
2021-02-02,4.1376
2021-02-03,4.01077
2021-02-04,3.64616
2021-02-05,3.53519
2021-02-06,3.85225
2021-02-07,2.96448
2021-02-08,4.69245
2021-02-09,3.51934
2021-02-10,3.31325
2021-02-11,3.07545
2021-02-12,3.83639
2021-02-13,4.1693
2021-02-14,5.70703
2021-02-15,6.48383
2021-02-16,6.19847
2021-02-17,5.18389
2021-02-18,4.23272
2021-02-19,3.70957
2021-02-20,3.39251
2021-02-21,4.50221
2021-02-22,4.77171
2021-02-23,5.07292
2021-02-24,5.50095
2021-02-25,4.35954
2021-02-26,5.42168
2021-02-27,4.05833
2021-02-28,4.66074
2021-03-01,5.23145
2021-03-02,6.57894
2021-03-03,5.5168
2021-03-04,4.81927
2021-03-05,4.93024
2021-03-06,4.6766
2021-03-07,4.78757
2021-03-08,5.64362
2021-03-09,6.0875
2021-03-10,5.818
2021-03-11,5.62777
2021-03-12,4.37539
2021-03-13,4.15345
2021-03-14,3.85225
2021-03-15,5.42168
2021-03-16,5.26315
2021-03-17,5.56436
2021-03-18,5.02536
2021-03-19,5.16804
2021-03-20,4.31198
2021-03-21,4.89854
2021-03-22,5.08877
2021-03-23,5.62777
2021-03-24,5.34242
2021-03-25,4.74001
2021-03-26,4.62904
2021-03-27,4.59733
2021-03-28,4.9461
2021-03-29,5.96068
2021-03-30,5.35827
2021-03-31,5.32656
2021-04-01,5.15218
2021-04-02,4.75586
2021-04-03,4.47051
2021-04-04,5.04121
2021-04-05,6.00824
2021-04-06,5.73874
2021-04-07,5.64362
2021-04-08,5.7863
2021-04-09,5.23145
2021-04-10,5.08877
2021-04-11,5.80215
2021-04-12,7.51426
2021-04-13,6.46797
2021-04-14,6.37285
2021-04-15,6.64235
2021-04-16,5.67533
2021-04-17,8.37032
2021-04-18,7.32403
2021-04-19,9.3849
2021-04-20,8.40202
2021-04-21,8.11667
2021-04-22,10.16169
2021-04-23,17.12111
2021-04-24,57.22891
2021-04-25,16.2492
2021-04-26,11.8421
2021-04-27,8.11667
2021-04-28,8.41788
2021-04-29,7.11794
2021-04-30,5.67533
2021-05-01,5.65948
2021-05-02,4.50221
2021-05-03,5.70703
2021-05-04,5.42168
2021-05-05,4.39124
2021-05-06,4.74001
2021-05-07,4.37539
2021-05-08,3.96322
2021-05-09,4.10589
2021-05-10,4.86683
2021-05-11,4.61318
2021-05-12,4.32783
2021-05-13,4.28027
2021-05-14,3.63031
2021-05-15,3.36081
2021-05-16,4.66074
2021-05-17,3.69372
2021-05-18,3.8998
2021-05-19,3.34495
2021-05-20,3.34495
2021-05-21,2.88522
2021-05-22,3.40837
2021-05-23,2.74254
2021-05-24,3.72542
2021-05-25,4.59733
2021-05-26,4.9778
2021-05-27,4.09004
2021-05-28,2.33037
2021-05-29,3.23398
2021-05-30,3.91566
2021-05-31,5.32656
2021-06-01,4.9461
2021-06-02,9.81293
2021-06-03,5.10462
2021-06-04,4.15345
2021-06-05,5.77045
2021-06-06,4.96195
2021-06-07,4.99365
2021-06-08,4.85098
2021-06-09,5.19974
2021-06-10,4.75586
2021-06-11,4.01077
2021-06-12,2.91693
2021-06-13,3.26569
2021-06-14,5.21559
2021-06-15,3.99492
2021-06-16,3.78883
2021-06-17,4.66074
2021-06-18,3.72542
2021-06-19,3.75713
2021-06-20,3.51934
2021-06-21,4.1376
2021-06-22,4.39124
2021-06-23,4.24857
2021-06-24,4.05833
2021-06-25,3.74128
2021-06-26,2.98034
2021-06-27,3.63031
2021-06-28,3.8998
2021-06-29,3.97907
2021-06-30,4.26442
2021-07-01,3.56689
2021-07-02,3.70957
2021-07-03,2.98034
2021-07-04,4.18516
2021-07-05,4.91439
2021-07-06,5.23145
2021-07-07,4.31198
2021-07-08,4.51807
2021-07-09,3.78883
2021-07-10,3.70957
2021-07-11,3.45592
2021-07-12,5.02536
2021-07-13,4.89854
2021-07-14,4.32783
2021-07-15,7.14965
2021-07-16,4.4071
2021-07-17,3.70957
2021-07-18,4.09004
2021-07-19,4.4388
2021-07-20,5.10462
2021-07-21,4.26442
2021-07-22,5.2473
2021-07-23,4.99365
2021-07-24,3.78883
2021-07-25,4.42295
2021-07-26,6.11921
2021-07-27,4.64489
2021-07-28,5.2473
2021-07-29,4.9778
2021-07-30,4.74001
2021-07-31,5.37412
2021-08-01,5.27901
2021-08-02,5.96068
2021-08-03,6.53138
2021-08-04,6.0875
2021-08-05,6.94356
2021-08-06,10.36778
2021-08-07,27.53646
2021-08-08,8.30691
2021-08-09,8.21179
2021-08-10,5.83386
2021-08-11,8.67152
2021-08-12,5.818
2021-08-13,5.31071
2021-08-14,5.21559
2021-08-15,4.89854
2021-08-16,5.73874
2021-08-17,6.61065
2021-08-18,6.07165
2021-08-19,5.77045
2021-08-20,4.96195
2021-08-21,5.19974
2021-08-22,5.26315
2021-08-23,5.73874
2021-08-24,6.37285
2021-08-25,5.97653
2021-08-26,6.19847
2021-08-27,4.69245
2021-08-28,7.78376
2021-08-29,6.75332
2021-08-30,5.89727
2021-08-31,5.37412
2021-09-01,5.04121
2021-09-02,5.21559
2021-09-03,4.80342
2021-09-04,4.23272
2021-09-05,4.26442
2021-09-06,5.05707
2021-09-07,4.66074
2021-09-08,4.62904
2021-09-09,5.10462
2021-09-10,4.64489
2021-09-11,4.10589
2021-09-12,4.93024
2021-09-13,4.4388
2021-09-14,5.26315
2021-09-15,4.9461
2021-09-16,4.86683
2021-09-17,4.09004
2021-09-18,3.80469
2021-09-19,3.8998
2021-09-20,3.78883
2021-09-21,4.50221
2021-09-22,5.02536
2021-09-23,5.7863
2021-09-24,4.77171
2021-09-25,4.4388
2021-09-26,4.59733
2021-09-27,5.07292
2021-09-28,6.3253
2021-09-29,5.2473
2021-09-30,5.35827
2021-10-01,4.64489
2021-10-02,4.15345
2021-10-03,4.66074
2021-10-04,5.34242
2021-10-05,5.56436
2021-10-06,5.91312
2021-10-07,6.19847
2021-10-08,5.5485
2021-10-09,4.24857
2021-10-10,5.04121
2021-10-11,5.46924
2021-10-12,6.84844
2021-10-13,6.80088
2021-10-14,6.24603
2021-10-15,5.26315
2021-10-16,4.86683
2021-10-17,5.58021
2021-10-18,5.38998
2021-10-19,6.27774
2021-10-20,6.65821
2021-10-21,5.42168
2021-10-22,5.7863
2021-10-23,4.88268
2021-10-24,5.96068
2021-10-25,6.0875
2021-10-26,7.1655
2021-10-27,7.14965
2021-10-28,7.02282
2021-10-29,6.86429
2021-10-30,12.4128
2021-10-31,14.87
2021-11-01,13.83956
2021-11-02,10.57387
2021-11-03,10.00317
2021-11-04,8.05326
2021-11-05,9.46417
2021-11-06,6.26188
2021-11-07,7.05453
2021-11-08,8.44958
2021-11-09,10.1934
2021-11-10,20.86239
2021-11-11,10.01902
2021-11-12,7.72035
2021-11-13,6.45212
2021-11-14,7.02282
2021-11-15,8.13253
2021-11-16,7.54597
2021-11-17,7.35573
2021-11-18,6.49968
2021-11-19,6.97526
2021-11-20,5.38998
2021-11-21,7.24476
2021-11-22,8.30691
2021-11-23,6.95941
2021-11-24,8.21179
2021-11-25,7.11794
2021-11-26,6.92771
2021-11-27,5.5485
2021-11-28,5.89727
2021-11-29,7.60938
2021-11-30,6.38871
2021-12-01,11.31896
2021-12-02,100.0
2021-12-03,17.15282
2021-12-04,11.62016
2021-12-05,10.65313
2021-12-06,12.01648
2021-12-07,16.55041
2021-12-08,13.68103
2021-12-09,12.4128
2021-12-10,10.89093
2021-12-11,8.60811
2021-12-12,9.8922
2021-12-13,9.48002
2021-12-14,9.90805
2021-12-15,8.70323
2021-12-16,8.13253
2021-12-17,7.21306
2021-12-18,5.56436
2021-12-19,8.92517
2021-12-20,11.5409
2021-12-21,8.41788
2021-12-22,8.40202
2021-12-23,7.7362
2021-12-24,7.72035
2021-12-25,5.56436
2021-12-26,7.24476
2021-12-27,9.60684
2021-12-28,8.46544
2021-12-29,9.16296
2021-12-30,8.78249
2021-12-31,7.59353
2022-01-01,8.8142
2022-01-02,9.28979
2022-01-03,10.81166
2022-01-04,10.60558
2022-01-05,10.01902
2022-01-06,8.40202
2022-01-07,7.89473
2022-01-08,6.11921
2022-01-09,7.26062
2022-01-10,9.0837
2022-01-11,7.68864
2022-01-12,7.22891
2022-01-13,7.02282
2022-01-14,7.64109
2022-01-15,6.84844
2022-01-16,7.18135
2022-01-17,7.95814
2022-01-18,7.7362
2022-01-19,7.07038
2022-01-20,7.21306
2022-01-21,6.64235
2022-01-22,6.40456
2022-01-23,6.97526
2022-01-24,8.05326
2022-01-25,7.435
2022-01-26,7.57767
2022-01-27,6.46797
2022-01-28,6.3253
2022-01-29,6.42041
2022-01-30,5.65948
2022-01-31,6.24603
2022-02-01,7.1972
2022-02-02,9.43246
2022-02-03,9.86049
2022-02-04,9.84464
2022-02-05,8.10082
2022-02-06,9.32149
2022-02-07,21.1636
2022-02-08,11.0336
2022-02-09,10.00317
2022-02-10,8.67152
2022-02-11,10.74825
2022-02-12,6.73747
2022-02-13,7.03868
2022-02-14,7.48256
2022-02-15,7.1655
2022-02-16,6.67406
2022-02-17,5.69118
2022-02-18,6.03994
2022-02-19,5.818
2022-02-20,6.81674
2022-02-21,7.13379
2022-02-22,6.56309
2022-02-23,6.46797
2022-02-24,6.65821
2022-02-25,5.92897
2022-02-26,5.5485
2022-02-27,6.43627
2022-02-28,7.24476
2022-03-01,6.896
2022-03-02,7.53012
2022-03-03,7.1655
2022-03-04,8.18008
2022-03-05,6.68991
2022-03-06,6.42041
2022-03-07,7.65694
2022-03-08,6.15091
2022-03-09,5.2473
2022-03-10,6.5948
2022-03-11,6.83259
2022-03-12,6.21433
2022-03-13,7.05453
2022-03-14,7.4667
2022-03-15,7.49841
2022-03-16,7.75206
2022-03-17,6.64235
2022-03-18,6.97526
2022-03-19,6.92771
2022-03-20,7.18135
2022-03-21,7.81547
2022-03-22,8.19594
2022-03-23,8.52885
2022-03-24,7.75206
2022-03-25,7.92644
2022-03-26,7.83132
2022-03-27,8.68738
2022-03-28,10.93849
2022-03-29,10.01902
2022-03-30,10.51046
2022-03-31,10.98604
2022-04-01,21.4331
2022-04-02,55.42168
2022-04-03,15.9797
2022-04-04,13.52251
2022-04-05,9.68611
2022-04-06,9.05199
2022-04-07,8.41788
2022-04-08,7.38744
2022-04-09,7.03868
2022-04-10,6.6265
2022-04-11,7.1972
2022-04-12,6.83259
2022-04-13,6.46797
2022-04-14,6.84844
2022-04-15,7.02282
2022-04-16,5.29486
2022-04-17,5.65948
2022-04-18,6.896
2022-04-19,7.62523
2022-04-20,6.26188
2022-04-21,6.357
2022-04-22,5.73874
2022-04-23,4.77171
2022-04-24,5.65948
2022-04-25,5.99239
2022-04-26,6.57894
2022-04-27,6.51553
2022-04-28,5.94483
2022-04-29,5.61192
2022-04-30,5.46924
2022-05-01,5.69118
2022-05-02,6.02409
2022-05-03,6.68991
2022-05-04,6.00824
2022-05-05,4.51807
2022-05-06,5.42168
2022-05-07,4.81927
2022-05-08,5.56436
2022-05-09,7.53012
2022-05-10,6.94356
2022-05-11,13.83956
2022-05-12,8.14838
2022-05-13,6.0558
2022-05-14,5.42168
2022-05-15,5.67533
2022-05-16,6.68991
2022-05-17,6.21433
2022-05-18,6.38871
2022-05-19,6.07165
2022-05-20,5.64362
2022-05-21,4.81927
2022-05-22,5.23145
2022-05-23,6.40456
2022-05-24,7.22891
2022-05-25,5.67533
2022-05-26,5.56436
2022-05-27,5.43753
2022-05-28,4.85098
2022-05-29,5.75459
2022-05-30,12.55548
2022-05-31,7.45085
2022-06-01,5.26315
2022-06-02,5.94483
2022-06-03,5.50095
2022-06-04,5.58021
2022-06-05,5.13633
2022-06-06,6.00824
2022-06-07,6.61065
2022-06-08,6.48383
2022-06-09,6.51553
2022-06-10,5.5168
2022-06-11,5.42168
2022-06-12,6.23018
2022-06-13,7.7045
2022-06-14,6.75332
2022-06-15,6.94356
2022-06-16,6.5948
2022-06-17,6.51553
2022-06-18,6.10336
2022-06-19,6.42041
2022-06-20,8.33861
2022-06-21,7.27647
2022-06-22,7.18135
2022-06-23,6.19847
2022-06-24,6.10336
2022-06-25,5.65948
2022-06-26,6.40456
2022-06-27,7.7045
2022-06-28,6.95941
2022-06-29,7.00697
2022-06-30,7.435
2022-07-01,7.02282
2022-07-02,5.89727
2022-07-03,7.56182
2022-07-04,9.81293
2022-07-05,7.81547
2022-07-06,8.44958
2022-07-07,8.67152
2022-07-08,6.97526
2022-07-09,7.22891
2022-07-10,8.16423
2022-07-11,9.54343
2022-07-12,10.16169
2022-07-13,9.41661
2022-07-14,10.79581
2022-07-15,15.50412
2022-07-16,41.43944
2022-07-17,13.96639
2022-07-18,12.60304
2022-07-19,10.44705
2022-07-20,10.03487
2022-07-21,7.87888
2022-07-22,6.76918
2022-07-23,6.75332
2022-07-24,7.37159
2022-07-25,8.32276
2022-07-26,7.59353
2022-07-27,6.37285
2022-07-28,6.57894
2022-07-29,6.26188
2022-07-30,5.15218
2022-07-31,5.56436
2022-08-01,6.48383
2022-08-02,7.00697
2022-08-03,6.81674
2022-08-04,9.19467
2022-08-05,7.91058
2022-08-06,6.64235
2022-08-07,6.37285
2022-08-08,8.62396
2022-08-09,6.78503
2022-08-10,7.10209
2022-08-11,7.27647
2022-08-12,6.97526
2022-08-13,6.07165
2022-08-14,5.99239
2022-08-15,6.37285
2022-08-16,8.21179
2022-08-17,7.51426
2022-08-18,6.80088
2022-08-19,6.03994
2022-08-20,5.26315
2022-08-21,6.88015
2022-08-22,7.08623
2022-08-23,7.26062
2022-08-24,7.53012
2022-08-25,7.89473
2022-08-26,6.99112
2022-08-27,6.48383
2022-08-28,6.3253
2022-08-29,7.75206
2022-08-30,6.78503
2022-08-31,7.51426
2022-09-01,7.10209
2022-09-02,6.61065
2022-09-03,5.61192
2022-09-04,5.818
2022-09-05,6.86429
2022-09-06,6.94356
2022-09-07,6.51553
2022-09-08,5.38998
2022-09-09,4.24857
2022-09-10,5.10462
2022-09-11,5.23145
2022-09-12,6.54724
2022-09-13,8.30691
2022-09-14,7.89473
2022-09-15,7.00697
2022-09-16,6.45212
2022-09-17,5.27901
2022-09-18,5.35827
2022-09-19,7.18135
2022-09-20,7.24476
2022-09-21,6.30944
2022-09-22,6.0558
2022-09-23,5.88142
2022-09-24,4.83512
2022-09-25,5.62777
2022-09-26,7.4667
2022-09-27,7.02282
2022-09-28,6.78503
2022-09-29,6.23018
2022-09-30,5.32656
2022-10-01,4.75586
2022-10-02,5.08877
2022-10-03,6.78503
2022-10-04,9.67025
2022-10-05,8.13253
2022-10-06,7.49841
2022-10-07,6.46797
2022-10-08,5.37412
2022-10-09,5.83386
2022-10-10,7.18135
2022-10-11,8.29105
2022-10-12,7.53012
2022-10-13,9.3849
2022-10-14,7.435
2022-10-15,6.42041
2022-10-16,7.03868
2022-10-17,9.52758
2022-10-18,11.23969
2022-10-19,25.63411
2022-10-20,11.17628
2022-10-21,8.65567
2022-10-22,6.56309
2022-10-23,7.54597
2022-10-24,8.10082
2022-10-25,8.21179
2022-10-26,8.92517
2022-10-27,8.32276
2022-10-28,7.89473
2022-10-29,11.71528
2022-10-30,13.23715
2022-10-31,13.26886
2022-11-01,11.55675
2022-11-02,10.84337
2022-11-03,10.43119
2022-11-04,8.56055
2022-11-05,7.54597
2022-11-06,6.61065
2022-11-07,9.79708
2022-11-08,9.24223
2022-11-09,8.92517
2022-11-10,8.03741
2022-11-11,8.11667
2022-11-12,6.51553
2022-11-13,8.63982
2022-11-14,8.25935
2022-11-15,9.27393
2022-11-16,8.35447
2022-11-17,8.2435
2022-11-18,8.10082
2022-11-19,6.26188
2022-11-20,6.53138
2022-11-21,8.06911
2022-11-22,7.92644
2022-11-23,8.0057
2022-11-24,7.11794
2022-11-25,6.81674
2022-11-26,5.88142
2022-11-27,7.11794
2022-11-28,8.03741
2022-11-29,7.83132
2022-11-30,12.84083
2022-12-01,10.12999
2022-12-02,8.49714
2022-12-03,5.50095
2022-12-04,7.10209
2022-12-05,8.94102
2022-12-06,7.07038
2022-12-07,7.95814
2022-12-08,6.357
2022-12-09,6.37285
2022-12-10,5.18389
2022-12-11,6.357
2022-12-12,7.03868
2022-12-13,7.54597
2022-12-14,6.80088
2022-12-15,7.07038
2022-12-16,6.68991
2022-12-17,6.02409
2022-12-18,5.818
2022-12-19,7.72035
2022-12-20,7.1655
2022-12-21,6.78503
2022-12-22,6.81674
2022-12-23,6.00824
2022-12-24,5.18389
2022-12-25,5.64362
2022-12-26,7.81547
2022-12-27,8.16423
2022-12-28,7.18135
2022-12-29,6.88015
2022-12-30,6.91185
2022-12-31,6.42041
2023-01-01,8.21179
2023-01-02,11.0019
2023-01-03,10.16169
2023-01-04,9.03614
2023-01-05,8.73493
2023-01-06,8.5447
2023-01-07,7.45085
2023-01-08,9.06785
2023-01-09,10.03487
2023-01-10,9.48002
2023-01-11,8.98858
2023-01-12,8.06911
2023-01-13,8.43373
2023-01-14,6.5948
2023-01-15,8.62396
2023-01-16,9.84464
2023-01-17,8.62396
2023-01-18,8.86176
2023-01-19,7.75206
2023-01-20,7.95814
2023-01-21,6.72162
2023-01-22,6.97526
2023-01-23,8.32276
2023-01-24,9.19467
2023-01-25,11.16043
2023-01-26,10.55802
2023-01-27,9.33734
2023-01-28,7.13379
2023-01-29,8.51299
2023-01-30,10.71655
2023-01-31,10.49461
2023-02-01,10.35193
2023-02-02,10.82752
2023-02-03,11.66772
2023-02-04,8.92517
2023-02-05,11.38237
2023-02-06,25.61826
2023-02-07,14.23589
2023-02-08,12.66645
2023-02-09,11.0336
2023-02-10,11.50919
2023-02-11,7.75206
2023-02-12,8.06911
2023-02-13,9.84464
2023-02-14,7.75206
2023-02-15,8.38617
2023-02-16,7.62523
2023-02-17,7.72035
2023-02-18,7.1972
2023-02-19,7.18135
2023-02-20,7.68864
2023-02-21,8.10082
2023-02-22,11.95307
2023-02-23,8.41788
2023-02-24,7.53012
2023-02-25,5.83386
2023-02-26,7.83132
2023-02-27,8.52885
2023-02-28,7.30818
2023-03-01,6.97526
2023-03-02,8.52885
2023-03-03,6.86429
2023-03-04,7.54597
2023-03-05,8.0057
2023-03-06,9.25808
2023-03-07,9.16296
2023-03-08,7.91058
2023-03-09,7.29232
2023-03-10,6.73747
2023-03-11,6.357
2023-03-12,7.91058
2023-03-13,8.5447
2023-03-14,8.16423
2023-03-15,8.60811
2023-03-16,8.05326
2023-03-17,7.7362
2023-03-18,7.33988
2023-03-19,8.05326
2023-03-20,9.68611
2023-03-21,9.3849
2023-03-22,10.11414
2023-03-23,10.79581
2023-03-24,9.59099
2023-03-25,8.57641
2023-03-26,9.44831
2023-03-27,9.93975
2023-03-28,9.44831
2023-03-29,9.40076
2023-03-30,8.56055
2023-03-31,8.56055
2023-04-01,8.2752
2023-04-02,10.09828
2023-04-03,12.69816
2023-04-04,12.47622
2023-04-05,12.69816
2023-04-06,14.96512
2023-04-07,26.58528
2023-04-08,81.95941
2023-04-09,21.81357
2023-04-10,17.81864
2023-04-11,12.36525
2023-04-12,11.28725
2023-04-13,9.51173
2023-04-14,7.56182
2023-04-15,6.84844
2023-04-16,6.99112
2023-04-17,8.10082
2023-04-18,7.7045
2023-04-19,5.84971
2023-04-20,6.34115
2023-04-21,4.81927
2023-04-22,4.51807
2023-04-23,5.10462
2023-04-24,6.43627
2023-04-25,4.45466
2023-04-26,5.35827
2023-04-27,5.18389
2023-04-28,4.58148
2023-04-29,4.35954
2023-04-30,4.23272
2023-05-01,4.99365
2023-05-02,5.5168
2023-05-03,4.4071
2023-05-04,4.32783
2023-05-05,4.1376
2023-05-06,3.80469
2023-05-07,3.91566
2023-05-08,6.5948
2023-05-09,7.54597
2023-05-10,14.96512
2023-05-11,7.87888
2023-05-12,6.51553
2023-05-13,5.46924
2023-05-14,5.43753
2023-05-15,6.68991
2023-05-16,7.33988
2023-05-17,5.96068
2023-05-18,5.67533
2023-05-19,5.13633
2023-05-20,4.42295
2023-05-21,4.61318
2023-05-22,8.8142
2023-05-23,7.18135
2023-05-24,6.24603
2023-05-25,5.59606
2023-05-26,6.02409
2023-05-27,4.85098
2023-05-28,5.13633
2023-05-29,5.34242
