date,한국비엔씨주가
2021-09-24,52.64821
2021-09-25,9.19744
2021-09-26,8.07185
2021-09-27,47.86832
2021-09-28,84.48847
2021-09-29,67.77812
2021-09-30,78.45964
2021-10-01,84.08372
2021-10-02,14.96029
2021-10-03,9.4133
2021-10-04,14.59023
2021-10-05,80.3369
2021-10-06,79.88975
2021-10-07,59.18587
2021-10-08,54.45994
2021-10-09,9.4904
2021-10-10,7.4281
2021-10-11,9.39017
2021-10-12,44.01356
2021-10-13,52.76385
2021-10-14,74.5008
2021-10-15,69.33544
2021-10-16,9.45956
2021-10-17,7.32017
2021-10-18,49.68005
2021-10-19,45.76748
2021-10-20,38.92144
2021-10-21,38.8906
2021-10-22,40.64451
2021-10-23,6.30637
2021-10-24,5.62022
2021-10-25,36.48909
2021-10-26,46.06429
2021-10-27,35.06283
2021-10-28,33.75992
2021-10-29,33.50551
2021-10-30,5.04587
2021-10-31,5.00346
2021-11-01,36.18456
2021-11-02,30.42556
2021-11-03,26.18919
2021-11-04,25.84611
2021-11-05,27.36489
2021-11-06,5.67419
2021-11-07,4.64883
2021-11-08,39.69624
2021-11-09,33.87556
2021-11-10,37.70719
2021-11-11,39.41099
2021-11-12,32.48014
2021-11-13,5.06129
2021-11-14,5.22704
2021-11-15,40.68306
2021-11-16,33.39372
2021-11-17,26.47058
2021-11-18,25.47991
2021-11-19,24.32349
2021-11-20,4.5833
2021-11-21,4.42911
2021-11-22,28.47505
2021-11-23,21.71382
2021-11-24,23.1208
2021-11-25,27.176
2021-11-26,27.23768
2021-11-27,5.98257
2021-11-28,5.37352
2021-11-29,34.91635
2021-11-30,51.56502
2021-12-01,71.01225
2021-12-02,68.36018
2021-12-03,42.14786
2021-12-04,7.12358
2021-12-05,6.26397
2021-12-06,54.01665
2021-12-07,52.00832
2021-12-08,38.60535
2021-12-09,33.88713
2021-12-10,27.61159
2021-12-11,4.9071
2021-12-12,4.93022
2021-12-13,30.08634
2021-12-14,26.83678
2021-12-15,64.22018
2021-12-16,80.88428
2021-12-17,53.78922
2021-12-18,9.47883
2021-12-19,9.91442
2021-12-20,91.73155
2021-12-21,77.01025
2021-12-22,66.97633
2021-12-23,56.34106
2021-12-24,46.29558
2021-12-25,7.47051
2021-12-26,7.85984
2021-12-27,49.95759
2021-12-28,42.2982
2021-12-29,56.92699
2021-12-30,54.8724
2021-12-31,14.58638
2022-01-01,8.75799
2022-01-02,9.34777
2022-01-03,51.06776
2022-01-04,43.61267
2022-01-05,100.0
2022-01-06,71.15102
2022-01-07,49.86893
2022-01-08,8.04872
2022-01-09,7.90609
2022-01-10,42.90339
2022-01-11,47.22457
2022-01-12,39.46496
2022-01-13,31.85182
2022-01-14,25.60326
2022-01-15,4.6681
2022-01-16,4.20553
2022-01-17,23.66432
2022-01-18,22.8741
2022-01-19,22.83555
2022-01-20,24.20013
2022-01-21,21.27823
2022-01-22,3.70441
2022-01-23,3.58492
2022-01-24,23.14779
2022-01-25,38.84819
2022-01-26,25.78444
2022-01-27,41.37691
2022-01-28,28.5136
2022-01-29,3.63117
2022-01-30,2.8024
2022-01-31,2.69832
2022-02-01,2.77156
2022-02-02,3.74681
2022-02-03,30.14031
2022-02-04,24.76293
2022-02-05,3.39989
2022-02-06,5.13453
2022-02-07,27.75807
2022-02-08,27.54991
2022-02-09,20.74628
2022-02-10,19.8327
2022-02-11,22.346
2022-02-12,3.41531
2022-02-13,3.36134
2022-02-14,20.52655
2022-02-15,19.58214
2022-02-16,19.6708
2022-02-17,19.91365
2022-02-18,17.48901
2022-02-19,2.5557
2022-02-20,2.39765
2022-02-21,15.58862
2022-02-22,16.0242
2022-02-23,20.76555
2022-02-24,16.76432
2022-02-25,16.43666
2022-02-26,2.37452
2022-02-27,2.12011
2022-02-28,14.67118
2022-03-01,2.92575
2022-03-02,16.41353
2022-03-03,16.35571
2022-03-04,18.2908
2022-03-05,5.67805
2022-03-06,7.60542
2022-03-07,52.15095
2022-03-08,22.01063
2022-03-09,3.10693
2022-03-10,26.38578
2022-03-11,20.61907
2022-03-12,3.16475
2022-03-13,2.98357
2022-03-14,19.44722
2022-03-15,20.19119
2022-03-16,17.12281
2022-03-17,18.91912
2022-03-18,27.56919
2022-03-19,4.62184
2022-03-20,3.65045
2022-03-21,20.92745
2022-03-22,18.41029
2022-03-23,18.8613
2022-03-24,16.37499
2022-03-25,16.90309
2022-03-26,3.18402
2022-03-27,2.45162
2022-03-28,19.55516
2022-03-29,18.44884
2022-03-30,20.6075
2022-03-31,21.77164
2022-04-01,18.28694
2022-04-02,3.02598
2022-04-03,2.58268
2022-04-04,15.90471
2022-04-05,17.23845
2022-04-06,14.86778
2022-04-07,14.42063
2022-04-08,15.63487
2022-04-09,2.70989
2022-04-10,2.35525
2022-04-11,16.0242
2022-04-12,15.39202
2022-04-13,17.47359
2022-04-14,16.14755
2022-04-15,15.58862
2022-04-16,2.68676
2022-04-17,2.49402
2022-04-18,15.44599
2022-04-19,15.91627
2022-04-20,13.76146
2022-04-21,14.01202
2022-04-22,12.46627
2022-04-23,2.44776
2022-04-24,2.16637
2022-04-25,14.4399
2022-04-26,13.41068
2022-04-27,11.63364
2022-04-28,12.07694
2022-04-29,14.29727
2022-04-30,2.59039
2022-05-01,2.05458
2022-05-02,10.92822
2022-05-03,11.29828
2022-05-04,11.91504
2022-05-05,2.94117
2022-05-06,16.03577
2022-05-07,3.24184
2022-05-08,2.37838
2022-05-09,12.92498
2022-05-10,12.74766
2022-05-11,13.32202
2022-05-12,12.49325
2022-05-13,15.02582
2022-05-14,2.70989
2022-05-15,2.2743
2022-05-16,16.01649
2022-05-17,24.68198
2022-05-18,16.3904
2022-05-19,13.92722
2022-05-20,13.89638
2022-05-21,2.20106
2022-05-22,1.96206
2022-05-23,12.14247
2022-05-24,10.70079
2022-05-25,10.93978
2022-05-26,17.01487
2022-05-27,15.79677
2022-05-28,2.521
2022-05-29,2.1972
2022-05-30,15.37275
2022-05-31,12.38146
2022-06-01,2.79084
2022-06-02,11.42163
2022-06-03,12.10777
2022-06-04,2.23961
2022-06-05,1.86955
2022-06-06,2.21648
2022-06-07,10.51191
2022-06-08,10.47721
2022-06-09,10.24978
2022-06-10,9.92598
2022-06-11,1.7038
2022-06-12,1.31061
2022-06-13,9.42487
2022-06-14,9.38246
2022-06-15,9.899
2022-06-16,10.18811
2022-06-17,8.86207
2022-06-18,1.85028
2022-06-19,1.75776
2022-06-20,9.84503
2022-06-21,9.44028
2022-06-22,11.22118
2022-06-23,10.85112
2022-06-24,10.85498
2022-06-25,2.23575
2022-06-26,1.80787
2022-06-27,12.50867
2022-06-28,9.77565
2022-06-29,9.18587
2022-06-30,8.51514
2022-07-01,8.77727
2022-07-02,1.67681
2022-07-03,1.4648
2022-07-04,9.73325
2022-07-05,17.5237
2022-07-06,14.26258
2022-07-07,13.1794
2022-07-08,15.38431
2022-07-09,2.67134
2022-07-10,2.43234
2022-07-11,78.77187
2022-07-12,59.42101
2022-07-13,55.41207
2022-07-14,75.96176
2022-07-15,50.42787
2022-07-16,8.83123
2022-07-17,7.98704
2022-07-18,45.57088
2022-07-19,37.11741
2022-07-20,62.16174
2022-07-21,40.53272
2022-07-22,27.97779
2022-07-23,4.08989
2022-07-24,4.5486
2022-07-25,28.71019
2022-07-26,37.71875
2022-07-27,35.08981
2022-07-28,26.47829
2022-07-29,22.32672
2022-07-30,3.17631
2022-07-31,3.17631
2022-08-01,23.78768
2022-08-02,21.79477
2022-08-03,19.15812
2022-08-04,20.51884
2022-08-05,19.22365
2022-08-06,2.8795
2022-08-07,2.52871
2022-08-08,18.52979
2022-08-09,17.38108
2022-08-10,20.01387
2022-08-11,16.47906
2022-08-12,14.61722
2022-08-13,2.14709
2022-08-14,1.7462
2022-08-15,2.4362
2022-08-16,14.37051
2022-08-17,14.20861
2022-08-18,12.56263
2022-08-19,11.02844
2022-08-20,1.49564
2022-08-21,1.46866
2022-08-22,11.13638
2022-08-23,11.17492
2022-08-24,11.66833
2022-08-25,11.64135
2022-08-26,13.69593
2022-08-27,1.90424
2022-08-28,1.69223
2022-08-29,11.42548
2022-08-30,12.03453
2022-08-31,13.84241
2022-09-01,11.00146
2022-09-02,10.60442
2022-09-03,1.47637
2022-09-04,1.48407
2022-09-05,10.78945
2022-09-06,10.90895
2022-09-07,11.31755
2022-09-08,18.67627
2022-09-09,3.14162
2022-09-10,4.74905
2022-09-11,5.85922
2022-09-12,7.35872
2022-09-13,40.65222
2022-09-14,15.78135
2022-09-15,14.35124
2022-09-16,11.34839
2022-09-17,1.78475
2022-09-18,1.5843
2022-09-19,11.98828
2022-09-20,10.16498
2022-09-21,10.59286
2022-09-22,8.6385
2022-09-23,7.74805
2022-09-24,1.25664
2022-09-25,1.04463
2022-09-26,9.39403
2022-09-27,8.95073
2022-09-28,8.8428
2022-09-29,9.83732
2022-09-30,8.44576
2022-10-01,1.32218
2022-10-02,0.89044
2022-10-03,1.20268
2022-10-04,11.13252
2022-10-05,9.20129
2022-10-06,8.47274
2022-10-07,7.89453
2022-10-08,1.00609
2022-10-09,0.80949
2022-10-10,1.12944
2022-10-11,8.43805
2022-10-12,8.12967
2022-10-13,8.56526
2022-10-14,9.05481
2022-10-15,1.29519
2022-10-16,1.02536
2022-10-17,9.07794
2022-10-18,10.64297
2022-10-19,9.63688
2022-10-20,7.88296
2022-10-21,6.85375
2022-10-22,1.0562
2022-10-23,0.92128
2022-10-24,8.82352
2022-10-25,8.36481
2022-10-26,7.80201
2022-10-27,8.39179
2022-10-28,7.19682
2022-10-29,1.06391
2022-10-30,0.93285
2022-10-31,7.55917
2022-11-01,40.84881
2022-11-02,27.36103
2022-11-03,12.48939
2022-11-04,21.73309
2022-11-05,2.30899
2022-11-06,1.83486
2022-11-07,14.19705
2022-11-08,15.53079
2022-11-09,14.01588
2022-11-10,13.83856
2022-11-11,22.60812
2022-11-12,3.54251
2022-11-13,3.15318
2022-11-14,16.44823
2022-11-15,27.70025
2022-11-16,20.11795
2022-11-17,14.77912
2022-11-18,12.55493
2022-11-19,1.63441
2022-11-20,1.56888
2022-11-21,12.21956
2022-11-22,12.71682
2022-11-23,15.3342
2022-11-24,11.73001
2022-11-25,9.37475
2022-11-26,1.38
2022-11-27,1.36843
2022-11-28,9.36704
2022-11-29,10.11101
2022-11-30,10.21894
2022-12-01,10.47336
2022-12-02,10.42325
2022-12-03,1.73463
2022-12-04,1.831
2022-12-05,13.48392
2022-12-06,9.35548
2022-12-07,9.87973
2022-12-08,9.01241
2022-12-09,10.83571
2022-12-10,1.56502
2022-12-11,1.56502
2022-12-12,10.28448
2022-12-13,11.91118
2022-12-14,10.74705
2022-12-15,9.27453
2022-12-16,10.02621
2022-12-17,1.69994
2022-12-18,1.59972
2022-12-19,9.56749
2022-12-20,8.48045
2022-12-21,9.43258
2022-12-22,9.81805
2022-12-23,8.22604
2022-12-24,1.19497
2022-12-25,1.23737
2022-12-26,8.34168
2022-12-27,9.47112
2022-12-28,9.03168
2022-12-29,8.20291
2022-12-30,3.19944
2022-12-31,0.98296
2023-01-01,0.92514
2023-01-02,8.62693
2023-01-03,8.71559
2023-01-04,9.06252
2023-01-05,8.86207
2023-01-06,8.38023
2023-01-07,1.45324
2023-01-08,1.2605
2023-01-09,10.36157
2023-01-10,8.70403
2023-01-11,9.93755
2023-01-12,8.82352
2023-01-13,8.01788
2023-01-14,1.19111
2023-01-15,1.16028
2023-01-16,9.22442
2023-01-17,8.27229
2023-01-18,7.53604
2023-01-19,6.76509
2023-01-20,6.39503
2023-01-21,0.8596
2023-01-22,0.74782
2023-01-23,0.75167
2023-01-24,0.90586
2023-01-25,9.0047
2023-01-26,9.13576
2023-01-27,7.97548
2023-01-28,1.19882
2023-01-29,0.99452
2023-01-30,7.63241
2023-01-31,6.82291
2023-02-01,7.9485
2023-02-02,8.1952
2023-02-03,7.71721
2023-02-04,1.12173
2023-02-05,0.77866
2023-02-06,6.5338
2023-02-07,7.61699
2023-02-08,7.20067
2023-02-09,6.60319
2023-02-10,6.60704
2023-02-11,1.19497
2023-02-12,1.06005
2023-02-13,6.88844
2023-02-14,6.87302
2023-02-15,6.0481
2023-02-16,8.66162
2023-02-17,6.2524
2023-02-18,1.04463
2023-02-19,1.00609
2023-02-20,8.71174
2023-02-21,8.06028
2023-02-22,6.97324
2023-02-23,6.68414
2023-02-24,5.79754
2023-02-25,0.87502
2023-02-26,0.72469
2023-02-27,5.97101
2023-02-28,6.0828
2023-03-01,1.38
2023-03-02,6.24084
2023-03-03,5.72816
2023-03-04,0.85575
2023-03-05,0.8519
2023-03-06,6.28324
2023-03-07,5.98257
2023-03-08,6.24469
2023-03-09,6.20615
2023-03-10,5.68576
2023-03-11,0.8519
2023-03-12,0.7748
2023-03-13,6.56849
2023-03-14,5.89006
2023-03-15,6.44514
2023-03-16,6.84604
2023-03-17,7.93693
2023-03-18,1.00994
2023-03-19,0.86731
2023-03-20,6.10978
2023-03-21,5.37352
2023-03-22,5.1962
2023-03-23,5.51229
2023-03-24,5.50073
2023-03-25,0.82877
2023-03-26,0.66687
2023-03-27,6.21771
2023-03-28,5.78212
2023-03-29,5.3157
2023-03-30,5.82838
2023-03-31,5.4776
2023-04-01,0.90586
2023-04-02,0.76324
2023-04-03,5.5624
2023-04-04,6.67257
2023-04-05,6.95011
2023-04-06,5.71659
2023-04-07,5.90933
2023-04-08,0.8943
2023-04-09,0.84804
2023-04-10,5.73972
2023-04-11,5.94788
2023-04-12,5.77441
2023-04-13,6.10978
2023-04-14,9.4133
2023-04-15,1.5843
2023-04-16,1.18726
2023-04-17,7.43196
2023-04-18,6.9
2023-04-19,5.65877
2023-04-20,4.94564
2023-04-21,4.60257
2023-04-22,0.84419
2023-04-23,0.65916
2023-04-24,4.52547
2023-04-25,4.08989
2023-04-26,4.2595
2023-04-27,4.32888
2023-04-28,4.01279
2023-04-29,0.66301
2023-04-30,0.48569
2023-05-01,1.07547
2023-05-02,4.29804
2023-05-03,3.82006
2023-05-04,4.32888
2023-05-05,0.84419
2023-05-06,0.59363
2023-05-07,0.45871
2023-05-08,4.44067
2023-05-09,3.74296
2023-05-10,3.61961
2023-05-11,3.70827
2023-05-12,3.54637
2023-05-13,0.5281
2023-05-14,0.44715
2023-05-15,3.4924
2023-05-16,3.71212
2023-05-17,3.75452
2023-05-18,3.56564
2023-05-19,3.58492
2023-05-20,0.58592
2023-05-21,0.40089
2023-05-22,4.04363
2023-05-23,3.83933
2023-05-24,3.60419
2023-05-25,3.64659
2023-05-26,3.29966
2023-05-27,0.48569
2023-05-28,0.4086
2023-05-29,0.69
2023-05-30,3.65045
2023-05-31,3.68899
2023-06-01,3.52324
2023-06-02,3.79693
2023-06-03,0.46257
