date,옵션
2020-07-18,24.35312
2020-07-19,15.77879
2020-07-20,23.94723
2020-07-21,21.96854
2020-07-22,22.6281
2020-07-23,20.85235
2020-07-24,18.06189
2020-07-25,16.03247
2020-07-26,14.40892
2020-07-27,21.0553
2020-07-28,21.41045
2020-07-29,19.07661
2020-07-30,19.6347
2020-07-31,18.72146
2020-08-01,16.23541
2020-08-02,13.44495
2020-08-03,19.12734
2020-08-04,19.83764
2020-08-05,19.68543
2020-08-06,20.29426
2020-08-07,22.27295
2020-08-08,14.45966
2020-08-09,18.41704
2020-08-10,24.25164
2020-08-11,29.12227
2020-08-12,44.29223
2020-08-13,48.35109
2020-08-14,32.21714
2020-08-15,16.48909
2020-08-16,16.53982
2020-08-17,17.75748
2020-08-18,18.67072
2020-08-19,21.51192
2020-08-20,25.62151
2020-08-21,21.15677
2020-08-22,16.99644
2020-08-23,19.83764
2020-08-24,23.13546
2020-08-25,21.56265
2020-08-26,23.43987
2020-08-27,21.0553
2020-08-28,20.90309
2020-08-29,14.86555
2020-08-30,19.12734
2020-08-31,24.15017
2020-09-01,23.84576
2020-09-02,21.86707
2020-09-03,24.96194
2020-09-04,24.70826
2020-09-05,20.54794
2020-09-06,20.90309
2020-09-07,29.37595
2020-09-08,36.58041
2020-09-09,48.55403
2020-09-10,39.62455
2020-09-11,24.09944
2020-09-12,17.65601
2020-09-13,19.53323
2020-09-14,24.91121
2020-09-15,22.72957
2020-09-16,26.73769
2020-09-17,24.70826
2020-09-18,21.35971
2020-09-19,15.47437
2020-09-20,16.94571
2020-09-21,21.35971
2020-09-22,21.56265
2020-09-23,22.32369
2020-09-24,22.07001
2020-09-25,18.61998
2020-09-26,13.44495
2020-09-27,14.71334
2020-09-28,18.72146
2020-09-29,16.69203
2020-09-30,13.03906
2020-10-01,11.77067
2020-10-02,12.88685
2020-10-03,15.16996
2020-10-04,17.75748
2020-10-05,22.52663
2020-10-06,23.49061
2020-10-07,26.58548
2020-10-08,29.57889
2020-10-09,17.09791
2020-10-10,14.81481
2020-10-11,15.11922
2020-10-12,21.15677
2020-10-13,25.82445
2020-10-14,24.65753
2020-10-15,20.44647
2020-10-16,19.38102
2020-10-17,15.2207
2020-10-18,16.94571
2020-10-19,17.45306
2020-10-20,20.19279
2020-10-21,22.83105
2020-10-22,22.17148
2020-10-23,18.41704
2020-10-24,14.96702
2020-10-25,13.90157
2020-10-26,22.12075
2020-10-27,20.345
2020-10-28,19.22881
2020-10-29,19.27955
2020-10-30,18.87366
2020-10-31,14.96702
2020-11-01,16.13394
2020-11-02,20.19279
2020-11-03,21.71486
2020-11-04,19.48249
2020-11-05,21.35971
2020-11-06,16.89497
2020-11-07,12.27803
2020-11-08,14.30745
2020-11-09,19.58396
2020-11-10,21.25824
2020-11-11,26.43328
2020-11-12,34.60172
2020-11-13,20.59868
2020-11-14,12.27803
2020-11-15,16.99644
2020-11-16,18.67072
2020-11-17,20.09132
2020-11-18,21.25824
2020-11-19,21.25824
2020-11-20,16.74277
2020-11-21,15.77879
2020-11-22,15.06849
2020-11-23,21.00456
2020-11-24,20.4972
2020-11-25,19.68543
2020-11-26,21.25824
2020-11-27,20.54794
2020-11-28,14.71334
2020-11-29,15.32217
2020-11-30,19.58396
2020-12-01,22.67884
2020-12-02,21.86707
2020-12-03,22.42516
2020-12-04,20.80162
2020-12-05,17.85895
2020-12-06,21.66412
2020-12-07,31.55758
2020-12-08,40.48706
2020-12-09,40.58853
2020-12-10,39.92897
2020-12-11,22.22222
2020-12-12,18.16336
2020-12-13,17.70674
2020-12-14,24.15017
2020-12-15,22.98325
2020-12-16,22.17148
2020-12-17,22.72957
2020-12-18,19.12734
2020-12-19,14.15525
2020-12-20,17.35159
2020-12-21,22.93252
2020-12-22,23.13546
2020-12-23,21.2075
2020-12-24,18.41704
2020-12-25,16.18467
2020-12-26,17.35159
2020-12-27,18.41704
2020-12-28,20.345
2020-12-29,22.42516
2020-12-30,19.98985
2020-12-31,15.82952
2021-01-01,15.93099
2021-01-02,14.20598
2021-01-03,17.85895
2021-01-04,23.69355
2021-01-05,21.7656
2021-01-06,22.57737
2021-01-07,21.81633
2021-01-08,27.09284
2021-01-09,20.44647
2021-01-10,20.39573
2021-01-11,34.55098
2021-01-12,37.44292
2021-01-13,52.30847
2021-01-14,57.99086
2021-01-15,31.96347
2021-01-16,19.78691
2021-01-17,18.01116
2021-01-18,21.9178
2021-01-19,23.59208
2021-01-20,25.77371
2021-01-21,23.94723
2021-01-22,20.39573
2021-01-23,17.70674
2021-01-24,18.9244
2021-01-25,25.01268
2021-01-26,24.86047
2021-01-27,22.78031
2021-01-28,24.70826
2021-01-29,25.01268
2021-01-30,22.88178
2021-01-31,22.93252
2021-02-01,27.6002
2021-02-02,27.34652
2021-02-03,25.52004
2021-02-04,23.74429
2021-02-05,22.4759
2021-02-06,19.68543
2021-02-07,21.81633
2021-02-08,27.34652
2021-02-09,34.90613
2021-02-10,31.91273
2021-02-11,17.19939
2021-02-12,14.30745
2021-02-13,16.53982
2021-02-14,18.31557
2021-02-15,23.79502
2021-02-16,26.07813
2021-02-17,27.04211
2021-02-18,23.08472
2021-02-19,22.4759
2021-02-20,17.25012
2021-02-21,16.0832
2021-02-22,21.81633
2021-02-23,21.71486
2021-02-24,21.86707
2021-02-25,20.345
2021-02-26,21.86707
2021-02-27,13.44495
2021-02-28,16.69203
2021-03-01,17.30086
2021-03-02,17.60527
2021-03-03,21.00456
2021-03-04,21.9178
2021-03-05,21.2075
2021-03-06,17.65601
2021-03-07,14.91628
2021-03-08,22.88178
2021-03-09,27.39726
2021-03-10,31.65905
2021-03-11,28.86859
2021-03-12,22.01927
2021-03-13,14.91628
2021-03-14,16.64129
2021-03-15,19.78691
2021-03-16,21.51192
2021-03-17,20.44647
2021-03-18,22.88178
2021-03-19,21.15677
2021-03-20,14.81481
2021-03-21,15.57584
2021-03-22,19.27955
2021-03-23,19.12734
2021-03-24,19.53323
2021-03-25,16.7935
2021-03-26,20.345
2021-03-27,14.40892
2021-03-28,16.53982
2021-03-29,18.56925
2021-03-30,18.61998
2021-03-31,18.67072
2021-04-01,18.46778
2021-04-02,16.74277
2021-04-03,13.03906
2021-04-04,12.68391
2021-04-05,19.88838
2021-04-06,20.29426
2021-04-07,23.28767
2021-04-08,30.08625
2021-04-09,20.4972
2021-04-10,12.17656
2021-04-11,15.82952
2021-04-12,18.97513
2021-04-13,18.72146
2021-04-14,18.51851
2021-04-15,17.90969
2021-04-16,16.89497
2021-04-17,15.3729
2021-04-18,15.72805
2021-04-19,18.36631
2021-04-20,19.22881
2021-04-21,21.25824
2021-04-22,18.9244
2021-04-23,19.12734
2021-04-24,13.34348
2021-04-25,13.49568
2021-04-26,16.94571
2021-04-27,20.04058
2021-04-28,18.56925
2021-04-29,21.15677
2021-04-30,17.80821
2021-05-01,14.20598
2021-05-02,14.81481
2021-05-03,17.40233
2021-05-04,18.82293
2021-05-05,16.33688
2021-05-06,18.61998
2021-05-07,17.40233
2021-05-08,14.81481
2021-05-09,16.99644
2021-05-10,20.54794
2021-05-11,21.46118
2021-05-12,36.9863
2021-05-13,36.68188
2021-05-14,19.98985
2021-05-15,15.82952
2021-05-16,16.43835
2021-05-17,18.46778
2021-05-18,19.12734
2021-05-19,15.2207
2021-05-20,18.46778
2021-05-21,16.64129
2021-05-22,13.44495
2021-05-23,13.54642
2021-05-24,16.43835
2021-05-25,19.68543
2021-05-26,18.97513
2021-05-27,16.33688
2021-05-28,17.30086
2021-05-29,13.44495
2021-05-30,12.22729
2021-05-31,16.69203
2021-06-01,18.61998
2021-06-02,16.28614
2021-06-03,21.96854
2021-06-04,18.2141
2021-06-05,13.39421
2021-06-06,12.88685
2021-06-07,21.00456
2021-06-08,22.07001
2021-06-09,28.05682
2021-06-10,26.02739
2021-06-11,16.03247
2021-06-12,11.97361
2021-06-13,15.11922
2021-06-14,18.46778
2021-06-15,17.55454
2021-06-16,19.07661
2021-06-17,16.13394
2021-06-18,18.61998
2021-06-19,14.5104
2021-06-20,12.43023
2021-06-21,16.48909
2021-06-22,16.99644
2021-06-23,17.40233
2021-06-24,18.01116
2021-06-25,17.04718
2021-06-26,11.51699
2021-06-27,13.8001
2021-06-28,15.42364
2021-06-29,15.06849
2021-06-30,15.52511
2021-07-01,14.40892
2021-07-02,15.67732
2021-07-03,12.32876
2021-07-04,11.06037
2021-07-05,19.43176
2021-07-06,18.06189
2021-07-07,23.3384
2021-07-08,44.14003
2021-07-09,22.37442
2021-07-10,15.11922
2021-07-11,12.43023
2021-07-12,17.45306
2021-07-13,16.53982
2021-07-14,16.03247
2021-07-15,15.77879
2021-07-16,15.06849
2021-07-17,12.3795
2021-07-18,12.27803
2021-07-19,17.30086
2021-07-20,21.30898
2021-07-21,19.12734
2021-07-22,18.46778
2021-07-23,16.18467
2021-07-24,11.36478
2021-07-25,11.51699
2021-07-26,14.56113
2021-07-27,16.74277
2021-07-28,16.48909
2021-07-29,16.23541
2021-07-30,15.62658
2021-07-31,11.71993
2021-08-01,9.5383
2021-08-02,15.93099
2021-08-03,15.93099
2021-08-04,16.84424
2021-08-05,16.53982
2021-08-06,14.5104
2021-08-07,12.3795
2021-08-08,12.12582
2021-08-09,16.64129
2021-08-10,18.36631
2021-08-11,22.52663
2021-08-12,26.8899
2021-08-13,22.72957
2021-08-14,13.54642
2021-08-15,12.58244
2021-08-16,12.73465
2021-08-17,17.14865
2021-08-18,16.89497
2021-08-19,18.77219
2021-08-20,17.65601
2021-08-21,12.58244
2021-08-22,13.69863
2021-08-23,16.69203
2021-08-24,16.28614
2021-08-25,17.30086
2021-08-26,18.01116
2021-08-27,19.33028
2021-08-28,11.97361
2021-08-29,10.70522
2021-08-30,15.72805
2021-08-31,17.30086
2021-09-01,19.07661
2021-09-02,18.31557
2021-09-03,16.28614
2021-09-04,11.31405
2021-09-05,12.83612
2021-09-06,17.30086
2021-09-07,17.75748
2021-09-08,27.24505
2021-09-09,30.5936
2021-09-10,16.38762
2021-09-11,10.75596
2021-09-12,12.3795
2021-09-13,15.77879
2021-09-14,15.47437
2021-09-15,16.59056
2021-09-16,14.30745
2021-09-17,13.59715
2021-09-18,9.74124
2021-09-19,9.28462
2021-09-20,9.23389
2021-09-21,9.13242
2021-09-22,11.71993
2021-09-23,16.0832
2021-09-24,16.59056
2021-09-25,13.34348
2021-09-26,16.03247
2021-09-27,16.84424
2021-09-28,16.84424
2021-09-29,18.26484
2021-09-30,18.51851
2021-10-01,16.28614
2021-10-02,12.93759
2021-10-03,12.27803
2021-10-04,13.69863
2021-10-05,19.48249
2021-10-06,20.80162
2021-10-07,19.58396
2021-10-08,15.57584
2021-10-09,11.46626
2021-10-10,12.48097
2021-10-11,16.18467
2021-10-12,19.22881
2021-10-13,22.17148
2021-10-14,22.42516
2021-10-15,16.59056
2021-10-16,12.78538
2021-10-17,13.54642
2021-10-18,16.18467
2021-10-19,16.7935
2021-10-20,17.45306
2021-10-21,18.06189
2021-10-22,15.67732
2021-10-23,10.70522
2021-10-24,14.56113
2021-10-25,16.7935
2021-10-26,17.5038
2021-10-27,18.26484
2021-10-28,17.40233
2021-10-29,16.69203
2021-10-30,12.93759
2021-10-31,11.77067
2021-11-01,17.25012
2021-11-02,17.14865
2021-11-03,17.65601
2021-11-04,18.46778
2021-11-05,16.7935
2021-11-06,12.93759
2021-11-07,11.51699
2021-11-08,18.87366
2021-11-09,16.99644
2021-11-10,22.22222
2021-11-11,25.11415
2021-11-12,18.56925
2021-11-13,11.36478
2021-11-14,12.22729
2021-11-15,17.96042
2021-11-16,17.60527
2021-11-17,17.30086
2021-11-18,17.90969
2021-11-19,16.48909
2021-11-20,11.56773
2021-11-21,11.31405
2021-11-22,15.93099
2021-11-23,17.5038
2021-11-24,14.40892
2021-11-25,16.59056
2021-11-26,15.16996
2021-11-27,11.77067
2021-11-28,13.49568
2021-11-29,16.94571
2021-11-30,18.97513
2021-12-01,16.69203
2021-12-02,18.97513
2021-12-03,16.7935
2021-12-04,11.87214
2021-12-05,13.03906
2021-12-06,19.43176
2021-12-07,19.33028
2021-12-08,21.56265
2021-12-09,25.57077
2021-12-10,16.23541
2021-12-11,11.51699
2021-12-12,12.88685
2021-12-13,16.33688
2021-12-14,17.85895
2021-12-15,18.06189
2021-12-16,16.0832
2021-12-17,16.33688
2021-12-18,11.71993
2021-12-19,11.26331
2021-12-20,16.33688
2021-12-21,16.64129
2021-12-22,14.40892
2021-12-23,15.77879
2021-12-24,15.57584
2021-12-25,10.14713
2021-12-26,9.99492
2021-12-27,14.30745
2021-12-28,16.38762
2021-12-29,15.57584
2021-12-30,15.2207
2021-12-31,12.58244
2022-01-01,11.36478
2022-01-02,11.26331
2022-01-03,14.15525
2022-01-04,15.01775
2022-01-05,15.3729
2022-01-06,17.30086
2022-01-07,15.77879
2022-01-08,10.14713
2022-01-09,100.0
2022-01-10,40.38559
2022-01-11,29.8833
2022-01-12,31.50684
2022-01-13,34.55098
2022-01-14,22.01927
2022-01-15,24.30238
2022-01-16,20.09132
2022-01-17,18.82293
2022-01-18,18.01116
2022-01-19,18.46778
2022-01-20,20.59868
2022-01-21,14.76407
2022-01-22,12.07508
2022-01-23,14.5104
2022-01-24,21.30898
2022-01-25,21.56265
2022-01-26,18.56925
2022-01-27,19.02587
2022-01-28,13.8001
2022-01-29,12.27803
2022-01-30,10.2486
2022-01-31,10.19786
2022-02-01,11.41552
2022-02-02,13.85083
2022-02-03,18.11263
2022-02-04,18.51851
2022-02-05,12.07508
2022-02-06,12.98833
2022-02-07,19.78691
2022-02-08,18.61998
2022-02-09,22.32369
2022-02-10,25.77371
2022-02-11,18.56925
2022-02-12,11.41552
2022-02-13,12.5317
2022-02-14,19.58396
2022-02-15,18.36631
2022-02-16,16.18467
2022-02-17,17.5038
2022-02-18,17.40233
2022-02-19,12.43023
2022-02-20,10.50228
2022-02-21,15.62658
2022-02-22,18.36631
2022-02-23,17.14865
2022-02-24,17.85895
2022-02-25,15.3729
2022-02-26,11.87214
2022-02-27,13.19127
2022-02-28,16.7935
2022-03-01,15.01775
2022-03-02,15.82952
2022-03-03,14.61187
2022-03-04,14.45966
2022-03-05,11.46626
2022-03-06,12.27803
2022-03-07,17.70674
2022-03-08,18.26484
2022-03-09,15.88026
2022-03-10,17.75748
2022-03-11,18.31557
2022-03-12,11.97361
2022-03-13,13.90157
2022-03-14,18.67072
2022-03-15,16.53982
2022-03-16,18.41704
2022-03-17,16.48909
2022-03-18,15.47437
2022-03-19,13.9523
2022-03-20,10.35007
2022-03-21,15.62658
2022-03-22,16.18467
2022-03-23,15.27143
2022-03-24,15.72805
2022-03-25,19.38102
2022-03-26,10.65449
2022-03-27,10.35007
2022-03-28,14.15525
2022-03-29,17.45306
2022-03-30,15.42364
2022-03-31,15.16996
2022-04-01,14.91628
2022-04-02,10.85743
2022-04-03,12.48097
2022-04-04,16.38762
2022-04-05,15.88026
2022-04-06,17.80821
2022-04-07,16.13394
2022-04-08,15.67732
2022-04-09,11.11111
2022-04-10,11.16184
2022-04-11,17.55454
2022-04-12,17.60527
2022-04-13,18.01116
2022-04-14,22.01927
2022-04-15,17.25012
2022-04-16,10.85743
2022-04-17,11.41552
2022-04-18,15.27143
2022-04-19,14.6626
2022-04-20,15.93099
2022-04-21,16.64129
2022-04-22,16.03247
2022-04-23,11.6692
2022-04-24,11.97361
2022-04-25,16.7935
2022-04-26,15.88026
2022-04-27,13.242
2022-04-28,14.40892
2022-04-29,14.61187
2022-04-30,11.21258
2022-05-01,10.50228
2022-05-02,13.69863
2022-05-03,14.96702
2022-05-04,13.59715
2022-05-05,12.02435
2022-05-06,11.71993
2022-05-07,10.9589
2022-05-08,10.29934
2022-05-09,16.59056
2022-05-10,17.14865
2022-05-11,18.11263
2022-05-12,21.56265
2022-05-13,17.19939
2022-05-14,10.40081
2022-05-15,11.92288
2022-05-16,17.09791
2022-05-17,16.28614
2022-05-18,16.33688
2022-05-19,16.64129
2022-05-20,16.43835
2022-05-21,11.97361
2022-05-22,10.80669
2022-05-23,14.45966
2022-05-24,16.03247
2022-05-25,15.2207
2022-05-26,14.05377
2022-05-27,13.64789
2022-05-28,10.14713
2022-05-29,10.09639
2022-05-30,14.61187
2022-05-31,14.10451
2022-06-01,14.30745
2022-06-02,15.47437
2022-06-03,12.02435
2022-06-04,10.19786
2022-06-05,9.89345
2022-06-06,10.85743
2022-06-07,15.88026
2022-06-08,18.2141
2022-06-09,20.04058
2022-06-10,14.96702
2022-06-11,10.9589
2022-06-12,11.26331
2022-06-13,16.28614
2022-06-14,17.85895
2022-06-15,16.84424
2022-06-16,16.03247
2022-06-17,14.05377
2022-06-18,11.26331
2022-06-19,10.2486
2022-06-20,16.74277
2022-06-21,16.23541
2022-06-22,16.03247
2022-06-23,16.13394
2022-06-24,15.27143
2022-06-25,10.55301
2022-06-26,8.98021
2022-06-27,15.3729
2022-06-28,16.53982
2022-06-29,16.7935
2022-06-30,12.68391
2022-07-01,13.14053
2022-07-02,10.2486
2022-07-03,10.80669
2022-07-04,16.23541
2022-07-05,12.73465
2022-07-06,15.47437
2022-07-07,15.57584
2022-07-08,15.2207
2022-07-09,9.79198
2022-07-10,9.18315
2022-07-11,16.69203
2022-07-12,14.96702
2022-07-13,16.89497
2022-07-14,20.14205
2022-07-15,14.40892
2022-07-16,8.26991
2022-07-17,8.52359
2022-07-18,15.01775
2022-07-19,15.93099
2022-07-20,12.43023
2022-07-21,14.76407
2022-07-22,14.56113
2022-07-23,8.87874
2022-07-24,9.89345
2022-07-25,12.48097
2022-07-26,13.242
2022-07-27,12.12582
2022-07-28,14.45966
2022-07-29,13.03906
2022-07-30,9.03094
2022-07-31,8.32064
2022-08-01,11.46626
2022-08-02,14.61187
2022-08-03,12.58244
2022-08-04,12.27803
2022-08-05,12.02435
2022-08-06,9.5383
2022-08-07,9.63977
2022-08-08,15.72805
2022-08-09,14.20598
2022-08-10,16.59056
2022-08-11,16.48909
2022-08-12,15.01775
2022-08-13,9.63977
2022-08-14,10.29934
2022-08-15,11.11111
2022-08-16,13.69863
2022-08-17,15.52511
2022-08-18,14.5104
2022-08-19,13.03906
2022-08-20,10.80669
2022-08-21,10.80669
2022-08-22,15.52511
2022-08-23,18.51851
2022-08-24,15.62658
2022-08-25,16.48909
2022-08-26,13.14053
2022-08-27,10.40081
2022-08-28,9.63977
2022-08-29,14.10451
2022-08-30,14.5104
2022-08-31,14.5104
2022-09-01,15.01775
2022-09-02,13.64789
2022-09-03,9.69051
2022-09-04,11.36478
2022-09-05,14.81481
2022-09-06,15.16996
2022-09-07,15.77879
2022-09-08,11.97361
2022-09-09,8.42212
2022-09-10,8.98021
2022-09-11,7.71182
2022-09-12,10.85743
2022-09-13,15.2207
2022-09-14,20.09132
2022-09-15,16.59056
2022-09-16,16.33688
2022-09-17,12.58244
2022-09-18,12.73465
2022-09-19,18.01116
2022-09-20,17.19939
2022-09-21,16.99644
2022-09-22,14.86555
2022-09-23,15.52511
2022-09-24,10.35007
2022-09-25,11.00963
2022-09-26,15.47437
2022-09-27,18.87366
2022-09-28,17.90969
2022-09-29,15.77879
2022-09-30,14.30745
2022-10-01,8.52359
2022-10-02,9.99492
2022-10-03,11.87214
2022-10-04,16.23541
2022-10-05,16.28614
2022-10-06,18.11263
2022-10-07,14.6626
2022-10-08,13.03906
2022-10-09,11.00963
2022-10-10,13.14053
2022-10-11,17.30086
2022-10-12,18.77219
2022-10-13,21.46118
2022-10-14,15.57584
2022-10-15,13.242
2022-10-16,12.22729
2022-10-17,18.16336
2022-10-18,17.55454
2022-10-19,15.82952
2022-10-20,16.13394
2022-10-21,15.72805
2022-10-22,11.51699
2022-10-23,11.21258
2022-10-24,15.82952
2022-10-25,17.35159
2022-10-26,16.7935
2022-10-27,17.60527
2022-10-28,13.85083
2022-10-29,11.06037
2022-10-30,8.16844
2022-10-31,14.25672
2022-11-01,15.72805
2022-11-02,15.16996
2022-11-03,18.31557
2022-11-04,16.99644
2022-11-05,10.60375
2022-11-06,11.26331
2022-11-07,18.72146
2022-11-08,21.96854
2022-11-09,21.2075
2022-11-10,22.98325
2022-11-11,17.30086
2022-11-12,13.03906
2022-11-13,12.07508
2022-11-14,16.69203
2022-11-15,15.93099
2022-11-16,15.57584
2022-11-17,16.64129
2022-11-18,15.47437
2022-11-19,12.22729
2022-11-20,10.50228
2022-11-21,17.45306
2022-11-22,16.64129
2022-11-23,16.28614
2022-11-24,15.42364
2022-11-25,13.9523
2022-11-26,11.00963
2022-11-27,11.26331
2022-11-28,14.20598
2022-11-29,16.28614
2022-11-30,16.7935
2022-12-01,17.80821
2022-12-02,15.82952
2022-12-03,11.41552
2022-12-04,9.03094
2022-12-05,15.06849
2022-12-06,17.80821
2022-12-07,19.22881
2022-12-08,18.31557
2022-12-09,16.13394
2022-12-10,11.56773
2022-12-11,12.98833
2022-12-12,17.40233
2022-12-13,15.2207
2022-12-14,16.99644
2022-12-15,18.87366
2022-12-16,15.88026
2022-12-17,9.89345
2022-12-18,9.74124
2022-12-19,13.59715
2022-12-20,13.64789
2022-12-21,16.94571
2022-12-22,16.18467
2022-12-23,13.54642
2022-12-24,9.13242
2022-12-25,8.16844
2022-12-26,13.90157
2022-12-27,14.00304
2022-12-28,15.06849
2022-12-29,13.242
2022-12-30,11.61846
2022-12-31,8.01623
2023-01-01,10.55301
2023-01-02,15.16996
2023-01-03,15.42364
2023-01-04,15.72805
2023-01-05,14.6626
2023-01-06,13.90157
2023-01-07,13.49568
2023-01-08,11.21258
2023-01-09,17.19939
2023-01-10,15.11922
2023-01-11,17.60527
2023-01-12,18.87366
2023-01-13,15.62658
2023-01-14,10.70522
2023-01-15,13.14053
2023-01-16,16.13394
2023-01-17,14.6626
2023-01-18,16.84424
2023-01-19,14.81481
2023-01-20,11.6692
2023-01-21,9.69051
2023-01-22,8.42212
2023-01-23,10.04566
2023-01-24,11.16184
2023-01-25,14.76407
2023-01-26,16.99644
2023-01-27,13.59715
2023-01-28,15.11922
2023-01-29,10.2486
2023-01-30,16.33688
2023-01-31,15.32217
2023-02-01,17.5038
2023-02-02,17.19939
2023-02-03,17.75748
2023-02-04,11.11111
2023-02-05,11.21258
2023-02-06,16.84424
2023-02-07,17.09791
2023-02-08,18.2141
2023-02-09,21.46118
2023-02-10,15.98173
2023-02-11,13.9523
2023-02-12,11.41552
2023-02-13,15.42364
2023-02-14,18.26484
2023-02-15,16.89497
2023-02-16,17.85895
2023-02-17,15.57584
2023-02-18,12.3795
2023-02-19,11.31405
2023-02-20,15.27143
2023-02-21,17.25012
2023-02-22,17.30086
2023-02-23,18.26484
2023-02-24,17.55454
2023-02-25,8.42212
2023-02-26,10.90816
2023-02-27,14.86555
2023-02-28,15.3729
2023-03-01,12.98833
2023-03-02,15.72805
2023-03-03,13.49568
2023-03-04,10.35007
2023-03-05,11.92288
2023-03-06,14.15525
2023-03-07,17.14865
2023-03-08,17.90969
2023-03-09,21.2075
2023-03-10,13.74936
2023-03-11,8.52359
2023-03-12,11.61846
2023-03-13,16.69203
2023-03-14,15.72805
2023-03-15,15.27143
2023-03-16,16.74277
2023-03-17,15.32217
2023-03-18,11.6692
2023-03-19,11.06037
2023-03-20,15.72805
2023-03-21,15.93099
2023-03-22,17.14865
2023-03-23,17.5038
2023-03-24,14.35819
2023-03-25,10.75596
2023-03-26,11.51699
2023-03-27,15.27143
2023-03-28,15.32217
2023-03-29,18.67072
2023-03-30,16.69203
2023-03-31,15.62658
2023-04-01,8.72653
2023-04-02,10.19786
2023-04-03,17.04718
2023-04-04,16.59056
2023-04-05,17.45306
2023-04-06,15.93099
2023-04-07,15.2207
2023-04-08,10.14713
2023-04-09,10.19786
2023-04-10,14.81481
2023-04-11,16.7935
2023-04-12,18.51851
2023-04-13,19.93911
2023-04-14,17.19939
2023-04-15,13.0898
2023-04-16,16.28614
2023-04-17,19.33028
2023-04-18,18.11263
2023-04-19,15.93099
2023-04-20,18.11263
2023-04-21,16.89497
2023-04-22,11.21258
2023-04-23,12.3795
2023-04-24,18.77219
2023-04-25,18.67072
2023-04-26,16.7935
2023-04-27,18.06189
2023-04-28,16.28614
2023-04-29,17.96042
2023-04-30,12.02435
2023-05-01,14.61187
2023-05-02,17.65601
2023-05-03,17.90969
2023-05-04,14.56113
2023-05-05,12.83612
2023-05-06,11.71993
2023-05-07,11.06037
2023-05-08,18.41704
2023-05-09,17.70674
2023-05-10,18.72146
2023-05-11,19.83764
2023-05-12,15.98173
2023-05-13,10.65449
2023-05-14,11.6692
2023-05-15,15.32217
2023-05-16,18.2141
2023-05-17,17.30086
2023-05-18,17.75748
2023-05-19,14.91628
2023-05-20,11.26331
2023-05-21,13.0898
2023-05-22,18.16336
2023-05-23,18.01116
2023-05-24,16.69203
2023-05-25,15.62658
2023-05-26,13.85083
2023-05-27,11.00963
2023-05-28,9.94419
2023-05-29,12.02435
