date,유화액자
2020-10-13,22.74247
2020-10-14,24.08026
2020-10-15,19.73244
2020-10-16,20.73578
2020-10-17,21.40468
2020-10-18,25.7525
2020-10-19,27.0903
2020-10-20,26.75585
2020-10-21,29.76588
2020-10-22,23.41137
2020-10-23,19.39799
2020-10-24,23.07692
2020-10-25,22.40802
2020-10-26,20.06688
2020-10-27,28.42809
2020-10-28,21.40468
2020-10-29,26.4214
2020-10-30,31.43812
2020-10-31,22.40802
2020-11-01,22.40802
2020-11-02,33.77926
2020-11-03,23.74581
2020-11-04,20.40133
2020-11-05,17.3913
2020-11-06,18.39464
2020-11-07,25.7525
2020-11-08,23.74581
2020-11-09,45.1505
2020-11-10,28.76254
2020-11-11,25.41806
2020-11-12,25.08361
2020-11-13,27.0903
2020-11-14,25.7525
2020-11-15,31.10367
2020-11-16,26.4214
2020-11-17,31.43812
2020-11-18,24.74916
2020-11-19,22.07357
2020-11-20,19.06354
2020-11-21,23.74581
2020-11-22,25.7525
2020-11-23,22.40802
2020-11-24,26.08695
2020-11-25,24.08026
2020-11-26,18.72909
2020-11-27,23.41137
2020-11-28,25.41806
2020-11-29,22.74247
2020-11-30,28.42809
2020-12-01,23.74581
2020-12-02,25.41806
2020-12-03,33.77926
2020-12-04,25.41806
2020-12-05,24.41471
2020-12-06,41.13712
2020-12-07,39.13043
2020-12-08,40.80267
2020-12-09,28.09364
2020-12-10,34.44816
2020-12-11,33.11036
2020-12-12,29.09698
2020-12-13,46.48829
2020-12-14,28.09364
2020-12-15,31.10367
2020-12-16,26.75585
2020-12-17,34.44816
2020-12-18,27.42474
2020-12-19,30.10033
2020-12-20,28.42809
2020-12-21,27.0903
2020-12-22,25.08361
2020-12-23,33.11036
2020-12-24,24.41471
2020-12-25,31.77257
2020-12-26,44.81605
2020-12-27,44.4816
2020-12-28,34.11371
2020-12-29,36.45484
2020-12-30,27.75919
2020-12-31,23.07692
2021-01-01,34.11371
2021-01-02,40.13377
2021-01-03,28.09364
2021-01-04,36.1204
2021-01-05,28.76254
2021-01-06,21.40468
2021-01-07,37.79264
2021-01-08,19.06354
2021-01-09,39.79933
2021-01-10,33.11036
2021-01-11,39.13043
2021-01-12,38.12709
2021-01-13,32.10702
2021-01-14,34.44816
2021-01-15,38.12709
2021-01-16,42.80936
2021-01-17,43.14381
2021-01-18,31.43812
2021-01-19,42.47491
2021-01-20,30.10033
2021-01-21,36.45484
2021-01-22,34.7826
2021-01-23,48.49498
2021-01-24,45.81939
2021-01-25,38.46153
2021-01-26,27.75919
2021-01-27,33.77926
2021-01-28,40.80267
2021-01-29,35.11705
2021-01-30,34.44816
2021-01-31,33.11036
2021-02-01,29.09698
2021-02-02,32.44147
2021-02-03,24.74916
2021-02-04,22.40802
2021-02-05,25.7525
2021-02-06,47.82608
2021-02-07,49.16387
2021-02-08,33.11036
2021-02-09,32.77591
2021-02-10,21.07023
2021-02-11,24.41471
2021-02-12,24.41471
2021-02-13,31.10367
2021-02-14,31.77257
2021-02-15,33.77926
2021-02-16,25.41806
2021-02-17,26.08695
2021-02-18,25.41806
2021-02-19,25.08361
2021-02-20,24.41471
2021-02-21,40.80267
2021-02-22,28.76254
2021-02-23,31.10367
2021-02-24,30.76923
2021-02-25,27.0903
2021-02-26,26.08695
2021-02-27,31.77257
2021-02-28,41.13712
2021-03-01,48.16053
2021-03-02,31.43812
2021-03-03,32.77591
2021-03-04,37.79264
2021-03-05,31.43812
2021-03-06,52.8428
2021-03-07,52.50836
2021-03-08,41.47157
2021-03-09,41.80602
2021-03-10,32.77591
2021-03-11,32.77591
2021-03-12,34.44816
2021-03-13,35.4515
2021-03-14,47.82608
2021-03-15,48.16053
2021-03-16,31.43812
2021-03-17,35.11705
2021-03-18,42.80936
2021-03-19,43.8127
2021-03-20,39.46488
2021-03-21,35.11705
2021-03-22,44.4816
2021-03-23,38.79598
2021-03-24,43.8127
2021-03-25,39.46488
2021-03-26,30.76923
2021-03-27,44.14715
2021-03-28,46.82274
2021-03-29,44.81605
2021-03-30,33.44481
2021-03-31,36.1204
2021-04-01,25.41806
2021-04-02,36.45484
2021-04-03,37.12374
2021-04-04,39.13043
2021-04-05,51.17056
2021-04-06,32.10702
2021-04-07,30.43478
2021-04-08,31.77257
2021-04-09,28.09364
2021-04-10,33.11036
2021-04-11,42.80936
2021-04-12,30.43478
2021-04-13,33.44481
2021-04-14,38.12709
2021-04-15,36.45484
2021-04-16,33.11036
2021-04-17,48.16053
2021-04-18,41.13712
2021-04-19,35.11705
2021-04-20,30.76923
2021-04-21,39.46488
2021-04-22,38.79598
2021-04-23,40.80267
2021-04-24,42.14046
2021-04-25,51.17056
2021-04-26,38.12709
2021-04-27,38.46153
2021-04-28,39.79933
2021-04-29,30.43478
2021-04-30,28.09364
2021-05-01,34.44816
2021-05-02,41.47157
2021-05-03,26.08695
2021-05-04,32.77591
2021-05-05,27.75919
2021-05-06,26.75585
2021-05-07,24.41471
2021-05-08,29.76588
2021-05-09,29.43143
2021-05-10,32.10702
2021-05-11,18.39464
2021-05-12,18.39464
2021-05-13,22.40802
2021-05-14,19.73244
2021-05-15,33.44481
2021-05-16,39.46488
2021-05-17,25.08361
2021-05-18,25.41806
2021-05-19,33.44481
2021-05-20,23.07692
2021-05-21,21.73913
2021-05-22,29.43143
2021-05-23,30.43478
2021-05-24,30.10033
2021-05-25,21.40468
2021-05-26,26.4214
2021-05-27,25.7525
2021-05-28,29.43143
2021-05-29,24.41471
2021-05-30,31.77257
2021-05-31,28.76254
2021-06-01,27.75919
2021-06-02,28.42809
2021-06-03,26.08695
2021-06-04,20.73578
2021-06-05,18.72909
2021-06-06,31.77257
2021-06-07,28.42809
2021-06-08,25.08361
2021-06-09,28.42809
2021-06-10,23.07692
2021-06-11,14.04682
2021-06-12,23.41137
2021-06-13,26.75585
2021-06-14,25.7525
2021-06-15,21.40468
2021-06-16,22.07357
2021-06-17,22.74247
2021-06-18,21.73913
2021-06-19,21.07023
2021-06-20,39.46488
2021-06-21,22.07357
2021-06-22,24.74916
2021-06-23,27.75919
2021-06-24,27.75919
2021-06-25,22.07357
2021-06-26,23.07692
2021-06-27,26.75585
2021-06-28,24.08026
2021-06-29,28.09364
2021-06-30,22.07357
2021-07-01,19.39799
2021-07-02,23.07692
2021-07-03,24.41471
2021-07-04,28.42809
2021-07-05,28.42809
2021-07-06,26.08695
2021-07-07,20.06688
2021-07-08,22.07357
2021-07-09,24.74916
2021-07-10,27.0903
2021-07-11,27.75919
2021-07-12,32.77591
2021-07-13,24.08026
2021-07-14,26.75585
2021-07-15,25.08361
2021-07-16,30.10033
2021-07-17,25.08361
2021-07-18,28.42809
2021-07-19,30.43478
2021-07-20,22.74247
2021-07-21,21.40468
2021-07-22,19.73244
2021-07-23,26.08695
2021-07-24,21.40468
2021-07-25,20.40133
2021-07-26,25.08361
2021-07-27,22.40802
2021-07-28,37.79264
2021-07-29,25.08361
2021-07-30,18.39464
2021-07-31,20.73578
2021-08-01,38.79598
2021-08-02,20.73578
2021-08-03,22.07357
2021-08-04,25.7525
2021-08-05,21.73913
2021-08-06,26.75585
2021-08-07,19.73244
2021-08-08,26.08695
2021-08-09,27.0903
2021-08-10,30.10033
2021-08-11,28.42809
2021-08-12,31.43812
2021-08-13,23.41137
2021-08-14,22.07357
2021-08-15,30.43478
2021-08-16,26.75585
2021-08-17,27.0903
2021-08-18,24.41471
2021-08-19,32.44147
2021-08-20,20.40133
2021-08-21,25.08361
2021-08-22,30.76923
2021-08-23,26.08695
2021-08-24,22.40802
2021-08-25,24.08026
2021-08-26,28.09364
2021-08-27,25.7525
2021-08-28,29.09698
2021-08-29,24.74916
2021-08-30,31.77257
2021-08-31,28.76254
2021-09-01,22.74247
2021-09-02,27.42474
2021-09-03,27.42474
2021-09-04,17.3913
2021-09-05,27.0903
2021-09-06,21.73913
2021-09-07,19.73244
2021-09-08,15.38461
2021-09-09,21.07023
2021-09-10,17.3913
2021-09-11,19.39799
2021-09-12,24.74916
2021-09-13,20.73578
2021-09-14,26.4214
2021-09-15,23.41137
2021-09-16,17.05685
2021-09-17,13.71237
2021-09-18,19.39799
2021-09-19,25.41806
2021-09-20,23.41137
2021-09-21,21.40468
2021-09-22,30.76923
2021-09-23,25.08361
2021-09-24,22.07357
2021-09-25,31.77257
2021-09-26,24.08026
2021-09-27,22.40802
2021-09-28,22.74247
2021-09-29,28.09364
2021-09-30,22.40802
2021-10-01,12.70903
2021-10-02,26.08695
2021-10-03,30.76923
2021-10-04,20.73578
2021-10-05,27.75919
2021-10-06,21.40468
2021-10-07,26.4214
2021-10-08,15.38461
2021-10-09,21.73913
2021-10-10,25.7525
2021-10-11,22.07357
2021-10-12,28.76254
2021-10-13,20.73578
2021-10-14,21.40468
2021-10-15,20.73578
2021-10-16,25.41806
2021-10-17,29.76588
2021-10-18,19.06354
2021-10-19,18.39464
2021-10-20,20.40133
2021-10-21,19.73244
2021-10-22,19.73244
2021-10-23,15.71906
2021-10-24,29.76588
2021-10-25,20.06688
2021-10-26,20.06688
2021-10-27,22.40802
2021-10-28,14.04682
2021-10-29,15.38461
2021-10-30,14.71571
2021-10-31,24.74916
2021-11-01,23.74581
2021-11-02,24.08026
2021-11-03,23.74581
2021-11-04,24.41471
2021-11-05,25.08361
2021-11-06,17.72575
2021-11-07,22.40802
2021-11-08,24.08026
2021-11-09,19.73244
2021-11-10,22.07357
2021-11-11,17.3913
2021-11-12,21.73913
2021-11-13,21.40468
2021-11-14,33.77926
2021-11-15,19.39799
2021-11-16,16.05351
2021-11-17,14.38127
2021-11-18,21.40468
2021-11-19,16.05351
2021-11-20,29.09698
2021-11-21,25.41806
2021-11-22,25.08361
2021-11-23,26.08695
2021-11-24,16.7224
2021-11-25,21.73913
2021-11-26,22.40802
2021-11-27,22.07357
2021-11-28,28.76254
2021-11-29,21.73913
2021-11-30,22.74247
2021-12-01,26.08695
2021-12-02,21.07023
2021-12-03,16.38795
2021-12-04,14.71571
2021-12-05,24.08026
2021-12-06,23.41137
2021-12-07,22.07357
2021-12-08,15.71906
2021-12-09,18.39464
2021-12-10,17.3913
2021-12-11,27.0903
2021-12-12,31.43812
2021-12-13,20.40133
2021-12-14,28.09364
2021-12-15,18.72909
2021-12-16,17.05685
2021-12-17,22.74247
2021-12-18,19.73244
2021-12-19,19.06354
2021-12-20,20.40133
2021-12-21,17.72575
2021-12-22,15.05016
2021-12-23,25.7525
2021-12-24,18.39464
2021-12-25,20.40133
2021-12-26,16.7224
2021-12-27,26.75585
2021-12-28,29.43143
2021-12-29,22.07357
2021-12-30,19.06354
2021-12-31,19.73244
2022-01-01,25.41806
2022-01-02,28.42809
2022-01-03,27.42474
2022-01-04,22.07357
2022-01-05,31.77257
2022-01-06,31.43812
2022-01-07,23.41137
2022-01-08,27.0903
2022-01-09,31.77257
2022-01-10,29.76588
2022-01-11,28.42809
2022-01-12,25.08361
2022-01-13,32.77591
2022-01-14,27.0903
2022-01-15,28.09364
2022-01-16,40.80267
2022-01-17,27.42474
2022-01-18,28.76254
2022-01-19,27.0903
2022-01-20,22.40802
2022-01-21,23.74581
2022-01-22,30.43478
2022-01-23,29.43143
2022-01-24,22.74247
2022-01-25,26.75585
2022-01-26,29.43143
2022-01-27,23.07692
2022-01-28,19.39799
2022-01-29,21.40468
2022-01-30,26.4214
2022-01-31,28.09364
2022-02-01,27.75919
2022-02-02,34.44816
2022-02-03,25.41806
2022-02-04,16.7224
2022-02-05,26.08695
2022-02-06,33.77926
2022-02-07,23.41137
2022-02-08,21.73913
2022-02-09,36.78929
2022-02-10,28.76254
2022-02-11,24.08026
2022-02-12,38.12709
2022-02-13,33.77926
2022-02-14,24.08026
2022-02-15,22.07357
2022-02-16,25.41806
2022-02-17,26.75585
2022-02-18,27.75919
2022-02-19,31.10367
2022-02-20,27.75919
2022-02-21,54.51505
2022-02-22,84.28093
2022-02-23,77.25752
2022-02-24,63.2107
2022-02-25,80.602
2022-02-26,83.94648
2022-02-27,100.0
2022-02-28,96.32107
2022-03-01,95.31772
2022-03-02,57.52508
2022-03-03,21.07023
2022-03-04,21.40468
2022-03-05,27.0903
2022-03-06,29.09698
2022-03-07,18.0602
2022-03-08,22.07357
2022-03-09,22.40802
2022-03-10,23.74581
2022-03-11,31.10367
2022-03-12,34.7826
2022-03-13,29.76588
2022-03-14,25.7525
2022-03-15,30.43478
2022-03-16,30.10033
2022-03-17,27.42474
2022-03-18,39.79933
2022-03-19,34.44816
2022-03-20,25.08361
2022-03-21,28.09364
2022-03-22,30.43478
2022-03-23,27.42474
2022-03-24,23.41137
2022-03-25,17.05685
2022-03-26,20.06688
2022-03-27,30.43478
2022-03-28,25.08361
2022-03-29,29.09698
2022-03-30,20.40133
2022-03-31,26.4214
2022-04-01,25.7525
2022-04-02,29.76588
2022-04-03,21.40468
2022-04-04,21.40468
2022-04-05,19.06354
2022-04-06,18.72909
2022-04-07,24.41471
2022-04-08,17.72575
2022-04-09,18.72909
2022-04-10,23.74581
2022-04-11,20.73578
2022-04-12,20.73578
2022-04-13,24.41471
2022-04-14,19.06354
2022-04-15,21.40468
2022-04-16,19.06354
2022-04-17,18.39464
2022-04-18,24.74916
2022-04-19,22.40802
2022-04-20,16.38795
2022-04-21,21.40468
2022-04-22,17.72575
2022-04-23,20.06688
2022-04-24,29.76588
2022-04-25,26.75585
2022-04-26,26.4214
2022-04-27,26.08695
2022-04-28,21.40468
2022-04-29,22.40802
2022-04-30,16.05351
2022-05-01,24.41471
2022-05-02,11.70568
2022-05-03,17.05685
2022-05-04,22.07357
2022-05-05,20.06688
2022-05-06,21.73913
2022-05-07,14.04682
2022-05-08,16.05351
2022-05-09,24.08026
2022-05-10,19.39799
2022-05-11,19.73244
2022-05-12,16.7224
2022-05-13,13.37792
2022-05-14,15.71906
2022-05-15,24.08026
2022-05-16,21.40468
2022-05-17,20.40133
2022-05-18,22.07357
2022-05-19,21.07023
2022-05-20,21.73913
2022-05-21,31.43812
2022-05-22,24.41471
2022-05-23,22.07357
2022-05-24,19.39799
2022-05-25,26.4214
2022-05-26,25.08361
2022-05-27,22.74247
2022-05-28,21.07023
2022-05-29,22.07357
2022-05-30,21.07023
2022-05-31,17.3913
2022-06-01,18.39464
2022-06-02,15.05016
2022-06-03,18.0602
2022-06-04,19.39799
2022-06-05,16.38795
2022-06-06,13.04347
2022-06-07,11.37123
2022-06-08,16.7224
2022-06-09,26.08695
2022-06-10,15.05016
2022-06-11,17.72575
2022-06-12,15.38461
2022-06-13,22.07357
2022-06-14,20.73578
2022-06-15,21.40468
2022-06-16,16.05351
2022-06-17,15.05016
2022-06-18,18.72909
2022-06-19,21.40468
2022-06-20,18.72909
2022-06-21,20.40133
2022-06-22,21.73913
2022-06-23,20.73578
2022-06-24,17.3913
2022-06-25,14.38127
2022-06-26,24.74916
2022-06-27,18.72909
2022-06-28,20.40133
2022-06-29,27.75919
2022-06-30,17.3913
2022-07-01,20.06688
2022-07-02,14.71571
2022-07-03,18.72909
2022-07-04,15.38461
2022-07-05,20.73578
2022-07-06,19.06354
2022-07-07,19.06354
2022-07-08,16.05351
2022-07-09,19.06354
2022-07-10,23.41137
2022-07-11,18.0602
2022-07-12,16.7224
2022-07-13,19.39799
2022-07-14,25.41806
2022-07-15,21.07023
2022-07-16,11.70568
2022-07-17,13.37792
2022-07-18,18.72909
2022-07-19,17.05685
2022-07-20,21.40468
2022-07-21,23.74581
2022-07-22,19.06354
2022-07-23,16.7224
2022-07-24,19.06354
2022-07-25,19.06354
2022-07-26,15.38461
2022-07-27,18.72909
2022-07-28,11.70568
2022-07-29,16.05351
2022-07-30,14.38127
2022-07-31,13.37792
2022-08-01,16.38795
2022-08-02,18.72909
2022-08-03,13.71237
2022-08-04,16.7224
2022-08-05,17.72575
2022-08-06,12.37458
2022-08-07,23.41137
2022-08-08,25.7525
2022-08-09,17.72575
2022-08-10,22.74247
2022-08-11,11.03678
2022-08-12,13.71237
2022-08-13,17.3913
2022-08-14,19.06354
2022-08-15,19.73244
2022-08-16,14.38127
2022-08-17,21.73913
2022-08-18,15.05016
2022-08-19,15.71906
2022-08-20,13.71237
2022-08-21,13.71237
2022-08-22,18.0602
2022-08-23,14.38127
2022-08-24,16.38795
2022-08-25,14.71571
2022-08-26,18.39464
2022-08-27,14.71571
2022-08-28,21.73913
2022-08-29,22.74247
2022-08-30,20.73578
2022-08-31,21.07023
2022-09-01,15.05016
2022-09-02,10.36789
2022-09-03,18.39464
2022-09-04,21.40468
2022-09-05,14.38127
2022-09-06,20.73578
2022-09-07,16.38795
2022-09-08,9.0301
2022-09-09,8.69565
2022-09-10,11.37123
2022-09-11,20.73578
2022-09-12,17.72575
2022-09-13,20.06688
2022-09-14,18.39464
2022-09-15,18.39464
2022-09-16,22.40802
2022-09-17,20.73578
2022-09-18,17.72575
2022-09-19,18.0602
2022-09-20,19.73244
2022-09-21,20.06688
2022-09-22,15.05016
2022-09-23,14.38127
2022-09-24,17.05685
2022-09-25,15.05016
2022-09-26,18.72909
2022-09-27,16.38795
2022-09-28,21.73913
2022-09-29,16.38795
2022-09-30,16.7224
2022-10-01,13.04347
2022-10-02,13.71237
2022-10-03,23.41137
2022-10-04,22.74247
2022-10-05,18.0602
2022-10-06,12.70903
2022-10-07,19.06354
2022-10-08,14.38127
2022-10-09,20.73578
2022-10-10,16.05351
2022-10-11,21.07023
2022-10-12,20.40133
2022-10-13,17.3913
2022-10-14,18.72909
2022-10-15,16.05351
2022-10-16,21.40468
2022-10-17,21.07023
2022-10-18,18.72909
2022-10-19,15.38461
2022-10-20,17.05685
2022-10-21,10.36789
2022-10-22,11.03678
2022-10-23,17.05685
2022-10-24,15.71906
2022-10-25,15.71906
2022-10-26,20.40133
2022-10-27,20.06688
2022-10-28,13.04347
2022-10-29,13.71237
2022-10-30,12.37458
2022-10-31,17.05685
2022-11-01,21.73913
2022-11-02,6.35451
2022-11-03,19.06354
2022-11-04,13.37792
2022-11-05,16.7224
2022-11-06,19.06354
2022-11-07,19.73244
2022-11-08,14.04682
2022-11-09,15.71906
2022-11-10,20.40133
2022-11-11,13.37792
2022-11-12,15.05016
2022-11-13,12.04013
2022-11-14,13.71237
2022-11-15,20.73578
2022-11-16,19.73244
2022-11-17,9.36454
2022-11-18,17.05685
2022-11-19,15.05016
2022-11-20,15.71906
2022-11-21,20.06688
2022-11-22,15.38461
2022-11-23,17.72575
2022-11-24,13.71237
2022-11-25,12.70903
2022-11-26,14.71571
2022-11-27,13.71237
2022-11-28,14.38127
2022-11-29,19.73244
2022-11-30,15.05016
2022-12-01,12.70903
2022-12-02,15.05016
2022-12-03,14.71571
2022-12-04,15.05016
2022-12-05,14.71571
2022-12-06,10.70234
2022-12-07,18.39464
2022-12-08,17.05685
2022-12-09,17.72575
2022-12-10,12.37458
2022-12-11,17.05685
2022-12-12,12.70903
2022-12-13,14.04682
2022-12-14,13.04347
2022-12-15,14.04682
2022-12-16,12.37458
2022-12-17,13.71237
2022-12-18,14.04682
2022-12-19,19.39799
2022-12-20,14.04682
2022-12-21,15.71906
2022-12-22,15.05016
2022-12-23,9.0301
2022-12-24,11.37123
2022-12-25,20.06688
2022-12-26,15.71906
2022-12-27,9.69899
2022-12-28,15.05016
2022-12-29,17.3913
2022-12-30,16.05351
2022-12-31,16.38795
2023-01-01,12.04013
2023-01-02,16.05351
2023-01-03,9.0301
2023-01-04,13.04347
2023-01-05,11.03678
2023-01-06,16.05351
2023-01-07,16.7224
2023-01-08,24.41471
2023-01-09,23.07692
2023-01-10,16.38795
2023-01-11,20.06688
2023-01-12,12.70903
2023-01-13,15.05016
2023-01-14,24.08026
2023-01-15,19.73244
2023-01-16,8.3612
2023-01-17,13.04347
2023-01-18,15.05016
2023-01-19,16.7224
2023-01-20,15.05016
2023-01-21,15.38461
2023-01-22,16.7224
2023-01-23,22.74247
2023-01-24,20.06688
2023-01-25,16.7224
2023-01-26,12.70903
2023-01-27,12.70903
2023-01-28,13.37792
2023-01-29,26.75585
2023-01-30,25.41806
2023-01-31,23.74581
2023-02-01,11.70568
2023-02-02,24.08026
2023-02-03,23.41137
2023-02-04,17.3913
2023-02-05,16.05351
2023-02-06,22.07357
2023-02-07,25.7525
2023-02-08,26.08695
2023-02-09,19.73244
2023-02-10,22.40802
2023-02-11,24.08026
2023-02-12,32.44147
2023-02-13,23.41137
2023-02-14,21.07023
2023-02-15,24.74916
2023-02-16,19.06354
2023-02-17,25.7525
2023-02-18,15.05016
2023-02-19,23.07692
2023-02-20,19.39799
2023-02-21,20.73578
2023-02-22,21.40468
2023-02-23,21.40468
2023-02-24,23.41137
2023-02-25,33.11036
2023-02-26,36.78929
2023-02-27,26.75585
2023-02-28,30.76923
2023-03-01,40.13377
2023-03-02,35.11705
2023-03-03,30.43478
2023-03-04,24.74916
2023-03-05,27.42474
2023-03-06,26.75585
2023-03-07,36.1204
2023-03-08,38.79598
2023-03-09,42.14046
2023-03-10,32.44147
2023-03-11,29.76588
2023-03-12,37.12374
2023-03-13,30.43478
2023-03-14,45.81939
2023-03-15,43.8127
2023-03-16,41.47157
2023-03-17,15.71906
2023-03-18,13.37792
2023-03-19,24.74916
2023-03-20,22.07357
2023-03-21,15.05016
2023-03-22,19.73244
2023-03-23,20.73578
2023-03-24,20.73578
2023-03-25,24.74916
2023-03-26,19.73244
2023-03-27,22.40802
2023-03-28,17.05685
2023-03-29,22.74247
2023-03-30,14.38127
2023-03-31,7.6923
2023-04-01,18.39464
2023-04-02,17.72575
2023-04-03,20.73578
2023-04-04,18.39464
2023-04-05,18.0602
2023-04-06,17.3913
2023-04-07,24.08026
2023-04-08,13.37792
2023-04-09,22.74247
2023-04-10,21.73913
2023-04-11,17.3913
2023-04-12,15.71906
2023-04-13,15.05016
2023-04-14,20.40133
2023-04-15,23.07692
2023-04-16,17.72575
2023-04-17,20.06688
2023-04-18,19.39799
2023-04-19,12.37458
2023-04-20,18.39464
2023-04-21,19.06354
2023-04-22,12.70903
2023-04-23,29.43143
2023-04-24,20.06688
2023-04-25,16.38795
2023-04-26,19.73244
2023-04-27,12.70903
2023-04-28,15.38461
2023-04-29,19.06354
2023-04-30,15.38461
2023-05-01,17.72575
2023-05-02,13.04347
2023-05-03,16.05351
2023-05-04,14.04682
2023-05-05,16.7224
2023-05-06,17.3913
2023-05-07,23.41137
2023-05-08,16.7224
2023-05-09,16.7224
2023-05-10,15.05016
2023-05-11,15.38461
2023-05-12,13.71237
2023-05-13,14.04682
2023-05-14,22.74247
2023-05-15,17.05685
2023-05-16,15.71906
2023-05-17,19.06354
2023-05-18,11.70568
2023-05-19,15.71906
2023-05-20,19.73244
2023-05-21,20.06688
2023-05-22,21.07023
2023-05-23,21.73913
2023-05-24,17.05685
2023-05-25,14.38127
2023-05-26,16.38795
2023-05-27,15.38461
2023-05-28,20.73578
