date,해외주식시간
2023-05-31,7.64204
2023-06-01,6.07954
2023-06-02,7.30113
2023-06-03,4.375
2023-06-04,1.73295
2023-06-05,7.2159
2023-06-06,5.79545
2023-06-07,7.55681
2023-06-08,6.67613
2023-06-09,9.74431
2023-06-10,4.63068
2023-06-11,2.72727
2023-06-12,7.58522
2023-06-13,10.0
2023-06-14,9.7159
2023-06-15,8.35227
2023-06-16,8.80681
2023-06-17,3.97727
2023-06-18,2.64204
2023-06-19,15.36931
2023-06-20,10.28409
2023-06-21,8.125
2023-06-22,6.73295
2023-06-23,6.9034
2023-06-24,3.09659
2023-06-25,2.01704
2023-06-26,7.13068
2023-06-27,6.53409
2023-06-28,7.55681
2023-06-29,7.8409
2023-06-30,7.01704
2023-07-01,4.65909
2023-07-02,2.92613
2023-07-03,10.19886
2023-07-04,19.43181
2023-07-05,10.3125
2023-07-06,7.35795
2023-07-07,6.25
2023-07-08,4.17613
2023-07-09,1.76136
2023-07-10,7.8409
2023-07-11,10.42613
2023-07-12,7.8409
2023-07-13,8.29545
2023-07-14,9.85795
2023-07-15,5.25568
2023-07-16,2.61363
2023-07-17,7.8409
2023-07-18,9.46022
2023-07-19,9.34659
2023-07-20,8.63636
2023-07-21,9.88636
2023-07-22,4.00568
2023-07-23,2.2159
2023-07-24,8.66477
2023-07-25,9.375
2023-07-26,8.66477
2023-07-27,8.26704
2023-07-28,7.2159
2023-07-29,4.54545
2023-07-30,2.47159
2023-07-31,9.0909
2023-08-01,10.90909
2023-08-02,9.60227
2023-08-03,6.9034
2023-08-04,7.13068
2023-08-05,4.17613
2023-08-06,2.67045
2023-08-07,9.51704
2023-08-08,8.97727
2023-08-09,6.70454
2023-08-10,7.13068
2023-08-11,8.21022
2023-08-12,3.80681
2023-08-13,2.5
2023-08-14,6.50568
2023-08-15,5.82386
2023-08-16,6.93181
2023-08-17,7.30113
2023-08-18,6.5909
2023-08-19,4.60227
2023-08-20,2.5284
2023-08-21,6.33522
2023-08-22,7.67045
2023-08-23,6.05113
2023-08-24,8.69318
2023-08-25,7.01704
2023-08-26,3.92045
2023-08-27,1.875
2023-08-28,6.61931
2023-08-29,6.44886
2023-08-30,8.75
2023-08-31,7.32954
2023-09-01,6.19318
2023-09-02,4.23295
2023-09-03,1.9034
2023-09-04,15.48295
2023-09-05,9.0625
2023-09-06,6.13636
2023-09-07,6.05113
2023-09-08,6.53409
2023-09-09,3.49431
2023-09-10,2.58522
2023-09-11,7.2159
2023-09-12,7.2159
2023-09-13,5.3125
2023-09-14,5.6534
2023-09-15,6.16477
2023-09-16,3.38068
2023-09-17,2.27272
2023-09-18,5.56818
2023-09-19,5.59659
2023-09-20,4.97159
2023-09-21,4.65909
2023-09-22,3.75
2023-09-23,2.47159
2023-09-24,1.5909
2023-09-25,4.63068
2023-09-26,3.97727
2023-09-27,4.60227
2023-09-28,3.21022
2023-09-29,3.01136
2023-09-30,2.44318
2023-10-01,1.73295
2023-10-02,3.4375
2023-10-03,2.86931
2023-10-04,4.23295
2023-10-05,4.11931
2023-10-06,3.4375
2023-10-07,2.47159
2023-10-08,1.36363
2023-10-09,2.72727
2023-10-10,5.0
2023-10-11,5.3125
2023-10-12,6.61931
2023-10-13,4.97159
2023-10-14,2.92613
2023-10-15,2.04545
2023-10-16,5.48295
2023-10-17,5.25568
2023-10-18,5.88068
2023-10-19,4.97159
2023-10-20,5.0284
2023-10-21,3.23863
2023-10-22,1.875
2023-10-23,4.94318
2023-10-24,5.0
2023-10-25,4.46022
2023-10-26,4.54545
2023-10-27,3.80681
2023-10-28,1.78977
2023-10-29,1.42045
2023-10-30,4.57386
2023-10-31,5.11363
2023-11-01,4.11931
2023-11-02,5.51136
2023-11-03,4.94318
2023-11-04,2.67045
2023-11-05,1.76136
2023-11-06,17.8125
2023-11-07,9.4034
2023-11-08,7.27272
2023-11-09,6.16477
2023-11-10,5.28409
2023-11-11,3.40909
2023-11-12,1.96022
2023-11-13,7.13068
2023-11-14,6.50568
2023-11-15,9.97159
2023-11-16,7.24431
2023-11-17,5.71022
2023-11-18,3.75
2023-11-19,1.36363
2023-11-20,7.13068
2023-11-21,7.30113
2023-11-22,5.85227
2023-11-23,10.6534
2023-11-24,6.5625
2023-11-25,2.69886
2023-11-26,1.30681
2023-11-27,6.33522
2023-11-28,5.53977
2023-11-29,6.10795
2023-11-30,6.07954
2023-12-01,5.28409
2023-12-02,3.55113
2023-12-03,1.98863
2023-12-04,7.78409
2023-12-05,6.96022
2023-12-06,7.01704
2023-12-07,6.5909
2023-12-08,6.42045
2023-12-09,3.7784
2023-12-10,2.72727
2023-12-11,7.67045
2023-12-12,7.44318
2023-12-13,6.98863
2023-12-14,11.33522
2023-12-15,9.80113
2023-12-16,4.60227
2023-12-17,2.01704
2023-12-18,8.80681
2023-12-19,9.34659
2023-12-20,8.52272
2023-12-21,6.73295
2023-12-22,7.30113
2023-12-23,3.75
2023-12-24,1.61931
2023-12-25,2.1875
2023-12-26,7.55681
2023-12-27,8.49431
2023-12-28,8.125
2023-12-29,7.72727
2023-12-30,2.95454
2023-12-31,1.5625
2024-01-01,2.58522
2024-01-02,10.22727
2024-01-03,8.92045
2024-01-04,7.95454
2024-01-05,6.67613
2024-01-06,3.97727
2024-01-07,2.5
2024-01-08,7.44318
2024-01-09,9.77272
2024-01-10,8.83522
2024-01-11,9.14772
2024-01-12,7.04545
2024-01-13,4.46022
2024-01-14,2.15909
2024-01-15,13.89204
2024-01-16,10.9659
2024-01-17,8.75
2024-01-18,7.5
2024-01-19,8.55113
2024-01-20,5.3409
2024-01-21,2.86931
2024-01-22,11.05113
2024-01-23,10.73863
2024-01-24,8.92045
2024-01-25,12.2159
2024-01-26,10.90909
2024-01-27,4.80113
2024-01-28,3.7784
2024-01-29,11.50568
2024-01-30,11.30681
2024-01-31,9.28977
2024-02-01,8.18181
2024-02-02,9.48863
2024-02-03,5.0284
2024-02-04,2.92613
2024-02-05,10.28409
2024-02-06,11.9034
2024-02-07,8.92045
2024-02-08,10.71022
2024-02-09,9.31818
2024-02-10,9.34659
2024-02-11,4.46022
2024-02-12,10.19886
2024-02-13,16.70454
2024-02-14,14.0909
2024-02-15,14.4034
2024-02-16,15.08522
2024-02-17,7.5
2024-02-18,4.28977
2024-02-19,20.68181
2024-02-20,18.4375
2024-02-21,14.14772
2024-02-22,15.56818
2024-02-23,17.55681
2024-02-24,7.86931
2024-02-25,5.05681
2024-02-26,15.19886
2024-02-27,13.4659
2024-02-28,14.26136
2024-02-29,12.61363
2024-03-01,9.7159
2024-03-02,8.01136
2024-03-03,5.3409
2024-03-04,15.9659
2024-03-05,17.35795
2024-03-06,15.90909
2024-03-07,15.36931
2024-03-08,18.52272
2024-03-09,9.28977
2024-03-10,5.59659
2024-03-11,18.63636
2024-03-12,14.74431
2024-03-13,13.97727
2024-03-14,12.61363
2024-03-15,10.28409
2024-03-16,6.5625
2024-03-17,4.63068
2024-03-18,13.57954
2024-03-19,13.1534
2024-03-20,10.99431
