date,배당주투자
2020-09-23,22.32142
2020-09-24,22.76785
2020-09-25,21.875
2020-09-26,17.41071
2020-09-27,15.625
2020-09-28,16.07142
2020-09-29,18.75
2020-09-30,14.73214
2020-10-01,15.625
2020-10-02,13.83928
2020-10-03,16.51785
2020-10-04,23.21428
2020-10-05,29.91071
2020-10-06,25.89285
2020-10-07,33.48214
2020-10-08,25.89285
2020-10-09,23.21428
2020-10-10,20.53571
2020-10-11,23.66071
2020-10-12,29.91071
2020-10-13,29.91071
2020-10-14,22.76785
2020-10-15,29.91071
2020-10-16,18.30357
2020-10-17,16.07142
2020-10-18,24.10714
2020-10-19,21.42857
2020-10-20,19.19642
2020-10-21,25.89285
2020-10-22,20.53571
2020-10-23,18.30357
2020-10-24,8.03571
2020-10-25,10.26785
2020-10-26,15.17857
2020-10-27,15.17857
2020-10-28,19.64285
2020-10-29,10.71428
2020-10-30,10.71428
2020-10-31,3.57142
2020-11-01,8.03571
2020-11-02,10.26785
2020-11-03,13.39285
2020-11-04,13.83928
2020-11-05,17.85714
2020-11-06,13.39285
2020-11-07,13.39285
2020-11-08,12.05357
2020-11-09,16.07142
2020-11-10,13.83928
2020-11-11,14.28571
2020-11-12,12.05357
2020-11-13,11.16071
2020-11-14,6.69642
2020-11-15,10.26785
2020-11-16,16.07142
2020-11-17,16.51785
2020-11-18,10.71428
2020-11-19,12.05357
2020-11-20,23.66071
2020-11-21,12.05357
2020-11-22,12.94642
2020-11-23,21.42857
2020-11-24,25.89285
2020-11-25,17.85714
2020-11-26,18.75
2020-11-27,18.30357
2020-11-28,12.94642
2020-11-29,16.96428
2020-11-30,23.66071
2020-12-01,17.85714
2020-12-02,25.44642
2020-12-03,23.66071
2020-12-04,14.28571
2020-12-05,13.83928
2020-12-06,25.0
2020-12-07,14.28571
2020-12-08,28.57142
2020-12-09,22.32142
2020-12-10,16.51785
2020-12-11,22.32142
2020-12-12,17.41071
2020-12-13,16.51785
2020-12-14,38.39285
2020-12-15,21.875
2020-12-16,29.91071
2020-12-17,22.76785
2020-12-18,16.51785
2020-12-19,13.83928
2020-12-20,19.19642
2020-12-21,22.32142
2020-12-22,20.98214
2020-12-23,24.10714
2020-12-24,43.30357
2020-12-25,23.66071
2020-12-26,20.98214
2020-12-27,18.75
2020-12-28,45.08928
2020-12-29,14.73214
2020-12-30,11.16071
2020-12-31,12.94642
2021-01-01,5.35714
2021-01-02,11.16071
2021-01-03,12.05357
2021-01-04,13.83928
2021-01-05,13.39285
2021-01-06,12.5
2021-01-07,8.92857
2021-01-08,11.16071
2021-01-09,12.5
2021-01-10,8.03571
2021-01-11,6.25
2021-01-12,9.82142
2021-01-13,8.92857
2021-01-14,9.82142
2021-01-15,10.26785
2021-01-16,13.39285
2021-01-17,4.01785
2021-01-18,12.5
2021-01-19,10.71428
2021-01-20,9.375
2021-01-21,12.05357
2021-01-22,12.05357
2021-01-23,6.25
2021-01-24,6.25
2021-01-25,14.73214
2021-01-26,9.375
2021-01-27,8.92857
2021-01-28,12.94642
2021-01-29,14.73214
2021-01-30,7.14285
2021-01-31,9.375
2021-02-01,12.94642
2021-02-02,8.92857
2021-02-03,21.42857
2021-02-04,26.33928
2021-02-05,26.78571
2021-02-06,7.14285
2021-02-07,11.60714
2021-02-08,18.30357
2021-02-09,15.17857
2021-02-10,18.30357
2021-02-11,8.48214
2021-02-12,12.94642
2021-02-13,10.71428
2021-02-14,16.07142
2021-02-15,12.94642
2021-02-16,15.17857
2021-02-17,15.17857
2021-02-18,13.39285
2021-02-19,15.17857
2021-02-20,15.625
2021-02-21,18.75
2021-02-22,11.60714
2021-02-23,22.76785
2021-02-24,16.96428
2021-02-25,12.94642
2021-02-26,18.75
2021-02-27,10.71428
2021-02-28,15.17857
2021-03-01,15.625
2021-03-02,12.5
2021-03-03,22.32142
2021-03-04,15.625
2021-03-05,12.05357
2021-03-06,8.92857
2021-03-07,16.51785
2021-03-08,16.07142
2021-03-09,10.71428
2021-03-10,20.53571
2021-03-11,14.28571
2021-03-12,21.875
2021-03-13,11.60714
2021-03-14,8.92857
2021-03-15,10.26785
2021-03-16,16.07142
2021-03-17,39.73214
2021-03-18,27.23214
2021-03-19,16.07142
2021-03-20,18.75
2021-03-21,20.53571
2021-03-22,13.83928
2021-03-23,23.66071
2021-03-24,22.76785
2021-03-25,19.64285
2021-03-26,21.875
2021-03-27,18.30357
2021-03-28,16.07142
2021-03-29,16.07142
2021-03-30,22.76785
2021-03-31,22.32142
2021-04-01,19.19642
2021-04-02,21.42857
2021-04-03,20.53571
2021-04-04,18.75
2021-04-05,27.23214
2021-04-06,14.73214
2021-04-07,18.30357
2021-04-08,14.73214
2021-04-09,12.94642
2021-04-10,16.07142
2021-04-11,16.96428
2021-04-12,25.89285
2021-04-13,19.64285
2021-04-14,17.85714
2021-04-15,16.07142
2021-04-16,21.42857
2021-04-17,21.875
2021-04-18,18.75
2021-04-19,17.85714
2021-04-20,17.41071
2021-04-21,16.96428
2021-04-22,19.19642
2021-04-23,22.32142
2021-04-24,15.17857
2021-04-25,14.28571
2021-04-26,16.51785
2021-04-27,12.94642
2021-04-28,14.28571
2021-04-29,13.39285
2021-04-30,15.625
2021-05-01,14.28571
2021-05-02,14.28571
2021-05-03,9.82142
2021-05-04,22.76785
2021-05-05,16.96428
2021-05-06,12.94642
2021-05-07,17.85714
2021-05-08,17.41071
2021-05-09,13.83928
2021-05-10,15.625
2021-05-11,14.28571
2021-05-12,10.71428
2021-05-13,9.82142
2021-05-14,7.58928
2021-05-15,7.58928
2021-05-16,19.19642
2021-05-17,10.26785
2021-05-18,11.60714
2021-05-19,16.96428
2021-05-20,12.94642
2021-05-21,11.16071
2021-05-22,11.16071
2021-05-23,15.17857
2021-05-24,16.07142
2021-05-25,24.10714
2021-05-26,16.51785
2021-05-27,11.60714
2021-05-28,10.71428
2021-05-29,9.375
2021-05-30,11.60714
2021-05-31,12.5
2021-06-01,8.48214
2021-06-02,12.5
2021-06-03,12.94642
2021-06-04,12.05357
2021-06-05,6.69642
2021-06-06,11.60714
2021-06-07,13.39285
2021-06-08,16.07142
2021-06-09,16.96428
2021-06-10,24.10714
2021-06-11,15.625
2021-06-12,7.58928
2021-06-13,11.16071
2021-06-14,9.375
2021-06-15,12.5
2021-06-16,11.16071
2021-06-17,12.05357
2021-06-18,19.19642
2021-06-19,4.91071
2021-06-20,7.14285
2021-06-21,8.92857
2021-06-22,10.26785
2021-06-23,12.5
2021-06-24,8.92857
2021-06-25,11.16071
2021-06-26,6.69642
2021-06-27,11.60714
2021-06-28,18.30357
2021-06-29,11.60714
2021-06-30,15.625
2021-07-01,21.42857
2021-07-02,8.48214
2021-07-03,4.91071
2021-07-04,18.75
2021-07-05,19.19642
2021-07-06,20.08928
2021-07-07,19.19642
2021-07-08,11.60714
2021-07-09,8.48214
2021-07-10,7.58928
2021-07-11,9.375
2021-07-12,12.94642
2021-07-13,13.83928
2021-07-14,13.83928
2021-07-15,8.92857
2021-07-16,8.03571
2021-07-17,6.69642
2021-07-18,29.01785
2021-07-19,16.96428
2021-07-20,12.05357
2021-07-21,11.60714
2021-07-22,12.5
2021-07-23,8.48214
2021-07-24,16.51785
2021-07-25,15.17857
2021-07-26,14.73214
2021-07-27,14.28571
2021-07-28,8.48214
2021-07-29,10.26785
2021-07-30,12.5
2021-07-31,7.58928
2021-08-01,12.94642
2021-08-02,15.17857
2021-08-03,9.82142
2021-08-04,25.0
2021-08-05,13.39285
2021-08-06,16.96428
2021-08-07,22.76785
2021-08-08,16.96428
2021-08-09,15.17857
2021-08-10,14.73214
2021-08-11,13.83928
2021-08-12,22.76785
2021-08-13,14.73214
2021-08-14,13.83928
2021-08-15,13.39285
2021-08-16,18.75
2021-08-17,20.08928
2021-08-18,20.08928
2021-08-19,23.21428
2021-08-20,18.75
2021-08-21,12.94642
2021-08-22,24.10714
2021-08-23,18.30357
2021-08-24,17.85714
2021-08-25,17.41071
2021-08-26,19.64285
2021-08-27,20.08928
2021-08-28,15.17857
2021-08-29,15.17857
2021-08-30,14.28571
2021-08-31,27.67857
2021-09-01,24.10714
2021-09-02,27.67857
2021-09-03,20.08928
2021-09-04,22.76785
2021-09-05,15.17857
2021-09-06,16.07142
2021-09-07,15.625
2021-09-08,16.96428
2021-09-09,14.28571
2021-09-10,20.53571
2021-09-11,14.73214
2021-09-12,12.94642
2021-09-13,12.05357
2021-09-14,20.53571
2021-09-15,21.42857
2021-09-16,20.08928
2021-09-17,16.96428
2021-09-18,21.875
2021-09-19,8.03571
2021-09-20,12.5
2021-09-21,10.71428
2021-09-22,31.69642
2021-09-23,33.92857
2021-09-24,24.55357
2021-09-25,28.125
2021-09-26,14.28571
2021-09-27,20.53571
2021-09-28,21.875
2021-09-29,16.07142
2021-09-30,12.05357
2021-10-01,15.17857
2021-10-02,12.5
2021-10-03,23.21428
2021-10-04,12.5
2021-10-05,12.05357
2021-10-06,16.51785
2021-10-07,15.625
2021-10-08,11.16071
2021-10-09,9.82142
2021-10-10,13.83928
2021-10-11,12.94642
2021-10-12,9.82142
2021-10-13,15.625
2021-10-14,13.83928
2021-10-15,17.85714
2021-10-16,11.60714
2021-10-17,12.05357
2021-10-18,18.75
2021-10-19,20.53571
2021-10-20,23.21428
2021-10-21,12.05357
2021-10-22,14.28571
2021-10-23,6.69642
2021-10-24,9.82142
2021-10-25,14.28571
2021-10-26,11.60714
2021-10-27,12.05357
2021-10-28,15.625
2021-10-29,16.51785
2021-10-30,16.96428
2021-10-31,11.60714
2021-11-01,17.41071
2021-11-02,17.41071
2021-11-03,19.19642
2021-11-04,12.05357
2021-11-05,14.73214
2021-11-06,10.26785
2021-11-07,10.71428
2021-11-08,12.94642
2021-11-09,18.30357
2021-11-10,11.16071
2021-11-11,13.39285
2021-11-12,15.17857
2021-11-13,6.25
2021-11-14,8.48214
2021-11-15,25.44642
2021-11-16,16.96428
2021-11-17,14.73214
2021-11-18,10.71428
2021-11-19,6.25
2021-11-20,9.82142
2021-11-21,13.39285
2021-11-22,13.83928
2021-11-23,18.30357
2021-11-24,13.39285
2021-11-25,15.17857
2021-11-26,3.57142
2021-11-27,3.57142
2021-11-28,11.60714
2021-11-29,14.28571
2021-11-30,10.71428
2021-12-01,12.5
2021-12-02,10.26785
2021-12-03,14.73214
2021-12-04,12.94642
2021-12-05,12.05357
2021-12-06,17.41071
2021-12-07,17.41071
2021-12-08,11.60714
2021-12-09,19.64285
2021-12-10,12.94642
2021-12-11,3.57142
2021-12-12,16.51785
2021-12-13,20.53571
2021-12-14,16.96428
2021-12-15,19.19642
2021-12-16,19.64285
2021-12-17,18.75
2021-12-18,7.58928
2021-12-19,8.92857
2021-12-20,14.73214
2021-12-21,18.75
2021-12-22,13.83928
2021-12-23,17.85714
2021-12-24,21.875
2021-12-25,10.26785
2021-12-26,17.85714
2021-12-27,29.01785
2021-12-28,28.57142
2021-12-29,13.83928
2021-12-30,10.71428
2021-12-31,10.26785
2022-01-01,5.35714
2022-01-02,4.91071
2022-01-03,9.82142
2022-01-04,11.16071
2022-01-05,3.57142
2022-01-06,8.92857
2022-01-07,5.80357
2022-01-08,6.69642
2022-01-09,12.05357
2022-01-10,9.82142
2022-01-11,11.16071
2022-01-12,6.25
2022-01-13,7.58928
2022-01-14,13.83928
2022-01-15,7.58928
2022-01-16,13.39285
2022-01-17,11.60714
2022-01-18,3.57142
2022-01-19,7.58928
2022-01-20,6.69642
2022-01-21,15.17857
2022-01-22,3.125
2022-01-23,8.03571
2022-01-24,8.03571
2022-01-25,8.92857
2022-01-26,15.625
2022-01-27,14.73214
2022-01-28,15.17857
2022-01-29,10.71428
2022-01-30,14.73214
2022-01-31,8.48214
2022-02-01,14.73214
2022-02-02,13.83928
2022-02-03,11.60714
2022-02-04,9.375
2022-02-05,8.92857
2022-02-06,8.48214
2022-02-07,13.39285
2022-02-08,12.05357
2022-02-09,12.5
2022-02-10,14.73214
2022-02-11,12.5
2022-02-12,12.5
2022-02-13,15.625
2022-02-14,16.96428
2022-02-15,12.05357
2022-02-16,14.28571
2022-02-17,8.03571
2022-02-18,15.17857
2022-02-19,10.71428
2022-02-20,17.41071
2022-02-21,12.5
2022-02-22,3.57142
2022-02-23,15.17857
2022-02-24,12.5
2022-02-25,12.5
2022-02-26,17.85714
2022-02-27,14.28571
2022-02-28,8.48214
2022-03-01,19.64285
2022-03-02,4.91071
2022-03-03,13.83928
2022-03-04,8.92857
2022-03-05,7.14285
2022-03-06,14.73214
2022-03-07,7.14285
2022-03-08,10.26785
2022-03-09,12.05357
2022-03-10,15.625
2022-03-11,7.58928
2022-03-12,12.94642
2022-03-13,14.28571
2022-03-14,14.73214
2022-03-15,11.60714
2022-03-16,14.73214
2022-03-17,17.85714
2022-03-18,16.51785
2022-03-19,14.73214
2022-03-20,16.96428
2022-03-21,12.05357
2022-03-22,9.82142
2022-03-23,13.39285
2022-03-24,8.03571
2022-03-25,11.60714
2022-03-26,15.17857
2022-03-27,12.05357
2022-03-28,12.94642
2022-03-29,12.05357
2022-03-30,12.5
2022-03-31,15.17857
2022-04-01,10.26785
2022-04-02,12.05357
2022-04-03,11.60714
2022-04-04,14.28571
2022-04-05,16.96428
2022-04-06,20.08928
2022-04-07,20.98214
2022-04-08,21.42857
2022-04-09,13.83928
2022-04-10,22.76785
2022-04-11,20.08928
2022-04-12,18.75
2022-04-13,16.51785
2022-04-14,17.85714
2022-04-15,18.75
2022-04-16,14.28571
2022-04-17,16.96428
2022-04-18,11.16071
2022-04-19,20.98214
2022-04-20,11.16071
2022-04-21,19.19642
2022-04-22,22.32142
2022-04-23,14.28571
2022-04-24,12.94642
2022-04-25,13.39285
2022-04-26,11.60714
2022-04-27,13.39285
2022-04-28,10.71428
2022-04-29,8.48214
2022-04-30,9.82142
2022-05-01,18.30357
2022-05-02,10.71428
2022-05-03,7.14285
2022-05-04,9.82142
2022-05-05,6.69642
2022-05-06,10.71428
2022-05-07,13.83928
2022-05-08,11.16071
2022-05-09,10.71428
2022-05-10,8.92857
2022-05-11,11.16071
2022-05-12,8.48214
2022-05-13,10.71428
2022-05-14,7.14285
2022-05-15,14.73214
2022-05-16,14.73214
2022-05-17,11.16071
2022-05-18,18.30357
2022-05-19,12.5
2022-05-20,8.03571
2022-05-21,10.71428
2022-05-22,11.16071
2022-05-23,10.71428
2022-05-24,13.83928
2022-05-25,16.96428
2022-05-26,7.58928
2022-05-27,8.92857
2022-05-28,8.92857
2022-05-29,4.01785
2022-05-30,10.26785
2022-05-31,11.60714
2022-06-01,9.375
2022-06-02,10.26785
2022-06-03,8.92857
2022-06-04,2.67857
2022-06-05,10.26785
2022-06-06,11.16071
2022-06-07,9.82142
2022-06-08,11.60714
2022-06-09,10.71428
2022-06-10,11.60714
2022-06-11,11.16071
2022-06-12,11.16071
2022-06-13,9.375
2022-06-14,10.26785
2022-06-15,12.5
2022-06-16,11.60714
2022-06-17,9.82142
2022-06-18,14.73214
2022-06-19,12.5
2022-06-20,9.82142
2022-06-21,8.92857
2022-06-22,14.73214
2022-06-23,11.60714
2022-06-24,6.25
2022-06-25,3.57142
2022-06-26,18.30357
2022-06-27,17.85714
2022-06-28,9.82142
2022-06-29,8.03571
2022-06-30,10.26785
2022-07-01,9.82142
2022-07-02,9.375
2022-07-03,6.69642
2022-07-04,11.16071
2022-07-05,10.71428
2022-07-06,9.82142
2022-07-07,7.58928
2022-07-08,10.71428
2022-07-09,12.5
2022-07-10,8.92857
2022-07-11,9.375
2022-07-12,12.94642
2022-07-13,13.83928
2022-07-14,11.16071
2022-07-15,8.48214
2022-07-16,3.125
2022-07-17,8.48214
2022-07-18,12.05357
2022-07-19,14.73214
2022-07-20,10.71428
2022-07-21,9.82142
2022-07-22,12.5
2022-07-23,17.85714
2022-07-24,11.16071
2022-07-25,17.41071
2022-07-26,20.08928
2022-07-27,12.05357
2022-07-28,13.83928
2022-07-29,9.82142
2022-07-30,11.60714
2022-07-31,14.73214
2022-08-01,12.05357
2022-08-02,12.94642
2022-08-03,10.26785
2022-08-04,15.17857
2022-08-05,10.71428
2022-08-06,9.375
2022-08-07,8.92857
2022-08-08,10.26785
2022-08-09,9.82142
2022-08-10,12.94642
2022-08-11,10.26785
2022-08-12,16.96428
2022-08-13,15.625
2022-08-14,23.21428
2022-08-15,16.96428
2022-08-16,15.625
2022-08-17,18.75
2022-08-18,13.83928
2022-08-19,20.08928
2022-08-20,16.07142
2022-08-21,9.82142
2022-08-22,27.23214
2022-08-23,48.66071
2022-08-24,27.67857
2022-08-25,20.53571
2022-08-26,25.44642
2022-08-27,13.83928
2022-08-28,12.94642
2022-08-29,18.30357
2022-08-30,20.08928
2022-08-31,15.17857
2022-09-01,11.16071
2022-09-02,15.625
2022-09-03,14.73214
2022-09-04,15.17857
2022-09-05,14.73214
2022-09-06,14.73214
2022-09-07,16.07142
2022-09-08,11.60714
2022-09-09,6.25
2022-09-10,8.92857
2022-09-11,10.71428
2022-09-12,19.64285
2022-09-13,16.07142
2022-09-14,14.28571
2022-09-15,15.17857
2022-09-16,13.83928
2022-09-17,11.60714
2022-09-18,13.83928
2022-09-19,12.05357
2022-09-20,16.07142
2022-09-21,9.82142
2022-09-22,12.5
2022-09-23,9.82142
2022-09-24,6.69642
2022-09-25,5.80357
2022-09-26,15.625
2022-09-27,17.41071
2022-09-28,14.73214
2022-09-29,12.05357
2022-09-30,15.625
2022-10-01,12.5
2022-10-02,13.83928
2022-10-03,20.53571
2022-10-04,22.32142
2022-10-05,14.28571
2022-10-06,17.85714
2022-10-07,10.71428
2022-10-08,13.83928
2022-10-09,17.41071
2022-10-10,17.41071
2022-10-11,16.07142
2022-10-12,16.07142
2022-10-13,13.39285
2022-10-14,17.41071
2022-10-15,14.28571
2022-10-16,14.73214
2022-10-17,20.08928
2022-10-18,16.51785
2022-10-19,18.75
2022-10-20,17.41071
2022-10-21,15.625
2022-10-22,9.375
2022-10-23,4.91071
2022-10-24,11.60714
2022-10-25,12.5
2022-10-26,10.71428
2022-10-27,21.42857
2022-10-28,18.30357
2022-10-29,11.60714
2022-10-30,10.26785
2022-10-31,12.94642
2022-11-01,14.73214
2022-11-02,11.60714
2022-11-03,8.03571
2022-11-04,12.94642
2022-11-05,5.80357
2022-11-06,12.05357
2022-11-07,12.05357
2022-11-08,20.53571
2022-11-09,13.83928
2022-11-10,8.03571
2022-11-11,9.82142
2022-11-12,7.14285
2022-11-13,16.96428
2022-11-14,11.60714
2022-11-15,15.17857
2022-11-16,27.23214
2022-11-17,10.26785
2022-11-18,13.83928
2022-11-19,10.26785
2022-11-20,13.39285
2022-11-21,20.53571
2022-11-22,19.64285
2022-11-23,13.83928
2022-11-24,12.5
2022-11-25,12.05357
2022-11-26,9.375
2022-11-27,12.5
2022-11-28,10.71428
2022-11-29,23.21428
2022-11-30,30.80357
2022-12-01,13.39285
2022-12-02,13.39285
2022-12-03,5.80357
2022-12-04,9.375
2022-12-05,14.73214
2022-12-06,14.28571
2022-12-07,17.85714
2022-12-08,14.73214
2022-12-09,18.75
2022-12-10,13.39285
2022-12-11,8.92857
2022-12-12,16.96428
2022-12-13,18.75
2022-12-14,16.96428
2022-12-15,15.17857
2022-12-16,17.41071
2022-12-17,11.16071
2022-12-18,18.75
2022-12-19,28.125
2022-12-20,22.32142
2022-12-21,28.125
2022-12-22,23.66071
2022-12-23,25.44642
2022-12-24,17.85714
2022-12-25,16.51785
2022-12-26,51.33928
2022-12-27,66.07142
2022-12-28,37.94642
2022-12-29,14.28571
2022-12-30,11.60714
2022-12-31,8.92857
2023-01-01,12.5
2023-01-02,10.71428
2023-01-03,9.375
2023-01-04,15.625
2023-01-05,15.17857
2023-01-06,12.5
2023-01-07,11.16071
2023-01-08,12.05357
2023-01-09,14.73214
2023-01-10,9.82142
2023-01-11,13.83928
2023-01-12,12.5
2023-01-13,10.26785
2023-01-14,9.82142
2023-01-15,9.82142
2023-01-16,9.82142
2023-01-17,15.17857
2023-01-18,9.82142
2023-01-19,12.05357
2023-01-20,11.60714
2023-01-21,4.46428
2023-01-22,14.28571
2023-01-23,13.83928
2023-01-24,20.53571
2023-01-25,16.07142
2023-01-26,16.51785
2023-01-27,13.83928
2023-01-28,20.08928
2023-01-29,16.96428
2023-01-30,21.42857
2023-01-31,19.64285
2023-02-01,26.78571
2023-02-02,20.53571
2023-02-03,24.10714
2023-02-04,17.85714
2023-02-05,23.66071
2023-02-06,21.42857
2023-02-07,16.51785
2023-02-08,20.08928
2023-02-09,21.42857
2023-02-10,24.55357
2023-02-11,12.5
2023-02-12,29.46428
2023-02-13,27.23214
2023-02-14,21.42857
2023-02-15,25.0
2023-02-16,26.33928
2023-02-17,20.53571
2023-02-18,18.75
2023-02-19,18.75
2023-02-20,25.44642
2023-02-21,23.66071
2023-02-22,16.96428
2023-02-23,19.64285
2023-02-24,21.42857
2023-02-25,19.19642
2023-02-26,29.46428
2023-02-27,16.51785
2023-02-28,32.14285
2023-03-01,33.48214
2023-03-02,18.30357
2023-03-03,22.76785
2023-03-04,27.23214
2023-03-05,20.98214
2023-03-06,23.21428
2023-03-07,24.55357
2023-03-08,21.42857
2023-03-09,18.30357
2023-03-10,19.64285
2023-03-11,12.94642
2023-03-12,14.73214
2023-03-13,17.41071
2023-03-14,20.98214
2023-03-15,19.19642
2023-03-16,17.85714
2023-03-17,17.41071
2023-03-18,16.96428
2023-03-19,12.94642
2023-03-20,15.625
2023-03-21,14.73214
2023-03-22,21.42857
2023-03-23,20.08928
2023-03-24,25.89285
2023-03-25,18.75
2023-03-26,14.28571
2023-03-27,16.96428
2023-03-28,16.96428
2023-03-29,22.32142
2023-03-30,29.01785
2023-03-31,37.94642
2023-04-01,17.41071
2023-04-02,32.58928
2023-04-03,30.35714
2023-04-04,25.89285
2023-04-05,29.91071
2023-04-06,14.73214
2023-04-07,22.76785
2023-04-08,27.23214
2023-04-09,24.10714
2023-04-10,22.32142
2023-04-11,29.46428
2023-04-12,25.0
2023-04-13,33.48214
2023-04-14,27.67857
2023-04-15,25.0
2023-04-16,22.76785
2023-04-17,29.91071
2023-04-18,30.80357
2023-04-19,30.80357
2023-04-20,27.67857
2023-04-21,29.91071
2023-04-22,26.78571
2023-04-23,20.98214
2023-04-24,26.78571
2023-04-25,21.42857
2023-04-26,17.41071
2023-04-27,26.78571
2023-04-28,21.42857
2023-04-29,17.41071
2023-04-30,13.83928
2023-05-01,27.67857
2023-05-02,28.125
2023-05-03,18.75
2023-05-04,28.125
2023-05-05,15.17857
2023-05-06,26.78571
2023-05-07,24.10714
2023-05-08,13.83928
2023-05-09,31.25
2023-05-10,29.01785
2023-05-11,28.57142
2023-05-12,21.42857
2023-05-13,22.32142
2023-05-14,24.55357
2023-05-15,26.78571
2023-05-16,27.67857
2023-05-17,35.71428
2023-05-18,22.32142
2023-05-19,17.41071
2023-05-20,26.33928
2023-05-21,29.46428
2023-05-22,33.03571
2023-05-23,33.03571
2023-05-24,28.125
2023-05-25,29.46428
2023-05-26,17.85714
2023-05-27,23.21428
2023-05-28,21.875
2023-05-29,25.89285
2023-05-30,26.33928
2023-05-31,27.23214
2023-06-01,29.01785
2023-06-02,23.66071
2023-06-03,20.08928
2023-06-04,20.98214
2023-06-05,20.53571
2023-06-06,26.33928
2023-06-07,28.125
2023-06-08,41.51785
2023-06-09,33.48214
2023-06-10,22.76785
