date,상속포기신청
2021-07-16,0.29293
2021-07-17,0.13505
2021-07-18,0.14266
2021-07-19,0.28532
2021-07-20,0.33858
2021-07-21,0.29483
2021-07-22,0.22255
2021-07-23,0.29483
2021-07-24,0.14456
2021-07-25,0.175
2021-07-26,0.27011
2021-07-27,0.32337
2021-07-28,0.29293
2021-07-29,0.27581
2021-07-30,0.25299
2021-07-31,0.14266
2021-08-01,0.175
2021-08-02,0.35
2021-08-03,0.24538
2021-08-04,0.27771
2021-08-05,0.29864
2021-08-06,0.22636
2021-08-07,0.12744
2021-08-08,0.20353
2021-08-09,0.36141
2021-08-10,0.38804
2021-08-11,0.32527
2021-08-12,0.2644
2021-08-13,0.28532
2021-08-14,0.14266
2021-08-15,0.16929
2021-08-16,0.20353
2021-08-17,0.45272
2021-08-18,0.32907
2021-08-19,0.29674
2021-08-20,0.24918
2021-08-21,0.28532
2021-08-22,0.15217
2021-08-23,0.33668
2021-08-24,0.31195
2021-08-25,0.2644
2021-08-26,0.27771
2021-08-27,0.23206
2021-08-28,0.16168
2021-08-29,0.25299
2021-08-30,0.33668
2021-08-31,0.25108
2021-09-01,0.27391
2021-09-02,0.25489
2021-09-03,0.2663
2021-09-04,0.13695
2021-09-05,0.23016
2021-09-06,0.32717
2021-09-07,0.28913
2021-09-08,0.28342
2021-09-09,0.31766
2021-09-10,0.27391
2021-09-11,0.15407
2021-09-12,0.17309
2021-09-13,0.32527
2021-09-14,0.31956
2021-09-15,0.23396
2021-09-16,0.2644
2021-09-17,0.23016
2021-09-18,0.11032
2021-09-19,0.11983
2021-09-20,0.11413
2021-09-21,0.18831
2021-09-22,0.20733
2021-09-23,0.70571
2021-09-24,0.37282
2021-09-25,0.23396
2021-09-26,0.18641
2021-09-27,0.34239
2021-09-28,0.25489
2021-09-29,0.27391
2021-09-30,0.29674
2021-10-01,0.22826
2021-10-02,0.10652
2021-10-03,0.14837
2021-10-04,0.11603
2021-10-05,0.28723
2021-10-06,0.25679
2021-10-07,0.27771
2021-10-08,0.22636
2021-10-09,0.11032
2021-10-10,0.13885
2021-10-11,0.16549
2021-10-12,0.32907
2021-10-13,0.25869
2021-10-14,0.25299
2021-10-15,0.23777
2021-10-16,0.14456
2021-10-17,0.11032
2021-10-18,0.2663
2021-10-19,0.27581
2021-10-20,0.19592
2021-10-21,0.23396
2021-10-22,0.22636
2021-10-23,0.09701
2021-10-24,0.16739
2021-10-25,0.28152
2021-10-26,0.28342
2021-10-27,0.25679
2021-10-28,0.25869
2021-10-29,0.22065
2021-10-30,0.11793
2021-10-31,0.11793
2021-11-01,0.23587
2021-11-02,0.25869
2021-11-03,0.21684
2021-11-04,0.21494
2021-11-05,0.41087
2021-11-06,0.17119
2021-11-07,0.14646
2021-11-08,0.25299
2021-11-09,0.27201
2021-11-10,0.36141
2021-11-11,0.24538
2021-11-12,0.21304
2021-11-13,0.14076
2021-11-14,0.18831
2021-11-15,0.29483
2021-11-16,0.29674
2021-11-17,0.27011
2021-11-18,0.28152
2021-11-19,0.29864
2021-11-20,0.15978
2021-11-21,0.12744
2021-11-22,0.31005
2021-11-23,0.31766
2021-11-24,0.29483
2021-11-25,0.23016
2021-11-26,0.27771
2021-11-27,0.14646
2021-11-28,0.16549
2021-11-29,0.3538
2021-11-30,0.3481
2021-12-01,0.29293
2021-12-02,0.25489
2021-12-03,0.21875
2021-12-04,0.12364
2021-12-05,0.13695
2021-12-06,0.33858
2021-12-07,0.24918
2021-12-08,0.36902
2021-12-09,0.36902
2021-12-10,0.25679
2021-12-11,0.16168
2021-12-12,0.15407
2021-12-13,0.31005
2021-12-14,0.30244
2021-12-15,0.25108
2021-12-16,0.31956
2021-12-17,0.22065
2021-12-18,0.15597
2021-12-19,0.13315
2021-12-20,0.32527
2021-12-21,0.30625
2021-12-22,0.30625
2021-12-23,0.30625
2021-12-24,0.20353
2021-12-25,0.12364
2021-12-26,0.15597
2021-12-27,0.33288
2021-12-28,0.28342
2021-12-29,0.36522
2021-12-30,0.30625
2021-12-31,0.14456
2022-01-01,0.19592
2022-01-02,0.18641
2022-01-03,0.30625
2022-01-04,0.32717
2022-01-05,0.30625
2022-01-06,0.27962
2022-01-07,0.2682
2022-01-08,0.15407
2022-01-09,0.17309
2022-01-10,0.37663
2022-01-11,0.37473
2022-01-12,0.28723
2022-01-13,0.31195
2022-01-14,0.30625
2022-01-15,0.10842
2022-01-16,0.12744
2022-01-17,0.31576
2022-01-18,0.31005
2022-01-19,0.30244
2022-01-20,0.23206
2022-01-21,0.21114
2022-01-22,0.14456
2022-01-23,0.16549
2022-01-24,0.32147
2022-01-25,0.31195
2022-01-26,0.27771
2022-01-27,0.24918
2022-01-28,0.21684
2022-01-29,0.12744
2022-01-30,0.12174
2022-01-31,0.24348
2022-02-01,0.22255
2022-02-02,0.20543
2022-02-03,0.41277
2022-02-04,0.38043
2022-02-05,0.20543
2022-02-06,0.19972
2022-02-07,0.36331
2022-02-08,0.35761
2022-02-09,0.38424
2022-02-10,0.38234
2022-02-11,0.29103
2022-02-12,0.19592
2022-02-13,0.17119
2022-02-14,0.35761
2022-02-15,0.33478
2022-02-16,0.35
2022-02-17,0.32907
2022-02-18,0.26059
2022-02-19,0.15407
2022-02-20,0.17309
2022-02-21,0.31956
2022-02-22,0.30625
2022-02-23,0.2644
2022-02-24,0.27201
2022-02-25,0.28723
2022-02-26,0.16739
2022-02-27,0.1807
2022-02-28,0.29293
2022-03-01,0.17309
2022-03-02,0.30435
2022-03-03,0.28342
2022-03-04,0.28532
2022-03-05,0.14266
2022-03-06,0.11032
2022-03-07,0.35951
2022-03-08,0.29674
2022-03-09,0.14646
2022-03-10,0.29674
2022-03-11,0.19021
2022-03-12,0.11793
2022-03-13,0.17119
2022-03-14,0.3538
2022-03-15,0.28913
2022-03-16,0.31005
2022-03-17,0.28152
2022-03-18,0.2682
2022-03-19,0.13885
2022-03-20,0.14076
2022-03-21,0.3557
2022-03-22,0.31766
2022-03-23,0.24728
2022-03-24,0.30054
2022-03-25,0.27011
2022-03-26,0.20543
2022-03-27,0.1769
2022-03-28,0.32527
2022-03-29,0.33098
2022-03-30,0.27391
2022-03-31,0.2625
2022-04-01,0.25869
2022-04-02,0.13315
2022-04-03,0.15027
2022-04-04,0.32147
2022-04-05,0.32717
2022-04-06,0.37473
2022-04-07,0.3557
2022-04-08,0.27201
2022-04-09,0.12174
2022-04-10,0.20924
2022-04-11,0.31766
2022-04-12,0.33098
2022-04-13,0.31195
2022-04-14,0.30815
2022-04-15,0.25489
2022-04-16,0.1769
2022-04-17,0.20733
2022-04-18,0.4394
2022-04-19,0.29674
2022-04-20,0.28342
2022-04-21,0.23396
2022-04-22,0.31195
2022-04-23,0.1788
2022-04-24,0.16358
2022-04-25,0.32147
2022-04-26,0.38614
2022-04-27,0.31956
2022-04-28,0.38043
2022-04-29,0.24728
2022-04-30,0.13505
2022-05-01,0.14456
2022-05-02,0.27962
2022-05-03,0.31576
2022-05-04,0.29864
2022-05-05,0.13125
2022-05-06,0.29293
2022-05-07,0.12744
2022-05-08,0.15978
2022-05-09,0.36712
2022-05-10,0.34619
2022-05-11,0.31005
2022-05-12,0.31956
2022-05-13,0.23206
2022-05-14,0.14266
2022-05-15,0.12364
2022-05-16,0.34239
2022-05-17,0.25299
2022-05-18,0.26059
2022-05-19,0.24348
2022-05-20,0.23777
2022-05-21,0.12744
2022-05-22,0.17119
2022-05-23,0.32907
2022-05-24,0.29103
2022-05-25,0.33288
2022-05-26,0.35951
2022-05-27,0.21304
2022-05-28,0.16358
2022-05-29,0.13885
2022-05-30,0.27771
2022-05-31,0.25679
2022-06-01,0.13505
2022-06-02,0.2625
2022-06-03,0.27581
2022-06-04,0.10081
2022-06-05,0.14266
2022-06-06,0.12174
2022-06-07,0.2644
2022-06-08,0.2644
2022-06-09,0.28532
2022-06-10,0.23587
2022-06-11,0.14456
2022-06-12,0.12174
2022-06-13,0.30244
2022-06-14,0.28913
2022-06-15,0.23016
2022-06-16,0.29103
2022-06-17,0.2625
2022-06-18,0.12174
2022-06-19,0.11032
2022-06-20,0.32717
2022-06-21,0.27391
2022-06-22,0.27962
2022-06-23,0.23396
2022-06-24,0.2644
2022-06-25,0.10652
2022-06-26,0.12744
2022-06-27,0.30054
2022-06-28,0.28342
2022-06-29,0.32717
2022-06-30,0.25869
2022-07-01,0.22636
2022-07-02,0.11222
2022-07-03,0.14076
2022-07-04,0.29674
2022-07-05,0.24157
2022-07-06,0.20733
2022-07-07,0.23967
2022-07-08,0.24918
2022-07-09,0.12744
2022-07-10,0.0951
2022-07-11,0.29483
2022-07-12,0.23587
2022-07-13,0.24348
2022-07-14,0.27011
2022-07-15,0.24538
2022-07-16,0.12934
2022-07-17,0.13505
2022-07-18,0.25869
2022-07-19,0.28723
2022-07-20,0.2663
2022-07-21,0.31576
2022-07-22,0.25489
2022-07-23,0.17309
2022-07-24,0.14076
2022-07-25,0.28342
2022-07-26,0.2625
2022-07-27,0.25869
2022-07-28,0.31386
2022-07-29,0.2663
2022-07-30,0.11222
2022-07-31,0.14837
2022-08-01,0.33098
2022-08-02,0.30244
2022-08-03,0.27962
2022-08-04,0.30054
2022-08-05,0.23587
2022-08-06,0.10462
2022-08-07,0.15597
2022-08-08,0.27771
2022-08-09,0.27962
2022-08-10,0.21684
2022-08-11,0.28532
2022-08-12,0.24157
2022-08-13,0.14076
2022-08-14,0.14266
2022-08-15,0.12934
2022-08-16,0.32717
2022-08-17,0.24157
2022-08-18,0.30244
2022-08-19,0.22636
2022-08-20,0.18641
2022-08-21,0.13695
2022-08-22,0.30815
2022-08-23,0.28723
2022-08-24,0.28913
2022-08-25,0.2625
2022-08-26,0.21684
2022-08-27,0.12934
2022-08-28,0.15027
2022-08-29,0.34239
2022-08-30,0.24918
2022-08-31,0.23396
2022-09-01,0.20163
2022-09-02,0.22826
2022-09-03,0.15027
2022-09-04,0.14076
2022-09-05,0.2663
2022-09-06,0.27962
2022-09-07,0.23967
2022-09-08,0.23396
2022-09-09,0.15597
2022-09-10,0.16929
2022-09-11,0.16549
2022-09-12,0.15027
2022-09-13,0.44891
2022-09-14,0.31956
2022-09-15,0.40516
2022-09-16,0.28723
2022-09-17,0.22445
2022-09-18,0.1807
2022-09-19,0.45652
2022-09-20,0.36522
2022-09-21,0.29864
2022-09-22,0.28342
2022-09-23,0.25679
2022-09-24,0.09701
2022-09-25,0.12934
2022-09-26,0.31195
2022-09-27,0.32337
2022-09-28,0.29674
2022-09-29,0.24728
2022-09-30,0.24918
2022-10-01,0.11032
2022-10-02,0.14837
2022-10-03,0.1769
2022-10-04,0.25299
2022-10-05,0.2663
2022-10-06,0.22445
2022-10-07,0.22445
2022-10-08,0.12174
2022-10-09,0.10271
2022-10-10,0.13695
2022-10-11,0.29674
2022-10-12,0.30625
2022-10-13,0.31005
2022-10-14,0.27011
2022-10-15,0.11793
2022-10-16,0.15597
2022-10-17,0.31956
2022-10-18,0.32147
2022-10-19,0.22065
2022-10-20,0.27962
2022-10-21,0.18831
2022-10-22,0.13695
2022-10-23,0.11603
2022-10-24,0.24728
2022-10-25,0.28913
2022-10-26,0.31766
2022-10-27,0.25679
2022-10-28,0.27011
2022-10-29,0.08179
2022-10-30,0.12934
2022-10-31,0.29293
2022-11-01,0.20353
2022-11-02,0.25489
2022-11-03,0.25489
2022-11-04,0.21494
2022-11-05,0.10652
2022-11-06,0.11032
2022-11-07,0.34049
2022-11-08,0.24728
2022-11-09,0.30054
2022-11-10,0.22826
2022-11-11,0.25489
2022-11-12,0.14837
2022-11-13,0.12934
2022-11-14,0.2644
2022-11-15,0.29103
2022-11-16,0.2644
2022-11-17,0.25679
2022-11-18,0.23587
2022-11-19,0.13125
2022-11-20,0.12174
2022-11-21,0.29674
2022-11-22,0.29864
2022-11-23,0.27011
2022-11-24,0.2663
2022-11-25,0.24728
2022-11-26,0.11032
2022-11-27,0.12554
2022-11-28,0.25679
2022-11-29,0.30054
2022-11-30,0.28723
2022-12-01,0.24728
2022-12-02,0.21494
2022-12-03,0.12364
2022-12-04,0.12364
2022-12-05,0.29483
2022-12-06,0.24538
2022-12-07,0.31195
2022-12-08,0.29293
2022-12-09,0.21114
2022-12-10,0.12934
2022-12-11,0.16929
2022-12-12,0.34239
2022-12-13,0.27391
2022-12-14,0.19212
2022-12-15,0.22065
2022-12-16,0.24157
2022-12-17,0.14837
2022-12-18,0.13315
2022-12-19,0.28342
2022-12-20,0.28913
2022-12-21,0.29483
2022-12-22,0.24728
2022-12-23,0.21494
2022-12-24,0.13315
2022-12-25,0.12934
2022-12-26,0.31005
2022-12-27,0.28532
2022-12-28,0.30625
2022-12-29,0.28152
2022-12-30,0.23016
2022-12-31,0.13315
2023-01-01,0.11793
2023-01-02,0.30054
2023-01-03,0.29483
2023-01-04,0.22065
2023-01-05,0.27201
2023-01-06,0.24728
2023-01-07,0.24918
2023-01-08,0.18451
2023-01-09,0.32527
2023-01-10,0.28913
2023-01-11,0.32527
2023-01-12,0.27771
2023-01-13,0.2644
2023-01-14,0.15978
2023-01-15,0.18641
2023-01-16,0.39185
2023-01-17,0.30435
2023-01-18,0.26059
2023-01-19,0.27011
2023-01-20,0.19021
2023-01-21,0.11983
2023-01-22,0.14266
2023-01-23,0.14266
2023-01-24,0.21304
2023-01-25,0.40706
2023-01-26,0.31386
2023-01-27,0.33668
2023-01-28,0.17309
2023-01-29,0.17309
2023-01-30,0.38614
2023-01-31,0.38234
2023-02-01,0.31386
2023-02-02,0.33478
2023-02-03,0.30625
2023-02-04,0.13885
2023-02-05,0.15027
2023-02-06,0.33098
2023-02-07,0.31956
2023-02-08,0.29864
2023-02-09,0.25489
2023-02-10,0.23777
2023-02-11,0.17119
2023-02-12,0.11413
2023-02-13,0.33098
2023-02-14,0.28913
2023-02-15,0.32527
2023-02-16,0.2644
2023-02-17,0.24728
2023-02-18,0.15217
2023-02-19,0.13695
2023-02-20,0.29293
2023-02-21,0.24538
2023-02-22,0.25489
2023-02-23,0.29864
2023-02-24,0.2644
2023-02-25,0.16358
2023-02-26,0.15407
2023-02-27,0.35951
2023-02-28,0.31195
2023-03-01,0.175
2023-03-02,0.28532
2023-03-03,0.25108
2023-03-04,0.16739
2023-03-05,0.17309
2023-03-06,0.33478
2023-03-07,0.30625
2023-03-08,0.28152
2023-03-09,0.27962
2023-03-10,0.22636
2023-03-11,0.15788
2023-03-12,0.14646
2023-03-13,0.30054
2023-03-14,0.28342
2023-03-15,0.30244
2023-03-16,0.28532
2023-03-17,0.28723
2023-03-18,0.15217
2023-03-19,0.1769
2023-03-20,0.34429
2023-03-21,0.38614
2023-03-22,0.29293
2023-03-23,0.37282
2023-03-24,0.24728
2023-03-25,0.12364
2023-03-26,0.18261
2023-03-27,0.3481
2023-03-28,0.34049
2023-03-29,0.27962
2023-03-30,0.2682
2023-03-31,0.21684
2023-04-01,0.12174
2023-04-02,0.11413
2023-04-03,0.36141
2023-04-04,0.30244
2023-04-05,0.30435
2023-04-06,0.28342
2023-04-07,0.22445
2023-04-08,0.16358
2023-04-09,0.15978
2023-04-10,0.37092
2023-04-11,0.27962
2023-04-12,0.28913
2023-04-13,0.34239
2023-04-14,0.35
2023-04-15,0.13125
2023-04-16,0.13505
2023-04-17,0.38043
2023-04-18,0.33098
2023-04-19,0.29293
2023-04-20,0.27011
2023-04-21,0.24918
2023-04-22,0.14456
2023-04-23,0.12934
2023-04-24,0.33668
2023-04-25,0.24157
2023-04-26,0.24157
2023-04-27,0.2682
2023-04-28,0.20924
2023-04-29,0.11603
2023-04-30,0.11603
2023-05-01,0.18641
2023-05-02,0.26059
2023-05-03,0.2663
2023-05-04,0.27962
2023-05-05,0.12554
2023-05-06,0.15027
2023-05-07,0.13885
2023-05-08,0.30625
2023-05-09,0.29674
2023-05-10,0.29674
2023-05-11,0.30435
2023-05-12,0.25489
2023-05-13,0.14076
2023-05-14,0.13315
2023-05-15,0.27391
2023-05-16,0.27011
2023-05-17,0.28342
2023-05-18,0.27771
2023-05-19,0.27771
2023-05-20,0.13695
2023-05-21,0.13505
2023-05-22,0.25489
2023-05-23,0.36902
2023-05-24,0.31005
2023-05-25,0.30244
2023-05-26,0.25108
2023-05-27,0.11983
2023-05-28,0.14266
2023-05-29,0.19972
