date,리서치
2020-06-11,11.44876
2020-06-12,10.31802
2020-06-13,6.1484
2020-06-14,6.81978
2020-06-15,11.94346
2020-06-16,11.51943
2020-06-17,13.35689
2020-06-18,10.91872
2020-06-19,10.88339
2020-06-20,5.44169
2020-06-21,6.25441
2020-06-22,11.20141
2020-06-23,11.37809
2020-06-24,12.01413
2020-06-25,11.16607
2020-06-26,9.18727
2020-06-27,5.58303
2020-06-28,5.47703
2020-06-29,11.30742
2020-06-30,10.21201
2020-07-01,11.41342
2020-07-02,11.27208
2020-07-03,10.0
2020-07-04,4.59363
2020-07-05,5.51236
2020-07-06,10.42402
2020-07-07,11.02473
2020-07-08,11.13074
2020-07-09,9.15194
2020-07-10,9.29328
2020-07-11,5.30035
2020-07-12,6.11307
2020-07-13,10.31802
2020-07-14,10.49469
2020-07-15,11.23674
2020-07-16,12.47349
2020-07-17,10.42402
2020-07-18,4.24028
2020-07-19,5.12367
2020-07-20,9.5053
2020-07-21,9.54063
2020-07-22,10.24734
2020-07-23,10.53003
2020-07-24,10.49469
2020-07-25,6.11307
2020-07-26,6.32508
2020-07-27,9.1166
2020-07-28,10.67137
2020-07-29,9.78798
2020-07-30,10.6007
2020-07-31,9.22261
2020-08-01,4.20494
2020-08-02,3.67491
2020-08-03,8.83392
2020-08-04,9.25795
2020-08-05,9.39929
2020-08-06,9.82332
2020-08-07,9.08127
2020-08-08,5.79505
2020-08-09,4.59363
2020-08-10,10.49469
2020-08-11,10.106
2020-08-12,10.35335
2020-08-13,11.06007
2020-08-14,10.42402
2020-08-15,5.40636
2020-08-16,4.31095
2020-08-17,5.47703
2020-08-18,10.14134
2020-08-19,9.54063
2020-08-20,9.32862
2020-08-21,9.46996
2020-08-22,6.18374
2020-08-23,5.61837
2020-08-24,9.85865
2020-08-25,10.67137
2020-08-26,12.65017
2020-08-27,17.38515
2020-08-28,9.39929
2020-08-29,4.69964
2020-08-30,4.31095
2020-08-31,9.15194
2020-09-01,12.75618
2020-09-02,11.62544
2020-09-03,13.0742
2020-09-04,11.55477
2020-09-05,5.72438
2020-09-06,6.50176
2020-09-07,13.5689
2020-09-08,13.67491
2020-09-09,13.78091
2020-09-10,14.27561
2020-09-11,12.33215
2020-09-12,7.38515
2020-09-13,7.6325
2020-09-14,14.27561
2020-09-15,14.66431
2020-09-16,15.58303
2020-09-17,12.75618
2020-09-18,12.0848
2020-09-19,6.36042
2020-09-20,6.81978
2020-09-21,13.14487
2020-09-22,12.01413
2020-09-23,13.60424
2020-09-24,11.16607
2020-09-25,11.62544
2020-09-26,5.47703
2020-09-27,6.67844
2020-09-28,10.91872
2020-09-29,8.90459
2020-09-30,4.52296
2020-10-01,3.32155
2020-10-02,4.41696
2020-10-03,5.47703
2020-10-04,6.39575
2020-10-05,10.88339
2020-10-06,11.0954
2020-10-07,17.56183
2020-10-08,15.79505
2020-10-09,9.04593
2020-10-10,7.45583
2020-10-11,7.17314
2020-10-12,11.20141
2020-10-13,10.88339
2020-10-14,13.28621
2020-10-15,11.97879
2020-10-16,9.5053
2020-10-17,6.5371
2020-10-18,7.91519
2020-10-19,10.77738
2020-10-20,11.76678
2020-10-21,12.68551
2020-10-22,12.04946
2020-10-23,10.67137
2020-10-24,7.77385
2020-10-25,7.17314
2020-10-26,13.99293
2020-10-27,11.34275
2020-10-28,13.03886
2020-10-29,10.38869
2020-10-30,9.96466
2020-10-31,6.78445
2020-11-01,7.24381
2020-11-02,11.30742
2020-11-03,9.96466
2020-11-04,11.30742
2020-11-05,11.34275
2020-11-06,10.45936
2020-11-07,6.85512
2020-11-08,6.21908
2020-11-09,9.96466
2020-11-10,10.70671
2020-11-11,11.37809
2020-11-12,10.98939
2020-11-13,10.63604
2020-11-14,19.54063
2020-11-15,9.32862
2020-11-16,11.27208
2020-11-17,11.37809
2020-11-18,11.0954
2020-11-19,11.13074
2020-11-20,10.95406
2020-11-21,4.84098
2020-11-22,6.25441
2020-11-23,9.32862
2020-11-24,9.82332
2020-11-25,10.67137
2020-11-26,10.49469
2020-11-27,9.96466
2020-11-28,5.83038
2020-11-29,6.43109
2020-11-30,11.27208
2020-12-01,9.04593
2020-12-02,11.41342
2020-12-03,10.95406
2020-12-04,10.63604
2020-12-05,6.25441
2020-12-06,7.17314
2020-12-07,12.79151
2020-12-08,11.69611
2020-12-09,11.97879
2020-12-10,11.37809
2020-12-11,11.27208
2020-12-12,6.46643
2020-12-13,8.44522
2020-12-14,11.97879
2020-12-15,11.41342
2020-12-16,12.75618
2020-12-17,10.45936
2020-12-18,9.71731
2020-12-19,6.89045
2020-12-20,5.83038
2020-12-21,10.81272
2020-12-22,12.54416
2020-12-23,12.82685
2020-12-24,8.97526
2020-12-25,6.11307
2020-12-26,5.08833
2020-12-27,8.58657
2020-12-28,10.95406
2020-12-29,10.81272
2020-12-30,9.85865
2020-12-31,7.80918
2021-01-01,6.1484
2021-01-02,6.60777
2021-01-03,7.10247
2021-01-04,14.34628
2021-01-05,15.37102
2021-01-06,15.33568
2021-01-07,14.5583
2021-01-08,12.65017
2021-01-09,7.73851
2021-01-10,6.96113
2021-01-11,14.59363
2021-01-12,16.21908
2021-01-13,14.45229
2021-01-14,13.88692
2021-01-15,14.69964
2021-01-16,12.68551
2021-01-17,7.84452
2021-01-18,12.01413
2021-01-19,14.87632
2021-01-20,13.81625
2021-01-21,13.92226
2021-01-22,13.67491
2021-01-23,9.04593
2021-01-24,7.31448
2021-01-25,12.68551
2021-01-26,13.67491
2021-01-27,13.67491
2021-01-28,11.90812
2021-01-29,12.29681
2021-01-30,7.80918
2021-01-31,7.10247
2021-02-01,12.68551
2021-02-02,12.04946
2021-02-03,15.30035
2021-02-04,12.50883
2021-02-05,13.81625
2021-02-06,8.23321
2021-02-07,7.73851
2021-02-08,12.40282
2021-02-09,11.66077
2021-02-10,9.85865
2021-02-11,5.12367
2021-02-12,5.08833
2021-02-13,5.68904
2021-02-14,6.67844
2021-02-15,12.5795
2021-02-16,13.32155
2021-02-17,14.77031
2021-02-18,13.5689
2021-02-19,12.22614
2021-02-20,7.59717
2021-02-21,7.80918
2021-02-22,12.47349
2021-02-23,14.73498
2021-02-24,12.96819
2021-02-25,11.0954
2021-02-26,10.31802
2021-02-27,6.50176
2021-02-28,6.11307
2021-03-01,8.83392
2021-03-02,13.25088
2021-03-03,14.45229
2021-03-04,16.07773
2021-03-05,13.53356
2021-03-06,7.34982
2021-03-07,7.80918
2021-03-08,16.92579
2021-03-09,19.96466
2021-03-10,18.1272
2021-03-11,16.11307
2021-03-12,16.6431
2021-03-13,8.79858
2021-03-14,11.0954
2021-03-15,16.6431
2021-03-16,17.1378
2021-03-17,16.32508
2021-03-18,16.11307
2021-03-19,15.5477
2021-03-20,20.91872
2021-03-21,13.42756
2021-03-22,20.21201
2021-03-23,17.1378
2021-03-24,17.77385
2021-03-25,18.44522
2021-03-26,18.44522
2021-03-27,10.6007
2021-03-28,10.35335
2021-03-29,14.91166
2021-03-30,14.98233
2021-03-31,15.93639
2021-04-01,14.41696
2021-04-02,13.21554
2021-04-03,8.76325
2021-04-04,9.32862
2021-04-05,15.72438
2021-04-06,14.52296
2021-04-07,15.79505
2021-04-08,14.16961
2021-04-09,12.96819
2021-04-10,7.27915
2021-04-11,7.87985
2021-04-12,15.58303
2021-04-13,13.21554
2021-04-14,13.32155
2021-04-15,12.93286
2021-04-16,12.29681
2021-04-17,7.5265
2021-04-18,7.42049
2021-04-19,12.89752
2021-04-20,13.67491
2021-04-21,13.60424
2021-04-22,13.28621
2021-04-23,12.50883
2021-04-24,6.85512
2021-04-25,7.0318
2021-04-26,14.59363
2021-04-27,12.86219
2021-04-28,12.50883
2021-04-29,13.49823
2021-04-30,12.40282
2021-05-01,6.85512
2021-05-02,8.09187
2021-05-03,10.67137
2021-05-04,10.35335
2021-05-05,6.32508
2021-05-06,9.89399
2021-05-07,9.89399
2021-05-08,4.80565
2021-05-09,7.34982
2021-05-10,10.98939
2021-05-11,11.48409
2021-05-12,12.50883
2021-05-13,14.98233
2021-05-14,11.41342
2021-05-15,5.83038
2021-05-16,6.21908
2021-05-17,11.5901
2021-05-18,10.91872
2021-05-19,7.91519
2021-05-20,12.01413
2021-05-21,11.16607
2021-05-22,6.00706
2021-05-23,6.96113
2021-05-24,11.51943
2021-05-25,11.23674
2021-05-26,12.40282
2021-05-27,12.19081
2021-05-28,12.33215
2021-05-29,8.33922
2021-05-30,7.59717
2021-05-31,11.97879
2021-06-01,12.36749
2021-06-02,14.24028
2021-06-03,12.04946
2021-06-04,12.86219
2021-06-05,6.28975
2021-06-06,10.74204
2021-06-07,12.61484
2021-06-08,11.23674
2021-06-09,13.5689
2021-06-10,12.15547
2021-06-11,12.26148
2021-06-12,7.24381
2021-06-13,7.66784
2021-06-14,11.51943
2021-06-15,15.37102
2021-06-16,18.83392
2021-06-17,18.16254
2021-06-18,12.86219
2021-06-19,7.56183
2021-06-20,7.5265
2021-06-21,11.30742
2021-06-22,12.33215
2021-06-23,24.59363
2021-06-24,18.93992
2021-06-25,12.5795
2021-06-26,7.80918
2021-06-27,13.00353
2021-06-28,10.88339
2021-06-29,12.22614
2021-06-30,12.72084
2021-07-01,10.63604
2021-07-02,11.69611
2021-07-03,8.44522
2021-07-04,7.38515
2021-07-05,11.90812
2021-07-06,13.32155
2021-07-07,14.16961
2021-07-08,12.82685
2021-07-09,12.29681
2021-07-10,7.27915
2021-07-11,6.11307
2021-07-12,12.22614
2021-07-13,13.18021
2021-07-14,14.16961
2021-07-15,15.47703
2021-07-16,11.5901
2021-07-17,7.95053
2021-07-18,6.99646
2021-07-19,11.80212
2021-07-20,16.18374
2021-07-21,12.40282
2021-07-22,14.27561
2021-07-23,13.46289
2021-07-24,7.42049
2021-07-25,6.67844
2021-07-26,11.23674
2021-07-27,12.5795
2021-07-28,12.40282
2021-07-29,10.81272
2021-07-30,10.53003
2021-07-31,5.19434
2021-08-01,4.84098
2021-08-02,9.75265
2021-08-03,11.37809
2021-08-04,12.79151
2021-08-05,10.88339
2021-08-06,10.95406
2021-08-07,5.58303
2021-08-08,6.60777
2021-08-09,10.56537
2021-08-10,10.98939
2021-08-11,10.56537
2021-08-12,11.80212
2021-08-13,11.73144
2021-08-14,5.65371
2021-08-15,6.0424
2021-08-16,7.91519
2021-08-17,12.61484
2021-08-18,10.42402
2021-08-19,10.88339
2021-08-20,11.55477
2021-08-21,6.28975
2021-08-22,5.68904
2021-08-23,11.30742
2021-08-24,13.35689
2021-08-25,12.61484
2021-08-26,13.85159
2021-08-27,10.42402
2021-08-28,6.6431
2021-08-29,8.1272
2021-08-30,12.65017
2021-08-31,12.82685
2021-09-01,12.89752
2021-09-02,14.45229
2021-09-03,12.12014
2021-09-04,8.58657
2021-09-05,7.95053
2021-09-06,14.20494
2021-09-07,14.48763
2021-09-08,14.73498
2021-09-09,13.78091
2021-09-10,13.03886
2021-09-11,6.57243
2021-09-12,6.71378
2021-09-13,15.26501
2021-09-14,13.63957
2021-09-15,12.68551
2021-09-16,12.26148
2021-09-17,9.64664
2021-09-18,5.08833
2021-09-19,5.053
2021-09-20,6.28975
2021-09-21,5.72438
2021-09-22,7.10247
2021-09-23,12.61484
2021-09-24,11.87279
2021-09-25,7.98586
2021-09-26,5.83038
2021-09-27,13.46289
2021-09-28,13.21554
2021-09-29,13.00353
2021-09-30,12.36749
2021-10-01,10.28268
2021-10-02,6.18374
2021-10-03,6.25441
2021-10-04,8.33922
2021-10-05,11.37809
2021-10-06,14.13427
2021-10-07,12.72084
2021-10-08,11.76678
2021-10-09,6.21908
2021-10-10,7.1378
2021-10-11,7.91519
2021-10-12,12.29681
2021-10-13,12.68551
2021-10-14,12.72084
2021-10-15,11.13074
2021-10-16,5.93639
2021-10-17,7.27915
2021-10-18,10.56537
2021-10-19,12.43816
2021-10-20,13.32155
2021-10-21,11.83745
2021-10-22,10.31802
2021-10-23,5.68904
2021-10-24,6.5371
2021-10-25,10.38869
2021-10-26,12.01413
2021-10-27,12.72084
2021-10-28,13.32155
2021-10-29,12.36749
2021-10-30,5.61837
2021-10-31,5.72438
2021-11-01,12.33215
2021-11-02,10.84805
2021-11-03,11.48409
2021-11-04,12.43816
2021-11-05,10.24734
2021-11-06,5.97173
2021-11-07,6.00706
2021-11-08,11.69611
2021-11-09,13.39222
2021-11-10,12.29681
2021-11-11,10.49469
2021-11-12,10.17667
2021-11-13,6.32508
2021-11-14,6.57243
2021-11-15,18.33922
2021-11-16,14.41696
2021-11-17,12.54416
2021-11-18,10.91872
2021-11-19,11.13074
2021-11-20,5.68904
2021-11-21,6.28975
2021-11-22,11.76678
2021-11-23,11.20141
2021-11-24,11.30742
2021-11-25,11.51943
2021-11-26,9.71731
2021-11-27,6.32508
2021-11-28,6.6431
2021-11-29,11.51943
2021-11-30,13.88692
2021-12-01,12.65017
2021-12-02,14.09893
2021-12-03,10.38869
2021-12-04,5.40636
2021-12-05,6.6431
2021-12-06,12.93286
2021-12-07,15.68904
2021-12-08,14.02826
2021-12-09,14.87632
2021-12-10,9.96466
2021-12-11,7.95053
2021-12-12,7.06713
2021-12-13,12.04946
2021-12-14,11.02473
2021-12-15,12.86219
2021-12-16,11.37809
2021-12-17,10.28268
2021-12-18,5.51236
2021-12-19,6.85512
2021-12-20,14.87632
2021-12-21,11.5901
2021-12-22,12.36749
2021-12-23,10.91872
2021-12-24,8.44522
2021-12-25,3.71024
2021-12-26,4.98233
2021-12-27,10.45936
2021-12-28,11.5901
2021-12-29,10.95406
2021-12-30,11.51943
2021-12-31,6.5371
2022-01-01,5.30035
2022-01-02,8.55123
2022-01-03,12.82685
2022-01-04,13.42756
2022-01-05,14.84098
2022-01-06,13.85159
2022-01-07,12.0848
2022-01-08,7.10247
2022-01-09,6.50176
2022-01-10,15.26501
2022-01-11,17.95053
2022-01-12,31.41342
2022-01-13,19.57597
2022-01-14,14.16961
2022-01-15,7.80918
2022-01-16,7.10247
2022-01-17,13.39222
2022-01-18,11.48409
2022-01-19,13.0742
2022-01-20,12.47349
2022-01-21,18.93992
2022-01-22,6.71378
2022-01-23,6.60777
2022-01-24,13.03886
2022-01-25,13.21554
2022-01-26,12.0848
2022-01-27,11.16607
2022-01-28,10.77738
2022-01-29,7.38515
2022-01-30,6.5371
2022-01-31,4.09893
2022-02-01,4.41696
2022-02-02,4.77031
2022-02-03,11.80212
2022-02-04,15.97173
2022-02-05,7.66784
2022-02-06,7.24381
2022-02-07,14.24028
2022-02-08,11.06007
2022-02-09,12.36749
2022-02-10,11.27208
2022-02-11,13.74558
2022-02-12,8.05653
2022-02-13,7.70318
2022-02-14,10.67137
2022-02-15,11.87279
2022-02-16,12.65017
2022-02-17,11.51943
2022-02-18,12.96819
2022-02-19,7.5265
2022-02-20,6.96113
2022-02-21,15.01766
2022-02-22,12.82685
2022-02-23,22.29681
2022-02-24,13.85159
2022-02-25,14.52296
2022-02-26,7.73851
2022-02-27,9.57597
2022-02-28,13.14487
2022-03-01,9.25795
2022-03-02,13.74558
2022-03-03,19.0106
2022-03-04,19.71731
2022-03-05,14.31095
2022-03-06,9.22261
2022-03-07,18.69257
2022-03-08,15.86572
2022-03-09,15.97173
2022-03-10,15.72438
2022-03-11,15.15901
2022-03-12,10.67137
2022-03-13,7.80918
2022-03-14,15.97173
2022-03-15,15.75971
2022-03-16,15.15901
2022-03-17,12.79151
2022-03-18,12.86219
2022-03-19,8.05653
2022-03-20,7.84452
2022-03-21,12.5795
2022-03-22,13.10954
2022-03-23,13.74558
2022-03-24,13.0742
2022-03-25,12.22614
2022-03-26,6.6431
2022-03-27,7.91519
2022-03-28,14.66431
2022-03-29,14.73498
2022-03-30,13.95759
2022-03-31,15.37102
2022-04-01,11.87279
2022-04-02,6.6431
2022-04-03,6.74911
2022-04-04,12.19081
2022-04-05,14.45229
2022-04-06,13.21554
2022-04-07,12.29681
2022-04-08,12.04946
2022-04-09,6.78445
2022-04-10,7.98586
2022-04-11,14.13427
2022-04-12,14.5583
2022-04-13,13.28621
2022-04-14,13.35689
2022-04-15,10.28268
2022-04-16,6.25441
2022-04-17,6.96113
2022-04-18,12.96819
2022-04-19,13.46289
2022-04-20,14.24028
2022-04-21,12.86219
2022-04-22,12.19081
2022-04-23,6.18374
2022-04-24,8.09187
2022-04-25,11.37809
2022-04-26,13.74558
2022-04-27,13.99293
2022-04-28,11.97879
2022-04-29,9.43462
2022-04-30,6.67844
2022-05-01,5.97173
2022-05-02,12.65017
2022-05-03,13.03886
2022-05-04,10.98939
2022-05-05,5.37102
2022-05-06,9.0106
2022-05-07,6.18374
2022-05-08,6.07773
2022-05-09,11.90812
2022-05-10,12.5795
2022-05-11,12.61484
2022-05-12,13.14487
2022-05-13,11.20141
2022-05-14,6.1484
2022-05-15,7.5265
2022-05-16,11.69611
2022-05-17,12.96819
2022-05-18,12.40282
2022-05-19,11.73144
2022-05-20,13.00353
2022-05-21,6.71378
2022-05-22,7.27915
2022-05-23,17.73851
2022-05-24,14.66431
2022-05-25,14.80565
2022-05-26,14.77031
2022-05-27,12.36749
2022-05-28,6.5371
2022-05-29,7.73851
2022-05-30,13.14487
2022-05-31,11.41342
2022-06-01,8.0212
2022-06-02,10.88339
2022-06-03,10.24734
2022-06-04,6.96113
2022-06-05,5.12367
2022-06-06,7.31448
2022-06-07,10.35335
2022-06-08,11.94346
2022-06-09,12.89752
2022-06-10,10.91872
2022-06-11,5.68904
2022-06-12,6.36042
2022-06-13,11.87279
2022-06-14,12.72084
2022-06-15,12.40282
2022-06-16,10.106
2022-06-17,10.6007
2022-06-18,5.44169
2022-06-19,6.46643
2022-06-20,10.03533
2022-06-21,11.0954
2022-06-22,11.44876
2022-06-23,10.31802
2022-06-24,9.75265
2022-06-25,4.84098
2022-06-26,20.95406
2022-06-27,11.83745
2022-06-28,13.10954
2022-06-29,13.74558
2022-06-30,11.55477
2022-07-01,9.46996
2022-07-02,9.32862
2022-07-03,6.89045
2022-07-04,10.81272
2022-07-05,10.42402
2022-07-06,11.37809
2022-07-07,12.5795
2022-07-08,10.35335
2022-07-09,5.97173
2022-07-10,5.26501
2022-07-11,10.98939
2022-07-12,10.67137
2022-07-13,10.35335
2022-07-14,10.24734
2022-07-15,9.25795
2022-07-16,5.053
2022-07-17,4.66431
2022-07-18,10.95406
2022-07-19,10.24734
2022-07-20,11.83745
2022-07-21,9.43462
2022-07-22,8.93992
2022-07-23,4.73498
2022-07-24,4.09893
2022-07-25,9.36395
2022-07-26,9.75265
2022-07-27,9.46996
2022-07-28,9.1166
2022-07-29,8.65724
2022-07-30,4.59363
2022-07-31,4.62897
2022-08-01,9.43462
2022-08-02,9.92932
2022-08-03,10.21201
2022-08-04,9.46996
2022-08-05,8.23321
2022-08-06,5.5477
2022-08-07,10.03533
2022-08-08,12.65017
2022-08-09,13.39222
2022-08-10,13.18021
2022-08-11,11.87279
2022-08-12,8.93992
2022-08-13,7.59717
2022-08-14,6.21908
2022-08-15,6.96113
2022-08-16,10.31802
2022-08-17,11.02473
2022-08-18,10.38869
2022-08-19,10.77738
2022-08-20,4.91166
2022-08-21,5.5477
2022-08-22,10.03533
2022-08-23,10.6007
2022-08-24,9.85865
2022-08-25,9.75265
2022-08-26,9.57597
2022-08-27,5.72438
2022-08-28,5.40636
2022-08-29,9.39929
2022-08-30,10.03533
2022-08-31,10.21201
2022-09-01,10.17667
2022-09-02,9.64664
2022-09-03,6.25441
2022-09-04,5.72438
2022-09-05,9.25795
2022-09-06,11.51943
2022-09-07,10.81272
2022-09-08,8.16254
2022-09-09,3.81625
2022-09-10,3.42756
2022-09-11,4.73498
2022-09-12,7.98586
2022-09-13,12.47349
2022-09-14,12.75618
2022-09-15,11.5901
2022-09-16,10.77738
2022-09-17,9.22261
2022-09-18,9.1166
2022-09-19,12.96819
2022-09-20,12.01413
2022-09-21,11.90812
2022-09-22,11.23674
2022-09-23,10.35335
2022-09-24,5.75971
2022-09-25,6.74911
2022-09-26,12.43816
2022-09-27,12.36749
2022-09-28,12.68551
2022-09-29,12.26148
2022-09-30,10.77738
2022-10-01,5.58303
2022-10-02,6.00706
2022-10-03,6.74911
2022-10-04,11.73144
2022-10-05,10.28268
2022-10-06,10.0
2022-10-07,10.53003
2022-10-08,5.12367
2022-10-09,5.26501
2022-10-10,6.60777
2022-10-11,10.49469
2022-10-12,11.5901
2022-10-13,11.20141
2022-10-14,10.28268
2022-10-15,5.33568
2022-10-16,6.89045
2022-10-17,11.02473
2022-10-18,11.66077
2022-10-19,12.89752
2022-10-20,11.51943
2022-10-21,10.67137
2022-10-22,5.97173
2022-10-23,6.99646
2022-10-24,11.83745
2022-10-25,12.22614
2022-10-26,12.12014
2022-10-27,11.27208
2022-10-28,9.78798
2022-10-29,5.08833
2022-10-30,5.83038
2022-10-31,11.27208
2022-11-01,11.76678
2022-11-02,12.33215
2022-11-03,13.5689
2022-11-04,11.55477
2022-11-05,5.72438
2022-11-06,6.11307
2022-11-07,11.48409
2022-11-08,13.18021
2022-11-09,11.80212
2022-11-10,11.73144
2022-11-11,10.70671
2022-11-12,5.47703
2022-11-13,6.07773
2022-11-14,11.80212
2022-11-15,11.0954
2022-11-16,11.83745
2022-11-17,12.33215
2022-11-18,10.56537
2022-11-19,5.5477
2022-11-20,5.40636
2022-11-21,9.57597
2022-11-22,11.30742
2022-11-23,11.23674
2022-11-24,11.06007
2022-11-25,8.97526
2022-11-26,6.0424
2022-11-27,6.50176
2022-11-28,10.0
2022-11-29,11.94346
2022-11-30,10.81272
2022-12-01,9.54063
2022-12-02,9.92932
2022-12-03,4.91166
2022-12-04,5.33568
2022-12-05,9.5053
2022-12-06,11.66077
2022-12-07,11.80212
2022-12-08,10.74204
2022-12-09,9.78798
2022-12-10,6.1484
2022-12-11,6.07773
2022-12-12,12.43816
2022-12-13,16.18374
2022-12-14,11.76678
2022-12-15,9.82332
2022-12-16,9.92932
2022-12-17,5.26501
2022-12-18,7.87985
2022-12-19,10.67137
2022-12-20,12.26148
2022-12-21,11.02473
2022-12-22,10.81272
2022-12-23,9.43462
2022-12-24,3.42756
2022-12-25,6.85512
2022-12-26,10.49469
2022-12-27,9.0106
2022-12-28,9.32862
2022-12-29,9.89399
2022-12-30,6.71378
2022-12-31,3.85159
2023-01-01,5.12367
2023-01-02,11.34275
2023-01-03,10.88339
2023-01-04,11.13074
2023-01-05,10.95406
2023-01-06,10.49469
2023-01-07,4.59363
2023-01-08,4.84098
2023-01-09,11.62544
2023-01-10,11.41342
2023-01-11,11.23674
2023-01-12,12.15547
2023-01-13,8.93992
2023-01-14,4.66431
2023-01-15,5.75971
2023-01-16,10.28268
2023-01-17,12.79151
2023-01-18,11.55477
2023-01-19,10.24734
2023-01-20,7.31448
2023-01-21,4.31095
2023-01-22,13.81625
2023-01-23,10.14134
2023-01-24,6.25441
2023-01-25,11.0954
2023-01-26,12.54416
2023-01-27,10.24734
2023-01-28,9.68197
2023-01-29,5.33568
2023-01-30,11.87279
2023-01-31,11.51943
2023-02-01,11.97879
2023-02-02,11.51943
2023-02-03,11.37809
2023-02-04,7.1378
2023-02-05,11.44876
2023-02-06,12.0848
2023-02-07,14.41696
2023-02-08,13.28621
2023-02-09,10.91872
2023-02-10,11.80212
2023-02-11,9.43462
2023-02-12,6.57243
2023-02-13,11.51943
2023-02-14,12.12014
2023-02-15,12.04946
2023-02-16,12.36749
2023-02-17,11.87279
2023-02-18,5.40636
2023-02-19,5.08833
2023-02-20,10.21201
2023-02-21,11.20141
2023-02-22,10.95406
2023-02-23,11.37809
2023-02-24,9.75265
2023-02-25,7.70318
2023-02-26,5.51236
2023-02-27,10.88339
2023-02-28,11.48409
2023-03-01,8.48056
2023-03-02,11.87279
2023-03-03,11.97879
2023-03-04,6.32508
2023-03-05,7.59717
2023-03-06,10.91872
2023-03-07,13.00353
2023-03-08,14.45229
2023-03-09,13.81625
2023-03-10,12.0848
2023-03-11,6.67844
2023-03-12,8.6219
2023-03-13,14.94699
2023-03-14,12.96819
2023-03-15,13.25088
2023-03-16,13.14487
2023-03-17,11.41342
2023-03-18,5.72438
2023-03-19,7.38515
2023-03-20,12.86219
2023-03-21,14.52296
2023-03-22,14.16961
2023-03-23,13.5689
2023-03-24,11.27208
2023-03-25,6.0424
2023-03-26,9.25795
2023-03-27,13.49823
2023-03-28,15.72438
2023-03-29,14.80565
2023-03-30,13.32155
2023-03-31,10.56537
2023-04-01,6.0424
2023-04-02,7.27915
2023-04-03,13.03886
2023-04-04,14.02826
2023-04-05,13.49823
2023-04-06,13.14487
2023-04-07,11.55477
2023-04-08,7.24381
2023-04-09,7.49116
2023-04-10,11.5901
2023-04-11,13.25088
2023-04-12,12.72084
2023-04-13,13.03886
2023-04-14,10.106
2023-04-15,6.0424
2023-04-16,6.85512
2023-04-17,11.13074
2023-04-18,10.81272
2023-04-19,13.28621
2023-04-20,11.80212
2023-04-21,10.98939
2023-04-22,5.58303
2023-04-23,8.58657
2023-04-24,11.48409
2023-04-25,11.66077
2023-04-26,12.50883
2023-04-27,9.25795
2023-04-28,9.68197
2023-04-29,6.39575
2023-04-30,7.70318
2023-05-01,6.89045
2023-05-02,12.0848
2023-05-03,10.67137
2023-05-04,9.18727
2023-05-05,5.12367
2023-05-06,6.07773
2023-05-07,5.58303
2023-05-08,11.80212
2023-05-09,12.47349
2023-05-10,12.22614
2023-05-11,12.54416
2023-05-12,11.41342
2023-05-13,6.57243
2023-05-14,7.34982
2023-05-15,10.0
2023-05-16,13.53356
2023-05-17,11.41342
2023-05-18,10.88339
2023-05-19,10.63604
2023-05-20,5.01766
2023-05-21,6.36042
2023-05-22,10.17667
2023-05-23,11.02473
2023-05-24,12.12014
2023-05-25,11.06007
2023-05-26,8.93992
2023-05-27,6.36042
2023-05-28,6.32508
2023-05-29,7.20848
