date,미수금
2023-05-28,5.84192
2023-05-29,9.20962
2023-05-30,31.61512
2023-05-31,34.08934
2023-06-01,36.70103
2023-06-02,32.09621
2023-06-03,10.17182
2023-06-04,9.14089
2023-06-05,26.0481
2023-06-06,11.61512
2023-06-07,27.83505
2023-06-08,29.69072
2023-06-09,28.4536
2023-06-10,9.07216
2023-06-11,11.75257
2023-06-12,35.46391
2023-06-13,36.56357
2023-06-14,34.15807
2023-06-15,31.61512
2023-06-16,30.44673
2023-06-17,8.38487
2023-06-18,8.52233
2023-06-19,30.72164
2023-06-20,30.44673
2023-06-21,29.00343
2023-06-22,29.20962
2023-06-23,28.04123
2023-06-24,7.69759
2023-06-25,7.69759
2023-06-26,28.24742
2023-06-27,30.51546
2023-06-28,28.9347
2023-06-29,27.76632
2023-06-30,26.25429
2023-07-01,8.65979
2023-07-02,8.79725
2023-07-03,31.47766
2023-07-04,34.2268
2023-07-05,31.20274
2023-07-06,30.92783
2023-07-07,25.84192
2023-07-08,9.00343
2023-07-09,8.52233
2023-07-10,30.30927
2023-07-11,33.95189
2023-07-12,27.76632
2023-07-13,28.17869
2023-07-14,24.60481
2023-07-15,6.46048
2023-07-16,5.01718
2023-07-17,28.72852
2023-07-18,33.05841
2023-07-19,29.62199
2023-07-20,29.75945
2023-07-21,29.4158
2023-07-22,10.72164
2023-07-23,9.14089
2023-07-24,30.30927
2023-07-25,32.43986
2023-07-26,37.18213
2023-07-27,35.189
2023-07-28,39.17525
2023-07-29,10.58419
2023-07-30,9.14089
2023-07-31,34.36426
2023-08-01,35.87628
2023-08-02,36.97594
2023-08-03,39.38144
2023-08-04,32.37113
2023-08-05,9.69072
2023-08-06,8.10996
2023-08-07,29.00343
2023-08-08,31.89003
2023-08-09,28.4536
2023-08-10,29.4158
2023-08-11,27.07903
2023-08-12,9.27835
2023-08-13,5.77319
2023-08-14,22.19931
2023-08-15,7.28522
2023-08-16,29.27835
2023-08-17,30.03436
2023-08-18,26.59793
2023-08-19,8.17869
2023-08-20,6.73539
2023-08-21,28.65979
2023-08-22,27.83505
2023-08-23,30.65292
2023-08-24,27.14776
2023-08-25,25.84192
2023-08-26,5.84192
2023-08-27,6.94158
2023-08-28,28.04123
2023-08-29,29.8969
2023-08-30,31.47766
2023-08-31,30.58419
2023-09-01,26.94158
2023-09-02,7.35395
2023-09-03,7.21649
2023-09-04,27.56013
2023-09-05,29.75945
2023-09-06,31.61512
2023-09-07,30.65292
2023-09-08,24.60481
2023-09-09,7.28522
2023-09-10,8.65979
2023-09-11,28.17869
2023-09-12,31.20274
2023-09-13,30.58419
2023-09-14,27.90378
2023-09-15,27.35395
2023-09-16,7.62886
2023-09-17,8.79725
2023-09-18,30.99656
2023-09-19,30.378
2023-09-20,30.65292
2023-09-21,28.04123
2023-09-22,30.92783
2023-09-23,10.8591
2023-09-24,9.20962
2023-09-25,28.65979
2023-09-26,32.37113
2023-09-27,23.91752
2023-09-28,7.9725
2023-09-29,5.70446
2023-09-30,5.22336
2023-10-01,5.77319
2023-10-02,9.96563
2023-10-03,10.10309
2023-10-04,35.189
2023-10-05,33.53951
2023-10-06,35.60137
2023-10-07,11.8213
2023-10-08,11.06529
2023-10-09,12.85223
2023-10-10,33.47079
2023-10-11,34.08934
2023-10-12,36.08247
2023-10-13,27.28522
2023-10-14,10.79037
2023-10-15,11.13402
2023-10-16,32.92096
2023-10-17,35.53264
2023-10-18,36.28865
2023-10-19,35.25773
2023-10-20,40.06872
2023-10-21,33.67697
2023-10-22,26.59793
2023-10-23,83.43642
2023-10-24,60.82474
2023-10-25,52.85223
2023-10-26,45.08591
2023-10-27,32.16494
2023-10-28,9.20962
2023-10-29,10.24054
2023-10-30,34.2268
2023-10-31,36.97594
2023-11-01,38.00687
2023-11-02,41.09965
2023-11-03,31.27147
2023-11-04,11.3402
2023-11-05,9.55326
2023-11-06,32.7835
2023-11-07,32.50859
2023-11-08,31.13402
2023-11-09,31.20274
2023-11-10,27.62886
2023-11-11,7.07903
2023-11-12,8.72852
2023-11-13,32.16494
2023-11-14,32.16494
2023-11-15,29.4158
2023-11-16,27.69759
2023-11-17,24.12371
2023-11-18,8.59106
2023-11-19,7.42268
2023-11-20,29.4158
2023-11-21,28.31615
2023-11-22,29.00343
2023-11-23,28.24742
2023-11-24,24.74226
2023-11-25,9.96563
2023-11-26,7.28522
2023-11-27,29.96563
2023-11-28,30.79037
2023-11-29,30.44673
2023-11-30,35.46391
2023-12-01,29.34707
2023-12-02,12.85223
2023-12-03,9.96563
2023-12-04,36.49484
2023-12-05,33.12714
2023-12-06,32.85223
2023-12-07,28.86597
2023-12-08,26.87285
2023-12-09,9.00343
2023-12-10,8.65979
2023-12-11,28.10996
2023-12-12,31.54639
2023-12-13,30.99656
2023-12-14,29.55326
2023-12-15,28.17869
2023-12-16,8.79725
2023-12-17,9.20962
2023-12-18,29.27835
2023-12-19,29.55326
2023-12-20,31.54639
2023-12-21,29.62199
2023-12-22,24.67353
2023-12-23,6.66666
2023-12-24,4.94845
2023-12-25,4.53608
2023-12-26,29.14089
2023-12-27,28.10996
2023-12-28,32.64604
2023-12-29,24.32989
2023-12-30,9.27835
2023-12-31,6.11683
2024-01-01,7.07903
2024-01-02,34.50171
2024-01-03,38.28178
2024-01-04,36.83848
2024-01-05,32.85223
2024-01-06,10.30927
2024-01-07,9.07216
2024-01-08,27.90378
2024-01-09,33.7457
2024-01-10,34.36426
2024-01-11,36.56357
2024-01-12,31.68384
2024-01-13,9.00343
2024-01-14,8.65979
2024-01-15,32.37113
2024-01-16,34.84536
2024-01-17,37.38831
2024-01-18,35.46391
2024-01-19,27.9725
2024-01-20,9.96563
2024-01-21,9.14089
2024-01-22,32.3024
2024-01-23,35.87628
2024-01-24,38.5567
2024-01-25,34.77663
2024-01-26,32.09621
2024-01-27,9.00343
2024-01-28,8.72852
2024-01-29,34.2268
2024-01-30,35.80756
2024-01-31,40.0
2024-02-01,36.35738
2024-02-02,32.16494
2024-02-03,10.92783
2024-02-04,9.55326
2024-02-05,31.89003
2024-02-06,37.73195
2024-02-07,29.27835
2024-02-08,28.52233
2024-02-09,9.00343
2024-02-10,6.11683
2024-02-11,4.87972
2024-02-12,7.42268
2024-02-13,33.53951
2024-02-14,36.42611
2024-02-15,35.60137
2024-02-16,31.47766
2024-02-17,8.17869
2024-02-18,7.21649
2024-02-19,35.32646
2024-02-20,36.42611
2024-02-21,35.39518
2024-02-22,32.50859
2024-02-23,34.36426
2024-02-24,7.90378
2024-02-25,8.52233
2024-02-26,34.7079
2024-02-27,41.78694
2024-02-28,39.58762
2024-02-29,37.04467
2024-03-01,9.62199
2024-03-02,7.9725
2024-03-03,7.56013
2024-03-04,36.08247
2024-03-05,38.69415
2024-03-06,45.01718
2024-03-07,40.54982
2024-03-08,32.37113
2024-03-09,10.72164
2024-03-10,10.72164
2024-03-11,42.33676
2024-03-12,45.15463
2024-03-13,47.21649
2024-03-14,42.81786
2024-03-15,37.73195
2024-03-16,10.51546
2024-03-17,9.4158
2024-03-18,42.81786
2024-03-19,45.22336
2024-03-20,38.69415
