date,설치미술
2023-05-14,19.37984
2023-05-15,33.72093
2023-05-16,37.2093
2023-05-17,28.68217
2023-05-18,31.39534
2023-05-19,30.62015
2023-05-20,15.50387
2023-05-21,20.54263
2023-05-22,50.77519
2023-05-23,33.72093
2023-05-24,30.62015
2023-05-25,36.04651
2023-05-26,24.4186
2023-05-27,11.24031
2023-05-28,15.89147
2023-05-29,24.031
2023-05-30,37.2093
2023-05-31,32.55813
2023-06-01,27.90697
2023-06-02,32.55813
2023-06-03,22.48062
2023-06-04,17.05426
2023-06-05,31.78294
2023-06-06,22.86821
2023-06-07,27.90697
2023-06-08,43.41085
2023-06-09,32.94573
2023-06-10,18.99224
2023-06-11,15.50387
2023-06-12,30.62015
2023-06-13,30.62015
2023-06-14,32.17054
2023-06-15,30.62015
2023-06-16,25.19379
2023-06-17,15.89147
2023-06-18,19.37984
2023-06-19,27.13178
2023-06-20,24.031
2023-06-21,25.96899
2023-06-22,29.06976
2023-06-23,26.35658
2023-06-24,20.54263
2023-06-25,12.4031
2023-06-26,24.8062
2023-06-27,25.58139
2023-06-28,24.031
2023-06-29,25.58139
2023-06-30,16.66666
2023-07-01,14.72868
2023-07-02,17.82945
2023-07-03,20.93023
2023-07-04,25.58139
2023-07-05,31.78294
2023-07-06,32.55813
2023-07-07,23.25581
2023-07-08,14.72868
2023-07-09,16.27906
2023-07-10,27.90697
2023-07-11,27.90697
2023-07-12,25.58139
2023-07-13,31.78294
2023-07-14,18.21705
2023-07-15,12.4031
2023-07-16,15.89147
2023-07-17,20.93023
2023-07-18,20.93023
2023-07-19,19.76744
2023-07-20,16.66666
2023-07-21,20.54263
2023-07-22,16.27906
2023-07-23,15.89147
2023-07-24,17.82945
2023-07-25,13.56589
2023-07-26,16.27906
2023-07-27,18.99224
2023-07-28,15.89147
2023-07-29,9.68992
2023-07-30,17.44186
2023-07-31,13.56589
2023-08-01,22.09302
2023-08-02,16.27906
2023-08-03,21.70542
2023-08-04,12.79069
2023-08-05,12.4031
2023-08-06,18.60465
2023-08-07,23.25581
2023-08-08,16.66666
2023-08-09,24.4186
2023-08-10,15.89147
2023-08-11,17.05426
2023-08-12,7.36434
2023-08-13,13.17829
2023-08-14,18.99224
2023-08-15,15.50387
2023-08-16,32.94573
2023-08-17,29.45736
2023-08-18,30.23255
2023-08-19,15.50387
2023-08-20,16.27906
2023-08-21,22.48062
2023-08-22,26.35658
2023-08-23,33.33333
2023-08-24,28.68217
2023-08-25,46.51162
2023-08-26,8.52713
2023-08-27,18.99224
2023-08-28,54.65116
2023-08-29,63.17829
2023-08-30,31.00775
2023-08-31,39.53488
2023-09-01,36.8217
2023-09-02,16.66666
2023-09-03,21.70542
2023-09-04,34.10852
2023-09-05,42.24806
2023-09-06,27.51937
2023-09-07,38.75968
2023-09-08,26.74418
2023-09-09,26.35658
2023-09-10,27.13178
2023-09-11,32.55813
2023-09-12,50.38759
2023-09-13,33.72093
2023-09-14,39.14728
2023-09-15,33.33333
2023-09-16,18.60465
2023-09-17,19.76744
2023-09-18,29.06976
2023-09-19,38.75968
2023-09-20,27.13178
2023-09-21,32.17054
2023-09-22,37.98449
2023-09-23,13.95348
2023-09-24,22.86821
2023-09-25,34.10852
2023-09-26,18.60465
2023-09-27,28.29457
2023-09-28,13.95348
2023-09-29,12.4031
2023-09-30,9.68992
2023-10-01,13.17829
2023-10-02,14.34108
2023-10-03,21.70542
2023-10-04,33.33333
2023-10-05,36.4341
2023-10-06,20.15503
2023-10-07,15.50387
2023-10-08,16.66666
2023-10-09,16.66666
2023-10-10,39.92248
2023-10-11,39.53488
2023-10-12,29.06976
2023-10-13,27.90697
2023-10-14,9.30232
2023-10-15,18.21705
2023-10-16,37.98449
2023-10-17,39.53488
2023-10-18,36.04651
2023-10-19,36.04651
2023-10-20,27.13178
2023-10-21,20.93023
2023-10-22,17.44186
2023-10-23,38.75968
2023-10-24,38.75968
2023-10-25,33.33333
2023-10-26,44.18604
2023-10-27,37.98449
2023-10-28,16.27906
2023-10-29,18.21705
2023-10-30,36.4341
2023-10-31,44.18604
2023-11-01,34.88372
2023-11-02,41.47286
2023-11-03,41.86046
2023-11-04,18.99224
2023-11-05,20.54263
2023-11-06,34.88372
2023-11-07,36.4341
2023-11-08,32.94573
2023-11-09,25.58139
2023-11-10,25.19379
2023-11-11,13.56589
2023-11-12,15.50387
2023-11-13,40.69767
2023-11-14,41.08527
2023-11-15,24.4186
2023-11-16,18.60465
2023-11-17,18.60465
2023-11-18,12.79069
2023-11-19,13.95348
2023-11-20,26.35658
2023-11-21,22.48062
2023-11-22,38.37209
2023-11-23,34.88372
2023-11-24,35.27131
2023-11-25,12.0155
2023-11-26,19.37984
2023-11-27,26.74418
2023-11-28,31.78294
2023-11-29,37.2093
2023-11-30,21.31782
2023-12-01,19.37984
2023-12-02,10.07751
2023-12-03,18.60465
2023-12-04,22.86821
2023-12-05,19.76744
2023-12-06,23.64341
2023-12-07,17.44186
2023-12-08,18.99224
2023-12-09,12.79069
2023-12-10,16.27906
2023-12-11,22.86821
2023-12-12,17.82945
2023-12-13,13.56589
2023-12-14,14.34108
2023-12-15,16.66666
2023-12-16,18.99224
2023-12-17,18.99224
2023-12-18,24.8062
2023-12-19,22.09302
2023-12-20,22.86821
2023-12-21,26.35658
2023-12-22,26.35658
2023-12-23,12.79069
2023-12-24,10.07751
2023-12-25,12.4031
2023-12-26,15.89147
2023-12-27,22.48062
2023-12-28,18.99224
2023-12-29,15.11627
2023-12-30,12.0155
2023-12-31,7.36434
2024-01-01,10.85271
2024-01-02,13.17829
2024-01-03,19.76744
2024-01-04,18.60465
2024-01-05,16.27906
2024-01-06,12.79069
2024-01-07,12.4031
2024-01-08,16.27906
2024-01-09,14.34108
2024-01-10,17.05426
2024-01-11,15.89147
2024-01-12,12.79069
2024-01-13,9.30232
2024-01-14,13.56589
2024-01-15,10.07751
2024-01-16,12.0155
2024-01-17,14.34108
2024-01-18,11.24031
2024-01-19,14.72868
2024-01-20,11.6279
2024-01-21,9.68992
2024-01-22,16.66666
2024-01-23,15.11627
2024-01-24,14.72868
2024-01-25,16.27906
2024-01-26,13.17829
2024-01-27,12.79069
2024-01-28,12.4031
2024-01-29,16.27906
2024-01-30,20.15503
2024-01-31,22.09302
2024-02-01,14.34108
2024-02-02,15.11627
2024-02-03,11.24031
2024-02-04,8.52713
2024-02-05,12.4031
2024-02-06,13.17829
2024-02-07,12.79069
2024-02-08,10.85271
2024-02-09,10.85271
2024-02-10,5.81395
2024-02-11,4.65116
2024-02-12,10.46511
2024-02-13,13.56589
2024-02-14,10.85271
2024-02-15,12.4031
2024-02-16,15.11627
2024-02-17,9.30232
2024-02-18,10.46511
2024-02-19,10.85271
2024-02-20,15.11627
2024-02-21,16.27906
2024-02-22,13.17829
2024-02-23,12.79069
2024-02-24,10.07751
2024-02-25,10.07751
2024-02-26,14.34108
2024-02-27,13.17829
2024-02-28,15.89147
2024-02-29,15.11627
2024-03-01,12.0155
2024-03-02,15.11627
2024-03-03,13.95348
2024-03-04,22.48062
2024-03-05,22.48062
2024-03-06,15.89147
2024-03-07,31.00775
2024-03-08,24.031
2024-03-09,16.66666
2024-03-10,22.86821
2024-03-11,36.8217
2024-03-12,29.06976
2024-03-13,26.35658
2024-03-14,36.4341
2024-03-15,32.17054
2024-03-16,10.07751
2024-03-17,19.76744
2024-03-18,25.58139
2024-03-19,29.45736
2024-03-20,39.53488
