date,자동차종합보험
2020-08-27,17.49663
2020-08-28,15.07402
2020-08-29,9.82503
2020-08-30,10.63257
2020-08-31,19.24629
2020-09-01,18.84253
2020-09-02,21.39973
2020-09-03,19.78465
2020-09-04,16.95827
2020-09-05,11.70928
2020-09-06,7.80619
2020-09-07,20.86137
2020-09-08,18.70794
2020-09-09,18.30417
2020-09-10,20.4576
2020-09-11,17.36204
2020-09-12,9.28667
2020-09-13,13.18977
2020-09-14,23.28398
2020-09-15,21.39973
2020-09-16,24.62987
2020-09-17,20.59219
2020-09-18,21.13055
2020-09-19,16.82368
2020-09-20,12.65141
2020-09-21,20.32301
2020-09-22,22.88021
2020-09-23,20.72678
2020-09-24,18.03499
2020-09-25,16.95827
2020-09-26,11.03633
2020-09-27,9.15208
2020-09-28,20.99596
2020-09-29,27.86002
2020-09-30,11.57469
2020-10-01,9.42126
2020-10-02,9.55585
2020-10-03,9.55585
2020-10-04,14.53566
2020-10-05,23.28398
2020-10-06,25.03364
2020-10-07,18.84253
2020-10-08,16.95827
2020-10-09,11.84387
2020-10-10,12.11305
2020-10-11,9.82503
2020-10-12,24.36069
2020-10-13,27.59084
2020-10-14,21.6689
2020-10-15,19.91924
2020-10-16,15.20861
2020-10-17,8.61372
2020-10-18,10.09421
2020-10-19,17.36204
2020-10-20,19.91924
2020-10-21,18.30417
2020-10-22,18.16958
2020-10-23,14.40107
2020-10-24,12.11305
2020-10-25,7.40242
2020-10-26,23.41857
2020-10-27,27.72543
2020-10-28,19.38088
2020-10-29,17.76581
2020-10-30,15.3432
2020-10-31,10.63257
2020-11-01,14.40107
2020-11-02,15.74697
2020-11-03,18.43876
2020-11-04,16.5545
2020-11-05,15.88156
2020-11-06,13.86271
2020-11-07,11.03633
2020-11-08,12.38223
2020-11-09,20.99596
2020-11-10,18.03499
2020-11-11,18.16958
2020-11-12,18.57335
2020-11-13,13.86271
2020-11-14,8.34454
2020-11-15,10.76716
2020-11-16,19.91924
2020-11-17,19.65006
2020-11-18,17.49663
2020-11-19,13.9973
2020-11-20,15.47779
2020-11-21,9.15208
2020-11-22,12.11305
2020-11-23,21.13055
2020-11-24,18.03499
2020-11-25,16.95827
2020-11-26,17.36204
2020-11-27,17.49663
2020-11-28,12.24764
2020-11-29,8.61372
2020-11-30,17.9004
2020-12-01,13.86271
2020-12-02,18.16958
2020-12-03,18.30417
2020-12-04,16.41991
2020-12-05,12.786
2020-12-06,11.97846
2020-12-07,18.70794
2020-12-08,17.76581
2020-12-09,21.53432
2020-12-10,16.68909
2020-12-11,16.41991
2020-12-12,7.40242
2020-12-13,11.84387
2020-12-14,18.30417
2020-12-15,21.39973
2020-12-16,16.95827
2020-12-17,16.95827
2020-12-18,13.72812
2020-12-19,11.97846
2020-12-20,11.03633
2020-12-21,20.4576
2020-12-22,19.1117
2020-12-23,17.76581
2020-12-24,12.92059
2020-12-25,6.46029
2020-12-26,11.57469
2020-12-27,14.40107
2020-12-28,21.80349
2020-12-29,27.72543
2020-12-30,18.03499
2020-12-31,14.93943
2021-01-01,8.74831
2021-01-02,11.03633
2021-01-03,11.03633
2021-01-04,22.07267
2021-01-05,20.72678
2021-01-06,17.36204
2021-01-07,15.88156
2021-01-08,13.59353
2021-01-09,10.49798
2021-01-10,9.55585
2021-01-11,23.68775
2021-01-12,20.72678
2021-01-13,22.07267
2021-01-14,32.0323
2021-01-15,16.95827
2021-01-16,11.57469
2021-01-17,11.57469
2021-01-18,22.20726
2021-01-19,19.24629
2021-01-20,19.24629
2021-01-21,19.51547
2021-01-22,17.63122
2021-01-23,16.5545
2021-01-24,15.07402
2021-01-25,23.0148
2021-01-26,21.80349
2021-01-27,20.05383
2021-01-28,15.88156
2021-01-29,15.88156
2021-01-30,11.4401
2021-01-31,9.42126
2021-02-01,25.84118
2021-02-02,18.16958
2021-02-03,20.99596
2021-02-04,17.49663
2021-02-05,18.30417
2021-02-06,9.55585
2021-02-07,12.786
2021-02-08,23.55316
2021-02-09,19.65006
2021-02-10,15.88156
2021-02-11,20.86137
2021-02-12,15.88156
2021-02-13,12.38223
2021-02-14,14.13189
2021-02-15,28.1292
2021-02-16,26.24495
2021-02-17,22.74562
2021-02-18,23.95693
2021-02-19,19.51547
2021-02-20,12.51682
2021-02-21,12.786
2021-02-22,19.51547
2021-02-23,21.26514
2021-02-24,19.51547
2021-02-25,17.63122
2021-02-26,20.59219
2021-02-27,12.51682
2021-02-28,12.51682
2021-03-01,11.97846
2021-03-02,24.62987
2021-03-03,17.49663
2021-03-04,16.95827
2021-03-05,17.63122
2021-03-06,13.45895
2021-03-07,13.32436
2021-03-08,19.91924
2021-03-09,19.91924
2021-03-10,23.0148
2021-03-11,17.76581
2021-03-12,21.6689
2021-03-13,13.9973
2021-03-14,11.17092
2021-03-15,19.65006
2021-03-16,18.43876
2021-03-17,17.22745
2021-03-18,16.68909
2021-03-19,19.24629
2021-03-20,10.76716
2021-03-21,11.70928
2021-03-22,16.5545
2021-03-23,16.82368
2021-03-24,18.57335
2021-03-25,16.28532
2021-03-26,16.28532
2021-03-27,14.80484
2021-03-28,15.88156
2021-03-29,25.70659
2021-03-30,22.88021
2021-03-31,16.82368
2021-04-01,17.36204
2021-04-02,12.786
2021-04-03,14.67025
2021-04-04,12.92059
2021-04-05,20.86137
2021-04-06,19.78465
2021-04-07,17.36204
2021-04-08,14.80484
2021-04-09,14.26648
2021-04-10,11.30551
2021-04-11,13.59353
2021-04-12,24.09152
2021-04-13,19.1117
2021-04-14,18.84253
2021-04-15,12.24764
2021-04-16,15.20861
2021-04-17,10.90174
2021-04-18,10.09421
2021-04-19,21.39973
2021-04-20,19.24629
2021-04-21,17.76581
2021-04-22,18.57335
2021-04-23,16.28532
2021-04-24,9.15208
2021-04-25,10.90174
2021-04-26,18.70794
2021-04-27,17.36204
2021-04-28,14.93943
2021-04-29,13.86271
2021-04-30,13.05518
2021-05-01,11.30551
2021-05-02,10.2288
2021-05-03,21.13055
2021-05-04,19.1117
2021-05-05,10.63257
2021-05-06,20.05383
2021-05-07,16.82368
2021-05-08,11.97846
2021-05-09,11.17092
2021-05-10,15.74697
2021-05-11,17.36204
2021-05-12,20.86137
2021-05-13,14.80484
2021-05-14,15.07402
2021-05-15,12.38223
2021-05-16,10.63257
2021-05-17,21.93808
2021-05-18,16.15074
2021-05-19,10.76716
2021-05-20,21.13055
2021-05-21,16.82368
2021-05-22,9.82503
2021-05-23,12.24764
2021-05-24,18.30417
2021-05-25,19.78465
2021-05-26,17.36204
2021-05-27,20.86137
2021-05-28,12.11305
2021-05-29,9.95962
2021-05-30,9.55585
2021-05-31,18.97711
2021-06-01,18.03499
2021-06-02,21.26514
2021-06-03,16.15074
2021-06-04,17.09286
2021-06-05,12.24764
2021-06-06,12.92059
2021-06-07,28.26379
2021-06-08,19.65006
2021-06-09,18.03499
2021-06-10,20.05383
2021-06-11,18.57335
2021-06-12,11.17092
2021-06-13,10.63257
2021-06-14,22.61103
2021-06-15,18.30417
2021-06-16,22.47644
2021-06-17,23.55316
2021-06-18,15.20861
2021-06-19,9.15208
2021-06-20,8.34454
2021-06-21,19.38088
2021-06-22,18.84253
2021-06-23,21.53432
2021-06-24,15.74697
2021-06-25,14.40107
2021-06-26,12.24764
2021-06-27,12.65141
2021-06-28,17.22745
2021-06-29,20.32301
2021-06-30,15.3432
2021-07-01,17.22745
2021-07-02,15.07402
2021-07-03,10.63257
2021-07-04,9.69044
2021-07-05,23.28398
2021-07-06,18.43876
2021-07-07,18.57335
2021-07-08,14.93943
2021-07-09,13.86271
2021-07-10,12.11305
2021-07-11,11.30551
2021-07-12,14.53566
2021-07-13,15.07402
2021-07-14,16.41991
2021-07-15,19.1117
2021-07-16,15.20861
2021-07-17,14.13189
2021-07-18,13.86271
2021-07-19,44.27994
2021-07-20,26.11036
2021-07-21,20.4576
2021-07-22,22.47644
2021-07-23,21.39973
2021-07-24,10.09421
2021-07-25,11.30551
2021-07-26,19.1117
2021-07-27,18.70794
2021-07-28,14.93943
2021-07-29,15.20861
2021-07-30,14.13189
2021-07-31,11.17092
2021-08-01,9.15208
2021-08-02,16.01615
2021-08-03,15.3432
2021-08-04,14.93943
2021-08-05,14.26648
2021-08-06,16.95827
2021-08-07,13.86271
2021-08-08,11.4401
2021-08-09,16.82368
2021-08-10,18.30417
2021-08-11,17.09286
2021-08-12,18.03499
2021-08-13,17.9004
2021-08-14,11.70928
2021-08-15,11.03633
2021-08-16,12.24764
2021-08-17,18.30417
2021-08-18,20.18842
2021-08-19,16.82368
2021-08-20,16.5545
2021-08-21,10.63257
2021-08-22,9.55585
2021-08-23,18.03499
2021-08-24,19.38088
2021-08-25,13.59353
2021-08-26,17.63122
2021-08-27,16.82368
2021-08-28,10.36339
2021-08-29,10.49798
2021-08-30,15.07402
2021-08-31,17.9004
2021-09-01,14.67025
2021-09-02,15.3432
2021-09-03,15.3432
2021-09-04,8.47913
2021-09-05,8.74831
2021-09-06,14.26648
2021-09-07,17.09286
2021-09-08,17.22745
2021-09-09,19.1117
2021-09-10,15.20861
2021-09-11,12.51682
2021-09-12,11.30551
2021-09-13,18.97711
2021-09-14,17.36204
2021-09-15,15.07402
2021-09-16,12.92059
2021-09-17,12.38223
2021-09-18,9.55585
2021-09-19,6.72947
2021-09-20,60.29609
2021-09-21,23.82234
2021-09-22,12.24764
2021-09-23,24.49528
2021-09-24,36.87752
2021-09-25,10.09421
2021-09-26,10.49798
2021-09-27,16.5545
2021-09-28,16.68909
2021-09-29,16.28532
2021-09-30,11.97846
2021-10-01,15.20861
2021-10-02,12.51682
2021-10-03,12.51682
2021-10-04,11.4401
2021-10-05,26.78331
2021-10-06,18.16958
2021-10-07,17.76581
2021-10-08,14.40107
2021-10-09,15.88156
2021-10-10,10.2288
2021-10-11,10.49798
2021-10-12,22.47644
2021-10-13,17.22745
2021-10-14,12.51682
2021-10-15,14.67025
2021-10-16,7.6716
2021-10-17,8.47913
2021-10-18,14.13189
2021-10-19,10.76716
2021-10-20,13.9973
2021-10-21,13.32436
2021-10-22,16.41991
2021-10-23,13.86271
2021-10-24,9.95962
2021-10-25,16.5545
2021-10-26,14.13189
2021-10-27,16.5545
2021-10-28,16.68909
2021-10-29,13.45895
2021-10-30,8.61372
2021-10-31,11.30551
2021-11-01,16.95827
2021-11-02,15.88156
2021-11-03,13.32436
2021-11-04,15.3432
2021-11-05,12.51682
2021-11-06,7.40242
2021-11-07,10.09421
2021-11-08,15.88156
2021-11-09,13.9973
2021-11-10,15.74697
2021-11-11,14.26648
2021-11-12,12.786
2021-11-13,8.8829
2021-11-14,10.2288
2021-11-15,19.24629
2021-11-16,14.26648
2021-11-17,13.9973
2021-11-18,14.53566
2021-11-19,12.38223
2021-11-20,9.69044
2021-11-21,6.19111
2021-11-22,13.86271
2021-11-23,18.84253
2021-11-24,16.41991
2021-11-25,12.65141
2021-11-26,14.93943
2021-11-27,6.46029
2021-11-28,6.46029
2021-11-29,15.61238
2021-11-30,11.57469
2021-12-01,13.05518
2021-12-02,14.80484
2021-12-03,14.13189
2021-12-04,7.80619
2021-12-05,5.92193
2021-12-06,18.43876
2021-12-07,15.20861
2021-12-08,17.9004
2021-12-09,20.72678
2021-12-10,13.59353
2021-12-11,11.30551
2021-12-12,10.90174
2021-12-13,22.88021
2021-12-14,16.01615
2021-12-15,20.86137
2021-12-16,21.93808
2021-12-17,13.59353
2021-12-18,12.786
2021-12-19,15.3432
2021-12-20,16.41991
2021-12-21,18.57335
2021-12-22,58.9502
2021-12-23,100.0
2021-12-24,47.77927
2021-12-25,19.38088
2021-12-26,16.68909
2021-12-27,17.63122
2021-12-28,21.26514
2021-12-29,18.57335
2021-12-30,17.36204
2021-12-31,12.38223
2022-01-01,8.47913
2022-01-02,12.65141
2022-01-03,18.84253
2022-01-04,19.51547
2022-01-05,15.88156
2022-01-06,15.74697
2022-01-07,17.76581
2022-01-08,10.63257
2022-01-09,10.36339
2022-01-10,19.78465
2022-01-11,17.63122
2022-01-12,14.53566
2022-01-13,13.32436
2022-01-14,14.53566
2022-01-15,10.76716
2022-01-16,9.42126
2022-01-17,18.97711
2022-01-18,17.36204
2022-01-19,18.57335
2022-01-20,15.61238
2022-01-21,18.43876
2022-01-22,9.95962
2022-01-23,11.03633
2022-01-24,18.03499
2022-01-25,16.95827
2022-01-26,16.95827
2022-01-27,18.43876
2022-01-28,13.05518
2022-01-29,9.82503
2022-01-30,7.6716
2022-01-31,7.26783
2022-02-01,9.01749
2022-02-02,10.90174
2022-02-03,19.38088
2022-02-04,17.76581
2022-02-05,12.24764
2022-02-06,9.28667
2022-02-07,16.15074
2022-02-08,15.47779
2022-02-09,18.84253
2022-02-10,14.53566
2022-02-11,14.26648
2022-02-12,9.82503
2022-02-13,10.2288
2022-02-14,17.36204
2022-02-15,20.99596
2022-02-16,12.24764
2022-02-17,14.93943
2022-02-18,11.30551
2022-02-19,12.38223
2022-02-20,10.76716
2022-02-21,19.38088
2022-02-22,15.20861
2022-02-23,19.78465
2022-02-24,13.9973
2022-02-25,14.13189
2022-02-26,9.15208
2022-02-27,8.61372
2022-02-28,11.4401
2022-03-01,10.90174
2022-03-02,16.28532
2022-03-03,13.45895
2022-03-04,10.63257
2022-03-05,9.69044
2022-03-06,6.59488
2022-03-07,12.786
2022-03-08,10.36339
2022-03-09,7.26783
2022-03-10,16.5545
2022-03-11,10.76716
2022-03-12,7.6716
2022-03-13,9.95962
2022-03-14,14.80484
2022-03-15,14.53566
2022-03-16,13.18977
2022-03-17,12.92059
2022-03-18,13.9973
2022-03-19,10.76716
2022-03-20,8.20995
2022-03-21,13.18977
2022-03-22,28.93674
2022-03-23,27.99461
2022-03-24,15.20861
2022-03-25,14.67025
2022-03-26,9.69044
2022-03-27,8.8829
2022-03-28,16.95827
2022-03-29,18.30417
2022-03-30,14.13189
2022-03-31,15.88156
2022-04-01,12.11305
2022-04-02,7.26783
2022-04-03,7.26783
2022-04-04,14.67025
2022-04-05,14.26648
2022-04-06,15.88156
2022-04-07,13.05518
2022-04-08,15.74697
2022-04-09,7.13324
2022-04-10,18.16958
2022-04-11,15.3432
2022-04-12,15.61238
2022-04-13,13.45895
2022-04-14,18.16958
2022-04-15,13.72812
2022-04-16,8.47913
2022-04-17,8.61372
2022-04-18,16.82368
2022-04-19,12.38223
2022-04-20,18.57335
2022-04-21,16.01615
2022-04-22,13.59353
2022-04-23,6.3257
2022-04-24,9.28667
2022-04-25,13.32436
2022-04-26,18.30417
2022-04-27,17.36204
2022-04-28,23.95693
2022-04-29,13.59353
2022-04-30,8.47913
2022-05-01,7.40242
2022-05-02,16.41991
2022-05-03,15.07402
2022-05-04,11.17092
2022-05-05,6.86406
2022-05-06,14.67025
2022-05-07,10.36339
2022-05-08,8.07537
2022-05-09,12.51682
2022-05-10,13.9973
2022-05-11,12.51682
2022-05-12,14.40107
2022-05-13,13.05518
2022-05-14,8.20995
2022-05-15,9.28667
2022-05-16,17.36204
2022-05-17,14.93943
2022-05-18,14.67025
2022-05-19,13.32436
2022-05-20,13.05518
2022-05-21,8.47913
2022-05-22,8.07537
2022-05-23,16.5545
2022-05-24,16.41991
2022-05-25,15.3432
2022-05-26,12.92059
2022-05-27,12.92059
2022-05-28,10.49798
2022-05-29,11.4401
2022-05-30,19.38088
2022-05-31,14.53566
2022-06-01,16.82368
2022-06-02,12.11305
2022-06-03,15.20861
2022-06-04,13.18977
2022-06-05,9.55585
2022-06-06,10.63257
2022-06-07,16.5545
2022-06-08,19.1117
2022-06-09,14.26648
2022-06-10,14.80484
2022-06-11,9.42126
2022-06-12,8.07537
2022-06-13,12.11305
2022-06-14,16.15074
2022-06-15,16.01615
2022-06-16,16.95827
2022-06-17,15.74697
2022-06-18,9.42126
2022-06-19,7.40242
2022-06-20,14.26648
2022-06-21,14.67025
2022-06-22,18.84253
2022-06-23,12.11305
2022-06-24,14.26648
2022-06-25,7.26783
2022-06-26,7.40242
2022-06-27,17.63122
2022-06-28,14.53566
2022-06-29,15.74697
2022-06-30,18.43876
2022-07-01,15.20861
2022-07-02,9.55585
2022-07-03,9.69044
2022-07-04,14.40107
2022-07-05,16.41991
2022-07-06,12.24764
2022-07-07,12.51682
2022-07-08,14.67025
2022-07-09,11.84387
2022-07-10,9.01749
2022-07-11,21.39973
2022-07-12,19.91924
2022-07-13,20.05383
2022-07-14,16.41991
2022-07-15,15.07402
2022-07-16,5.1144
2022-07-17,8.61372
2022-07-18,19.24629
2022-07-19,12.92059
2022-07-20,13.9973
2022-07-21,14.53566
2022-07-22,13.9973
2022-07-23,8.47913
2022-07-24,10.90174
2022-07-25,16.15074
2022-07-26,15.3432
2022-07-27,13.86271
2022-07-28,15.20861
2022-07-29,14.53566
2022-07-30,8.20995
2022-07-31,7.26783
2022-08-01,13.9973
2022-08-02,15.61238
2022-08-03,15.74697
2022-08-04,17.22745
2022-08-05,12.38223
2022-08-06,14.53566
2022-08-07,8.34454
2022-08-08,19.51547
2022-08-09,18.16958
2022-08-10,16.15074
2022-08-11,16.95827
2022-08-12,15.20861
2022-08-13,8.07537
2022-08-14,10.09421
2022-08-15,8.47913
2022-08-16,19.38088
2022-08-17,13.72812
2022-08-18,14.26648
2022-08-19,10.76716
2022-08-20,6.99865
2022-08-21,8.47913
2022-08-22,14.40107
2022-08-23,17.22745
2022-08-24,15.20861
2022-08-25,13.45895
2022-08-26,12.65141
2022-08-27,6.19111
2022-08-28,7.13324
2022-08-29,15.61238
2022-08-30,14.93943
2022-08-31,12.92059
2022-09-01,13.05518
2022-09-02,15.47779
2022-09-03,8.61372
2022-09-04,6.3257
2022-09-05,12.38223
2022-09-06,11.57469
2022-09-07,11.03633
2022-09-08,12.24764
2022-09-09,7.13324
2022-09-10,8.8829
2022-09-11,7.80619
2022-09-12,6.86406
2022-09-13,17.22745
2022-09-14,18.43876
2022-09-15,14.40107
2022-09-16,13.59353
2022-09-17,13.32436
2022-09-18,9.01749
2022-09-19,16.5545
2022-09-20,11.57469
2022-09-21,14.13189
2022-09-22,12.786
2022-09-23,11.30551
2022-09-24,9.01749
2022-09-25,8.34454
2022-09-26,15.74697
2022-09-27,16.41991
2022-09-28,11.70928
2022-09-29,14.26648
2022-09-30,13.86271
2022-10-01,8.34454
2022-10-02,6.72947
2022-10-03,11.03633
2022-10-04,18.30417
2022-10-05,12.92059
2022-10-06,16.95827
2022-10-07,13.18977
2022-10-08,7.94078
2022-10-09,4.97981
2022-10-10,10.09421
2022-10-11,15.74697
2022-10-12,13.05518
2022-10-13,13.32436
2022-10-14,11.97846
2022-10-15,11.03633
2022-10-16,9.01749
2022-10-17,16.41991
2022-10-18,16.5545
2022-10-19,13.72812
2022-10-20,14.53566
2022-10-21,12.38223
2022-10-22,8.47913
2022-10-23,8.74831
2022-10-24,13.9973
2022-10-25,16.82368
2022-10-26,15.88156
2022-10-27,30.41722
2022-10-28,33.91655
2022-10-29,17.76581
2022-10-30,16.15074
2022-10-31,14.53566
2022-11-01,16.5545
2022-11-02,17.49663
2022-11-03,11.57469
2022-11-04,13.86271
2022-11-05,10.36339
2022-11-06,10.09421
2022-11-07,14.80484
2022-11-08,12.51682
2022-11-09,16.15074
2022-11-10,18.57335
2022-11-11,13.05518
2022-11-12,9.01749
2022-11-13,9.01749
2022-11-14,17.36204
2022-11-15,14.80484
2022-11-16,17.09286
2022-11-17,30.6864
2022-11-18,23.0148
2022-11-19,17.22745
2022-11-20,15.3432
2022-11-21,23.0148
2022-11-22,16.82368
2022-11-23,17.09286
2022-11-24,14.93943
2022-11-25,13.18977
2022-11-26,9.82503
2022-11-27,8.61372
2022-11-28,16.41991
2022-11-29,16.95827
2022-11-30,15.07402
2022-12-01,12.11305
2022-12-02,13.32436
2022-12-03,6.3257
2022-12-04,10.09421
2022-12-05,16.41991
2022-12-06,17.63122
2022-12-07,14.80484
2022-12-08,15.07402
2022-12-09,18.30417
2022-12-10,11.70928
2022-12-11,12.786
2022-12-12,15.47779
2022-12-13,13.86271
2022-12-14,16.15074
2022-12-15,37.28129
2022-12-16,26.37954
2022-12-17,20.99596
2022-12-18,18.16958
2022-12-19,22.61103
2022-12-20,18.30417
2022-12-21,16.15074
2022-12-22,16.82368
2022-12-23,14.67025
2022-12-24,9.95962
2022-12-25,9.15208
2022-12-26,21.53432
2022-12-27,19.78465
2022-12-28,16.41991
2022-12-29,14.67025
2022-12-30,15.47779
2022-12-31,10.90174
2023-01-01,12.24764
2023-01-02,14.26648
2023-01-03,18.03499
2023-01-04,19.24629
2023-01-05,17.22745
2023-01-06,17.9004
2023-01-07,17.22745
2023-01-08,12.11305
2023-01-09,19.1117
2023-01-10,16.5545
2023-01-11,13.9973
2023-01-12,28.80215
2023-01-13,17.22745
2023-01-14,13.59353
2023-01-15,12.51682
2023-01-16,17.63122
2023-01-17,19.38088
2023-01-18,20.05383
2023-01-19,14.53566
2023-01-20,13.32436
2023-01-21,6.72947
2023-01-22,8.34454
2023-01-23,7.40242
2023-01-24,11.03633
2023-01-25,22.47644
2023-01-26,20.86137
2023-01-27,16.15074
2023-01-28,13.32436
2023-01-29,9.01749
2023-01-30,19.24629
2023-01-31,14.67025
2023-02-01,15.74697
2023-02-02,18.84253
2023-02-03,20.18842
2023-02-04,16.5545
2023-02-05,12.51682
2023-02-06,23.55316
2023-02-07,18.03499
2023-02-08,16.68909
2023-02-09,16.5545
2023-02-10,15.61238
2023-02-11,10.63257
2023-02-12,9.82503
2023-02-13,15.88156
2023-02-14,19.51547
2023-02-15,16.41991
2023-02-16,19.38088
2023-02-17,14.80484
2023-02-18,12.11305
2023-02-19,8.61372
2023-02-20,20.86137
2023-02-21,13.86271
2023-02-22,16.68909
2023-02-23,20.05383
2023-02-24,16.41991
2023-02-25,12.51682
2023-02-26,16.01615
2023-02-27,16.68909
2023-02-28,16.95827
2023-03-01,13.59353
2023-03-02,22.61103
2023-03-03,19.78465
2023-03-04,17.36204
2023-03-05,14.26648
2023-03-06,21.80349
2023-03-07,17.63122
2023-03-08,16.5545
2023-03-09,21.53432
2023-03-10,21.53432
2023-03-11,13.72812
2023-03-12,11.03633
2023-03-13,18.03499
2023-03-14,15.74697
2023-03-15,20.4576
2023-03-16,22.47644
2023-03-17,22.47644
2023-03-18,12.65141
2023-03-19,14.80484
2023-03-20,21.13055
2023-03-21,20.4576
2023-03-22,21.80349
2023-03-23,16.82368
2023-03-24,18.16958
2023-03-25,10.90174
2023-03-26,11.30551
2023-03-27,20.4576
2023-03-28,18.16958
2023-03-29,14.67025
2023-03-30,16.15074
2023-03-31,13.59353
2023-04-01,11.57469
2023-04-02,8.8829
2023-04-03,15.20861
2023-04-04,15.47779
2023-04-05,15.61238
2023-04-06,20.05383
2023-04-07,17.63122
2023-04-08,13.18977
2023-04-09,9.15208
2023-04-10,17.36204
2023-04-11,15.74697
2023-04-12,20.05383
2023-04-13,17.22745
2023-04-14,13.9973
2023-04-15,6.72947
2023-04-16,12.24764
2023-04-17,16.15074
2023-04-18,18.70794
2023-04-19,16.28532
2023-04-20,20.05383
2023-04-21,13.32436
2023-04-22,8.34454
2023-04-23,10.2288
2023-04-24,19.91924
2023-04-25,16.5545
2023-04-26,15.07402
2023-04-27,13.9973
2023-04-28,17.22745
2023-04-29,9.55585
2023-04-30,6.3257
2023-05-01,10.09421
2023-05-02,15.20861
2023-05-03,16.41991
2023-05-04,15.61238
2023-05-05,11.30551
2023-05-06,11.4401
2023-05-07,12.51682
2023-05-08,19.78465
2023-05-09,15.07402
2023-05-10,18.16958
2023-05-11,16.15074
2023-05-12,20.18842
2023-05-13,11.70928
2023-05-14,17.09286
2023-05-15,19.91924
2023-05-16,20.05383
2023-05-17,16.82368
2023-05-18,29.34051
2023-05-19,21.93808
2023-05-20,17.76581
2023-05-21,11.30551
2023-05-22,31.09017
2023-05-23,19.65006
2023-05-24,19.65006
2023-05-25,19.65006
2023-05-26,16.95827
2023-05-27,13.59353
2023-05-28,14.26648
2023-05-29,15.74697
