date,사업자등록증신청
2021-03-04,74.33986
2021-03-05,58.24105
2021-03-06,27.47018
2021-03-07,33.36882
2021-03-08,85.98807
2021-03-09,72.67887
2021-03-10,69.14395
2021-03-11,63.52214
2021-03-12,55.89863
2021-03-13,23.7649
2021-03-14,30.11073
2021-03-15,78.44974
2021-03-16,70.76235
2021-03-17,60.22146
2021-03-18,60.94548
2021-03-19,54.19505
2021-03-20,23.61584
2021-03-21,30.6431
2021-03-22,76.55451
2021-03-23,68.24957
2021-03-24,63.82027
2021-03-25,63.99063
2021-03-26,51.85264
2021-03-27,23.44548
2021-03-28,29.34412
2021-03-29,79.79131
2021-03-30,69.54855
2021-03-31,64.0758
2021-04-01,64.75724
2021-04-02,51.46933
2021-04-03,23.08347
2021-04-04,29.13117
2021-04-05,81.19676
2021-04-06,67.65332
2021-04-07,63.79897
2021-04-08,63.99063
2021-04-09,54.8339
2021-04-10,23.10477
2021-04-11,27.4063
2021-04-12,79.87649
2021-04-13,70.67717
2021-04-14,63.54344
2021-04-15,59.94463
2021-04-16,51.81005
2021-04-17,21.27342
2021-04-18,27.8109
2021-04-19,72.27427
2021-04-20,66.73764
2021-04-21,63.20272
2021-04-22,57.96422
2021-04-23,48.29642
2021-04-24,19.95315
2021-04-25,26.08603
2021-04-26,78.04514
2021-04-27,70.61328
2021-04-28,64.77853
2021-04-29,60.71124
2021-04-30,51.49063
2021-05-01,22.76405
2021-05-02,26.06473
2021-05-03,71.82708
2021-05-04,57.77257
2021-05-05,29.34412
2021-05-06,64.73594
2021-05-07,49.82964
2021-05-08,19.31431
2021-05-09,26.14991
2021-05-10,73.16865
2021-05-11,64.13969
2021-05-12,61.00936
2021-05-13,57.41056
2021-05-14,47.89182
2021-05-15,18.80323
2021-05-16,27.06558
2021-05-17,73.44548
2021-05-18,56.32453
2021-05-19,30.70698
2021-05-20,63.39437
2021-05-21,49.44633
2021-05-22,20.65587
2021-05-23,23.99914
2021-05-24,71.3373
2021-05-25,63.58603
2021-05-26,59.43356
2021-05-27,53.79045
2021-05-28,49.51022
2021-05-29,19.59114
2021-05-30,25.23424
2021-05-31,70.22998
2021-06-01,65.39608
2021-06-02,62.0741
2021-06-03,57.83645
2021-06-04,49.85093
2021-06-05,19.97444
2021-06-06,25.53236
2021-06-07,71.40119
2021-06-08,63.90545
2021-06-09,60.51959
2021-06-10,57.15502
2021-06-11,47.27427
2021-06-12,18.78194
2021-06-13,23.08347
2021-06-14,64.60817
2021-06-15,58.51788
2021-06-16,52.59795
2021-06-17,54.94037
2021-06-18,46.89097
2021-06-19,18.18568
2021-06-20,22.38074
2021-06-21,66.63117
2021-06-22,63.05366
2021-06-23,58.09199
2021-06-24,53.06643
2021-06-25,46.18824
2021-06-26,19.01618
2021-06-27,22.91311
2021-06-28,66.01362
2021-06-29,58.87989
2021-06-30,59.11413
2021-07-01,60.09369
2021-07-02,47.29557
2021-07-03,18.63287
2021-07-04,23.48807
2021-07-05,66.01362
2021-07-06,57.87904
2021-07-07,57.17632
2021-07-08,51.04344
2021-07-09,44.93185
2021-07-10,19.16524
2021-07-11,23.93526
2021-07-12,69.31431
2021-07-13,60.8603
2021-07-14,55.96252
2021-07-15,53.30068
2021-07-16,44.76149
2021-07-17,19.59114
2021-07-18,22.72146
2021-07-19,64.01192
2021-07-20,59.94463
2021-07-21,54.57836
2021-07-22,52.61925
2021-07-23,47.31686
2021-07-24,19.31431
2021-07-25,23.74361
2021-07-26,64.4804
2021-07-27,56.0477
2021-07-28,51.04344
2021-07-29,49.82964
2021-07-30,41.65247
2021-07-31,18.90971
2021-08-01,23.27512
2021-08-02,62.96848
2021-08-03,55.06814
2021-08-04,50.34071
2021-08-05,49.36115
2021-08-06,41.80153
2021-08-07,18.1431
2021-08-08,20.9327
2021-08-09,60.62606
2021-08-10,53.51362
2021-08-11,54.79131
2021-08-12,50.53236
2021-08-13,43.5477
2021-08-14,19.05877
2021-08-15,17.67461
2021-08-16,33.49659
2021-08-17,64.99148
2021-08-18,60.98807
2021-08-19,60.22146
2021-08-20,48.33901
2021-08-21,20.91141
2021-08-22,26.12862
2021-08-23,69.16524
2021-08-24,59.6465
2021-08-25,57.04855
2021-08-26,55.47274
2021-08-27,43.46252
2021-08-28,19.97444
2021-08-29,25.04258
2021-08-30,72.977
2021-08-31,61.24361
2021-09-01,60.49829
2021-09-02,54.21635
2021-09-03,45.10221
2021-09-04,19.91056
2021-09-05,24.06303
2021-09-06,63.92674
2021-09-07,53.66269
2021-09-08,52.8109
2021-09-09,48.59454
2021-09-10,42.39778
2021-09-11,19.10136
2021-09-12,22.06132
2021-09-13,58.49659
2021-09-14,50.21294
2021-09-15,46.55025
2021-09-16,43.86712
2021-09-17,33.8586
2021-09-18,13.82027
2021-09-19,12.0741
2021-09-20,10.94548
2021-09-21,13.33049
2021-09-22,22.87052
2021-09-23,61.30749
2021-09-24,49.36115
2021-09-25,19.78279
2021-09-26,24.21209
2021-09-27,64.05451
2021-09-28,61.41396
2021-09-29,54.85519
2021-09-30,55.81345
2021-10-01,48.10477
2021-10-02,18.61158
2021-10-03,20.5281
2021-10-04,34.30579
2021-10-05,72.06132
2021-10-06,62.15928
2021-10-07,55.15332
2021-10-08,48.21124
2021-10-09,19.31431
2021-10-10,19.76149
2021-10-11,33.26235
2021-10-12,67.69591
2021-10-13,60.79642
2021-10-14,55.38756
2021-10-15,48.55195
2021-10-16,19.93185
2021-10-17,23.18994
2021-10-18,62.0741
2021-10-19,56.94207
2021-10-20,54.10988
2021-10-21,51.08603
2021-10-22,42.12095
2021-10-23,19.27172
2021-10-24,23.61584
2021-10-25,62.01022
2021-10-26,55.68568
2021-10-27,56.11158
2021-10-28,51.74616
2021-10-29,45.86882
2021-10-30,20.08091
2021-10-31,22.5511
2021-11-01,65.14054
2021-11-02,61.52044
2021-11-03,55.32367
2021-11-04,50.83049
2021-11-05,41.95059
2021-11-06,17.65332
2021-11-07,23.12606
2021-11-08,63.11754
2021-11-09,55.06814
2021-11-10,51.9804
2021-11-11,47.1678
2021-11-12,40.16183
2021-11-13,17.24872
2021-11-14,22.29557
2021-11-15,62.03151
2021-11-16,54.06729
2021-11-17,48.23253
2021-11-18,47.18909
2021-11-19,40.16183
2021-11-20,18.07921
2021-11-21,21.97614
2021-11-22,57.49574
2021-11-23,52.98126
2021-11-24,50.83049
2021-11-25,49.31856
2021-11-26,41.18398
2021-11-27,17.7385
2021-11-28,21.97614
2021-11-29,56.87819
2021-11-30,52.44889
2021-12-01,53.38586
2021-12-02,48.18994
2021-12-03,39.52299
2021-12-04,17.99403
2021-12-05,22.1465
2021-12-06,58.4327
2021-12-07,52.34241
2021-12-08,51.46933
2021-12-09,52.0017
2021-12-10,43.22827
2021-12-11,17.99403
2021-12-12,21.44378
2021-12-13,62.8833
2021-12-14,54.38671
2021-12-15,52.04429
2021-12-16,53.27938
2021-12-17,43.18568
2021-12-18,17.3339
2021-12-19,23.97785
2021-12-20,60.11499
2021-12-21,54.66354
2021-12-22,51.29897
2021-12-23,47.72146
2021-12-24,36.96763
2021-12-25,14.0758
2021-12-26,21.31601
2021-12-27,57.13373
2021-12-28,56.30323
2021-12-29,52.36371
2021-12-30,46.84838
2021-12-31,35.94548
2022-01-01,19.44207
2022-01-02,30.77086
2022-01-03,82.53833
2022-01-04,69.27172
2022-01-05,64.58688
2022-01-06,66.80153
2022-01-07,55.55792
2022-01-08,24.48892
2022-01-09,28.83304
2022-01-10,77.19335
2022-01-11,66.46081
2022-01-12,64.20357
2022-01-13,58.96507
2022-01-14,50.61754
2022-01-15,24.89352
2022-01-16,29.57836
2022-01-17,72.31686
2022-01-18,66.54599
2022-01-19,60.15758
2022-01-20,60.90289
2022-01-21,54.87649
2022-01-22,20.954
2022-01-23,30.47274
2022-01-24,71.69931
2022-01-25,60.96678
2022-01-26,57.96422
2022-01-27,52.21465
2022-01-28,41.78023
2022-01-29,17.69591
2022-01-30,15.99233
2022-01-31,13.6925
2022-02-01,14.82112
2022-02-02,27.89608
2022-02-03,74.31856
2022-02-04,57.30408
2022-02-05,26.06473
2022-02-06,32.60221
2022-02-07,79.98296
2022-02-08,73.27512
2022-02-09,63.58603
2022-02-10,64.03321
2022-02-11,53.93952
2022-02-12,23.87137
2022-02-13,30.13202
2022-02-14,70.29386
2022-02-15,65.09795
2022-02-16,59.92333
2022-02-17,56.8356
2022-02-18,52.4063
2022-02-19,24.95741
2022-02-20,30.36626
2022-02-21,74.48892
2022-02-22,70.74105
2022-02-23,78.47103
2022-02-24,72.01873
2022-02-25,62.73424
2022-02-26,28.85434
2022-02-27,31.98466
2022-02-28,78.06643
2022-03-01,42.7385
2022-03-02,74.85093
2022-03-03,65.90715
2022-03-04,55.19591
2022-03-05,23.87137
2022-03-06,29.4293
2022-03-07,69.59114
2022-03-08,57.32538
2022-03-09,27.06558
2022-03-10,62.4787
2022-03-11,55.53662
2022-03-12,23.50936
2022-03-13,30.45144
2022-03-14,68.931
2022-03-15,67.12095
2022-03-16,57.41056
2022-03-17,53.83304
2022-03-18,49.63798
2022-03-19,22.29557
2022-03-20,26.00085
2022-03-21,64.60817
2022-03-22,60.81771
2022-03-23,56.51618
2022-03-24,52.10817
2022-03-25,42.99403
2022-03-26,21.27342
2022-03-27,22.82793
2022-03-28,60.477
2022-03-29,57.87904
2022-03-30,56.96337
2022-03-31,49.5954
2022-04-01,44.63373
2022-04-02,20.48551
2022-04-03,22.12521
2022-04-04,62.03151
2022-04-05,56.23935
2022-04-06,53.66269
2022-04-07,50.36201
2022-04-08,41.31175
2022-04-09,17.3339
2022-04-10,20.91141
2022-04-11,62.37223
2022-04-12,55.08943
2022-04-13,51.49063
2022-04-14,52.385
2022-04-15,41.80153
2022-04-16,19.39948
2022-04-17,22.25298
2022-04-18,61.75468
2022-04-19,51.32027
2022-04-20,53.34327
2022-04-21,49.44633
2022-04-22,42.54684
2022-04-23,18.1218
2022-04-24,20.1235
2022-04-25,61.17972
2022-04-26,55.6218
2022-04-27,53.17291
2022-04-28,48.87137
2022-04-29,42.65332
2022-04-30,17.95144
2022-05-01,22.50851
2022-05-02,62.0741
2022-05-03,53.74787
2022-05-04,47.93441
2022-05-05,21.20954
2022-05-06,43.41993
2022-05-07,17.14224
2022-05-08,20.91141
2022-05-09,65.7155
2022-05-10,57.34667
2022-05-11,57.13373
2022-05-12,53.49233
2022-05-13,43.73935
2022-05-14,17.35519
2022-05-15,20.63458
2022-05-16,63.47955
2022-05-17,52.7896
2022-05-18,52.36371
2022-05-19,48.08347
2022-05-20,44.03747
2022-05-21,17.48296
2022-05-22,21.59284
2022-05-23,56.94207
2022-05-24,53.38586
2022-05-25,52.57666
2022-05-26,47.5511
2022-05-27,38.75638
2022-05-28,17.37649
2022-05-29,21.91226
2022-05-30,80.51533
2022-05-31,63.79897
2022-06-01,32.94293
2022-06-02,62.84071
2022-06-03,47.74275
2022-06-04,17.67461
2022-06-05,18.07921
2022-06-06,26.81005
2022-06-07,63.39437
2022-06-08,57.81516
2022-06-09,54.0034
2022-06-10,44.22913
2022-06-11,18.65417
2022-06-12,23.21124
2022-06-13,72.59369
2022-06-14,57.79386
2022-06-15,55.47274
2022-06-16,52.06558
2022-06-17,42.90885
2022-06-18,16.63117
2022-06-19,22.93441
2022-06-20,63.77768
2022-06-21,54.79131
2022-06-22,51.12862
2022-06-23,47.06132
2022-06-24,39.01192
2022-06-25,16.95059
2022-06-26,20.35775
2022-06-27,56.28194
2022-06-28,53.30068
2022-06-29,50.42589
2022-06-30,49.68057
2022-07-01,43.86712
2022-07-02,17.27001
2022-07-03,20.05962
2022-07-04,59.92333
2022-07-05,52.74701
2022-07-06,50.53236
2022-07-07,49.65928
2022-07-08,39.71465
2022-07-09,16.20528
2022-07-10,19.54855
2022-07-11,58.11328
2022-07-12,51.89522
2022-07-13,43.1218
2022-07-14,43.07921
2022-07-15,39.39522
2022-07-16,14.43781
2022-07-17,18.82453
2022-07-18,55.36626
2022-07-19,47.76405
2022-07-20,44.78279
2022-07-21,44.42078
2022-07-22,35.75383
2022-07-23,15.84327
2022-07-24,17.97274
2022-07-25,50.97955
2022-07-26,40.48126
2022-07-27,40.88586
2022-07-28,39.37393
2022-07-29,33.92248
2022-07-30,13.75638
2022-07-31,16.20528
2022-08-01,45.10221
2022-08-02,41.75894
2022-08-03,39.18228
2022-08-04,37.26575
2022-08-05,33.00681
2022-08-06,14.24616
2022-08-07,18.1431
2022-08-08,45.89011
2022-08-09,38.03236
2022-08-10,37.37223
2022-08-11,38.13884
2022-08-12,31.36712
2022-08-13,14.45911
2022-08-14,12.69165
2022-08-15,19.86797
2022-08-16,46.7632
2022-08-17,41.03492
2022-08-18,36.54173
2022-08-19,32.36797
2022-08-20,13.6925
2022-08-21,17.16354
2022-08-22,44.31431
2022-08-23,39.56558
2022-08-24,38.64991
2022-08-25,36.15843
2022-08-26,30.96252
2022-08-27,14.5017
2022-08-28,17.22742
2022-08-29,44.84667
2022-08-30,39.0758
2022-08-31,36.49914
2022-09-01,38.77768
2022-09-02,30.55792
2022-09-03,13.75638
2022-09-04,16.33304
2022-09-05,36.24361
2022-09-06,35.20017
2022-09-07,32.68739
2022-09-08,22.977
2022-09-09,8.454
2022-09-10,7.79386
2022-09-11,10.17887
2022-09-12,16.97189
2022-09-13,45.16609
2022-09-14,40.26831
2022-09-15,38.05366
2022-09-16,32.45315
2022-09-17,13.58603
2022-09-18,16.97189
2022-09-19,42.97274
2022-09-20,37.5
2022-09-21,38.16013
2022-09-22,35.24275
2022-09-23,29.77001
2022-09-24,13.22402
2022-09-25,15.67291
2022-09-26,44.22913
2022-09-27,39.99148
2022-09-28,36.17972
2022-09-29,35.17887
2022-09-30,31.58006
2022-10-01,13.47955
2022-10-02,13.13884
2022-10-03,21.10306
2022-10-04,46.91226
2022-10-05,43.48381
2022-10-06,37.98977
2022-10-07,31.72913
2022-10-08,12.62776
2022-10-09,12.58517
2022-10-10,19.18654
2022-10-11,41.33304
2022-10-12,38.01107
2022-10-13,36.2862
2022-10-14,28.68398
2022-10-15,12.94718
2022-10-16,16.29045
2022-10-17,41.9293
2022-10-18,33.56047
2022-10-19,33.8586
2022-10-20,31.23935
2022-10-21,27.76831
2022-10-22,12.67035
2022-10-23,15.43867
2022-10-24,39.60817
2022-10-25,34.83816
2022-10-26,29.89778
2022-10-27,28.15161
2022-10-28,25.25553
2022-10-29,10.83901
2022-10-30,12.18057
2022-10-31,34.92333
2022-11-01,32.45315
2022-11-02,31.58006
2022-11-03,29.74872
2022-11-04,24.68057
2022-11-05,10.51959
2022-11-06,12.86201
2022-11-07,34.41226
2022-11-08,31.00511
2022-11-09,31.17546
2022-11-10,30.68568
2022-11-11,23.42419
2022-11-12,10.39182
2022-11-13,12.8833
2022-11-14,30.28109
2022-11-15,31.09028
2022-11-16,28.15161
2022-11-17,29.53577
2022-11-18,22.74275
2022-11-19,10.477
2022-11-20,13.30919
2022-11-21,32.09114
2022-11-22,28.81175
2022-11-23,28.15161
2022-11-24,24.82964
2022-11-25,23.12606
2022-11-26,10.22146
2022-11-27,12.30834
2022-11-28,29.30153
2022-11-29,27.61925
2022-11-30,26.27768
2022-12-01,26.00085
2022-12-02,21.06047
2022-12-03,8.75212
2022-12-04,12.32964
2022-12-05,28.64139
2022-12-06,24.87223
2022-12-07,26.83134
2022-12-08,25.72402
2022-12-09,22.52981
2022-12-10,9.79557
2022-12-11,11.79727
2022-12-12,30.47274
2022-12-13,28.72657
2022-12-14,24.51022
2022-12-15,23.87137
2022-12-16,20.5281
2022-12-17,8.49659
2022-12-18,12.0741
2022-12-19,26.46933
2022-12-20,25.19165
2022-12-21,22.59369
2022-12-22,22.93441
2022-12-23,18.1431
2022-12-24,8.73083
2022-12-25,9.81686
2022-12-26,27.57666
2022-12-27,26.87393
2022-12-28,24.38245
2022-12-29,22.31686
2022-12-30,19.50596
2022-12-31,9.73168
2023-01-01,13.90545
2023-01-02,36.07325
2023-01-03,32.60221
2023-01-04,30.00425
2023-01-05,28.10902
2023-01-06,24.5741
2023-01-07,11.05195
2023-01-08,14.0758
2023-01-09,34.41226
2023-01-10,28.81175
2023-01-11,26.89522
2023-01-12,27.64054
2023-01-13,22.40204
2023-01-14,10.17887
2023-01-15,12.0741
2023-01-16,28.91822
2023-01-17,26.53321
2023-01-18,23.59454
2023-01-19,21.14565
2023-01-20,16.07751
2023-01-21,5.87734
2023-01-22,5.60051
2023-01-23,7.81516
2023-01-24,12.20187
2023-01-25,28.83304
2023-01-26,25.40459
2023-01-27,21.72061
2023-01-28,10.13628
2023-01-29,12.84071
2023-01-30,29.55706
2023-01-31,25.46848
2023-02-01,28.36456
2023-02-02,25.85178
2023-02-03,20.44293
2023-02-04,9.28449
2023-02-05,11.45655
2023-02-06,29.74872
2023-02-07,26.49063
2023-02-08,26.91652
2023-02-09,23.3603
2023-02-10,20.46422
2023-02-11,9.32708
2023-02-12,11.39267
2023-02-13,25.51107
2023-02-14,25.97955
2023-02-15,25.51107
2023-02-16,24.31856
2023-02-17,20.08091
2023-02-18,9.98722
2023-02-19,11.6695
2023-02-20,28.64139
2023-02-21,25.48977
2023-02-22,23.91396
2023-02-23,23.82879
2023-02-24,20.1235
2023-02-25,9.49744
2023-02-26,11.15843
2023-02-27,25.3833
2023-02-28,24.29727
2023-03-01,15.05536
2023-03-02,27.64054
2023-03-03,22.70017
2023-03-04,9.77427
2023-03-05,13.07495
2023-03-06,29.74872
2023-03-07,26.72487
2023-03-08,24.27597
2023-03-09,23.87137
2023-03-10,20.44293
2023-03-11,7.28279
2023-03-12,10.64735
2023-03-13,26.5971
2023-03-14,24.65928
2023-03-15,23.91396
2023-03-16,22.89182
2023-03-17,20.57069
2023-03-18,8.8586
2023-03-19,10.32793
2023-03-20,28.36456
2023-03-21,28.91822
2023-03-22,23.04088
2023-03-23,22.25298
2023-03-24,18.44122
2023-03-25,8.64565
2023-03-26,10.4557
2023-03-27,26.46933
2023-03-28,24.46763
2023-03-29,23.74361
2023-03-30,24.12691
2023-03-31,19.82538
2023-04-01,8.49659
2023-04-02,10.64735
2023-04-03,26.53321
2023-04-04,23.82879
2023-04-05,24.14821
2023-04-06,22.80664
2023-04-07,18.76064
2023-04-08,8.454
2023-04-09,9.75298
2023-04-10,25.66013
2023-04-11,22.67887
2023-04-12,23.3603
2023-04-13,21.61413
2023-04-14,17.7172
2023-04-15,7.68739
2023-04-16,10.00851
2023-04-17,25.44718
2023-04-18,22.977
2023-04-19,22.9557
2023-04-20,22.50851
2023-04-21,17.65332
2023-04-22,8.15587
2023-04-23,9.6678
2023-04-24,25.85178
2023-04-25,21.80579
2023-04-26,21.7632
2023-04-27,20.10221
2023-04-28,16.82282
2023-04-29,7.98551
2023-04-30,7.83645
2023-05-01,18.65417
2023-05-02,23.80749
2023-05-03,22.91311
2023-05-04,18.931
2023-05-05,7.6448
2023-05-06,6.87819
2023-05-07,9.30579
2023-05-08,26.32027
2023-05-09,23.93526
2023-05-10,23.3603
2023-05-11,20.91141
2023-05-12,17.78109
2023-05-13,7.79386
2023-05-14,9.96592
2023-05-15,23.85008
2023-05-16,23.7862
2023-05-17,22.27427
2023-05-18,21.50766
2023-05-19,17.69591
2023-05-20,7.70868
2023-05-21,8.8586
2023-05-22,24.36115
2023-05-23,22.48722
2023-05-24,22.01873
2023-05-25,21.27342
2023-05-26,16.86541
2023-05-27,7.04855
2023-05-28,7.15502
2023-05-29,11.88245
