date,항셍지수
2020-06-27,0.17968
2020-06-28,0.20732
2020-06-29,1.36834
2020-06-30,3.19281
2020-07-01,1.64478
2020-07-02,2.22529
2020-07-03,1.74153
2020-07-04,0.37318
2020-07-05,0.35936
2020-07-06,3.09606
2020-07-07,2.70905
2020-07-08,1.78299
2020-07-09,1.94885
2020-07-10,1.61713
2020-07-11,0.16586
2020-07-12,0.387
2020-07-13,1.50656
2020-07-14,1.40981
2020-07-15,2.40497
2020-07-16,2.19765
2020-07-17,1.92121
2020-07-18,0.11057
2020-07-19,0.1935
2020-07-20,2.08707
2020-07-21,1.99032
2020-07-22,2.36351
2020-07-23,2.01796
2020-07-24,1.92121
2020-07-25,0.41465
2020-07-26,0.23496
2020-07-27,2.18382
2020-07-28,2.28058
2020-07-29,1.61713
2020-07-30,1.42363
2020-07-31,1.18866
2020-08-01,0.16586
2020-08-02,0.13821
2020-08-03,1.29923
2020-08-04,1.45127
2020-08-05,1.05044
2020-08-06,1.57567
2020-08-07,2.30822
2020-08-08,0.42847
2020-08-09,0.20732
2020-08-10,2.73669
2020-08-11,1.8521
2020-08-12,1.90739
2020-08-13,1.40981
2020-08-14,1.70006
2020-08-15,0.20732
2020-08-16,0.27643
2020-08-17,2.18382
2020-08-18,1.78299
2020-08-19,2.17
2020-08-20,1.9765
2020-08-21,1.39599
2020-08-22,0.29025
2020-08-23,0.35936
2020-08-24,1.78299
2020-08-25,2.73669
2020-08-26,1.61713
2020-08-27,1.47892
2020-08-28,1.67242
2020-08-29,0.29025
2020-08-30,0.27643
2020-08-31,1.78299
2020-09-01,1.35452
2020-09-02,1.39599
2020-09-03,1.47892
2020-09-04,1.13337
2020-09-05,0.11057
2020-09-06,0.12439
2020-09-07,1.75535
2020-09-08,1.8521
2020-09-09,1.39599
2020-09-10,1.50656
2020-09-11,1.03662
2020-09-12,0.12439
2020-09-13,0.34554
2020-09-14,1.32688
2020-09-15,1.49274
2020-09-16,1.25777
2020-09-17,1.3407
2020-09-18,0.99516
2020-09-19,0.17968
2020-09-20,0.16586
2020-09-21,1.72771
2020-09-22,1.64478
2020-09-23,1.29923
2020-09-24,1.63096
2020-09-25,1.06427
2020-09-26,0.5114
2020-09-27,0.16586
2020-09-28,1.43745
2020-09-29,1.3407
2020-09-30,0.62197
2020-10-01,0.48375
2020-10-02,0.62197
2020-10-03,0.30407
2020-10-04,0.20732
2020-10-05,1.2163
2020-10-06,0.96751
2020-10-07,1.36834
2020-10-08,1.47892
2020-10-09,0.69108
2020-10-10,0.30407
2020-10-11,0.1935
2020-10-12,1.35452
2020-10-13,1.5342
2020-10-14,1.10573
2020-10-15,1.0228
2020-10-16,0.71872
2020-10-17,0.17968
2020-10-18,0.15203
2020-10-19,0.89841
2020-10-20,0.74637
2020-10-21,0.85694
2020-10-22,1.16102
2020-10-23,0.76019
2020-10-24,0.09675
2020-10-25,0.11057
2020-10-26,0.91223
2020-10-27,0.77401
2020-10-28,0.88458
2020-10-29,1.45127
2020-10-30,1.28541
2020-10-31,0.20732
2020-11-01,0.20732
2020-11-02,0.98134
2020-11-03,1.10573
2020-11-04,1.27159
2020-11-05,1.56185
2020-11-06,1.28541
2020-11-07,0.16586
2020-11-08,0.24879
2020-11-09,1.06427
2020-11-10,1.13337
2020-11-11,1.03662
2020-11-12,0.98134
2020-11-13,0.67726
2020-11-14,0.16586
2020-11-15,0.13821
2020-11-16,1.5342
2020-11-17,1.13337
2020-11-18,0.80165
2020-11-19,0.80165
2020-11-20,0.80165
2020-11-21,0.1935
2020-11-23,1.16102
2020-11-24,1.1472
2020-11-25,1.2163
2020-11-26,0.81548
2020-11-27,0.98134
2020-11-28,0.13821
2020-11-29,0.22114
2020-11-30,1.70006
2020-12-01,0.92605
2020-12-02,1.1472
2020-12-03,0.89841
2020-12-04,1.03662
2020-12-05,0.22114
2020-12-06,0.11057
2020-12-07,1.4651
2020-12-08,0.84312
2020-12-09,0.99516
2020-12-10,0.81548
2020-12-11,0.48375
2020-12-12,0.23496
2020-12-13,0.27643
2020-12-14,0.93987
2020-12-15,0.8293
2020-12-16,1.28541
2020-12-17,1.3407
2020-12-18,1.28541
2020-12-19,0.41465
2020-12-20,0.20732
2020-12-21,1.49274
2020-12-22,1.28541
2020-12-23,1.32688
2020-12-24,1.29923
2020-12-25,0.37318
2020-12-26,0.29025
2020-12-27,0.40082
2020-12-28,2.36351
2020-12-29,1.54803
2020-12-30,1.72771
2020-12-31,1.10573
2021-01-01,0.26261
2021-01-02,0.27643
2021-01-03,0.31789
2021-01-04,1.87975
2021-01-05,1.27159
2021-01-06,2.04561
2021-01-07,1.83828
2021-01-08,2.47408
2021-01-09,0.59433
2021-01-10,0.48375
2021-01-11,1.8521
2021-01-12,2.07325
2021-01-13,2.50172
2021-01-14,2.32204
2021-01-15,2.22529
2021-01-16,0.59433
2021-01-17,0.41465
2021-01-18,2.33586
2021-01-19,4.60262
2021-01-20,3.27574
2021-01-21,3.78714
2021-01-22,2.43261
2021-01-23,0.64961
2021-01-24,0.63579
2021-01-25,3.74568
2021-01-26,5.2246
2021-01-27,4.34001
2021-01-28,3.88389
2021-01-29,4.29854
2021-01-30,0.56668
2021-01-31,0.59433
2021-02-01,2.51554
2021-02-02,2.40497
2021-02-03,2.39115
2021-02-04,2.34968
2021-02-05,2.37733
2021-02-06,0.48375
2021-02-07,0.49758
2021-02-08,1.87975
2021-02-09,1.99032
2021-02-10,2.05943
2021-02-11,1.36834
2021-02-12,0.55286
2021-02-13,0.55286
2021-02-14,0.52522
2021-02-15,1.60331
2021-02-16,2.6123
2021-02-17,2.95784
2021-02-18,3.77332
2021-02-19,2.6814
2021-02-20,0.55286
2021-02-21,0.71872
2021-02-22,3.38631
2021-02-23,4.03593
2021-02-24,6.78645
2021-02-25,4.32619
2021-02-26,3.99447
2021-02-27,1.18866
2021-02-28,0.77401
2021-03-01,4.54733
2021-03-02,5.69454
2021-03-03,4.69937
2021-03-04,5.37664
2021-03-05,5.15549
2021-03-06,1.10573
2021-03-07,0.69108
2021-03-08,6.97995
2021-03-09,7.33932
2021-03-10,5.19695
2021-03-11,4.0774
2021-03-12,5.39046
2021-03-13,1.09191
2021-03-14,0.7049
2021-03-15,4.04975
2021-03-16,3.05459
2021-03-17,2.63994
2021-03-18,2.75051
2021-03-19,2.65376
2021-03-20,0.49758
2021-03-21,0.53904
2021-03-22,2.21147
2021-03-23,3.3172
2021-03-24,3.59364
2021-03-25,3.69039
2021-03-26,2.76434
2021-03-27,0.35936
2021-03-28,0.55286
2021-03-29,2.44644
2021-03-30,2.28058
2021-03-31,2.41879
2021-04-01,1.75535
2021-04-02,1.71389
2021-04-03,0.5114
2021-04-04,0.35936
2021-04-05,1.67242
2021-04-06,1.49274
2021-04-07,2.66758
2021-04-08,2.08707
2021-04-09,2.36351
2021-04-10,0.40082
2021-04-11,0.52522
2021-04-12,2.17
2021-04-13,2.12854
2021-04-14,1.68624
2021-04-15,1.96268
2021-04-16,1.56185
2021-04-17,0.35936
2021-04-18,0.45611
2021-04-19,1.5342
2021-04-20,1.68624
2021-04-21,2.01796
2021-04-22,1.74153
2021-04-23,1.87975
2021-04-24,0.5114
2021-04-25,0.35936
2021-04-26,1.90739
2021-04-27,1.93503
2021-04-28,1.57567
2021-04-29,1.43745
2021-04-30,1.43745
2021-05-01,0.13821
2021-05-02,0.20732
2021-05-03,1.79682
2021-05-04,1.25777
2021-05-05,1.28541
2021-05-06,1.52038
2021-05-07,1.38217
2021-05-08,0.23496
2021-05-09,0.31789
2021-05-10,2.36351
2021-05-11,2.4879
2021-05-12,2.12854
2021-05-13,1.72771
2021-05-14,1.49274
2021-05-15,0.34554
2021-05-16,0.34554
2021-05-17,1.49274
2021-05-18,1.67242
2021-05-19,0.73255
2021-05-20,1.42363
2021-05-21,1.71389
2021-05-22,0.23496
2021-05-23,0.09675
2021-05-24,1.16102
2021-05-25,1.74153
2021-05-26,1.49274
2021-05-27,1.67242
2021-05-28,1.76917
2021-05-29,0.30407
2021-05-30,0.26261
2021-05-31,1.76917
2021-06-01,1.43745
2021-06-02,1.10573
2021-06-03,1.63096
2021-06-04,1.27159
2021-06-05,0.33172
2021-06-06,0.11057
2021-06-07,1.40981
2021-06-08,1.49274
2021-06-09,1.32688
2021-06-10,1.49274
2021-06-11,1.43745
2021-06-12,0.37318
2021-06-13,0.12439
2021-06-14,0.8293
2021-06-15,1.67242
2021-06-16,1.60331
2021-06-17,1.50656
2021-06-18,1.68624
2021-06-19,0.23496
2021-06-20,0.17968
2021-06-21,1.75535
2021-06-22,1.5342
2021-06-23,1.83828
2021-06-24,1.61713
2021-06-25,1.5342
2021-06-26,0.26261
2021-06-27,0.40082
2021-06-28,1.58949
2021-06-29,1.20248
2021-06-30,1.23013
2021-07-01,0.71872
2021-07-02,2.39115
2021-07-03,0.45611
2021-07-04,0.42847
2021-07-05,2.76434
2021-07-06,2.62612
2021-07-07,2.08707
2021-07-08,5.65307
2021-07-09,3.91154
2021-07-10,0.64961
2021-07-11,0.53904
2021-07-12,2.37733
2021-07-13,2.43261
2021-07-14,1.92121
2021-07-15,1.75535
2021-07-16,1.93503
2021-07-17,0.63579
2021-07-18,0.35936
2021-07-19,2.88873
2021-07-20,2.47408
2021-07-21,2.54319
2021-07-22,1.87975
2021-07-23,2.46026
2021-07-24,0.77401
2021-07-25,0.41465
2021-07-26,12.19073
2021-07-27,30.20041
2021-07-28,27.67104
2021-07-29,14.89979
2021-07-30,13.03386
2021-07-31,1.89357
2021-08-01,1.5342
2021-08-02,8.11333
2021-08-03,10.31098
2021-08-04,8.36212
2021-08-05,6.63441
2021-08-06,5.99861
2021-08-07,1.00898
2021-08-08,1.00898
2021-08-09,6.09536
2021-08-10,5.90186
2021-08-11,5.51485
2021-08-12,3.92536
2021-08-13,5.11402
2021-08-14,1.09191
2021-08-15,0.69108
2021-08-16,6.74498
2021-08-17,8.25155
2021-08-18,5.44574
2021-08-19,6.86938
2021-08-20,11.14029
2021-08-21,1.42363
2021-08-22,0.80165
2021-08-23,6.63441
2021-08-24,7.03524
2021-08-25,6.84174
2021-08-26,6.21976
2021-08-27,5.07256
2021-08-28,1.00898
2021-08-29,0.52522
2021-08-30,4.85141
2021-08-31,6.53766
2021-09-01,5.4181
2021-09-02,5.63925
2021-09-03,4.75466
2021-09-04,0.77401
2021-09-05,0.58051
2021-09-06,4.16033
2021-09-07,4.63026
2021-09-08,4.9067
2021-09-09,4.9067
2021-09-10,5.47339
2021-09-11,0.58051
2021-09-12,0.52522
2021-09-13,5.66689
2021-09-14,6.04008
2021-09-15,7.38078
2021-09-16,10.87767
2021-09-17,7.2011
2021-09-18,0.99516
2021-09-19,0.85694
2021-09-20,44.21561
2021-09-21,53.48997
2021-09-22,27.74015
2021-09-23,19.40566
2021-09-24,14.04284
2021-09-25,2.05943
2021-09-26,1.82446
2021-09-27,11.44436
2021-09-28,10.07601
2021-09-29,9.50932
2021-09-30,6.2474
2021-10-01,4.50587
2021-10-02,0.98134
2021-10-03,0.71872
2021-10-04,31.95577
2021-10-05,16.5031
2021-10-06,14.07049
2021-10-07,7.94747
2021-10-08,8.44505
2021-10-09,0.99516
2021-10-10,0.69108
2021-10-11,12.81271
2021-10-12,9.16378
2021-10-13,6.06772
2021-10-14,4.86523
2021-10-15,4.51969
2021-10-16,0.78783
2021-10-17,0.63579
2021-10-18,4.7823
2021-10-19,5.03109
2021-10-20,5.4181
2021-10-21,5.94333
2021-10-22,4.49205
2021-10-23,0.85694
2021-10-24,0.46993
2021-10-25,5.01727
2021-10-26,4.89288
2021-10-27,6.12301
2021-10-28,4.76848
2021-10-29,4.68555
2021-10-30,0.74637
2021-10-31,0.387
2021-11-01,5.50103
2021-11-02,5.59778
2021-11-03,5.48721
2021-11-04,5.66689
2021-11-05,5.81893
2021-11-06,0.99516
2021-11-07,0.85694
2021-11-08,5.8604
2021-11-09,4.65791
2021-11-10,6.01243
2021-11-11,6.62059
2021-11-12,5.58396
2021-11-13,0.58051
2021-11-14,0.59433
2021-11-15,5.19695
2021-11-16,5.51485
2021-11-17,4.97581
2021-11-18,4.82377
2021-11-19,6.19212
2021-11-20,0.69108
2021-11-21,0.7049
2021-11-22,4.02211
2021-11-23,4.61644
2021-11-24,3.67657
2021-11-25,4.14651
2021-11-26,5.99861
2021-11-27,1.0228
2021-11-28,0.59433
2021-11-29,6.60677
2021-11-30,9.23289
2021-12-01,5.62543
2021-12-02,5.11402
2021-12-03,5.50103
2021-12-04,1.10573
2021-12-05,0.78783
2021-12-06,8.91499
2021-12-07,8.09951
2021-12-08,5.25224
2021-12-09,5.48721
2021-12-10,5.45957
2021-12-11,0.71872
2021-12-12,0.69108
2021-12-13,6.45473
2021-12-14,4.85141
2021-12-15,5.11402
2021-12-16,5.94333
2021-12-17,5.62543
2021-12-18,1.13337
2021-12-19,0.8293
2021-12-20,6.23358
2021-12-21,6.0539
2021-12-22,5.15549
2021-12-23,4.2709
2021-12-24,3.82861
2021-12-25,0.76019
2021-12-26,0.60815
2021-12-27,2.94402
2021-12-28,4.4644
2021-12-29,4.4644
2021-12-30,4.38147
2021-12-31,3.96682
2022-01-01,1.10573
2022-01-02,0.92605
2022-01-03,5.59778
2022-01-04,4.85141
2022-01-05,5.84657
2022-01-06,5.08638
2022-01-07,4.64409
2022-01-08,0.92605
2022-01-09,0.74637
2022-01-10,6.74498
2022-01-11,5.26606
2022-01-12,6.20594
2022-01-13,5.12785
2022-01-14,4.02211
2022-01-15,0.77401
2022-01-16,0.66344
2022-01-17,4.40912
2022-01-18,5.57014
2022-01-19,4.11886
2022-01-20,8.05805
2022-01-21,7.50518
2022-01-22,1.40981
2022-01-23,0.91223
2022-01-24,6.0539
2022-01-25,6.64823
2022-01-26,4.83759
2022-01-27,5.84657
2022-01-28,4.28472
2022-01-29,0.71872
2022-01-30,0.5114
2022-01-31,2.40497
2022-02-01,1.75535
2022-02-02,1.75535
2022-02-03,3.01313
2022-02-04,5.70836
2022-02-05,0.89841
2022-02-06,0.81548
2022-02-07,4.10504
2022-02-08,5.12785
2022-02-09,4.40912
2022-02-10,4.42294
2022-02-11,3.48306
2022-02-12,0.58051
2022-02-13,0.48375
2022-02-14,3.81478
2022-02-15,3.56599
2022-02-16,3.89771
2022-02-17,5.03109
2022-02-18,4.18797
2022-02-19,0.67726
2022-02-20,0.41465
2022-02-21,4.9067
2022-02-22,5.52868
2022-02-23,4.38147
2022-02-24,5.34899
2022-02-25,3.71803
2022-02-26,0.60815
2022-02-27,0.45611
2022-02-28,3.96682
2022-03-01,2.81962
2022-03-02,4.42294
2022-03-03,4.17415
2022-03-04,4.86523
2022-03-05,0.89841
2022-03-06,0.77401
2022-03-07,7.09053
2022-03-08,5.00345
2022-03-09,6.09536
2022-03-10,5.68071
2022-03-11,10.85003
2022-03-12,2.54319
2022-03-13,1.4651
2022-03-14,19.57152
2022-03-15,37.18037
2022-03-16,32.63303
2022-03-17,24.3953
2022-03-18,12.71596
2022-03-19,3.23427
2022-03-20,2.01796
2022-03-21,13.33794
2022-03-22,9.55079
2022-03-23,10.10366
2022-03-24,9.21907
2022-03-25,12.31513
2022-03-26,1.75535
2022-03-27,1.3407
2022-03-28,12.49481
2022-03-29,11.04353
2022-03-30,10.11748
2022-03-31,7.80926
2022-04-01,9.55079
2022-04-02,0.98134
2022-04-03,0.58051
2022-04-04,7.93365
2022-04-05,5.76364
2022-04-06,6.75881
2022-04-07,7.54664
2022-04-08,7.22874
2022-04-09,1.07809
2022-04-10,0.76019
2022-04-11,11.04353
2022-04-12,8.45888
2022-04-13,7.13199
2022-04-14,5.40428
2022-04-15,3.33102
2022-04-16,0.64961
2022-04-17,0.37318
2022-04-18,4.11886
2022-04-19,7.40843
2022-04-20,6.41326
2022-04-21,6.92467
2022-04-22,6.78645
2022-04-23,1.10573
2022-04-24,0.88458
2022-04-25,8.00276
2022-04-26,8.72149
2022-04-27,7.80926
2022-04-28,6.44091
2022-04-29,11.34761
2022-04-30,1.68624
2022-05-01,1.28541
2022-05-02,5.15549
2022-05-03,8.68002
2022-05-04,6.04008
2022-05-05,8.0304
2022-05-06,7.2011
2022-05-07,0.74637
2022-05-08,0.71872
2022-05-09,4.67173
2022-05-10,6.60677
2022-05-11,6.33033
2022-05-12,5.62543
2022-05-13,5.39046
2022-05-14,0.81548
2022-05-15,0.67726
2022-05-16,8.48652
2022-05-17,7.96129
2022-05-18,7.40843
2022-05-19,7.35314
2022-05-20,6.02626
2022-05-21,0.99516
2022-05-22,0.7049
2022-05-23,6.8832
2022-05-24,5.57014
2022-05-25,5.58396
2022-05-26,6.20594
2022-05-27,6.82791
2022-05-28,0.91223
2022-05-29,0.44229
2022-05-30,5.59778
2022-05-31,5.84657
2022-06-01,4.43676
2022-06-02,4.74084
2022-06-03,2.9993
2022-06-04,0.56668
2022-06-05,0.41465
2022-06-06,4.83759
2022-06-07,6.28887
2022-06-08,6.71734
2022-06-09,7.67104
2022-06-10,6.45473
2022-06-11,0.81548
2022-06-12,0.60815
2022-06-13,6.12301
2022-06-14,5.94333
2022-06-15,6.92467
2022-06-16,6.96613
2022-06-17,5.59778
2022-06-18,0.93987
2022-06-19,0.62197
2022-06-20,6.78645
2022-06-21,6.2474
2022-06-22,6.59295
2022-06-23,6.80027
2022-06-24,5.77747
2022-06-25,0.84312
2022-06-26,1.00898
2022-06-27,8.59709
2022-06-28,6.60677
2022-06-29,6.2474
2022-06-30,5.70836
2022-07-01,3.17899
2022-07-02,0.59433
2022-07-03,0.56668
2022-07-04,4.38147
2022-07-05,5.29371
2022-07-06,5.08638
2022-07-07,5.19695
2022-07-08,4.75466
2022-07-09,0.56668
2022-07-10,0.58051
2022-07-11,7.56046
2022-07-12,5.59778
2022-07-13,5.19695
2022-07-14,5.30753
2022-07-15,5.39046
2022-07-16,0.88458
2022-07-17,0.52522
2022-07-18,5.48721
2022-07-19,5.01727
2022-07-20,4.49205
2022-07-21,3.66275
2022-07-22,3.89771
2022-07-23,0.45611
2022-07-24,0.42847
2022-07-25,3.55217
2022-07-26,4.03593
2022-07-27,3.81478
2022-07-28,3.74568
2022-07-29,9.13614
2022-07-30,1.28541
2022-07-31,0.88458
2022-08-01,5.63925
2022-08-02,7.82308
2022-08-03,4.9067
2022-08-04,4.89288
2022-08-05,5.16931
2022-08-06,0.48375
2022-08-07,0.55286
2022-08-08,4.85141
2022-08-09,4.17415
2022-08-10,6.74498
2022-08-11,5.5425
2022-08-12,5.12785
2022-08-13,0.44229
2022-08-14,0.45611
2022-08-15,4.0774
2022-08-16,5.30753
2022-08-17,4.43676
2022-08-18,4.97581
2022-08-19,3.55217
2022-08-20,0.67726
2022-08-21,0.56668
2022-08-22,4.71319
2022-08-23,4.28472
2022-08-24,5.14167
2022-08-25,9.48168
2022-08-26,6.16447
2022-08-27,1.07809
2022-08-28,0.40082
2022-08-29,5.40428
2022-08-30,5.39046
2022-08-31,4.79612
2022-09-01,4.18797
2022-09-02,3.41395
2022-09-03,0.5114
2022-09-04,0.55286
2022-09-05,4.21561
2022-09-06,3.67657
2022-09-07,3.53835
2022-09-08,3.17899
2022-09-09,3.35867
2022-09-10,0.59433
2022-09-11,0.48375
2022-09-12,2.23911
2022-09-13,4.54733
2022-09-14,4.20179
2022-09-15,3.20663
2022-09-16,3.28956
2022-09-17,0.78783
2022-09-18,0.55286
2022-09-19,4.4644
2022-09-20,3.77332
2022-09-21,4.11886
2022-09-22,4.63026
2022-09-23,3.6351
2022-09-24,0.74637
2022-09-25,0.8293
2022-09-26,5.80511
2022-09-27,4.09122
2022-09-28,5.62543
2022-09-29,5.21078
2022-09-30,4.89288
2022-10-01,1.45127
2022-10-02,0.89841
2022-10-03,7.75397
2022-10-04,4.74084
2022-10-05,15.038
2022-10-06,7.22874
2022-10-07,4.75466
2022-10-08,0.99516
2022-10-09,0.8293
2022-10-10,11.45818
2022-10-11,9.42639
2022-10-12,10.86385
2022-10-13,9.57843
2022-10-14,10.26952
2022-10-15,1.87975
2022-10-16,1.4651
2022-10-17,11.05736
2022-10-18,8.8597
2022-10-19,8.4727
2022-10-20,11.11264
2022-10-21,8.38977
2022-10-22,1.72771
2022-10-23,1.10573
2022-10-24,100.0
2022-10-25,53.6973
2022-10-26,24.00829
2022-10-27,15.19004
2022-10-28,20.05528
2022-10-29,4.0774
2022-10-30,2.14236
2022-10-31,19.00483
2022-11-01,23.20663
2022-11-02,20.13821
2022-11-03,13.31029
2022-11-04,36.07463
2022-11-05,5.25224
2022-11-06,3.80096
2022-11-07,34.56807
2022-11-08,15.92259
2022-11-09,15.01036
2022-11-10,13.43469
2022-11-11,18.35521
2022-11-12,3.33102
2022-11-13,2.15618
2022-11-14,17.73324
2022-11-15,20.89841
2022-11-16,19.8756
2022-11-17,13.47615
2022-11-18,15.77055
2022-11-19,1.90739
2022-11-20,1.9765
2022-11-21,14.37456
2022-11-22,15.01036
2022-11-23,12.85418
2022-11-24,11.25086
2022-11-25,13.31029
2022-11-26,1.63096
2022-11-27,1.47892
2022-11-28,18.27228
2022-11-29,32.71596
2022-11-30,25.30753
2022-12-01,23.46924
2022-12-02,16.12992
2022-12-03,3.42778
2022-12-04,1.99032
2022-12-05,29.79958
2022-12-06,23.08223
2022-12-07,30.87767
2022-12-08,26.93849
2022-12-09,30.06219
2022-12-10,3.15134
2022-12-11,2.23911
2022-12-12,21.72771
2022-12-13,17.30476
2022-12-14,15.4803
2022-12-15,15.86731
2022-12-16,16.98686
2022-12-17,2.18382
2022-12-18,1.78299
2022-12-19,14.60953
2022-12-20,14.2087
2022-12-21,13.60055
2022-12-22,15.81202
2022-12-23,14.62335
2022-12-24,2.08707
2022-12-25,1.68624
2022-12-26,7.76779
2022-12-27,9.27436
2022-12-28,14.44367
2022-12-29,10.89149
2022-12-30,10.18659
2022-12-31,1.75535
2023-01-01,1.2163
2023-01-02,6.8832
2023-01-03,19.84796
2023-01-04,23.33102
2023-01-05,26.74498
2023-01-06,20.42847
2023-01-07,3.05459
2023-01-08,2.40497
2023-01-09,19.03248
2023-01-10,17.00069
2023-01-11,15.43883
2023-01-12,18.31375
2023-01-13,13.55908
2023-01-14,2.44644
2023-01-15,1.82446
2023-01-16,15.74291
2023-01-17,14.91361
2023-01-18,13.0615
2023-01-19,12.93711
2023-01-20,14.94125
2023-01-21,2.79198
2023-01-22,1.60331
2023-01-23,4.7823
2023-01-24,4.74084
2023-01-25,7.14581
2023-01-26,14.19488
2023-01-27,13.8908
2023-01-28,2.70905
2023-01-29,1.83828
2023-01-30,20.49758
2023-01-31,19.29509
2023-02-01,15.39737
2023-02-02,15.19004
2023-02-03,15.53559
2023-02-04,2.55701
2023-02-05,1.5342
2023-02-06,19.26744
2023-02-07,16.84865
2023-02-08,14.72011
2023-02-09,16.35107
2023-02-10,13.72494
2023-02-11,2.22529
2023-02-12,1.6586
2023-02-13,12.96475
2023-02-14,12.56392
2023-02-15,14.02902
2023-02-16,14.78921
2023-02-17,11.61022
2023-02-18,2.44644
2023-02-19,1.57567
2023-02-20,14.08431
2023-02-21,16.46164
2023-02-22,13.73876
2023-02-23,12.63303
2023-02-24,12.68832
2023-02-25,2.77816
2023-02-26,1.50656
2023-02-27,13.26883
2023-02-28,14.49896
2023-03-01,37.34623
2023-03-02,22.26675
2023-03-03,14.55425
2023-03-04,2.17
2023-03-05,1.89357
2023-03-06,14.19488
2023-03-07,16.5031
2023-03-08,12.32895
2023-03-09,11.77608
2023-03-10,13.8217
2023-03-11,2.08707
2023-03-12,1.43745
2023-03-13,15.34208
2023-03-14,15.14858
2023-03-15,11.87284
2023-03-16,10.90532
2023-03-17,10.35245
2023-03-18,1.18866
2023-03-19,1.24395
2023-03-20,17.51209
2023-03-21,11.76226
2023-03-22,12.30131
2023-03-23,14.02902
2023-03-24,11.36143
2023-03-25,1.64478
2023-03-26,1.03662
2023-03-27,13.55908
2023-03-28,10.89149
2023-03-29,12.25984
2023-03-30,10.69799
2023-03-31,11.92812
2023-04-01,1.70006
2023-04-02,1.32688
2023-04-03,9.74429
2023-04-04,10.3248
2023-04-05,5.5425
2023-04-06,8.18244
2023-04-07,4.83759
2023-04-08,0.91223
2023-04-09,0.91223
2023-04-10,5.36281
2023-04-11,10.43538
2023-04-12,8.56945
2023-04-13,9.96544
2023-04-14,8.32066
2023-04-15,1.1472
2023-04-16,0.91223
2023-04-17,10.65653
2023-04-18,9.68901
2023-04-19,9.88251
2023-04-20,8.51416
2023-04-21,8.54181
2023-04-22,1.49274
2023-04-23,0.99516
2023-04-24,9.73047
2023-04-25,11.29232
2023-04-26,11.16793
2023-04-27,8.18244
2023-04-28,7.80926
2023-04-29,1.38217
2023-04-30,1.0228
2023-05-01,3.85625
2023-05-02,8.63856
2023-05-03,6.97995
2023-05-04,7.3946
2023-05-05,5.55632
2023-05-06,1.27159
2023-05-07,0.7049
2023-05-08,7.54664
2023-05-09,10.39391
2023-05-10,8.32066
2023-05-11,8.44505
2023-05-12,8.19626
2023-05-13,1.28541
2023-05-14,0.7049
2023-05-15,10.83621
2023-05-16,10.26952
2023-05-17,9.79958
2023-05-18,7.94747
2023-05-19,9.6199
2023-05-20,1.39599
2023-05-21,1.23013
2023-05-22,8.21008
2023-05-23,9.34346
2023-05-24,10.62888
2023-05-25,14.72011
2023-05-26,8.00276
2023-05-27,1.57567
2023-05-28,1.20248
2023-05-29,12.39806
2023-05-30,14.25017
