date,금리비교
2020-11-12,6.56857
2020-11-13,6.09563
2020-11-14,2.36468
2020-11-15,3.20546
2020-11-16,7.4619
2020-11-17,8.19758
2020-11-18,7.40935
2020-11-19,6.35838
2020-11-20,7.93483
2020-11-21,2.89017
2020-11-22,3.25801
2020-11-23,7.4619
2020-11-24,6.46347
2020-11-25,6.88386
2020-11-26,6.30583
2020-11-27,7.4619
2020-11-28,2.73252
2020-11-29,3.88859
2020-11-30,8.51287
2020-12-01,7.14661
2020-12-02,7.82974
2020-12-03,6.93641
2020-12-04,6.30583
2020-12-05,2.62743
2020-12-06,3.52075
2020-12-07,7.72464
2020-12-08,5.46505
2020-12-09,6.83131
2020-12-10,6.77877
2020-12-11,6.46347
2020-12-12,1.89174
2020-12-13,3.25801
2020-12-14,6.77877
2020-12-15,6.04308
2020-12-16,6.25328
2020-12-17,6.30583
2020-12-18,4.46663
2020-12-19,3.25801
2020-12-20,3.31056
2020-12-21,7.93483
2020-12-22,7.56699
2020-12-23,6.20073
2020-12-24,6.83131
2020-12-25,3.15291
2020-12-26,3.99369
2020-12-27,3.94114
2020-12-28,7.93483
2020-12-29,7.61954
2020-12-30,8.35522
2020-12-31,6.93641
2021-01-01,4.41408
2021-01-02,4.72937
2021-01-03,5.5176
2021-01-04,10.82501
2021-01-05,10.87756
2021-01-06,8.67052
2021-01-07,8.72306
2021-01-08,7.51445
2021-01-09,3.94114
2021-01-10,4.99211
2021-01-11,10.45717
2021-01-12,8.14503
2021-01-13,9.03836
2021-01-14,8.09248
2021-01-15,7.88229
2021-01-16,4.20388
2021-01-17,4.36153
2021-01-18,9.45874
2021-01-19,8.98581
2021-01-20,7.61954
2021-01-21,8.93326
2021-01-22,9.4062
2021-01-23,3.88859
2021-01-24,4.09879
2021-01-25,9.56384
2021-01-26,10.08933
2021-01-27,7.3568
2021-01-28,8.35522
2021-01-29,8.51287
2021-01-30,2.99527
2021-01-31,4.83447
2021-02-01,9.72149
2021-02-02,10.08933
2021-02-03,10.56227
2021-02-04,11.08775
2021-02-05,8.03993
2021-02-06,3.36311
2021-02-07,3.52075
2021-02-08,10.08933
2021-02-09,7.51445
2021-02-10,7.04151
2021-02-11,2.67997
2021-02-12,3.52075
2021-02-13,2.52233
2021-02-14,4.88702
2021-02-15,10.87756
2021-02-16,10.87756
2021-02-17,7.93483
2021-02-18,7.40935
2021-02-19,7.14661
2021-02-20,4.67682
2021-02-21,4.04624
2021-02-22,8.98581
2021-02-23,8.93326
2021-02-24,7.72464
2021-02-25,9.14345
2021-02-26,7.40935
2021-02-27,3.4682
2021-02-28,3.25801
2021-03-01,4.78192
2021-03-02,9.4062
2021-03-03,8.40777
2021-03-04,7.56699
2021-03-05,7.14661
2021-03-06,3.41565
2021-03-07,3.4682
2021-03-08,7.61954
2021-03-09,6.35838
2021-03-10,7.14661
2021-03-11,7.93483
2021-03-12,8.19758
2021-03-13,2.73252
2021-03-14,3.52075
2021-03-15,7.51445
2021-03-16,10.19442
2021-03-17,7.51445
2021-03-18,7.82974
2021-03-19,8.72306
2021-03-20,2.46978
2021-03-21,2.83762
2021-03-22,8.93326
2021-03-23,8.03993
2021-03-24,6.56857
2021-03-25,8.40777
2021-03-26,6.83131
2021-03-27,2.67997
2021-03-28,3.6784
2021-03-29,7.82974
2021-03-30,6.72622
2021-03-31,8.25013
2021-04-01,7.56699
2021-04-02,6.56857
2021-04-03,1.99684
2021-04-04,2.46978
2021-04-05,8.77561
2021-04-06,7.67209
2021-04-07,6.51602
2021-04-08,6.25328
2021-04-09,6.30583
2021-04-10,2.57488
2021-04-11,2.73252
2021-04-12,7.3568
2021-04-13,6.30583
2021-04-14,6.14818
2021-04-15,6.62112
2021-04-16,5.3074
2021-04-17,2.04939
2021-04-18,2.99527
2021-04-19,10.19442
2021-04-20,6.62112
2021-04-21,6.46347
2021-04-22,5.5176
2021-04-23,6.35838
2021-04-24,2.62743
2021-04-25,3.04781
2021-04-26,7.30425
2021-04-27,6.62112
2021-04-28,6.20073
2021-04-29,5.99054
2021-04-30,5.20231
2021-05-01,2.73252
2021-05-02,3.41565
2021-05-03,6.14818
2021-05-04,5.3074
2021-05-05,3.31056
2021-05-06,6.56857
2021-05-07,5.5176
2021-05-08,1.5239
2021-05-09,2.15449
2021-05-10,6.14818
2021-05-11,5.78034
2021-05-12,4.62427
2021-05-13,4.83447
2021-05-14,4.30898
2021-05-15,1.78665
2021-05-16,2.46978
2021-05-17,6.67367
2021-05-18,5.35995
2021-05-19,2.46978
2021-05-20,6.30583
2021-05-21,6.25328
2021-05-22,2.89017
2021-05-23,2.57488
2021-05-24,7.40935
2021-05-25,7.61954
2021-05-26,7.61954
2021-05-27,7.72464
2021-05-28,5.3074
2021-05-29,2.20704
2021-05-30,2.36468
2021-05-31,8.30267
2021-06-01,6.83131
2021-06-02,7.04151
2021-06-03,6.67367
2021-06-04,5.57015
2021-06-05,2.89017
2021-06-06,3.15291
2021-06-07,7.30425
2021-06-08,6.77877
2021-06-09,6.09563
2021-06-10,6.25328
2021-06-11,6.41093
2021-06-12,2.04939
2021-06-13,3.04781
2021-06-14,6.62112
2021-06-15,7.04151
2021-06-16,6.35838
2021-06-17,6.83131
2021-06-18,5.35995
2021-06-19,2.46978
2021-06-20,2.89017
2021-06-21,6.83131
2021-06-22,6.35838
2021-06-23,7.09406
2021-06-24,9.77404
2021-06-25,9.93168
2021-06-26,3.78349
2021-06-27,3.62585
2021-06-28,6.77877
2021-06-29,6.46347
2021-06-30,6.41093
2021-07-01,6.35838
2021-07-02,5.57015
2021-07-03,3.15291
2021-07-04,3.78349
2021-07-05,7.67209
2021-07-06,6.41093
2021-07-07,5.72779
2021-07-08,6.25328
2021-07-09,4.30898
2021-07-10,2.57488
2021-07-11,2.94272
2021-07-12,6.14818
2021-07-13,7.04151
2021-07-14,6.56857
2021-07-15,6.93641
2021-07-16,6.04308
2021-07-17,1.99684
2021-07-18,3.31056
2021-07-19,6.09563
2021-07-20,7.61954
2021-07-21,6.14818
2021-07-22,7.09406
2021-07-23,5.83289
2021-07-24,2.73252
2021-07-25,2.99527
2021-07-26,7.04151
2021-07-27,6.67367
2021-07-28,5.3074
2021-07-29,6.09563
2021-07-30,4.62427
2021-07-31,2.57488
2021-08-01,3.5733
2021-08-02,8.51287
2021-08-03,6.83131
2021-08-04,5.46505
2021-08-05,7.14661
2021-08-06,5.88544
2021-08-07,2.78507
2021-08-08,3.15291
2021-08-09,7.82974
2021-08-10,6.83131
2021-08-11,6.67367
2021-08-12,6.51602
2021-08-13,5.72779
2021-08-14,2.89017
2021-08-15,1.47136
2021-08-16,3.83604
2021-08-17,6.83131
2021-08-18,7.30425
2021-08-19,6.09563
2021-08-20,7.56699
2021-08-21,3.4682
2021-08-22,3.20546
2021-08-23,7.77719
2021-08-24,7.19915
2021-08-25,7.14661
2021-08-26,10.29952
2021-08-27,10.03678
2021-08-28,3.94114
2021-08-29,5.14976
2021-08-30,10.29952
2021-08-31,9.03836
2021-09-01,12.66421
2021-09-02,9.196
2021-09-03,8.61797
2021-09-04,3.99369
2021-09-05,3.83604
2021-09-06,7.14661
2021-09-07,8.03993
2021-09-08,8.77561
2021-09-09,7.09406
2021-09-10,6.88386
2021-09-11,3.4682
2021-09-12,4.51918
2021-09-13,8.93326
2021-09-14,7.3568
2021-09-15,5.5176
2021-09-16,6.09563
2021-09-17,5.93799
2021-09-18,2.62743
2021-09-19,2.83762
2021-09-20,2.73252
2021-09-21,3.73095
2021-09-22,5.04466
2021-09-23,10.08933
2021-09-24,8.98581
2021-09-25,4.88702
2021-09-26,3.41565
2021-09-27,9.14345
2021-09-28,7.61954
2021-09-29,8.67052
2021-09-30,9.0909
2021-10-01,7.88229
2021-10-02,3.52075
2021-10-03,3.5733
2021-10-04,5.5176
2021-10-05,9.35365
2021-10-06,7.67209
2021-10-07,8.25013
2021-10-08,6.41093
2021-10-09,3.5733
2021-10-10,2.67997
2021-10-11,3.78349
2021-10-12,8.40777
2021-10-13,8.03993
2021-10-14,7.61954
2021-10-15,6.46347
2021-10-16,3.41565
2021-10-17,3.73095
2021-10-18,8.09248
2021-10-19,6.41093
2021-10-20,5.25486
2021-10-21,6.41093
2021-10-22,5.5176
2021-10-23,2.36468
2021-10-24,2.99527
2021-10-25,6.77877
2021-10-26,5.99054
2021-10-27,7.19915
2021-10-28,5.5176
2021-10-29,5.3074
2021-10-30,2.83762
2021-10-31,3.78349
2021-11-01,5.99054
2021-11-02,7.93483
2021-11-03,6.41093
2021-11-04,4.83447
2021-11-05,5.72779
2021-11-06,2.15449
2021-11-07,2.31213
2021-11-08,5.46505
2021-11-09,5.78034
2021-11-10,6.14818
2021-11-11,4.04624
2021-11-12,7.04151
2021-11-13,2.20704
2021-11-14,3.73095
2021-11-15,5.35995
2021-11-16,6.67367
2021-11-17,5.20231
2021-11-18,5.35995
2021-11-19,4.51918
2021-11-20,2.78507
2021-11-21,3.31056
2021-11-22,5.09721
2021-11-23,6.09563
2021-11-24,6.30583
2021-11-25,8.88071
2021-11-26,12.45401
2021-11-27,10.56227
2021-11-28,10.56227
2021-11-29,14.24067
2021-11-30,12.40147
2021-12-01,10.82501
2021-12-02,10.24697
2021-12-03,8.14503
2021-12-04,5.5176
2021-12-05,5.04466
2021-12-06,8.72306
2021-12-07,8.72306
2021-12-08,8.77561
2021-12-09,7.19915
2021-12-10,6.14818
2021-12-11,6.20073
2021-12-12,5.04466
2021-12-13,8.88071
2021-12-14,7.61954
2021-12-15,8.82816
2021-12-16,7.30425
2021-12-17,6.72622
2021-12-18,4.25643
2021-12-19,4.15133
2021-12-20,7.61954
2021-12-21,7.09406
2021-12-22,5.46505
2021-12-23,6.14818
2021-12-24,5.46505
2021-12-25,2.89017
2021-12-26,4.67682
2021-12-27,6.72622
2021-12-28,6.62112
2021-12-29,7.56699
2021-12-30,7.04151
2021-12-31,7.09406
2022-01-01,4.93956
2022-01-02,4.36153
2022-01-03,11.1403
2022-01-04,10.35207
2022-01-05,7.88229
2022-01-06,7.88229
2022-01-07,7.2517
2022-01-08,4.20388
2022-01-09,4.41408
2022-01-10,10.98265
2022-01-11,9.196
2022-01-12,7.77719
2022-01-13,8.25013
2022-01-14,10.56227
2022-01-15,5.93799
2022-01-16,6.67367
2022-01-17,12.13872
2022-01-18,10.87756
2022-01-19,13.29479
2022-01-20,11.0352
2022-01-21,10.40462
2022-01-22,6.09563
2022-01-23,7.40935
2022-01-24,12.24382
2022-01-25,12.08617
2022-01-26,11.40304
2022-01-27,10.77246
2022-01-28,10.66736
2022-01-29,6.04308
2022-01-30,4.57172
2022-01-31,3.6784
2022-02-01,5.93799
2022-02-02,7.61954
2022-02-03,14.66106
2022-02-04,12.19127
2022-02-05,5.83289
2022-02-06,6.20073
2022-02-07,11.0352
2022-02-08,11.87598
2022-02-09,13.87283
2022-02-10,11.1403
2022-02-11,8.88071
2022-02-12,4.51918
2022-02-13,6.04308
2022-02-14,9.03836
2022-02-15,9.61639
2022-02-16,8.09248
2022-02-17,10.08933
2022-02-18,8.40777
2022-02-19,4.46663
2022-02-20,6.25328
2022-02-21,13.1897
2022-02-22,11.82343
2022-02-23,9.93168
2022-02-24,12.71676
2022-02-25,10.03678
2022-02-26,4.41408
2022-02-27,5.5176
2022-02-28,9.93168
2022-03-01,6.41093
2022-03-02,9.03836
2022-03-03,8.35522
2022-03-04,5.88544
2022-03-05,2.62743
2022-03-06,2.41723
2022-03-07,7.40935
2022-03-08,6.51602
2022-03-09,4.30898
2022-03-10,7.82974
2022-03-11,6.20073
2022-03-12,3.6784
2022-03-13,3.94114
2022-03-14,8.30267
2022-03-15,7.04151
2022-03-16,9.03836
2022-03-17,8.88071
2022-03-18,7.88229
2022-03-19,4.09879
2022-03-20,3.73095
2022-03-21,7.19915
2022-03-22,7.19915
2022-03-23,6.20073
2022-03-24,7.93483
2022-03-25,7.88229
2022-03-26,4.15133
2022-03-27,3.83604
2022-03-28,7.3568
2022-03-29,6.77877
2022-03-30,8.82816
2022-03-31,7.56699
2022-04-01,8.77561
2022-04-02,3.6784
2022-04-03,4.46663
2022-04-04,7.72464
2022-04-05,7.4619
2022-04-06,6.56857
2022-04-07,6.93641
2022-04-08,6.67367
2022-04-09,2.99527
2022-04-10,3.41565
2022-04-11,6.62112
2022-04-12,8.40777
2022-04-13,6.14818
2022-04-14,8.46032
2022-04-15,7.61954
2022-04-16,5.14976
2022-04-17,4.78192
2022-04-18,9.93168
2022-04-19,8.93326
2022-04-20,8.25013
2022-04-21,8.14503
2022-04-22,9.0909
2022-04-23,4.36153
2022-04-24,3.62585
2022-04-25,9.45874
2022-04-26,8.35522
2022-04-27,7.88229
2022-04-28,8.98581
2022-04-29,5.3074
2022-04-30,4.09879
2022-05-01,3.5733
2022-05-02,7.30425
2022-05-03,9.03836
2022-05-04,7.61954
2022-05-05,4.62427
2022-05-06,8.25013
2022-05-07,4.36153
2022-05-08,3.73095
2022-05-09,8.82816
2022-05-10,9.56384
2022-05-11,6.98896
2022-05-12,8.98581
2022-05-13,6.83131
2022-05-14,2.89017
2022-05-15,3.4682
2022-05-16,7.88229
2022-05-17,6.98896
2022-05-18,7.2517
2022-05-19,6.09563
2022-05-20,6.93641
2022-05-21,3.15291
2022-05-22,5.14976
2022-05-23,8.40777
2022-05-24,7.82974
2022-05-25,8.03993
2022-05-26,10.61481
2022-05-27,10.45717
2022-05-28,5.78034
2022-05-29,4.30898
2022-05-30,11.82343
2022-05-31,10.66736
2022-06-01,7.88229
2022-06-02,12.08617
2022-06-03,12.08617
2022-06-04,4.20388
2022-06-05,4.93956
2022-06-06,5.88544
2022-06-07,11.87598
2022-06-08,11.56069
2022-06-09,9.98423
2022-06-10,10.56227
2022-06-11,4.30898
2022-06-12,5.72779
2022-06-13,10.98265
2022-06-14,10.56227
2022-06-15,10.14188
2022-06-16,14.66106
2022-06-17,12.82186
2022-06-18,5.99054
2022-06-19,6.41093
2022-06-20,12.82186
2022-06-21,13.39989
2022-06-22,11.40304
2022-06-23,11.66579
2022-06-24,11.61324
2022-06-25,5.93799
2022-06-26,6.14818
2022-06-27,12.08617
2022-06-28,12.9795
2022-06-29,13.03205
2022-06-30,12.03363
2022-07-01,10.93011
2022-07-02,5.72779
2022-07-03,6.46347
2022-07-04,14.45086
2022-07-05,14.45086
2022-07-06,12.9795
2022-07-07,12.66421
2022-07-08,9.82658
2022-07-09,5.4125
2022-07-10,5.4125
2022-07-11,14.18812
2022-07-12,13.03205
2022-07-13,23.48922
2022-07-14,25.43352
2022-07-15,20.12611
2022-07-16,10.45717
2022-07-17,10.35207
2022-07-18,22.2806
2022-07-19,18.75985
2022-07-20,16.34261
2022-07-21,18.23436
2022-07-22,14.8187
2022-07-23,6.09563
2022-07-24,7.61954
2022-07-25,17.02574
2022-07-26,17.49868
2022-07-27,14.50341
2022-07-28,18.02417
2022-07-29,14.08302
2022-07-30,8.09248
2022-07-31,8.72306
2022-08-01,17.65633
2022-08-02,15.86967
2022-08-03,15.18654
2022-08-04,12.24382
2022-08-05,15.0289
2022-08-06,6.14818
2022-08-07,7.09406
2022-08-08,15.44929
2022-08-09,10.66736
2022-08-10,14.8187
2022-08-11,12.45401
2022-08-12,8.88071
2022-08-13,6.51602
2022-08-14,5.5176
2022-08-15,8.14503
2022-08-16,14.71361
2022-08-17,13.45244
2022-08-18,12.9795
2022-08-19,11.98108
2022-08-20,5.78034
2022-08-21,7.51445
2022-08-22,30.26799
2022-08-23,19.75827
2022-08-24,16.23751
2022-08-25,24.69784
2022-08-26,22.33315
2022-08-27,10.35207
2022-08-28,11.87598
2022-08-29,21.22963
2022-08-30,20.07356
2022-08-31,16.6579
2022-09-01,16.81555
2022-09-02,13.1897
2022-09-03,7.40935
2022-09-04,8.35522
2022-09-05,15.23909
2022-09-06,14.03047
2022-09-07,16.60535
2022-09-08,12.03363
2022-09-09,5.78034
2022-09-10,4.72937
2022-09-11,7.93483
2022-09-12,10.66736
2022-09-13,20.80924
2022-09-14,22.4908
2022-09-15,17.60378
2022-09-16,15.97477
2022-09-17,7.3568
2022-09-18,9.77404
2022-09-19,18.02417
2022-09-20,15.97477
2022-09-21,17.70888
2022-09-22,22.75354
2022-09-23,19.70572
2022-09-24,10.77246
2022-09-25,10.93011
2022-09-26,19.81082
2022-09-27,19.70572
2022-09-28,19.75827
2022-09-29,20.91434
2022-09-30,25.64372
2022-10-01,16.34261
2022-10-02,16.55281
2022-10-03,18.65475
2022-10-04,30.26799
2022-10-05,32.42249
2022-10-06,35.83815
2022-10-07,35.7856
2022-10-08,16.13242
2022-10-09,17.02574
2022-10-10,22.01786
2022-10-11,34.94482
2022-10-12,59.01208
2022-10-13,77.66684
2022-10-14,66.00105
2022-10-15,29.00683
2022-10-16,33.6311
2022-10-17,68.99632
2022-10-18,71.6763
2022-10-19,82.13347
2022-10-20,81.39779
2022-10-21,70.04729
2022-10-22,40.77771
2022-10-23,36.10089
2022-10-24,85.75932
2022-10-25,89.91066
2022-10-26,67.84025
2022-10-27,71.72884
2022-10-28,58.22385
2022-10-29,31.897
2022-10-30,32.52758
2022-10-31,75.66999
2022-11-01,79.29584
2022-11-02,77.45664
2022-11-03,76.19548
2022-11-04,68.36573
2022-11-05,34.73462
2022-11-06,34.57698
2022-11-07,83.65738
2022-11-08,78.77036
2022-11-09,67.52496
2022-11-10,67.7877
2022-11-11,56.27955
2022-11-12,30.11035
2022-11-13,35.5754
2022-11-14,100.0
2022-11-15,82.76405
2022-11-16,60.0105
2022-11-17,54.91329
2022-11-18,53.07409
2022-11-19,28.1135
2022-11-20,30.47819
2022-11-21,64.42459
2022-11-22,59.48502
2022-11-23,53.49448
2022-11-24,81.13504
2022-11-25,71.09826
2022-11-26,37.15186
2022-11-27,35.89069
2022-11-28,80.7672
2022-11-29,76.40567
2022-11-30,66.47398
2022-12-01,58.59169
2022-12-02,46.40042
2022-12-03,23.01629
2022-12-04,27.16763
2022-12-05,52.07566
2022-12-06,47.92433
2022-12-07,51.18234
2022-12-08,47.97687
2022-12-09,38.09774
2022-12-10,19.54808
2022-12-11,23.01629
2022-12-12,52.12821
2022-12-13,39.98949
2022-12-14,38.30793
2022-12-15,39.3589
2022-12-16,28.69153
2022-12-17,16.81555
2022-12-18,21.38728
2022-12-19,37.83499
2022-12-20,33.78875
2022-12-21,32.21229
2022-12-22,31.7919
2022-12-23,32.94797
2022-12-24,17.86652
2022-12-25,17.76142
2022-12-26,38.93851
2022-12-27,36.04834
2022-12-28,35.31266
2022-12-29,37.5197
2022-12-30,33.05307
2022-12-31,17.44613
2023-01-01,24.01471
2023-01-02,46.40042
2023-01-03,38.09774
2023-01-04,37.04676
2023-01-05,37.88754
2023-01-06,37.25696
2023-01-07,20.86179
2023-01-08,19.60063
2023-01-09,37.04676
2023-01-10,39.72674
2023-01-11,37.36205
2023-01-12,33.52601
2023-01-13,41.61849
2023-01-14,20.4414
2023-01-15,19.33788
2023-01-16,38.30793
2023-01-17,38.99106
2023-01-18,37.78244
2023-01-19,32.73778
2023-01-20,34.89227
2023-01-21,17.76142
2023-01-22,17.23594
2023-01-23,17.97162
2023-01-24,26.0641
2023-01-25,50.44666
2023-01-26,39.88439
2023-01-27,36.99421
2023-01-28,19.23279
2023-01-29,17.39358
2023-01-30,36.78402
2023-01-31,38.78087
2023-02-01,35.36521
2023-02-02,33.99894
2023-02-03,27.06253
2023-02-04,15.81713
2023-02-05,16.07987
2023-02-06,34.94482
2023-02-07,31.37151
2023-02-08,30.26799
2023-02-09,29.11192
2023-02-10,29.8476
2023-02-11,14.39831
2023-02-12,14.29322
2023-02-13,28.16605
2023-02-14,29.63741
2023-02-15,29.32212
2023-02-16,24.17235
2023-02-17,25.01313
2023-02-18,14.29322
2023-02-19,14.50341
2023-02-20,29.16447
2023-02-21,31.42406
2023-02-22,27.90331
2023-02-23,29.74251
2023-02-24,30.11035
2023-02-25,15.55438
2023-02-26,15.34419
2023-02-27,30.58328
2023-02-28,31.10877
2023-03-01,19.12769
2023-03-02,27.79821
2023-03-03,25.22333
2023-03-04,12.8744
2023-03-05,16.55281
2023-03-06,28.06095
2023-03-07,25.27588
2023-03-08,24.33
2023-03-09,24.75039
2023-03-10,24.4351
2023-03-11,10.71991
2023-03-12,13.34734
2023-03-13,26.79978
2023-03-14,24.69784
2023-03-15,25.27588
2023-03-16,22.43825
2023-03-17,20.96689
2023-03-18,10.14188
2023-03-19,11.40304
2023-03-20,24.33
2023-03-21,25.32842
2023-03-22,23.59432
2023-03-23,28.58644
2023-03-24,26.0641
2023-03-25,14.03047
2023-03-26,14.13557
2023-03-27,28.27115
2023-03-28,24.69784
2023-03-29,25.69626
2023-03-30,22.54335
2023-03-31,22.22806
2023-04-01,13.34734
2023-04-02,12.55911
2023-04-03,26.0641
2023-04-04,22.07041
2023-04-05,24.64529
2023-04-06,21.43983
2023-04-07,18.07672
2023-04-08,8.67052
2023-04-09,9.3011
2023-04-10,22.2806
2023-04-11,26.79978
2023-04-12,22.5959
2023-04-13,22.17551
2023-04-14,18.02417
2023-04-15,11.50814
2023-04-16,11.0352
2023-04-17,21.96531
2023-04-18,22.07041
2023-04-19,20.38885
2023-04-20,19.81082
2023-04-21,17.70888
2023-04-22,8.67052
2023-04-23,9.4062
2023-04-24,22.12296
2023-04-25,25.01313
2023-04-26,21.49238
2023-04-27,19.91592
2023-04-28,19.91592
2023-04-29,10.93011
2023-04-30,8.35522
2023-05-01,15.71203
2023-05-02,27.06253
2023-05-03,23.12138
2023-05-04,22.07041
2023-05-05,10.66736
2023-05-06,7.61954
2023-05-07,9.3011
2023-05-08,21.59747
2023-05-09,18.8124
2023-05-10,18.7073
2023-05-11,18.02417
2023-05-12,17.39358
2023-05-13,7.88229
2023-05-14,9.93168
2023-05-15,23.33158
2023-05-16,19.81082
2023-05-17,19.96847
2023-05-18,17.91907
2023-05-19,18.28691
2023-05-20,8.30267
2023-05-21,8.93326
2023-05-22,22.07041
2023-05-23,19.91592
2023-05-24,18.86495
2023-05-25,22.33315
2023-05-26,17.76142
2023-05-27,8.98581
2023-05-28,8.51287
2023-05-29,10.87756
