date,이쁜그림
2023-05-15,26.50602
2023-05-16,34.33734
2023-05-17,35.54216
2023-05-18,37.34939
2023-05-19,28.31325
2023-05-20,39.75903
2023-05-21,23.49397
2023-05-22,28.91566
2023-05-23,42.16867
2023-05-24,31.92771
2023-05-25,44.57831
2023-05-26,28.91566
2023-05-27,30.72289
2023-05-28,27.71084
2023-05-29,36.14457
2023-05-30,39.75903
2023-05-31,36.74698
2023-06-01,34.33734
2023-06-02,34.33734
2023-06-03,19.87951
2023-06-04,42.77108
2023-06-05,27.10843
2023-06-06,33.73493
2023-06-07,31.92771
2023-06-08,33.13253
2023-06-09,31.92771
2023-06-10,28.91566
2023-06-11,23.49397
2023-06-12,33.13253
2023-06-13,27.10843
2023-06-14,29.51807
2023-06-15,29.51807
2023-06-16,22.89156
2023-06-17,22.28915
2023-06-18,27.10843
2023-06-19,27.10843
2023-06-20,31.3253
2023-06-21,31.92771
2023-06-22,24.69879
2023-06-23,30.12048
2023-06-24,22.89156
2023-06-25,27.10843
2023-06-26,31.3253
2023-06-27,28.91566
2023-06-28,22.28915
2023-06-29,21.68674
2023-06-30,23.49397
2023-07-01,19.2771
2023-07-02,19.87951
2023-07-03,21.68674
2023-07-04,30.72289
2023-07-05,30.72289
2023-07-06,37.34939
2023-07-07,34.33734
2023-07-08,35.54216
2023-07-09,34.33734
2023-07-10,38.55421
2023-07-11,43.9759
2023-07-12,24.69879
2023-07-13,36.74698
2023-07-14,36.14457
2023-07-15,30.72289
2023-07-16,35.54216
2023-07-17,30.72289
2023-07-18,33.73493
2023-07-19,32.53012
2023-07-20,30.72289
2023-07-21,27.71084
2023-07-22,28.31325
2023-07-23,27.71084
2023-07-24,32.53012
2023-07-25,24.09638
2023-07-26,26.50602
2023-07-27,24.09638
2023-07-28,27.71084
2023-07-29,26.50602
2023-07-30,28.31325
2023-07-31,29.51807
2023-08-01,24.69879
2023-08-02,24.69879
2023-08-03,24.69879
2023-08-04,21.68674
2023-08-05,31.3253
2023-08-06,17.46987
2023-08-07,22.89156
2023-08-08,26.50602
2023-08-09,24.69879
2023-08-10,39.15662
2023-08-11,33.13253
2023-08-12,36.74698
2023-08-13,25.90361
2023-08-14,23.49397
2023-08-15,22.28915
2023-08-16,25.90361
2023-08-17,30.12048
2023-08-18,33.13253
2023-08-19,31.3253
2023-08-20,21.68674
2023-08-21,33.73493
2023-08-22,36.74698
2023-08-23,32.53012
2023-08-24,32.53012
2023-08-25,24.09638
2023-08-26,19.87951
2023-08-27,21.08433
2023-08-28,32.53012
2023-08-29,35.54216
2023-08-30,34.93975
2023-08-31,34.33734
2023-09-01,28.91566
2023-09-02,24.69879
2023-09-03,33.13253
2023-09-04,33.73493
2023-09-05,27.10843
2023-09-06,27.71084
2023-09-07,31.3253
2023-09-08,34.93975
2023-09-09,24.69879
2023-09-10,29.51807
2023-09-11,27.71084
2023-09-12,24.69879
2023-09-13,24.69879
2023-09-14,25.90361
2023-09-15,31.3253
2023-09-16,24.69879
2023-09-17,34.33734
2023-09-18,34.33734
2023-09-19,36.14457
2023-09-20,34.93975
2023-09-21,26.50602
2023-09-22,25.90361
2023-09-23,19.2771
2023-09-24,33.13253
2023-09-25,22.28915
2023-09-26,28.91566
2023-09-27,22.89156
2023-09-28,18.07228
2023-09-29,24.09638
2023-09-30,29.51807
2023-10-01,18.67469
2023-10-02,18.67469
2023-10-03,22.89156
2023-10-04,27.71084
2023-10-05,27.71084
2023-10-06,22.28915
2023-10-07,28.31325
2023-10-08,24.09638
2023-10-09,26.50602
2023-10-10,23.49397
2023-10-11,26.50602
2023-10-12,28.31325
2023-10-13,30.12048
2023-10-14,29.51807
2023-10-15,32.53012
2023-10-16,26.50602
2023-10-17,20.48192
2023-10-18,34.33734
2023-10-19,30.12048
2023-10-20,32.53012
2023-10-21,31.3253
2023-10-22,27.71084
2023-10-23,27.71084
2023-10-24,29.51807
2023-10-25,22.28915
2023-10-26,27.10843
2023-10-27,28.91566
2023-10-28,32.53012
2023-10-29,18.67469
2023-10-30,37.9518
2023-10-31,28.91566
2023-11-01,36.74698
2023-11-02,28.31325
2023-11-03,31.92771
2023-11-04,19.87951
2023-11-05,30.12048
2023-11-06,25.3012
2023-11-07,28.31325
2023-11-08,28.31325
2023-11-09,24.09638
2023-11-10,40.36144
2023-11-11,22.89156
2023-11-12,25.90361
2023-11-13,39.75903
2023-11-14,32.53012
2023-11-15,45.78313
2023-11-16,30.12048
2023-11-17,31.92771
2023-11-18,30.12048
2023-11-19,24.09638
2023-11-20,23.49397
2023-11-21,33.73493
2023-11-22,28.31325
2023-11-23,34.33734
2023-11-24,28.31325
2023-11-25,30.72289
2023-11-26,30.72289
2023-11-27,21.68674
2023-11-28,34.33734
2023-11-29,30.12048
2023-11-30,27.71084
2023-12-01,37.34939
2023-12-02,23.49397
2023-12-03,31.3253
2023-12-04,30.12048
2023-12-05,25.90361
2023-12-06,45.18072
2023-12-07,41.56626
2023-12-08,28.91566
2023-12-09,26.50602
2023-12-10,17.46987
2023-12-11,28.31325
2023-12-12,29.51807
2023-12-13,28.31325
2023-12-14,40.36144
2023-12-15,36.14457
2023-12-16,27.10843
2023-12-17,23.49397
2023-12-18,22.28915
2023-12-19,21.68674
2023-12-20,28.91566
2023-12-21,34.93975
2023-12-22,18.67469
2023-12-23,24.69879
2023-12-24,28.91566
2023-12-25,26.50602
2023-12-26,27.71084
2023-12-27,27.10843
2023-12-28,30.72289
2023-12-29,34.93975
2023-12-30,29.51807
2023-12-31,43.9759
2024-01-01,41.56626
2024-01-02,34.93975
2024-01-03,25.3012
2024-01-04,30.12048
2024-01-05,33.73493
2024-01-06,44.57831
2024-01-07,37.9518
2024-01-08,28.91566
2024-01-09,27.10843
2024-01-10,35.54216
2024-01-11,45.78313
2024-01-12,27.71084
2024-01-13,39.75903
2024-01-14,36.14457
2024-01-15,35.54216
2024-01-16,40.96385
2024-01-17,55.42168
2024-01-18,42.77108
2024-01-19,35.54216
2024-01-20,31.92771
2024-01-21,30.12048
2024-01-22,25.90361
2024-01-23,29.51807
2024-01-24,37.34939
2024-01-25,39.15662
2024-01-26,24.69879
2024-01-27,25.90361
2024-01-28,52.40963
2024-01-29,30.72289
2024-01-30,31.3253
2024-01-31,34.93975
2024-02-01,26.50602
2024-02-02,31.3253
2024-02-03,34.33734
2024-02-04,27.71084
2024-02-05,36.74698
2024-02-06,40.96385
2024-02-07,33.73493
2024-02-08,37.34939
2024-02-09,25.90361
2024-02-10,20.48192
2024-02-11,21.68674
2024-02-12,21.68674
2024-02-13,19.2771
2024-02-14,33.13253
2024-02-15,32.53012
2024-02-16,32.53012
2024-02-17,33.13253
2024-02-18,25.3012
2024-02-19,34.93975
2024-02-20,27.71084
2024-02-21,37.9518
2024-02-22,30.12048
2024-02-23,34.93975
2024-02-24,24.69879
2024-02-25,30.12048
2024-02-26,28.91566
2024-02-27,34.33734
2024-02-28,37.9518
2024-02-29,34.93975
2024-03-01,22.89156
2024-03-02,31.3253
2024-03-03,30.72289
2024-03-04,26.50602
2024-03-05,37.9518
2024-03-06,37.34939
2024-03-07,30.72289
2024-03-08,30.12048
2024-03-09,24.69879
2024-03-10,19.2771
2024-03-11,33.73493
2024-03-12,33.13253
2024-03-13,33.13253
2024-03-14,30.72289
2024-03-15,34.93975
2024-03-16,25.90361
2024-03-17,30.12048
2024-03-18,36.74698
2024-03-19,28.91566
2024-03-20,27.10843
