date,미국주식시장
2021-07-29,7.28888
2021-07-30,8.08888
2021-07-31,6.66666
2021-08-01,2.57777
2021-08-02,7.11111
2021-08-03,8.53333
2021-08-04,8.17777
2021-08-05,8.71111
2021-08-06,8.44444
2021-08-07,4.97777
2021-08-08,2.31111
2021-08-09,8.08888
2021-08-10,9.6
2021-08-11,11.02222
2021-08-12,12.8
2021-08-13,11.82222
2021-08-14,7.37777
2021-08-15,5.6
2021-08-16,12.62222
2021-08-17,16.26666
2021-08-18,13.42222
2021-08-19,18.13333
2021-08-20,16.0
2021-08-21,8.88888
2021-08-22,3.11111
2021-08-23,9.42222
2021-08-24,12.44444
2021-08-25,12.88888
2021-08-26,12.71111
2021-08-27,12.35555
2021-08-28,7.46666
2021-08-29,4.35555
2021-08-30,9.77777
2021-08-31,12.8
2021-09-01,13.77777
2021-09-02,9.42222
2021-09-03,10.75555
2021-09-04,7.64444
2021-09-05,4.88888
2021-09-06,58.31111
2021-09-07,29.68888
2021-09-08,14.04444
2021-09-09,11.37777
2021-09-10,11.82222
2021-09-11,8.26666
2021-09-12,3.46666
2021-09-13,10.48888
2021-09-14,9.95555
2021-09-15,11.28888
2021-09-16,9.51111
2021-09-17,10.66666
2021-09-18,10.04444
2021-09-19,3.82222
2021-09-20,16.08888
2021-09-21,23.55555
2021-09-22,15.91111
2021-09-23,14.31111
2021-09-24,14.22222
2021-09-25,7.02222
2021-09-26,3.64444
2021-09-27,7.73333
2021-09-28,15.46666
2021-09-29,29.51111
2021-09-30,19.55555
2021-10-01,33.77777
2021-10-02,12.88888
2021-10-03,5.06666
2021-10-04,17.86666
2021-10-05,26.4
2021-10-06,26.22222
2021-10-07,22.31111
2021-10-08,17.51111
2021-10-09,6.75555
2021-10-10,4.71111
2021-10-11,12.8
2021-10-12,20.53333
2021-10-13,15.02222
2021-10-14,17.6
2021-10-15,13.95555
2021-10-16,5.95555
2021-10-17,4.8
2021-10-18,10.48888
2021-10-19,14.22222
2021-10-20,14.04444
2021-10-21,12.26666
2021-10-22,11.91111
2021-10-23,7.02222
2021-10-24,3.11111
2021-10-25,9.77777
2021-10-26,13.77777
2021-10-27,11.28888
2021-10-28,11.55555
2021-10-29,11.73333
2021-10-30,9.15555
2021-10-31,6.04444
2021-11-01,13.33333
2021-11-02,14.31111
2021-11-03,11.91111
2021-11-04,13.51111
2021-11-05,12.44444
2021-11-06,9.51111
2021-11-07,4.26666
2021-11-08,36.35555
2021-11-09,20.53333
2021-11-10,18.93333
2021-11-11,19.11111
2021-11-12,10.48888
2021-11-13,7.46666
2021-11-14,4.71111
2021-11-15,13.24444
2021-11-16,17.24444
2021-11-17,16.35555
2021-11-18,13.77777
2021-11-19,12.53333
2021-11-20,6.66666
2021-11-21,4.35555
2021-11-22,12.26666
2021-11-23,16.35555
2021-11-24,18.84444
2021-11-25,52.8
2021-11-26,47.11111
2021-11-27,21.95555
2021-11-28,6.93333
2021-11-29,17.42222
2021-11-30,16.0
2021-12-01,15.46666
2021-12-02,20.53333
2021-12-03,14.04444
2021-12-04,12.8
2021-12-05,4.53333
2021-12-06,11.28888
2021-12-07,13.06666
2021-12-08,15.2
2021-12-09,10.22222
2021-12-10,15.02222
2021-12-11,8.0
2021-12-12,5.68888
2021-12-13,7.02222
2021-12-14,16.26666
2021-12-15,13.06666
2021-12-16,14.22222
2021-12-17,17.42222
2021-12-18,8.44444
2021-12-19,3.82222
2021-12-20,12.88888
2021-12-21,17.15555
2021-12-22,11.28888
2021-12-23,11.82222
2021-12-24,39.64444
2021-12-25,14.13333
2021-12-26,4.97777
2021-12-27,13.15555
2021-12-28,11.64444
2021-12-29,10.75555
2021-12-30,15.73333
2021-12-31,18.57777
2022-01-01,6.13333
2022-01-02,5.15555
2022-01-03,12.17777
2022-01-04,9.6
2022-01-05,12.88888
2022-01-06,18.4
2022-01-07,14.84444
2022-01-08,9.42222
2022-01-09,5.24444
2022-01-10,15.02222
2022-01-11,17.51111
2022-01-12,12.35555
2022-01-13,10.84444
2022-01-14,17.77777
2022-01-15,7.28888
2022-01-16,3.82222
2022-01-17,30.13333
2022-01-18,26.75555
2022-01-19,18.31111
2022-01-20,15.02222
2022-01-21,19.82222
2022-01-22,17.95555
2022-01-23,6.57777
2022-01-24,21.6
2022-01-25,29.06666
2022-01-26,27.28888
2022-01-27,27.46666
2022-01-28,24.08888
2022-01-29,15.02222
2022-01-30,8.88888
2022-01-31,12.88888
2022-02-01,17.42222
2022-02-02,21.51111
2022-02-03,20.17777
2022-02-04,19.46666
2022-02-05,13.15555
2022-02-06,8.26666
2022-02-07,12.97777
2022-02-08,16.35555
2022-02-09,13.86666
2022-02-10,17.95555
2022-02-11,14.4
2022-02-12,13.6
2022-02-13,7.64444
2022-02-14,13.24444
2022-02-15,19.55555
2022-02-16,18.04444
2022-02-17,19.82222
2022-02-18,24.08888
2022-02-19,12.17777
2022-02-20,7.46666
2022-02-21,36.8
2022-02-22,41.33333
2022-02-23,17.24444
2022-02-24,28.17777
2022-02-25,25.6
2022-02-26,14.04444
2022-02-27,8.08888
2022-02-28,12.35555
2022-03-01,14.57777
2022-03-02,16.44444
2022-03-03,15.02222
2022-03-04,15.73333
2022-03-05,13.42222
2022-03-06,4.71111
2022-03-07,9.42222
2022-03-08,20.62222
2022-03-09,13.6
2022-03-10,20.08888
2022-03-11,16.08888
2022-03-12,12.35555
2022-03-13,5.68888
2022-03-14,15.02222
2022-03-15,20.26666
2022-03-16,19.91111
2022-03-17,20.62222
2022-03-18,20.17777
2022-03-19,13.95555
2022-03-20,5.24444
2022-03-21,9.24444
2022-03-22,16.26666
2022-03-23,17.86666
2022-03-24,16.26666
2022-03-25,14.84444
2022-03-26,9.6
2022-03-27,3.73333
2022-03-28,10.66666
2022-03-29,14.31111
2022-03-30,16.53333
2022-03-31,16.08888
2022-04-01,18.66666
2022-04-02,8.44444
2022-04-03,4.08888
2022-04-04,10.93333
2022-04-05,17.24444
2022-04-06,20.35555
2022-04-07,19.02222
2022-04-08,16.53333
2022-04-09,10.75555
2022-04-10,2.13333
2022-04-11,10.13333
2022-04-12,20.35555
2022-04-13,19.73333
2022-04-14,20.44444
2022-04-15,47.82222
2022-04-16,21.51111
2022-04-17,5.06666
2022-04-18,13.51111
2022-04-19,15.28888
2022-04-20,16.44444
2022-04-21,16.62222
2022-04-22,15.28888
2022-04-23,12.8
2022-04-24,4.88888
2022-04-25,14.04444
2022-04-26,20.71111
2022-04-27,32.26666
2022-04-28,19.82222
2022-04-29,16.88888
2022-04-30,18.22222
2022-05-01,5.86666
2022-05-02,11.28888
2022-05-03,16.71111
2022-05-04,15.73333
2022-05-05,17.15555
2022-05-06,29.42222
2022-05-07,10.22222
2022-05-08,4.08888
2022-05-09,13.95555
2022-05-10,27.46666
2022-05-11,25.6
2022-05-12,31.2
2022-05-13,24.8
2022-05-14,12.62222
2022-05-15,6.66666
2022-05-16,12.71111
2022-05-17,15.55555
2022-05-18,14.66666
2022-05-19,30.66666
2022-05-20,17.51111
2022-05-21,13.06666
2022-05-22,5.77777
2022-05-23,10.66666
2022-05-24,19.2
2022-05-25,16.88888
2022-05-26,14.4
2022-05-27,15.73333
2022-05-28,11.02222
2022-05-29,5.77777
2022-05-30,53.24444
2022-05-31,35.91111
2022-06-01,16.71111
2022-06-02,14.84444
2022-06-03,14.04444
2022-06-04,7.2
2022-06-05,3.73333
2022-06-06,9.33333
2022-06-07,15.82222
2022-06-08,15.28888
2022-06-09,11.91111
2022-06-10,16.08888
2022-06-11,12.62222
2022-06-12,5.68888
2022-06-13,22.13333
2022-06-14,27.11111
2022-06-15,26.93333
2022-06-16,28.62222
2022-06-17,25.6
2022-06-18,15.2
2022-06-19,6.48888
2022-06-20,37.51111
2022-06-21,34.48888
2022-06-22,21.42222
2022-06-23,23.11111
2022-06-24,18.04444
2022-06-25,15.37777
2022-06-26,4.88888
2022-06-27,11.28888
2022-06-28,19.73333
2022-06-29,22.04444
2022-06-30,20.26666
2022-07-01,20.35555
2022-07-02,12.35555
2022-07-03,4.97777
2022-07-04,31.02222
2022-07-05,25.51111
2022-07-06,19.55555
2022-07-07,17.15555
2022-07-08,18.31111
2022-07-09,11.11111
2022-07-10,4.17777
2022-07-11,9.86666
2022-07-12,18.22222
2022-07-13,17.06666
2022-07-14,19.64444
2022-07-15,16.53333
2022-07-16,10.48888
2022-07-17,2.93333
2022-07-18,7.37777
2022-07-19,13.24444
2022-07-20,18.31111
2022-07-21,19.55555
2022-07-22,17.51111
2022-07-23,9.77777
2022-07-24,3.37777
2022-07-25,9.95555
2022-07-26,16.71111
2022-07-27,18.22222
2022-07-28,20.8
2022-07-29,17.15555
2022-07-30,11.82222
2022-07-31,3.2
2022-08-01,9.68888
2022-08-02,15.55555
2022-08-03,16.88888
2022-08-04,17.68888
2022-08-05,16.0
2022-08-06,10.75555
2022-08-07,2.84444
2022-08-08,10.48888
2022-08-09,15.2
2022-08-10,15.55555
2022-08-11,21.33333
2022-08-12,19.28888
2022-08-13,12.26666
2022-08-14,3.37777
2022-08-15,11.2
2022-08-16,17.68888
2022-08-17,18.04444
2022-08-18,16.53333
2022-08-19,16.97777
2022-08-20,8.17777
2022-08-21,3.37777
2022-08-22,12.44444
2022-08-23,19.64444
2022-08-24,15.55555
2022-08-25,16.0
2022-08-26,16.8
2022-08-27,18.4
2022-08-28,4.71111
2022-08-29,13.68888
2022-08-30,17.24444
2022-08-31,15.02222
2022-09-01,17.51111
2022-09-02,18.04444
2022-09-03,12.17777
2022-09-04,3.64444
2022-09-05,39.82222
2022-09-06,27.2
2022-09-07,16.0
2022-09-08,16.44444
2022-09-09,13.6
2022-09-10,9.33333
2022-09-11,4.71111
2022-09-12,10.04444
2022-09-13,21.86666
2022-09-14,30.48888
2022-09-15,20.0
2022-09-16,20.17777
2022-09-17,11.28888
2022-09-18,5.06666
2022-09-19,13.42222
2022-09-20,18.04444
2022-09-21,19.64444
2022-09-22,24.71111
2022-09-23,19.2
2022-09-24,11.82222
2022-09-25,5.68888
2022-09-26,16.08888
2022-09-27,20.53333
2022-09-28,21.15555
2022-09-29,23.64444
2022-09-30,19.82222
2022-10-01,11.91111
2022-10-02,3.02222
2022-10-03,14.66666
2022-10-04,24.53333
2022-10-05,27.91111
2022-10-06,23.64444
2022-10-07,20.26666
2022-10-08,15.55555
2022-10-09,5.33333
2022-10-10,17.06666
2022-10-11,23.73333
2022-10-12,22.93333
2022-10-13,25.77777
2022-10-14,29.86666
2022-10-15,18.22222
2022-10-16,5.68888
2022-10-17,14.04444
2022-10-18,27.64444
2022-10-19,26.31111
2022-10-20,25.06666
2022-10-21,22.04444
2022-10-22,15.11111
2022-10-23,5.77777
2022-10-24,12.62222
2022-10-25,21.51111
2022-10-26,21.06666
2022-10-27,23.37777
2022-10-28,21.24444
2022-10-29,15.28888
2022-10-30,6.04444
2022-10-31,15.28888
2022-11-01,23.11111
2022-11-02,21.15555
2022-11-03,25.24444
2022-11-04,21.6
2022-11-05,13.6
2022-11-06,4.44444
2022-11-07,41.6
2022-11-08,33.15555
2022-11-09,28.26666
2022-11-10,32.62222
2022-11-11,39.73333
2022-11-12,19.46666
2022-11-13,5.77777
2022-11-14,17.42222
2022-11-15,26.66666
2022-11-16,22.57777
2022-11-17,23.55555
2022-11-18,21.15555
2022-11-19,10.66666
2022-11-20,3.46666
2022-11-21,11.02222
2022-11-22,18.93333
2022-11-23,18.4
2022-11-24,44.8
2022-11-25,42.4
2022-11-26,10.93333
2022-11-27,3.73333
2022-11-28,7.55555
2022-11-29,17.86666
2022-11-30,16.53333
2022-12-01,18.75555
2022-12-02,16.62222
2022-12-03,9.95555
2022-12-04,2.04444
2022-12-05,6.84444
2022-12-06,15.46666
2022-12-07,15.37777
2022-12-08,13.42222
2022-12-09,13.42222
2022-12-10,8.53333
2022-12-11,3.11111
2022-12-12,8.35555
2022-12-13,19.55555
2022-12-14,19.2
2022-12-15,20.53333
2022-12-16,20.35555
2022-12-17,11.02222
2022-12-18,3.37777
2022-12-19,9.77777
2022-12-20,15.91111
2022-12-21,16.0
2022-12-22,15.28888
2022-12-23,23.28888
2022-12-24,13.06666
2022-12-25,4.35555
2022-12-26,43.46666
2022-12-27,37.33333
2022-12-28,19.28888
2022-12-29,21.6
2022-12-30,21.42222
2022-12-31,8.26666
2023-01-01,4.17777
2023-01-02,32.26666
2023-01-03,27.55555
2023-01-04,19.28888
2023-01-05,15.64444
2023-01-06,14.4
2023-01-07,12.97777
2023-01-08,4.17777
2023-01-09,10.13333
2023-01-10,18.04444
2023-01-11,18.4
2023-01-12,19.73333
2023-01-13,16.97777
2023-01-14,14.22222
2023-01-15,4.17777
2023-01-16,25.86666
2023-01-17,35.37777
2023-01-18,16.17777
2023-01-19,18.48888
2023-01-20,14.84444
2023-01-21,9.95555
2023-01-22,4.97777
2023-01-23,9.33333
2023-01-24,19.28888
2023-01-25,16.08888
2023-01-26,16.53333
2023-01-27,15.37777
2023-01-28,15.02222
2023-01-29,4.62222
2023-01-30,11.82222
2023-01-31,17.51111
2023-02-01,19.28888
2023-02-02,22.31111
2023-02-03,20.08888
2023-02-04,11.37777
2023-02-05,5.42222
2023-02-06,10.84444
2023-02-07,19.55555
2023-02-08,18.93333
2023-02-09,21.6
2023-02-10,19.02222
2023-02-11,11.37777
2023-02-12,3.82222
2023-02-13,9.06666
2023-02-14,17.24444
2023-02-15,21.15555
2023-02-16,20.62222
2023-02-17,19.28888
2023-02-18,10.66666
2023-02-19,4.88888
2023-02-20,34.48888
2023-02-21,33.86666
2023-02-22,19.73333
2023-02-23,18.93333
2023-02-24,14.75555
2023-02-25,10.4
2023-02-26,2.84444
2023-02-27,8.97777
2023-02-28,15.46666
2023-03-01,14.4
2023-03-02,15.64444
2023-03-03,16.26666
2023-03-04,9.15555
2023-03-05,4.08888
2023-03-06,11.46666
2023-03-07,16.8
2023-03-08,17.95555
2023-03-09,16.44444
2023-03-10,17.77777
2023-03-11,12.88888
2023-03-12,6.13333
2023-03-13,16.0
2023-03-14,26.57777
2023-03-15,27.55555
2023-03-16,22.57777
2023-03-17,21.95555
2023-03-18,12.62222
2023-03-19,3.73333
2023-03-20,11.46666
2023-03-21,18.31111
2023-03-22,19.02222
2023-03-23,25.6
2023-03-24,17.6
2023-03-25,9.68888
2023-03-26,3.11111
2023-03-27,9.06666
2023-03-28,19.73333
2023-03-29,14.93333
2023-03-30,16.44444
2023-03-31,14.84444
2023-04-01,10.75555
2023-04-02,2.84444
2023-04-03,8.97777
2023-04-04,17.86666
2023-04-05,16.53333
2023-04-06,18.84444
2023-04-07,46.84444
2023-04-08,18.93333
2023-04-09,3.64444
2023-04-10,10.75555
2023-04-11,17.06666
2023-04-12,17.06666
2023-04-13,18.93333
2023-04-14,15.37777
2023-04-15,10.57777
2023-04-16,1.95555
2023-04-17,9.95555
2023-04-18,15.82222
2023-04-19,16.17777
2023-04-20,17.15555
2023-04-21,15.11111
2023-04-22,8.26666
2023-04-23,1.77777
2023-04-24,8.53333
2023-04-25,14.48888
2023-04-26,19.28888
2023-04-27,21.15555
2023-04-28,12.53333
2023-04-29,6.75555
2023-04-30,2.66666
2023-05-01,13.42222
2023-05-02,14.31111
2023-05-03,17.51111
2023-05-04,13.95555
2023-05-05,11.82222
2023-05-06,8.53333
2023-05-07,4.53333
2023-05-08,7.11111
2023-05-09,13.6
2023-05-10,14.13333
2023-05-11,14.22222
2023-05-12,12.44444
2023-05-13,6.66666
2023-05-14,3.37777
2023-05-15,7.64444
2023-05-16,12.62222
2023-05-17,13.68888
2023-05-18,14.93333
2023-05-19,16.71111
2023-05-20,9.33333
2023-05-21,2.75555
2023-05-22,9.06666
2023-05-23,14.57777
2023-05-24,15.73333
2023-05-25,16.62222
2023-05-26,16.35555
2023-05-27,13.68888
2023-05-28,5.77777
2023-05-29,63.73333
2023-05-30,43.46666
2023-05-31,17.68888
2023-06-01,17.42222
2023-06-02,17.6
2023-06-03,10.66666
2023-06-04,4.08888
2023-06-05,8.97777
2023-06-06,15.02222
2023-06-07,16.08888
