date,상속세증여세
2020-09-27,12.44573
2020-09-28,17.945
2020-09-29,16.49782
2020-09-30,19.1751
2020-10-01,24.96382
2020-10-02,21.34587
2020-10-03,24.60202
2020-10-04,24.02315
2020-10-05,31.91027
2020-10-06,21.9971
2020-10-07,19.10274
2020-10-08,20.47756
2020-10-09,15.12301
2020-10-10,12.80752
2020-10-11,13.31403
2020-10-12,19.24746
2020-10-13,19.03039
2020-10-14,17.80028
2020-10-15,14.83357
2020-10-16,13.0246
2020-10-17,10.92619
2020-10-18,9.98552
2020-10-19,16.85962
2020-10-20,17.80028
2020-10-21,17.00434
2020-10-22,13.67583
2020-10-23,12.01157
2020-10-24,9.76845
2020-10-25,87.19247
2020-10-26,100.0
2020-10-27,53.3285
2020-10-28,41.82344
2020-10-29,32.5615
2020-10-30,23.589
2020-10-31,21.9971
2020-11-01,22.3589
2020-11-02,27.06222
2020-11-03,22.57597
2020-11-04,16.85962
2020-11-05,16.85962
2020-11-06,14.39942
2020-11-07,13.67583
2020-11-08,13.38639
2020-11-09,14.83357
2020-11-10,13.53111
2020-11-11,14.2547
2020-11-12,18.3068
2020-11-13,18.08972
2020-11-14,14.76121
2020-11-15,14.90593
2020-11-16,20.62228
2020-11-17,23.44428
2020-11-18,21.85238
2020-11-19,18.08972
2020-11-20,18.59623
2020-11-21,21.63531
2020-11-22,17.29377
2020-11-23,23.37192
2020-11-24,22.3589
2020-11-25,22.06946
2020-11-26,19.5369
2020-11-27,17.80028
2020-11-28,15.34008
2020-11-29,19.75397
2020-11-30,20.767
2020-12-01,18.52387
2020-12-02,17.51085
2020-12-03,14.2547
2020-12-04,16.85962
2020-12-05,15.62952
2020-12-06,13.53111
2020-12-07,24.67438
2020-12-08,21.12879
2020-12-09,21.20115
2020-12-10,20.18813
2020-12-11,19.24746
2020-12-12,17.00434
2020-12-13,17.0767
2020-12-14,18.95803
2020-12-15,17.80028
2020-12-16,20.33285
2020-12-17,17.80028
2020-12-18,15.41244
2020-12-19,14.03762
2020-12-20,17.58321
2020-12-21,20.69464
2020-12-22,29.52243
2020-12-23,20.69464
2020-12-24,14.54413
2020-12-25,15.55716
2020-12-26,17.65557
2020-12-27,20.11577
2020-12-28,18.88567
2020-12-29,18.95803
2020-12-30,17.58321
2020-12-31,15.41244
2021-01-01,19.10274
2021-01-02,17.0767
2021-01-03,17.43849
2021-01-04,19.46454
2021-01-05,16.35311
2021-01-06,16.49782
2021-01-07,17.58321
2021-01-08,17.22141
2021-01-09,14.32706
2021-01-10,15.26772
2021-01-11,17.00434
2021-01-12,15.62952
2021-01-13,18.37916
2021-01-14,16.64254
2021-01-15,16.49782
2021-01-16,15.4848
2021-01-17,16.06367
2021-01-18,18.59623
2021-01-19,19.46454
2021-01-20,16.42547
2021-01-21,17.87264
2021-01-22,19.31982
2021-01-23,15.4848
2021-01-24,17.80028
2021-01-25,24.09551
2021-01-26,18.88567
2021-01-27,17.58321
2021-01-28,19.03039
2021-01-29,18.45151
2021-01-30,14.18234
2021-01-31,15.26772
2021-02-01,20.33285
2021-02-02,22.06946
2021-02-03,21.27351
2021-02-04,15.99131
2021-02-05,16.13603
2021-02-06,16.78726
2021-02-07,16.7149
2021-02-08,19.68162
2021-02-09,17.51085
2021-02-10,15.19536
2021-02-11,15.4848
2021-02-12,25.18089
2021-02-13,21.63531
2021-02-14,25.6874
2021-02-15,25.18089
2021-02-16,21.78002
2021-02-17,20.767
2021-02-18,28.65412
2021-02-19,17.80028
2021-02-20,15.84659
2021-02-21,17.72793
2021-02-22,20.4052
2021-02-23,21.85238
2021-02-24,21.05643
2021-02-25,16.28075
2021-02-26,16.64254
2021-02-27,15.55716
2021-02-28,15.19536
2021-03-01,15.05065
2021-03-02,18.37916
2021-03-03,15.70188
2021-03-04,17.00434
2021-03-05,14.54413
2021-03-06,12.95224
2021-03-07,15.77424
2021-03-08,17.29377
2021-03-09,19.60926
2021-03-10,16.85962
2021-03-11,17.29377
2021-03-12,13.45875
2021-03-13,12.15629
2021-03-14,13.60347
2021-03-15,21.49059
2021-03-16,18.95803
2021-03-17,15.41244
2021-03-18,17.22141
2021-03-19,13.96526
2021-03-20,14.76121
2021-03-21,14.10998
2021-03-22,21.63531
2021-03-23,17.22141
2021-03-24,17.00434
2021-03-25,14.32706
2021-03-26,15.84659
2021-03-27,12.87988
2021-03-28,15.26772
2021-03-29,20.33285
2021-03-30,14.2547
2021-03-31,16.85962
2021-04-01,15.19536
2021-04-02,16.13603
2021-04-03,9.62373
2021-04-04,11.36034
2021-04-05,13.74819
2021-04-06,14.47178
2021-04-07,16.7149
2021-04-08,14.47178
2021-04-09,14.54413
2021-04-10,12.80752
2021-04-11,11.57742
2021-04-12,17.80028
2021-04-13,16.78726
2021-04-14,15.62952
2021-04-15,15.26772
2021-04-16,15.05065
2021-04-17,14.68885
2021-04-18,18.01736
2021-04-19,21.70767
2021-04-20,20.4052
2021-04-21,16.57018
2021-04-22,15.77424
2021-04-23,14.2547
2021-04-24,11.7945
2021-04-25,17.43849
2021-04-26,17.945
2021-04-27,15.70188
2021-04-28,32.41678
2021-04-29,25.10853
2021-04-30,15.26772
2021-05-01,16.85962
2021-05-02,14.68885
2021-05-03,18.74095
2021-05-04,18.74095
2021-05-05,12.37337
2021-05-06,14.90593
2021-05-07,14.03762
2021-05-08,15.62952
2021-05-09,17.58321
2021-05-10,19.82633
2021-05-11,18.81331
2021-05-12,14.76121
2021-05-13,21.20115
2021-05-14,17.14905
2021-05-15,14.83357
2021-05-16,13.82054
2021-05-17,16.35311
2021-05-18,15.41244
2021-05-19,10.27496
2021-05-20,15.12301
2021-05-21,15.77424
2021-05-22,12.22865
2021-05-23,16.49782
2021-05-24,17.51085
2021-05-25,15.70188
2021-05-26,14.39942
2021-05-27,16.20839
2021-05-28,12.22865
2021-05-29,15.19536
2021-05-30,14.61649
2021-05-31,19.82633
2021-06-01,15.26772
2021-06-02,16.57018
2021-06-03,13.45875
2021-06-04,14.32706
2021-06-05,11.21562
2021-06-06,13.0246
2021-06-07,17.00434
2021-06-08,16.42547
2021-06-09,18.01736
2021-06-10,12.80752
2021-06-11,12.08393
2021-06-12,9.69609
2021-06-13,11.7945
2021-06-14,13.96526
2021-06-15,13.45875
2021-06-16,12.87988
2021-06-17,9.69609
2021-06-18,12.73516
2021-06-19,12.08393
2021-06-20,13.8929
2021-06-21,17.36613
2021-06-22,13.67583
2021-06-23,12.37337
2021-06-24,11.93921
2021-06-25,12.01157
2021-06-26,11.57742
2021-06-27,14.10998
2021-06-28,15.84659
2021-06-29,18.66859
2021-06-30,16.20839
2021-07-01,12.08393
2021-07-02,11.14327
2021-07-03,9.76845
2021-07-04,12.6628
2021-07-05,14.2547
2021-07-06,14.47178
2021-07-07,11.86685
2021-07-08,11.93921
2021-07-09,10.99855
2021-07-10,8.68306
2021-07-11,11.50506
2021-07-12,14.18234
2021-07-13,33.14037
2021-07-14,15.4848
2021-07-15,13.8929
2021-07-16,13.96526
2021-07-17,11.86685
2021-07-18,14.2547
2021-07-19,16.64254
2021-07-20,15.84659
2021-07-21,13.60347
2021-07-22,13.31403
2021-07-23,10.78147
2021-07-24,12.22865
2021-07-25,13.60347
2021-07-26,12.37337
2021-07-27,13.8929
2021-07-28,13.67583
2021-07-29,12.01157
2021-07-30,15.77424
2021-07-31,9.98552
2021-08-01,13.09696
2021-08-02,15.4848
2021-08-03,14.47178
2021-08-04,13.74819
2021-08-05,14.32706
2021-08-06,14.32706
2021-08-07,13.0246
2021-08-08,13.82054
2021-08-09,15.41244
2021-08-10,14.54413
2021-08-11,15.4848
2021-08-12,14.83357
2021-08-13,12.80752
2021-08-14,10.92619
2021-08-15,14.32706
2021-08-16,12.59044
2021-08-17,14.68885
2021-08-18,12.73516
2021-08-19,18.66859
2021-08-20,13.53111
2021-08-21,11.50506
2021-08-22,14.97829
2021-08-23,15.99131
2021-08-24,17.14905
2021-08-25,14.03762
2021-08-26,15.34008
2021-08-27,12.15629
2021-08-28,12.80752
2021-08-29,14.83357
2021-08-30,19.03039
2021-08-31,14.83357
2021-09-01,14.2547
2021-09-02,12.59044
2021-09-03,14.03762
2021-09-04,12.95224
2021-09-05,11.4327
2021-09-06,14.10998
2021-09-07,16.42547
2021-09-08,12.95224
2021-09-09,11.14327
2021-09-10,13.16931
2021-09-11,14.76121
2021-09-12,11.57742
2021-09-13,14.54413
2021-09-14,14.83357
2021-09-15,15.34008
2021-09-16,19.31982
2021-09-17,17.87264
2021-09-18,10.92619
2021-09-19,13.24167
2021-09-20,15.19536
2021-09-21,21.92474
2021-09-22,22.93777
2021-09-23,28.79884
2021-09-24,22.57597
2021-09-25,16.35311
2021-09-26,14.39942
2021-09-27,20.04341
2021-09-28,22.06946
2021-09-29,17.87264
2021-09-30,18.66859
2021-10-01,16.42547
2021-10-02,10.99855
2021-10-03,12.95224
2021-10-04,15.41244
2021-10-05,15.99131
2021-10-06,17.00434
2021-10-07,17.36613
2021-10-08,13.09696
2021-10-09,17.58321
2021-10-10,26.48335
2021-10-11,20.98408
2021-10-12,18.08972
2021-10-13,15.34008
2021-10-14,16.28075
2021-10-15,15.77424
2021-10-16,10.78147
2021-10-17,11.7945
2021-10-18,15.26772
2021-10-19,13.24167
2021-10-20,13.8929
2021-10-21,17.00434
2021-10-22,13.8929
2021-10-23,11.28798
2021-10-24,12.80752
2021-10-25,19.82633
2021-10-26,15.26772
2021-10-27,16.28075
2021-10-28,14.47178
2021-10-29,14.83357
2021-10-30,11.07091
2021-10-31,14.39942
2021-11-01,16.85962
2021-11-02,16.20839
2021-11-03,16.06367
2021-11-04,14.76121
2021-11-05,11.57742
2021-11-06,12.44573
2021-11-07,14.32706
2021-11-08,14.76121
2021-11-09,15.41244
2021-11-10,17.36613
2021-11-11,13.82054
2021-11-12,12.37337
2021-11-13,11.4327
2021-11-14,13.53111
2021-11-15,18.3068
2021-11-16,15.19536
2021-11-17,14.61649
2021-11-18,11.50506
2021-11-19,19.75397
2021-11-20,13.16931
2021-11-21,16.28075
2021-11-22,16.13603
2021-11-23,12.95224
2021-11-24,12.73516
2021-11-25,13.74819
2021-11-26,16.35311
2021-11-27,12.22865
2021-11-28,13.96526
2021-11-29,17.80028
2021-11-30,16.20839
2021-12-01,17.22141
2021-12-02,14.61649
2021-12-03,12.6628
2021-12-04,12.87988
2021-12-05,14.54413
2021-12-06,15.70188
2021-12-07,13.31403
2021-12-08,14.10998
2021-12-09,13.74819
2021-12-10,11.28798
2021-12-11,12.73516
2021-12-12,10.56439
2021-12-13,14.76121
2021-12-14,10.70911
2021-12-15,11.86685
2021-12-16,11.57742
2021-12-17,10.41968
2021-12-18,8.68306
2021-12-19,8.68306
2021-12-20,12.22865
2021-12-21,13.0246
2021-12-22,12.95224
2021-12-23,11.57742
2021-12-24,7.81476
2021-12-25,7.45296
2021-12-26,13.16931
2021-12-27,12.30101
2021-12-28,15.26772
2021-12-29,12.6628
2021-12-30,10.70911
2021-12-31,10.34732
2022-01-01,10.92619
2022-01-02,9.69609
2022-01-03,15.05065
2022-01-04,11.86685
2022-01-05,11.21562
2022-01-06,13.31403
2022-01-07,12.87988
2022-01-08,9.47901
2022-01-09,10.63675
2022-01-10,11.50506
2022-01-11,13.24167
2022-01-12,11.64978
2022-01-13,10.92619
2022-01-14,9.91316
2022-01-15,12.37337
2022-01-16,14.83357
2022-01-17,12.30101
2022-01-18,12.30101
2022-01-19,11.28798
2022-01-20,12.15629
2022-01-21,8.6107
2022-01-22,14.76121
2022-01-23,15.4848
2022-01-24,12.51808
2022-01-25,11.07091
2022-01-26,11.07091
2022-01-27,10.27496
2022-01-28,8.75542
2022-01-29,10.56439
2022-01-30,11.14327
2022-01-31,15.05065
2022-02-01,15.99131
2022-02-02,16.13603
2022-02-03,21.49059
2022-02-04,15.62952
2022-02-05,10.99855
2022-02-06,13.74819
2022-02-07,16.28075
2022-02-08,13.74819
2022-02-09,13.16931
2022-02-10,12.15629
2022-02-11,12.01157
2022-02-12,11.14327
2022-02-13,10.05788
2022-02-14,11.07091
2022-02-15,16.85962
2022-02-16,12.73516
2022-02-17,12.6628
2022-02-18,9.98552
2022-02-19,12.30101
2022-02-20,10.34732
2022-02-21,12.08393
2022-02-22,14.76121
2022-02-23,11.21562
2022-02-24,9.69609
2022-02-25,13.31403
2022-02-26,12.15629
2022-02-27,12.87988
2022-02-28,10.92619
2022-03-01,10.13024
2022-03-02,13.0246
2022-03-03,12.08393
2022-03-04,11.14327
2022-03-05,10.99855
2022-03-06,6.94645
2022-03-07,10.27496
2022-03-08,11.07091
2022-03-09,10.2026
2022-03-10,11.28798
2022-03-11,12.95224
2022-03-12,12.95224
2022-03-13,10.78147
2022-03-14,15.84659
2022-03-15,15.70188
2022-03-16,13.16931
2022-03-17,12.95224
2022-03-18,13.09696
2022-03-19,10.27496
2022-03-20,12.37337
2022-03-21,13.60347
2022-03-22,14.03762
2022-03-23,15.4848
2022-03-24,15.55716
2022-03-25,13.31403
2022-03-26,12.01157
2022-03-27,12.59044
2022-03-28,14.03762
2022-03-29,15.19536
2022-03-30,13.82054
2022-03-31,14.83357
2022-04-01,11.64978
2022-04-02,8.17655
2022-04-03,11.21562
2022-04-04,13.82054
2022-04-05,15.41244
2022-04-06,13.8929
2022-04-07,12.6628
2022-04-08,15.91895
2022-04-09,10.56439
2022-04-10,9.76845
2022-04-11,15.70188
2022-04-12,11.86685
2022-04-13,12.22865
2022-04-14,12.51808
2022-04-15,10.70911
2022-04-16,9.26193
2022-04-17,8.17655
2022-04-18,14.54413
2022-04-19,11.86685
2022-04-20,11.07091
2022-04-21,11.93921
2022-04-22,12.44573
2022-04-23,9.18958
2022-04-24,10.34732
2022-04-25,13.38639
2022-04-26,13.09696
2022-04-27,9.84081
2022-04-28,9.76845
2022-04-29,10.05788
2022-04-30,9.76845
2022-05-01,11.21562
2022-05-02,12.95224
2022-05-03,13.09696
2022-05-04,12.22865
2022-05-05,9.11722
2022-05-06,10.63675
2022-05-07,12.6628
2022-05-08,14.32706
2022-05-09,15.4848
2022-05-10,12.6628
2022-05-11,14.97829
2022-05-12,12.01157
2022-05-13,11.14327
2022-05-14,10.70911
2022-05-15,9.40665
2022-05-16,16.93198
2022-05-17,17.36613
2022-05-18,14.10998
2022-05-19,12.6628
2022-05-20,11.72214
2022-05-21,9.26193
2022-05-22,9.47901
2022-05-23,13.96526
2022-05-24,10.70911
2022-05-25,12.44573
2022-05-26,11.93921
2022-05-27,9.62373
2022-05-28,10.99855
2022-05-29,8.75542
2022-05-30,14.39942
2022-05-31,13.74819
2022-06-01,9.76845
2022-06-02,12.15629
2022-06-03,9.47901
2022-06-04,6.94645
2022-06-05,9.40665
2022-06-06,11.93921
2022-06-07,13.67583
2022-06-08,12.51808
2022-06-09,11.14327
2022-06-10,10.92619
2022-06-11,9.55137
2022-06-12,10.2026
2022-06-13,14.90593
2022-06-14,13.67583
2022-06-15,12.01157
2022-06-16,13.53111
2022-06-17,10.34732
2022-06-18,7.09117
2022-06-19,12.73516
2022-06-20,13.60347
2022-06-21,13.8929
2022-06-22,10.49204
2022-06-23,9.33429
2022-06-24,8.32127
2022-06-25,8.53835
2022-06-26,9.40665
2022-06-27,10.70911
2022-06-28,11.57742
2022-06-29,11.93921
2022-06-30,11.86685
2022-07-01,9.33429
2022-07-02,9.91316
2022-07-03,9.11722
2022-07-04,9.84081
2022-07-05,10.63675
2022-07-06,9.40665
2022-07-07,10.63675
2022-07-08,15.84659
2022-07-09,8.75542
2022-07-10,9.18958
2022-07-11,13.16931
2022-07-12,12.08393
2022-07-13,10.70911
2022-07-14,10.05788
2022-07-15,12.80752
2022-07-16,10.27496
2022-07-17,9.18958
2022-07-18,12.22865
2022-07-19,11.7945
2022-07-20,12.22865
2022-07-21,12.51808
2022-07-22,12.51808
2022-07-23,9.69609
2022-07-24,10.05788
2022-07-25,13.8929
2022-07-26,11.07091
2022-07-27,11.14327
2022-07-28,12.44573
2022-07-29,11.86685
2022-07-30,9.26193
2022-07-31,9.84081
2022-08-01,14.2547
2022-08-02,10.99855
2022-08-03,10.78147
2022-08-04,9.76845
2022-08-05,11.28798
2022-08-06,8.6107
2022-08-07,9.98552
2022-08-08,9.04486
2022-08-09,10.05788
2022-08-10,10.34732
2022-08-11,11.93921
2022-08-12,8.24891
2022-08-13,7.23589
2022-08-14,7.3806
2022-08-15,7.45296
2022-08-16,11.64978
2022-08-17,10.78147
2022-08-18,9.33429
2022-08-19,10.27496
2022-08-20,9.98552
2022-08-21,9.11722
2022-08-22,12.15629
2022-08-23,11.14327
2022-08-24,11.07091
2022-08-25,10.2026
2022-08-26,10.05788
2022-08-27,8.46599
2022-08-28,8.9725
2022-08-29,10.41968
2022-08-30,12.37337
2022-08-31,12.30101
2022-09-01,13.0246
2022-09-02,11.86685
2022-09-03,8.53835
2022-09-04,8.39363
2022-09-05,12.08393
2022-09-06,9.98552
2022-09-07,9.40665
2022-09-08,8.24891
2022-09-09,10.41968
2022-09-10,14.18234
2022-09-11,14.47178
2022-09-12,15.99131
2022-09-13,21.9971
2022-09-14,21.05643
2022-09-15,17.51085
2022-09-16,14.97829
2022-09-17,11.64978
2022-09-18,11.64978
2022-09-19,15.84659
2022-09-20,14.83357
2022-09-21,15.41244
2022-09-22,15.62952
2022-09-23,13.60347
2022-09-24,9.98552
2022-09-25,11.50506
2022-09-26,13.60347
2022-09-27,12.51808
2022-09-28,14.97829
2022-09-29,13.16931
2022-09-30,8.24891
2022-10-01,8.03183
2022-10-02,7.52532
2022-10-03,13.09696
2022-10-04,11.50506
2022-10-05,13.0246
2022-10-06,12.73516
2022-10-07,10.27496
2022-10-08,8.32127
2022-10-09,9.55137
2022-10-10,9.33429
2022-10-11,11.36034
2022-10-12,11.28798
2022-10-13,11.7945
2022-10-14,11.86685
2022-10-15,8.53835
2022-10-16,8.9725
2022-10-17,10.85383
2022-10-18,10.92619
2022-10-19,10.41968
2022-10-20,10.99855
2022-10-21,9.76845
2022-10-22,9.33429
2022-10-23,8.17655
2022-10-24,12.87988
2022-10-25,11.14327
2022-10-26,9.18958
2022-10-27,12.80752
2022-10-28,8.46599
2022-10-29,6.94645
2022-10-30,6.36758
2022-10-31,8.68306
2022-11-01,9.98552
2022-11-02,9.84081
2022-11-03,9.55137
2022-11-04,9.11722
2022-11-05,7.95947
2022-11-06,7.67004
2022-11-07,11.64978
2022-11-08,10.70911
2022-11-09,11.14327
2022-11-10,10.63675
2022-11-11,10.13024
2022-11-12,7.23589
2022-11-13,8.53835
2022-11-14,8.68306
2022-11-15,10.70911
2022-11-16,10.34732
2022-11-17,10.41968
2022-11-18,10.05788
2022-11-19,9.98552
2022-11-20,9.40665
2022-11-21,9.76845
2022-11-22,11.14327
2022-11-23,12.51808
2022-11-24,10.49204
2022-11-25,10.05788
2022-11-26,8.32127
2022-11-27,8.90014
2022-11-28,10.85383
2022-11-29,10.99855
2022-11-30,8.90014
2022-12-01,7.81476
2022-12-02,10.2026
2022-12-03,6.29522
2022-12-04,9.69609
2022-12-05,9.55137
2022-12-06,8.75542
2022-12-07,8.90014
2022-12-08,10.70911
2022-12-09,11.72214
2022-12-10,8.9725
2022-12-11,8.82778
2022-12-12,13.24167
2022-12-13,11.21562
2022-12-14,11.57742
2022-12-15,8.10419
2022-12-16,9.26193
2022-12-17,8.32127
2022-12-18,9.69609
2022-12-19,11.72214
2022-12-20,12.95224
2022-12-21,8.82778
2022-12-22,10.49204
2022-12-23,9.76845
2022-12-24,9.98552
2022-12-25,9.55137
2022-12-26,11.93921
2022-12-27,11.28798
2022-12-28,11.72214
2022-12-29,14.47178
2022-12-30,9.84081
2022-12-31,7.30824
2023-01-01,10.05788
2023-01-02,13.8929
2023-01-03,12.22865
2023-01-04,10.27496
2023-01-05,9.84081
2023-01-06,11.14327
2023-01-07,10.49204
2023-01-08,10.05788
2023-01-09,12.01157
2023-01-10,9.11722
2023-01-11,11.07091
2023-01-12,10.63675
2023-01-13,11.21562
2023-01-14,7.95947
2023-01-15,11.93921
2023-01-16,10.78147
2023-01-17,12.37337
2023-01-18,10.41968
2023-01-19,12.15629
2023-01-20,9.33429
2023-01-21,10.92619
2023-01-22,13.96526
2023-01-23,13.0246
2023-01-24,13.38639
2023-01-25,14.10998
2023-01-26,11.86685
2023-01-27,12.95224
2023-01-28,11.4327
2023-01-29,9.84081
2023-01-30,15.99131
2023-01-31,14.54413
2023-02-01,12.30101
2023-02-02,13.24167
2023-02-03,9.33429
2023-02-04,9.62373
2023-02-05,9.47901
2023-02-06,14.2547
2023-02-07,11.50506
2023-02-08,12.80752
2023-02-09,12.51808
2023-02-10,14.18234
2023-02-11,10.99855
2023-02-12,12.51808
2023-02-13,19.39218
2023-02-14,13.24167
2023-02-15,10.70911
2023-02-16,10.05788
2023-02-17,12.80752
2023-02-18,10.41968
2023-02-19,8.53835
2023-02-20,11.86685
2023-02-21,10.78147
2023-02-22,12.22865
2023-02-23,12.44573
2023-02-24,10.63675
2023-02-25,10.92619
2023-02-26,8.39363
2023-02-27,11.7945
2023-02-28,7.59768
2023-03-01,8.82778
2023-03-02,7.67004
2023-03-03,8.75542
2023-03-04,7.3806
2023-03-05,8.68306
2023-03-06,9.40665
2023-03-07,10.78147
2023-03-08,7.59768
2023-03-09,8.9725
2023-03-10,7.23589
2023-03-11,6.1505
2023-03-12,7.45296
2023-03-13,10.63675
2023-03-14,8.53835
2023-03-15,10.05788
2023-03-16,9.33429
2023-03-17,7.67004
2023-03-18,5.78871
2023-03-19,6.43994
2023-03-20,8.82778
2023-03-21,13.31403
2023-03-22,9.18958
2023-03-23,8.9725
2023-03-24,7.16353
2023-03-25,6.43994
2023-03-26,7.3806
2023-03-27,9.91316
2023-03-28,10.85383
2023-03-29,7.3806
2023-03-30,7.45296
2023-03-31,8.6107
2023-04-01,6.1505
2023-04-02,6.72937
2023-04-03,7.52532
2023-04-04,8.90014
2023-04-05,8.24891
2023-04-06,9.11722
2023-04-07,6.65701
2023-04-08,6.43994
2023-04-09,5.57163
2023-04-10,7.7424
2023-04-11,8.10419
2023-04-12,7.45296
2023-04-13,8.46599
2023-04-14,8.03183
2023-04-15,6.43994
2023-04-16,8.03183
2023-04-17,9.26193
2023-04-18,8.46599
2023-04-19,8.68306
2023-04-20,5.49927
2023-04-21,7.09117
2023-04-22,5.49927
2023-04-23,6.36758
2023-04-24,8.68306
2023-04-25,7.3806
2023-04-26,6.80173
2023-04-27,7.81476
2023-04-28,6.5123
2023-04-29,7.3806
2023-04-30,5.57163
2023-05-01,6.65701
2023-05-02,8.68306
2023-05-03,6.5123
2023-05-04,10.41968
2023-05-05,7.09117
2023-05-06,8.39363
2023-05-07,7.7424
2023-05-08,11.4327
2023-05-09,10.70911
2023-05-10,11.21562
2023-05-11,10.13024
2023-05-12,8.82778
2023-05-13,7.01881
2023-05-14,8.10419
2023-05-15,10.34732
2023-05-16,9.33429
2023-05-17,8.32127
2023-05-18,8.10419
2023-05-19,7.52532
2023-05-20,8.75542
2023-05-21,7.30824
2023-05-22,9.26193
2023-05-23,9.91316
2023-05-24,9.91316
2023-05-25,8.9725
2023-05-26,7.30824
2023-05-27,7.09117
2023-05-28,7.88712
