date,자동차보험할증기준
2023-05-27,26.21359
2023-05-28,20.87378
2023-05-29,34.95145
2023-05-30,66.34304
2023-05-31,48.38187
2023-06-01,43.68932
2023-06-02,47.08737
2023-06-03,22.97734
2023-06-04,18.4466
2023-06-05,43.85113
2023-06-06,21.84466
2023-06-07,68.12297
2023-06-08,58.25242
2023-06-09,47.08737
2023-06-10,26.53721
2023-06-11,25.72815
2023-06-12,53.72168
2023-06-13,55.3398
2023-06-14,49.51456
2023-06-15,43.85113
2023-06-16,39.80582
2023-06-17,27.02265
2023-06-18,23.7864
2023-06-19,59.2233
2023-06-20,53.39805
2023-06-21,47.08737
2023-06-22,44.33656
2023-06-23,39.15857
2023-06-24,27.18446
2023-06-25,26.05177
2023-06-26,54.53074
2023-06-27,47.24919
2023-06-28,49.51456
2023-06-29,47.57281
2023-06-30,41.90938
2023-07-01,32.36245
2023-07-02,24.59546
2023-07-03,56.6343
2023-07-04,54.0453
2023-07-05,46.60194
2023-07-06,44.49838
2023-07-07,44.98381
2023-07-08,25.72815
2023-07-09,23.30097
2023-07-10,56.79611
2023-07-11,47.89644
2023-07-12,45.14563
2023-07-13,42.233
2023-07-14,38.51132
2023-07-15,20.06472
2023-07-16,21.68284
2023-07-17,48.38187
2023-07-18,48.86731
2023-07-19,47.08737
2023-07-20,42.71844
2023-07-21,44.01294
2023-07-22,22.00647
2023-07-23,23.7864
2023-07-24,51.29449
2023-07-25,45.30744
2023-07-26,43.5275
2023-07-27,48.86731
2023-07-28,50.32362
2023-07-29,28.64077
2023-07-30,20.71197
2023-07-31,53.88349
2023-08-01,43.20388
2023-08-02,47.411
2023-08-03,42.39482
2023-08-04,42.88025
2023-08-05,25.24271
2023-08-06,22.97734
2023-08-07,54.36893
2023-08-08,54.0453
2023-08-09,45.95469
2023-08-10,41.26213
2023-08-11,40.12944
2023-08-12,29.61165
2023-08-13,26.69902
2023-08-14,50.48543
2023-08-15,29.61165
2023-08-16,63.91585
2023-08-17,49.51456
2023-08-18,49.51456
2023-08-19,29.12621
2023-08-20,20.55016
2023-08-21,58.41423
2023-08-22,49.35275
2023-08-23,48.05825
2023-08-24,50.32362
2023-08-25,49.35275
2023-08-26,24.59546
2023-08-27,23.46278
2023-08-28,60.19417
2023-08-29,53.55987
2023-08-30,49.51456
2023-08-31,44.17475
2023-09-01,38.67313
2023-09-02,30.42071
2023-09-03,19.57928
2023-09-04,55.66343
2023-09-05,52.42718
2023-09-06,46.92556
2023-09-07,47.57281
2023-09-08,41.74757
2023-09-09,25.72815
2023-09-10,23.62459
2023-09-11,57.9288
2023-09-12,60.84142
2023-09-13,46.60194
2023-09-14,46.44012
2023-09-15,41.90938
2023-09-16,26.05177
2023-09-17,26.69902
2023-09-18,58.41423
2023-09-19,50.0
2023-09-20,43.36569
2023-09-21,39.96763
2023-09-22,45.63106
2023-09-23,22.4919
2023-09-24,24.91909
2023-09-25,52.91262
2023-09-26,49.83818
2023-09-27,48.22006
2023-09-28,27.6699
2023-09-29,22.81553
2023-09-30,23.94822
2023-10-01,22.00647
2023-10-02,30.25889
2023-10-03,25.56634
2023-10-04,72.33009
2023-10-05,59.2233
2023-10-06,54.53074
2023-10-07,29.77346
2023-10-08,21.52103
2023-10-09,28.64077
2023-10-10,54.0453
2023-10-11,54.36893
2023-10-12,48.7055
2023-10-13,45.95469
2023-10-14,31.06796
2023-10-15,23.30097
2023-10-16,54.69255
2023-10-17,50.48543
2023-10-18,54.0453
2023-10-19,44.66019
2023-10-20,40.45307
2023-10-21,23.94822
2023-10-22,25.0809
2023-10-23,59.06148
2023-10-24,49.19093
2023-10-25,48.22006
2023-10-26,44.01294
2023-10-27,46.27831
2023-10-28,28.31715
2023-10-29,25.72815
2023-10-30,64.88673
2023-10-31,54.36893
2023-11-01,45.79288
2023-11-02,43.36569
2023-11-03,44.33656
2023-11-04,24.43365
2023-11-05,22.4919
2023-11-06,51.13268
2023-11-07,51.45631
2023-11-08,52.42718
2023-11-09,48.05825
2023-11-10,42.07119
2023-11-11,18.4466
2023-11-12,23.94822
2023-11-13,52.10355
2023-11-14,53.72168
2023-11-15,43.85113
2023-11-16,49.83818
2023-11-17,46.60194
2023-11-18,27.83171
2023-11-19,24.91909
2023-11-20,55.50161
2023-11-21,57.28155
2023-11-22,51.94174
2023-11-23,47.411
2023-11-24,44.98381
2023-11-25,27.02265
2023-11-26,22.4919
2023-11-27,56.6343
2023-11-28,52.91262
2023-11-29,49.19093
2023-11-30,53.23624
2023-12-01,44.33656
2023-12-02,26.53721
2023-12-03,25.24271
2023-12-04,60.03236
2023-12-05,54.69255
2023-12-06,40.77669
2023-12-07,41.42394
2023-12-08,41.26213
2023-12-09,24.91909
2023-12-10,28.80258
2023-12-11,54.36893
2023-12-12,49.51456
2023-12-13,46.44012
2023-12-14,49.35275
2023-12-15,42.71844
2023-12-16,30.90614
2023-12-17,33.33333
2023-12-18,66.01941
2023-12-19,52.7508
2023-12-20,59.38511
2023-12-21,51.61812
2023-12-22,42.71844
2023-12-23,35.76051
2023-12-24,23.30097
2023-12-25,30.74433
2023-12-26,70.06472
2023-12-27,55.3398
2023-12-28,53.39805
2023-12-29,48.7055
2023-12-30,32.20064
2023-12-31,25.88996
2024-01-01,25.40453
2024-01-02,53.39805
2024-01-03,52.7508
2024-01-04,47.89644
2024-01-05,47.57281
2024-01-06,35.27508
2024-01-07,27.6699
2024-01-08,53.07443
2024-01-09,49.83818
2024-01-10,48.38187
2024-01-11,47.73462
2024-01-12,45.14563
2024-01-13,26.05177
2024-01-14,26.3754
2024-01-15,54.20711
2024-01-16,52.7508
2024-01-17,48.54368
2024-01-18,45.79288
2024-01-19,45.95469
2024-01-20,31.39158
2024-01-21,28.47896
2024-01-22,63.10679
2024-01-23,59.70873
2024-01-24,57.11974
2024-01-25,51.94174
2024-01-26,52.7508
2024-01-27,33.65695
2024-01-28,30.25889
2024-01-29,66.18122
2024-01-30,54.69255
2024-01-31,60.84142
2024-02-01,48.05825
2024-02-02,41.58576
2024-02-03,31.71521
2024-02-04,26.05177
2024-02-05,51.29449
2024-02-06,50.48543
2024-02-07,50.64724
2024-02-08,44.98381
2024-02-09,24.43365
2024-02-10,22.81553
2024-02-11,32.52427
2024-02-12,29.28802
2024-02-13,72.97734
2024-02-14,61.32686
2024-02-15,49.83818
2024-02-16,54.85436
2024-02-17,30.42071
2024-02-18,28.47896
2024-02-19,63.10679
2024-02-20,45.95469
2024-02-21,48.05825
2024-02-22,48.05825
2024-02-23,44.17475
2024-02-24,28.80258
2024-02-25,27.6699
2024-02-26,60.51779
2024-02-27,55.66343
2024-02-28,48.54368
2024-02-29,49.35275
2024-03-01,28.80258
2024-03-02,29.61165
2024-03-03,20.06472
2024-03-04,58.41423
2024-03-05,49.19093
2024-03-06,48.38187
2024-03-07,49.51456
2024-03-08,41.26213
2024-03-09,27.99352
2024-03-10,30.42071
2024-03-11,55.17799
2024-03-12,58.25242
2024-03-13,47.73462
2024-03-14,47.89644
2024-03-15,43.36569
2024-03-16,32.68608
2024-03-17,23.62459
2024-03-18,53.88349
2024-03-19,51.13268
2024-03-20,47.89644
