date,증권거래세
2020-09-16,14.84426
2020-09-17,12.32604
2020-09-18,11.95051
2020-09-19,4.97017
2020-09-20,3.88778
2020-09-21,10.2717
2020-09-22,8.23945
2020-09-23,11.95051
2020-09-24,10.0508
2020-09-25,7.9081
2020-09-26,3.29136
2020-09-27,2.93792
2020-09-28,9.36602
2020-09-29,7.64303
2020-09-30,3.13673
2020-10-01,2.5624
2020-10-02,2.87165
2020-10-03,4.63883
2020-10-04,3.60061
2020-10-05,11.332
2020-10-06,12.01678
2020-10-07,13.58515
2020-10-08,11.28782
2020-10-09,4.92599
2020-10-10,3.15882
2020-10-11,3.44599
2020-10-12,11.9726
2020-10-13,11.61917
2020-10-14,11.5529
2020-10-15,14.99889
2020-10-16,10.07289
2020-10-17,4.13077
2020-10-18,4.10868
2020-10-19,10.18334
2020-10-20,10.66931
2020-10-21,9.49856
2020-10-22,10.22752
2020-10-23,7.93019
2020-10-24,3.00419
2020-10-25,3.51225
2020-10-26,10.0508
2020-10-27,9.21139
2020-10-28,10.53677
2020-10-29,9.43229
2020-10-30,7.93019
2020-10-31,2.82747
2020-11-01,3.11464
2020-11-02,10.22752
2020-11-03,11.02275
2020-11-04,9.03468
2020-11-05,10.18334
2020-11-06,10.02871
2020-11-07,3.55643
2020-11-08,3.51225
2020-11-09,10.73558
2020-11-10,10.13916
2020-11-11,9.03468
2020-11-12,9.74155
2020-11-13,8.37199
2020-11-14,3.29136
2020-11-15,3.77733
2020-11-16,10.49259
2020-11-17,11.79589
2020-11-18,11.90633
2020-11-19,9.98453
2020-11-20,7.97437
2020-11-21,3.18091
2020-11-22,2.96001
2020-11-23,10.75767
2020-11-24,11.90633
2020-11-25,11.332
2020-11-26,10.49259
2020-11-27,10.40424
2020-11-28,3.57852
2020-11-29,3.79942
2020-11-30,11.00066
2020-12-01,12.28186
2020-12-02,12.28186
2020-12-03,11.7738
2020-12-04,10.75767
2020-12-05,3.73315
2020-12-06,4.41793
2020-12-07,12.52485
2020-12-08,10.62513
2020-12-09,11.50872
2020-12-10,11.15529
2020-12-11,10.53677
2020-12-12,3.79942
2020-12-13,3.04837
2020-12-14,10.24961
2020-12-15,12.37022
2020-12-16,11.9726
2020-12-17,11.17738
2020-12-18,11.48663
2020-12-19,4.0645
2020-12-20,4.28539
2020-12-21,11.53081
2020-12-22,11.44245
2020-12-23,11.66335
2020-12-24,12.03887
2020-12-25,7.73138
2020-12-26,6.53854
2020-12-27,5.72122
2020-12-28,30.48376
2020-12-29,25.11597
2020-12-30,18.04727
2020-12-31,15.41859
2021-01-01,17.87055
2021-01-02,18.20189
2021-01-03,10.07289
2021-01-04,24.16611
2021-01-05,21.16191
2021-01-06,19.65981
2021-01-07,21.11773
2021-01-08,18.97503
2021-01-09,8.3499
2021-01-10,7.13496
2021-01-11,17.38458
2021-01-12,17.47294
2021-01-13,18.66578
2021-01-14,14.77799
2021-01-15,11.08902
2021-01-16,5.54451
2021-01-17,5.03644
2021-01-18,12.25977
2021-01-19,11.68544
2021-01-20,14.20366
2021-01-21,20.45504
2021-01-22,13.32007
2021-01-23,5.10271
2021-01-24,5.74331
2021-01-25,13.03291
2021-01-26,13.85023
2021-01-27,11.92842
2021-01-28,11.53081
2021-01-29,10.71349
2021-01-30,4.17495
2021-01-31,3.88778
2021-02-01,11.11111
2021-02-02,11.24364
2021-02-03,11.35409
2021-02-04,10.49259
2021-02-05,9.8299
2021-02-06,3.88778
2021-02-07,3.77733
2021-02-08,10.53677
2021-02-09,12.63529
2021-02-10,10.80185
2021-02-11,4.02032
2021-02-12,3.64479
2021-02-13,4.17495
2021-02-14,3.8436
2021-02-15,13.58515
2021-02-16,13.80605
2021-02-17,14.1153
2021-02-18,13.40843
2021-02-19,11.42036
2021-02-20,4.15286
2021-02-21,9.34393
2021-02-22,17.56129
2021-02-23,15.21979
2021-02-24,16.10337
2021-02-25,15.72785
2021-02-26,13.98277
2021-02-27,5.08062
2021-02-28,4.02032
2021-03-01,4.37375
2021-03-02,12.92246
2021-03-03,12.21559
2021-03-04,12.67947
2021-03-05,9.69737
2021-03-06,3.60061
2021-03-07,3.60061
2021-03-08,9.4102
2021-03-09,8.92423
2021-03-10,9.87408
2021-03-11,10.36006
2021-03-12,10.66931
2021-03-13,4.68301
2021-03-14,3.51225
2021-03-15,10.31588
2021-03-16,9.85199
2021-03-17,10.49259
2021-03-18,11.68544
2021-03-19,11.61917
2021-03-20,4.30748
2021-03-21,3.40181
2021-03-22,10.29379
2021-03-23,9.96244
2021-03-24,11.35409
2021-03-25,8.96841
2021-03-26,11.11111
2021-03-27,4.17495
2021-03-28,3.97614
2021-03-29,11.19946
2021-03-30,12.23768
2021-03-31,12.59111
2021-04-01,9.96244
2021-04-02,9.14512
2021-04-03,3.71106
2021-04-04,3.09255
2021-04-05,10.29379
2021-04-06,9.60901
2021-04-07,9.69737
2021-04-08,9.94035
2021-04-09,9.87408
2021-04-10,3.99823
2021-04-11,3.44599
2021-04-12,10.9123
2021-04-13,11.11111
2021-04-14,10.2717
2021-04-15,14.1153
2021-04-16,14.99889
2021-04-17,6.31764
2021-04-18,4.2633
2021-04-19,12.94455
2021-04-20,12.54694
2021-04-21,10.89021
2021-04-22,10.75767
2021-04-23,8.96841
2021-04-24,3.53434
2021-04-25,3.97614
2021-04-26,10.95648
2021-04-27,10.49259
2021-04-28,10.2717
2021-04-29,10.31588
2021-04-30,9.1893
2021-05-01,4.08659
2021-05-02,3.4239
2021-05-03,9.49856
2021-05-04,8.3499
2021-05-05,3.51225
2021-05-06,9.32184
2021-05-07,7.9081
2021-05-08,2.60658
2021-05-09,2.65076
2021-05-10,10.51468
2021-05-11,9.80781
2021-05-12,9.03468
2021-05-13,9.1893
2021-05-14,9.29975
2021-05-15,2.7833
2021-05-16,2.87165
2021-05-17,8.57079
2021-05-18,8.3499
2021-05-19,3.44599
2021-05-20,8.5487
2021-05-21,8.5487
2021-05-22,3.13673
2021-05-23,2.29732
2021-05-24,8.30572
2021-05-25,8.9905
2021-05-26,9.05677
2021-05-27,9.25557
2021-05-28,8.88005
2021-05-29,3.26927
2021-05-30,3.00419
2021-05-31,10.29379
2021-06-01,10.22752
2021-06-02,9.69737
2021-06-03,9.96244
2021-06-04,8.15109
2021-06-05,3.22509
2021-06-06,2.87165
2021-06-07,10.44842
2021-06-08,10.89021
2021-06-09,9.4102
2021-06-10,10.0508
2021-06-11,8.57079
2021-06-12,3.31345
2021-06-13,3.18091
2021-06-14,12.30395
2021-06-15,11.46454
2021-06-16,8.92423
2021-06-17,8.74751
2021-06-18,8.26154
2021-06-19,3.04837
2021-06-20,2.36359
2021-06-21,7.2675
2021-06-22,8.32781
2021-06-23,9.03468
2021-06-24,9.76364
2021-06-25,8.32781
2021-06-26,2.73912
2021-06-27,3.02628
2021-06-28,9.8299
2021-06-29,8.72542
2021-06-30,9.60901
2021-07-01,11.11111
2021-07-02,9.12303
2021-07-03,2.80538
2021-07-04,2.51822
2021-07-05,9.87408
2021-07-06,9.96244
2021-07-07,8.48243
2021-07-08,9.21139
2021-07-09,7.95228
2021-07-10,2.73912
2021-07-11,2.76121
2021-07-12,8.5487
2021-07-13,8.48243
2021-07-14,7.88601
2021-07-15,8.74751
2021-07-16,7.13496
2021-07-17,2.5624
2021-07-18,1.9218
2021-07-19,7.68721
2021-07-20,6.69317
2021-07-21,7.37795
2021-07-22,8.37199
2021-07-23,7.42213
2021-07-24,2.27523
2021-07-25,2.29732
2021-07-26,8.21736
2021-07-27,9.32184
2021-07-28,9.54274
2021-07-29,8.39407
2021-07-30,6.93616
2021-07-31,2.09851
2021-08-01,2.09851
2021-08-02,6.8478
2021-08-03,8.3499
2021-08-04,8.92423
2021-08-05,9.52065
2021-08-06,9.38811
2021-08-07,2.73912
2021-08-08,3.64479
2021-08-09,10.13916
2021-08-10,10.49259
2021-08-11,10.07289
2021-08-12,9.14512
2021-08-13,7.59885
2021-08-14,3.22509
2021-08-15,2.1206
2021-08-16,4.21912
2021-08-17,9.58692
2021-08-18,11.19946
2021-08-19,10.82394
2021-08-20,9.10094
2021-08-21,2.27523
2021-08-22,2.31941
2021-08-23,10.20543
2021-08-24,10.11707
2021-08-25,11.02275
2021-08-26,10.77976
2021-08-27,9.52065
2021-08-28,2.14269
2021-08-29,2.82747
2021-08-30,12.03887
2021-08-31,14.15948
2021-09-01,9.25557
2021-09-02,8.32781
2021-09-03,8.28363
2021-09-04,2.27523
2021-09-05,2.5624
2021-09-06,7.42213
2021-09-07,7.59885
2021-09-08,6.58272
2021-09-09,7.20123
2021-09-10,6.91407
2021-09-11,2.23105
2021-09-12,2.09851
2021-09-13,6.14093
2021-09-14,7.37795
2021-09-15,5.69913
2021-09-16,5.87585
2021-09-17,6.05257
2021-09-18,2.05434
2021-09-19,2.09851
2021-09-20,1.12657
2021-09-21,1.34747
2021-09-22,1.41373
2021-09-23,7.62094
2021-09-24,7.24541
2021-09-25,2.18687
2021-09-26,2.01016
2021-09-27,9.10094
2021-09-28,9.29975
2021-09-29,7.44422
2021-09-30,7.77556
2021-10-01,5.01435
2021-10-02,1.85553
2021-10-03,3.02628
2021-10-04,2.9821
2021-10-05,7.2675
2021-10-06,6.93616
2021-10-07,8.19527
2021-10-08,7.66512
2021-10-09,2.47404
2021-10-10,1.85553
2021-10-11,2.09851
2021-10-12,8.52661
2021-10-13,12.96664
2021-10-14,14.24784
2021-10-15,12.1935
2021-10-16,4.85973
2021-10-17,3.33554
2021-10-18,8.08482
2021-10-19,8.63706
2021-10-20,7.77556
2021-10-21,7.75347
2021-10-22,7.77556
2021-10-23,3.07046
2021-10-24,2.84956
2021-10-25,8.50452
2021-10-26,8.70333
2021-10-27,7.79765
2021-10-28,7.24541
2021-10-29,7.09078
2021-10-30,2.58449
2021-10-31,2.14269
2021-11-01,6.95825
2021-11-02,8.21736
2021-11-03,8.04064
2021-11-04,7.20123
2021-11-05,7.51049
2021-11-06,1.9218
2021-11-07,2.3415
2021-11-08,8.08482
2021-11-09,7.88601
2021-11-10,7.70929
2021-11-11,7.73138
2021-11-12,7.33377
2021-11-13,2.05434
2021-11-14,2.9821
2021-11-15,7.97437
2021-11-16,7.93019
2021-11-17,7.37795
2021-11-18,8.3499
2021-11-19,7.02451
2021-11-20,2.36359
2021-11-21,2.73912
2021-11-22,8.129
2021-11-23,8.10691
2021-11-24,7.84183
2021-11-25,8.129
2021-11-26,7.06869
2021-11-27,2.76121
2021-11-28,2.29732
2021-11-29,6.71526
2021-11-30,7.88601
2021-12-01,7.09078
2021-12-02,8.39407
2021-12-03,7.35586
2021-12-04,2.07643
2021-12-05,1.59045
2021-12-06,7.66512
2021-12-07,7.35586
2021-12-08,7.84183
2021-12-09,7.02451
2021-12-10,7.13496
2021-12-11,2.40777
2021-12-12,1.98807
2021-12-13,6.82571
2021-12-14,7.86392
2021-12-15,7.57676
2021-12-16,6.75944
2021-12-17,6.82571
2021-12-18,2.05434
2021-12-19,2.62867
2021-12-20,7.28959
2021-12-21,7.97437
2021-12-22,7.86392
2021-12-23,8.17318
2021-12-24,6.75944
2021-12-25,2.20896
2021-12-26,2.62867
2021-12-27,63.86127
2021-12-28,26.02164
2021-12-29,12.32604
2021-12-30,12.34813
2021-12-31,8.04064
2022-01-01,3.82151
2022-01-02,3.97614
2022-01-03,14.77799
2022-01-04,11.15529
2022-01-05,9.32184
2022-01-06,9.10094
2022-01-07,8.83587
2022-01-08,2.54031
2022-01-09,3.203
2022-01-10,16.19173
2022-01-11,9.27766
2022-01-12,10.02871
2022-01-13,7.86392
2022-01-14,6.6269
2022-01-15,2.58449
2022-01-16,2.82747
2022-01-17,6.89198
2022-01-18,6.71526
2022-01-19,6.64899
2022-01-20,8.15109
2022-01-21,8.17318
2022-01-22,3.35763
2022-01-23,2.93792
2022-01-24,6.73735
2022-01-25,7.28959
2022-01-26,7.59885
2022-01-27,18.24607
2022-01-28,10.84603
2022-01-29,5.16898
2022-01-30,2.89374
2022-01-31,3.93196
2022-02-01,3.29136
2022-02-02,2.18687
2022-02-03,24.43119
2022-02-04,29.15838
2022-02-05,7.68721
2022-02-06,6.47227
2022-02-07,12.32604
2022-02-08,12.10514
2022-02-09,11.57499
2022-02-10,11.02275
2022-02-11,9.78573
2022-02-12,3.44599
2022-02-13,3.203
2022-02-14,9.14512
2022-02-15,8.72542
2022-02-16,10.16125
2022-02-17,9.74155
2022-02-18,9.71946
2022-02-19,2.87165
2022-02-20,2.93792
2022-02-21,22.33267
2022-02-22,16.50099
2022-02-23,14.95471
2022-02-24,14.46874
2022-02-25,12.90037
2022-02-26,4.24121
2022-02-27,2.7833
2022-02-28,14.00485
2022-03-01,3.53434
2022-03-02,9.07886
2022-03-03,9.60901
2022-03-04,9.10094
2022-03-05,3.86569
2022-03-06,3.13673
2022-03-07,7.88601
2022-03-08,7.68721
2022-03-09,4.10868
2022-03-10,13.51888
2022-03-11,9.69737
2022-03-12,4.79346
2022-03-13,4.59465
2022-03-14,8.43825
2022-03-15,7.84183
2022-03-16,9.71946
2022-03-17,8.81378
2022-03-18,8.52661
2022-03-19,3.68897
2022-03-20,3.09255
2022-03-21,8.7696
2022-03-22,8.61497
2022-03-23,9.47647
2022-03-24,8.57079
2022-03-25,8.81378
2022-03-26,2.87165
2022-03-27,3.35763
2022-03-28,8.68124
2022-03-29,8.63706
2022-03-30,9.03468
2022-03-31,9.47647
2022-04-01,7.37795
2022-04-02,2.87165
2022-04-03,2.45195
2022-04-04,8.17318
2022-04-05,7.99646
2022-04-06,8.04064
2022-04-07,8.01855
2022-04-08,7.13496
2022-04-09,2.16478
2022-04-10,2.20896
2022-04-11,9.76364
2022-04-12,10.00662
2022-04-13,9.52065
2022-04-14,8.23945
2022-04-15,7.37795
2022-04-16,2.69494
2022-04-17,2.5624
2022-04-18,7.9081
2022-04-19,7.70929
2022-04-20,8.43825
2022-04-21,8.70333
2022-04-22,7.00242
2022-04-23,2.71703
2022-04-24,2.25314
2022-04-25,7.75347
2022-04-26,7.86392
2022-04-27,8.08482
2022-04-28,7.37795
2022-04-29,7.51049
2022-04-30,2.69494
2022-05-01,2.65076
2022-05-02,10.29379
2022-05-03,13.98277
2022-05-04,9.29975
2022-05-05,3.93196
2022-05-06,6.31764
2022-05-07,3.07046
2022-05-08,2.93792
2022-05-09,7.20123
2022-05-10,7.31168
2022-05-11,12.8341
2022-05-12,9.96244
2022-05-13,8.37199
2022-05-14,2.91583
2022-05-15,2.84956
2022-05-16,8.65915
2022-05-17,8.50452
2022-05-18,9.76364
2022-05-19,7.55467
2022-05-20,7.59885
2022-05-21,2.49613
2022-05-22,2.58449
2022-05-23,7.00242
2022-05-24,7.86392
2022-05-25,7.02451
2022-05-26,6.42809
2022-05-27,6.80362
2022-05-28,2.58449
2022-05-29,2.58449
2022-05-30,8.72542
2022-05-31,7.64303
2022-06-01,3.22509
2022-06-02,7.0466
2022-06-03,7.70929
2022-06-04,2.38568
2022-06-05,2.09851
2022-06-06,2.29732
2022-06-07,7.4884
2022-06-08,7.73138
2022-06-09,7.33377
2022-06-10,6.53854
2022-06-11,2.7833
2022-06-12,2.40777
2022-06-13,7.31168
2022-06-14,6.78153
2022-06-15,6.56063
2022-06-16,30.55003
2022-06-17,16.72189
2022-06-18,3.24718
2022-06-19,3.02628
2022-06-20,7.59885
2022-06-21,7.70929
2022-06-22,7.59885
2022-06-23,7.17914
2022-06-24,5.74331
2022-06-25,2.18687
2022-06-26,1.87762
2022-06-27,6.47227
2022-06-28,7.51049
2022-06-29,6.82571
2022-06-30,6.82571
2022-07-01,6.69317
2022-07-02,1.89971
2022-07-03,1.36956
2022-07-04,7.13496
2022-07-05,8.08482
2022-07-06,8.21736
2022-07-07,7.44422
2022-07-08,5.72122
2022-07-09,1.74508
2022-07-10,1.39165
2022-07-11,7.09078
2022-07-12,6.14093
2022-07-13,6.00839
2022-07-14,6.6269
2022-07-15,4.81555
2022-07-16,1.89971
2022-07-17,1.65672
2022-07-18,6.09675
2022-07-19,8.41616
2022-07-20,10.18334
2022-07-21,18.93085
2022-07-22,18.13563
2022-07-23,3.35763
2022-07-24,2.96001
2022-07-25,8.28363
2022-07-26,8.10691
2022-07-27,7.62094
2022-07-28,8.46034
2022-07-29,7.22332
2022-07-30,2.36359
2022-07-31,2.01016
2022-08-01,7.73138
2022-08-02,7.06869
2022-08-03,7.93019
2022-08-04,8.04064
2022-08-05,7.02451
2022-08-06,1.83344
2022-08-07,1.85553
2022-08-08,6.98034
2022-08-09,8.59288
2022-08-10,7.42213
2022-08-11,8.48243
2022-08-12,7.95228
2022-08-13,2.18687
2022-08-14,2.29732
2022-08-15,2.01016
2022-08-16,7.64303
2022-08-17,8.90214
2022-08-18,8.23945
2022-08-19,7.28959
2022-08-20,2.20896
2022-08-21,2.31941
2022-08-22,8.15109
2022-08-23,8.68124
2022-08-24,8.21736
2022-08-25,8.50452
2022-08-26,7.68721
2022-08-27,1.89971
2022-08-28,2.45195
2022-08-29,10.18334
2022-08-30,10.75767
2022-08-31,9.74155
2022-09-01,6.11884
2022-09-02,5.9863
2022-09-03,1.83344
2022-09-04,1.85553
2022-09-05,5.16898
2022-09-06,5.54451
2022-09-07,6.00839
2022-09-08,4.61674
2022-09-09,1.52418
2022-09-10,1.32538
2022-09-11,1.54627
2022-09-12,2.80538
2022-09-13,7.00242
2022-09-14,6.73735
2022-09-15,5.7654
2022-09-16,5.25734
2022-09-17,2.03225
2022-09-18,1.52418
2022-09-19,5.92003
2022-09-20,6.05257
2022-09-21,5.72122
2022-09-22,5.30152
2022-09-23,4.46211
2022-09-24,1.72299
2022-09-25,1.76717
2022-09-26,6.09675
2022-09-27,5.67704
2022-09-28,6.31764
2022-09-29,5.65495
2022-09-30,4.94808
2022-10-01,1.78926
2022-10-02,1.61254
2022-10-03,1.87762
2022-10-04,5.74331
2022-10-05,5.67704
2022-10-06,6.29555
2022-10-07,7.42213
2022-10-08,1.96598
2022-10-09,1.74508
2022-10-10,1.9218
2022-10-11,6.27347
2022-10-12,6.93616
2022-10-13,6.69317
2022-10-14,8.30572
2022-10-15,2.71703
2022-10-16,2.93792
2022-10-17,7.88601
2022-10-18,8.15109
2022-10-19,7.0466
2022-10-20,8.37199
2022-10-21,6.95825
2022-10-22,2.23105
2022-10-23,2.03225
2022-10-24,6.45018
2022-10-25,6.91407
2022-10-26,7.22332
2022-10-27,6.71526
2022-10-28,5.5666
2022-10-29,1.43582
2022-10-30,1.59045
2022-10-31,6.11884
2022-11-01,6.60481
2022-11-02,6.69317
2022-11-03,6.09675
2022-11-04,6.03048
2022-11-05,2.31941
2022-11-06,3.203
2022-11-07,9.34393
2022-11-08,9.96244
2022-11-09,7.97437
2022-11-10,7.99646
2022-11-11,7.35586
2022-11-12,2.9821
2022-11-13,3.66688
2022-11-14,8.48243
2022-11-15,9.76364
2022-11-16,8.92423
2022-11-17,9.85199
2022-11-18,15.24188
2022-11-19,7.22332
2022-11-20,6.42809
2022-11-21,11.46454
2022-11-22,11.37618
2022-11-23,11.9726
2022-11-24,10.22752
2022-11-25,8.48243
2022-11-26,3.46808
2022-11-27,3.07046
2022-11-28,7.9081
2022-11-29,8.41616
2022-11-30,9.29975
2022-12-01,7.9081
2022-12-02,7.06869
2022-12-03,2.51822
2022-12-04,3.15882
2022-12-05,7.64303
2022-12-06,7.99646
2022-12-07,9.23348
2022-12-08,11.15529
2022-12-09,10.6914
2022-12-10,5.08062
2022-12-11,5.32361
2022-12-12,10.20543
2022-12-13,10.62513
2022-12-14,10.11707
2022-12-15,12.32604
2022-12-16,10.49259
2022-12-17,4.72719
2022-12-18,3.37972
2022-12-19,7.66512
2022-12-20,9.23348
2022-12-21,10.38215
2022-12-22,18.04727
2022-12-23,14.95471
2022-12-24,5.08062
2022-12-25,2.87165
2022-12-26,13.03291
2022-12-27,16.94278
2022-12-28,16.12546
2022-12-29,10.24961
2022-12-30,13.93859
2022-12-31,11.42036
2023-01-01,4.92599
2023-01-02,16.6998
2023-01-03,13.40843
2023-01-04,10.11707
2023-01-05,10.07289
2023-01-06,7.75347
2023-01-07,2.47404
2023-01-08,2.45195
2023-01-09,8.43825
2023-01-10,7.77556
2023-01-11,8.74751
2023-01-12,7.51049
2023-01-13,6.8478
2023-01-14,2.16478
2023-01-15,2.09851
2023-01-16,8.59288
2023-01-17,6.45018
2023-01-18,6.53854
2023-01-19,6.18511
2023-01-20,4.68301
2023-01-21,1.87762
2023-01-22,1.23702
2023-01-23,1.54627
2023-01-24,1.85553
2023-01-25,8.43825
2023-01-26,9.58692
2023-01-27,9.32184
2023-01-28,3.00419
2023-01-29,2.23105
2023-01-30,10.53677
2023-01-31,9.78573
2023-02-01,9.29975
2023-02-02,8.90214
2023-02-03,7.64303
2023-02-04,2.67285
2023-02-05,2.16478
2023-02-06,8.3499
2023-02-07,8.32781
2023-02-08,9.12303
2023-02-09,8.74751
2023-02-10,8.52661
2023-02-11,2.71703
2023-02-12,2.47404
2023-02-13,7.88601
2023-02-14,9.43229
2023-02-15,8.129
2023-02-16,9.67528
2023-02-17,7.2675
2023-02-18,1.96598
2023-02-19,2.03225
2023-02-20,8.7696
2023-02-21,9.91826
2023-02-22,8.96841
2023-02-23,9.10094
2023-02-24,8.32781
2023-02-25,1.81135
2023-02-26,1.65672
2023-02-27,12.01678
2023-02-28,12.78992
2023-03-01,2.36359
2023-03-02,7.42213
2023-03-03,6.82571
2023-03-04,1.61254
2023-03-05,1.39165
2023-03-06,7.99646
2023-03-07,8.04064
2023-03-08,7.15705
2023-03-09,6.69317
2023-03-10,5.87585
2023-03-11,1.63463
2023-03-12,1.76717
2023-03-13,6.95825
2023-03-14,6.86989
2023-03-15,7.59885
2023-03-16,7.31168
2023-03-17,6.31764
2023-03-18,2.1206
2023-03-19,1.74508
2023-03-20,7.93019
2023-03-21,8.5487
2023-03-22,8.96841
2023-03-23,7.9081
2023-03-24,6.91407
2023-03-25,2.16478
2023-03-26,1.94389
2023-03-27,8.50452
2023-03-28,8.81378
2023-03-29,8.52661
2023-03-30,7.93019
2023-03-31,7.46631
2023-04-01,2.23105
2023-04-02,2.18687
2023-04-03,6.69317
2023-04-04,7.24541
2023-04-05,7.33377
2023-04-06,8.41616
2023-04-07,7.75347
2023-04-08,1.85553
2023-04-09,2.01016
2023-04-10,9.03468
2023-04-11,13.38634
2023-04-12,11.68544
2023-04-13,10.02871
2023-04-14,8.39407
2023-04-15,2.58449
2023-04-16,2.58449
2023-04-17,7.53258
2023-04-18,7.81974
2023-04-19,7.70929
2023-04-20,7.02451
2023-04-21,6.22929
2023-04-22,1.85553
2023-04-23,1.96598
2023-04-24,7.0466
2023-04-25,8.19527
2023-04-26,6.36182
2023-04-27,7.62094
2023-04-28,6.49436
2023-04-29,2.36359
2023-04-30,2.20896
2023-05-01,3.68897
2023-05-02,6.47227
2023-05-03,6.78153
2023-05-04,6.05257
2023-05-05,2.23105
2023-05-06,1.89971
2023-05-07,1.87762
2023-05-08,6.42809
2023-05-09,7.06869
2023-05-10,6.82571
2023-05-11,6.93616
2023-05-12,5.41197
2023-05-13,1.36956
2023-05-14,1.56836
2023-05-15,6.6269
2023-05-16,6.86989
2023-05-17,7.68721
2023-05-18,7.73138
2023-05-19,6.89198
2023-05-20,1.9218
2023-05-21,2.05434
2023-05-22,6.53854
2023-05-23,7.11287
2023-05-24,6.73735
2023-05-25,6.69317
2023-05-26,5.69913
2023-05-27,1.76717
2023-05-28,1.50209
2023-05-29,2.31941
