date,이동평균선
2020-11-13,11.1332
2020-11-14,9.14512
2020-11-15,15.90457
2020-11-16,20.27833
2020-11-17,19.08548
2020-11-18,19.6819
2020-11-19,28.23061
2020-11-20,12.32604
2020-11-21,10.73558
2020-11-22,13.12127
2020-11-23,15.90457
2020-11-24,17.49502
2020-11-25,18.48906
2020-11-26,20.07952
2020-11-27,17.29622
2020-11-28,16.10337
2020-11-29,16.10337
2020-11-30,14.1153
2020-12-01,16.50099
2020-12-02,17.29622
2020-12-03,24.65208
2020-12-04,17.69383
2020-12-05,16.10337
2020-12-06,16.30218
2020-12-07,20.27833
2020-12-08,26.04373
2020-12-09,20.47713
2020-12-10,21.66998
2020-12-11,24.25447
2020-12-12,17.89264
2020-12-13,22.06759
2020-12-14,23.26043
2020-12-15,26.83896
2020-12-16,24.85089
2020-12-17,25.64612
2020-12-18,22.2664
2020-12-19,16.50099
2020-12-20,21.07355
2020-12-21,18.29025
2020-12-22,19.28429
2020-12-23,24.25447
2020-12-24,17.09741
2020-12-25,17.29622
2020-12-26,13.9165
2020-12-27,24.05566
2020-12-28,22.66401
2020-12-29,24.85089
2020-12-30,28.42942
2020-12-31,17.29622
2021-01-01,24.05566
2021-01-02,21.27236
2021-01-03,28.0318
2021-01-04,26.44135
2021-01-05,27.23658
2021-01-06,35.98409
2021-01-07,39.36381
2021-01-08,35.18886
2021-01-09,32.80318
2021-01-10,27.833
2021-01-11,35.98409
2021-01-12,48.50894
2021-01-13,37.97216
2021-01-14,39.96023
2021-01-15,30.8151
2021-01-16,33.79721
2021-01-17,31.41153
2021-01-18,37.37574
2021-01-19,41.35188
2021-01-20,39.96023
2021-01-21,38.36978
2021-01-22,37.37574
2021-01-23,25.64612
2021-01-24,26.24254
2021-01-25,35.18886
2021-01-26,45.52683
2021-01-27,40.75546
2021-01-28,37.57455
2021-01-29,33.00198
2021-01-30,24.65208
2021-01-31,24.45328
2021-02-01,35.18886
2021-02-02,33.3996
2021-02-03,35.38767
2021-02-04,29.62226
2021-02-05,32.40556
2021-02-06,25.84493
2021-02-07,30.01988
2021-02-08,27.833
2021-02-09,28.23061
2021-02-10,25.44731
2021-02-11,22.66401
2021-02-12,23.06163
2021-02-13,28.0318
2021-02-14,23.85685
2021-02-15,37.77335
2021-02-16,35.18886
2021-02-17,30.6163
2021-02-18,44.5328
2021-02-19,44.73161
2021-02-20,41.55069
2021-02-21,35.58648
2021-02-22,41.55069
2021-02-23,52.48508
2021-02-24,47.71371
2021-02-25,43.14115
2021-02-26,36.1829
2021-02-27,26.04373
2021-02-28,30.41749
2021-03-01,29.42345
2021-03-02,29.22465
2021-03-03,27.03777
2021-03-04,31.21272
2021-03-05,25.84493
2021-03-06,30.6163
2021-03-07,28.62823
2021-03-08,33.20079
2021-03-09,31.01391
2021-03-10,33.20079
2021-03-11,35.18886
2021-03-12,41.94831
2021-03-13,32.20675
2021-03-14,40.95427
2021-03-15,40.95427
2021-03-16,50.0994
2021-03-17,47.91252
2021-03-18,56.46123
2021-03-19,47.3161
2021-03-20,45.52683
2021-03-21,41.94831
2021-03-22,55.46719
2021-03-23,63.02186
2021-03-24,48.70775
2021-03-25,51.49105
2021-03-26,41.35188
2021-03-27,42.14711
2021-03-28,39.76143
2021-03-29,49.70178
2021-03-30,55.666
2021-03-31,55.666
2021-04-01,48.11133
2021-04-02,57.65407
2021-04-03,55.26838
2021-04-04,58.25049
2021-04-05,67.59443
2021-04-06,68.78727
2021-04-07,73.35984
2021-04-08,81.11332
2021-04-09,69.38369
2021-04-10,54.07554
2021-04-11,52.48508
2021-04-12,70.37773
2021-04-13,62.62425
2021-04-14,65.00994
2021-04-15,69.5825
2021-04-16,72.76341
2021-04-17,63.81709
2021-04-18,61.82902
2021-04-19,68.19085
2021-04-20,84.69184
2021-04-21,88.07157
2021-04-22,80.51689
2021-04-23,79.72166
2021-04-24,64.81113
2021-04-25,63.41948
2021-04-26,69.78131
2021-04-27,80.31809
2021-04-28,65.00994
2021-04-29,73.95626
2021-04-30,59.04572
2021-05-01,64.61232
2021-05-02,44.13518
2021-05-03,54.47316
2021-05-04,70.97415
2021-05-05,51.88866
2021-05-06,58.84691
2021-05-07,70.97415
2021-05-08,66.7992
2021-05-09,62.02783
2021-05-10,100.0
2021-05-11,78.13121
2021-05-12,62.02783
2021-05-13,56.26242
2021-05-14,53.47912
2021-05-15,47.11729
2021-05-16,58.84691
2021-05-17,54.27435
2021-05-18,53.28031
2021-05-19,40.95427
2021-05-20,43.93638
2021-05-21,45.12922
2021-05-22,38.17097
2021-05-23,39.76143
2021-05-24,50.49701
2021-05-25,53.67793
2021-05-26,54.07554
2021-05-27,53.47912
2021-05-28,51.29224
2021-05-29,30.21868
2021-05-30,30.21868
2021-05-31,37.77335
2021-06-01,35.58648
2021-06-02,39.96023
2021-06-03,44.73161
2021-06-04,35.38767
2021-06-05,25.2485
2021-06-06,25.0497
2021-06-07,36.58051
2021-06-08,27.833
2021-06-09,43.93638
2021-06-10,34.99005
2021-06-11,38.36978
2021-06-12,25.0497
2021-06-13,18.09145
2021-06-14,29.62226
2021-06-15,29.22465
2021-06-16,32.00795
2021-06-17,31.80914
2021-06-18,31.80914
2021-06-19,24.25447
2021-06-20,18.68787
2021-06-21,28.42942
2021-06-22,30.21868
2021-06-23,29.42345
2021-06-24,26.24254
2021-06-25,25.44731
2021-06-26,19.08548
2021-06-27,16.6998
2021-06-28,22.2664
2021-06-29,21.07355
2021-06-30,23.85685
2021-07-01,19.88071
2021-07-02,22.86282
2021-07-03,13.71769
2021-07-04,22.86282
2021-07-05,25.44731
2021-07-06,31.21272
2021-07-07,32.20675
2021-07-08,26.04373
2021-07-09,23.26043
2021-07-10,18.88667
2021-07-11,18.48906
2021-07-12,23.26043
2021-07-13,27.03777
2021-07-14,25.64612
2021-07-15,28.23061
2021-07-16,24.05566
2021-07-17,17.29622
2021-07-18,20.47713
2021-07-19,21.07355
2021-07-20,24.65208
2021-07-21,23.45924
2021-07-22,21.07355
2021-07-23,25.64612
2021-07-24,17.49502
2021-07-25,16.8986
2021-07-26,17.89264
2021-07-27,24.05566
2021-07-28,26.04373
2021-07-29,29.82107
2021-07-30,24.65208
2021-07-31,20.07952
2021-08-01,19.6819
2021-08-02,24.85089
2021-08-03,29.62226
2021-08-04,25.84493
2021-08-05,26.83896
2021-08-06,25.0497
2021-08-07,22.4652
2021-08-08,28.23061
2021-08-09,30.6163
2021-08-10,29.42345
2021-08-11,38.17097
2021-08-12,41.15308
2021-08-13,61.82902
2021-08-14,48.70775
2021-08-15,40.35785
2021-08-16,40.15904
2021-08-17,35.58648
2021-08-18,36.1829
2021-08-19,36.1829
2021-08-20,34.99005
2021-08-21,32.00795
2021-08-22,28.62823
2021-08-23,46.32206
2021-08-24,41.35188
2021-08-25,36.97813
2021-08-26,42.14711
2021-08-27,34.79125
2021-08-28,33.79721
2021-08-29,34.79125
2021-08-30,36.3817
2021-08-31,33.5984
2021-09-01,40.75546
2021-09-02,35.58648
2021-09-03,35.58648
2021-09-04,32.20675
2021-09-05,35.38767
2021-09-06,41.7495
2021-09-07,38.76739
2021-09-08,46.52087
2021-09-09,42.54473
2021-09-10,38.56858
2021-09-11,42.34592
2021-09-12,43.53876
2021-09-13,37.57455
2021-09-14,36.1829
2021-09-15,34.39363
2021-09-16,37.37574
2021-09-17,33.3996
2021-09-18,27.03777
2021-09-19,24.45328
2021-09-20,15.90457
2021-09-21,20.67594
2021-09-22,27.23658
2021-09-23,43.53876
2021-09-24,35.18886
2021-09-25,31.41153
2021-09-26,28.82703
2021-09-27,32.80318
2021-09-28,37.77335
2021-09-29,35.78528
2021-09-30,32.60437
2021-10-01,37.77335
2021-10-02,31.80914
2021-10-03,30.41749
2021-10-04,28.82703
2021-10-05,32.20675
2021-10-06,42.94234
2021-10-07,36.97813
2021-10-08,40.55666
2021-10-09,30.8151
2021-10-10,28.62823
2021-10-11,35.78528
2021-10-12,32.60437
2021-10-13,30.8151
2021-10-14,28.0318
2021-10-15,28.62823
2021-10-16,31.80914
2021-10-17,27.03777
2021-10-18,27.833
2021-10-19,33.3996
2021-10-20,29.02584
2021-10-21,32.60437
2021-10-22,35.18886
2021-10-23,20.87475
2021-10-24,23.26043
2021-10-25,34.59244
2021-10-26,31.01391
2021-10-27,29.62226
2021-10-28,36.77932
2021-10-29,32.20675
2021-10-30,25.64612
2021-10-31,28.82703
2021-11-01,32.00795
2021-11-02,33.99602
2021-11-03,37.57455
2021-11-04,36.97813
2021-11-05,33.3996
2021-11-06,29.22465
2021-11-07,33.00198
2021-11-08,33.79721
2021-11-09,36.77932
2021-11-10,37.57455
2021-11-11,29.62226
2021-11-12,30.01988
2021-11-13,28.42942
2021-11-14,31.41153
2021-11-15,35.98409
2021-11-16,42.54473
2021-11-17,37.57455
2021-11-18,43.14115
2021-11-19,39.165
2021-11-20,28.23061
2021-11-21,31.41153
2021-11-22,41.35188
2021-11-23,41.35188
2021-11-24,44.93041
2021-11-25,51.88866
2021-11-26,39.165
2021-11-27,32.20675
2021-11-28,29.82107
2021-11-29,39.96023
2021-11-30,42.34592
2021-12-01,35.38767
2021-12-02,33.20079
2021-12-03,37.37574
2021-12-04,29.42345
2021-12-05,30.8151
2021-12-06,38.9662
2021-12-07,45.12922
2021-12-08,33.79721
2021-12-09,35.78528
2021-12-10,37.17693
2021-12-11,31.21272
2021-12-12,33.00198
2021-12-13,29.02584
2021-12-14,41.35188
2021-12-15,34.59244
2021-12-16,37.97216
2021-12-17,33.99602
2021-12-18,30.01988
2021-12-19,25.84493
2021-12-20,31.01391
2021-12-21,37.57455
2021-12-22,31.01391
2021-12-23,38.56858
2021-12-24,27.43538
2021-12-25,20.87475
2021-12-26,33.00198
2021-12-27,31.01391
2021-12-28,31.61033
2021-12-29,34.79125
2021-12-30,29.62226
2021-12-31,31.21272
2022-01-01,20.47713
2022-01-02,27.43538
2022-01-03,40.15904
2022-01-04,37.97216
2022-01-05,39.36381
2022-01-06,45.52683
2022-01-07,36.3817
2022-01-08,34.79125
2022-01-09,22.4652
2022-01-10,32.80318
2022-01-11,31.21272
2022-01-12,33.79721
2022-01-13,33.20079
2022-01-14,29.22465
2022-01-15,27.833
2022-01-16,24.25447
2022-01-17,29.62226
2022-01-18,28.0318
2022-01-19,25.44731
2022-01-20,28.42942
2022-01-21,31.80914
2022-01-22,34.79125
2022-01-23,27.43538
2022-01-24,32.00795
2022-01-25,33.79721
2022-01-26,28.62823
2022-01-27,36.58051
2022-01-28,29.82107
2022-01-29,24.45328
2022-01-30,20.87475
2022-01-31,26.64015
2022-02-01,21.86878
2022-02-02,27.23658
2022-02-03,31.21272
2022-02-04,28.0318
2022-02-05,30.6163
2022-02-06,32.00795
2022-02-07,32.40556
2022-02-08,41.55069
2022-02-09,35.98409
2022-02-10,32.80318
2022-02-11,31.01391
2022-02-12,29.42345
2022-02-13,24.85089
2022-02-14,30.8151
2022-02-15,26.44135
2022-02-16,25.2485
2022-02-17,28.0318
2022-02-18,28.62823
2022-02-19,28.42942
2022-02-20,29.22465
2022-02-21,35.38767
2022-02-22,26.64015
2022-02-23,27.43538
2022-02-24,25.44731
2022-02-25,27.833
2022-02-26,29.22465
2022-02-27,21.66998
2022-02-28,26.44135
2022-03-01,24.25447
2022-03-02,23.26043
2022-03-03,32.80318
2022-03-04,23.06163
2022-03-05,23.26043
2022-03-06,19.08548
2022-03-07,21.07355
2022-03-08,21.07355
2022-03-09,13.32007
2022-03-10,21.66998
2022-03-11,24.25447
2022-03-12,20.47713
2022-03-13,21.07355
2022-03-14,20.67594
2022-03-15,30.6163
2022-03-16,24.65208
2022-03-17,28.0318
2022-03-18,29.02584
2022-03-19,29.62226
2022-03-20,30.41749
2022-03-21,27.63419
2022-03-22,37.57455
2022-03-23,29.42345
2022-03-24,35.78528
2022-03-25,33.00198
2022-03-26,29.02584
2022-03-27,31.41153
2022-03-28,40.15904
2022-03-29,40.95427
2022-03-30,40.15904
2022-03-31,33.79721
2022-04-01,33.00198
2022-04-02,36.58051
2022-04-03,35.58648
2022-04-04,36.3817
2022-04-05,40.35785
2022-04-06,42.14711
2022-04-07,34.39363
2022-04-08,26.83896
2022-04-09,26.04373
2022-04-10,29.02584
2022-04-11,32.40556
2022-04-12,30.8151
2022-04-13,30.8151
2022-04-14,35.98409
2022-04-15,29.22465
2022-04-16,21.47117
2022-04-17,23.65805
2022-04-18,29.22465
2022-04-19,35.58648
2022-04-20,25.44731
2022-04-21,26.83896
2022-04-22,24.25447
2022-04-23,22.4652
2022-04-24,23.65805
2022-04-25,26.44135
2022-04-26,31.61033
2022-04-27,27.63419
2022-04-28,28.62823
2022-04-29,27.23658
2022-04-30,13.51888
2022-05-01,25.64612
2022-05-02,21.27236
2022-05-03,23.65805
2022-05-04,19.4831
2022-05-05,18.88667
2022-05-06,14.51292
2022-05-07,13.32007
2022-05-08,19.6819
2022-05-09,22.4652
2022-05-10,24.45328
2022-05-11,27.03777
2022-05-12,29.42345
2022-05-13,24.05566
2022-05-14,20.07952
2022-05-15,21.66998
2022-05-16,25.0497
2022-05-17,27.03777
2022-05-18,26.04373
2022-05-19,22.4652
2022-05-20,26.83896
2022-05-21,19.4831
2022-05-22,20.07952
2022-05-23,22.06759
2022-05-24,23.85685
2022-05-25,21.07355
2022-05-26,24.45328
2022-05-27,20.67594
2022-05-28,18.29025
2022-05-29,22.06759
2022-05-30,24.65208
2022-05-31,22.2664
2022-06-01,24.65208
2022-06-02,24.25447
2022-06-03,21.86878
2022-06-04,13.71769
2022-06-05,16.6998
2022-06-06,17.09741
2022-06-07,24.05566
2022-06-08,19.6819
2022-06-09,23.85685
2022-06-10,17.09741
2022-06-11,12.12723
2022-06-12,16.8986
2022-06-13,22.4652
2022-06-14,25.0497
2022-06-15,26.24254
2022-06-16,22.86282
2022-06-17,22.86282
2022-06-18,17.09741
2022-06-19,21.27236
2022-06-20,22.06759
2022-06-21,22.06759
2022-06-22,18.88667
2022-06-23,24.85089
2022-06-24,20.47713
2022-06-25,13.9165
2022-06-26,18.48906
2022-06-27,22.4652
2022-06-28,22.06759
2022-06-29,25.64612
2022-06-30,22.2664
2022-07-01,18.48906
2022-07-02,18.48906
2022-07-03,13.12127
2022-07-04,16.10337
2022-07-05,23.45924
2022-07-06,16.6998
2022-07-07,20.47713
2022-07-08,19.4831
2022-07-09,12.92246
2022-07-10,14.91053
2022-07-11,21.27236
2022-07-12,19.88071
2022-07-13,20.67594
2022-07-14,23.45924
2022-07-15,19.88071
2022-07-16,12.32604
2022-07-17,11.53081
2022-07-18,23.26043
2022-07-19,21.07355
2022-07-20,28.82703
2022-07-21,24.45328
2022-07-22,20.87475
2022-07-23,14.91053
2022-07-24,15.10934
2022-07-25,18.09145
2022-07-26,24.25447
2022-07-27,18.68787
2022-07-28,19.28429
2022-07-29,19.4831
2022-07-30,17.09741
2022-07-31,18.09145
2022-08-01,23.65805
2022-08-02,20.27833
2022-08-03,25.44731
2022-08-04,24.05566
2022-08-05,24.45328
2022-08-06,20.47713
2022-08-07,15.10934
2022-08-08,19.88071
2022-08-09,20.47713
2022-08-10,24.65208
2022-08-11,23.26043
2022-08-12,21.86878
2022-08-13,19.4831
2022-08-14,18.09145
2022-08-15,18.48906
2022-08-16,20.67594
2022-08-17,21.27236
2022-08-18,21.47117
2022-08-19,17.89264
2022-08-20,18.68787
2022-08-21,16.30218
2022-08-22,22.86282
2022-08-23,23.65805
2022-08-24,25.64612
2022-08-25,21.86878
2022-08-26,17.49502
2022-08-27,16.10337
2022-08-28,13.51888
2022-08-29,16.8986
2022-08-30,22.06759
2022-08-31,19.4831
2022-09-01,19.6819
2022-09-02,22.86282
2022-09-03,12.92246
2022-09-04,15.10934
2022-09-05,19.6819
2022-09-06,16.8986
2022-09-07,20.47713
2022-09-08,22.86282
2022-09-09,13.32007
2022-09-10,12.92246
2022-09-11,14.71172
2022-09-12,19.6819
2022-09-13,31.41153
2022-09-14,24.85089
2022-09-15,17.09741
2022-09-16,17.89264
2022-09-17,15.70576
2022-09-18,18.88667
2022-09-19,21.47117
2022-09-20,18.29025
2022-09-21,19.4831
2022-09-22,23.45924
2022-09-23,16.8986
2022-09-24,13.71769
2022-09-25,12.92246
2022-09-26,19.08548
2022-09-27,25.44731
2022-09-28,17.89264
2022-09-29,19.88071
2022-09-30,15.90457
2022-10-01,13.71769
2022-10-02,16.50099
2022-10-03,17.29622
2022-10-04,19.28429
2022-10-05,20.27833
2022-10-06,17.89264
2022-10-07,13.71769
2022-10-08,8.5487
2022-10-09,12.12723
2022-10-10,13.32007
2022-10-11,21.27236
2022-10-12,17.09741
2022-10-13,17.69383
2022-10-14,13.9165
2022-10-15,13.32007
2022-10-16,13.71769
2022-10-17,17.89264
2022-10-18,17.89264
2022-10-19,19.6819
2022-10-20,16.30218
2022-10-21,14.91053
2022-10-22,12.52485
2022-10-23,8.94632
2022-10-24,14.71172
2022-10-25,14.31411
2022-10-26,22.06759
2022-10-27,17.09741
2022-10-28,12.92246
2022-10-29,12.32604
2022-10-30,12.92246
2022-10-31,18.88667
2022-11-01,22.86282
2022-11-02,19.88071
2022-11-03,18.09145
2022-11-04,18.09145
2022-11-05,9.94035
2022-11-06,14.71172
2022-11-07,21.86878
2022-11-08,20.07952
2022-11-09,24.65208
2022-11-10,21.07355
2022-11-11,21.07355
2022-11-12,16.10337
2022-11-13,22.4652
2022-11-14,22.86282
2022-11-15,22.4652
2022-11-16,18.88667
2022-11-17,25.0497
2022-11-18,17.29622
2022-11-19,16.10337
2022-11-20,13.71769
2022-11-21,19.6819
2022-11-22,21.47117
2022-11-23,21.27236
2022-11-24,18.88667
2022-11-25,17.29622
2022-11-26,15.70576
2022-11-27,13.71769
2022-11-28,19.4831
2022-11-29,14.51292
2022-11-30,21.47117
2022-12-01,20.87475
2022-12-02,19.28429
2022-12-03,9.74155
2022-12-04,14.51292
2022-12-05,21.66998
2022-12-06,18.68787
2022-12-07,22.4652
2022-12-08,32.20675
2022-12-09,18.48906
2022-12-10,15.70576
2022-12-11,16.8986
2022-12-12,14.51292
2022-12-13,22.86282
2022-12-14,21.66998
2022-12-15,20.27833
2022-12-16,14.31411
2022-12-17,14.51292
2022-12-18,12.92246
2022-12-19,18.88667
2022-12-20,13.12127
2022-12-21,16.6998
2022-12-22,17.89264
2022-12-23,10.33797
2022-12-24,8.15109
2022-12-25,11.92842
2022-12-26,14.31411
2022-12-27,18.29025
2022-12-28,16.8986
2022-12-29,14.71172
2022-12-30,15.30815
2022-12-31,14.31411
2023-01-01,8.3499
2023-01-02,11.1332
2023-01-03,16.30218
2023-01-04,31.41153
2023-01-05,24.85089
2023-01-06,17.09741
2023-01-07,15.50695
2023-01-08,16.30218
2023-01-09,18.48906
2023-01-10,22.06759
2023-01-11,32.20675
2023-01-12,26.04373
2023-01-13,20.27833
2023-01-14,20.27833
2023-01-15,28.0318
2023-01-16,27.23658
2023-01-17,19.88071
2023-01-18,23.65805
2023-01-19,18.68787
2023-01-20,21.47117
2023-01-21,15.70576
2023-01-22,17.49502
2023-01-23,20.07952
2023-01-24,22.06759
2023-01-25,23.26043
2023-01-26,28.42942
2023-01-27,20.27833
2023-01-28,20.67594
2023-01-29,27.23658
2023-01-30,22.66401
2023-01-31,26.83896
2023-02-01,25.84493
2023-02-02,25.64612
2023-02-03,26.04373
2023-02-04,24.65208
2023-02-05,20.27833
2023-02-06,25.0497
2023-02-07,28.82703
2023-02-08,30.6163
2023-02-09,30.21868
2023-02-10,22.06759
2023-02-11,20.87475
2023-02-12,18.29025
2023-02-13,22.2664
2023-02-14,21.66998
2023-02-15,22.06759
2023-02-16,31.01391
2023-02-17,24.05566
2023-02-18,19.28429
2023-02-19,20.47713
2023-02-20,21.27236
2023-02-21,23.85685
2023-02-22,27.23658
2023-02-23,27.43538
2023-02-24,20.67594
2023-02-25,19.28429
2023-02-26,16.30218
2023-02-27,21.27236
2023-02-28,23.65805
2023-03-01,21.47117
2023-03-02,20.27833
2023-03-03,22.66401
2023-03-04,23.26043
2023-03-05,22.2664
2023-03-06,24.45328
2023-03-07,26.24254
2023-03-08,22.2664
2023-03-09,23.45924
2023-03-10,21.47117
2023-03-11,15.50695
2023-03-12,12.12723
2023-03-13,16.50099
2023-03-14,24.45328
2023-03-15,24.05566
2023-03-16,21.47117
2023-03-17,18.88667
2023-03-18,14.51292
2023-03-19,14.1153
2023-03-20,23.45924
2023-03-21,24.65208
2023-03-22,25.44731
2023-03-23,21.27236
2023-03-24,25.84493
2023-03-25,18.48906
2023-03-26,23.06163
2023-03-27,21.86878
2023-03-28,23.26043
2023-03-29,27.03777
2023-03-30,23.26043
2023-03-31,17.09741
2023-04-01,18.68787
2023-04-02,18.29025
2023-04-03,21.47117
2023-04-04,24.05566
2023-04-05,25.44731
2023-04-06,24.25447
2023-04-07,20.47713
2023-04-08,18.09145
2023-04-09,17.69383
2023-04-10,24.45328
2023-04-11,29.02584
2023-04-12,23.06163
2023-04-13,24.05566
2023-04-14,24.65208
2023-04-15,23.06163
2023-04-16,21.07355
2023-04-17,29.42345
2023-04-18,32.60437
2023-04-19,28.82703
2023-04-20,27.03777
2023-04-21,25.2485
2023-04-22,19.08548
2023-04-23,22.4652
2023-04-24,22.4652
2023-04-25,22.4652
2023-04-26,24.65208
2023-04-27,25.0497
2023-04-28,18.88667
2023-04-29,16.6998
2023-04-30,18.48906
2023-05-01,20.47713
2023-05-02,19.28429
2023-05-03,21.47117
2023-05-04,18.88667
2023-05-05,19.28429
2023-05-06,17.09741
2023-05-07,16.10337
2023-05-08,18.29025
2023-05-09,25.84493
2023-05-10,21.86878
2023-05-11,22.4652
2023-05-12,27.43538
2023-05-13,16.8986
2023-05-14,15.70576
2023-05-15,19.88071
2023-05-16,24.85089
2023-05-17,25.0497
2023-05-18,23.06163
2023-05-19,23.06163
2023-05-20,15.10934
2023-05-21,15.90457
2023-05-22,22.66401
2023-05-23,22.4652
2023-05-24,19.6819
2023-05-25,22.06759
2023-05-26,16.8986
2023-05-27,17.69383
2023-05-28,14.31411
2023-05-29,17.89264
