date,미술작품
2020-12-12,11.8286
2020-12-13,17.9843
2020-12-14,27.57996
2020-12-15,28.96801
2020-12-16,26.67471
2020-12-17,29.87326
2020-12-18,24.98491
2020-12-19,6.94025
2020-12-20,12.13035
2020-12-21,23.59686
2020-12-22,26.97646
2020-12-23,21.84671
2020-12-24,19.5534
2020-12-25,4.9487
2020-12-26,8.0869
2020-12-27,10.44055
2020-12-28,24.98491
2020-12-29,19.1913
2020-12-30,25.52806
2020-12-31,18.8292
2021-01-01,5.3108
2021-01-02,6.035
2021-01-03,8.26795
2021-01-04,19.312
2021-01-05,20.15691
2021-01-06,18.04465
2021-01-07,16.11345
2021-01-08,10.07845
2021-01-09,6.94025
2021-01-10,7.30235
2021-01-11,9.2939
2021-01-12,8.449
2021-01-13,8.63005
2021-01-14,7.4834
2021-01-15,7.8455
2021-01-16,7.4834
2021-01-17,6.81955
2021-01-18,7.90585
2021-01-19,7.1213
2021-01-20,7.30235
2021-01-21,6.81955
2021-01-22,6.69885
2021-01-23,6.21605
2021-01-24,6.1557
2021-01-25,9.4146
2021-01-26,11.40615
2021-01-27,10.44055
2021-01-28,10.9837
2021-01-29,10.31985
2021-01-30,5.7936
2021-01-31,6.81955
2021-02-01,11.04405
2021-02-02,11.52685
2021-02-03,12.6735
2021-02-04,11.5872
2021-02-05,9.95775
2021-02-06,4.64695
2021-02-07,5.0694
2021-02-08,8.38865
2021-02-09,8.26795
2021-02-10,6.81955
2021-02-11,4.4659
2021-02-12,5.3108
2021-02-13,3.8624
2021-02-14,6.1557
2021-02-15,6.94025
2021-02-16,6.3971
2021-02-17,6.69885
2021-02-18,5.9143
2021-02-19,4.9487
2021-02-20,5.4315
2021-02-21,5.00905
2021-02-22,4.52625
2021-02-23,6.035
2021-02-24,5.85395
2021-02-25,5.25045
2021-02-26,5.37115
2021-02-27,6.1557
2021-02-28,6.09535
2021-03-01,7.4834
2021-03-02,14.6047
2021-03-03,22.93301
2021-03-04,33.97706
2021-03-05,32.10621
2021-03-06,12.6735
2021-03-07,16.898
2021-03-08,38.80506
2021-03-09,41.52082
2021-03-10,40.13277
2021-03-11,44.17622
2021-03-12,32.77006
2021-03-13,12.37175
2021-03-14,18.88955
2021-03-15,32.46831
2021-03-16,39.40856
2021-03-17,36.69281
2021-03-18,39.40856
2021-03-19,32.04586
2021-03-20,13.3977
2021-03-21,20.33796
2021-03-22,44.77972
2021-03-23,39.52926
2021-03-24,36.27036
2021-03-25,37.41701
2021-03-26,31.38201
2021-03-27,16.1738
2021-03-28,19.73445
2021-03-29,36.87386
2021-03-30,36.99456
2021-03-31,34.82196
2021-04-01,38.68436
2021-04-02,28.36451
2021-04-03,14.7254
2021-04-04,25.34701
2021-04-05,36.45141
2021-04-06,39.58961
2021-04-07,37.47736
2021-04-08,34.76161
2021-04-09,35.78756
2021-04-10,12.61315
2021-04-11,21.78636
2021-04-12,43.02957
2021-04-13,48.09897
2021-04-14,39.58961
2021-04-15,38.74471
2021-04-16,31.01991
2021-04-17,16.898
2021-04-18,16.6566
2021-04-19,31.80446
2021-04-20,27.39891
2021-04-21,29.02836
2021-04-22,29.02836
2021-04-23,25.52806
2021-04-24,12.1907
2021-04-25,17.44115
2021-04-26,26.25226
2021-04-27,29.99396
2021-04-28,27.64031
2021-04-29,35.36511
2021-04-30,27.39891
2021-05-01,14.18225
2021-05-02,17.80325
2021-05-03,33.07181
2021-05-04,27.94206
2021-05-05,18.52745
2021-05-06,39.58961
2021-05-07,31.01991
2021-05-08,13.8805
2021-05-09,19.85515
2021-05-10,49.72842
2021-05-11,51.35787
2021-05-12,45.92637
2021-05-13,51.05612
2021-05-14,45.14182
2021-05-15,17.32045
2021-05-16,25.34701
2021-05-17,46.89197
2021-05-18,40.61557
2021-05-19,21.00181
2021-05-20,51.17682
2021-05-21,37.96016
2021-05-22,16.35485
2021-05-23,23.95896
2021-05-24,41.40012
2021-05-25,50.33192
2021-05-26,47.49547
2021-05-27,48.40072
2021-05-28,36.93421
2021-05-29,17.0187
2021-05-30,23.95896
2021-05-31,45.56427
2021-06-01,44.11587
2021-06-02,40.79662
2021-06-03,42.06397
2021-06-04,45.68497
2021-06-05,18.2257
2021-06-06,23.77791
2021-06-07,50.93542
2021-06-08,56.36692
2021-06-09,54.19432
2021-06-10,75.01508
2021-06-11,56.91007
2021-06-12,18.4671
2021-06-13,27.39891
2021-06-14,42.30537
2021-06-15,62.76403
2021-06-16,59.80687
2021-06-17,54.31502
2021-06-18,51.96137
2021-06-19,15.0875
2021-06-20,21.66566
2021-06-21,45.50392
2021-06-22,44.65902
2021-06-23,42.06397
2021-06-24,45.02112
2021-06-25,39.22751
2021-06-26,12.1907
2021-06-27,20.45866
2021-06-28,31.68376
2021-06-29,39.71031
2021-06-30,30.11466
2021-07-01,39.71031
2021-07-02,28.66626
2021-07-03,9.83705
2021-07-04,15.3289
2021-07-05,35.18406
2021-07-06,43.21062
2021-07-07,36.02896
2021-07-08,35.48581
2021-07-09,31.38201
2021-07-10,9.47495
2021-07-11,12.07
2021-07-12,28.60591
2021-07-13,31.08026
2021-07-14,30.95956
2021-07-15,24.20036
2021-07-16,16.11345
2021-07-17,9.11285
2021-07-18,9.47495
2021-07-19,15.02715
2021-07-20,15.0875
2021-07-21,8.87145
2021-07-22,8.9318
2021-07-23,7.54375
2021-07-24,6.69885
2021-07-25,8.50935
2021-07-26,7.0006
2021-07-27,8.87145
2021-07-28,10.44055
2021-07-29,8.6904
2021-07-30,9.656
2021-07-31,7.78515
2021-08-01,7.30235
2021-08-02,10.0181
2021-08-03,7.9662
2021-08-04,6.69885
2021-08-05,7.7248
2021-08-06,6.7592
2021-08-07,5.4315
2021-08-08,8.2076
2021-08-09,8.75075
2021-08-10,11.40615
2021-08-11,10.5009
2021-08-12,10.92335
2021-08-13,9.11285
2021-08-14,6.8799
2021-08-15,7.242
2021-08-16,9.11285
2021-08-17,20.70006
2021-08-18,25.16596
2021-08-19,28.54556
2021-08-20,23.05371
2021-08-21,9.11285
2021-08-22,12.3114
2021-08-23,35.00301
2021-08-24,28.96801
2021-08-25,31.32166
2021-08-26,36.39106
2021-08-27,34.64091
2021-08-28,9.59565
2021-08-29,17.19975
2021-08-30,27.76101
2021-08-31,31.26131
2021-09-01,31.26131
2021-09-02,37.35666
2021-09-03,31.68376
2021-09-04,9.47495
2021-09-05,16.7773
2021-09-06,33.13216
2021-09-07,34.21846
2021-09-08,35.30476
2021-09-09,33.55461
2021-09-10,26.13156
2021-09-11,7.90585
2021-09-12,14.06155
2021-09-13,25.89016
2021-09-14,24.68316
2021-09-15,24.56246
2021-09-16,25.40736
2021-09-17,22.57091
2021-09-18,7.8455
2021-09-19,9.11285
2021-09-20,8.3283
2021-09-21,7.42305
2021-09-22,13.69945
2021-09-23,24.68316
2021-09-24,20.21726
2021-09-25,11.3458
2021-09-26,15.26855
2021-09-27,27.57996
2021-09-28,25.76946
2021-09-29,34.82196
2021-09-30,35.96861
2021-10-01,24.50211
2021-10-02,12.6735
2021-10-03,11.04405
2021-10-04,15.26855
2021-10-05,28.36451
2021-10-06,26.25226
2021-10-07,25.04526
2021-10-08,21.30356
2021-10-09,10.56125
2021-10-10,10.68195
2021-10-11,14.78575
2021-10-12,23.35546
2021-10-13,24.68316
2021-10-14,25.16596
2021-10-15,26.13156
2021-10-16,9.47495
2021-10-17,11.76825
2021-10-18,27.64031
2021-10-19,26.25226
2021-10-20,28.00241
2021-10-21,24.62281
2021-10-22,20.51901
2021-10-23,10.863
2021-10-24,14.18225
2021-10-25,26.01086
2021-10-26,28.96801
2021-10-27,26.49366
2021-10-28,27.03681
2021-10-29,21.60531
2021-10-30,10.68195
2021-10-31,21.06216
2021-11-01,32.10621
2021-11-02,27.64031
2021-11-03,29.51116
2021-11-04,29.51116
2021-11-05,29.63186
2021-11-06,7.78515
2021-11-07,16.2945
2021-11-08,27.57996
2021-11-09,30.05431
2021-11-10,24.98491
2021-11-11,32.46831
2021-11-12,28.24381
2021-11-13,9.47495
2021-11-14,15.691
2021-11-15,34.82196
2021-11-16,36.75316
2021-11-17,24.62281
2021-11-18,21.18286
2021-11-19,28.18346
2021-11-20,13.21665
2021-11-21,21.96741
2021-11-22,32.34761
2021-11-23,29.87326
2021-11-24,27.64031
2021-11-25,34.09776
2021-11-26,27.45926
2021-11-27,15.8117
2021-11-28,24.14001
2021-11-29,36.45141
2021-11-30,31.86481
2021-12-01,29.02836
2021-12-02,31.08026
2021-12-03,21.42426
2021-12-04,12.97525
2021-12-05,17.80325
2021-12-06,24.92456
2021-12-07,29.63186
2021-12-08,30.41641
2021-12-09,36.33071
2021-12-10,28.60591
2021-12-11,11.28545
2021-12-12,20.09656
2021-12-13,25.28666
2021-12-14,27.94206
2021-12-15,27.51961
2021-12-16,28.96801
2021-12-17,21.54496
2021-12-18,10.68195
2021-12-19,18.16535
2021-12-20,22.69161
2021-12-21,23.59686
2021-12-22,21.48461
2021-12-23,21.12251
2021-12-24,15.63065
2021-12-25,7.42305
2021-12-26,11.4665
2021-12-27,17.8636
2021-12-28,19.1913
2021-12-29,15.99275
2021-12-30,15.14785
2021-12-31,9.2939
2022-01-01,8.02655
2022-01-02,7.8455
2022-01-03,10.6216
2022-01-04,11.04405
2022-01-05,10.92335
2022-01-06,10.68195
2022-01-07,10.19915
2022-01-08,10.31985
2022-01-09,9.95775
2022-01-10,12.00965
2022-01-11,10.19915
2022-01-12,10.1388
2022-01-13,8.2076
2022-01-14,6.33675
2022-01-15,6.8799
2022-01-16,8.50935
2022-01-17,7.8455
2022-01-18,7.42305
2022-01-19,7.7248
2022-01-20,7.7248
2022-01-21,7.242
2022-01-22,8.9318
2022-01-23,9.7767
2022-01-24,9.83705
2022-01-25,9.71635
2022-01-26,9.7767
2022-01-27,10.9837
2022-01-28,8.26795
2022-01-29,6.3971
2022-01-30,6.5178
2022-01-31,5.49185
2022-02-01,6.035
2022-02-02,6.33675
2022-02-03,8.63005
2022-02-04,10.19915
2022-02-05,7.242
2022-02-06,6.94025
2022-02-07,12.4321
2022-02-08,13.277
2022-02-09,12.25105
2022-02-10,10.07845
2022-02-11,9.2939
2022-02-12,5.5522
2022-02-13,8.99215
2022-02-14,6.3971
2022-02-15,7.06095
2022-02-16,6.6385
2022-02-17,6.94025
2022-02-18,7.06095
2022-02-19,8.0869
2022-02-20,6.94025
2022-02-21,7.30235
2022-02-22,6.94025
2022-02-23,6.81955
2022-02-24,7.18165
2022-02-25,6.035
2022-02-26,7.3627
2022-02-27,7.242
2022-02-28,6.94025
2022-03-01,7.1213
2022-03-02,9.71635
2022-03-03,18.7085
2022-03-04,15.38925
2022-03-05,8.0869
2022-03-06,10.2595
2022-03-07,22.20881
2022-03-08,24.38141
2022-03-09,11.1044
2022-03-10,28.90766
2022-03-11,22.63126
2022-03-12,10.3802
2022-03-13,14.1219
2022-03-14,21.30356
2022-03-15,21.84671
2022-03-16,24.26071
2022-03-17,23.53651
2022-03-18,19.5534
2022-03-19,10.6216
2022-03-20,12.3114
2022-03-21,19.97585
2022-03-22,23.23476
2022-03-23,24.50211
2022-03-24,19.4327
2022-03-25,17.56185
2022-03-26,10.5009
2022-03-27,13.09595
2022-03-28,17.32045
2022-03-29,20.45866
2022-03-30,20.63971
2022-03-31,20.15691
2022-04-01,19.25165
2022-04-02,9.4146
2022-04-03,11.8286
2022-04-04,16.59625
2022-04-05,18.105
2022-04-06,17.3808
2022-04-07,20.15691
2022-04-08,14.484
2022-04-09,8.63005
2022-04-10,9.71635
2022-04-11,19.01025
2022-04-12,19.6741
2022-04-13,20.27761
2022-04-14,19.4327
2022-04-15,20.63971
2022-04-16,10.9837
2022-04-17,10.3802
2022-04-18,15.5703
2022-04-19,17.0187
2022-04-20,17.44115
2022-04-21,16.95835
2022-04-22,13.5184
2022-04-23,8.99215
2022-04-24,9.7767
2022-04-25,15.02715
2022-04-26,11.5872
2022-04-27,11.2251
2022-04-28,14.54435
2022-04-29,9.83705
2022-04-30,7.4834
2022-05-01,9.47495
2022-05-02,22.32951
2022-05-03,17.80325
2022-05-04,13.5184
2022-05-05,5.37115
2022-05-06,7.242
2022-05-07,5.85395
2022-05-08,11.64755
2022-05-09,24.01931
2022-05-10,28.78696
2022-05-11,26.73506
2022-05-12,30.71816
2022-05-13,24.68316
2022-05-14,8.02655
2022-05-15,16.898
2022-05-16,33.91671
2022-05-17,32.10621
2022-05-18,26.61436
2022-05-19,32.70971
2022-05-20,32.58901
2022-05-21,11.8286
2022-05-22,16.898
2022-05-23,31.14061
2022-05-24,26.61436
2022-05-25,26.13156
2022-05-26,29.02836
2022-05-27,22.51056
2022-05-28,9.71635
2022-05-29,13.94085
2022-05-30,31.56306
2022-05-31,33.43391
2022-06-01,14.0012
2022-06-02,34.58056
2022-06-03,25.58841
2022-06-04,9.47495
2022-06-05,11.52685
2022-06-06,21.12251
2022-06-07,31.68376
2022-06-08,33.13216
2022-06-09,29.51116
2022-06-10,31.86481
2022-06-11,9.656
2022-06-12,16.95835
2022-06-13,30.35606
2022-06-14,32.83041
2022-06-15,37.29631
2022-06-16,35.42546
2022-06-17,30.35606
2022-06-18,8.8111
2022-06-19,15.9324
2022-06-20,27.15751
2022-06-21,22.75196
2022-06-22,25.28666
2022-06-23,31.80446
2022-06-24,26.19191
2022-06-25,6.94025
2022-06-26,15.50995
2022-06-27,23.71756
2022-06-28,25.76946
2022-06-29,26.07121
2022-06-30,28.60591
2022-07-01,19.1913
2022-07-02,10.2595
2022-07-03,14.2426
2022-07-04,23.83826
2022-07-05,29.45081
2022-07-06,31.74411
2022-07-07,43.63307
2022-07-08,34.33916
2022-07-09,8.63005
2022-07-10,13.277
2022-07-11,25.52806
2022-07-12,29.93361
2022-07-13,22.63126
2022-07-14,21.24321
2022-07-15,17.56185
2022-07-16,7.30235
2022-07-17,10.0181
2022-07-18,15.63065
2022-07-19,14.90645
2022-07-20,11.9493
2022-07-21,9.59565
2022-07-22,8.0869
2022-07-23,6.81955
2022-07-24,4.88835
2022-07-25,7.30235
2022-07-26,7.42305
2022-07-27,6.6385
2022-07-28,5.5522
2022-07-29,5.1901
2022-07-30,3.9831
2022-07-31,5.0694
2022-08-01,5.5522
2022-08-02,6.94025
2022-08-03,5.37115
2022-08-04,5.85395
2022-08-05,6.035
2022-08-06,4.4659
2022-08-07,4.04345
2022-08-08,7.0006
2022-08-09,7.78515
2022-08-10,7.06095
2022-08-11,7.66445
2022-08-12,7.42305
2022-08-13,6.09535
2022-08-14,6.57815
2022-08-15,8.6904
2022-08-16,15.02715
2022-08-17,16.83765
2022-08-18,22.69161
2022-08-19,19.49305
2022-08-20,6.6385
2022-08-21,8.9318
2022-08-22,21.66566
2022-08-23,23.23476
2022-08-24,20.09656
2022-08-25,19.49305
2022-08-26,17.9843
2022-08-27,6.45745
2022-08-28,7.54375
2022-08-29,18.4671
2022-08-30,24.32106
2022-08-31,14.66505
2022-09-01,21.06216
2022-09-02,19.25165
2022-09-03,5.97465
2022-09-04,9.23355
2022-09-05,18.5878
2022-09-06,42.60712
2022-09-07,19.61375
2022-09-08,15.3289
2022-09-09,5.49185
2022-09-10,4.5866
2022-09-11,5.5522
2022-09-12,9.4146
2022-09-13,21.78636
2022-09-14,19.61375
2022-09-15,19.13095
2022-09-16,16.83765
2022-09-17,7.3627
2022-09-18,11.4665
2022-09-19,23.89861
2022-09-20,20.09656
2022-09-21,20.45866
2022-09-22,18.5878
2022-09-23,14.90645
2022-09-24,6.33675
2022-09-25,10.92335
2022-09-26,19.5534
2022-09-27,18.52745
2022-09-28,12.97525
2022-09-29,13.57875
2022-09-30,13.277
2022-10-01,6.09535
2022-10-02,7.4834
2022-10-03,10.56125
2022-10-04,18.105
2022-10-05,12.9149
2022-10-06,19.01025
2022-10-07,12.9149
2022-10-08,6.09535
2022-10-09,6.33675
2022-10-10,9.35425
2022-10-11,18.7085
2022-10-12,18.105
2022-10-13,19.5534
2022-10-14,13.0356
2022-10-15,7.30235
2022-10-16,12.73385
2022-10-17,19.4327
2022-10-18,19.6741
2022-10-19,20.88111
2022-10-20,19.85515
2022-10-21,15.0875
2022-10-22,7.66445
2022-10-23,10.3802
2022-10-24,27.33856
2022-10-25,25.46771
2022-10-26,31.01991
2022-10-27,22.93301
2022-10-28,19.25165
2022-10-29,6.57815
2022-10-30,10.56125
2022-10-31,28.30416
2022-11-01,25.34701
2022-11-02,23.17441
2022-11-03,23.65721
2022-11-04,15.50995
2022-11-05,7.18165
2022-11-06,8.75075
2022-11-07,23.71756
2022-11-08,19.97585
2022-11-09,21.12251
2022-11-10,26.91611
2022-11-11,18.8292
2022-11-12,8.02655
2022-11-13,9.1732
2022-11-14,29.08871
2022-11-15,30.35606
2022-11-16,21.84671
2022-11-17,14.42365
2022-11-18,24.98491
2022-11-19,8.87145
2022-11-20,11.76825
2022-11-21,25.10561
2022-11-22,30.23536
2022-11-23,19.01025
2022-11-24,28.96801
2022-11-25,18.9499
2022-11-26,7.7248
2022-11-27,13.7598
2022-11-28,26.79541
2022-11-29,29.45081
2022-11-30,26.67471
2022-12-01,29.08871
2022-12-02,22.14846
2022-12-03,6.035
2022-12-04,11.1044
2022-12-05,17.92395
2022-12-06,21.24321
2022-12-07,24.56246
2022-12-08,24.80386
2022-12-09,21.84671
2022-12-10,6.57815
2022-12-11,10.2595
2022-12-12,20.39831
2022-12-13,19.97585
2022-12-14,20.51901
2022-12-15,23.47616
2022-12-16,15.14785
2022-12-17,5.61255
2022-12-18,8.75075
2022-12-19,14.7254
2022-12-20,16.71695
2022-12-21,14.06155
2022-12-22,13.45805
2022-12-23,8.8111
2022-12-24,6.1557
2022-12-25,6.94025
2022-12-26,10.863
2022-12-27,9.95775
2022-12-28,8.6904
2022-12-29,9.83705
2022-12-30,6.09535
2022-12-31,3.92275
2023-01-01,5.0694
2023-01-02,8.14725
2023-01-03,6.33675
2023-01-04,6.1557
2023-01-05,6.2764
2023-01-06,4.88835
2023-01-07,4.88835
2023-01-08,5.49185
2023-01-09,4.88835
2023-01-10,5.97465
2023-01-11,5.12975
2023-01-12,6.09535
2023-01-13,7.0006
2023-01-14,5.00905
2023-01-15,5.37115
2023-01-16,5.25045
2023-01-17,5.5522
2023-01-18,5.7936
2023-01-19,5.4315
2023-01-20,5.61255
2023-01-21,4.16415
2023-01-22,3.56065
2023-01-23,4.16415
2023-01-24,5.9143
2023-01-25,5.6729
2023-01-26,6.8799
2023-01-27,6.1557
2023-01-28,4.7073
2023-01-29,5.1901
2023-01-30,8.0869
2023-01-31,9.1732
2023-02-01,6.57815
2023-02-02,7.1213
2023-02-03,6.57815
2023-02-04,4.9487
2023-02-05,5.49185
2023-02-06,5.97465
2023-02-07,5.6729
2023-02-08,4.88835
2023-02-09,8.75075
2023-02-10,6.69885
2023-02-11,7.18165
2023-02-12,8.14725
2023-02-13,7.0006
2023-02-14,5.97465
2023-02-15,5.37115
2023-02-16,4.9487
2023-02-17,5.49185
2023-02-18,3.621
2023-02-19,3.3796
2023-02-20,6.21605
2023-02-21,5.6729
2023-02-22,5.9143
2023-02-23,5.37115
2023-02-24,4.28485
2023-02-25,4.3452
2023-02-26,5.49185
2023-02-27,4.828
2023-02-28,4.4659
2023-03-01,3.9831
2023-03-02,6.7592
2023-03-03,9.71635
2023-03-04,4.5866
2023-03-05,6.09535
2023-03-06,15.0875
2023-03-07,16.23415
2023-03-08,17.2601
2023-03-09,20.21726
2023-03-10,16.4152
2023-03-11,6.2764
2023-03-12,9.59565
2023-03-13,21.30356
2023-03-14,20.21726
2023-03-15,22.20881
2023-03-16,18.76885
2023-03-17,14.2426
2023-03-18,6.8799
2023-03-19,8.6904
2023-03-20,18.3464
2023-03-21,14.30295
2023-03-22,16.5359
2023-03-23,11.40615
2023-03-24,13.277
2023-03-25,6.1557
2023-03-26,6.8799
2023-03-27,16.71695
2023-03-28,19.312
2023-03-29,17.9843
2023-03-30,21.12251
2023-03-31,15.75135
2023-04-01,4.88835
2023-04-02,7.30235
2023-04-03,16.2945
2023-04-04,18.3464
2023-04-05,17.32045
2023-04-06,20.39831
2023-04-07,16.0531
2023-04-08,6.09535
2023-04-09,7.8455
2023-04-10,19.5534
2023-04-11,20.09656
2023-04-12,16.83765
2023-04-13,17.92395
2023-04-14,15.63065
2023-04-15,7.242
2023-04-16,8.5697
2023-04-17,17.68255
2023-04-18,16.1738
2023-04-19,14.6047
2023-04-20,15.691
2023-04-21,15.4496
2023-04-22,4.2245
2023-04-23,5.73325
2023-04-24,10.2595
2023-04-25,9.95775
2023-04-26,6.94025
2023-04-27,12.00965
2023-04-28,10.19915
2023-04-29,6.69885
2023-04-30,6.1557
2023-05-01,15.9324
2023-05-02,15.9324
2023-05-03,13.5184
2023-05-04,14.484
2023-05-05,6.33675
2023-05-06,9.4146
2023-05-07,8.2076
2023-05-08,24.38141
2023-05-09,27.21786
2023-05-10,24.62281
2023-05-11,24.80386
2023-05-12,19.97585
2023-05-13,6.035
2023-05-14,8.99215
2023-05-15,19.0706
2023-05-16,24.98491
2023-05-17,21.24321
2023-05-18,23.89861
2023-05-19,25.70911
2023-05-20,6.45745
2023-05-21,6.81955
2023-05-22,22.93301
2023-05-23,25.04526
2023-05-24,21.36391
2023-05-25,22.99336
2023-05-26,17.07905
2023-05-27,6.45745
2023-05-28,6.94025
2023-05-29,8.63005
2023-05-30,29.02836
2023-05-31,22.63126
