date,증여세면제한도
2021-02-27,31.7045
2021-02-28,34.32089
2021-03-01,36.86033
2021-03-02,43.95921
2021-03-03,40.70796
2021-03-04,45.13274
2021-03-05,36.4948
2021-03-06,31.64678
2021-03-07,32.83955
2021-03-08,40.24624
2021-03-09,40.36167
2021-03-10,39.53443
2021-03-11,39.72681
2021-03-12,38.32243
2021-03-13,32.14697
2021-03-14,36.47556
2021-03-15,50.88495
2021-03-16,47.92227
2021-03-17,44.17083
2021-03-18,41.26587
2021-03-19,36.68718
2021-03-20,32.08926
2021-03-21,32.47402
2021-03-22,40.91958
2021-03-23,38.32243
2021-03-24,38.64948
2021-03-25,40.3232
2021-03-26,34.6287
2021-03-27,31.49288
2021-03-28,30.41554
2021-03-29,42.32397
2021-03-30,41.26587
2021-03-31,37.91843
2021-04-01,32.78183
2021-04-02,32.2624
2021-04-03,27.89534
2021-04-04,30.95421
2021-04-05,38.41862
2021-04-06,36.93728
2021-04-07,38.05309
2021-04-08,32.35859
2021-04-09,32.32012
2021-04-10,27.95305
2021-04-11,26.52943
2021-04-12,36.30242
2021-04-13,37.05271
2021-04-14,35.49442
2021-04-15,33.93612
2021-04-16,32.53174
2021-04-17,28.99191
2021-04-18,29.31896
2021-04-19,44.42093
2021-04-20,42.40092
2021-04-21,35.6868
2021-04-22,32.55098
2021-04-23,34.89803
2021-04-24,28.14544
2021-04-25,31.18507
2021-04-26,33.37822
2021-04-27,32.55098
2021-04-28,34.10927
2021-04-29,30.26163
2021-04-30,28.35706
2021-05-01,24.66333
2021-05-02,27.43362
2021-05-03,33.28203
2021-05-04,31.78145
2021-05-05,28.9342
2021-05-06,34.53251
2021-05-07,29.95382
2021-05-08,29.93459
2021-05-09,30.05001
2021-05-10,37.72604
2021-05-11,34.34013
2021-05-12,32.60869
2021-05-13,35.95613
2021-05-14,29.85763
2021-05-15,24.87495
2021-05-16,28.87649
2021-05-17,38.09157
2021-05-18,31.41592
2021-05-19,26.18314
2021-05-20,32.14697
2021-05-21,28.6841
2021-05-22,25.06733
2021-05-23,26.20238
2021-05-24,32.93574
2021-05-25,36.39861
2021-05-26,32.28164
2021-05-27,33.30126
2021-05-28,28.51096
2021-05-29,23.70142
2021-05-30,30.30011
2021-05-31,35.62908
2021-06-01,33.89765
2021-06-02,29.95382
2021-06-03,27.91458
2021-06-04,23.60523
2021-06-05,19.46902
2021-06-06,19.83455
2021-06-07,26.99115
2021-06-08,27.39515
2021-06-09,26.10619
2021-06-10,22.73951
2021-06-11,21.54674
2021-06-12,20.93112
2021-06-13,19.48826
2021-06-14,28.01077
2021-06-15,25.97152
2021-06-16,26.97191
2021-06-17,24.79799
2021-06-18,24.12466
2021-06-19,19.43055
2021-06-20,21.48903
2021-06-21,27.8761
2021-06-22,26.51019
2021-06-23,24.25933
2021-06-24,24.5479
2021-06-25,23.47056
2021-06-26,18.29549
2021-06-27,29.45363
2021-06-28,32.68564
2021-06-29,28.26086
2021-06-30,26.47171
2021-07-01,25.14428
2021-07-02,22.29703
2021-07-03,20.0654
2021-07-04,23.41285
2021-07-05,30.2424
2021-07-06,25.81762
2021-07-07,25.37514
2021-07-08,24.91342
2021-07-09,21.56598
2021-07-10,19.21893
2021-07-11,20.68103
2021-07-12,25.93305
2021-07-13,26.24086
2021-07-14,25.02885
2021-07-15,22.98961
2021-07-16,23.43208
2021-07-17,22.27779
2021-07-18,24.74028
2021-07-19,31.74297
2021-07-20,29.53058
2021-07-21,28.24163
2021-07-22,28.08772
2021-07-23,24.37475
2021-07-24,20.75798
2021-07-25,24.99038
2021-07-26,28.35706
2021-07-27,27.64524
2021-07-28,25.91381
2021-07-29,25.18276
2021-07-30,24.85571
2021-07-31,20.91188
2021-08-01,20.79646
2021-08-02,29.85763
2021-08-03,26.54867
2021-08-04,25.16352
2021-08-05,25.91381
2021-08-06,24.04771
2021-08-07,22.29703
2021-08-08,21.35436
2021-08-09,29.53058
2021-08-10,28.33782
2021-08-11,27.14505
2021-08-12,24.64409
2021-08-13,23.93228
2021-08-14,20.20007
2021-08-15,21.56598
2021-08-16,23.79761
2021-08-17,27.51058
2021-08-18,27.52981
2021-08-19,33.41669
2021-08-20,27.37591
2021-08-21,21.39284
2021-08-22,23.47056
2021-08-23,29.9923
2021-08-24,27.62601
2021-08-25,27.64524
2021-08-26,26.6641
2021-08-27,25.22123
2021-08-28,20.81569
2021-08-29,25.41362
2021-08-30,28.60715
2021-08-31,26.60638
2021-09-01,24.08618
2021-09-02,26.14467
2021-09-03,24.37475
2021-09-04,22.39322
2021-09-05,22.37398
2021-09-06,29.97306
2021-09-07,28.49172
2021-09-08,24.56714
2021-09-09,24.00923
2021-09-10,23.60523
2021-09-11,24.04771
2021-09-12,21.96998
2021-09-13,27.31819
2021-09-14,26.20238
2021-09-15,23.18199
2021-09-16,28.03001
2021-09-17,24.60561
2021-09-18,20.98884
2021-09-19,19.75759
2021-09-20,21.93151
2021-09-21,30.89649
2021-09-22,32.07002
2021-09-23,44.13235
2021-09-24,52.63562
2021-09-25,33.93612
2021-09-26,30.05001
2021-09-27,47.42208
2021-09-28,36.03308
2021-09-29,35.78299
2021-09-30,38.45709
2021-10-01,29.78068
2021-10-02,20.93112
2021-10-03,21.66217
2021-10-04,26.39476
2021-10-05,33.49365
2021-10-06,33.80146
2021-10-07,30.37706
2021-10-08,26.20238
2021-10-09,23.16275
2021-10-10,23.0858
2021-10-11,26.39476
2021-10-12,30.49249
2021-10-13,28.03001
2021-10-14,28.29934
2021-10-15,25.1058
2021-10-16,19.85378
2021-10-17,21.21969
2021-10-18,28.26086
2021-10-19,27.89534
2021-10-20,26.95267
2021-10-21,26.22162
2021-10-22,22.23932
2021-10-23,24.72104
2021-10-24,25.66371
2021-10-25,31.0504
2021-10-26,28.47248
2021-10-27,27.02962
2021-10-28,25.89457
2021-10-29,24.08618
2021-10-30,21.20046
2021-10-31,30.68487
2021-11-01,31.14659
2021-11-02,30.06925
2021-11-03,27.51058
2021-11-04,27.31819
2021-11-05,22.5856
2021-11-06,20.93112
2021-11-07,23.43208
2021-11-08,26.2601
2021-11-09,26.414
2021-11-10,25.66371
2021-11-11,24.16313
2021-11-12,22.0277
2021-11-13,20.62331
2021-11-14,25.08657
2021-11-15,32.35859
2021-11-16,28.04924
2021-11-17,25.45209
2021-11-18,26.1639
2021-11-19,23.83609
2021-11-20,19.00731
2021-11-21,24.77876
2021-11-22,33.01269
2021-11-23,27.77991
2021-11-24,27.49134
2021-11-25,30.76183
2021-11-26,28.45325
2021-11-27,23.45132
2021-11-28,24.5479
2021-11-29,33.70527
2021-11-30,32.47402
2021-12-01,29.54982
2021-12-02,26.20238
2021-12-03,25.50981
2021-12-04,21.43131
2021-12-05,34.49403
2021-12-06,35.66756
2021-12-07,35.57137
2021-12-08,32.70488
2021-12-09,28.43401
2021-12-10,25.00961
2021-12-11,22.87418
2021-12-12,23.22046
2021-12-13,32.5125
2021-12-14,29.93459
2021-12-15,27.99153
2021-12-16,26.58714
2021-12-17,21.66217
2021-12-18,26.414
2021-12-19,25.70219
2021-12-20,34.07079
2021-12-21,30.68487
2021-12-22,28.62639
2021-12-23,27.93382
2021-12-24,23.18199
2021-12-25,21.16198
2021-12-26,27.64524
2021-12-27,29.95382
2021-12-28,29.89611
2021-12-29,31.55059
2021-12-30,27.24124
2021-12-31,23.4898
2022-01-01,21.70065
2022-01-02,23.18199
2022-01-03,36.53328
2022-01-04,32.78183
2022-01-05,31.39669
2022-01-06,28.70334
2022-01-07,27.27972
2022-01-08,25.06733
2022-01-09,25.47133
2022-01-10,31.83916
2022-01-11,30.58868
2022-01-12,30.41554
2022-01-13,29.35744
2022-01-14,25.49057
2022-01-15,24.04771
2022-01-16,29.54982
2022-01-17,30.30011
2022-01-18,28.1262
2022-01-19,26.89495
2022-01-20,25.04809
2022-01-21,24.74028
2022-01-22,29.31896
2022-01-23,28.70334
2022-01-24,30.37706
2022-01-25,27.02962
2022-01-26,27.12581
2022-01-27,25.74066
2022-01-28,25.24047
2022-01-29,22.16237
2022-01-30,22.64332
2022-01-31,26.52943
2022-02-01,32.72412
2022-02-02,34.34013
2022-02-03,51.25048
2022-02-04,34.3786
2022-02-05,29.47287
2022-02-06,29.14582
2022-02-07,34.18622
2022-02-08,30.30011
2022-02-09,28.39553
2022-02-10,27.64524
2022-02-11,26.51019
2022-02-12,22.23932
2022-02-13,23.50904
2022-02-14,31.28126
2022-02-15,26.97191
2022-02-16,25.49057
2022-02-17,25.25971
2022-02-18,23.02808
2022-02-19,21.50827
2022-02-20,23.50904
2022-02-21,30.51173
2022-02-22,27.14505
2022-02-23,26.1639
2022-02-24,24.87495
2022-02-25,23.93228
2022-02-26,20.52712
2022-02-27,24.62485
2022-02-28,26.60638
2022-03-01,21.64293
2022-03-02,27.8761
2022-03-03,25.37514
2022-03-04,23.06656
2022-03-05,19.89226
2022-03-06,17.85302
2022-03-07,25.04809
2022-03-08,22.35475
2022-03-09,17.87225
2022-03-10,25.31742
2022-03-11,23.73989
2022-03-12,20.48864
2022-03-13,21.91227
2022-03-14,29.3382
2022-03-15,29.22277
2022-03-16,27.89534
2022-03-17,26.24086
2022-03-18,26.818
2022-03-19,23.16275
2022-03-20,23.93228
2022-03-21,28.18391
2022-03-22,30.33859
2022-03-23,33.14736
2022-03-24,31.55059
2022-03-25,27.91458
2022-03-26,23.54751
2022-03-27,22.27779
2022-03-28,27.10657
2022-03-29,26.04848
2022-03-30,25.81762
2022-03-31,29.03039
2022-04-01,25.89457
2022-04-02,20.27702
2022-04-03,21.96998
2022-04-04,27.85686
2022-04-05,27.37591
2022-04-06,24.9519
2022-04-07,26.47171
2022-04-08,24.52866
2022-04-09,18.16083
2022-04-10,20.35398
2022-04-11,27.85686
2022-04-12,26.47171
2022-04-13,25.45209
2022-04-14,24.31704
2022-04-15,22.08541
2022-04-16,18.08387
2022-04-17,19.87302
2022-04-18,27.43362
2022-04-19,25.202
2022-04-20,24.12466
2022-04-21,24.20161
2022-04-22,23.0858
2022-04-23,21.43131
2022-04-24,21.20046
2022-04-25,28.01077
2022-04-26,26.02924
2022-04-27,24.99038
2022-04-28,24.12466
2022-04-29,21.71989
2022-04-30,19.33435
2022-05-01,19.23816
2022-05-02,28.64563
2022-05-03,26.22162
2022-05-04,25.52904
2022-05-05,23.22046
2022-05-06,24.7018
2022-05-07,22.97037
2022-05-08,31.43516
2022-05-09,38.13005
2022-05-10,31.33897
2022-05-11,31.51212
2022-05-12,27.56829
2022-05-13,25.41362
2022-05-14,21.41208
2022-05-15,22.16237
2022-05-16,55.65602
2022-05-17,54.77106
2022-05-18,39.36129
2022-05-19,33.85917
2022-05-20,31.93535
2022-05-21,24.20161
2022-05-22,25.64447
2022-05-23,33.53212
2022-05-24,32.12774
2022-05-25,31.43516
2022-05-26,30.81954
2022-05-27,29.9923
2022-05-28,23.2397
2022-05-29,26.64486
2022-05-30,35.93689
2022-05-31,33.33974
2022-06-01,26.43324
2022-06-02,31.8584
2022-06-03,32.78183
2022-06-04,31.14659
2022-06-05,29.72297
2022-06-06,31.47364
2022-06-07,37.53366
2022-06-08,33.55136
2022-06-09,32.37783
2022-06-10,29.53058
2022-06-11,26.06771
2022-06-12,30.14621
2022-06-13,38.16852
2022-06-14,34.59022
2022-06-15,33.74374
2022-06-16,39.2651
2022-06-17,35.24432
2022-06-18,26.22162
2022-06-19,26.20238
2022-06-20,35.74451
2022-06-21,40.66948
2022-06-22,33.76298
2022-06-23,29.31896
2022-06-24,27.39515
2022-06-25,24.77876
2022-06-26,24.79799
2022-06-27,35.05194
2022-06-28,31.97383
2022-06-29,28.76106
2022-06-30,28.79953
2022-07-01,25.81762
2022-07-02,25.85609
2022-07-03,25.18276
2022-07-04,34.07079
2022-07-05,30.72335
2022-07-06,29.26125
2022-07-07,29.7422
2022-07-08,33.33974
2022-07-09,24.77876
2022-07-10,28.14544
2022-07-11,33.66679
2022-07-12,37.64909
2022-07-13,31.10811
2022-07-14,33.68603
2022-07-15,31.24278
2022-07-16,25.93305
2022-07-17,27.64524
2022-07-18,36.70642
2022-07-19,31.33897
2022-07-20,36.07156
2022-07-21,42.61254
2022-07-22,37.803
2022-07-23,25.93305
2022-07-24,29.78068
2022-07-25,44.7095
2022-07-26,34.47479
2022-07-27,33.95536
2022-07-28,31.31973
2022-07-29,29.16506
2022-07-30,23.83609
2022-07-31,25.18276
2022-08-01,37.39899
2022-08-02,30.74259
2022-08-03,31.2043
2022-08-04,31.06964
2022-08-05,28.70334
2022-08-06,25.72143
2022-08-07,23.77837
2022-08-08,35.91766
2022-08-09,29.81916
2022-08-10,28.54944
2022-08-11,26.52943
2022-08-12,26.08695
2022-08-13,21.81608
2022-08-14,21.18122
2022-08-15,23.45132
2022-08-16,29.47287
2022-08-17,29.14582
2022-08-18,28.22239
2022-08-19,25.95228
2022-08-20,23.75913
2022-08-21,26.31781
2022-08-22,35.12889
2022-08-23,31.12735
2022-08-24,29.9923
2022-08-25,32.2624
2022-08-26,27.54905
2022-08-27,21.58522
2022-08-28,23.6437
2022-08-29,28.83801
2022-08-30,31.60831
2022-08-31,28.91496
2022-09-01,31.10811
2022-09-02,27.85686
2022-09-03,22.60484
2022-09-04,23.06656
2022-09-05,27.43362
2022-09-06,25.00961
2022-09-07,27.58753
2022-09-08,23.87456
2022-09-09,23.41285
2022-09-10,32.62793
2022-09-11,29.64601
2022-09-12,31.26202
2022-09-13,41.18891
2022-09-14,40.22701
2022-09-15,35.76375
2022-09-16,31.8584
2022-09-17,24.56714
2022-09-18,22.72027
2022-09-19,34.03232
2022-09-20,29.9923
2022-09-21,31.64678
2022-09-22,29.81916
2022-09-23,26.85648
2022-09-24,22.08541
2022-09-25,21.71989
2022-09-26,31.08888
2022-09-27,29.24201
2022-09-28,30.16544
2022-09-29,30.87726
2022-09-30,26.37552
2022-10-01,20.85417
2022-10-02,22.52789
2022-10-03,31.2043
2022-10-04,34.41708
2022-10-05,29.7422
2022-10-06,29.87687
2022-10-07,26.54867
2022-10-08,19.21893
2022-10-09,21.29665
2022-10-10,24.52866
2022-10-11,29.47287
2022-10-12,27.60677
2022-10-13,27.81839
2022-10-14,29.81916
2022-10-15,23.8938
2022-10-16,23.81685
2022-10-17,32.03155
2022-10-18,30.3963
2022-10-19,29.04963
2022-10-20,27.70296
2022-10-21,24.7018
2022-10-22,20.73874
2022-10-23,26.51019
2022-10-24,31.89688
2022-10-25,30.08849
2022-10-26,30.43478
2022-10-27,29.53058
2022-10-28,27.10657
2022-10-29,20.27702
2022-10-30,17.04501
2022-10-31,26.54867
2022-11-01,31.68526
2022-11-02,31.4544
2022-11-03,29.66525
2022-11-04,25.7599
2022-11-05,21.45055
2022-11-06,24.9519
2022-11-07,30.74259
2022-11-08,30.81954
2022-11-09,31.3005
2022-11-10,31.8584
2022-11-11,28.03001
2022-11-12,21.6237
2022-11-13,24.31704
2022-11-14,31.0504
2022-11-15,32.5125
2022-11-16,30.22316
2022-11-17,31.55059
2022-11-18,29.28049
2022-11-19,22.79722
2022-11-20,24.22085
2022-11-21,36.30242
2022-11-22,32.78183
2022-11-23,30.62716
2022-11-24,29.10734
2022-11-25,28.10696
2022-11-26,24.31704
2022-11-27,24.75952
2022-11-28,32.62793
2022-11-29,29.35744
2022-11-30,28.31858
2022-12-01,28.64563
2022-12-02,25.79838
2022-12-03,18.06464
2022-12-04,22.66256
2022-12-05,31.24278
2022-12-06,29.5883
2022-12-07,30.51173
2022-12-08,31.14659
2022-12-09,32.03155
2022-12-10,25.606
2022-12-11,27.08734
2022-12-12,37.3028
2022-12-13,32.7626
2022-12-14,30.87726
2022-12-15,31.01192
2022-12-16,28.95344
2022-12-17,22.22008
2022-12-18,24.91342
2022-12-19,34.85956
2022-12-20,31.31973
2022-12-21,33.10888
2022-12-22,33.9746
2022-12-23,33.49365
2022-12-24,28.60715
2022-12-25,28.6841
2022-12-26,35.51365
2022-12-27,34.84032
2022-12-28,34.20546
2022-12-29,32.30088
2022-12-30,29.68449
2022-12-31,24.08618
2023-01-01,32.58945
2023-01-02,42.1893
2023-01-03,39.61138
2023-01-04,38.64948
2023-01-05,33.68603
2023-01-06,33.70527
2023-01-07,29.43439
2023-01-08,33.70527
2023-01-09,36.70642
2023-01-10,34.16698
2023-01-11,34.45555
2023-01-12,39.34205
2023-01-13,35.32127
2023-01-14,27.97229
2023-01-15,30.49249
2023-01-16,34.74413
2023-01-17,31.64678
2023-01-18,32.08926
2023-01-19,29.06887
2023-01-20,26.33705
2023-01-21,28.76106
2023-01-22,37.70681
2023-01-23,35.57137
2023-01-24,38.01462
2023-01-25,45.49826
2023-01-26,41.68911
2023-01-27,38.22624
2023-01-28,31.18507
2023-01-29,30.70411
2023-01-30,41.82377
2023-01-31,35.80223
2023-02-01,35.22508
2023-02-02,32.58945
2023-02-03,30.45402
2023-02-04,26.51019
2023-02-05,28.83801
2023-02-06,36.59099
2023-02-07,34.39784
2023-02-08,31.60831
2023-02-09,33.47441
2023-02-10,35.74451
2023-02-11,29.45363
2023-02-12,30.85802
2023-02-13,41.34282
2023-02-14,34.07079
2023-02-15,32.24317
2023-02-16,29.16506
2023-02-17,31.14659
2023-02-18,24.91342
2023-02-19,25.14428
2023-02-20,31.76221
2023-02-21,32.01231
2023-02-22,32.03155
2023-02-23,30.76183
2023-02-24,30.37706
2023-02-25,28.01077
2023-02-26,26.79876
2023-02-27,30.10773
2023-02-28,29.79992
2023-03-01,26.54867
2023-03-02,28.54944
2023-03-03,27.12581
2023-03-04,22.50865
2023-03-05,24.10542
2023-03-06,28.97268
2023-03-07,29.03039
2023-03-08,29.68449
2023-03-09,26.83724
2023-03-10,25.47133
2023-03-11,21.08503
2023-03-12,22.08541
2023-03-13,29.04963
2023-03-14,28.33782
2023-03-15,26.93343
2023-03-16,27.33743
2023-03-17,27.14505
2023-03-18,22.64332
2023-03-19,26.18314
2023-03-20,33.91689
2023-03-21,34.95575
2023-03-22,31.55059
2023-03-23,30.43478
2023-03-24,27.85686
2023-03-25,21.50827
2023-03-26,25.79838
2023-03-27,35.59061
2023-03-28,30.28087
2023-03-29,27.0681
2023-03-30,27.70296
2023-03-31,23.29742
2023-04-01,20.37322
2023-04-02,23.18199
2023-04-03,28.97268
2023-04-04,28.43401
2023-04-05,26.68333
2023-04-06,26.60638
2023-04-07,24.5479
2023-04-08,20.5656
2023-04-09,22.70103
2023-04-10,30.70411
2023-04-11,27.52981
2023-04-12,28.66487
2023-04-13,25.29819
2023-04-14,24.85571
2023-04-15,21.25817
2023-04-16,24.50942
2023-04-17,33.53212
2023-04-18,28.56868
2023-04-19,27.01038
2023-04-20,26.414
2023-04-21,23.4898
2023-04-22,19.1035
2023-04-23,21.85455
2023-04-24,28.08772
2023-04-25,26.31781
2023-04-26,26.74105
2023-04-27,24.91342
2023-04-28,25.41362
2023-04-29,27.62601
2023-04-30,21.27741
2023-05-01,25.31742
2023-05-02,31.95459
2023-05-03,28.08772
2023-05-04,38.93805
2023-05-05,34.10927
2023-05-06,29.49211
2023-05-07,35.53289
2023-05-08,42.13158
2023-05-09,34.2247
2023-05-10,31.31973
2023-05-11,29.83839
2023-05-12,24.75952
2023-05-13,20.62331
2023-05-14,21.18122
2023-05-15,40.7272
2023-05-16,30.10773
2023-05-17,28.66487
2023-05-18,27.31819
2023-05-19,25.49057
2023-05-20,20.02693
2023-05-21,20.10388
2023-05-22,29.3382
2023-05-23,29.1843
2023-05-24,25.79838
2023-05-25,25.04809
2023-05-26,22.4317
2023-05-27,20.9696
2023-05-28,18.50711
