date,ISA계좌개설
2020-08-27,0.22893
2020-08-28,0.91575
2020-08-29,0.41208
2020-08-31,0.32051
2020-09-01,0.27472
2020-09-02,0.3663
2020-09-03,0.54945
2020-09-04,0.50366
2020-09-08,0.59523
2020-09-09,0.27472
2020-09-10,0.50366
2020-09-11,0.32051
2020-09-12,0.41208
2020-09-15,0.50366
2020-09-16,0.82417
2020-09-18,0.32051
2020-09-21,0.32051
2020-09-22,0.3663
2020-09-23,0.77838
2020-09-25,0.41208
2020-09-29,0.27472
2020-10-05,0.27472
2020-10-06,0.22893
2020-10-07,0.32051
2020-10-08,0.77838
2020-10-09,0.50366
2020-10-10,0.27472
2020-10-11,0.27472
2020-10-12,1.0989
2020-10-13,0.3663
2020-10-14,0.59523
2020-10-15,1.14468
2020-10-16,0.41208
2020-10-18,0.22893
2020-10-20,0.32051
2020-10-22,0.45787
2020-10-23,0.22893
2020-10-26,0.3663
2020-10-28,0.45787
2020-10-29,0.3663
2020-10-31,0.22893
2020-11-01,0.22893
2020-11-03,0.22893
2020-11-04,0.27472
2020-11-05,0.22893
2020-11-06,0.50366
2020-11-07,0.22893
2020-11-08,0.45787
2020-11-09,0.22893
2020-11-10,0.27472
2020-11-11,0.68681
2020-11-12,0.22893
2020-11-13,0.50366
2020-11-15,0.41208
2020-11-16,0.77838
2020-11-17,1.05311
2020-11-18,0.64102
2020-11-19,1.55677
2020-11-20,0.82417
2020-11-21,0.22893
2020-11-22,0.32051
2020-11-23,0.86996
2020-11-24,0.96153
2020-11-25,0.96153
2020-11-26,0.41208
2020-11-27,0.27472
2020-11-28,0.22893
2020-11-29,0.41208
2020-11-30,0.68681
2020-12-01,0.64102
2020-12-02,1.05311
2020-12-03,0.86996
2020-12-04,0.96153
2020-12-05,0.41208
2020-12-06,0.54945
2020-12-07,0.32051
2020-12-08,0.86996
2020-12-09,0.91575
2020-12-10,0.54945
2020-12-11,0.54945
2020-12-12,0.45787
2020-12-13,1.23626
2020-12-14,2.28937
2020-12-15,2.1978
2020-12-16,1.32783
2020-12-17,1.73992
2020-12-18,1.51098
2020-12-19,0.91575
2020-12-20,1.05311
2020-12-21,1.60256
2020-12-22,1.41941
2020-12-23,1.96886
2020-12-24,1.92307
2020-12-25,0.68681
2020-12-26,0.86996
2020-12-27,1.23626
2020-12-28,3.06776
2020-12-29,5.1282
2020-12-30,10.62271
2020-12-31,15.88827
2021-01-01,11.44688
2021-01-02,13.32417
2021-01-03,18.68131
2021-01-04,53.06776
2021-01-05,25.68681
2021-01-06,20.69597
2021-01-07,21.93223
2021-01-08,14.78937
2021-01-09,10.30219
2021-01-10,13.91941
2021-01-11,15.84249
2021-01-12,15.15567
2021-01-13,19.4597
2021-01-14,20.42124
2021-01-15,14.74358
2021-01-16,8.88278
2021-01-17,12.31684
2021-01-18,13.2326
2021-01-19,11.40109
2021-01-20,13.9652
2021-01-21,14.56043
2021-01-22,15.01831
2021-01-23,10.66849
2021-01-24,11.08058
2021-01-25,48.48901
2021-01-26,31.5934
2021-01-27,20.78754
2021-01-28,16.75824
2021-01-29,13.91941
2021-01-30,22.66483
2021-01-31,25.68681
2021-02-01,17.85714
2021-02-02,17.67399
2021-02-03,17.30769
2021-02-04,23.12271
2021-02-05,19.87179
2021-02-06,13.18681
2021-02-07,10.89743
2021-02-08,16.48351
2021-02-09,15.38461
2021-02-10,16.94139
2021-02-11,13.73626
2021-02-12,9.06593
2021-02-13,10.39377
2021-02-14,11.99633
2021-02-15,22.98534
2021-02-16,20.83333
2021-02-17,20.46703
2021-02-18,14.74358
2021-02-19,12.31684
2021-02-20,15.7967
2021-02-21,18.63553
2021-02-22,39.56043
2021-02-23,32.87545
2021-02-24,17.85714
2021-02-25,74.40476
2021-02-26,32.73809
2021-02-27,23.85531
2021-02-28,17.81135
2021-03-01,25.91575
2021-03-02,27.70146
2021-03-03,30.54029
2021-03-04,26.19047
2021-03-05,21.2912
2021-03-06,10.39377
2021-03-07,12.72893
2021-03-08,19.55128
2021-03-09,15.4304
2021-03-10,13.41575
2021-03-11,16.34615
2021-03-12,18.91025
2021-03-13,12.27106
2021-03-14,13.00366
2021-03-15,18.63553
2021-03-16,16.34615
2021-03-17,14.74358
2021-03-18,14.14835
2021-03-19,12.31684
2021-03-20,9.11172
2021-03-21,11.85897
2021-03-22,18.08608
2021-03-23,14.56043
2021-03-24,16.94139
2021-03-25,18.08608
2021-03-26,13.36996
2021-03-27,11.99633
2021-03-28,13.14102
2021-03-29,14.60622
2021-03-30,14.92673
2021-03-31,13.00366
2021-04-01,18.81868
2021-04-02,12.5
2021-04-03,8.4249
2021-04-04,8.92857
2021-04-05,13.87362
2021-04-06,13.69047
2021-04-07,12.63736
2021-04-08,13.46153
2021-04-09,12.36263
2021-04-10,8.4249
2021-04-11,7.92124
2021-04-12,13.00366
2021-04-13,15.70512
2021-04-14,14.56043
2021-04-15,10.39377
2021-04-16,10.85164
2021-04-17,14.42307
2021-04-18,15.65934
2021-04-19,13.41575
2021-04-20,12.27106
2021-04-21,11.72161
2021-04-22,10.48534
2021-04-23,8.47069
2021-04-24,6.9597
2021-04-25,8.10439
2021-04-26,12.77472
2021-04-27,12.04212
2021-04-28,9.93589
2021-04-29,7.73809
2021-04-30,5.99816
2021-05-01,3.06776
2021-05-02,3.2967
2021-05-03,5.72344
2021-05-04,6.27289
2021-05-05,4.94505
2021-05-06,5.17399
2021-05-07,10.11904
2021-05-08,3.70879
2021-05-09,3.98351
2021-05-10,7.14285
2021-05-11,5.63186
2021-05-12,4.85347
2021-05-13,3.84615
2021-05-14,3.57142
2021-05-15,2.1978
2021-05-16,3.47985
2021-05-17,5.72344
2021-05-18,4.44139
2021-05-19,1.92307
2021-05-20,4.25824
2021-05-21,5.1282
2021-05-22,1.73992
2021-05-23,1.87728
2021-05-24,4.0293
2021-05-25,4.67032
2021-05-26,3.52564
2021-05-27,4.30402
2021-05-28,3.80036
2021-05-29,2.10622
2021-05-30,2.83882
2021-05-31,3.2967
2021-06-01,3.15934
2021-06-02,16.25457
2021-06-03,7.14285
2021-06-04,10.48534
2021-06-05,3.43406
2021-06-06,4.44139
2021-06-07,5.99816
2021-06-08,4.7619
2021-06-09,4.21245
2021-06-10,4.25824
2021-06-11,3.20512
2021-06-12,2.60989
2021-06-13,2.60989
2021-06-14,3.20512
2021-06-15,5.63186
2021-06-16,4.34981
2021-06-17,2.60989
2021-06-18,3.89194
2021-06-19,1.8315
2021-06-20,2.51831
2021-06-21,3.57142
2021-06-22,5.95238
2021-06-23,3.61721
2021-06-24,3.43406
2021-06-25,3.06776
2021-06-26,2.47252
2021-06-27,2.24358
2021-06-28,6.5934
2021-06-29,5.72344
2021-06-30,6.27289
2021-07-01,3.38827
2021-07-02,2.74725
2021-07-03,3.43406
2021-07-04,3.25091
2021-07-05,5.1282
2021-07-06,4.3956
2021-07-07,4.62454
2021-07-08,4.16666
2021-07-09,2.28937
2021-07-10,1.96886
2021-07-11,2.10622
2021-07-12,2.28937
2021-07-13,2.60989
2021-07-14,2.83882
2021-07-15,1.96886
2021-07-16,2.10622
2021-07-17,1.00732
2021-07-18,1.05311
2021-07-19,2.5641
2021-07-20,2.70146
2021-07-21,2.38095
2021-07-22,1.51098
2021-07-23,2.88461
2021-07-24,1.55677
2021-07-25,2.06043
2021-07-26,31.50183
2021-07-27,79.25824
2021-07-28,35.89743
2021-07-29,20.60439
2021-07-30,13.82783
2021-07-31,10.07326
2021-08-01,43.54395
2021-08-02,25.13736
2021-08-03,16.80402
2021-08-04,14.60622
2021-08-05,22.57326
2021-08-06,14.14835
2021-08-07,9.75274
2021-08-08,15.75091
2021-08-09,20.87912
2021-08-10,14.74358
2021-08-11,13.04945
2021-08-12,12.8663
2021-08-13,9.20329
2021-08-14,5.35714
2021-08-15,5.63186
2021-08-16,14.92673
2021-08-17,17.85714
2021-08-18,16.98717
2021-08-19,10.85164
2021-08-20,9.24908
2021-08-21,5.17399
2021-08-22,7.23443
2021-08-23,8.83699
2021-08-24,8.7912
2021-08-25,13.00366
2021-08-26,8.88278
2021-08-27,8.60805
2021-08-28,6.13553
2021-08-29,6.18131
2021-08-30,6.77655
2021-08-31,17.58241
2021-09-01,14.60622
2021-09-02,12.59157
2021-09-03,15.10989
2021-09-04,10.66849
2021-09-05,11.72161
2021-09-06,13.64468
2021-09-07,11.81318
2021-09-08,19.4597
2021-09-09,9.8901
2021-09-10,11.49267
2021-09-11,6.41025
2021-09-12,7.78388
2021-09-13,9.56959
2021-09-14,9.75274
2021-09-15,10.07326
2021-09-16,8.60805
2021-09-17,8.7912
2021-09-18,5.90659
2021-09-19,5.1282
2021-09-20,5.08241
2021-09-21,7.60073
2021-09-22,9.47802
2021-09-23,13.18681
2021-09-24,10.16483
2021-09-25,5.58608
2021-09-26,7.82967
2021-09-27,9.02014
2021-09-28,8.01282
2021-09-29,7.55494
2021-09-30,8.74542
2021-10-01,7.09706
2021-10-02,3.43406
2021-10-03,3.80036
2021-10-04,5.76923
2021-10-05,5.67765
2021-10-06,5.26556
2021-10-07,6.41025
2021-10-08,7.41758
2021-10-09,2.51831
2021-10-10,3.2967
2021-10-11,3.98351
2021-10-12,10.02747
2021-10-13,6.18131
2021-10-14,6.91391
2021-10-15,5.44871
2021-10-16,2.88461
2021-10-17,3.89194
2021-10-18,5.40293
2021-10-19,7.37179
2021-10-20,5.81501
2021-10-21,6.27289
2021-10-22,4.85347
2021-10-23,3.57142
2021-10-24,4.3956
2021-10-25,8.19597
2021-10-26,7.46336
2021-10-27,5.95238
2021-10-28,6.27289
2021-10-29,5.4945
2021-10-30,5.26556
2021-10-31,4.94505
2021-11-01,6.36446
2021-11-02,8.74542
2021-11-03,6.41025
2021-11-04,6.27289
2021-11-05,6.82234
2021-11-06,3.43406
2021-11-07,4.80769
2021-11-08,8.15018
2021-11-09,6.31868
2021-11-10,5.67765
2021-11-11,6.54761
2021-11-12,5.44871
2021-11-13,3.02197
2021-11-14,3.75457
2021-11-15,5.72344
2021-11-16,5.81501
2021-11-17,7.46336
2021-11-18,5.95238
2021-11-19,5.99816
2021-11-20,3.61721
2021-11-21,3.93772
2021-11-22,33.15018
2021-11-23,5.54029
2021-11-24,6.73076
2021-11-25,7.00549
2021-11-26,5.90659
2021-11-27,3.02197
2021-11-28,4.07509
2021-11-29,7.55494
2021-11-30,6.50183
2021-12-01,6.31868
2021-12-02,6.2271
2021-12-03,6.86813
2021-12-04,4.12087
2021-12-05,4.3956
2021-12-06,5.90659
2021-12-07,8.01282
2021-12-08,7.64652
2021-12-09,9.5238
2021-12-10,11.08058
2021-12-11,5.31135
2021-12-12,6.2271
2021-12-13,10.07326
2021-12-14,8.97435
2021-12-15,9.02014
2021-12-16,8.33333
2021-12-17,8.0586
2021-12-18,4.89926
2021-12-19,7.46336
2021-12-20,11.72161
2021-12-21,9.93589
2021-12-22,11.17216
2021-12-23,51.64835
2021-12-24,100.0
2021-12-25,26.41941
2021-12-26,28.93772
2021-12-27,48.58058
2021-12-28,53.25091
2021-12-29,57.00549
2021-12-30,58.28754
2021-12-31,82.46336
2022-01-01,6.08974
2022-01-02,5.58608
2022-01-03,10.89743
2022-01-04,7.50915
2022-01-05,8.47069
2022-01-06,8.92857
2022-01-07,8.74542
2022-01-08,10.11904
2022-01-09,14.46886
2022-01-10,12.72893
2022-01-11,12.04212
2022-01-12,11.21794
2022-01-13,11.26373
2022-01-14,10.57692
2022-01-15,5.40293
2022-01-16,8.88278
2022-01-17,16.84981
2022-01-18,17.58241
2022-01-19,11.44688
2022-01-20,8.15018
2022-01-21,8.60805
2022-01-22,5.67765
2022-01-23,4.62454
2022-01-24,6.18131
2022-01-25,4.89926
2022-01-26,7.14285
2022-01-27,1.78571
2022-01-28,2.42673
2022-01-29,0.54945
2022-01-30,0.54945
2022-01-31,1.23626
2022-02-01,0.86996
2022-02-02,1.41941
2022-02-03,1.78571
2022-02-04,5.31135
2022-02-05,4.12087
2022-02-06,3.70879
2022-02-07,5.44871
2022-02-08,3.93772
2022-02-09,4.67032
2022-02-10,5.21978
2022-02-11,3.70879
2022-02-12,3.43406
2022-02-13,3.57142
2022-02-14,4.7619
2022-02-15,4.0293
2022-02-16,3.663
2022-02-17,3.34249
2022-02-18,3.43406
2022-02-19,2.79304
2022-02-20,3.663
2022-02-21,4.25824
2022-02-22,4.30402
2022-02-23,4.48717
2022-02-24,4.30402
2022-02-25,4.0293
2022-02-26,1.96886
2022-02-27,3.02197
2022-02-28,3.25091
2022-03-01,2.24358
2022-03-02,4.07509
2022-03-03,4.53296
2022-03-04,4.89926
2022-03-05,3.15934
2022-03-06,3.38827
2022-03-07,3.38827
2022-03-08,7.46336
2022-03-09,3.15934
2022-03-10,3.663
2022-03-11,5.17399
2022-03-12,4.0293
2022-03-13,2.51831
2022-03-14,3.47985
2022-03-15,4.3956
2022-03-16,2.9304
2022-03-17,2.83882
2022-03-18,3.06776
2022-03-19,1.73992
2022-03-20,2.42673
2022-03-21,2.83882
2022-03-22,2.38095
2022-03-23,2.9304
2022-03-24,2.65567
2022-03-25,3.06776
2022-03-26,1.92307
2022-03-27,2.42673
2022-03-28,2.70146
2022-03-29,1.19047
2022-03-30,1.78571
2022-03-31,2.01465
2022-04-01,1.19047
2022-04-02,1.00732
2022-04-03,1.05311
2022-04-04,1.69413
2022-04-05,1.14468
2022-04-06,1.8315
2022-04-07,1.00732
2022-04-08,0.91575
2022-04-09,0.50366
2022-04-10,0.54945
2022-04-11,1.19047
2022-04-12,1.05311
2022-04-13,1.32783
2022-04-14,1.87728
2022-04-15,1.37362
2022-04-16,0.59523
2022-04-17,0.45787
2022-04-18,1.55677
2022-04-19,0.64102
2022-04-20,0.82417
2022-04-21,0.96153
2022-04-22,0.82417
2022-04-23,0.27472
2022-04-24,0.68681
2022-04-25,0.45787
2022-04-26,1.00732
2022-04-27,1.41941
2022-04-28,1.64835
2022-04-29,1.92307
2022-04-30,0.32051
2022-05-01,0.41208
2022-05-02,1.0989
2022-05-03,0.96153
2022-05-04,0.64102
2022-05-05,0.54945
2022-05-06,0.86996
2022-05-08,0.32051
2022-05-09,1.00732
2022-05-10,0.86996
2022-05-11,1.00732
2022-05-12,0.32051
2022-05-13,0.82417
2022-05-14,0.3663
2022-05-15,0.59523
2022-05-16,2.01465
2022-05-17,1.92307
2022-05-18,1.92307
2022-05-19,1.28205
2022-05-20,0.91575
2022-05-22,0.91575
2022-05-23,2.1978
2022-05-24,0.68681
2022-05-25,1.0989
2022-05-26,0.50366
2022-05-27,0.59523
2022-05-29,0.27472
2022-05-30,1.32783
2022-05-31,0.91575
2022-06-01,1.4652
2022-06-02,0.82417
2022-06-03,1.19047
2022-06-04,1.00732
2022-06-05,1.23626
2022-06-06,1.78571
2022-06-07,0.59523
2022-06-08,0.7326
2022-06-09,0.82417
2022-06-10,0.59523
2022-06-11,0.91575
2022-06-12,0.86996
2022-06-13,2.1978
2022-06-14,0.91575
2022-06-15,0.3663
2022-06-16,0.54945
2022-06-17,0.77838
2022-06-20,0.64102
2022-06-21,0.7326
2022-06-22,0.41208
2022-06-24,0.77838
2022-06-25,0.22893
2022-06-26,0.27472
2022-06-27,0.64102
2022-06-28,0.50366
2022-06-29,0.64102
2022-06-30,0.32051
2022-07-05,0.41208
2022-07-08,0.27472
2022-07-11,0.27472
2022-07-12,0.64102
2022-07-13,0.22893
2022-07-14,0.22893
2022-07-15,0.41208
2022-07-17,0.54945
2022-07-18,0.32051
2022-07-19,0.27472
2022-07-20,0.86996
2022-07-21,0.59523
2022-07-22,0.54945
2022-07-24,0.3663
2022-07-25,0.91575
2022-07-27,0.96153
2022-07-28,0.3663
2022-07-29,0.27472
2022-07-31,0.50366
2022-08-01,0.50366
2022-08-02,0.64102
2022-08-03,0.27472
2022-08-04,1.14468
2022-08-05,0.50366
2022-08-06,0.41208
2022-08-07,0.68681
2022-08-08,0.82417
2022-08-09,0.54945
2022-08-10,0.59523
2022-08-11,0.59523
2022-08-12,0.68681
2022-08-13,0.45787
2022-08-14,0.45787
2022-08-15,0.54945
2022-08-16,0.77838
2022-08-17,0.96153
2022-08-18,1.00732
2022-08-19,0.64102
2022-08-20,0.22893
2022-08-21,0.45787
2022-08-22,0.64102
2022-08-23,0.7326
2022-08-24,0.64102
2022-08-25,0.50366
2022-08-26,0.64102
2022-08-28,0.59523
2022-08-29,1.19047
2022-08-30,0.54945
2022-08-31,0.77838
2022-09-01,0.54945
2022-09-02,0.64102
2022-09-03,0.27472
2022-09-04,0.22893
2022-09-05,0.27472
2022-09-06,0.86996
2022-09-07,0.7326
2022-09-08,0.22893
2022-09-09,0.27472
2022-09-10,0.27472
2022-09-12,0.22893
2022-09-13,0.86996
2022-09-14,0.91575
2022-09-15,0.27472
2022-09-16,0.27472
2022-09-17,0.41208
2022-09-18,0.32051
2022-09-20,0.86996
2022-09-21,0.50366
2022-09-22,0.82417
2022-09-23,0.22893
2022-09-25,0.32051
2022-09-26,0.68681
2022-09-27,1.0989
2022-09-28,0.82417
2022-09-29,0.41208
2022-09-30,0.91575
2022-10-01,0.32051
2022-10-02,0.27472
2022-10-03,1.0989
2022-10-04,1.41941
2022-10-05,0.77838
2022-10-06,1.60256
2022-10-07,0.54945
2022-10-10,0.27472
2022-10-11,0.68681
2022-10-12,1.23626
2022-10-13,1.00732
2022-10-14,0.91575
2022-10-15,0.64102
2022-10-16,1.05311
2022-10-17,3.2967
2022-10-18,3.663
2022-10-19,3.25091
2022-10-20,3.89194
2022-10-21,1.69413
2022-10-22,1.37362
2022-10-23,0.86996
2022-10-24,2.60989
2022-10-25,2.24358
2022-10-26,2.70146
2022-10-27,2.15201
2022-10-28,2.33516
2022-10-29,1.14468
2022-10-30,0.82417
2022-10-31,2.51831
2022-11-01,3.20512
2022-11-02,3.25091
2022-11-03,2.28937
2022-11-04,1.78571
2022-11-05,1.69413
2022-11-06,1.00732
2022-11-07,2.33516
2022-11-08,2.24358
2022-11-09,2.42673
2022-11-10,1.60256
2022-11-11,2.24358
2022-11-12,1.37362
2022-11-13,1.73992
2022-11-14,2.33516
2022-11-15,2.24358
2022-11-16,2.5641
2022-11-17,2.60989
2022-11-18,2.24358
2022-11-19,0.7326
2022-11-20,1.14468
2022-11-21,5.08241
2022-11-22,2.28937
2022-11-23,2.97619
2022-11-24,2.42673
2022-11-25,2.10622
2022-11-26,1.51098
2022-11-27,1.55677
2022-11-28,1.73992
2022-11-29,1.8315
2022-11-30,1.69413
2022-12-01,2.01465
2022-12-02,1.73992
2022-12-03,1.41941
2022-12-04,2.15201
2022-12-05,2.65567
2022-12-06,2.28937
2022-12-07,2.9304
2022-12-08,2.01465
2022-12-09,2.33516
2022-12-10,1.05311
2022-12-11,0.91575
2022-12-12,2.1978
2022-12-13,1.96886
2022-12-14,1.8315
2022-12-15,2.01465
2022-12-16,3.11355
2022-12-17,0.7326
2022-12-18,1.51098
2022-12-19,2.9304
2022-12-20,2.28937
2022-12-21,2.83882
2022-12-22,3.57142
2022-12-23,3.663
2022-12-24,1.23626
2022-12-25,2.28937
2022-12-26,5.1282
2022-12-27,5.03663
2022-12-28,5.81501
2022-12-29,5.1282
2022-12-30,5.35714
2022-12-31,2.1978
2023-01-01,1.55677
2023-01-02,1.73992
2023-01-03,1.28205
2023-01-04,1.78571
2023-01-05,1.37362
2023-01-06,1.64835
2023-01-07,1.14468
2023-01-08,1.4652
2023-01-09,2.42673
2023-01-10,1.41941
2023-01-11,1.64835
2023-01-12,1.28205
2023-01-13,1.37362
2023-01-14,0.82417
2023-01-15,0.7326
2023-01-16,1.60256
2023-01-17,1.55677
2023-01-18,1.60256
2023-01-19,2.06043
2023-01-20,1.28205
2023-01-21,0.91575
2023-01-22,0.91575
2023-01-23,0.59523
2023-01-24,1.00732
2023-01-25,1.78571
2023-01-26,1.87728
2023-01-27,1.73992
2023-01-28,1.55677
2023-01-29,1.23626
2023-01-30,1.96886
2023-01-31,2.33516
2023-02-01,1.92307
2023-02-02,1.00732
2023-02-03,1.41941
2023-02-04,1.14468
2023-02-05,1.55677
2023-02-06,0.91575
2023-02-07,1.4652
2023-02-08,1.32783
2023-02-09,1.73992
2023-02-10,1.78571
2023-02-11,0.68681
2023-02-12,0.54945
2023-02-13,1.19047
2023-02-14,1.4652
2023-02-15,1.14468
2023-02-16,1.73992
2023-02-17,1.28205
2023-02-18,0.64102
2023-02-19,0.91575
2023-02-20,1.60256
2023-02-21,1.8315
2023-02-22,1.69413
2023-02-23,1.37362
2023-02-24,2.1978
2023-02-25,1.37362
2023-02-26,0.86996
2023-02-27,1.92307
2023-02-28,1.0989
2023-03-01,2.60989
2023-03-02,2.74725
2023-03-03,1.14468
2023-03-04,1.19047
2023-03-05,0.86996
2023-03-06,2.74725
2023-03-07,1.55677
2023-03-08,2.1978
2023-03-09,2.33516
2023-03-10,1.28205
2023-03-11,1.32783
2023-03-12,1.23626
2023-03-13,1.55677
2023-03-14,1.87728
2023-03-15,1.8315
2023-03-16,1.4652
2023-03-17,1.4652
2023-03-18,0.77838
2023-03-19,0.82417
2023-03-20,2.10622
2023-03-21,1.78571
2023-03-22,1.73992
2023-03-23,2.10622
2023-03-24,2.01465
2023-03-25,0.54945
2023-03-26,1.00732
2023-03-27,1.60256
2023-03-28,2.79304
2023-03-29,1.41941
2023-03-30,1.87728
2023-03-31,2.10622
2023-04-01,0.86996
2023-04-02,1.00732
2023-04-03,1.78571
2023-04-04,1.87728
2023-04-05,2.42673
2023-04-06,2.51831
2023-04-07,1.19047
2023-04-08,0.7326
2023-04-09,1.55677
2023-04-10,1.19047
2023-04-11,1.87728
2023-04-12,1.92307
2023-04-13,2.01465
2023-04-14,1.87728
2023-04-15,2.06043
2023-04-16,1.41941
2023-04-17,3.11355
2023-04-18,2.24358
2023-04-19,2.38095
2023-04-20,2.79304
2023-04-21,2.47252
2023-04-22,0.68681
2023-04-23,1.0989
2023-04-24,2.15201
2023-04-25,2.1978
2023-04-26,2.24358
2023-04-27,2.28937
2023-04-28,2.1978
2023-04-29,1.14468
2023-04-30,1.05311
2023-05-01,3.15934
2023-05-02,2.97619
2023-05-03,2.83882
2023-05-04,2.42673
2023-05-05,3.25091
2023-05-06,2.97619
2023-05-07,2.70146
2023-05-08,4.12087
2023-05-09,4.3956
2023-05-10,3.84615
2023-05-11,2.97619
2023-05-12,2.83882
2023-05-13,1.60256
2023-05-14,2.01465
2023-05-15,2.10622
2023-05-16,3.25091
2023-05-17,2.01465
2023-05-18,2.38095
2023-05-19,2.33516
2023-05-20,1.4652
2023-05-21,2.5641
2023-05-22,1.8315
2023-05-23,2.70146
2023-05-24,2.97619
2023-05-25,3.57142
2023-05-26,2.51831
2023-05-27,2.5641
2023-05-28,2.10622
2023-05-29,4.34981
2023-05-30,4.34981
2023-05-31,3.98351
2023-06-01,3.15934
2023-06-02,3.663
2023-06-03,2.15201
2023-06-04,2.01465
2023-06-05,3.20512
2023-06-06,3.06776
2023-06-07,3.89194
2023-06-08,3.93772
2023-06-09,2.88461
2023-06-10,2.01465
2023-06-11,2.01465
2023-06-12,3.70879
2023-06-13,3.57142
2023-06-14,3.93772
2023-06-15,4.34981
2023-06-16,3.61721
2023-06-17,2.97619
2023-06-18,2.65567
2023-06-19,3.15934
2023-06-20,3.61721
2023-06-21,3.52564
2023-06-22,3.80036
2023-06-23,3.06776
2023-06-24,1.78571
2023-06-25,2.47252
2023-06-26,3.89194
2023-06-27,4.85347
2023-06-28,4.67032
2023-06-29,4.67032
2023-06-30,4.57875
2023-07-01,2.51831
2023-07-02,3.61721
2023-07-03,5.1282
2023-07-04,5.63186
2023-07-05,6.08974
2023-07-06,5.21978
2023-07-07,4.53296
2023-07-08,2.97619
2023-07-09,4.0293
2023-07-10,4.48717
2023-07-11,4.16666
2023-07-12,3.57142
2023-07-13,3.43406
2023-07-14,2.70146
2023-07-15,1.96886
2023-07-16,2.9304
2023-07-17,3.47985
2023-07-18,3.84615
2023-07-19,4.30402
2023-07-20,3.61721
2023-07-21,4.57875
2023-07-22,3.15934
2023-07-23,3.20512
2023-07-24,4.53296
2023-07-25,3.84615
2023-07-26,4.07509
2023-07-27,3.02197
2023-07-28,2.70146
2023-07-29,1.4652
2023-07-30,2.65567
2023-07-31,4.21245
2023-08-01,2.5641
2023-08-02,3.20512
2023-08-03,2.9304
2023-08-04,3.06776
2023-08-05,1.41941
2023-08-06,1.69413
2023-08-07,3.47985
2023-08-08,3.38827
2023-08-09,3.75457
2023-08-10,3.80036
2023-08-11,2.97619
2023-08-12,2.24358
2023-08-13,1.92307
2023-08-14,5.26556
2023-08-15,4.25824
2023-08-16,4.16666
2023-08-17,3.47985
2023-08-18,3.80036
2023-08-19,3.43406
2023-08-20,3.663
2023-08-21,3.61721
2023-08-22,4.21245
2023-08-23,4.53296
2023-08-24,4.3956
2023-08-25,6.50183
2023-08-26,4.62454
2023-08-27,4.48717
2023-08-28,7.18864
2023-08-29,6.08974
2023-08-30,6.54761
2023-08-31,4.67032
2023-09-01,3.98351
2023-09-02,4.21245
2023-09-03,3.70879
2023-09-04,6.04395
2023-09-05,5.31135
2023-09-06,5.63186
2023-09-07,3.80036
2023-09-08,3.663
2023-09-09,2.33516
2023-09-10,2.88461
2023-09-11,4.62454
2023-09-12,4.25824
2023-09-13,4.0293
2023-09-14,3.61721
2023-09-15,4.25824
2023-09-16,2.38095
