date,매도
2021-02-07,3.00455
2021-02-08,9.60226
2021-02-09,8.21819
2021-02-10,7.2528
2021-02-11,3.10552
2021-02-12,3.11537
2021-02-13,3.33949
2021-02-14,3.4774
2021-02-15,11.49858
2021-02-16,11.41977
2021-02-17,11.20059
2021-02-18,11.05775
2021-02-19,9.04322
2021-02-20,4.4231
2021-02-21,4.06353
2021-02-22,10.72281
2021-02-23,9.58748
2021-02-24,9.60472
2021-02-25,9.48651
2021-02-26,8.6738
2021-02-27,2.93313
2021-02-28,2.87403
2021-03-01,3.40352
2021-03-02,7.87834
2021-03-03,6.81196
2021-03-04,7.1863
2021-03-05,6.85137
2021-03-06,2.79029
2021-03-07,2.74596
2021-03-08,7.77736
2021-03-09,8.12215
2021-03-10,7.88326
2021-03-11,7.80692
2021-03-12,7.12227
2021-03-13,3.14
2021-03-14,2.99963
2021-03-15,7.94729
2021-03-16,9.55054
2021-03-17,8.42753
2021-03-18,12.14875
2021-03-19,14.2741
2021-03-20,3.33456
2021-03-21,2.82477
2021-03-22,9.48897
2021-03-23,7.81184
2021-03-24,7.36855
2021-03-25,6.64942
2021-03-26,6.80211
2021-03-27,2.73857
2021-03-28,2.90112
2021-03-29,8.13939
2021-03-30,7.51385
2021-03-31,7.49907
2021-04-01,10.34601
2021-04-02,9.25501
2021-04-03,4.32212
2021-04-04,3.84435
2021-04-05,9.92488
2021-04-06,9.7451
2021-04-07,9.17374
2021-04-08,7.92513
2021-04-09,8.03595
2021-04-10,3.26807
2021-04-11,3.26807
2021-04-12,8.02856
2021-04-13,8.6738
2021-04-14,8.72798
2021-04-15,9.21315
2021-04-16,9.42248
2021-04-17,4.19406
2021-04-18,3.46509
2021-04-19,9.88055
2021-04-20,8.81664
2021-04-21,9.50375
2021-04-22,7.58034
2021-04-23,8.05812
2021-04-24,2.75335
2021-04-25,2.65977
2021-04-26,7.85617
2021-04-27,8.22066
2021-04-28,8.70828
2021-04-29,7.01391
2021-04-30,6.58047
2021-05-01,2.54155
2021-05-02,2.68193
2021-05-03,7.60251
2021-05-04,6.57061
2021-05-05,3.93793
2021-05-06,7.34146
2021-05-07,7.43504
2021-05-08,2.85432
2021-05-09,2.99716
2021-05-10,9.42741
2021-05-11,31.9074
2021-05-12,12.033
2021-05-13,8.88314
2021-05-14,6.50905
2021-05-15,2.72626
2021-05-16,2.61297
2021-05-17,8.49895
2021-05-18,6.55584
2021-05-19,3.23851
2021-05-20,8.23543
2021-05-21,7.59758
2021-05-22,2.32976
2021-05-23,2.10318
2021-05-24,6.31203
2021-05-25,6.51397
2021-05-26,7.17645
2021-05-27,6.70114
2021-05-28,6.1618
2021-05-29,2.00221
2021-05-30,2.09826
2021-05-31,7.07548
2021-06-01,6.5386
2021-06-02,6.27016
2021-06-03,6.94495
2021-06-04,5.49932
2021-06-05,2.15244
2021-06-06,2.04162
2021-06-07,7.10749
2021-06-08,6.37113
2021-06-09,6.07314
2021-06-10,6.18889
2021-06-11,5.94261
2021-06-12,1.9702
2021-06-13,1.86922
2021-06-14,6.67405
2021-06-15,6.01157
2021-06-16,6.26277
2021-06-17,6.24553
2021-06-18,6.35143
2021-06-19,1.79041
2021-06-20,1.80273
2021-06-21,7.00898
2021-06-22,6.14456
2021-06-23,7.55571
2021-06-24,6.74301
2021-06-25,5.92291
2021-06-26,1.87907
2021-06-27,1.84213
2021-06-28,5.8047
2021-06-29,5.65693
2021-06-30,6.06821
2021-07-01,5.37864
2021-07-02,4.95259
2021-07-03,1.59339
2021-07-04,1.70176
2021-07-05,5.90813
2021-07-06,5.37125
2021-07-07,5.49193
2021-07-08,6.12486
2021-07-09,5.72835
2021-07-10,1.76332
2021-07-11,1.51212
2021-07-12,5.41558
2021-07-13,6.44748
2021-07-14,5.30476
2021-07-15,5.53626
2021-07-16,7.77244
2021-07-17,1.68452
2021-07-18,1.71653
2021-07-19,5.31461
2021-07-20,5.59537
2021-07-21,5.19394
2021-07-22,5.93276
2021-07-23,4.74818
2021-07-24,2.01699
2021-07-25,1.66481
2021-07-26,5.65693
2021-07-27,5.487
2021-07-28,4.84669
2021-07-29,5.11267
2021-07-30,4.32951
2021-07-31,1.96773
2021-08-01,1.90124
2021-08-02,4.57579
2021-08-03,5.03632
2021-08-04,5.41066
2021-08-05,5.46484
2021-08-06,15.91675
2021-08-07,2.84447
2021-08-08,2.32237
2021-08-09,9.11217
2021-08-10,7.91281
2021-08-11,7.47691
2021-08-12,7.89557
2021-08-13,7.69855
2021-08-14,2.87156
2021-08-15,2.43319
2021-08-16,3.11784
2021-08-17,8.04334
2021-08-18,6.84398
2021-08-19,7.35377
2021-08-20,9.62443
2021-08-21,2.19431
2021-08-22,2.08102
2021-08-23,6.22583
2021-08-24,6.18396
2021-08-25,6.16426
2021-08-26,5.41066
2021-08-27,5.19147
2021-08-28,2.03915
2021-08-29,1.85691
2021-08-30,5.85642
2021-08-31,5.36879
2021-09-01,12.68316
2021-09-02,10.36325
2021-09-03,6.30464
2021-09-04,2.19677
2021-09-05,2.16229
2021-09-06,5.98202
2021-09-07,5.37125
2021-09-08,6.00172
2021-09-09,5.58059
2021-09-10,5.28506
2021-09-11,1.74855
2021-09-12,2.33222
2021-09-13,5.94508
2021-09-14,5.59044
2021-09-15,4.88117
2021-09-16,4.61026
2021-09-17,17.73426
2021-09-18,2.58096
2021-09-19,1.58354
2021-09-20,1.62295
2021-09-21,1.47026
2021-09-22,1.81997
2021-09-23,6.97943
2021-09-24,5.80962
2021-09-25,1.88892
2021-09-26,1.82982
2021-09-27,5.97463
2021-09-28,5.52887
2021-09-29,6.78734
2021-09-30,5.56335
2021-10-01,4.79251
2021-10-02,1.86183
2021-10-03,1.8446
2021-10-04,2.25834
2021-10-05,6.57061
2021-10-06,5.65201
2021-10-07,6.41054
2021-10-08,4.8393
2021-10-09,1.97758
2021-10-10,1.85445
2021-10-11,2.2214
2021-10-12,5.79485
2021-10-13,5.63231
2021-10-14,5.47962
2021-10-15,5.19147
2021-10-16,2.02684
2021-10-17,1.90616
2021-10-18,5.02401
2021-10-19,4.83438
2021-10-20,4.97968
2021-10-21,8.4029
2021-10-22,4.55362
2021-10-23,1.70422
2021-10-24,1.72885
2021-10-25,5.65447
2021-10-26,5.51163
2021-10-27,5.39588
2021-10-28,5.15453
2021-10-29,4.80975
2021-10-30,1.80519
2021-10-31,2.03423
2021-11-01,6.26277
2021-11-02,5.56827
2021-11-03,23.17941
2021-11-04,7.16167
2021-11-05,5.04863
2021-11-06,1.67467
2021-11-07,1.59586
2021-11-08,5.12991
2021-11-09,5.09543
2021-11-10,5.21118
2021-11-11,5.90321
2021-11-12,4.57332
2021-11-13,1.72146
2021-11-14,2.21647
2021-11-15,6.11008
2021-11-16,5.26782
2021-11-17,6.24307
2021-11-18,4.694
2021-11-19,4.66198
2021-11-20,1.61063
2021-11-21,1.60325
2021-11-22,7.32175
2021-11-23,4.99445
2021-11-24,4.57579
2021-11-25,5.40327
2021-11-26,4.88609
2021-11-27,1.63034
2021-11-28,1.6131
2021-11-29,4.62012
2021-11-30,4.60041
2021-12-01,4.01182
2021-12-02,5.55596
2021-12-03,4.70877
2021-12-04,1.83228
2021-12-05,2.21893
2021-12-06,4.55362
2021-12-07,4.42063
2021-12-08,4.41571
2021-12-09,4.12757
2021-12-10,4.32951
2021-12-11,1.72146
2021-12-12,1.59832
2021-12-13,4.65706
2021-12-14,3.768
2021-12-15,3.80987
2021-12-16,4.19406
2021-12-17,3.2853
2021-12-18,1.44317
2021-12-19,1.46533
2021-12-20,3.73353
2021-12-21,3.88622
2021-12-22,4.00443
2021-12-23,4.05615
2021-12-24,3.95271
2021-12-25,1.08853
2021-12-26,1.35943
2021-12-27,4.11033
2021-12-28,4.5019
2021-12-29,4.21622
2021-12-30,3.81233
2021-12-31,2.16968
2022-01-01,1.14271
2022-01-02,1.48257
2022-01-03,4.24824
2022-01-04,4.63243
2022-01-05,4.78758
2022-01-06,4.50683
2022-01-07,4.17436
2022-01-08,1.68944
2022-01-09,2.07363
2022-01-10,5.02647
2022-01-11,4.61273
2022-01-12,4.78512
2022-01-13,4.75803
2022-01-14,4.11771
2022-01-15,1.74116
2022-01-16,1.89139
2022-01-17,4.53146
2022-01-18,5.41805
2022-01-19,5.67171
2022-01-20,7.81677
2022-01-21,5.05602
2022-01-22,2.16968
2022-01-23,2.22878
2022-01-24,6.35389
2022-01-25,5.40081
2022-01-26,8.20096
2022-01-27,100.0
2022-01-28,11.21044
2022-01-29,2.05393
2022-01-30,1.40623
2022-01-31,1.58847
2022-02-01,1.86922
2022-02-02,2.12042
2022-02-03,9.84854
2022-02-04,10.52579
2022-02-05,2.04654
2022-02-06,1.99482
2022-02-07,10.60953
2022-02-08,8.95702
2022-02-09,5.42051
2022-02-10,4.68415
2022-02-11,4.24331
2022-02-12,1.55153
2022-02-13,1.70176
2022-02-14,4.55608
2022-02-15,3.96256
2022-02-16,4.16451
2022-02-17,4.05122
2022-02-18,3.80248
2022-02-19,1.65496
2022-02-20,1.66481
2022-02-21,4.33444
2022-02-22,4.36645
2022-02-23,5.95246
2022-02-24,5.30722
2022-02-25,4.28518
2022-02-26,1.61063
2022-02-27,1.58108
2022-02-28,6.81689
2022-03-01,2.09087
2022-03-02,4.57579
2022-03-03,5.97217
2022-03-04,3.83696
2022-03-05,1.53921
2022-03-06,1.53183
2022-03-07,4.73833
2022-03-08,3.96995
2022-03-09,1.70422
2022-03-10,4.25809
2022-03-11,4.53884
2022-03-12,1.61063
2022-03-13,1.58601
2022-03-14,4.90333
2022-03-15,4.12264
2022-03-16,4.23593
2022-03-17,4.42802
2022-03-18,4.14727
2022-03-19,1.58354
2022-03-20,1.67713
2022-03-21,4.26055
2022-03-22,4.30981
2022-03-23,4.66691
2022-03-24,5.76037
2022-03-25,4.9846
2022-03-26,1.67713
2022-03-27,1.87661
2022-03-28,5.06095
2022-03-29,4.46989
2022-03-30,4.23346
2022-03-31,4.65706
2022-04-01,4.47974
2022-04-02,1.64019
2022-04-03,1.42839
2022-04-04,4.48713
2022-04-05,4.47728
2022-04-06,4.24824
2022-04-07,3.85174
2022-04-08,3.56852
2022-04-09,1.3816
2022-04-10,1.47026
2022-04-11,3.87883
2022-04-12,3.66949
2022-04-13,3.75569
2022-04-14,3.94286
2022-04-15,3.80495
2022-04-16,1.47272
2022-04-17,1.54414
2022-04-18,4.06353
2022-04-19,4.09555
2022-04-20,4.28026
2022-04-21,4.11033
2022-04-22,3.43307
2022-04-23,1.42593
2022-04-24,1.73623
2022-04-25,4.10048
2022-04-26,4.50683
2022-04-27,3.8345
2022-04-28,6.36128
2022-04-29,4.01428
2022-04-30,1.27324
2022-05-01,1.42593
2022-05-02,3.438
2022-05-03,3.46016
2022-05-04,3.14985
2022-05-05,1.40623
2022-05-06,2.93067
2022-05-07,1.24615
2022-05-08,1.20428
2022-05-09,3.29516
2022-05-10,3.52912
2022-05-11,3.3912
2022-05-12,3.51927
2022-05-13,3.80248
2022-05-14,1.47518
2022-05-15,1.48503
2022-05-16,3.80002
2022-05-17,3.78278
2022-05-18,3.44046
2022-05-19,3.34441
2022-05-20,5.94508
2022-05-21,1.3816
2022-05-22,1.3151
2022-05-23,3.67442
2022-05-24,3.44292
2022-05-25,3.21635
2022-05-26,3.38874
2022-05-27,3.13015
2022-05-28,1.28063
2022-05-29,1.32988
2022-05-30,3.53651
2022-05-31,3.4577
2022-06-01,1.56877
2022-06-02,3.1006
2022-06-03,3.2262
2022-06-04,1.23876
2022-06-05,1.06637
2022-06-06,1.61063
2022-06-07,3.67442
2022-06-08,3.4774
2022-06-09,3.38381
2022-06-10,3.23851
2022-06-11,1.33234
2022-06-12,1.421
2022-06-13,4.27779
2022-06-14,3.98965
2022-06-15,4.066
2022-06-16,3.65225
2022-06-17,4.97721
2022-06-18,1.44563
2022-06-19,1.56877
2022-06-20,3.92808
2022-06-21,3.17448
2022-06-22,3.45523
2022-06-23,3.48725
2022-06-24,4.05615
2022-06-25,1.41854
2022-06-26,1.27324
2022-06-27,3.47001
2022-06-28,3.07351
2022-06-29,2.94545
2022-06-30,3.0144
2022-07-01,3.60793
2022-07-02,1.24615
2022-07-03,1.22152
2022-07-04,2.97254
2022-07-05,2.87895
2022-07-06,2.74596
2022-07-07,2.98977
2022-07-08,2.57111
2022-07-09,1.11562
2022-07-10,1.14271
2022-07-11,2.97254
2022-07-12,2.7435
2022-07-13,2.62775
2022-07-14,2.85679
2022-07-15,4.20145
2022-07-16,1.1501
2022-07-17,1.12055
2022-07-18,3.44292
2022-07-19,3.56113
2022-07-20,3.39613
2022-07-21,3.93055
2022-07-22,3.09814
2022-07-23,1.70422
2022-07-24,1.89631
2022-07-25,3.81726
2022-07-26,3.61285
2022-07-27,3.04888
2022-07-28,8.70582
2022-07-29,4.46743
2022-07-30,1.51951
2022-07-31,1.45794
2022-08-01,3.59315
2022-08-02,3.08828
2022-08-03,3.36658
2022-08-04,3.63502
2022-08-05,3.17202
2022-08-06,1.34958
2022-08-07,1.21906
2022-08-08,3.50203
2022-08-09,3.79756
2022-08-10,3.67688
2022-08-11,3.67934
2022-08-12,3.21635
2022-08-13,1.32249
2022-08-14,1.28309
2022-08-15,1.58354
2022-08-16,3.97487
2022-08-17,3.47494
2022-08-18,3.02425
2022-08-19,3.05873
2022-08-20,1.40623
2022-08-21,1.34219
2022-08-22,4.29257
2022-08-23,3.35919
2022-08-24,3.41829
2022-08-25,3.59561
2022-08-26,3.43553
2022-08-27,1.17226
2022-08-28,1.15503
2022-08-29,3.13261
2022-08-30,3.19911
2022-08-31,3.06119
2022-09-01,2.78783
2022-09-02,3.39613
2022-09-03,1.68944
2022-09-04,1.63772
2022-09-05,3.13754
2022-09-06,3.3321
2022-09-07,3.07351
2022-09-08,2.92082
2022-09-09,1.09346
2022-09-10,0.92845
2022-09-11,1.33727
2022-09-12,1.42347
2022-09-13,4.46743
2022-09-14,3.74338
2022-09-15,4.02413
2022-09-16,3.3912
2022-09-17,1.2757
2022-09-18,1.32988
2022-09-19,3.01933
2022-09-20,3.11537
2022-09-21,3.11045
2022-09-22,3.17941
2022-09-23,2.95283
2022-09-24,1.42839
2022-09-25,1.33481
2022-09-26,3.5833
2022-09-27,3.1203
2022-09-28,3.25083
2022-09-29,3.34934
2022-09-30,2.99963
2022-10-01,1.36682
2022-10-02,1.37914
2022-10-03,1.58847
2022-10-04,3.30501
2022-10-05,3.02672
2022-10-06,3.04888
2022-10-07,3.82218
2022-10-08,1.3151
2022-10-09,1.49981
2022-10-10,1.64758
2022-10-11,3.75815
2022-10-12,3.23359
2022-10-13,2.99963
2022-10-14,3.19172
2022-10-15,1.51705
2022-10-16,1.84213
2022-10-17,4.76296
2022-10-18,3.77539
2022-10-19,3.93301
2022-10-20,3.08828
2022-10-21,2.93806
2022-10-22,1.46041
2022-10-23,1.66235
2022-10-24,4.45511
2022-10-25,4.35906
2022-10-26,4.4231
2022-10-27,4.59795
2022-10-28,3.48479
2022-10-29,1.31018
2022-10-30,1.51951
2022-10-31,3.4971
2022-11-01,4.32951
2022-11-02,4.12018
2022-11-03,4.13988
2022-11-04,4.70631
2022-11-05,1.34958
2022-11-06,1.4407
2022-11-07,3.81972
2022-11-08,3.71136
2022-11-09,4.1251
2022-11-10,4.53638
2022-11-11,5.26536
2022-11-12,1.48011
2022-11-13,1.39637
2022-11-14,4.51422
2022-11-15,3.92316
2022-11-16,3.71382
2022-11-17,3.49218
2022-11-18,2.85925
2022-11-19,1.21413
2022-11-20,1.28801
2022-11-21,2.9947
2022-11-22,3.13015
2022-11-23,2.93559
2022-11-24,3.33949
2022-11-25,2.77798
2022-11-26,1.32988
2022-11-27,1.3619
2022-11-28,3.15478
2022-11-29,2.84201
2022-11-30,3.06366
2022-12-01,3.2262
2022-12-02,2.73365
2022-12-03,1.17719
2022-12-04,1.35697
2022-12-05,2.85186
2022-12-06,2.94791
2022-12-07,2.90604
2022-12-08,3.00209
2022-12-09,2.72626
2022-12-10,1.44317
2022-12-11,1.43085
2022-12-12,3.50695
2022-12-13,3.21635
2022-12-14,2.86417
2022-12-15,2.64745
2022-12-16,2.55879
2022-12-17,1.15503
2022-12-18,1.14025
2022-12-19,3.02918
2022-12-20,2.71887
2022-12-21,2.73119
2022-12-22,2.43566
2022-12-23,2.35438
2022-12-24,0.99987
2022-12-25,0.93091
2022-12-26,2.43566
2022-12-27,2.84694
2022-12-28,2.89865
2022-12-29,2.6179
2022-12-30,1.83967
2022-12-31,0.99495
2023-01-01,1.06883
2023-01-02,2.5982
2023-01-03,2.75828
2023-01-04,2.92821
2023-01-05,2.65484
2023-01-06,2.84447
2023-01-07,1.32249
2023-01-08,1.29786
2023-01-09,3.67442
2023-01-10,3.25821
2023-01-11,3.18187
2023-01-12,2.90112
2023-01-13,3.30501
2023-01-14,1.48996
2023-01-15,1.59832
2023-01-16,3.88129
2023-01-17,3.21635
2023-01-18,3.05381
2023-01-19,2.99716
2023-01-20,2.69424
2023-01-21,1.02942
2023-01-22,0.9851
2023-01-23,1.22891
2023-01-24,1.61802
2023-01-25,4.52653
2023-01-26,4.35906
2023-01-27,4.54377
2023-01-28,1.65743
2023-01-29,1.52936
2023-01-30,4.91318
2023-01-31,5.09789
2023-02-01,5.37618
2023-02-02,4.16451
2023-02-03,4.0192
2023-02-04,1.64511
2023-02-05,1.57123
2023-02-06,4.05615
2023-02-07,4.97721
2023-02-08,4.43787
2023-02-09,4.11033
2023-02-10,4.20884
2023-02-11,1.884
2023-02-12,1.47765
2023-02-13,4.11525
2023-02-14,4.27041
2023-02-15,4.60288
2023-02-16,4.54623
2023-02-17,3.66211
2023-02-18,1.56138
2023-02-19,1.43824
2023-02-20,4.08077
2023-02-21,3.86651
2023-02-22,3.71136
2023-02-23,3.57837
2023-02-24,3.31978
2023-02-25,1.2954
2023-02-26,1.29048
2023-02-27,3.438
2023-02-28,3.45031
2023-03-01,2.00714
2023-03-02,4.29011
2023-03-03,4.83438
2023-03-04,1.30772
2023-03-05,1.38652
2023-03-06,4.77034
2023-03-07,5.07326
2023-03-08,3.82465
2023-03-09,3.73353
2023-03-10,3.07843
2023-03-11,1.14025
2023-03-12,1.39145
2023-03-13,4.66198
2023-03-14,3.603
2023-03-15,3.73599
2023-03-16,3.62024
2023-03-17,3.54389
2023-03-18,1.27324
2023-03-19,1.31264
2023-03-20,4.0857
2023-03-21,3.71382
2023-03-22,3.75076
2023-03-23,4.45757
2023-03-24,4.14234
2023-03-25,1.39145
2023-03-26,1.31018
2023-03-27,4.49452
2023-03-28,4.36892
2023-03-29,4.64721
2023-03-30,4.67676
2023-03-31,4.7531
2023-04-01,1.45302
2023-04-02,1.41115
2023-04-03,4.57825
2023-04-04,4.90087
2023-04-05,4.91072
2023-04-06,4.23346
2023-04-07,4.91318
2023-04-08,1.30279
2023-04-09,1.50227
2023-04-10,6.47457
2023-04-11,6.45733
2023-04-12,5.76776
2023-04-13,5.23827
2023-04-14,5.322
2023-04-15,1.63034
2023-04-16,1.51951
2023-04-17,5.36633
2023-04-18,5.37618
2023-04-19,5.2826
2023-04-20,4.41324
2023-04-21,4.01674
2023-04-22,1.59093
2023-04-23,1.43578
2023-04-24,4.50437
2023-04-25,4.3369
2023-04-26,5.30476
2023-04-27,4.38123
2023-04-28,4.16943
2023-04-29,1.46287
2023-04-30,1.41361
2023-05-01,2.36424
2023-05-02,4.70139
2023-05-03,4.06353
2023-05-04,3.66211
2023-05-05,1.82736
2023-05-06,1.2954
2023-05-07,1.48503
2023-05-08,4.66691
2023-05-09,3.97487
2023-05-10,4.21622
2023-05-11,3.82465
2023-05-12,3.26068
2023-05-13,1.13779
2023-05-14,1.25107
2023-05-15,3.77293
2023-05-16,3.95025
2023-05-17,5.26289
2023-05-18,4.04629
2023-05-19,5.05356
2023-05-20,1.26831
2023-05-21,1.29048
2023-05-22,4.74818
2023-05-23,4.78019
2023-05-24,6.22337
2023-05-25,4.31473
2023-05-26,4.80975
2023-05-27,1.43332
2023-05-28,1.36928
2023-05-29,1.70668
2023-05-30,5.93276
