date,코스닥시총순위
2021-07-23,15.90909
2021-07-24,6.22257
2021-07-25,6.03448
2021-07-26,14.5141
2021-07-27,12.06896
2021-07-28,12.21003
2021-07-29,11.56739
2021-07-30,11.23824
2021-07-31,3.44827
2021-08-01,3.29153
2021-08-02,9.46708
2021-08-03,13.0094
2021-08-04,12.52351
2021-08-05,14.45141
2021-08-06,13.7931
2021-08-07,4.54545
2021-08-08,5.03134
2021-08-09,16.64576
2021-08-10,12.93103
2021-08-11,15.18808
2021-08-12,18.0094
2021-08-13,15.76802
2021-08-14,5.37617
2021-08-15,4.16927
2021-08-16,5.09404
2021-08-17,17.82131
2021-08-18,14.81191
2021-08-19,17.02194
2021-08-20,16.42633
2021-08-21,5.45454
2021-08-22,4.48275
2021-08-23,14.68652
2021-08-24,17.27272
2021-08-25,15.47021
2021-08-26,19.43573
2021-08-27,16.20689
2021-08-28,5.81504
2021-08-29,5.45454
2021-08-30,26.99059
2021-08-31,17.14733
2021-09-01,19.42006
2021-09-02,29.95297
2021-09-03,20.28213
2021-09-04,7.27272
2021-09-05,6.37931
2021-09-06,17.00626
2021-09-07,18.84012
2021-09-08,16.77115
2021-09-09,18.16614
2021-09-10,18.98119
2021-09-11,6.11285
2021-09-12,4.52978
2021-09-13,17.50783
2021-09-14,18.30721
2021-09-15,15.81504
2021-09-16,16.91222
2021-09-17,14.01253
2021-09-18,4.63949
2021-09-19,4.10658
2021-09-20,3.32288
2021-09-21,3.24451
2021-09-22,3.90282
2021-09-23,14.5768
2021-09-24,17.71159
2021-09-25,6.52037
2021-09-26,5.67398
2021-09-27,12.75862
2021-09-28,14.04388
2021-09-29,14.62382
2021-09-30,11.67711
2021-10-01,12.19435
2021-10-02,4.20062
2021-10-03,3.76175
2021-10-04,3.82445
2021-10-05,17.72727
2021-10-06,18.80877
2021-10-07,15.14106
2021-10-08,10.721
2021-10-09,3.21316
2021-10-10,2.83699
2021-10-11,3.10344
2021-10-12,10.94043
2021-10-13,12.99373
2021-10-14,14.42006
2021-10-15,11.11285
2021-10-16,4.05956
2021-10-17,3.05642
2021-10-18,10.721
2021-10-19,13.87147
2021-10-20,9.70219
2021-10-21,13.94984
2021-10-22,10.57993
2021-10-23,3.76175
2021-10-24,2.82131
2021-10-25,10.14106
2021-10-26,14.62382
2021-10-27,14.16927
2021-10-28,14.02821
2021-10-29,18.24451
2021-10-30,5.25078
2021-10-31,3.40125
2021-11-01,13.05642
2021-11-02,13.68338
2021-11-03,13.49529
2021-11-04,15.56426
2021-11-05,17.89968
2021-11-06,5.92476
2021-11-07,4.96865
2021-11-08,16.75548
2021-11-09,24.59247
2021-11-10,16.81818
2021-11-11,19.79623
2021-11-12,15.0
2021-11-13,5.98746
2021-11-14,5.2351
2021-11-15,15.78369
2021-11-16,19.32601
2021-11-17,17.06896
2021-11-18,16.97492
2021-11-19,15.84639
2021-11-20,6.8025
2021-11-21,6.00313
2021-11-22,17.72727
2021-11-23,14.45141
2021-11-24,13.77742
2021-11-25,11.59874
2021-11-26,12.19435
2021-11-27,4.34169
2021-11-28,3.88714
2021-11-29,11.61442
2021-11-30,13.65203
2021-12-01,14.04388
2021-12-02,12.91536
2021-12-03,12.08463
2021-12-04,4.12225
2021-12-05,3.33855
2021-12-06,11.63009
2021-12-07,11.61442
2021-12-08,12.46081
2021-12-09,13.32288
2021-12-10,9.90595
2021-12-11,4.10658
2021-12-12,3.74608
2021-12-13,10.78369
2021-12-14,9.70219
2021-12-15,8.96551
2021-12-16,9.32601
2021-12-17,8.87147
2021-12-18,3.4326
2021-12-19,3.02507
2021-12-20,8.90282
2021-12-21,8.11912
2021-12-22,8.4326
2021-12-23,8.22884
2021-12-24,8.38557
2021-12-25,4.23197
2021-12-26,4.0909
2021-12-27,10.75235
2021-12-28,14.74921
2021-12-29,11.84952
2021-12-30,10.94043
2021-12-31,5.76802
2022-01-01,4.16927
2022-01-02,4.85893
2022-01-03,11.33228
2022-01-04,12.2257
2022-01-05,11.42633
2022-01-06,14.63949
2022-01-07,11.81818
2022-01-08,5.26645
2022-01-09,4.54545
2022-01-10,11.31661
2022-01-11,13.21316
2022-01-12,11.56739
2022-01-13,10.97178
2022-01-14,13.49529
2022-01-15,4.73354
2022-01-16,3.94984
2022-01-17,15.26645
2022-01-18,31.31661
2022-01-19,24.07523
2022-01-20,19.70219
2022-01-21,22.31974
2022-01-22,8.47962
2022-01-23,5.26645
2022-01-24,20.53291
2022-01-25,18.05642
2022-01-26,42.97805
2022-01-27,33.98119
2022-01-28,21.64576
2022-01-29,7.5862
2022-01-30,5.48589
2022-01-31,4.42006
2022-02-01,5.15673
2022-02-02,5.94043
2022-02-03,16.48902
2022-02-04,14.71786
2022-02-05,5.28213
2022-02-06,4.68652
2022-02-07,15.68965
2022-02-08,13.85579
2022-02-09,11.97492
2022-02-10,17.00626
2022-02-11,14.90595
2022-02-12,4.52978
2022-02-13,4.01253
2022-02-14,13.32288
2022-02-15,12.77429
2022-02-16,15.89341
2022-02-17,12.61755
2022-02-18,11.0815
2022-02-19,4.01253
2022-02-20,3.52664
2022-02-21,10.53291
2022-02-22,12.55485
2022-02-23,9.79623
2022-02-24,12.163
2022-02-25,10.98746
2022-02-26,3.44827
2022-02-27,3.15047
2022-02-28,9.2163
2022-03-01,3.18181
2022-03-02,10.04702
2022-03-03,11.00313
2022-03-04,8.0721
2022-03-05,2.88401
2022-03-06,2.11598
2022-03-07,8.87147
2022-03-08,10.15673
2022-03-09,2.63322
2022-03-10,8.82445
2022-03-11,9.07523
2022-03-12,3.15047
2022-03-13,3.26018
2022-03-14,12.91536
2022-03-15,9.5141
2022-03-16,9.12225
2022-03-17,11.09717
2022-03-18,9.27899
2022-03-19,3.93416
2022-03-20,3.11912
2022-03-21,8.71473
2022-03-22,9.63949
2022-03-23,9.42006
2022-03-24,8.93416
2022-03-25,9.52978
2022-03-26,3.74608
2022-03-27,3.4326
2022-03-28,8.57366
2022-03-29,9.37304
2022-03-30,9.73354
2022-03-31,10.03134
2022-04-01,9.81191
2022-04-02,2.93103
2022-04-03,3.38557
2022-04-04,8.40125
2022-04-05,10.98746
2022-04-06,12.96238
2022-04-07,13.4326
2022-04-08,14.68652
2022-04-09,4.12225
2022-04-10,3.0721
2022-04-11,10.56426
2022-04-12,9.68652
2022-04-13,10.98746
2022-04-14,10.01567
2022-04-15,9.10658
2022-04-16,2.72727
2022-04-17,2.21003
2022-04-18,7.49216
2022-04-19,9.63949
2022-04-20,8.49529
2022-04-21,8.38557
2022-04-22,8.29153
2022-04-23,2.71159
2022-04-24,2.31974
2022-04-25,8.65203
2022-04-26,9.65517
2022-04-27,11.99059
2022-04-28,11.0815
2022-04-29,9.68652
2022-04-30,2.71159
2022-05-01,2.02194
2022-05-02,7.69592
2022-05-03,8.71473
2022-05-04,8.08777
2022-05-05,3.02507
2022-05-06,7.97805
2022-05-07,2.25705
2022-05-08,2.47648
2022-05-09,8.57366
2022-05-10,9.23197
2022-05-11,8.7931
2022-05-12,13.08777
2022-05-13,14.02821
2022-05-14,4.89028
2022-05-15,3.04075
2022-05-16,10.90909
2022-05-17,12.44514
2022-05-18,19.85893
2022-05-19,21.55172
2022-05-20,15.25078
2022-05-21,4.76489
2022-05-22,3.85579
2022-05-23,8.63636
2022-05-24,9.78056
2022-05-25,12.69592
2022-05-26,9.95297
2022-05-27,8.0094
2022-05-28,2.97805
2022-05-29,2.14733
2022-05-30,8.62068
2022-05-31,8.69905
2022-06-01,3.57366
2022-06-02,7.88401
2022-06-03,6.8025
2022-06-04,2.75862
2022-06-05,2.17868
2022-06-06,2.66457
2022-06-07,6.48902
2022-06-08,6.95924
2022-06-09,7.83699
2022-06-10,7.47648
2022-06-11,2.41379
2022-06-12,2.25705
2022-06-13,11.1442
2022-06-14,11.67711
2022-06-15,11.36363
2022-06-16,9.67084
2022-06-17,9.48275
2022-06-18,2.82131
2022-06-19,2.24137
2022-06-20,12.52351
2022-06-21,9.31034
2022-06-22,12.66457
2022-06-23,18.99686
2022-06-24,16.0815
2022-06-25,3.87147
2022-06-26,3.29153
2022-06-27,15.79937
2022-06-28,11.77115
2022-06-29,10.18808
2022-06-30,11.31661
2022-07-01,10.0
2022-07-02,2.82131
2022-07-03,2.03761
2022-07-04,8.85579
2022-07-05,10.18808
2022-07-06,9.73354
2022-07-07,8.19749
2022-07-08,8.13479
2022-07-09,2.44514
2022-07-10,1.88087
2022-07-11,7.06896
2022-07-12,7.30407
2022-07-13,9.26332
2022-07-14,7.85266
2022-07-15,10.06269
2022-07-16,2.46081
2022-07-17,2.93103
2022-07-18,8.41692
2022-07-19,8.27586
2022-07-20,8.05642
2022-07-21,8.77742
2022-07-22,8.15047
2022-07-23,2.24137
2022-07-24,1.52037
2022-07-25,6.45768
2022-07-26,6.0188
2022-07-27,6.8652
2022-07-28,6.94357
2022-07-29,6.33228
2022-07-30,2.06896
2022-07-31,1.89655
2022-08-01,7.68025
2022-08-02,6.06583
2022-08-03,7.86833
2022-08-04,9.85893
2022-08-05,11.03448
2022-08-06,2.21003
2022-08-07,2.13166
2022-08-08,7.46081
2022-08-09,8.91849
2022-08-10,8.47962
2022-08-11,8.08777
2022-08-12,7.50783
2022-08-13,2.44514
2022-08-14,1.8025
2022-08-15,1.63009
2022-08-16,6.63009
2022-08-17,7.74294
2022-08-18,7.17868
2022-08-19,7.63322
2022-08-20,1.83385
2022-08-21,1.91222
2022-08-22,7.68025
2022-08-23,6.41065
2022-08-24,6.1442
2022-08-25,6.56739
2022-08-26,6.0815
2022-08-27,2.17868
2022-08-28,1.53605
2022-08-29,6.25391
2022-08-30,7.30407
2022-08-31,6.67711
2022-09-01,6.15987
2022-09-02,5.34482
2022-09-03,1.84952
2022-09-04,1.41065
2022-09-05,5.76802
2022-09-06,5.3605
2022-09-07,6.5047
2022-09-08,8.10344
2022-09-09,2.41379
2022-09-10,1.84952
2022-09-11,2.2257
2022-09-12,2.57053
2022-09-13,8.68338
2022-09-14,8.21316
2022-09-15,7.44514
2022-09-16,6.47335
2022-09-17,2.41379
2022-09-18,1.55172
2022-09-19,6.39498
2022-09-20,6.52037
2022-09-21,6.41065
2022-09-22,8.15047
2022-09-23,7.47648
2022-09-24,1.97492
2022-09-25,1.83385
2022-09-26,11.66144
2022-09-27,8.91849
2022-09-28,9.02821
2022-09-29,7.2257
2022-09-30,8.24451
2022-10-01,1.94357
2022-10-02,1.78683
2022-10-03,2.66457
2022-10-04,7.49216
2022-10-05,7.47648
2022-10-06,8.04075
2022-10-07,6.94357
2022-10-08,2.2257
2022-10-09,1.41065
2022-10-10,1.73981
2022-10-11,9.52978
2022-10-12,7.97805
2022-10-13,11.15987
2022-10-14,8.84012
2022-10-15,3.35423
2022-10-16,2.99373
2022-10-17,10.09404
2022-10-18,9.59247
2022-10-19,8.82445
2022-10-20,7.52351
2022-10-21,7.9467
2022-10-22,1.94357
2022-10-23,1.70846
2022-10-24,6.92789
2022-10-25,7.93103
2022-10-26,6.92789
2022-10-27,8.21316
2022-10-28,8.63636
2022-10-29,2.46081
2022-10-30,1.94357
2022-10-31,6.48902
2022-11-01,7.69592
2022-11-02,8.63636
2022-11-03,7.93103
2022-11-04,7.72727
2022-11-05,2.14733
2022-11-06,2.11598
2022-11-07,7.13166
2022-11-08,7.63322
2022-11-09,7.99373
2022-11-10,7.49216
2022-11-11,11.09717
2022-11-12,3.41692
2022-11-13,3.29153
2022-11-14,9.43573
2022-11-15,11.19122
2022-11-16,8.44827
2022-11-17,7.80564
2022-11-18,6.63009
2022-11-19,2.10031
2022-11-20,1.72413
2022-11-21,5.0
2022-11-22,6.83385
2022-11-23,6.45768
2022-11-24,6.66144
2022-11-25,6.17554
2022-11-26,1.55172
2022-11-27,2.08463
2022-11-28,5.81504
2022-11-29,6.0815
2022-11-30,6.47335
2022-12-01,7.55485
2022-12-02,5.75235
2022-12-03,1.97492
2022-12-04,1.37931
2022-12-05,6.12852
2022-12-06,5.89341
2022-12-07,5.47021
2022-12-08,6.83385
2022-12-09,7.05329
2022-12-10,1.67711
2022-12-11,1.92789
2022-12-12,6.11285
2022-12-13,5.48589
2022-12-14,7.17868
2022-12-15,5.56426
2022-12-16,5.26645
2022-12-17,1.8025
2022-12-18,1.61442
2022-12-19,5.50156
2022-12-20,6.11285
2022-12-21,5.75235
2022-12-22,6.03448
2022-12-23,7.21003
2022-12-24,2.00626
2022-12-25,1.89655
2022-12-26,6.33228
2022-12-27,6.41065
2022-12-28,7.41379
2022-12-29,7.13166
2022-12-30,2.72727
2022-12-31,1.67711
2023-01-01,1.67711
2023-01-02,7.35109
2023-01-03,7.00626
2023-01-04,6.63009
2023-01-05,6.61442
2023-01-06,7.21003
2023-01-07,2.10031
2023-01-08,1.8025
2023-01-09,6.99059
2023-01-10,6.64576
2023-01-11,7.82131
2023-01-12,6.67711
2023-01-13,6.63009
2023-01-14,2.02194
2023-01-15,1.91222
2023-01-16,6.30094
2023-01-17,5.59561
2023-01-18,5.68965
2023-01-19,5.6583
2023-01-20,4.90595
2023-01-21,1.78683
2023-01-22,1.442
2023-01-23,1.56739
2023-01-24,1.91222
2023-01-25,6.91222
2023-01-26,7.49216
2023-01-27,7.30407
2023-01-28,2.36677
2023-01-29,1.92789
2023-01-30,7.21003
2023-01-31,7.05329
2023-02-01,9.0909
2023-02-02,9.63949
2023-02-03,7.47648
2023-02-04,2.55485
2023-02-05,2.42946
2023-02-06,8.10344
2023-02-07,11.91222
2023-02-08,10.39184
2023-02-09,13.13479
2023-02-10,10.94043
2023-02-11,3.04075
2023-02-12,2.82131
2023-02-13,11.34796
2023-02-14,11.36363
2023-02-15,14.04388
2023-02-16,14.95297
2023-02-17,9.59247
2023-02-18,2.68025
2023-02-19,2.71159
2023-02-20,13.69905
2023-02-21,16.92789
2023-02-22,12.19435
2023-02-23,9.82758
2023-02-24,9.85893
2023-02-25,3.29153
2023-02-26,2.77429
2023-02-27,15.83072
2023-02-28,16.59874
2023-03-01,5.48589
2023-03-02,12.96238
2023-03-03,19.45141
2023-03-04,6.48902
2023-03-05,5.15673
2023-03-06,24.9373
2023-03-07,19.67084
2023-03-08,19.67084
2023-03-09,17.00626
2023-03-10,13.4326
2023-03-11,3.4326
2023-03-12,3.51097
2023-03-13,21.78683
2023-03-14,23.02507
2023-03-15,34.73354
2023-03-16,22.5862
2023-03-17,19.24764
2023-03-18,5.03134
2023-03-19,5.68965
2023-03-20,18.57366
2023-03-21,15.01567
2023-03-22,15.79937
2023-03-23,28.62068
2023-03-24,20.48589
2023-03-25,5.81504
2023-03-26,5.12539
2023-03-27,20.73667
2023-03-28,18.98119
2023-03-29,20.97178
2023-03-30,24.56112
2023-03-31,18.51097
2023-04-01,5.76802
2023-04-02,4.85893
2023-04-03,18.21316
2023-04-04,18.76175
2023-04-05,20.2978
2023-04-06,20.06269
2023-04-07,21.75548
2023-04-08,8.29153
2023-04-09,7.25705
2023-04-10,48.08777
2023-04-11,35.07836
2023-04-12,32.33542
2023-04-13,26.92789
2023-04-14,22.60188
2023-04-15,6.33228
2023-04-16,5.07836
2023-04-17,19.92163
2023-04-18,20.04702
2023-04-19,17.71159
2023-04-20,21.70846
2023-04-21,17.89968
2023-04-22,4.60815
2023-04-23,4.1536
2023-04-24,16.69278
2023-04-25,18.99686
2023-04-26,14.82758
2023-04-27,17.86833
2023-04-28,17.11598
2023-04-29,3.38557
2023-04-30,3.26018
2023-05-01,3.04075
2023-05-02,13.74608
2023-05-03,14.78056
2023-05-04,12.99373
2023-05-05,3.13479
2023-05-06,2.21003
2023-05-07,2.50783
2023-05-08,12.57053
2023-05-09,12.82131
2023-05-10,11.95924
2023-05-11,12.91536
2023-05-12,11.66144
2023-05-13,2.46081
2023-05-14,2.41379
2023-05-15,13.0094
2023-05-16,14.12225
2023-05-17,14.98432
2023-05-18,12.44514
2023-05-19,11.99059
2023-05-20,2.85266
2023-05-21,2.36677
2023-05-22,11.55172
2023-05-23,11.19122
2023-05-24,10.07836
2023-05-25,9.5768
2023-05-26,9.78056
2023-05-27,2.2884
2023-05-28,2.08463
2023-05-29,2.50783
