date,금형제작
2023-05-27,11.83431
2023-05-28,8.87573
2023-05-29,18.04733
2023-05-30,34.02366
2023-05-31,30.47337
2023-06-01,41.42011
2023-06-02,19.82248
2023-06-03,12.42603
2023-06-04,15.08875
2023-06-05,28.1065
2023-06-06,22.4852
2023-06-07,44.67455
2023-06-08,37.57396
2023-06-09,36.09467
2023-06-10,15.97633
2023-06-11,10.05917
2023-06-12,36.39053
2023-06-13,31.95266
2023-06-14,39.34911
2023-06-15,31.06508
2023-06-16,28.99408
2023-06-17,13.60946
2023-06-18,10.05917
2023-06-19,28.99408
2023-06-20,35.79881
2023-06-21,35.79881
2023-06-22,32.84023
2023-06-23,29.58579
2023-06-24,13.90532
2023-06-25,10.35502
2023-06-26,32.54437
2023-06-27,30.76923
2023-06-28,24.55621
2023-06-29,33.43195
2023-06-30,25.73964
2023-07-01,11.2426
2023-07-02,14.49704
2023-07-03,31.06508
2023-07-04,31.6568
2023-07-05,35.79881
2023-07-06,34.02366
2023-07-07,28.40236
2023-07-08,11.53846
2023-07-09,13.01775
2023-07-10,27.81065
2023-07-11,32.24852
2023-07-12,34.61538
2023-07-13,34.02366
2023-07-14,29.58579
2023-07-15,15.38461
2023-07-16,13.3136
2023-07-17,36.09467
2023-07-18,33.72781
2023-07-19,33.43195
2023-07-20,34.91124
2023-07-21,31.06508
2023-07-22,10.94674
2023-07-23,12.72189
2023-07-24,32.54437
2023-07-25,25.14792
2023-07-26,28.1065
2023-07-27,30.76923
2023-07-28,32.84023
2023-07-29,13.3136
2023-07-30,7.39644
2023-07-31,25.44378
2023-08-01,25.14792
2023-08-02,30.17751
2023-08-03,25.14792
2023-08-04,21.59763
2023-08-05,16.56804
2023-08-06,14.79289
2023-08-07,34.31952
2023-08-08,33.43195
2023-08-09,35.79881
2023-08-10,29.88165
2023-08-11,36.98224
2023-08-12,14.49704
2023-08-13,12.13017
2023-08-14,29.58579
2023-08-15,14.49704
2023-08-16,28.40236
2023-08-17,30.47337
2023-08-18,22.18934
2023-08-19,12.13017
2023-08-20,8.28402
2023-08-21,31.06508
2023-08-22,38.16568
2023-08-23,33.72781
2023-08-24,28.1065
2023-08-25,30.17751
2023-08-26,15.38461
2023-08-27,14.49704
2023-08-28,28.40236
2023-08-29,40.8284
2023-08-30,34.02366
2023-08-31,30.17751
2023-09-01,25.44378
2023-09-02,17.45562
2023-09-03,11.83431
2023-09-04,41.12426
2023-09-05,34.02366
2023-09-06,37.86982
2023-09-07,34.61538
2023-09-08,36.98224
2023-09-09,14.49704
2023-09-10,16.27218
2023-09-11,36.98224
2023-09-12,34.61538
2023-09-13,55.02958
2023-09-14,44.67455
2023-09-15,36.68639
2023-09-16,17.15976
2023-09-17,17.15976
2023-09-18,34.61538
2023-09-19,38.75739
2023-09-20,34.31952
2023-09-21,31.95266
2023-09-22,36.09467
2023-09-23,13.60946
2023-09-24,14.20118
2023-09-25,31.06508
2023-09-26,30.17751
2023-09-27,28.40236
2023-09-28,22.18934
2023-09-29,8.87573
2023-09-30,13.60946
2023-10-01,16.27218
2023-10-02,18.63905
2023-10-03,13.90532
2023-10-04,29.58579
2023-10-05,23.37278
2023-10-06,29.28994
2023-10-07,11.83431
2023-10-08,7.98816
2023-10-09,8.57988
2023-10-10,27.21893
2023-10-11,33.43195
2023-10-12,24.26035
2023-10-13,23.07692
2023-10-14,13.3136
2023-10-15,11.2426
2023-10-16,33.72781
2023-10-17,36.39053
2023-10-18,28.99408
2023-10-19,39.05325
2023-10-20,32.24852
2023-10-21,10.65088
2023-10-22,13.60946
2023-10-23,33.13609
2023-10-24,31.6568
2023-10-25,25.14792
2023-10-26,27.21893
2023-10-27,29.88165
2023-10-28,9.46745
2023-10-29,10.05917
2023-10-30,25.14792
2023-10-31,25.14792
2023-11-01,24.85207
2023-11-02,23.66863
2023-11-03,25.44378
2023-11-04,9.46745
2023-11-05,7.98816
2023-11-06,29.28994
2023-11-07,30.47337
2023-11-08,28.40236
2023-11-09,26.62721
2023-11-10,28.99408
2023-11-11,10.35502
2023-11-12,12.13017
2023-11-13,28.99408
2023-11-14,26.92307
2023-11-15,25.14792
2023-11-16,27.81065
2023-11-17,21.30177
2023-11-18,8.87573
2023-11-19,10.65088
2023-11-20,26.92307
2023-11-21,24.26035
2023-11-22,25.73964
2023-11-23,27.81065
2023-11-24,26.92307
2023-11-25,10.94674
2023-11-26,15.08875
2023-11-27,26.33136
2023-11-28,28.69822
2023-11-29,27.51479
2023-11-30,30.17751
2023-12-01,21.00591
2023-12-02,14.20118
2023-12-03,12.42603
2023-12-04,19.82248
2023-12-05,33.43195
2023-12-06,26.33136
2023-12-07,26.92307
2023-12-08,24.26035
2023-12-09,11.53846
2023-12-10,10.65088
2023-12-11,24.26035
2023-12-12,27.51479
2023-12-13,25.14792
2023-12-14,23.96449
2023-12-15,21.30177
2023-12-16,7.98816
2023-12-17,9.46745
2023-12-18,25.14792
2023-12-19,24.26035
2023-12-20,25.44378
2023-12-21,26.0355
2023-12-22,25.44378
2023-12-23,10.65088
2023-12-24,12.13017
2023-12-25,9.76331
2023-12-26,30.47337
2023-12-27,26.0355
2023-12-28,23.37278
2023-12-29,21.00591
2023-12-30,13.90532
2023-12-31,10.05917
2024-01-01,10.05917
2024-01-02,32.24852
2024-01-03,22.78106
2024-01-04,26.33136
2024-01-05,22.78106
2024-01-06,10.35502
2024-01-07,11.2426
2024-01-08,25.73964
2024-01-09,22.4852
2024-01-10,33.43195
2024-01-11,28.1065
2024-01-12,34.31952
2024-01-13,20.11834
2024-01-14,14.49704
2024-01-15,34.91124
2024-01-16,23.07692
2024-01-17,26.62721
2024-01-18,34.61538
2024-01-19,27.21893
2024-01-20,15.68047
2024-01-21,12.72189
2024-01-22,31.06508
2024-01-23,29.28994
2024-01-24,28.69822
2024-01-25,24.55621
2024-01-26,33.13609
2024-01-27,17.75147
2024-01-28,10.65088
2024-01-29,33.13609
2024-01-30,35.50295
2024-01-31,36.39053
2024-02-01,37.2781
2024-02-02,28.69822
2024-02-03,11.53846
2024-02-04,12.42603
2024-02-05,28.69822
2024-02-06,24.26035
2024-02-07,27.21893
2024-02-08,21.59763
2024-02-09,7.98816
2024-02-10,6.80473
2024-02-11,13.3136
2024-02-12,13.3136
2024-02-13,32.54437
2024-02-14,26.62721
2024-02-15,24.55621
2024-02-16,29.58579
2024-02-17,10.35502
2024-02-18,16.27218
2024-02-19,31.6568
2024-02-20,31.36094
2024-02-21,31.95266
2024-02-22,23.37278
2024-02-23,23.96449
2024-02-24,15.38461
2024-02-25,13.3136
2024-02-26,33.72781
2024-02-27,30.47337
2024-02-28,26.62721
2024-02-29,22.4852
2024-03-01,13.01775
2024-03-02,10.05917
2024-03-03,11.83431
2024-03-04,28.40236
2024-03-05,28.1065
2024-03-06,30.76923
2024-03-07,25.73964
2024-03-08,24.85207
2024-03-09,10.05917
2024-03-10,8.87573
2024-03-11,23.96449
2024-03-12,26.33136
2024-03-13,31.6568
2024-03-14,26.33136
2024-03-15,25.14792
2024-03-16,13.90532
2024-03-17,11.53846
2024-03-18,33.13609
2024-03-19,30.76923
2024-03-20,29.88165
