date,사업자등록증
2023-05-28,12.79536
2023-05-29,22.11324
2023-05-30,61.03432
2023-05-31,57.33392
2023-06-01,60.54391
2023-06-02,48.32813
2023-06-03,14.75702
2023-06-04,14.62327
2023-06-05,52.47436
2023-06-06,19.43825
2023-06-07,59.96433
2023-06-08,58.93892
2023-06-09,47.83771
2023-06-10,13.86535
2023-06-11,16.22826
2023-06-12,56.17476
2023-06-13,56.84351
2023-06-14,54.25769
2023-06-15,52.87561
2023-06-16,43.20106
2023-06-17,14.66785
2023-06-18,15.91618
2023-06-19,61.03432
2023-06-20,56.53143
2023-06-21,53.45519
2023-06-22,52.07311
2023-06-23,46.63397
2023-06-24,14.71243
2023-06-25,14.44493
2023-06-26,57.73517
2023-06-27,57.95809
2023-06-28,51.44895
2023-06-29,51.62728
2023-06-30,47.83771
2023-07-01,13.46411
2023-07-02,17.11992
2023-07-03,66.02764
2023-07-04,57.73517
2023-07-05,54.88185
2023-07-06,55.0156
2023-07-07,47.57021
2023-07-08,14.13285
2023-07-09,14.22202
2023-07-10,62.05974
2023-07-11,53.36602
2023-07-12,55.32768
2023-07-13,51.93936
2023-07-14,45.47481
2023-07-15,15.6041
2023-07-16,15.24743
2023-07-17,54.52518
2023-07-18,52.07311
2023-07-19,55.59518
2023-07-20,48.99687
2023-07-21,43.55773
2023-07-22,13.64244
2023-07-23,14.31119
2023-07-24,54.70352
2023-07-25,56.13018
2023-07-26,51.5827
2023-07-27,49.53187
2023-07-28,42.62148
2023-07-29,14.08827
2023-07-30,14.8016
2023-07-31,52.11769
2023-08-01,48.68479
2023-08-02,49.9777
2023-08-03,46.85688
2023-08-04,39.27775
2023-08-05,12.92911
2023-08-06,13.64244
2023-08-07,54.4806
2023-08-08,54.83727
2023-08-09,49.9777
2023-08-10,45.02897
2023-08-11,41.10566
2023-08-12,13.10744
2023-08-13,12.34953
2023-08-14,46.5448
2023-08-15,19.52741
2023-08-16,51.5827
2023-08-17,53.09852
2023-08-18,42.39857
2023-08-19,15.11368
2023-08-20,14.48952
2023-08-21,57.86892
2023-08-22,51.71645
2023-08-23,47.39188
2023-08-24,47.8823
2023-08-25,41.7744
2023-08-26,13.01827
2023-08-27,13.7316
2023-08-28,55.5506
2023-08-29,53.09852
2023-08-30,55.06018
2023-08-31,49.35354
2023-09-01,43.86981
2023-09-02,15.6041
2023-09-03,16.49576
2023-09-04,59.16183
2023-09-05,58.4485
2023-09-06,51.3152
2023-09-07,49.88854
2023-09-08,49.26437
2023-09-09,15.02452
2023-09-10,17.43201
2023-09-11,61.65849
2023-09-12,55.72893
2023-09-13,54.56977
2023-09-14,49.88854
2023-09-15,43.78065
2023-09-16,15.11368
2023-09-17,16.58493
2023-09-18,57.46767
2023-09-19,53.81185
2023-09-20,47.79313
2023-09-21,48.72938
2023-09-22,35.80026
2023-09-23,11.9037
2023-09-24,13.82077
2023-09-25,48.81854
2023-09-26,42.53232
2023-09-27,31.34195
2023-09-28,9.94204
2023-09-29,7.44538
2023-09-30,8.51538
2023-10-01,9.49621
2023-10-02,13.19661
2023-10-03,16.04993
2023-10-04,57.60142
2023-10-05,55.90726
2023-10-06,46.99063
2023-10-07,13.95452
2023-10-08,12.30494
2023-10-09,17.65492
2023-10-10,61.56932
2023-10-11,54.61435
2023-10-12,52.02853
2023-10-13,43.42398
2023-10-14,12.97369
2023-10-15,13.95452
2023-10-16,53.90102
2023-10-17,51.93936
2023-10-18,49.93312
2023-10-19,52.74186
2023-10-20,42.44315
2023-10-21,13.59786
2023-10-22,13.64244
2023-10-23,65.98305
2023-10-24,50.95853
2023-10-25,48.64021
2023-10-26,46.99063
2023-10-27,41.32857
2023-10-28,13.9991
2023-10-29,13.95452
2023-10-30,53.85644
2023-10-31,54.2131
2023-11-01,57.55684
2023-11-02,53.27686
2023-11-03,49.26437
2023-11-04,14.48952
2023-11-05,17.38742
2023-11-06,58.716
2023-11-07,51.40436
2023-11-08,52.25144
2023-11-09,51.62728
2023-11-10,42.71065
2023-11-11,12.17119
2023-11-12,13.37494
2023-11-13,53.6781
2023-11-14,50.82478
2023-11-15,50.28979
2023-11-16,46.76772
2023-11-17,39.81275
2023-11-18,12.17119
2023-11-19,15.47035
2023-11-20,58.49308
2023-11-21,52.20686
2023-11-22,43.69148
2023-11-23,46.99063
2023-11-24,39.23316
2023-11-25,11.99286
2023-11-26,14.97993
2023-11-27,53.49977
2023-11-28,53.23227
2023-11-29,47.6148
2023-11-30,47.0798
2023-12-01,44.36023
2023-12-02,15.24743
2023-12-03,13.68702
2023-12-04,54.70352
2023-12-05,51.0477
2023-12-06,46.99063
2023-12-07,47.65938
2023-12-08,42.08649
2023-12-09,11.85911
2023-12-10,14.22202
2023-12-11,51.89478
2023-12-12,49.04146
2023-12-13,49.39812
2023-12-14,45.83147
2023-12-15,39.4115
2023-12-16,12.70619
2023-12-17,15.20285
2023-12-18,51.13687
2023-12-19,42.17565
2023-12-20,41.68524
2023-12-21,43.95898
2023-12-22,34.6411
2023-12-23,12.39411
2023-12-24,10.8337
2023-12-25,14.22202
2023-12-26,51.09228
2023-12-27,49.9777
2023-12-28,49.9777
2023-12-29,39.90191
2023-12-30,12.66161
2023-12-31,11.85911
2024-01-01,16.18368
2024-01-02,60.58849
2024-01-03,56.79893
2024-01-04,57.24476
2024-01-05,55.19393
2024-01-06,16.85242
2024-01-07,15.69326
2024-01-08,56.66518
2024-01-09,58.716
2024-01-10,57.06642
2024-01-11,55.77351
2024-01-12,49.21979
2024-01-13,15.20285
2024-01-14,16.22826
2024-01-15,60.94516
2024-01-16,57.42309
2024-01-17,55.59518
2024-01-18,52.78644
2024-01-19,48.32813
2024-01-20,15.69326
2024-01-21,17.92242
2024-01-22,58.76058
2024-01-23,57.9135
2024-01-24,56.88809
2024-01-25,54.56977
2024-01-26,46.14355
2024-01-27,17.07534
2024-01-28,16.45118
2024-01-29,63.2189
2024-01-30,56.17476
2024-01-31,51.49353
2024-02-01,57.24476
2024-02-02,46.8123
2024-02-03,14.66785
2024-02-04,15.3366
2024-02-05,55.46143
2024-02-06,50.91395
2024-02-07,47.3473
2024-02-08,35.1761
2024-02-09,9.80829
2024-02-10,8.64913
2024-02-11,9.27329
2024-02-12,13.90994
2024-02-13,57.60142
2024-02-14,50.95853
2024-02-15,53.58894
2024-02-16,45.25189
2024-02-17,13.90994
2024-02-18,17.6995
2024-02-19,60.81141
2024-02-20,59.20641
2024-02-21,54.83727
2024-02-22,52.96477
2024-02-23,45.7423
2024-02-24,15.64868
2024-02-25,14.93535
2024-02-26,59.96433
2024-02-27,55.77351
2024-02-28,53.32144
2024-02-29,48.72938
2024-03-01,15.91618
2024-03-02,15.02452
2024-03-03,17.47659
2024-03-04,63.04057
2024-03-05,58.22559
2024-03-06,58.04725
2024-03-07,55.59518
2024-03-08,50.42353
2024-03-09,14.84618
2024-03-10,16.40659
2024-03-11,59.96433
2024-03-12,59.47391
2024-03-13,54.2131
2024-03-14,53.18769
2024-03-15,44.76148
2024-03-16,15.0691
2024-03-17,15.29201
2024-03-18,58.84975
2024-03-19,57.46767
2024-03-20,53.72269
