date,한돈시세
2020-06-23,2.44252
2020-06-24,1.58045
2020-06-25,2.29885
2020-06-26,2.22701
2020-06-27,1.79597
2020-06-28,1.93965
2020-06-29,2.87356
2020-06-30,1.79597
2020-07-01,3.23275
2020-07-02,2.01149
2020-07-03,2.80172
2020-07-04,1.58045
2020-07-05,1.72413
2020-07-06,3.73563
2020-07-07,2.87356
2020-07-08,3.30459
2020-07-09,3.44827
2020-07-10,3.23275
2020-07-11,1.58045
2020-07-12,1.50862
2020-07-13,3.95114
2020-07-14,4.2385
2020-07-15,3.37643
2020-07-16,2.01149
2020-07-17,2.72988
2020-07-18,2.29885
2020-07-19,1.79597
2020-07-20,2.22701
2020-07-21,2.51436
2020-07-22,2.9454
2020-07-23,4.2385
2020-07-24,4.38218
2020-07-25,5.74712
2020-07-26,2.44252
2020-07-27,4.81321
2020-07-28,5.81896
2020-07-29,6.96839
2020-07-30,3.80747
2020-07-31,4.2385
2020-08-01,2.87356
2020-08-02,2.87356
2020-08-03,2.87356
2020-08-04,2.15517
2020-08-05,5.24425
2020-08-06,3.37643
2020-08-07,3.44827
2020-08-08,2.72988
2020-08-09,2.22701
2020-08-10,4.09482
2020-08-11,2.87356
2020-08-12,9.33908
2020-08-13,4.16666
2020-08-14,2.80172
2020-08-15,2.22701
2020-08-16,2.72988
2020-08-17,1.36494
2020-08-18,3.52011
2020-08-19,2.5862
2020-08-20,1.93965
2020-08-21,2.01149
2020-08-22,2.22701
2020-08-23,1.07758
2020-08-24,2.65804
2020-08-25,2.08333
2020-08-26,2.65804
2020-08-27,2.08333
2020-08-28,2.44252
2020-08-29,1.79597
2020-08-30,2.01149
2020-08-31,2.5862
2020-09-01,2.5862
2020-09-02,2.01149
2020-09-03,2.9454
2020-09-04,2.65804
2020-09-05,2.08333
2020-09-06,2.01149
2020-09-07,1.93965
2020-09-08,1.93965
2020-09-09,3.23275
2020-09-10,3.01724
2020-09-11,2.37068
2020-09-12,2.51436
2020-09-13,1.72413
2020-09-14,2.01149
2020-09-15,3.16091
2020-09-16,1.79597
2020-09-17,2.29885
2020-09-18,1.93965
2020-09-19,1.79597
2020-09-20,0.71839
2020-09-21,1.50862
2020-09-22,3.52011
2020-09-23,2.37068
2020-09-24,1.58045
2020-09-25,2.80172
2020-09-26,2.29885
2020-09-27,0.86206
2020-09-28,2.29885
2020-09-29,1.86781
2020-09-30,2.01149
2020-10-01,1.07758
2020-10-02,0.9339
2020-10-03,1.00574
2020-10-04,2.15517
2020-10-05,2.01149
2020-10-06,2.5862
2020-10-07,2.51436
2020-10-08,2.29885
2020-10-09,2.15517
2020-10-10,1.72413
2020-10-11,1.72413
2020-10-12,2.51436
2020-10-13,2.22701
2020-10-14,2.44252
2020-10-15,1.93965
2020-10-16,2.15517
2020-10-17,2.29885
2020-10-18,1.2931
2020-10-19,2.08333
2020-10-20,2.72988
2020-10-21,2.65804
2020-10-22,1.93965
2020-10-23,2.44252
2020-10-24,1.36494
2020-10-25,1.86781
2020-10-26,2.65804
2020-10-27,1.65229
2020-10-28,2.37068
2020-10-29,1.2931
2020-10-30,2.22701
2020-10-31,2.01149
2020-11-01,1.43678
2020-11-02,3.52011
2020-11-03,1.79597
2020-11-04,2.29885
2020-11-05,2.01149
2020-11-06,2.15517
2020-11-07,0.86206
2020-11-08,2.01149
2020-11-09,2.15517
2020-11-10,2.65804
2020-11-11,2.5862
2020-11-12,1.86781
2020-11-13,1.50862
2020-11-14,2.15517
2020-11-15,1.36494
2020-11-16,1.65229
2020-11-17,2.37068
2020-11-18,2.37068
2020-11-19,3.01724
2020-11-20,2.22701
2020-11-21,1.79597
2020-11-22,1.22126
2020-11-23,2.5862
2020-11-24,2.15517
2020-11-25,2.80172
2020-11-26,2.44252
2020-11-27,2.87356
2020-11-28,2.22701
2020-11-29,2.65804
2020-11-30,3.08908
2020-12-01,2.01149
2020-12-02,2.72988
2020-12-03,3.16091
2020-12-04,4.02298
2020-12-05,1.86781
2020-12-06,1.86781
2020-12-07,3.80747
2020-12-08,3.08908
2020-12-09,3.30459
2020-12-10,2.44252
2020-12-11,2.9454
2020-12-12,1.79597
2020-12-13,1.86781
2020-12-14,2.22701
2020-12-15,3.37643
2020-12-16,3.73563
2020-12-17,2.44252
2020-12-18,2.65804
2020-12-19,1.86781
2020-12-20,1.14942
2020-12-21,2.44252
2020-12-22,2.15517
2020-12-23,2.9454
2020-12-24,2.51436
2020-12-25,2.22701
2020-12-26,2.01149
2020-12-27,1.50862
2020-12-28,2.29885
2020-12-29,2.87356
2020-12-30,1.2931
2020-12-31,2.5862
2021-01-01,2.08333
2021-01-02,2.22701
2021-01-03,1.50862
2021-01-04,2.5862
2021-01-05,3.01724
2021-01-06,2.72988
2021-01-07,2.08333
2021-01-08,2.9454
2021-01-09,1.50862
2021-01-10,2.37068
2021-01-11,3.23275
2021-01-12,2.9454
2021-01-13,3.30459
2021-01-14,2.5862
2021-01-15,2.5862
2021-01-16,3.87931
2021-01-17,1.58045
2021-01-18,3.52011
2021-01-19,2.51436
2021-01-20,3.08908
2021-01-21,2.72988
2021-01-22,3.30459
2021-01-23,2.51436
2021-01-24,2.01149
2021-01-25,2.5862
2021-01-26,2.5862
2021-01-27,2.44252
2021-01-28,2.51436
2021-01-29,2.65804
2021-01-30,2.22701
2021-01-31,1.93965
2021-02-01,3.23275
2021-02-02,2.22701
2021-02-03,3.08908
2021-02-04,2.15517
2021-02-05,3.23275
2021-02-06,1.72413
2021-02-07,3.08908
2021-02-08,2.37068
2021-02-09,3.73563
2021-02-10,1.93965
2021-02-11,2.72988
2021-02-12,2.08333
2021-02-13,2.01149
2021-02-14,2.72988
2021-02-15,3.37643
2021-02-16,2.15517
2021-02-17,2.37068
2021-02-18,3.23275
2021-02-19,4.88505
2021-02-20,2.08333
2021-02-21,2.44252
2021-02-22,2.72988
2021-02-23,2.80172
2021-02-24,2.87356
2021-02-25,2.15517
2021-02-26,3.08908
2021-02-27,1.50862
2021-02-28,1.72413
2021-03-01,1.72413
2021-03-02,3.23275
2021-03-03,3.37643
2021-03-04,3.01724
2021-03-05,3.30459
2021-03-06,3.08908
2021-03-07,2.01149
2021-03-08,3.16091
2021-03-09,2.51436
2021-03-10,2.87356
2021-03-11,2.87356
2021-03-12,2.9454
2021-03-13,2.29885
2021-03-14,1.86781
2021-03-15,3.37643
2021-03-16,1.58045
2021-03-17,2.08333
2021-03-18,2.29885
2021-03-19,1.72413
2021-03-20,1.86781
2021-03-21,1.43678
2021-03-22,3.52011
2021-03-23,2.29885
2021-03-24,1.93965
2021-03-25,2.44252
2021-03-26,1.86781
2021-03-27,1.22126
2021-03-28,1.00574
2021-03-29,3.01724
2021-03-30,2.51436
2021-03-31,2.15517
2021-04-01,2.37068
2021-04-02,2.29885
2021-04-03,1.65229
2021-04-04,2.80172
2021-04-05,2.44252
2021-04-06,1.86781
2021-04-07,2.80172
2021-04-08,2.65804
2021-04-09,2.87356
2021-04-10,0.9339
2021-04-11,1.07758
2021-04-12,2.37068
2021-04-13,2.5862
2021-04-14,2.51436
2021-04-15,1.22126
2021-04-16,2.22701
2021-04-17,1.86781
2021-04-18,1.79597
2021-04-19,1.72413
2021-04-20,2.44252
2021-04-21,2.22701
2021-04-22,1.58045
2021-04-23,2.29885
2021-04-24,2.29885
2021-04-25,1.65229
2021-04-26,2.44252
2021-04-27,2.08333
2021-04-28,2.15517
2021-04-29,3.44827
2021-04-30,1.65229
2021-05-01,1.86781
2021-05-02,3.01724
2021-05-03,2.01149
2021-05-04,2.9454
2021-05-05,1.22126
2021-05-06,2.87356
2021-05-07,2.65804
2021-05-08,2.29885
2021-05-09,2.37068
2021-05-10,2.15517
2021-05-11,1.86781
2021-05-12,2.51436
2021-05-13,2.5862
2021-05-14,2.29885
2021-05-15,1.50862
2021-05-16,1.93965
2021-05-17,2.29885
2021-05-18,3.08908
2021-05-19,2.29885
2021-05-20,2.29885
2021-05-21,3.01724
2021-05-22,3.23275
2021-05-23,1.86781
2021-05-24,1.72413
2021-05-25,2.5862
2021-05-26,3.16091
2021-05-27,2.65804
2021-05-28,1.36494
2021-05-29,2.08333
2021-05-30,1.00574
2021-05-31,1.58045
2021-06-01,2.29885
2021-06-02,2.22701
2021-06-03,2.15517
2021-06-04,2.08333
2021-06-05,2.01149
2021-06-06,2.01149
2021-06-07,2.22701
2021-06-08,3.16091
2021-06-09,2.22701
2021-06-10,2.15517
2021-06-11,2.22701
2021-06-12,2.22701
2021-06-13,1.14942
2021-06-14,1.86781
2021-06-15,1.72413
2021-06-16,2.44252
2021-06-17,2.44252
2021-06-18,2.72988
2021-06-19,1.36494
2021-06-20,1.50862
2021-06-21,2.01149
2021-06-22,2.72988
2021-06-23,2.29885
2021-06-24,2.01149
2021-06-25,2.51436
2021-06-26,2.01149
2021-06-27,1.07758
2021-06-28,2.72988
2021-06-29,3.52011
2021-06-30,1.93965
2021-07-01,2.15517
2021-07-02,2.29885
2021-07-03,2.01149
2021-07-04,2.08333
2021-07-05,2.15517
2021-07-06,2.22701
2021-07-07,2.5862
2021-07-08,3.01724
2021-07-09,2.29885
2021-07-10,1.00574
2021-07-11,2.37068
2021-07-12,2.29885
2021-07-13,2.08333
2021-07-14,1.86781
2021-07-15,1.36494
2021-07-16,3.16091
2021-07-17,1.72413
2021-07-18,1.93965
2021-07-19,2.08333
2021-07-20,2.44252
2021-07-21,2.08333
2021-07-22,3.08908
2021-07-23,2.22701
2021-07-24,1.50862
2021-07-25,1.00574
2021-07-26,2.22701
2021-07-27,2.22701
2021-07-28,2.08333
2021-07-29,1.58045
2021-07-30,2.5862
2021-07-31,1.00574
2021-08-01,1.14942
2021-08-02,2.01149
2021-08-03,2.01149
2021-08-04,2.37068
2021-08-05,2.15517
2021-08-06,1.86781
2021-08-07,0.71839
2021-08-08,1.43678
2021-08-09,3.44827
2021-08-10,1.93965
2021-08-11,3.52011
2021-08-12,2.9454
2021-08-13,2.80172
2021-08-14,2.87356
2021-08-15,1.65229
2021-08-16,1.79597
2021-08-17,2.5862
2021-08-18,2.37068
2021-08-19,1.86781
2021-08-20,2.5862
2021-08-21,1.65229
2021-08-22,1.22126
2021-08-23,2.22701
2021-08-24,2.72988
2021-08-25,2.29885
2021-08-26,3.01724
2021-08-27,1.2931
2021-08-28,2.87356
2021-08-29,2.01149
2021-08-30,2.80172
2021-08-31,2.29885
2021-09-01,2.15517
2021-09-02,3.52011
2021-09-03,2.65804
2021-09-04,1.86781
2021-09-05,1.50862
2021-09-06,3.16091
2021-09-07,3.08908
2021-09-08,2.29885
2021-09-09,3.73563
2021-09-10,3.87931
2021-09-11,2.15517
2021-09-12,1.72413
2021-09-13,2.51436
2021-09-14,2.37068
2021-09-15,1.86781
2021-09-16,2.37068
2021-09-17,2.08333
2021-09-18,2.22701
2021-09-19,1.79597
2021-09-20,1.93965
2021-09-21,1.2931
2021-09-22,1.43678
2021-09-23,3.30459
2021-09-24,1.79597
2021-09-25,2.29885
2021-09-26,0.9339
2021-09-27,2.65804
2021-09-28,3.23275
2021-09-29,1.79597
2021-09-30,2.80172
2021-10-01,2.15517
2021-10-02,1.50862
2021-10-03,1.50862
2021-10-04,2.08333
2021-10-05,2.29885
2021-10-06,2.80172
2021-10-07,2.5862
2021-10-08,2.15517
2021-10-09,2.22701
2021-10-10,1.58045
2021-10-11,1.2931
2021-10-12,2.51436
2021-10-13,2.15517
2021-10-14,3.16091
2021-10-15,1.65229
2021-10-16,1.79597
2021-10-17,1.50862
2021-10-18,2.72988
2021-10-19,1.93965
2021-10-20,3.01724
2021-10-21,1.86781
2021-10-22,3.16091
2021-10-23,2.80172
2021-10-24,1.22126
2021-10-25,2.87356
2021-10-26,1.2931
2021-10-27,2.51436
2021-10-28,2.80172
2021-10-29,2.51436
2021-10-30,0.71839
2021-10-31,1.2931
2021-11-01,2.29885
2021-11-02,1.22126
2021-11-03,3.08908
2021-11-04,2.15517
2021-11-05,2.37068
2021-11-06,2.01149
2021-11-07,1.72413
2021-11-08,2.29885
2021-11-09,3.23275
2021-11-10,2.22701
2021-11-11,3.16091
2021-11-12,2.29885
2021-11-13,1.93965
2021-11-14,1.50862
2021-11-15,2.44252
2021-11-16,1.93965
2021-11-17,3.08908
2021-11-18,3.52011
2021-11-19,2.80172
2021-11-20,1.93965
2021-11-21,2.5862
2021-11-22,2.01149
2021-11-23,2.87356
2021-11-24,2.29885
2021-11-25,2.65804
2021-11-26,2.80172
2021-11-27,2.37068
2021-11-28,2.65804
2021-11-29,3.80747
2021-11-30,2.44252
2021-12-01,2.15517
2021-12-02,3.16091
2021-12-03,2.5862
2021-12-04,2.51436
2021-12-05,2.22701
2021-12-06,2.15517
2021-12-07,1.65229
2021-12-08,2.51436
2021-12-09,3.59195
2021-12-10,2.37068
2021-12-11,1.65229
2021-12-12,1.22126
2021-12-13,2.87356
2021-12-14,3.16091
2021-12-15,1.93965
2021-12-16,3.08908
2021-12-17,2.37068
2021-12-18,1.14942
2021-12-19,1.14942
2021-12-20,3.01724
2021-12-21,3.23275
2021-12-22,2.44252
2021-12-23,2.01149
2021-12-24,3.59195
2021-12-25,1.43678
2021-12-26,1.36494
2021-12-27,2.15517
2021-12-28,2.65804
2021-12-29,2.80172
2021-12-30,2.29885
2021-12-31,2.87356
2022-01-01,3.23275
2022-01-02,2.15517
2022-01-03,3.37643
2022-01-04,3.30459
2022-01-05,2.22701
2022-01-06,2.9454
2022-01-07,2.80172
2022-01-08,1.43678
2022-01-09,2.51436
2022-01-10,3.66379
2022-01-11,3.80747
2022-01-12,3.44827
2022-01-13,2.44252
2022-01-14,2.80172
2022-01-15,1.72413
2022-01-16,2.44252
2022-01-17,3.08908
2022-01-18,2.01149
2022-01-19,1.93965
2022-01-20,2.72988
2022-01-21,2.51436
2022-01-22,2.51436
2022-01-23,2.29885
2022-01-24,2.44252
2022-01-25,3.16091
2022-01-26,2.72988
2022-01-27,2.29885
2022-01-28,1.86781
2022-01-29,1.93965
2022-01-30,1.58045
2022-01-31,1.86781
2022-02-01,2.15517
2022-02-02,1.50862
2022-02-03,2.15517
2022-02-04,2.65804
2022-02-05,2.22701
2022-02-06,1.50862
2022-02-07,2.51436
2022-02-08,2.51436
2022-02-09,2.51436
2022-02-10,1.79597
2022-02-11,2.29885
2022-02-12,2.29885
2022-02-13,1.93965
2022-02-14,3.23275
2022-02-15,3.01724
2022-02-16,3.30459
2022-02-17,2.08333
2022-02-18,3.16091
2022-02-19,2.01149
2022-02-20,2.72988
2022-02-21,3.66379
2022-02-22,3.01724
2022-02-23,2.22701
2022-02-24,5.24425
2022-02-25,2.87356
2022-02-26,1.93965
2022-02-27,2.15517
2022-02-28,2.65804
2022-03-01,2.08333
2022-03-02,2.44252
2022-03-03,2.37068
2022-03-04,2.65804
2022-03-05,2.44252
2022-03-06,3.08908
2022-03-07,4.81321
2022-03-08,2.72988
2022-03-09,2.65804
2022-03-10,2.22701
2022-03-11,2.44252
2022-03-12,1.86781
2022-03-13,2.01149
2022-03-14,2.65804
2022-03-15,2.15517
2022-03-16,2.08333
2022-03-17,3.23275
2022-03-18,2.01149
2022-03-19,1.93965
2022-03-20,1.72413
2022-03-21,2.29885
2022-03-22,1.79597
2022-03-23,2.80172
2022-03-24,2.15517
2022-03-25,3.01724
2022-03-26,1.79597
2022-03-27,1.43678
2022-03-28,2.37068
2022-03-29,2.37068
2022-03-30,2.44252
2022-03-31,2.65804
2022-04-01,2.29885
2022-04-02,1.86781
2022-04-03,1.72413
2022-04-04,1.79597
2022-04-05,1.79597
2022-04-06,2.15517
2022-04-07,3.23275
2022-04-08,3.23275
2022-04-09,2.01149
2022-04-10,1.36494
2022-04-11,1.93965
2022-04-12,2.08333
2022-04-13,2.51436
2022-04-14,2.51436
2022-04-15,2.44252
2022-04-16,1.93965
2022-04-17,2.5862
2022-04-18,3.16091
2022-04-19,2.29885
2022-04-20,2.72988
2022-04-21,3.30459
2022-04-22,3.66379
2022-04-23,2.51436
2022-04-24,2.65804
2022-04-25,3.73563
2022-04-26,3.87931
2022-04-27,4.52586
2022-04-28,3.95114
2022-04-29,2.9454
2022-04-30,2.08333
2022-05-01,1.50862
2022-05-02,3.44827
2022-05-03,4.2385
2022-05-04,3.59195
2022-05-05,2.5862
2022-05-06,2.72988
2022-05-07,2.29885
2022-05-08,2.29885
2022-05-09,3.52011
2022-05-10,3.08908
2022-05-11,2.44252
2022-05-12,3.01724
2022-05-13,2.87356
2022-05-14,1.72413
2022-05-15,2.15517
2022-05-16,2.08333
2022-05-17,3.01724
2022-05-18,3.23275
2022-05-19,2.80172
2022-05-20,2.65804
2022-05-21,2.65804
2022-05-22,1.36494
2022-05-23,2.9454
2022-05-24,1.93965
2022-05-25,3.01724
2022-05-26,3.66379
2022-05-27,2.87356
2022-05-28,1.50862
2022-05-29,2.51436
2022-05-30,3.30459
2022-05-31,3.01724
2022-06-01,1.65229
2022-06-02,2.80172
2022-06-03,2.51436
2022-06-04,2.44252
2022-06-05,1.22126
2022-06-06,2.08333
2022-06-07,2.15517
2022-06-08,3.16091
2022-06-09,2.01149
2022-06-10,3.37643
2022-06-11,2.51436
2022-06-12,2.08333
2022-06-13,3.73563
2022-06-14,2.51436
2022-06-15,3.95114
2022-06-16,2.44252
2022-06-17,3.16091
2022-06-18,1.86781
2022-06-19,2.72988
2022-06-20,3.37643
2022-06-21,4.09482
2022-06-22,3.23275
2022-06-23,3.66379
2022-06-24,2.9454
2022-06-25,1.93965
2022-06-26,2.15517
2022-06-27,3.01724
2022-06-28,2.51436
2022-06-29,3.23275
2022-06-30,2.5862
2022-07-01,2.29885
2022-07-02,2.22701
2022-07-03,2.01149
2022-07-04,2.87356
2022-07-05,3.08908
2022-07-06,3.08908
2022-07-07,2.72988
2022-07-08,3.16091
2022-07-09,2.01149
2022-07-10,1.36494
2022-07-11,2.65804
2022-07-12,2.80172
2022-07-13,2.87356
2022-07-14,2.51436
2022-07-15,2.80172
2022-07-16,1.79597
2022-07-17,1.79597
2022-07-18,2.9454
2022-07-19,2.72988
2022-07-20,3.59195
2022-07-21,2.15517
2022-07-22,2.29885
2022-07-23,1.65229
2022-07-24,1.22126
2022-07-25,3.44827
2022-07-26,3.30459
2022-07-27,2.65804
2022-07-28,2.15517
2022-07-29,3.01724
2022-07-30,1.14942
2022-07-31,1.86781
2022-08-01,2.9454
2022-08-02,2.5862
2022-08-03,2.51436
2022-08-04,2.9454
2022-08-05,2.72988
2022-08-06,2.37068
2022-08-07,1.86781
2022-08-08,2.65804
2022-08-09,2.5862
2022-08-10,3.44827
2022-08-11,2.80172
2022-08-12,2.37068
2022-08-13,1.2931
2022-08-14,2.65804
2022-08-15,1.65229
2022-08-16,3.23275
2022-08-17,3.08908
2022-08-18,2.65804
2022-08-19,3.16091
2022-08-20,2.08333
2022-08-21,2.08333
2022-08-22,3.01724
2022-08-23,2.51436
2022-08-24,2.80172
2022-08-25,3.23275
2022-08-26,3.08908
2022-08-27,2.29885
2022-08-28,2.51436
2022-08-29,3.16091
2022-08-30,2.87356
2022-08-31,3.23275
2022-09-01,2.87356
2022-09-02,3.23275
2022-09-03,2.15517
2022-09-04,1.50862
2022-09-05,2.87356
2022-09-06,2.72988
2022-09-07,2.65804
2022-09-08,2.08333
2022-09-09,1.86781
2022-09-10,1.50862
2022-09-11,1.65229
2022-09-12,2.01149
2022-09-13,3.59195
2022-09-14,3.30459
2022-09-15,3.23275
2022-09-16,2.72988
2022-09-17,2.5862
2022-09-18,2.01149
2022-09-19,2.51436
2022-09-20,3.01724
2022-09-21,3.59195
2022-09-22,2.15517
2022-09-23,3.23275
2022-09-24,2.65804
2022-09-25,1.65229
2022-09-26,3.87931
2022-09-27,3.37643
2022-09-28,3.52011
2022-09-29,3.66379
2022-09-30,6.03448
2022-10-01,5.74712
2022-10-02,7.83045
2022-10-03,6.89655
2022-10-04,8.69252
2022-10-05,7.83045
2022-10-06,5.81896
2022-10-07,4.2385
2022-10-08,4.88505
2022-10-09,5.74712
2022-10-10,5.8908
2022-10-11,8.62068
2022-10-12,9.48275
2022-10-13,8.8362
2022-10-14,8.69252
2022-10-15,7.04022
2022-10-16,6.46551
2022-10-17,23.13218
2022-10-18,31.60919
2022-10-19,38.72126
2022-10-20,38.21839
2022-10-21,41.37931
2022-10-22,43.96551
2022-10-23,37.85919
2022-10-24,41.7385
2022-10-25,43.3908
2022-10-26,40.51724
2022-10-27,42.0977
2022-10-28,40.01436
2022-10-29,40.73275
2022-10-30,31.89655
2022-10-31,39.29597
2022-11-01,44.46839
2022-11-02,45.0431
2022-11-03,45.47413
2022-11-04,48.92241
2022-11-05,39.72701
2022-11-06,40.15804
2022-11-07,41.23563
2022-11-08,45.54597
2022-11-09,44.46839
2022-11-10,44.75574
2022-11-11,45.97701
2022-11-12,41.02011
2022-11-13,37.85919
2022-11-14,44.97126
2022-11-15,45.0431
2022-11-16,43.10344
2022-11-17,37.57183
2022-11-18,36.92528
2022-11-19,43.53448
2022-11-20,38.4339
2022-11-21,42.67241
2022-11-22,38.7931
2022-11-23,38.00287
2022-11-24,37.64367
2022-11-25,39.43965
2022-11-26,41.81034
2022-11-27,41.02011
2022-11-28,35.20114
2022-11-29,39.36781
2022-11-30,40.15804
2022-12-01,44.39655
2022-12-02,42.60057
2022-12-03,39.87068
2022-12-04,39.15229
2022-12-05,42.16954
2022-12-06,42.0977
2022-12-07,45.47413
2022-12-08,43.10344
2022-12-09,42.38505
2022-12-10,45.33045
2022-12-11,42.81609
2022-12-12,42.67241
2022-12-13,41.45114
2022-12-14,41.37931
2022-12-15,39.65517
2022-12-16,45.90517
2022-12-17,42.02586
2022-12-18,43.46264
2022-12-19,43.10344
2022-12-20,44.61206
2022-12-21,43.75
2022-12-22,43.10344
2022-12-23,45.61781
2022-12-24,43.96551
2022-12-25,36.35057
2022-12-26,46.83908
2022-12-27,47.55747
2022-12-28,43.89367
2022-12-29,46.76724
2022-12-30,49.42528
2022-12-31,50.64655
2023-01-01,60.56034
2023-01-02,60.12931
2023-01-03,54.74137
2023-01-04,66.30747
2023-01-05,56.89655
2023-01-06,52.22701
2023-01-07,64.36781
2023-01-08,92.0977
2023-01-09,63.29022
2023-01-10,75.21551
2023-01-11,69.03735
2023-01-12,57.39942
2023-01-13,47.55747
2023-01-14,54.09482
2023-01-15,47.62931
2023-01-16,43.60632
2023-01-17,43.0316
2023-01-18,44.75574
2023-01-19,44.6839
2023-01-20,45.97701
2023-01-21,51.07758
2023-01-22,59.12356
2023-01-23,49.49712
2023-01-24,45.18678
2023-01-25,46.04885
2023-01-26,44.18103
2023-01-27,54.2385
2023-01-28,43.75
2023-01-29,42.81609
2023-01-30,45.90517
2023-01-31,46.98275
2023-02-01,47.55747
2023-02-02,45.97701
2023-02-03,43.82183
2023-02-04,49.20977
2023-02-05,40.66091
2023-02-06,46.76724
2023-02-07,44.46839
2023-02-08,43.96551
2023-02-09,38.50574
2023-02-10,43.60632
2023-02-11,42.24137
2023-02-12,38.07471
2023-02-13,44.03735
2023-02-14,38.21839
2023-02-15,37.21264
2023-02-16,38.93678
2023-02-17,40.01436
2023-02-18,39.65517
2023-02-19,36.27873
2023-02-20,38.57758
2023-02-21,37.35632
2023-02-22,40.22988
2023-02-23,39.29597
2023-02-24,36.56609
2023-02-25,38.72126
2023-02-26,40.73275
2023-02-27,37.71551
2023-02-28,40.51724
2023-03-01,39.65517
2023-03-02,39.94252
2023-03-03,41.37931
2023-03-04,38.57758
2023-03-05,38.7931
2023-03-06,37.06896
2023-03-07,37.06896
2023-03-08,39.15229
2023-03-09,31.25
2023-03-10,37.85919
2023-03-11,40.94827
2023-03-12,32.25574
2023-03-13,39.72701
2023-03-14,41.81034
2023-03-15,36.13505
2023-03-16,37.93103
2023-03-17,41.88218
2023-03-18,43.82183
2023-03-19,38.14655
2023-03-20,47.41379
2023-03-21,51.65229
2023-03-22,48.41954
2023-03-23,48.63505
2023-03-24,48.70689
2023-03-25,47.05459
2023-03-26,60.41666
2023-03-27,46.47988
2023-03-28,58.18965
2023-03-29,57.39942
2023-03-30,47.34195
2023-03-31,52.9454
2023-04-01,47.91666
2023-04-02,51.36494
2023-04-03,47.34195
2023-04-04,46.98275
2023-04-05,61.85344
2023-04-06,73.06034
2023-04-07,60.05747
2023-04-08,51.72413
2023-04-09,63.93678
2023-04-10,68.82183
2023-04-11,52.44252
2023-04-12,54.52586
2023-04-13,48.70689
2023-04-14,57.1839
2023-04-15,63.86494
2023-04-16,51.07758
2023-04-17,63.50574
2023-04-18,48.92241
2023-04-19,45.25862
2023-04-20,45.83333
2023-04-21,45.83333
2023-04-22,44.32471
2023-04-23,39.87068
2023-04-24,40.51724
2023-04-25,45.76149
2023-04-26,48.20402
2023-04-27,38.72126
2023-04-28,46.55172
2023-04-29,39.36781
2023-04-30,38.57758
2023-05-01,43.0316
2023-05-02,46.19252
2023-05-03,42.60057
2023-05-04,51.93965
2023-05-05,49.20977
2023-05-06,52.80172
2023-05-07,44.75574
2023-05-08,56.82471
2023-05-09,48.13218
2023-05-10,46.62356
2023-05-11,43.60632
2023-05-12,44.75574
2023-05-13,42.31321
2023-05-14,34.84195
2023-05-15,46.19252
2023-05-16,43.89367
2023-05-17,39.43965
2023-05-18,39.29597
2023-05-19,41.59482
2023-05-20,40.01436
2023-05-21,34.77011
2023-05-22,39.87068
2023-05-23,36.49425
2023-05-24,40.37356
2023-05-25,41.45114
2023-05-26,39.22413
2023-05-27,38.64942
2023-05-28,31.10632
