date,국민연금
2021-03-29,19.36715
2021-03-30,20.23249
2021-03-31,20.3185
2021-04-01,18.89148
2021-04-02,16.38538
2021-04-03,6.62296
2021-04-04,6.34016
2021-04-05,18.08087
2021-04-06,17.3211
2021-04-07,15.76766
2021-04-08,15.81457
2021-04-09,37.68
2021-04-10,10.01003
2021-04-11,7.38665
2021-04-12,20.99487
2021-04-13,17.83065
2021-04-14,15.97487
2021-04-15,15.73638
2021-04-16,13.75548
2021-04-17,6.10689
2021-04-18,6.18378
2021-04-19,16.81545
2021-04-20,18.93448
2021-04-21,17.78895
2021-04-22,17.2429
2021-04-23,17.58435
2021-04-24,5.82018
2021-04-25,7.7711
2021-04-26,17.2429
2021-04-27,16.29155
2021-04-28,21.07828
2021-04-29,16.99529
2021-04-30,16.09607
2021-05-01,7.20941
2021-05-02,6.3167
2021-05-03,18.49921
2021-05-04,18.67514
2021-05-05,7.27978
2021-05-06,19.2251
2021-05-07,17.5674
2021-05-08,6.44833
2021-05-09,6.6373
2021-05-10,23.76161
2021-05-11,20.16081
2021-05-12,16.99529
2021-05-13,16.45054
2021-05-14,14.59867
2021-05-15,6.32843
2021-05-16,6.48352
2021-05-17,17.01875
2021-05-18,15.69207
2021-05-19,7.25633
2021-05-20,21.28679
2021-05-21,16.26549
2021-05-22,6.21375
2021-05-23,5.9101
2021-05-24,20.67558
2021-05-25,21.2907
2021-05-26,17.61562
2021-05-27,23.7968
2021-05-28,18.66341
2021-05-29,7.69551
2021-05-30,6.60472
2021-05-31,21.67385
2021-06-01,18.36628
2021-06-02,17.26506
2021-06-03,17.31849
2021-06-04,13.82977
2021-06-05,7.05954
2021-06-06,5.77456
2021-06-07,16.57565
2021-06-08,16.34107
2021-06-09,15.53438
2021-06-10,16.69294
2021-06-11,13.6408
2021-06-12,5.27022
2021-06-13,5.59602
2021-06-14,14.70032
2021-06-15,15.08086
2021-06-16,14.67295
2021-06-17,14.99876
2021-06-18,13.28502
2021-06-19,5.64033
2021-06-20,5.07343
2021-06-21,18.34543
2021-06-22,16.58347
2021-06-23,20.50226
2021-06-24,15.43664
2021-06-25,16.13647
2021-06-26,5.80323
2021-06-27,5.88403
2021-06-28,17.13864
2021-06-29,16.78287
2021-06-30,19.25116
2021-07-01,18.70642
2021-07-02,15.59563
2021-07-03,5.27934
2021-07-04,5.46309
2021-07-05,18.14082
2021-07-06,15.63212
2021-07-07,14.68077
2021-07-08,13.52221
2021-07-09,13.14949
2021-07-10,4.93659
2021-07-11,4.82582
2021-07-12,16.76462
2021-07-13,14.84237
2021-07-14,14.01874
2021-07-15,13.28633
2021-07-16,11.19987
2021-07-17,4.42834
2021-07-18,5.19463
2021-07-19,18.80677
2021-07-20,16.89625
2021-07-21,17.15037
2021-07-22,16.23551
2021-07-23,18.6999
2021-07-24,5.51913
2021-07-25,5.5452
2021-07-26,17.63778
2021-07-27,17.67557
2021-07-28,22.9067
2021-07-29,16.56262
2021-07-30,18.19816
2021-07-31,6.28673
2021-08-01,5.5856
2021-08-02,16.878
2021-08-03,17.41232
2021-08-04,14.4905
2021-08-05,17.17253
2021-08-06,13.70075
2021-08-07,4.94832
2021-08-08,6.08473
2021-08-09,17.79677
2021-08-10,22.49358
2021-08-11,16.88061
2021-08-12,14.59737
2021-08-13,12.78589
2021-08-14,7.2459
2021-08-15,5.21027
2021-08-16,6.68551
2021-08-17,15.7038
2021-08-18,14.29241
2021-08-19,14.96227
2021-08-20,14.79285
2021-08-21,5.71983
2021-08-22,5.14511
2021-08-23,18.74552
2021-08-24,18.4158
2021-08-25,20.05916
2021-08-26,24.02616
2021-08-27,15.48877
2021-08-28,5.76283
2021-08-29,5.78238
2021-08-30,19.33327
2021-08-31,21.01051
2021-09-01,20.17384
2021-09-02,19.91972
2021-09-03,17.2403
2021-09-04,6.50958
2021-09-05,7.67596
2021-09-06,22.18211
2021-09-07,18.76115
2021-09-08,16.60432
2021-09-09,17.77071
2021-09-10,18.68426
2021-09-11,6.66727
2021-09-12,6.36101
2021-09-13,16.97053
2021-09-14,15.02482
2021-09-15,14.41622
2021-09-16,12.90579
2021-09-17,11.99614
2021-09-18,5.09037
2021-09-19,4.72417
2021-09-20,4.70201
2021-09-21,7.43487
2021-09-22,7.70203
2021-09-23,23.97534
2021-09-24,26.2247
2021-09-25,7.02957
2021-09-26,6.43399
2021-09-27,19.02962
2021-09-28,17.69251
2021-09-29,18.10433
2021-09-30,19.09478
2021-10-01,16.16514
2021-10-02,6.17465
2021-10-03,5.75371
2021-10-04,7.52609
2021-10-05,20.61564
2021-10-06,20.42667
2021-10-07,16.73856
2021-10-08,15.37148
2021-10-09,6.13947
2021-10-10,6.06649
2021-10-11,8.19855
2021-10-12,19.03353
2021-10-13,18.80937
2021-10-14,16.13517
2021-10-15,15.80154
2021-10-16,5.90749
2021-10-17,6.60341
2021-10-18,15.33759
2021-10-19,16.68382
2021-10-20,15.71683
2021-10-21,14.58042
2021-10-22,13.27069
2021-10-23,5.54389
2021-10-24,6.13034
2021-10-25,17.6078
2021-10-26,22.63302
2021-10-27,22.30852
2021-10-28,17.34195
2021-10-29,16.41666
2021-10-30,5.71722
2021-10-31,5.90489
2021-11-01,16.04264
2021-11-02,14.83325
2021-11-03,16.33456
2021-11-04,14.06435
2021-11-05,12.26069
2021-11-06,4.83885
2021-11-07,5.15423
2021-11-08,15.08998
2021-11-09,14.53481
2021-11-10,16.51571
2021-11-11,15.07695
2021-11-12,11.89709
2021-11-13,4.79194
2021-11-14,5.24546
2021-11-15,15.83412
2021-11-16,19.61476
2021-11-17,14.51657
2021-11-18,14.34845
2021-11-19,13.21335
2021-11-20,6.7989
2021-11-21,5.46961
2021-11-22,14.56869
2021-11-23,15.30241
2021-11-24,17.50485
2021-11-25,21.10956
2021-11-26,25.74511
2021-11-27,9.13296
2021-11-28,6.81323
2021-11-29,19.28114
2021-11-30,20.50356
2021-12-01,18.61259
2021-12-02,17.12431
2021-12-03,14.95705
2021-12-04,7.00089
2021-12-05,6.41705
2021-12-06,16.86236
2021-12-07,16.431
2021-12-08,14.44619
2021-12-09,14.79285
2021-12-10,16.37105
2021-12-11,8.20246
2021-12-12,6.82235
2021-12-13,15.81718
2021-12-14,14.17773
2021-12-15,14.68207
2021-12-16,13.28111
2021-12-17,13.22247
2021-12-18,5.27673
2021-12-19,7.33713
2021-12-20,17.80589
2021-12-21,15.49137
2021-12-22,17.21293
2021-12-23,16.04133
2021-12-24,14.82022
2021-12-25,6.19681
2021-12-26,6.01436
2021-12-27,15.30501
2021-12-28,15.65037
2021-12-29,16.89494
2021-12-30,16.29416
2021-12-31,14.42273
2022-01-01,8.08387
2022-01-02,7.3684
2022-01-03,20.52702
2022-01-04,20.27941
2022-01-05,20.9662
2022-01-06,18.64517
2022-01-07,16.92883
2022-01-08,8.59343
2022-01-09,9.72332
2022-01-10,26.99229
2022-01-11,21.62824
2022-01-12,19.15994
2022-01-13,27.87848
2022-01-14,21.3285
2022-01-15,9.40794
2022-01-16,8.31845
2022-01-17,23.58177
2022-01-18,19.94578
2022-01-19,20.85413
2022-01-20,19.32024
2022-01-21,19.52875
2022-01-22,8.52827
2022-01-23,7.37231
2022-01-24,23.05005
2022-01-25,23.86587
2022-01-26,22.36195
2022-01-27,19.25247
2022-01-28,20.61042
2022-01-29,8.02523
2022-01-30,6.32843
2022-01-31,8.56606
2022-02-01,8.43965
2022-02-02,8.20637
2022-02-03,29.59873
2022-02-04,24.5683
2022-02-05,12.44314
2022-02-06,8.73939
2022-02-07,25.89107
2022-02-08,24.0796
2022-02-09,21.11738
2022-02-10,25.84676
2022-02-11,19.27332
2022-02-12,7.92357
2022-02-13,9.08735
2022-02-14,18.9006
2022-02-15,19.33978
2022-02-16,17.34586
2022-02-17,17.80198
2022-02-18,18.00529
2022-02-19,7.44138
2022-02-20,6.45094
2022-02-21,18.49399
2022-02-22,17.49051
2022-02-23,18.82241
2022-02-24,17.40711
2022-02-25,20.12432
2022-02-26,8.57258
2022-02-27,6.81714
2022-02-28,18.78461
2022-03-01,8.09039
2022-03-02,21.09261
2022-03-03,19.11172
2022-03-04,18.43926
2022-03-05,8.59604
2022-03-06,7.62514
2022-03-07,19.67601
2022-03-08,16.04785
2022-03-09,6.44312
2022-03-10,20.38236
2022-03-11,16.82587
2022-03-12,6.14859
2022-03-13,10.02827
2022-03-14,23.97143
2022-03-15,20.31068
2022-03-16,21.36108
2022-03-17,20.13996
2022-03-18,14.66383
2022-03-19,6.68551
2022-03-20,6.57213
2022-03-21,20.18036
2022-03-22,16.73595
2022-03-23,17.54004
2022-03-24,16.72161
2022-03-25,17.98052
2022-03-26,6.85493
2022-03-27,7.47396
2022-03-28,17.41623
2022-03-29,15.9084
2022-03-30,21.58654
2022-03-31,21.95926
2022-04-01,16.67079
2022-04-02,6.00784
2022-04-03,6.04563
2022-04-04,17.63387
2022-04-05,17.81241
2022-04-06,15.76244
2022-04-07,15.33499
2022-04-08,14.03698
2022-04-09,4.99003
2022-04-10,4.9379
2022-04-11,17.02787
2022-04-12,15.34932
2022-04-13,14.97921
2022-04-14,13.7607
2022-04-15,11.85148
2022-04-16,4.90662
2022-04-17,6.40011
2022-04-18,15.57869
2022-04-19,14.4905
2022-04-20,15.23464
2022-04-21,14.24289
2022-04-22,14.30153
2022-04-23,4.94832
2022-04-24,5.24285
2022-04-25,18.16167
2022-04-26,15.49398
2022-04-27,15.66731
2022-04-28,14.65601
2022-04-29,16.90406
2022-04-30,7.42444
2022-05-01,6.71419
2022-05-02,18.35194
2022-05-03,18.24899
2022-05-04,16.21466
2022-05-05,6.17074
2022-05-06,14.31587
2022-05-07,8.76154
2022-05-08,8.03565
2022-05-09,20.19861
2022-05-10,23.39019
2022-05-11,18.62171
2022-05-12,15.20206
2022-05-13,12.79501
2022-05-14,5.92574
2022-05-15,5.92965
2022-05-16,16.11562
2022-05-17,14.16209
2022-05-18,14.61822
2022-05-19,13.58737
2022-05-20,12.72985
2022-05-21,4.8167
2022-05-22,5.25979
2022-05-23,18.31936
2022-05-24,16.98226
2022-05-25,18.81459
2022-05-26,15.80024
2022-05-27,15.80806
2022-05-28,6.27239
2022-05-29,7.16771
2022-05-30,17.71467
2022-05-31,19.48705
2022-06-01,7.23808
2022-06-02,14.84237
2022-06-03,13.50657
2022-06-04,5.27543
2022-06-05,6.10037
2022-06-06,6.61384
2022-06-07,16.01657
2022-06-08,15.95923
2022-06-09,16.97183
2022-06-10,17.15428
2022-06-11,5.85015
2022-06-12,6.89664
2022-06-13,19.06871
2022-06-14,15.28416
2022-06-15,14.59997
2022-06-16,13.98225
2022-06-17,14.21813
2022-06-18,5.43703
2022-06-19,5.67552
2022-06-20,16.5131
2022-06-21,15.31153
2022-06-22,14.79545
2022-06-23,16.07131
2022-06-24,13.83107
2022-06-25,5.78108
2022-06-26,7.33452
2022-06-27,16.49355
2022-06-28,15.38712
2022-06-29,15.47704
2022-06-30,17.13083
2022-07-01,16.99008
2022-07-02,5.5061
2022-07-03,5.52174
2022-07-04,16.31762
2022-07-05,17.3641
2022-07-06,14.72247
2022-07-07,14.65731
2022-07-08,15.04698
2022-07-09,5.72504
2022-07-10,6.51219
2022-07-11,16.93925
2022-07-12,18.4171
2022-07-13,14.15818
2022-07-14,13.73854
2022-07-15,12.10821
2022-07-16,4.90141
2022-07-17,7.50785
2022-07-18,16.32804
2022-07-19,15.89407
2022-07-20,16.97314
2022-07-21,17.54525
2022-07-22,17.71858
2022-07-23,5.68204
2022-07-24,5.61427
2022-07-25,22.28376
2022-07-26,18.25811
2022-07-27,21.2881
2022-07-28,16.07522
2022-07-29,16.05958
2022-07-30,6.3545
2022-07-31,7.06606
2022-08-01,17.30285
2022-08-02,17.26115
2022-08-03,16.23682
2022-08-04,15.49398
2022-08-05,15.88495
2022-08-06,5.30671
2022-08-07,5.08386
2022-08-08,15.58912
2022-08-09,14.82804
2022-08-10,22.18471
2022-08-11,16.2303
2022-08-12,14.13863
2022-08-13,5.41488
2022-08-14,5.38751
2022-08-15,5.81366
2022-08-16,14.85671
2022-08-17,13.08954
2022-08-18,14.32239
2022-08-19,13.97834
2022-08-20,6.49134
2022-08-21,6.32322
2022-08-22,16.66558
2022-08-23,14.55306
2022-08-24,18.88757
2022-08-25,19.42189
2022-08-26,16.49616
2022-08-27,5.72504
2022-08-28,5.19984
2022-08-29,16.50789
2022-08-30,18.52136
2022-08-31,17.90754
2022-09-01,17.55958
2022-09-02,14.46574
2022-09-03,5.5074
2022-09-04,6.37665
2022-09-05,17.09303
2022-09-06,15.91231
2022-09-07,14.13733
2022-09-08,11.60908
2022-09-09,4.93659
2022-09-10,5.24676
2022-09-11,5.13208
2022-09-12,6.4379
2022-09-13,17.5674
2022-09-14,17.35498
2022-09-15,17.33022
2022-09-16,13.27981
2022-09-17,5.36144
2022-09-18,5.07343
2022-09-19,16.51961
2022-09-20,16.67079
2022-09-21,22.13519
2022-09-22,16.43621
2022-09-23,17.39799
2022-09-24,6.46266
2022-09-25,6.18247
2022-09-26,16.90928
2022-09-27,15.65167
2022-09-28,18.3767
2022-09-29,15.11214
2022-09-30,15.45879
2022-10-01,6.46527
2022-10-02,6.79368
2022-10-03,8.4188
2022-10-04,18.13561
2022-10-05,17.43839
2022-10-06,17.55828
2022-10-07,16.5548
2022-10-08,5.94659
2022-10-09,6.96831
2022-10-10,7.64078
2022-10-11,21.48749
2022-10-12,16.80893
2022-10-13,14.63125
2022-10-14,13.21465
2022-10-15,6.13425
2022-10-16,6.35059
2022-10-17,16.55871
2022-10-18,14.03437
2022-10-19,15.14732
2022-10-20,14.93229
2022-10-21,13.67859
2022-10-22,5.1412
2022-10-23,6.19681
2022-10-24,15.64646
2022-10-25,17.89712
2022-10-26,20.65995
2022-10-27,16.0283
2022-10-28,14.57651
2022-10-29,6.29064
2022-10-30,5.34059
2022-10-31,17.06175
2022-11-01,17.29503
2022-11-02,15.84976
2022-11-03,15.17599
2022-11-04,14.10735
2022-11-05,6.71158
2022-11-06,6.10037
2022-11-07,15.04828
2022-11-08,14.57912
2022-11-09,15.41318
2022-11-10,19.55091
2022-11-11,17.03178
2022-11-12,6.76892
2022-11-13,6.80541
2022-11-14,17.42535
2022-11-15,16.44924
2022-11-16,18.23465
2022-11-17,15.76766
2022-11-18,12.39362
2022-11-19,5.92443
2022-11-20,5.9114
2022-11-21,23.40192
2022-11-22,18.60346
2022-11-23,22.39193
2022-11-24,17.96619
2022-11-25,17.48269
2022-11-26,7.34755
2022-11-27,9.4731
2022-11-28,19.31242
2022-11-29,22.1391
2022-11-30,23.25335
2022-12-01,21.63866
2022-12-02,20.20643
2022-12-03,6.60211
2022-12-04,7.21853
2022-12-05,20.6821
2022-12-06,17.71858
2022-12-07,18.61128
2022-12-08,18.26463
2022-12-09,40.31251
2022-12-10,13.98876
2022-12-11,12.39492
2022-12-12,25.92626
2022-12-13,23.84502
2022-12-14,21.38063
2022-12-15,20.6
2022-12-16,17.32501
2022-12-17,8.61949
2022-12-18,8.06172
2022-12-19,21.09783
2022-12-20,20.59088
2022-12-21,21.07046
2022-12-22,19.61607
2022-12-23,22.75422
2022-12-24,8.13861
2022-12-25,8.20637
2022-12-26,22.27724
2022-12-27,22.30331
2022-12-28,21.17993
2022-12-29,22.56134
2022-12-30,19.60173
2022-12-31,9.70899
2023-01-01,14.82804
2023-01-02,32.51013
2023-01-03,41.26255
2023-01-04,38.98062
2023-01-05,29.63262
2023-01-06,24.93842
2023-01-07,12.36495
2023-01-08,21.48619
2023-01-09,39.36376
2023-01-10,38.38765
2023-01-11,34.00101
2023-01-12,29.19213
2023-01-13,25.54181
2023-01-14,11.69379
2023-01-15,14.21161
2023-01-16,33.69475
2023-01-17,32.30161
2023-01-18,28.80898
2023-01-19,28.09742
2023-01-20,24.567
2023-01-21,11.13862
2023-01-22,15.00788
2023-01-23,14.36279
2023-01-24,18.66081
2023-01-25,44.81513
2023-01-26,31.18475
2023-01-27,59.70703
2023-01-28,28.76337
2023-01-29,21.71555
2023-01-30,100.0
2023-01-31,59.64057
2023-02-01,52.53541
2023-02-02,45.80688
2023-02-03,33.50709
2023-02-04,16.24203
2023-02-05,15.30762
2023-02-06,31.90283
2023-02-07,28.90672
2023-02-08,27.1956
2023-02-09,25.43755
2023-02-10,28.49751
2023-02-11,11.39405
2023-02-12,10.41924
2023-02-13,26.36023
2023-02-14,24.38716
2023-02-15,24.68559
2023-02-16,21.78072
2023-02-17,21.38714
2023-02-18,9.54478
2023-02-19,9.25156
2023-02-20,24.70905
2023-02-21,22.29809
2023-02-22,23.14519
2023-02-23,27.32201
2023-02-24,23.40844
2023-02-25,9.01437
2023-02-26,8.77979
2023-02-27,24.28159
2023-02-28,25.32678
2023-03-01,11.08128
2023-03-02,30.29465
2023-03-03,34.7634
2023-03-04,18.48487
2023-03-05,13.75679
2023-03-06,29.09439
2023-03-07,23.96361
2023-03-08,22.72294
2023-03-09,20.85152
2023-03-10,22.3828
2023-03-11,8.43183
2023-03-12,16.69425
2023-03-13,37.64873
2023-03-14,25.88325
2023-03-15,22.72685
2023-03-16,23.58828
2023-03-17,19.73205
2023-03-18,8.7029
2023-03-19,9.84452
2023-03-20,26.42148
2023-03-21,24.90584
2023-03-22,25.62521
2023-03-23,21.54614
2023-03-24,22.93928
2023-03-25,8.89969
2023-03-26,8.31324
2023-03-27,20.16733
2023-03-28,20.14387
2023-03-29,19.81676
2023-03-30,19.17949
2023-03-31,22.26421
2023-04-01,8.91272
2023-04-02,12.23332
2023-04-03,22.7047
2023-04-04,20.37715
2023-04-05,20.60782
2023-04-06,18.68687
2023-04-07,15.96835
2023-04-08,9.02089
2023-04-09,7.2042
2023-04-10,23.90366
2023-04-11,19.53136
2023-04-12,17.67036
2023-04-13,17.71597
2023-04-14,15.48225
2023-04-15,7.06866
2023-04-16,6.76371
2023-04-17,18.06002
2023-04-18,16.83239
2023-04-19,17.13995
2023-04-20,17.13083
2023-04-21,16.26418
2023-04-22,6.32974
2023-04-23,8.53609
2023-04-24,19.96533
2023-04-25,21.83024
2023-04-26,17.61432
2023-04-27,16.84933
2023-04-28,19.96663
2023-04-29,7.72809
2023-04-30,6.83148
2023-05-01,10.9679
2023-05-02,30.61785
2023-05-03,22.80635
2023-05-04,21.2477
2023-05-05,9.12254
2023-05-06,9.01046
2023-05-07,8.19595
2023-05-08,23.30809
2023-05-09,22.07394
2023-05-10,24.35067
2023-05-11,19.6708
2023-05-12,20.81503
2023-05-13,9.44834
2023-05-14,9.37666
2023-05-15,22.39193
2023-05-16,20.98836
2023-05-17,19.20425
2023-05-18,18.52657
2023-05-19,17.1191
2023-05-20,7.04781
2023-05-21,7.83365
2023-05-22,20.82676
2023-05-23,22.07785
2023-05-24,20.34326
2023-05-25,21.51225
2023-05-26,19.06089
2023-05-27,7.20941
2023-05-28,7.6512
2023-05-29,9.1473
