date,인도증시
2021-02-23,78.14313
2021-02-24,79.98065
2021-02-25,80.23855
2021-02-26,66.63442
2021-02-27,11.60541
2021-02-28,6.99548
2021-03-01,53.64281
2021-03-02,79.72275
2021-03-03,78.9813
2021-03-04,72.92069
2021-03-05,69.4713
2021-03-06,12.44358
2021-03-07,7.25338
2021-03-08,66.40876
2021-03-09,72.59832
2021-03-10,69.82591
2021-03-11,63.18504
2021-03-12,72.27595
2021-03-13,11.92778
2021-03-14,6.67311
2021-03-15,63.34622
2021-03-16,64.57124
2021-03-17,60.28368
2021-03-18,70.72856
2021-03-19,54.28755
2021-03-20,11.2508
2021-03-21,4.96453
2021-03-22,55.93165
2021-03-23,54.12637
2021-03-24,51.70857
2021-03-25,55.15796
2021-03-26,53.99742
2021-03-27,10.15473
2021-03-28,5.51257
2021-03-29,47.09864
2021-03-30,59.54223
2021-03-31,52.54674
2021-04-01,56.93101
2021-04-02,47.80786
2021-04-03,10.05802
2021-04-04,5.93165
2021-04-05,61.60541
2021-04-06,58.60735
2021-04-07,55.67375
2021-04-08,51.90199
2021-04-09,49.00064
2021-04-10,9.15538
2021-04-11,4.99677
2021-04-12,63.05609
2021-04-13,65.18375
2021-04-14,56.25402
2021-04-15,57.99484
2021-04-16,50.16118
2021-04-17,11.12185
2021-04-18,5.51257
2021-04-19,60.76724
2021-04-20,64.34558
2021-04-21,49.2263
2021-04-22,59.05867
2021-04-23,54.99677
2021-04-24,11.15409
2021-04-25,11.44422
2021-04-26,68.76208
2021-04-27,72.05029
2021-04-28,72.88845
2021-04-29,74.14571
2021-04-30,61.31528
2021-05-01,16.56995
2021-05-02,11.31528
2021-05-03,55.93165
2021-05-04,56.02836
2021-05-05,39.20051
2021-05-06,59.12314
2021-05-07,56.70535
2021-05-08,13.47517
2021-05-09,9.41328
2021-05-10,60.47711
2021-05-11,58.57511
2021-05-12,54.99677
2021-05-13,46.29271
2021-05-14,54.4165
2021-05-15,9.92907
2021-05-16,9.38104
2021-05-17,55.67375
2021-05-18,58.99419
2021-05-19,42.9078
2021-05-20,56.5764
2021-05-21,58.67182
2021-05-22,12.08897
2021-05-23,7.31785
2021-05-24,60.18697
2021-05-25,63.95873
2021-05-26,66.24758
2021-05-27,64.60348
2021-05-28,61.96002
2021-05-29,12.86266
2021-05-30,5.35138
2021-05-31,65.76402
2021-06-01,69.79368
2021-06-02,61.15409
2021-06-03,67.92392
2021-06-04,59.28433
2021-06-05,12.28239
2021-06-06,7.67246
2021-06-07,59.0909
2021-06-08,58.92972
2021-06-09,58.4784
2021-06-10,57.25338
2021-06-11,58.60735
2021-06-12,12.18568
2021-06-13,5.96389
2021-06-14,57.7047
2021-06-15,63.21727
2021-06-16,56.60863
2021-06-17,53.54609
2021-06-18,52.54674
2021-06-19,8.60735
2021-06-20,4.96453
2021-06-21,53.99742
2021-06-22,59.54223
2021-06-23,54.54545
2021-06-24,53.80399
2021-06-25,56.3185
2021-06-26,10.67053
2021-06-27,5.41586
2021-06-28,55.57704
2021-06-29,52.09542
2021-06-30,53.22372
2021-07-01,50.74145
2021-07-02,45.97034
2021-07-03,9.50999
2021-07-04,4.86782
2021-07-05,45.9381
2021-07-06,53.38491
2021-07-07,53.41715
2021-07-08,49.38749
2021-07-09,46.87298
2021-07-10,7.47904
2021-07-11,4.77111
2021-07-12,50.6125
2021-07-13,52.32108
2021-07-14,50.38684
2021-07-15,53.09477
2021-07-16,45.71244
2021-07-17,7.7047
2021-07-18,4.64216
2021-07-19,44.42295
2021-07-20,46.09929
2021-07-21,42.29529
2021-07-22,51.1283
2021-07-23,47.71115
2021-07-24,8.41392
2021-07-25,3.93294
2021-07-26,45.45454
2021-07-27,47.71115
2021-07-28,43.90715
2021-07-29,45.90586
2021-07-30,43.64925
2021-07-31,7.76918
2021-08-01,4.22308
2021-08-02,44.48742
2021-08-03,56.35074
2021-08-04,63.44294
2021-08-05,62.15344
2021-08-06,54.12637
2021-08-07,9.47775
2021-08-08,5.64152
2021-08-09,54.64216
2021-08-10,59.76789
2021-08-11,55.57704
2021-08-12,58.18826
2021-08-13,61.63765
2021-08-14,9.3488
2021-08-15,5.44809
2021-08-16,44.8098
2021-08-17,71.1154
2021-08-18,73.62991
2021-08-19,58.18826
2021-08-20,62.25016
2021-08-21,10.25145
2021-08-22,6.28626
2021-08-23,64.02321
2021-08-24,67.34364
2021-08-25,66.53771
2021-08-26,58.73629
2021-08-27,58.4784
2021-08-28,9.80012
2021-08-29,6.12508
2021-08-30,61.86331
2021-08-31,72.27595
2021-09-01,76.07994
2021-09-02,73.88781
2021-09-03,74.46808
2021-09-04,12.21792
2021-09-05,6.09284
2021-09-06,74.95164
2021-09-07,78.91682
2021-09-08,75.82205
2021-09-09,73.40425
2021-09-10,59.47775
2021-09-11,11.37975
2021-09-12,7.60799
2021-09-13,67.56931
2021-09-14,67.73049
2021-09-15,70.21276
2021-09-16,69.85815
2021-09-17,75.30625
2021-09-18,12.44358
2021-09-19,7.64023
2021-09-20,42.392
2021-09-21,73.11411
2021-09-22,77.85299
2021-09-23,92.81108
2021-09-24,91.0058
2021-09-25,15.21598
2021-09-26,11.12185
2021-09-27,81.56028
2021-09-28,94.19729
2021-09-29,84.94519
2021-09-30,74.21018
2021-10-01,67.15022
2021-10-02,11.31528
2021-10-03,7.02772
2021-10-04,60.41263
2021-10-05,88.74919
2021-10-06,84.59058
2021-10-07,81.85041
2021-10-08,80.6254
2021-10-09,12.05673
2021-10-10,7.67246
2021-10-11,61.02514
2021-10-12,82.33397
2021-10-13,85.52546
2021-10-14,88.55577
2021-10-15,67.66602
2021-10-16,13.63636
2021-10-17,8.31721
2021-10-18,79.78723
2021-10-19,94.93874
2021-10-20,91.13475
2021-10-21,83.20438
2021-10-22,83.20438
2021-10-23,13.37846
2021-10-24,7.93036
2021-10-25,83.3978
2021-10-26,87.87878
2021-10-27,87.16956
2021-10-28,82.10831
2021-10-29,84.97743
2021-10-30,14.34558
2021-10-31,8.28497
2021-11-01,78.11089
2021-11-02,84.33268
2021-11-03,76.62798
2021-11-04,62.28239
2021-11-05,65.50612
2021-11-06,14.57124
2021-11-07,8.31721
2021-11-08,74.43584
2021-11-09,76.40232
2021-11-10,68.63313
2021-11-11,65.98968
2021-11-12,68.82656
2021-11-13,12.18568
2021-11-14,6.89877
2021-11-15,71.76015
2021-11-16,69.50354
2021-11-17,64.31334
2021-11-18,58.83301
2021-11-19,47.19535
2021-11-20,10.47711
2021-11-21,6.22179
2021-11-22,68.21405
2021-11-23,70.88974
2021-11-24,69.05222
2021-11-25,68.98774
2021-11-26,61.96002
2021-11-27,11.60541
2021-11-28,7.12443
2021-11-29,64.89361
2021-11-30,77.56286
2021-12-01,70.18052
2021-12-02,66.92456
2021-12-03,59.89684
2021-12-04,9.8646
2021-12-05,7.09219
2021-12-06,57.7047
2021-12-07,67.34364
2021-12-08,73.24306
2021-12-09,71.76015
2021-12-10,57.4468
2021-12-11,9.38104
2021-12-12,5.70599
2021-12-13,62.86266
2021-12-14,56.25402
2021-12-15,53.9007
2021-12-16,56.12508
2021-12-17,50.45132
2021-12-18,8.44616
2021-12-19,4.51321
2021-12-20,50.93488
2021-12-21,57.64023
2021-12-22,57.67246
2021-12-23,56.93101
2021-12-24,53.64281
2021-12-25,7.64023
2021-12-26,4.86782
2021-12-27,50.51579
2021-12-28,58.44616
2021-12-29,54.35203
2021-12-30,53.22372
2021-12-31,35.65441
2022-01-01,7.67246
2022-01-02,5.38362
2022-01-03,59.96131
2022-01-04,72.59832
2022-01-05,72.01805
2022-01-06,68.0851
2022-01-07,67.56931
2022-01-08,11.7666
2022-01-09,7.22114
2022-01-10,68.56866
2022-01-11,72.30818
2022-01-12,76.59574
2022-01-13,70.98646
2022-01-14,61.86331
2022-01-15,10.96067
2022-01-16,6.22179
2022-01-17,60.9929
2022-01-18,64.05544
2022-01-19,60.67053
2022-01-20,58.83301
2022-01-21,55.93165
2022-01-22,11.63765
2022-01-23,6.09284
2022-01-24,54.73887
2022-01-25,70.01934
2022-01-26,57.05996
2022-01-27,67.53707
2022-01-28,59.0909
2022-01-29,11.60541
2022-01-30,6.25402
2022-01-31,27.0793
2022-02-01,42.58542
2022-02-02,56.47969
2022-02-03,68.50419
2022-02-04,60.05802
2022-02-05,11.5087
2022-02-06,6.28626
2022-02-07,59.80012
2022-02-08,60.89619
2022-02-09,64.73243
2022-02-10,60.735
2022-02-11,51.57962
2022-02-12,8.44616
2022-02-13,5.8027
2022-02-14,48.29142
2022-02-15,60.41263
2022-02-16,75.1773
2022-02-17,66.37653
2022-02-18,55.70599
2022-02-19,8.99419
2022-02-20,4.54545
2022-02-21,54.54545
2022-02-22,52.61121
2022-02-23,55.31914
2022-02-24,59.76789
2022-02-25,59.8646
2022-02-26,11.47646
2022-02-27,4.60992
2022-02-28,53.99742
2022-03-01,34.1715
2022-03-02,53.44938
2022-03-03,59.25209
2022-03-04,48.38813
2022-03-05,9.15538
2022-03-06,3.99742
2022-03-07,42.16634
2022-03-08,47.38878
2022-03-09,37.29851
2022-03-10,58.80077
2022-03-11,52.90135
2022-03-12,8.02707
2022-03-13,5.60928
2022-03-14,49.90328
2022-03-15,54.83558
2022-03-16,58.28497
2022-03-17,66.76337
2022-03-18,50.09671
2022-03-19,11.37975
2022-03-20,5.02901
2022-03-21,54.12637
2022-03-22,57.9626
2022-03-23,60.79948
2022-03-24,52.09542
2022-03-25,46.42166
2022-03-26,8.41392
2022-03-27,3.86847
2022-03-28,45.97034
2022-03-29,51.35396
2022-03-30,57.22114
2022-03-31,54.57769
2022-04-01,52.57898
2022-04-02,9.21985
2022-04-03,5.60928
2022-04-04,68.76208
2022-04-05,70.40618
2022-04-06,53.83623
2022-04-07,49.38749
2022-04-08,54.28755
2022-04-09,9.15538
2022-04-10,4.99677
2022-04-11,44.97098
2022-04-12,47.19535
2022-04-13,52.54674
2022-04-14,42.03739
2022-04-15,32.49516
2022-04-16,5.67375
2022-04-17,3.44938
2022-04-18,39.6196
2022-04-19,48.74274
2022-04-20,45.61573
2022-04-21,51.16054
2022-04-22,43.32688
2022-04-23,7.05996
2022-04-24,4.28755
2022-04-25,38.91038
2022-04-26,47.67891
2022-04-27,43.7782
2022-04-28,44.74532
2022-04-29,47.51773
2022-04-30,7.76918
2022-05-01,3.2882
2022-05-02,39.58736
2022-05-03,33.97807
2022-05-04,36.686
2022-05-05,35.26756
2022-05-06,36.71824
2022-05-07,6.99548
2022-05-08,3.64281
2022-05-09,36.55705
2022-05-10,44.84203
2022-05-11,42.45647
2022-05-12,38.49129
2022-05-13,41.29593
2022-05-14,8.02707
2022-05-15,4.57769
2022-05-16,41.58607
2022-05-17,43.00451
2022-05-18,48.77498
2022-05-19,40.2321
2022-05-20,45.16441
2022-05-21,7.93036
2022-05-22,4.31979
2022-05-23,44.64861
2022-05-24,44.48742
2022-05-25,44.00386
2022-05-26,40.68343
2022-05-27,44.48742
2022-05-28,7.99484
2022-05-29,3.83623
2022-05-30,48.87169
2022-05-31,47.5822
2022-06-01,34.94519
2022-06-02,43.03675
2022-06-03,46.51837
2022-06-04,6.76982
2022-06-05,3.80399
2022-06-06,30.23855
2022-06-07,37.13733
2022-06-08,43.61702
2022-06-09,39.68407
2022-06-10,36.78272
2022-06-11,5.77047
2022-06-12,3.35267
2022-06-13,35.49323
2022-06-14,42.29529
2022-06-15,41.81173
2022-06-16,45.03546
2022-06-17,38.68471
2022-06-18,6.15731
2022-06-19,3.2882
2022-06-20,38.87814
2022-06-21,42.6499
2022-06-22,39.3617
2022-06-23,41.39264
2022-06-24,43.32688
2022-06-25,6.09284
2022-06-26,4.48098
2022-06-27,42.392
2022-06-28,43.68149
2022-06-29,37.00838
2022-06-30,38.45905
2022-07-01,32.49516
2022-07-02,5.15796
2022-07-03,4.6744
2022-07-04,35.26756
2022-07-05,40.19987
2022-07-06,38.588
2022-07-07,39.55512
2022-07-08,42.392
2022-07-09,6.35074
2022-07-10,3.77176
2022-07-11,34.94519
2022-07-12,35.17085
2022-07-13,36.42811
2022-07-14,35.10638
2022-07-15,32.23726
2022-07-16,6.86653
2022-07-17,4.90006
2022-07-18,38.39458
2022-07-19,43.87491
2022-07-20,47.71115
2022-07-21,43.16569
2022-07-22,41.77949
2022-07-23,6.93101
2022-07-24,4.31979
2022-07-25,39.32946
2022-07-26,38.13668
2022-07-27,39.97421
2022-07-28,50.25789
2022-07-29,49.58091
2022-07-30,8.44616
2022-07-31,5.99613
2022-08-01,50.16118
2022-08-02,53.64281
2022-08-03,56.47969
2022-08-04,62.637
2022-08-05,53.99742
2022-08-06,8.28497
2022-08-07,4.54545
2022-08-08,55.12572
2022-08-09,41.58607
2022-08-10,47.87234
2022-08-11,61.5087
2022-08-12,53.80399
2022-08-13,9.6067
2022-08-14,4.70664
2022-08-15,27.65957
2022-08-16,58.41392
2022-08-17,63.70083
2022-08-18,56.44745
2022-08-19,56.64087
2022-08-20,7.41457
2022-08-21,4.35203
2022-08-22,44.87427
2022-08-23,50.54803
2022-08-24,53.09477
2022-08-25,51.80528
2022-08-26,47.67891
2022-08-27,6.99548
2022-08-28,3.83623
2022-08-29,39.68407
2022-08-30,51.28949
2022-08-31,44.87427
2022-09-01,48.32366
2022-09-02,47.38878
2022-09-03,9.25209
2022-09-04,6.38297
2022-09-05,51.48291
2022-09-06,54.83558
2022-09-07,47.25983
2022-09-08,48.51708
2022-09-09,36.13797
2022-09-10,11.05738
2022-09-11,6.41521
2022-09-12,38.62024
2022-09-13,68.63313
2022-09-14,63.70083
2022-09-15,60.735
2022-09-16,47.45325
2022-09-17,9.28433
2022-09-18,4.86782
2022-09-19,45.90586
2022-09-20,54.1586
2022-09-21,48.48484
2022-09-22,48.93617
2022-09-23,38.65248
2022-09-24,8.86524
2022-09-25,4.19084
2022-09-26,43.84268
2022-09-27,48.64603
2022-09-28,51.51515
2022-09-29,44.48742
2022-09-30,45.90586
2022-10-01,9.15538
2022-10-02,4.1586
2022-10-03,27.14377
2022-10-04,55.73823
2022-10-05,44.16505
2022-10-06,56.22179
2022-10-07,47.71115
2022-10-08,7.83365
2022-10-09,3.93294
2022-10-10,28.52998
2022-10-11,44.35847
2022-10-12,45.45454
2022-10-13,41.74725
2022-10-14,45.64796
2022-10-15,6.67311
2022-10-16,4.35203
2022-10-17,46.00257
2022-10-18,55.86718
2022-10-19,46.61508
2022-10-20,46.196
2022-10-21,42.00515
2022-10-22,7.73694
2022-10-23,4.09413
2022-10-24,37.49194
2022-10-25,51.83752
2022-10-26,39.65183
2022-10-27,49.70986
2022-10-28,47.64667
2022-10-29,9.02643
2022-10-30,4.44874
2022-10-31,53.41715
2022-11-01,60.89619
2022-11-02,49.25854
2022-11-03,49.03288
2022-11-04,47.64667
2022-11-05,7.93036
2022-11-06,5.06125
2022-11-07,58.38168
2022-11-08,43.68149
2022-11-09,48.16247
2022-11-10,37.74983
2022-11-11,61.63765
2022-11-12,9.76789
2022-11-13,6.86653
2022-11-14,52.35332
2022-11-15,50.0
2022-11-16,51.19277
2022-11-17,40.97356
2022-11-18,37.36299
2022-11-19,7.05996
2022-11-20,3.80399
2022-11-21,34.39716
2022-11-22,35.68665
2022-11-23,38.07221
2022-11-24,42.77885
2022-11-25,40.58671
2022-11-26,7.31785
2022-11-27,5.25467
2022-11-28,40.58671
2022-11-29,44.68085
2022-11-30,45.06769
2022-12-01,50.54803
2022-12-02,44.87427
2022-12-03,7.22114
2022-12-04,4.02965
2022-12-05,42.23081
2022-12-06,36.23468
2022-12-07,39.58736
2022-12-08,38.20116
2022-12-09,36.81495
2022-12-10,6.09284
2022-12-11,3.99742
2022-12-12,35.46099
2022-12-13,38.71695
2022-12-14,39.65183
2022-12-15,36.04126
2022-12-16,32.17279
2022-12-17,5.41586
2022-12-18,5.06125
2022-12-19,32.07607
2022-12-20,30.46421
2022-12-21,31.46357
2022-12-22,33.94584
2022-12-23,28.82011
2022-12-24,5.93165
2022-12-25,4.02965
2022-12-26,32.49516
2022-12-27,37.65312
2022-12-28,33.72018
2022-12-29,30.59316
2022-12-30,22.34042
2022-12-31,5.15796
2023-01-01,4.22308
2023-01-02,29.33591
2023-01-03,37.10509
2023-01-04,38.71695
2023-01-05,33.3978
2023-01-06,35.23533
2023-01-07,6.86653
2023-01-08,5.15796
2023-01-09,41.45712
2023-01-10,35.46099
2023-01-11,42.03739
2023-01-12,39.94197
2023-01-13,39.58736
2023-01-14,7.9626
2023-01-15,4.9323
2023-01-16,36.9439
2023-01-17,37.87878
2023-01-18,42.00515
2023-01-19,41.90844
2023-01-20,40.32882
2023-01-21,10.96067
2023-01-22,5.57704
2023-01-23,18.66537
2023-01-24,24.69374
2023-01-25,37.23404
2023-01-26,30.43197
2023-01-27,33.97807
2023-01-28,10.89619
2023-01-29,5.83494
2023-01-30,27.98194
2023-01-31,22.17923
2023-02-01,26.01547
2023-02-02,31.23791
2023-02-03,27.75628
2023-02-04,7.83365
2023-02-05,4.38426
2023-02-06,24.08123
2023-02-07,23.33978
2023-02-08,21.66344
2023-02-09,22.11476
2023-02-10,17.2147
2023-02-11,6.44745
2023-02-12,5.60928
2023-02-13,18.02063
2023-02-14,21.3733
2023-02-15,23.0174
2023-02-16,28.11089
2023-02-17,22.85622
2023-02-18,7.4468
2023-02-19,4.77111
2023-02-20,24.53255
2023-02-21,29.14248
2023-02-22,22.11476
2023-02-23,22.72727
2023-02-24,20.95422
2023-02-25,4.06189
2023-02-26,3.86847
2023-02-27,19.50354
2023-02-28,22.17923
2023-03-01,17.73049
2023-03-02,22.53384
2023-03-03,25.08059
2023-03-04,5.48033
2023-03-05,4.77111
2023-03-06,24.98388
2023-03-07,20.5029
2023-03-08,22.69503
2023-03-09,23.69439
2023-03-10,18.21405
2023-03-11,4.12637
2023-03-12,2.90135
2023-03-13,22.92069
2023-03-14,21.1154
2023-03-15,24.53255
2023-03-16,21.72791
2023-03-17,20.72856
2023-03-18,4.28755
2023-03-19,2.83687
2023-03-20,18.95551
2023-03-21,22.17923
2023-03-22,25.46744
2023-03-23,22.69503
2023-03-24,20.40618
2023-03-25,4.22308
2023-03-26,2.99806
2023-03-27,20.79303
2023-03-28,22.88845
2023-03-29,22.30818
2023-03-30,18.92327
2023-03-31,25.6931
2023-04-01,4.70664
2023-04-02,2.86911
2023-04-03,25.75757
2023-04-04,20.47066
2023-04-05,30.56092
2023-04-06,28.94906
2023-04-07,20.5029
2023-04-08,4.19084
2023-04-09,3.15925
2023-04-10,25.85428
2023-04-11,29.2392
2023-04-12,29.11025
2023-04-13,27.36943
2023-04-14,22.30818
2023-04-15,4.70664
2023-04-16,3.48162
2023-04-17,25.04835
2023-04-18,26.20889
2023-04-19,23.04964
2023-04-20,22.79174
2023-04-21,20.92198
2023-04-22,4.48098
2023-04-23,3.77176
2023-04-24,21.27659
2023-04-25,26.62798
2023-04-26,26.14442
2023-04-27,27.85299
2023-04-28,28.36879
2023-04-29,6.64087
2023-04-30,3.0303
2023-05-01,14.05544
2023-05-02,32.30174
2023-05-03,25.66086
2023-05-04,28.17537
2023-05-05,18.6009
2023-05-06,5.70599
2023-05-07,4.54545
2023-05-08,32.17279
2023-05-09,35.5577
2023-05-10,32.49516
2023-05-11,34.81624
2023-05-12,31.27014
2023-05-13,6.44745
2023-05-14,4.35203
2023-05-15,35.39651
2023-05-16,34.81624
2023-05-17,29.36814
2023-05-18,34.04255
2023-05-19,34.68729
2023-05-20,5.93165
2023-05-21,3.32043
2023-05-22,32.10831
2023-05-23,31.36686
2023-05-24,29.20696
2023-05-25,26.33784
2023-05-26,29.98065
2023-05-27,5.51257
2023-05-28,3.32043
2023-05-29,23.75886
