date,ETF투자방법
2022-03-11,33.28671
2022-03-12,25.45454
2022-03-13,33.98601
2022-03-14,34.49883
2022-03-15,32.58741
2022-03-16,36.55011
2022-03-17,38.92773
2022-03-18,36.68997
2022-03-19,28.99766
2022-03-20,28.71794
2022-03-21,42.37762
2022-03-22,37.94871
2022-03-23,41.49184
2022-03-24,39.44055
2022-03-25,38.08857
2022-03-26,30.90909
2022-03-27,28.71794
2022-03-28,32.12121
2022-03-29,42.28438
2022-03-30,55.80419
2022-03-31,48.95104
2022-04-01,38.92773
2022-04-02,35.10489
2022-04-03,34.82517
2022-04-04,45.45454
2022-04-05,40.65268
2022-04-06,43.68298
2022-04-07,36.64335
2022-04-08,40.2331
2022-04-09,25.31468
2022-04-10,29.97668
2022-04-11,38.04195
2022-04-12,36.55011
2022-04-13,37.34265
2022-04-14,35.10489
2022-04-15,29.37062
2022-04-16,22.331
2022-04-17,22.23776
2022-04-18,28.3916
2022-04-19,32.12121
2022-04-20,32.40093
2022-04-21,32.44755
2022-04-22,26.38694
2022-04-23,19.25407
2022-04-24,17.34265
2022-04-25,28.99766
2022-04-26,28.48484
2022-04-27,28.01864
2022-04-28,25.22144
2022-04-29,25.45454
2022-04-30,17.99533
2022-05-01,19.25407
2022-05-02,23.31002
2022-05-03,33.10023
2022-05-04,31.42191
2022-05-05,24.10256
2022-05-06,23.12354
2022-05-07,16.03729
2022-05-08,18.50815
2022-05-09,28.34498
2022-05-10,30.95571
2022-05-11,24.47552
2022-05-12,26.15384
2022-05-13,28.25174
2022-05-14,17.06293
2022-05-15,17.15617
2022-05-16,22.5641
2022-05-17,25.3613
2022-05-18,23.0303
2022-05-19,23.44988
2022-05-20,22.0979
2022-05-21,16.22377
2022-05-22,14.73193
2022-05-23,20.0
2022-05-24,19.25407
2022-05-25,21.21212
2022-05-26,21.3986
2022-05-27,21.02564
2022-05-28,18.18181
2022-05-29,15.47785
2022-05-30,24.8951
2022-05-31,27.59906
2022-06-01,22.84382
2022-06-02,20.60606
2022-06-03,19.02097
2022-06-04,13.51981
2022-06-05,14.59207
2022-06-06,18.27505
2022-06-07,20.32634
2022-06-08,25.5944
2022-06-09,30.11655
2022-06-10,27.4592
2022-06-11,20.60606
2022-06-12,17.80885
2022-06-13,29.37062
2022-06-14,31.23543
2022-06-15,33.10023
2022-06-16,29.37062
2022-06-17,28.53146
2022-06-18,22.19114
2022-06-19,18.08857
2022-06-20,30.20979
2022-06-21,27.59906
2022-06-22,27.73892
2022-06-23,30.16317
2022-06-24,24.24242
2022-06-25,15.75757
2022-06-26,14.96503
2022-06-27,25.8275
2022-06-28,31.32867
2022-06-29,26.10722
2022-06-30,24.94172
2022-07-01,26.43356
2022-07-02,22.14452
2022-07-03,15.80419
2022-07-04,25.50116
2022-07-05,22.5641
2022-07-06,25.92074
2022-07-07,21.07226
2022-07-08,20.65268
2022-07-09,12.68065
2022-07-10,12.12121
2022-07-11,18.13519
2022-07-12,20.18648
2022-07-13,18.64801
2022-07-14,15.52447
2022-07-15,14.77855
2022-07-16,9.74358
2022-07-17,11.56177
2022-07-18,16.55011
2022-07-19,15.66433
2022-07-20,18.32167
2022-07-21,16.96969
2022-07-22,16.41025
2022-07-23,11.37529
2022-07-24,10.72261
2022-07-25,16.22377
2022-07-26,16.08391
2022-07-27,14.59207
2022-07-28,15.99067
2022-07-29,13.51981
2022-07-30,10.44289
2022-07-31,13.89277
2022-08-01,14.03263
2022-08-02,17.48251
2022-08-03,19.02097
2022-08-04,21.72494
2022-08-05,18.83449
2022-08-06,12.63403
2022-08-07,13.84615
2022-08-08,20.51282
2022-08-09,28.29836
2022-08-10,17.15617
2022-08-11,18.46153
2022-08-12,15.61771
2022-08-13,15.15151
2022-08-14,13.75291
2022-08-15,13.98601
2022-08-16,26.2937
2022-08-17,24.47552
2022-08-18,18.97435
2022-08-19,17.66899
2022-08-20,21.91142
2022-08-21,17.85547
2022-08-22,22.89044
2022-08-23,26.71328
2022-08-24,18.78787
2022-08-25,23.91608
2022-08-26,18.64801
2022-08-27,15.61771
2022-08-28,17.29603
2022-08-29,24.05594
2022-08-30,48.34498
2022-08-31,21.72494
2022-09-01,18.18181
2022-09-02,16.50349
2022-09-03,13.05361
2022-09-04,11.46853
2022-09-05,20.27972
2022-09-06,17.66899
2022-09-07,22.51748
2022-09-08,15.05827
2022-09-09,11.74825
2022-09-10,14.63869
2022-09-11,13.14685
2022-09-12,17.76223
2022-09-13,26.20046
2022-09-14,24.33566
2022-09-15,21.81818
2022-09-16,20.41958
2022-09-17,13.75291
2022-09-18,11.79487
2022-09-19,18.69463
2022-09-20,19.76689
2022-09-21,17.90209
2022-09-22,20.9324
2022-09-23,18.78787
2022-09-24,12.16783
2022-09-25,12.77389
2022-09-26,26.2937
2022-09-27,25.8275
2022-09-28,31.70163
2022-09-29,22.75058
2022-09-30,20.60606
2022-10-01,12.26107
2022-10-02,13.75291
2022-10-03,20.79254
2022-10-04,26.01398
2022-10-05,23.54312
2022-10-06,18.78787
2022-10-07,15.89743
2022-10-08,10.16317
2022-10-09,11.04895
2022-10-10,13.79953
2022-10-11,18.55477
2022-10-12,17.06293
2022-10-13,17.06293
2022-10-14,15.94405
2022-10-15,12.91375
2022-10-16,12.12121
2022-10-17,14.87179
2022-10-18,15.19813
2022-10-19,18.46153
2022-10-20,18.78787
2022-10-21,13.10023
2022-10-22,9.93006
2022-10-23,11.00233
2022-10-24,12.96037
2022-10-25,13.37995
2022-10-26,15.99067
2022-10-27,4.75524
2022-10-28,0.9324
2022-10-29,0.4662
2022-10-30,0.6993
2022-10-31,12.82051
2022-11-01,17.15617
2022-11-02,15.99067
2022-11-03,15.71095
2022-11-04,12.26107
2022-11-05,9.23076
2022-11-06,11.04895
2022-11-07,14.87179
2022-11-08,13.56643
2022-11-09,15.33799
2022-11-10,13.51981
2022-11-11,14.07925
2022-11-12,11.74825
2022-11-13,12.40093
2022-11-14,14.73193
2022-11-15,17.29603
2022-11-16,15.43123
2022-11-17,13.19347
2022-11-18,9.88344
2022-11-19,10.25641
2022-11-20,8.01864
2022-11-21,10.30303
2022-11-22,12.30769
2022-11-23,13.47319
2022-11-24,9.13752
2022-11-25,10.81585
2022-11-26,8.34498
2022-11-27,7.87878
2022-11-28,10.58275
2022-11-29,10.30303
2022-11-30,12.91375
2022-12-01,12.26107
2022-12-02,11.18881
2022-12-03,0.83916
2022-12-04,5.96736
2022-12-05,9.69696
2022-12-06,9.97668
2022-12-07,10.72261
2022-12-08,13.33333
2022-12-09,10.76923
2022-12-10,7.64568
2022-12-11,8.48484
2022-12-12,11.98135
2022-12-13,28.57808
2022-12-14,16.22377
2022-12-15,12.40093
2022-12-16,10.67599
2022-12-17,9.0909
2022-12-18,9.88344
2022-12-19,10.53613
2022-12-20,12.44755
2022-12-21,11.60839
2022-12-22,15.33799
2022-12-23,11.93473
2022-12-24,9.23076
2022-12-25,8.81118
2022-12-26,11.84149
2022-12-27,14.31235
2022-12-28,19.39393
2022-12-29,13.28671
2022-12-30,9.88344
2022-12-31,5.96736
2023-01-01,8.34498
2023-01-02,10.86247
2023-01-03,14.31235
2023-01-04,14.73193
2023-01-05,14.68531
2023-01-06,15.15151
2023-01-07,11.74825
2023-01-08,9.60372
2023-01-09,15.80419
2023-01-10,19.48717
2023-01-11,19.72027
2023-01-12,15.47785
2023-01-13,15.57109
2023-01-14,11.88811
2023-01-15,11.04895
2023-01-16,14.54545
2023-01-17,16.41025
2023-01-18,17.24941
2023-01-19,13.24009
2023-01-20,11.60839
2023-01-21,9.5571
2023-01-22,9.88344
2023-01-23,11.84149
2023-01-24,16.13053
2023-01-25,18.97435
2023-01-26,20.41958
2023-01-27,20.51282
2023-01-28,15.05827
2023-01-29,14.26573
2023-01-30,19.76689
2023-01-31,19.02097
2023-02-01,19.44055
2023-02-02,23.12354
2023-02-03,24.61538
2023-02-04,17.15617
2023-02-05,14.45221
2023-02-06,20.55944
2023-02-07,24.84848
2023-02-08,20.41958
2023-02-09,21.21212
2023-02-10,18.32167
2023-02-11,13.98601
2023-02-12,14.21911
2023-02-13,18.74125
2023-02-14,20.88578
2023-02-15,18.88111
2023-02-16,20.97902
2023-02-17,15.33799
2023-02-18,11.70163
2023-02-19,11.65501
2023-02-20,18.04195
2023-02-21,18.55477
2023-02-22,17.01631
2023-02-23,18.32167
2023-02-24,16.82983
2023-02-25,12.44755
2023-02-26,13.42657
2023-02-27,20.79254
2023-02-28,23.68298
2023-03-01,22.00466
2023-03-02,19.67365
2023-03-03,18.60139
2023-03-04,16.68997
2023-03-05,15.19813
2023-03-06,23.54312
2023-03-07,24.05594
2023-03-08,23.82284
2023-03-09,19.53379
2023-03-10,17.29603
2023-03-11,12.02797
2023-03-12,13.37995
2023-03-13,19.39393
2023-03-14,28.99766
2023-03-15,33.47319
2023-03-16,28.76456
2023-03-17,27.27272
2023-03-18,20.74592
2023-03-19,26.62004
2023-03-20,32.82051
2023-03-21,30.44289
2023-03-22,31.28205
2023-03-23,36.13053
2023-03-24,27.6923
2023-03-25,18.13519
2023-03-26,19.11421
2023-03-27,27.59906
2023-03-28,28.81118
2023-03-29,26.43356
2023-03-30,28.1585
2023-03-31,27.13286
2023-04-01,17.01631
2023-04-02,16.17715
2023-04-03,25.3613
2023-04-04,30.58275
2023-04-05,30.81585
2023-04-06,35.19813
2023-04-07,30.76923
2023-04-08,16.82983
2023-04-09,19.11421
2023-04-10,32.35431
2023-04-11,38.55477
2023-04-12,36.41025
2023-04-13,33.61305
2023-04-14,30.62937
2023-04-15,21.35198
2023-04-16,23.77622
2023-04-17,30.25641
2023-04-18,37.29603
2023-04-19,36.55011
2023-04-20,34.87179
2023-04-21,27.27272
2023-04-22,18.27505
2023-04-23,18.97435
2023-04-24,28.53146
2023-04-25,31.79487
2023-04-26,27.73892
2023-04-27,29.51048
2023-04-28,24.47552
2023-04-29,20.51282
2023-04-30,16.27039
2023-05-01,17.90209
2023-05-02,32.40093
2023-05-03,26.66666
2023-05-04,20.55944
2023-05-05,16.27039
2023-05-06,16.78321
2023-05-07,17.29603
2023-05-08,22.93706
2023-05-09,26.2937
2023-05-10,23.07692
2023-05-11,24.28904
2023-05-12,20.4662
2023-05-13,19.90675
2023-05-14,14.17249
2023-05-15,19.53379
2023-05-16,24.28904
2023-05-17,23.54312
2023-05-18,24.24242
2023-05-19,26.38694
2023-05-20,17.48251
2023-05-21,20.18648
2023-05-22,24.24242
2023-05-23,30.11655
2023-05-24,27.73892
2023-05-25,26.38694
2023-05-26,24.24242
2023-05-27,20.83916
2023-05-28,17.99533
