date,코미팜주가
2023-05-28,0.36923
2023-05-29,0.52501
2023-05-30,2.45773
2023-05-31,2.3885
2023-06-01,2.48081
2023-06-02,2.20388
2023-06-03,0.42693
2023-06-04,0.3
2023-06-05,2.15196
2023-06-06,0.49616
2023-06-07,2.39427
2023-06-08,2.05965
2023-06-09,2.38273
2023-06-10,0.46731
2023-06-11,0.31154
2023-06-12,1.99619
2023-06-13,2.09427
2023-06-14,1.96157
2023-06-15,1.93272
2023-06-16,1.90388
2023-06-17,0.27115
2023-06-18,0.21346
2023-06-19,2.16927
2023-06-20,1.85195
2023-06-21,2.23273
2023-06-22,1.89811
2023-06-23,1.81734
2023-06-24,0.38077
2023-06-25,0.25385
2023-06-26,1.88657
2023-06-27,1.93272
2023-06-28,1.81157
2023-06-29,2.04234
2023-06-30,1.84042
2023-07-01,0.27115
2023-07-02,0.18461
2023-07-03,2.01926
2023-07-04,2.1635
2023-07-05,1.85195
2023-07-06,1.78849
2023-07-07,1.78849
2023-07-08,0.46731
2023-07-09,0.30577
2023-07-10,1.74234
2023-07-11,1.77695
2023-07-12,1.54618
2023-07-13,1.78849
2023-07-14,1.5981
2023-07-15,0.38077
2023-07-16,0.225
2023-07-17,1.66733
2023-07-18,1.62118
2023-07-19,1.61541
2023-07-20,1.92119
2023-07-21,1.83465
2023-07-22,0.34039
2023-07-23,0.31154
2023-07-24,1.83465
2023-07-25,1.92119
2023-07-26,2.6712
2023-07-27,2.64812
2023-07-28,2.37119
2023-07-29,0.44423
2023-07-30,0.38654
2023-07-31,2.01926
2023-08-01,2.26735
2023-08-02,1.96734
2023-08-03,2.17504
2023-08-04,2.16927
2023-08-05,0.32885
2023-08-06,0.25385
2023-08-07,2.17504
2023-08-08,2.11157
2023-08-09,2.5212
2023-08-10,2.30773
2023-08-11,2.08273
2023-08-12,0.48462
2023-08-13,0.39231
2023-08-14,2.26735
2023-08-15,0.51924
2023-08-16,2.42889
2023-08-17,2.76928
2023-08-18,2.8212
2023-08-19,0.38077
2023-08-20,0.29423
2023-08-21,2.3885
2023-08-22,2.07696
2023-08-23,2.07119
2023-08-24,2.05965
2023-08-25,1.93272
2023-08-26,0.27692
2023-08-27,0.21346
2023-08-28,2.05388
2023-08-29,2.13465
2023-08-30,2.26735
2023-08-31,2.12888
2023-09-01,1.84618
2023-09-02,0.42116
2023-09-03,0.26538
2023-09-04,1.91542
2023-09-05,2.3135
2023-09-06,2.28465
2023-09-07,2.41158
2023-09-08,2.22119
2023-09-09,0.51924
2023-09-10,0.31731
2023-09-11,2.12888
2023-09-12,2.53274
2023-09-13,2.17504
2023-09-14,1.96734
2023-09-15,1.92696
2023-09-16,0.34039
2023-09-17,0.33462
2023-09-18,2.11157
2023-09-19,2.00773
2023-09-20,1.8058
2023-09-21,1.86926
2023-09-22,1.82311
2023-09-23,0.30577
2023-09-24,0.23654
2023-09-25,1.89811
2023-09-26,1.83465
2023-09-27,2.01926
2023-09-28,0.43846
2023-09-29,0.27115
2023-09-30,0.35769
2023-10-01,0.20192
2023-10-02,0.45
2023-10-03,0.375
2023-10-04,1.86926
2023-10-05,1.90965
2023-10-06,1.66733
2023-10-07,0.44423
2023-10-08,0.25962
2023-10-09,0.42116
2023-10-10,1.94426
2023-10-11,2.02503
2023-10-12,2.05388
2023-10-13,1.64426
2023-10-14,0.23077
2023-10-15,0.26538
2023-10-16,1.48272
2023-10-17,1.64426
2023-10-18,1.6558
2023-10-19,2.14042
2023-10-20,1.97888
2023-10-21,0.42116
2023-10-22,0.35192
2023-10-23,3.68084
2023-10-24,2.67697
2023-10-25,2.29042
2023-10-26,2.56735
2023-10-27,2.01926
2023-10-28,0.45
2023-10-29,0.24231
2023-10-30,1.95003
2023-10-31,1.73657
2023-11-01,1.81157
2023-11-02,1.97888
2023-11-03,1.84618
2023-11-04,0.36923
2023-11-05,0.34039
2023-11-06,2.94236
2023-11-07,2.20388
2023-11-08,2.28465
2023-11-09,2.23273
2023-11-10,2.22119
2023-11-11,0.39808
2023-11-12,0.35192
2023-11-13,1.94426
2023-11-14,2.00773
2023-11-15,2.0308
2023-11-16,2.00773
2023-11-17,1.72503
2023-11-18,0.45
2023-11-19,0.33462
2023-11-20,1.79426
2023-11-21,1.73657
2023-11-22,1.84042
2023-11-23,1.77118
2023-11-24,1.91542
2023-11-25,0.36346
2023-11-26,0.27692
2023-11-27,1.78272
2023-11-28,1.66157
2023-11-29,1.77118
2023-11-30,3.27121
2023-12-01,3.44429
2023-12-02,0.70385
2023-12-03,0.42693
2023-12-04,2.30773
2023-12-05,2.16927
2023-12-06,2.26735
2023-12-07,2.06542
2023-12-08,1.73657
2023-12-09,0.36923
2023-12-10,0.27115
2023-12-11,1.64426
2023-12-12,1.94426
2023-12-13,2.43466
2023-12-14,1.96734
2023-12-15,2.15196
2023-12-16,0.46154
2023-12-17,0.34039
2023-12-18,2.12888
2023-12-19,1.93849
2023-12-20,2.68274
2023-12-21,2.61928
2023-12-22,2.3135
2023-12-23,0.5077
2023-12-24,0.33462
2023-12-25,0.43846
2023-12-26,2.08273
2023-12-27,2.13465
2023-12-28,2.2385
2023-12-29,1.40195
2023-12-30,0.36346
2023-12-31,0.36346
2024-01-01,0.35769
2024-01-02,2.57889
2024-01-03,2.20388
2024-01-04,2.4462
2024-01-05,2.25004
2024-01-06,0.43846
2024-01-07,0.35192
2024-01-08,1.93272
2024-01-09,2.68274
2024-01-10,3.13852
2024-01-11,2.65389
2024-01-12,2.40004
2024-01-13,0.39808
2024-01-14,0.30577
2024-01-15,2.21542
2024-01-16,2.12311
2024-01-17,2.20965
2024-01-18,2.67697
2024-01-19,2.61928
2024-01-20,0.41539
2024-01-21,0.29423
2024-01-22,2.55581
2024-01-23,2.30773
2024-01-24,2.29619
2024-01-25,2.23273
2024-01-26,1.97888
2024-01-27,0.3
2024-01-28,0.19615
2024-01-29,2.26735
2024-01-30,2.32504
2024-01-31,2.22696
2024-02-01,2.1058
2024-02-02,2.38273
2024-02-03,0.30577
2024-02-04,0.21923
2024-02-05,1.97888
2024-02-06,2.04811
2024-02-07,2.08273
2024-02-08,2.1058
2024-02-09,0.225
2024-02-10,0.10384
2024-02-11,0.21346
2024-02-12,0.17308
2024-02-13,2.55581
2024-02-14,2.46927
2024-02-15,2.49235
2024-02-16,2.36543
2024-02-17,0.30577
2024-02-18,0.18461
2024-02-19,2.55581
2024-02-20,2.05965
2024-02-21,2.25581
2024-02-22,2.25581
2024-02-23,2.23273
2024-02-24,0.21346
2024-02-25,0.21346
2024-02-26,2.05388
2024-02-27,2.05965
2024-02-28,2.12888
2024-02-29,2.53274
2024-03-01,0.27115
2024-03-02,0.31154
2024-03-03,0.225
2024-03-04,2.24427
2024-03-05,3.65776
2024-03-06,2.56158
2024-03-07,2.52697
2024-03-08,2.41735
2024-03-09,0.30577
2024-03-10,0.3
2024-03-11,2.04234
2024-03-12,2.2385
2024-03-13,2.15773
2024-03-14,2.03657
2024-03-15,1.86349
2024-03-16,0.28269
2024-03-17,0.28269
2024-03-18,2.17504
2024-03-19,2.11157
2024-03-20,2.12888
