date,연금적금
2020-12-19,26.2295
2020-12-20,22.95081
2020-12-21,29.50819
2020-12-22,28.96174
2020-12-23,22.40437
2020-12-24,31.14754
2020-12-25,22.95081
2020-12-26,26.2295
2020-12-27,10.92896
2020-12-28,40.43715
2020-12-29,37.70491
2020-12-30,42.0765
2020-12-31,33.87978
2021-01-01,20.21857
2021-01-02,33.87978
2021-01-03,40.43715
2021-01-04,41.53005
2021-01-05,47.54098
2021-01-06,32.78688
2021-01-07,38.25136
2021-01-08,25.13661
2021-01-09,20.76502
2021-01-10,14.75409
2021-01-11,36.61202
2021-01-12,36.61202
2021-01-13,29.50819
2021-01-14,33.87978
2021-01-15,54.6448
2021-01-16,47.54098
2021-01-17,69.3989
2021-01-18,74.86338
2021-01-19,80.87431
2021-01-20,63.93442
2021-01-21,88.52459
2021-01-22,71.03825
2021-01-23,49.72677
2021-01-24,45.35519
2021-01-25,77.59562
2021-01-26,71.58469
2021-01-27,63.38797
2021-01-28,71.58469
2021-01-29,50.27322
2021-01-30,42.0765
2021-01-31,40.43715
2021-02-01,58.46994
2021-02-02,43.71584
2021-02-03,43.16939
2021-02-04,51.36612
2021-02-05,42.0765
2021-02-06,34.97267
2021-02-07,29.50819
2021-02-08,39.34426
2021-02-09,40.9836
2021-02-10,38.79781
2021-02-11,24.04371
2021-02-12,16.39344
2021-02-13,33.33333
2021-02-14,37.15846
2021-02-15,52.45901
2021-02-16,65.57377
2021-02-17,50.81967
2021-02-18,41.53005
2021-02-19,31.14754
2021-02-20,26.77595
2021-02-21,32.24043
2021-02-22,47.54098
2021-02-23,40.9836
2021-02-24,43.16939
2021-02-25,50.27322
2021-02-26,39.89071
2021-02-27,25.13661
2021-02-28,28.96174
2021-03-01,40.9836
2021-03-02,47.54098
2021-03-03,36.06557
2021-03-04,41.53005
2021-03-05,34.42622
2021-03-06,22.40437
2021-03-07,36.06557
2021-03-08,34.97267
2021-03-09,39.34426
2021-03-10,56.28415
2021-03-11,40.9836
2021-03-12,36.61202
2021-03-13,21.85792
2021-03-14,31.14754
2021-03-15,39.89071
2021-03-16,36.61202
2021-03-17,39.89071
2021-03-18,32.24043
2021-03-19,30.05464
2021-03-20,16.39344
2021-03-21,27.86885
2021-03-22,33.87978
2021-03-23,28.96174
2021-03-24,34.97267
2021-03-25,32.78688
2021-03-26,34.97267
2021-03-27,13.6612
2021-03-28,24.04371
2021-03-29,38.25136
2021-03-30,23.49726
2021-03-31,20.76502
2021-04-01,22.40437
2021-04-02,23.49726
2021-04-03,26.2295
2021-04-04,21.85792
2021-04-05,34.42622
2021-04-06,24.04371
2021-04-07,29.50819
2021-04-08,33.87978
2021-04-09,26.77595
2021-04-10,9.28961
2021-04-11,16.93989
2021-04-12,26.2295
2021-04-13,22.95081
2021-04-14,26.77595
2021-04-15,20.76502
2021-04-16,25.13661
2021-04-17,11.4754
2021-04-18,19.12568
2021-04-19,21.31147
2021-04-20,24.04371
2021-04-21,24.04371
2021-04-22,22.40437
2021-04-23,26.77595
2021-04-24,16.93989
2021-04-25,19.67213
2021-04-26,19.67213
2021-04-27,20.76502
2021-04-28,19.12568
2021-04-29,15.30054
2021-04-30,20.76502
2021-05-01,8.19672
2021-05-02,11.4754
2021-05-03,16.39344
2021-05-04,22.40437
2021-05-05,9.28961
2021-05-06,27.86885
2021-05-07,13.6612
2021-05-08,12.5683
2021-05-09,12.02185
2021-05-10,21.31147
2021-05-11,19.67213
2021-05-12,14.75409
2021-05-13,21.31147
2021-05-14,16.39344
2021-05-15,13.11475
2021-05-16,10.38251
2021-05-17,21.31147
2021-05-18,23.49726
2021-05-19,12.5683
2021-05-20,22.95081
2021-05-21,29.50819
2021-05-22,10.92896
2021-05-23,11.4754
2021-05-24,29.50819
2021-05-25,22.40437
2021-05-26,21.85792
2021-05-27,26.77595
2021-05-28,27.3224
2021-05-29,13.6612
2021-05-30,14.20765
2021-05-31,19.67213
2021-06-01,32.78688
2021-06-02,25.68306
2021-06-03,18.03278
2021-06-04,25.13661
2021-06-05,8.74316
2021-06-06,11.4754
2021-06-07,28.4153
2021-06-08,23.49726
2021-06-09,21.85792
2021-06-10,21.31147
2021-06-11,8.19672
2021-06-12,11.4754
2021-06-13,16.93989
2021-06-14,22.95081
2021-06-15,30.05464
2021-06-16,21.85792
2021-06-17,22.95081
2021-06-18,23.49726
2021-06-19,12.5683
2021-06-20,18.03278
2021-06-21,21.31147
2021-06-22,21.85792
2021-06-23,35.51912
2021-06-24,15.84699
2021-06-25,22.40437
2021-06-26,13.6612
2021-06-27,18.03278
2021-06-28,17.48633
2021-06-29,16.93989
2021-06-30,28.4153
2021-07-01,22.40437
2021-07-02,19.67213
2021-07-03,11.4754
2021-07-04,22.40437
2021-07-05,18.57923
2021-07-06,19.67213
2021-07-07,16.93989
2021-07-08,15.30054
2021-07-09,8.74316
2021-07-10,7.10382
2021-07-11,13.11475
2021-07-12,18.03278
2021-07-13,23.49726
2021-07-14,18.57923
2021-07-15,26.2295
2021-07-16,12.02185
2021-07-17,16.39344
2021-07-18,19.67213
2021-07-19,22.40437
2021-07-20,22.40437
2021-07-21,19.67213
2021-07-22,24.04371
2021-07-23,18.57923
2021-07-24,12.02185
2021-07-25,14.75409
2021-07-26,30.05464
2021-07-27,28.96174
2021-07-28,29.50819
2021-07-29,25.13661
2021-07-30,24.04371
2021-07-31,12.02185
2021-08-01,13.11475
2021-08-02,25.68306
2021-08-03,19.12568
2021-08-04,18.57923
2021-08-05,20.21857
2021-08-06,17.48633
2021-08-07,15.84699
2021-08-08,13.6612
2021-08-09,22.40437
2021-08-10,33.33333
2021-08-11,24.59016
2021-08-12,25.13661
2021-08-13,22.40437
2021-08-14,9.83606
2021-08-15,8.74316
2021-08-16,16.39344
2021-08-17,22.40437
2021-08-18,22.95081
2021-08-19,31.14754
2021-08-20,19.67213
2021-08-21,15.30054
2021-08-22,23.49726
2021-08-23,21.85792
2021-08-24,22.95081
2021-08-25,25.68306
2021-08-26,26.2295
2021-08-27,21.85792
2021-08-28,9.28961
2021-08-29,18.57923
2021-08-30,22.95081
2021-08-31,24.04371
2021-09-01,25.13661
2021-09-02,25.13661
2021-09-03,16.39344
2021-09-04,11.4754
2021-09-05,14.20765
2021-09-06,19.67213
2021-09-07,23.49726
2021-09-08,22.40437
2021-09-09,19.67213
2021-09-10,20.76502
2021-09-11,14.20765
2021-09-12,18.03278
2021-09-13,21.85792
2021-09-14,19.67213
2021-09-15,18.57923
2021-09-16,16.93989
2021-09-17,16.39344
2021-09-18,16.39344
2021-09-19,8.74316
2021-09-20,16.39344
2021-09-21,16.39344
2021-09-22,22.40437
2021-09-23,34.97267
2021-09-24,25.13661
2021-09-25,17.48633
2021-09-26,22.95081
2021-09-27,27.86885
2021-09-28,24.04371
2021-09-29,26.2295
2021-09-30,32.24043
2021-10-01,22.40437
2021-10-02,16.39344
2021-10-03,12.5683
2021-10-04,17.48633
2021-10-05,27.86885
2021-10-06,24.59016
2021-10-07,21.31147
2021-10-08,23.49726
2021-10-09,5.46448
2021-10-10,20.21857
2021-10-11,25.68306
2021-10-12,22.95081
2021-10-13,25.68306
2021-10-14,19.67213
2021-10-15,21.31147
2021-10-16,11.4754
2021-10-17,15.30054
2021-10-18,21.31147
2021-10-19,26.2295
2021-10-20,19.12568
2021-10-21,17.48633
2021-10-22,8.19672
2021-10-23,16.39344
2021-10-24,19.12568
2021-10-25,27.3224
2021-10-26,22.40437
2021-10-27,21.31147
2021-10-28,22.95081
2021-10-29,19.12568
2021-10-30,12.02185
2021-10-31,12.02185
2021-11-01,20.21857
2021-11-02,25.68306
2021-11-03,19.12568
2021-11-04,20.76502
2021-11-05,17.48633
2021-11-06,13.6612
2021-11-07,11.4754
2021-11-08,23.49726
2021-11-09,23.49726
2021-11-10,22.40437
2021-11-11,19.12568
2021-11-12,20.21857
2021-11-13,13.6612
2021-11-14,24.59016
2021-11-15,36.06557
2021-11-16,31.69398
2021-11-17,21.31147
2021-11-18,21.85792
2021-11-19,26.77595
2021-11-20,13.6612
2021-11-21,21.31147
2021-11-22,28.4153
2021-11-23,21.85792
2021-11-24,21.31147
2021-11-25,24.59016
2021-11-26,27.86885
2021-11-27,10.38251
2021-11-28,10.92896
2021-11-29,26.77595
2021-11-30,29.50819
2021-12-01,22.95081
2021-12-02,20.76502
2021-12-03,27.3224
2021-12-04,14.20765
2021-12-05,16.39344
2021-12-06,19.12568
2021-12-07,20.21857
2021-12-08,20.21857
2021-12-09,31.14754
2021-12-10,26.2295
2021-12-11,21.31147
2021-12-12,26.77595
2021-12-13,22.40437
2021-12-14,20.21857
2021-12-15,26.77595
2021-12-16,24.04371
2021-12-17,24.04371
2021-12-18,14.20765
2021-12-19,17.48633
2021-12-20,26.2295
2021-12-21,34.42622
2021-12-22,35.51912
2021-12-23,28.96174
2021-12-24,18.57923
2021-12-25,15.30054
2021-12-26,14.20765
2021-12-27,21.31147
2021-12-28,30.05464
2021-12-29,35.51912
2021-12-30,42.62295
2021-12-31,31.69398
2022-01-01,16.39344
2022-01-02,31.14754
2022-01-03,33.33333
2022-01-04,27.86885
2022-01-05,38.79781
2022-01-06,26.77595
2022-01-07,23.49726
2022-01-08,26.2295
2022-01-09,16.93989
2022-01-10,28.4153
2022-01-11,29.50819
2022-01-12,28.4153
2022-01-13,39.89071
2022-01-14,28.96174
2022-01-15,21.31147
2022-01-16,20.21857
2022-01-17,50.27322
2022-01-18,49.18032
2022-01-19,42.0765
2022-01-20,39.89071
2022-01-21,54.09836
2022-01-22,29.50819
2022-01-23,38.79781
2022-01-24,68.30601
2022-01-25,60.10928
2022-01-26,58.46994
2022-01-27,54.09836
2022-01-28,52.45901
2022-01-29,27.3224
2022-01-30,16.93989
2022-01-31,28.96174
2022-02-01,38.25136
2022-02-02,46.99453
2022-02-03,55.19125
2022-02-04,60.10928
2022-02-05,42.62295
2022-02-06,37.70491
2022-02-07,71.58469
2022-02-08,48.63387
2022-02-09,54.09836
2022-02-10,65.57377
2022-02-11,49.72677
2022-02-12,27.3224
2022-02-13,44.26229
2022-02-14,54.09836
2022-02-15,61.20218
2022-02-16,56.8306
2022-02-17,74.86338
2022-02-18,60.10928
2022-02-19,34.42622
2022-02-20,43.16939
2022-02-21,91.80327
2022-02-22,100.0
2022-02-23,93.98907
2022-02-24,61.74863
2022-02-25,87.97814
2022-02-26,55.19125
2022-02-27,39.34426
2022-02-28,70.4918
2022-03-01,55.19125
2022-03-02,54.09836
2022-03-03,40.43715
2022-03-04,54.6448
2022-03-05,39.34426
2022-03-06,34.97267
2022-03-07,38.79781
2022-03-08,40.9836
2022-03-09,23.49726
2022-03-10,56.8306
2022-03-11,38.79781
2022-03-12,26.2295
2022-03-13,36.06557
2022-03-14,34.42622
2022-03-15,31.69398
2022-03-16,33.87978
2022-03-17,36.06557
2022-03-18,31.69398
2022-03-19,21.31147
2022-03-20,25.68306
2022-03-21,31.69398
2022-03-22,23.49726
2022-03-23,21.31147
2022-03-24,27.3224
2022-03-25,32.78688
2022-03-26,14.75409
2022-03-27,16.93989
2022-03-28,27.86885
2022-03-29,18.03278
2022-03-30,25.68306
2022-03-31,30.60109
2022-04-01,25.13661
2022-04-02,14.20765
2022-04-03,18.03278
2022-04-04,18.03278
2022-04-05,26.2295
2022-04-06,24.59016
2022-04-07,18.03278
2022-04-08,24.59016
2022-04-09,9.83606
2022-04-10,20.21857
2022-04-11,27.3224
2022-04-12,25.13661
2022-04-13,35.51912
2022-04-14,25.13661
2022-04-15,26.77595
2022-04-16,10.92896
2022-04-17,14.75409
2022-04-18,34.42622
2022-04-19,23.49726
2022-04-20,22.40437
2022-04-21,24.59016
2022-04-22,22.40437
2022-04-23,10.38251
2022-04-24,20.21857
2022-04-25,32.78688
2022-04-26,26.2295
2022-04-27,22.40437
2022-04-28,25.68306
2022-04-29,18.03278
2022-04-30,11.4754
2022-05-01,15.84699
2022-05-02,17.48633
2022-05-03,27.3224
2022-05-04,24.59016
2022-05-05,14.20765
2022-05-06,23.49726
2022-05-07,10.92896
2022-05-08,12.02185
2022-05-09,27.3224
2022-05-10,32.78688
2022-05-11,31.69398
2022-05-12,31.14754
2022-05-13,18.03278
2022-05-14,15.84699
2022-05-15,17.48633
2022-05-16,23.49726
2022-05-17,22.95081
2022-05-18,18.57923
2022-05-19,20.21857
2022-05-20,26.2295
2022-05-21,12.02185
2022-05-22,9.83606
2022-05-23,26.77595
2022-05-24,17.48633
2022-05-25,30.60109
2022-05-26,27.86885
2022-05-27,31.14754
2022-05-28,14.75409
2022-05-29,15.30054
2022-05-30,26.2295
2022-05-31,21.31147
2022-06-01,19.67213
2022-06-02,19.12568
2022-06-03,25.68306
2022-06-04,9.28961
2022-06-05,10.38251
2022-06-06,11.4754
2022-06-07,20.21857
2022-06-08,22.95081
2022-06-09,19.67213
2022-06-10,26.2295
2022-06-11,12.5683
2022-06-12,19.12568
2022-06-13,16.39344
2022-06-14,22.40437
2022-06-15,27.3224
2022-06-16,19.12568
2022-06-17,19.67213
2022-06-18,15.84699
2022-06-19,10.92896
2022-06-20,21.31147
2022-06-21,22.40437
2022-06-22,22.95081
2022-06-23,27.86885
2022-06-24,18.57923
2022-06-25,8.19672
2022-06-26,14.20765
2022-06-27,20.76502
2022-06-28,22.40437
2022-06-29,24.04371
2022-06-30,25.13661
2022-07-01,20.21857
2022-07-02,13.6612
2022-07-03,12.5683
2022-07-04,20.21857
2022-07-05,19.67213
2022-07-06,22.40437
2022-07-07,18.03278
2022-07-08,10.92896
2022-07-09,7.10382
2022-07-10,14.75409
2022-07-11,18.57923
2022-07-12,18.03278
2022-07-13,16.39344
2022-07-14,25.68306
2022-07-15,16.93989
2022-07-16,12.5683
2022-07-17,14.20765
2022-07-18,18.03278
2022-07-19,12.02185
2022-07-20,18.03278
2022-07-21,26.2295
2022-07-22,19.12568
2022-07-23,6.55737
2022-07-24,20.21857
2022-07-25,28.4153
2022-07-26,27.86885
2022-07-27,26.77595
2022-07-28,24.59016
2022-07-29,18.03278
2022-07-30,14.20765
2022-07-31,19.12568
2022-08-01,23.49726
2022-08-02,19.12568
2022-08-03,25.68306
2022-08-04,24.04371
2022-08-05,21.31147
2022-08-06,12.02185
2022-08-07,8.19672
2022-08-08,14.75409
2022-08-09,10.38251
2022-08-10,21.85792
2022-08-11,25.68306
2022-08-12,17.48633
2022-08-13,9.83606
2022-08-14,10.38251
2022-08-15,14.20765
2022-08-16,22.40437
2022-08-17,19.67213
2022-08-18,19.12568
2022-08-19,15.84699
2022-08-20,9.83606
2022-08-21,16.39344
2022-08-22,16.39344
2022-08-23,22.95081
2022-08-24,35.51912
2022-08-25,19.67213
2022-08-26,23.49726
2022-08-27,12.5683
2022-08-28,10.92896
2022-08-29,16.93989
2022-08-30,21.85792
2022-08-31,19.12568
2022-09-01,21.31147
2022-09-02,15.30054
2022-09-03,12.5683
2022-09-04,17.48633
2022-09-05,19.12568
2022-09-06,16.39344
2022-09-07,18.57923
2022-09-08,20.21857
2022-09-09,12.5683
2022-09-10,9.83606
2022-09-11,18.57923
2022-09-12,15.30054
2022-09-13,21.85792
2022-09-14,17.48633
2022-09-15,19.67213
2022-09-16,24.59016
2022-09-17,17.48633
2022-09-18,16.39344
2022-09-19,14.75409
2022-09-20,19.12568
2022-09-21,24.59016
2022-09-22,19.12568
2022-09-23,18.03278
2022-09-24,10.38251
2022-09-25,12.02185
2022-09-26,19.12568
2022-09-27,19.12568
2022-09-28,13.6612
2022-09-29,19.12568
2022-09-30,18.57923
2022-10-01,16.39344
2022-10-02,10.92896
2022-10-03,12.5683
2022-10-04,23.49726
2022-10-05,16.93989
2022-10-06,20.21857
2022-10-07,25.68306
2022-10-08,8.19672
2022-10-09,12.5683
2022-10-10,9.28961
2022-10-11,18.57923
2022-10-12,28.96174
2022-10-13,20.21857
2022-10-14,17.48633
2022-10-15,9.28961
2022-10-16,13.6612
2022-10-17,25.68306
2022-10-18,20.76502
2022-10-19,23.49726
2022-10-20,26.77595
2022-10-21,24.04371
2022-10-22,11.4754
2022-10-23,12.5683
2022-10-24,16.93989
2022-10-25,21.85792
2022-10-26,29.50819
2022-10-27,20.76502
2022-10-28,16.39344
2022-10-29,8.74316
2022-10-30,9.83606
2022-10-31,22.95081
2022-11-01,16.93989
2022-11-02,20.21857
2022-11-03,22.40437
2022-11-04,18.03278
2022-11-05,16.39344
2022-11-06,16.93989
2022-11-07,21.31147
2022-11-08,26.77595
2022-11-09,21.31147
2022-11-10,20.76502
2022-11-11,18.57923
2022-11-12,13.11475
2022-11-13,18.57923
2022-11-14,12.02185
2022-11-15,19.67213
2022-11-16,17.48633
2022-11-17,15.84699
2022-11-18,15.84699
2022-11-19,8.74316
2022-11-20,15.30054
2022-11-21,29.50819
2022-11-22,23.49726
2022-11-23,25.68306
2022-11-24,20.76502
2022-11-25,18.57923
2022-11-26,18.57923
2022-11-27,15.30054
2022-11-28,21.31147
2022-11-29,28.96174
2022-11-30,20.21857
2022-12-01,17.48633
2022-12-02,13.11475
2022-12-03,7.65027
2022-12-04,13.6612
2022-12-05,22.95081
2022-12-06,22.40437
2022-12-07,26.2295
2022-12-08,27.86885
2022-12-09,28.96174
2022-12-10,14.75409
2022-12-11,16.93989
2022-12-12,32.24043
2022-12-13,34.42622
2022-12-14,25.68306
2022-12-15,26.2295
2022-12-16,21.85792
2022-12-17,16.93989
2022-12-18,19.12568
2022-12-19,31.69398
2022-12-20,39.89071
2022-12-21,31.69398
2022-12-22,18.57923
2022-12-23,27.86885
2022-12-24,16.93989
2022-12-25,19.67213
2022-12-26,28.4153
2022-12-27,26.2295
2022-12-28,32.78688
2022-12-29,25.13661
2022-12-30,25.68306
2022-12-31,14.75409
2023-01-01,18.57923
2023-01-02,24.04371
2023-01-03,29.50819
2023-01-04,23.49726
2023-01-05,33.87978
2023-01-06,41.53005
2023-01-07,15.30054
2023-01-08,22.40437
2023-01-09,28.96174
2023-01-10,27.3224
2023-01-11,33.33333
2023-01-12,34.97267
2023-01-13,22.95081
2023-01-14,17.48633
2023-01-15,25.13661
2023-01-16,39.34426
2023-01-17,46.44808
2023-01-18,48.63387
2023-01-19,50.27322
2023-01-20,46.99453
2023-01-21,22.95081
2023-01-22,36.61202
2023-01-23,33.87978
2023-01-24,42.0765
2023-01-25,85.2459
2023-01-26,79.78142
2023-01-27,71.03825
2023-01-28,38.25136
2023-01-29,35.51912
2023-01-30,55.7377
2023-01-31,68.85245
2023-02-01,54.09836
2023-02-02,45.90163
2023-02-03,51.91256
2023-02-04,30.60109
2023-02-05,26.77595
2023-02-06,42.0765
2023-02-07,38.79781
2023-02-08,44.80874
2023-02-09,35.51912
2023-02-10,53.55191
2023-02-11,20.76502
2023-02-12,22.40437
2023-02-13,42.0765
2023-02-14,42.0765
2023-02-15,44.26229
2023-02-16,46.99453
2023-02-17,36.06557
2023-02-18,26.2295
2023-02-19,35.51912
2023-02-20,42.62295
2023-02-21,46.99453
2023-02-22,34.42622
2023-02-23,43.71584
2023-02-24,53.55191
2023-02-25,27.86885
2023-02-26,19.67213
2023-02-27,35.51912
2023-02-28,53.00546
2023-03-01,23.49726
2023-03-02,26.2295
2023-03-03,34.42622
2023-03-04,28.96174
2023-03-05,21.85792
2023-03-06,37.70491
2023-03-07,37.15846
2023-03-08,32.24043
2023-03-09,33.33333
2023-03-10,36.61202
2023-03-11,20.76502
2023-03-12,20.76502
2023-03-13,22.95081
2023-03-14,29.50819
2023-03-15,34.42622
2023-03-16,25.68306
2023-03-17,22.40437
2023-03-18,18.03278
2023-03-19,15.84699
2023-03-20,27.3224
2023-03-21,30.60109
2023-03-22,26.77595
2023-03-23,22.40437
2023-03-24,32.24043
2023-03-25,14.75409
2023-03-26,16.93989
2023-03-27,18.57923
2023-03-28,25.68306
2023-03-29,18.57923
2023-03-30,23.49726
2023-03-31,21.85792
2023-04-01,17.48633
2023-04-02,24.59016
2023-04-03,15.84699
2023-04-04,24.59016
2023-04-05,28.96174
2023-04-06,20.76502
2023-04-07,18.03278
2023-04-08,12.5683
2023-04-09,17.48633
2023-04-10,30.60109
2023-04-11,24.59016
2023-04-12,20.21857
2023-04-13,17.48633
2023-04-14,21.31147
2023-04-15,11.4754
2023-04-16,9.83606
2023-04-17,23.49726
2023-04-18,17.48633
2023-04-19,15.84699
2023-04-20,12.5683
2023-04-21,12.02185
2023-04-22,11.4754
2023-04-23,12.02185
2023-04-24,14.20765
2023-04-25,29.50819
2023-04-26,21.85792
2023-04-27,16.93989
2023-04-28,15.84699
2023-04-29,8.19672
2023-04-30,9.28961
2023-05-01,18.03278
2023-05-02,32.78688
2023-05-03,21.31147
2023-05-04,19.12568
2023-05-05,16.39344
2023-05-06,10.38251
2023-05-07,24.04371
2023-05-08,27.86885
2023-05-09,24.04371
2023-05-10,30.05464
2023-05-11,22.40437
2023-05-12,21.85792
2023-05-13,10.38251
2023-05-14,17.48633
2023-05-15,20.21857
2023-05-16,27.86885
2023-05-17,24.59016
2023-05-18,16.93989
2023-05-19,25.13661
2023-05-20,10.38251
2023-05-21,12.5683
2023-05-22,26.2295
2023-05-23,32.24043
2023-05-24,28.4153
2023-05-25,38.25136
2023-05-26,26.77595
2023-05-27,18.03278
2023-05-28,18.57923
