date,부동산중개수수료
2021-08-07,10.93544
2021-08-08,5.90111
2021-08-09,10.73434
2021-08-10,13.19603
2021-08-11,16.20553
2021-08-12,15.39421
2021-08-13,11.40697
2021-08-14,13.75078
2021-08-15,9.16025
2021-08-16,40.50343
2021-08-17,49.85091
2021-08-18,26.13549
2021-08-19,23.72928
2021-08-20,100.0
2021-08-21,37.75743
2021-08-22,16.684
2021-08-23,22.34241
2021-08-24,19.70737
2021-08-25,18.5216
2021-08-26,18.10554
2021-08-27,16.21246
2021-08-28,14.63837
2021-08-29,9.9577
2021-08-30,17.55772
2021-08-31,16.87816
2021-09-01,16.53838
2021-09-02,22.59898
2021-09-03,24.20775
2021-09-04,17.12086
2021-09-05,11.5942
2021-09-06,16.51064
2021-09-07,17.71721
2021-09-08,18.06393
2021-09-09,16.40662
2021-09-10,17.04458
2021-09-11,14.76319
2021-09-12,11.07412
2021-09-13,17.62013
2021-09-14,16.86429
2021-09-15,18.10554
2021-09-16,16.00443
2021-09-17,14.12523
2021-09-18,11.49018
2021-09-19,7.14929
2021-09-20,5.53359
2021-09-21,6.94126
2021-09-22,7.57922
2021-09-23,19.29824
2021-09-24,19.31211
2021-09-25,17.44677
2021-09-26,13.42486
2021-09-27,21.46175
2021-09-28,20.98328
2021-09-29,23.13986
2021-09-30,24.55446
2021-10-01,27.91762
2021-10-02,22.7238
2021-10-03,13.97961
2021-10-04,21.51723
2021-10-05,25.94133
2021-10-06,22.31467
2021-10-07,21.37854
2021-10-08,19.17342
2021-10-09,16.63546
2021-10-10,12.48179
2021-10-11,34.21399
2021-10-12,29.29755
2021-10-13,21.66978
2021-10-14,21.48949
2021-10-15,58.99729
2021-10-16,31.9534
2021-10-17,18.3413
2021-10-18,30.47638
2021-10-19,66.50717
2021-10-20,30.15047
2021-10-21,19.31211
2021-10-22,18.37597
2021-10-23,15.00589
2021-10-24,10.82449
2021-10-25,18.84751
2021-10-26,16.37889
2021-10-27,16.48984
2021-10-28,17.76575
2021-10-29,16.7256
2021-10-30,15.83801
2021-10-31,10.30441
2021-11-01,16.48984
2021-11-02,15.93509
2021-11-03,13.95187
2021-11-04,14.03508
2021-11-05,13.22377
2021-11-06,11.27522
2021-11-07,8.00915
2021-11-08,13.31391
2021-11-09,12.77997
2021-11-10,13.68837
2021-11-11,11.82303
2021-11-12,12.21135
2021-11-13,11.80916
2021-11-14,8.1201
2021-11-15,15.06136
2021-11-16,12.96026
2021-11-17,12.565
2021-11-18,12.58581
2021-11-19,12.53727
2021-11-20,11.15733
2021-11-21,8.20331
2021-11-22,12.82157
2021-11-23,12.66902
2021-11-24,11.91318
2021-11-25,12.565
2021-11-26,11.86464
2021-11-27,9.78434
2021-11-28,7.6971
2021-11-29,14.30552
2021-11-30,14.29165
2021-12-01,12.10734
2021-12-02,11.96172
2021-12-03,11.80916
2021-12-04,10.63726
2021-12-05,7.62083
2021-12-06,12.48179
2021-12-07,13.12669
2021-12-08,13.22377
2021-12-09,11.87851
2021-12-10,12.71063
2021-12-11,10.91463
2021-12-12,7.37812
2021-12-13,13.07814
2021-12-14,12.44019
2021-12-15,12.57194
2021-12-16,11.54566
2021-12-17,10.84529
2021-12-18,9.44456
2021-12-19,7.50988
2021-12-20,12.97413
2021-12-21,12.02413
2021-12-22,11.55953
2021-12-23,11.46245
2021-12-24,10.54018
2021-12-25,7.02447
2021-12-26,6.31717
2021-12-27,12.06573
2021-12-28,12.06573
2021-12-29,11.90624
2021-12-30,11.80916
2021-12-31,9.45842
2022-01-01,6.32411
2022-01-02,6.60148
2022-01-03,11.98252
2022-01-04,13.01574
2022-01-05,12.565
2022-01-06,13.57742
2022-01-07,12.40551
2022-01-08,12.21135
2022-01-09,8.56389
2022-01-10,14.90187
2022-01-11,13.20296
2022-01-12,13.10588
2022-01-13,12.73836
2022-01-14,13.07814
2022-01-15,13.84786
2022-01-16,8.96609
2022-01-17,13.50807
2022-01-18,12.38471
2022-01-19,12.91866
2022-01-20,14.43727
2022-01-21,13.32778
2022-01-22,12.1004
2022-01-23,8.40441
2022-01-24,12.57194
2022-01-25,13.11975
2022-01-26,12.85625
2022-01-27,12.39858
2022-01-28,12.68289
2022-01-29,7.82886
2022-01-30,5.00658
2022-01-31,4.45877
2022-02-01,4.26461
2022-02-02,6.14381
2022-02-03,13.07121
2022-02-04,14.49275
2022-02-05,14.49968
2022-02-06,10.08945
2022-02-07,15.01976
2022-02-08,13.92413
2022-02-09,14.53435
2022-02-10,14.91574
2022-02-11,13.68143
2022-02-12,13.28617
2022-02-13,10.10332
2022-02-14,14.44421
2022-02-15,13.84786
2022-02-16,13.4734
2022-02-17,14.38873
2022-02-18,14.45808
2022-02-19,13.7161
2022-02-20,9.74273
2022-02-21,14.8464
2022-02-22,13.80625
2022-02-23,13.36245
2022-02-24,13.00187
2022-02-25,13.30004
2022-02-26,11.94785
2022-02-27,8.88287
2022-02-28,15.51903
2022-03-01,12.15588
2022-03-02,12.44712
2022-03-03,11.65661
2022-03-04,11.19201
2022-03-05,10.9077
2022-03-06,7.60002
2022-03-07,11.22668
2022-03-08,10.80368
2022-03-09,8.79966
2022-03-10,10.77595
2022-03-11,10.78288
2022-03-12,11.19201
2022-03-13,7.09382
2022-03-14,11.28909
2022-03-15,11.80916
2022-03-16,11.22668
2022-03-17,11.27522
2022-03-18,10.97011
2022-03-19,10.98398
2022-03-20,7.51681
2022-03-21,11.89237
2022-03-22,11.08799
2022-03-23,11.6358
2022-03-24,10.89383
2022-03-25,11.09493
2022-03-26,10.02704
2022-03-27,7.60696
2022-03-28,11.73288
2022-03-29,11.67048
2022-03-30,12.24603
2022-03-31,13.6953
2022-04-01,12.07267
2022-04-02,10.07558
2022-04-03,7.84966
2022-04-04,13.25844
2022-04-05,11.49018
2022-04-06,12.45406
2022-04-07,11.91318
2022-04-08,11.48325
2022-04-09,10.06864
2022-04-10,7.03834
2022-04-11,12.47486
2022-04-12,11.40004
2022-04-13,11.21974
2022-04-14,11.80916
2022-04-15,12.15588
2022-04-16,10.51244
2022-04-17,7.48214
2022-04-18,12.7869
2022-04-19,12.2807
2022-04-20,12.35697
2022-04-21,11.60807
2022-04-22,11.23361
2022-04-23,10.47777
2022-04-24,7.6555
2022-04-25,11.93398
2022-04-26,11.82997
2022-04-27,11.69128
2022-04-28,11.75369
2022-04-29,12.58581
2022-04-30,10.39456
2022-05-01,6.47666
2022-05-02,11.8369
2022-05-03,11.79529
2022-05-04,10.47777
2022-05-05,8.33506
2022-05-06,10.69967
2022-05-07,8.40441
2022-05-08,6.78177
2022-05-09,12.26683
2022-05-10,12.21829
2022-05-11,11.42084
2022-05-12,10.65806
2022-05-13,10.93544
2022-05-14,9.38215
2022-05-15,7.36426
2022-05-16,12.39858
2022-05-17,12.31537
2022-05-18,10.9077
2022-05-19,11.70515
2022-05-20,11.89931
2022-05-21,9.0701
2022-05-22,6.49746
2022-05-23,11.75369
2022-05-24,11.30296
2022-05-25,11.86464
2022-05-26,11.41391
2022-05-27,11.60807
2022-05-28,8.8482
2022-05-29,6.44199
2022-05-30,13.06428
2022-05-31,12.2807
2022-06-01,9.74967
2022-06-02,10.75514
2022-06-03,10.25587
2022-06-04,8.82047
2022-06-05,5.62374
2022-06-06,7.80112
2022-06-07,11.51792
2022-06-08,11.22668
2022-06-09,10.87996
2022-06-10,11.82303
2022-06-11,9.35441
2022-06-12,6.44892
2022-06-13,11.92011
2022-06-14,12.13508
2022-06-15,11.30989
2022-06-16,10.75514
2022-06-17,11.31682
2022-06-18,10.05478
2022-06-19,6.66389
2022-06-20,11.8577
2022-06-21,10.49857
2022-06-22,10.94931
2022-06-23,9.68032
2022-06-24,10.19346
2022-06-25,8.8482
2022-06-26,6.09527
2022-06-27,10.86609
2022-06-28,10.32522
2022-06-29,10.86609
2022-06-30,11.1712
2022-07-01,9.30587
2022-07-02,8.27959
2022-07-03,6.07447
2022-07-04,10.65806
2022-07-05,10.06864
2022-07-06,9.90222
2022-07-07,9.54857
2022-07-08,9.25039
2022-07-09,7.88433
2022-07-10,5.88724
2022-07-11,10.17959
2022-07-12,9.5347
2022-07-13,9.18798
2022-07-14,9.63178
2022-07-15,9.61098
2022-07-16,7.95367
2022-07-17,4.89563
2022-07-18,10.26281
2022-07-19,8.89674
2022-07-20,9.21572
2022-07-21,8.85514
2022-07-22,8.52229
2022-07-23,7.53761
2022-07-24,4.65987
2022-07-25,9.87448
2022-07-26,9.54164
2022-07-27,9.26426
2022-07-28,9.22959
2022-07-29,8.99382
2022-07-30,7.36426
2022-07-31,4.92337
2022-08-01,9.05623
2022-08-02,7.82886
2022-08-03,8.77192
2022-08-04,8.11316
2022-08-05,8.66098
2022-08-06,6.98287
2022-08-07,5.21461
2022-08-08,8.66791
2022-08-09,8.57083
2022-08-10,8.87594
2022-08-11,9.35441
2022-08-12,9.45842
2022-08-13,7.35039
2022-08-14,4.70147
2022-08-15,6.88579
2022-08-16,10.07558
2022-08-17,10.08945
2022-08-18,9.3128
2022-08-19,9.76353
2022-08-20,8.16864
2022-08-21,5.71388
2022-08-22,10.77595
2022-08-23,10.04091
2022-08-24,10.17266
2022-08-25,9.76353
2022-08-26,10.00624
2022-08-27,7.26024
2022-08-28,5.22155
2022-08-29,10.2212
2022-08-30,9.46536
2022-08-31,9.7566
2022-09-01,9.19492
2022-09-02,8.41827
2022-09-03,7.41973
2022-09-04,5.04125
2022-09-05,7.80112
2022-09-06,7.41973
2022-09-07,7.37119
2022-09-08,6.29637
2022-09-09,2.76679
2022-09-10,2.35073
2022-09-11,2.76679
2022-09-12,4.82629
2022-09-13,9.91609
2022-09-14,10.17959
2022-09-15,10.81755
2022-09-16,9.95076
2022-09-17,8.02995
2022-09-18,5.39491
2022-09-19,9.77047
2022-09-20,10.18653
2022-09-21,9.52777
2022-09-22,9.29893
2022-09-23,8.93835
2022-09-24,7.919
2022-09-25,5.65148
2022-09-26,10.02704
2022-09-27,10.4639
2022-09-28,9.96463
2022-09-29,9.34054
2022-09-30,10.23507
2022-10-01,8.92448
2022-10-02,5.75549
2022-10-03,8.10623
2022-10-04,11.87157
2022-10-05,11.99639
2022-10-06,10.9077
2022-10-07,10.6858
2022-10-08,8.342
2022-10-09,5.30476
2022-10-10,7.8982
2022-10-11,10.59565
2022-10-12,11.1296
2022-10-13,10.87303
2022-10-14,10.9285
2022-10-15,9.0493
2022-10-16,6.06754
2022-10-17,10.40149
2022-10-18,10.21427
2022-10-19,10.33215
2022-10-20,10.40843
2022-10-21,9.76353
2022-10-22,8.05769
2022-10-23,5.596
2022-10-24,11.14347
2022-10-25,9.93689
2022-10-26,10.64419
2022-10-27,12.45406
2022-10-28,10.02704
2022-10-29,7.60696
2022-10-30,4.90257
2022-10-31,11.25442
2022-11-01,10.73434
2022-11-02,9.56937
2022-11-03,10.07558
2022-11-04,9.71499
2022-11-05,7.88433
2022-11-06,5.31169
2022-11-07,10.22813
2022-11-08,10.26974
2022-11-09,9.72886
2022-11-10,10.74128
2022-11-11,10.11025
2022-11-12,7.94674
2022-11-13,5.48505
2022-11-14,10.59565
2022-11-15,10.56792
2022-11-16,10.14492
2022-11-17,9.03543
2022-11-18,8.91061
2022-11-19,7.29491
2022-11-20,5.31169
2022-11-21,9.98543
2022-11-22,9.59018
2022-11-23,9.92996
2022-11-24,8.8274
2022-11-25,8.64017
2022-11-26,7.30878
2022-11-27,4.98578
2022-11-28,9.36134
2022-11-29,8.72338
2022-11-30,9.72193
2022-12-01,8.32119
2022-12-02,8.36973
2022-12-03,6.55987
2022-12-04,4.6876
2022-12-05,9.23653
2022-12-06,7.81499
2022-12-07,8.95222
2022-12-08,8.95222
2022-12-09,8.51535
2022-12-10,8.05075
2022-12-11,5.77629
2022-12-12,10.45003
2022-12-13,9.06317
2022-12-14,8.66098
2022-12-15,8.05769
2022-12-16,9.00076
2022-12-17,7.46134
2022-12-18,5.03432
2022-12-19,9.34747
2022-12-20,9.65952
2022-12-21,9.11171
2022-12-22,9.05623
2022-12-23,8.04382
2022-12-24,6.5252
2022-12-25,4.50038
2022-12-26,9.34054
2022-12-27,9.2712
2022-12-28,9.62485
2022-12-29,8.77192
2022-12-30,8.87594
2022-12-31,6.31024
2023-01-01,3.94563
2023-01-02,10.15186
2023-01-03,10.25587
2023-01-04,10.54711
2023-01-05,9.99237
2023-01-06,9.90222
2023-01-07,9.80514
2023-01-08,6.19235
2023-01-09,11.03945
2023-01-10,11.58726
2023-01-11,11.54566
2023-01-12,10.85916
2023-01-13,10.27667
2023-01-14,9.86755
2023-01-15,6.46279
2023-01-16,11.52485
2023-01-17,10.69273
2023-01-18,9.99237
2023-01-19,9.54164
2023-01-20,8.36973
2023-01-21,3.9387
2023-01-22,3.31461
2023-01-23,4.02884
2023-01-24,4.96498
2023-01-25,11.52485
2023-01-26,11.28215
2023-01-27,11.87157
2023-01-28,11.19201
2023-01-29,7.80805
2023-01-30,14.30552
2023-01-31,13.34165
2023-02-01,12.38471
2023-02-02,11.68434
2023-02-03,11.72595
2023-02-04,11.8577
2023-02-05,8.44601
2023-02-06,13.61209
2023-02-07,12.48179
2023-02-08,12.53033
2023-02-09,12.08654
2023-02-10,12.57887
2023-02-11,12.3223
2023-02-12,7.8774
2023-02-13,12.93946
2023-02-14,12.29457
2023-02-15,13.56355
2023-02-16,11.80916
2023-02-17,11.96865
2023-02-18,11.35843
2023-02-19,7.9398
2023-02-20,13.2307
2023-02-21,12.1004
2023-02-22,11.80916
2023-02-23,11.44164
2023-02-24,12.06573
2023-02-25,10.04784
2023-02-26,7.04528
2023-02-27,13.02267
2023-02-28,11.78142
2023-03-01,10.29054
2023-03-02,11.74675
2023-03-03,9.98543
2023-03-04,10.31828
2023-03-05,6.53907
2023-03-06,11.60807
2023-03-07,11.58033
2023-03-08,10.67193
2023-03-09,11.12266
2023-03-10,10.56792
2023-03-11,9.42375
2023-03-12,5.84564
2023-03-13,11.87851
2023-03-14,10.92157
2023-03-15,11.03945
2023-03-16,11.01171
2023-03-17,10.23507
2023-03-18,9.57631
2023-03-19,6.79564
2023-03-20,12.5442
2023-03-21,11.37923
2023-03-22,10.73434
2023-03-23,10.25587
2023-03-24,10.93544
2023-03-25,8.37667
2023-03-26,6.32411
2023-03-27,11.35843
2023-03-28,11.00478
2023-03-29,11.06025
2023-03-30,10.69967
2023-03-31,10.665
2023-04-01,8.71645
2023-04-02,6.51827
2023-04-03,10.96317
2023-04-04,9.9785
2023-04-05,10.35989
2023-04-06,10.20733
2023-04-07,10.15879
2023-04-08,8.61244
2023-04-09,6.40038
2023-04-10,11.72595
2023-04-11,10.40843
2023-04-12,10.87996
2023-04-13,10.99785
2023-04-14,10.13799
2023-04-15,8.64017
2023-04-16,6.45586
2023-04-17,11.30989
2023-04-18,10.04784
2023-04-19,11.10879
2023-04-20,11.02558
2023-04-21,10.87303
2023-04-22,8.08543
2023-04-23,6.17848
2023-04-24,10.86609
2023-04-25,10.43616
2023-04-26,10.51938
2023-04-27,10.45697
2023-04-28,10.94931
2023-04-29,8.35586
2023-04-30,5.89418
2023-05-01,9.292
2023-05-02,11.73982
2023-05-03,11.11573
2023-05-04,9.60404
2023-05-05,6.9898
2023-05-06,7.05914
2023-05-07,5.81097
2023-05-08,10.58872
2023-05-09,10.36682
2023-05-10,11.35843
2023-05-11,10.4847
2023-05-12,10.52631
2023-05-13,8.29346
2023-05-14,6.4836
2023-05-15,11.67048
2023-05-16,10.17266
2023-05-17,10.86609
2023-05-18,10.92157
2023-05-19,11.615
2023-05-20,8.93141
2023-05-21,6.3033
2023-05-22,11.15733
2023-05-23,11.03252
2023-05-24,11.03945
2023-05-25,10.81755
2023-05-26,11.24748
2023-05-27,7.61389
2023-05-28,5.52666
2023-05-29,8.50842
