date,현대자동차주가
2021-03-26,17.5231
2021-03-27,2.71792
2021-03-28,2.17642
2021-03-29,17.38012
2021-03-30,17.68609
2021-03-31,16.14329
2021-04-01,16.17206
2021-04-02,23.60966
2021-04-03,3.19522
2021-04-04,2.3836
2021-04-05,19.53278
2021-04-06,17.99373
2021-04-07,16.97034
2021-04-08,16.17539
2021-04-09,15.05571
2021-04-10,2.17142
2021-04-11,1.71412
2021-04-12,15.96738
2021-04-13,16.66062
2021-04-14,17.43639
2021-04-15,16.10369
2021-04-16,15.75186
2021-04-17,2.35483
2021-04-18,1.74747
2021-04-19,15.19994
2021-04-20,14.91773
2021-04-21,14.48836
2021-04-22,15.08197
2021-04-23,14.94232
2021-04-24,2.11181
2021-04-25,1.65576
2021-04-26,15.31416
2021-04-27,14.33371
2021-04-28,14.02398
2021-04-29,14.80184
2021-04-30,15.25122
2021-05-01,1.94881
2021-05-02,1.76748
2021-05-03,19.34061
2021-05-04,17.74278
2021-05-05,2.91218
2021-05-06,16.13079
2021-05-07,14.72806
2021-05-08,1.79874
2021-05-09,1.44858
2021-05-10,17.85492
2021-05-11,15.62972
2021-05-12,17.35177
2021-05-13,17.94371
2021-05-14,17.17294
2021-05-15,2.02051
2021-05-16,1.73205
2021-05-17,15.2483
2021-05-18,15.72518
2021-05-19,2.6137
2021-05-20,16.28002
2021-05-21,16.4772
2021-05-22,1.98216
2021-05-23,1.57489
2021-05-24,15.86525
2021-05-25,14.81351
2021-05-26,14.47461
2021-05-27,14.70638
2021-05-28,19.73579
2021-05-29,2.23645
2021-05-30,1.8421
2021-05-31,17.5873
2021-06-01,17.28841
2021-06-02,18.18841
2021-06-03,18.3068
2021-06-04,17.97789
2021-06-05,2.25896
2021-06-06,1.81042
2021-06-07,19.38688
2021-06-08,17.65233
2021-06-09,17.00036
2021-06-10,16.19624
2021-06-11,16.49679
2021-06-12,1.79916
2021-06-13,1.40773
2021-06-14,15.67433
2021-06-15,14.76224
2021-06-16,15.53093
2021-06-17,13.82806
2021-06-18,14.35122
2021-06-19,1.98466
2021-06-20,3.44492
2021-06-21,15.35585
2021-06-22,18.37766
2021-06-23,17.89577
2021-06-24,19.21597
2021-06-25,16.65436
2021-06-26,2.0201
2021-06-27,1.5332
2021-06-28,14.91189
2021-06-29,13.64881
2021-06-30,13.66048
2021-07-01,13.50791
2021-07-02,12.87637
2021-07-03,1.54112
2021-07-04,1.276
2021-07-05,13.708
2021-07-06,13.39828
2021-07-07,13.58586
2021-07-08,14.05274
2021-07-09,14.17072
2021-07-10,1.69828
2021-07-11,1.45817
2021-07-12,14.26242
2021-07-13,13.58086
2021-07-14,12.41532
2021-07-15,12.72546
2021-07-16,11.75543
2021-07-17,1.39481
2021-07-18,1.14261
2021-07-19,11.67998
2021-07-20,12.4074
2021-07-21,12.97725
2021-07-22,13.68799
2021-07-23,13.48081
2021-07-24,1.51194
2021-07-25,1.13719
2021-07-26,11.24311
2021-07-27,11.20893
2021-07-28,11.10263
2021-07-29,10.85835
2021-07-30,10.83626
2021-07-31,1.40064
2021-08-01,1.11718
2021-08-02,11.0426
2021-08-03,11.74209
2021-08-04,13.15691
2021-08-05,11.91717
2021-08-06,11.33732
2021-08-07,1.34353
2021-08-08,1.12718
2021-08-09,12.00888
2021-08-10,11.57368
2021-08-11,11.59411
2021-08-12,13.11398
2021-08-13,13.14232
2021-08-14,1.55446
2021-08-15,1.02672
2021-08-16,2.29481
2021-08-17,12.53204
2021-08-18,12.58373
2021-08-19,13.67632
2021-08-20,14.14737
2021-08-21,1.82584
2021-08-22,1.29143
2021-08-23,14.53338
2021-08-24,14.65135
2021-08-25,13.61546
2021-08-26,12.60207
2021-08-27,11.65955
2021-08-28,1.41565
2021-08-29,1.07466
2021-08-30,12.0414
2021-08-31,12.82468
2021-09-01,14.15863
2021-09-02,11.94927
2021-09-03,12.24066
2021-09-04,1.46734
2021-09-05,1.17512
2021-09-06,11.725
2021-09-07,10.6049
2021-09-08,11.56951
2021-09-09,11.79837
2021-09-10,11.71875
2021-09-11,1.39272
2021-09-12,1.11176
2021-09-13,10.95756
2021-09-14,12.68545
2021-09-15,11.39151
2021-09-16,10.32144
2021-09-17,10.2414
2021-09-18,1.36271
2021-09-19,0.91667
2021-09-20,0.85956
2021-09-21,0.93043
2021-09-22,1.02714
2021-09-23,11.02134
2021-09-24,10.09091
2021-09-25,1.41607
2021-09-26,0.98962
2021-09-27,10.19721
2021-09-28,10.12885
2021-09-29,11.70082
2021-09-30,10.90796
2021-10-01,11.81129
2021-10-02,1.60907
2021-10-03,1.17095
2021-10-04,2.26854
2021-10-05,13.40119
2021-10-06,13.47748
2021-10-07,13.78387
2021-10-08,13.47873
2021-10-09,1.52362
2021-10-10,1.10759
2021-10-11,1.88712
2021-10-12,13.26738
2021-10-13,13.79763
2021-10-14,12.88095
2021-10-15,11.71083
2021-10-16,1.39064
2021-10-17,0.98754
2021-10-18,10.77581
2021-10-19,10.38772
2021-10-20,9.90499
2021-10-21,9.36641
2021-10-22,8.7407
2021-10-23,1.00629
2021-10-24,0.80703
2021-10-25,10.82417
2021-10-26,11.20434
2021-10-27,10.54446
2021-10-28,10.5703
2021-10-29,9.64487
2021-10-30,1.14511
2021-10-31,0.85039
2021-11-01,9.38308
2021-11-02,10.52861
2021-11-03,9.43352
2021-11-04,11.58452
2021-11-05,10.20471
2021-11-06,1.15011
2021-11-07,0.88874
2021-11-08,10.06173
2021-11-09,9.35766
2021-11-10,9.23051
2021-11-11,9.03084
2021-11-12,9.51565
2021-11-13,1.11426
2021-11-14,1.01296
2021-11-15,9.97127
2021-11-16,9.01667
2021-11-17,9.03251
2021-11-18,8.73278
2021-11-19,9.88081
2021-11-20,1.16637
2021-11-21,0.90791
2021-11-22,14.09276
2021-11-23,11.73376
2021-11-24,10.39564
2021-11-25,9.13297
2021-11-26,8.99415
2021-11-27,1.23557
2021-11-28,0.98003
2021-11-29,10.54987
2021-11-30,11.83797
2021-12-01,12.14728
2021-12-02,11.79337
2021-12-03,10.56822
2021-12-04,1.11968
2021-12-05,0.89416
2021-12-06,10.40814
2021-12-07,10.32185
2021-12-08,10.86127
2021-12-09,10.34395
2021-12-10,9.50522
2021-12-11,1.08008
2021-12-12,0.82413
2021-12-13,11.61912
2021-12-14,10.01629
2021-12-15,9.57401
2021-12-16,9.72366
2021-12-17,9.31222
2021-12-18,1.0534
2021-12-19,0.85122
2021-12-20,9.34765
2021-12-21,9.5861
2021-12-22,9.76326
2021-12-23,9.96419
2021-12-24,12.03931
2021-12-25,1.36062
2021-12-26,1.22556
2021-12-27,10.89253
2021-12-28,10.69494
2021-12-29,10.00837
2021-12-30,9.03542
2021-12-31,3.10185
2022-01-01,0.82371
2022-01-02,0.87623
2022-01-03,10.25932
2022-01-04,10.0905
2022-01-05,11.84506
2022-01-06,12.02597
2022-01-07,11.19726
2022-01-08,1.24182
2022-01-09,1.06424
2022-01-10,10.55029
2022-01-11,10.28809
2022-01-12,10.7508
2022-01-13,8.84617
2022-01-14,7.85946
2022-01-15,1.03047
2022-01-16,0.93001
2022-01-17,8.53811
2022-01-18,8.32009
2022-01-19,8.42931
2022-01-20,8.66484
2022-01-21,8.61815
2022-01-22,1.09634
2022-01-23,0.83371
2022-01-24,9.17007
2022-01-25,10.77123
2022-01-26,10.51778
2022-01-27,11.86382
2022-01-28,12.15853
2022-01-29,1.40439
2022-01-30,0.83747
2022-01-31,0.78578
2022-02-01,0.84664
2022-02-02,1.10759
2022-02-03,11.20268
2022-02-04,10.1993
2022-02-05,1.30643
2022-02-06,0.89249
2022-02-07,10.03839
2022-02-08,9.85289
2022-02-09,10.00212
2022-02-10,9.69865
2022-02-11,9.1213
2022-02-12,1.1672
2022-02-13,0.87873
2022-02-14,10.11592
2022-02-15,10.17178
2022-02-16,10.25432
2022-02-17,9.75201
2022-02-18,8.56187
2022-02-19,1.02839
2022-02-20,0.7741
2022-02-21,8.8074
2022-02-22,8.45182
2022-02-23,8.60481
2022-02-24,11.25645
2022-02-25,10.57905
2022-02-26,1.25057
2022-02-27,0.94043
2022-02-28,10.17262
2022-03-01,1.93297
2022-03-02,10.89879
2022-03-03,11.45988
2022-03-04,10.00629
2022-03-05,1.20472
2022-03-06,0.96002
2022-03-07,11.25353
2022-03-08,11.09596
2022-03-09,1.60907
2022-03-10,10.33936
2022-03-11,9.84872
2022-03-12,1.33728
2022-03-13,1.01546
2022-03-14,10.93339
2022-03-15,10.13218
2022-03-16,10.72287
2022-03-17,11.69832
2022-03-18,10.49693
2022-03-19,1.31394
2022-03-20,0.97128
2022-03-21,9.42477
2022-03-22,9.95627
2022-03-23,10.20638
2022-03-24,9.55983
2022-03-25,8.52352
2022-03-26,1.03172
2022-03-27,0.79661
2022-03-28,8.7307
2022-03-29,8.54978
2022-03-30,10.2539
2022-03-31,9.48688
2022-04-01,7.99786
2022-04-02,0.95877
2022-04-03,0.71616
2022-04-04,8.649
2022-04-05,8.08248
2022-04-06,8.35969
2022-04-07,8.72445
2022-04-08,7.90615
2022-04-09,0.91208
2022-04-10,0.70365
2022-04-11,8.8445
2022-04-12,8.03329
2022-04-13,8.81616
2022-04-14,8.59063
2022-04-15,7.57183
2022-04-16,0.92459
2022-04-17,0.70907
2022-04-18,8.04663
2022-04-19,8.25381
2022-04-20,8.5602
2022-04-21,8.60898
2022-04-22,7.54682
2022-04-23,0.89291
2022-04-24,0.6307
2022-04-25,8.50226
2022-04-26,11.31023
2022-04-27,9.85747
2022-04-28,9.29679
2022-04-29,8.93371
2022-04-30,0.9571
2022-05-01,0.7741
2022-05-02,8.50309
2022-05-03,8.08498
2022-05-04,7.36757
2022-05-05,1.19138
2022-05-06,7.07618
2022-05-07,0.79036
2022-05-08,0.58151
2022-05-09,7.13996
2022-05-10,7.62644
2022-05-11,7.50096
2022-05-12,7.576
2022-05-13,9.0621
2022-05-14,1.02714
2022-05-15,0.6603
2022-05-16,7.73357
2022-05-17,7.62269
2022-05-18,7.48387
2022-05-19,7.43177
2022-05-20,8.29883
2022-05-21,1.276
2022-05-22,1.21681
2022-05-23,9.91458
2022-05-24,8.49642
2022-05-25,8.10958
2022-05-26,7.6427
2022-05-27,7.33339
2022-05-28,0.86331
2022-05-29,0.63904
2022-05-30,7.95159
2022-05-31,8.19462
2022-06-01,1.40815
2022-06-02,6.78272
2022-06-03,6.87276
2022-06-04,0.83163
2022-06-05,0.61486
2022-06-06,0.85206
2022-06-07,6.52051
2022-06-08,6.92278
2022-06-09,6.53302
2022-06-10,6.37503
2022-06-11,0.82579
2022-06-12,0.61403
2022-06-13,9.03084
2022-06-14,9.42519
2022-06-15,8.97206
2022-06-16,8.21588
2022-06-17,8.07498
2022-06-18,1.0238
2022-06-19,0.83622
2022-06-20,8.43848
2022-06-21,7.749
2022-06-22,7.8282
2022-06-23,7.56683
2022-06-24,7.35465
2022-06-25,0.85581
2022-06-26,0.74742
2022-06-27,9.65363
2022-06-28,9.11463
2022-06-29,9.37725
2022-06-30,8.85076
2022-07-01,8.05831
2022-07-02,0.9371
2022-07-03,0.63571
2022-07-04,7.63853
2022-07-05,7.6206
2022-07-06,7.27127
2022-07-07,7.3238
2022-07-08,6.92361
2022-07-09,0.71699
2022-07-10,0.53149
2022-07-11,6.97239
2022-07-12,6.64307
2022-07-13,7.59309
2022-07-14,6.7402
2022-07-15,6.93362
2022-07-16,0.88124
2022-07-17,0.67031
2022-07-18,7.80569
2022-07-19,7.70022
2022-07-20,8.30258
2022-07-21,8.21838
2022-07-22,8.00453
2022-07-23,0.99045
2022-07-24,0.67572
2022-07-25,8.8741
2022-07-26,7.62102
2022-07-27,7.18415
2022-07-28,7.56016
2022-07-29,7.23918
2022-07-30,0.79828
2022-07-31,0.59652
2022-08-01,6.81565
2022-08-02,6.15242
2022-08-03,6.8144
2022-08-04,6.55594
2022-08-05,6.64974
2022-08-06,0.76118
2022-08-07,0.54358
2022-08-08,6.65349
2022-08-09,6.71935
2022-08-10,6.23329
2022-08-11,6.68892
2022-08-12,6.75854
2022-08-13,0.75701
2022-08-14,0.56651
2022-08-15,0.84914
2022-08-16,7.30254
2022-08-17,7.3709
2022-08-18,7.07285
2022-08-19,6.66058
2022-08-20,0.80037
2022-08-21,0.56859
2022-08-22,6.36586
2022-08-23,6.22496
2022-08-24,6.12783
2022-08-25,6.59513
2022-08-26,6.17243
2022-08-27,0.70657
2022-08-28,0.45646
2022-08-29,6.23413
2022-08-30,7.02908
2022-08-31,6.64307
2022-09-01,6.08406
2022-09-02,6.86984
2022-09-03,0.69282
2022-09-04,0.5244
2022-09-05,6.93362
2022-09-06,6.54719
2022-09-07,6.9282
2022-09-08,6.05071
2022-09-09,0.72741
2022-09-10,0.52065
2022-09-11,0.5836
2022-09-12,0.79203
2022-09-13,7.3213
2022-09-14,6.63681
2022-09-15,6.09615
2022-09-16,6.38837
2022-09-17,0.84247
2022-09-18,0.60736
2022-09-19,6.08614
2022-09-20,5.72306
2022-09-21,5.43417
2022-09-22,5.66595
2022-09-23,5.66928
2022-09-24,0.72533
2022-09-25,0.50314
2022-09-26,6.8936
2022-09-27,6.68559
2022-09-28,7.00699
2022-09-29,6.74353
2022-09-30,6.58012
2022-10-01,0.74659
2022-10-02,0.60694
2022-10-03,0.76577
2022-10-04,6.63556
2022-10-05,6.56553
2022-10-06,6.03028
2022-10-07,5.62009
2022-10-08,0.63571
2022-10-09,0.49022
2022-10-10,0.66989
2022-10-11,6.39337
2022-10-12,6.15076
2022-10-13,5.93774
2022-10-14,6.01611
2022-10-15,0.8137
2022-10-16,0.57401
2022-10-17,6.22996
2022-10-18,6.45423
2022-10-19,6.17994
2022-10-20,5.29828
2022-10-21,4.99856
2022-10-22,0.57526
2022-10-23,0.40643
2022-10-24,6.16285
2022-10-25,5.97484
2022-10-26,6.05821
2022-10-27,6.27998
2022-10-28,5.81977
2022-10-29,0.66905
2022-10-30,0.40685
2022-10-31,5.75349
2022-11-01,6.14075
2022-11-02,5.74724
2022-11-03,5.82144
2022-11-04,5.48336
2022-11-05,0.61403
2022-11-06,0.43728
2022-11-07,6.42964
2022-11-08,6.6043
2022-11-09,6.46173
2022-11-10,6.13617
2022-11-11,7.62894
2022-11-12,0.81996
2022-11-13,0.53941
2022-11-14,7.69772
2022-11-15,6.51176
2022-11-16,6.01069
2022-11-17,5.51296
2022-11-18,5.4817
2022-11-19,0.56859
2022-11-20,0.40602
2022-11-21,5.05692
2022-11-22,4.72093
2022-11-23,5.12195
2022-11-24,4.95896
2022-11-25,4.33783
2022-11-26,0.46771
2022-11-27,0.36933
2022-11-28,4.58295
2022-11-29,4.67799
2022-11-30,4.88434
2022-12-01,5.28327
2022-12-02,4.43955
2022-12-03,0.47146
2022-12-04,0.38476
2022-12-05,4.82431
2022-12-06,4.25738
2022-12-07,4.36576
2022-12-08,4.33492
2022-12-09,4.47498
2022-12-10,0.51357
2022-12-11,0.38851
2022-12-12,4.35242
2022-12-13,4.92102
2022-12-14,4.93269
2022-12-15,4.47498
2022-12-16,4.21903
2022-12-17,0.50106
2022-12-18,0.37308
2022-12-19,4.65173
2022-12-20,4.50166
2022-12-21,4.2728
2022-12-22,4.45831
2022-12-23,4.11481
2022-12-24,0.47438
2022-12-25,0.40852
2022-12-26,4.26405
2022-12-27,4.0527
2022-12-28,4.42954
2022-12-29,4.21486
2022-12-30,2.03677
2022-12-31,0.46354
2023-01-01,0.40518
2023-01-02,5.45335
2023-01-03,5.3087
2023-01-04,5.48837
2023-01-05,4.85432
2023-01-06,4.96229
2023-01-07,0.63029
2023-01-08,0.42436
2023-01-09,5.76933
2023-01-10,5.18031
2023-01-11,4.88184
2023-01-12,5.09485
2023-01-13,5.33871
2023-01-14,0.63529
2023-01-15,0.42227
2023-01-16,5.09402
2023-01-17,4.41204
2023-01-18,4.04937
2023-01-19,4.08272
2023-01-20,3.66627
2023-01-21,0.42144
2023-01-22,0.33765
2023-01-23,0.33348
2023-01-24,0.45812
2023-01-25,4.97688
2023-01-26,7.16247
2023-01-27,7.10161
2023-01-28,0.83121
2023-01-29,0.57985
2023-01-30,5.781
2023-01-31,5.32871
2023-02-01,5.76891
2023-02-02,5.96984
2023-02-03,5.84978
2023-02-04,0.64488
2023-02-05,0.42269
2023-02-06,5.24034
2023-02-07,4.97521
2023-02-08,5.32704
2023-02-09,4.91602
2023-02-10,4.65173
2023-02-11,0.51815
2023-02-12,0.40893
2023-02-13,4.58378
2023-02-14,5.16238
2023-02-15,4.59295
2023-02-16,6.14909
2023-02-17,5.4967
2023-02-18,0.66655
2023-02-19,0.41977
2023-02-20,5.05233
2023-02-21,4.63589
2023-02-22,4.27697
2023-02-23,4.8093
2023-02-24,4.17776
2023-02-25,0.45229
2023-02-26,0.36016
2023-02-27,4.18526
2023-02-28,4.65757
2023-03-01,0.79578
2023-03-02,5.1232
2023-03-03,4.4754
2023-03-04,0.57151
2023-03-05,0.45437
2023-03-06,4.96021
2023-03-07,4.43204
2023-03-08,4.27572
2023-03-09,4.69467
2023-03-10,4.09314
2023-03-11,0.48939
2023-03-12,0.38934
2023-03-13,4.6559
2023-03-14,4.46456
2023-03-15,4.85432
2023-03-16,4.2332
2023-03-17,4.26947
2023-03-18,0.47438
2023-03-19,0.3389
2023-03-20,4.14983
2023-03-21,4.06896
2023-03-22,4.75386
2023-03-23,5.1703
2023-03-24,4.50791
2023-03-25,0.45479
2023-03-26,0.32139
2023-03-27,3.99726
2023-03-28,4.16109
2023-03-29,4.43288
2023-03-30,4.7722
2023-03-31,5.19156
2023-04-01,0.66697
2023-04-02,0.47521
2023-04-03,4.83265
2023-04-04,5.03232
2023-04-05,5.14487
2023-04-06,4.96646
2023-04-07,5.3112
2023-04-08,0.56234
2023-04-09,0.57484
2023-04-10,5.7043
2023-04-11,7.74441
2023-04-12,9.26011
2023-04-13,7.95576
2023-04-14,6.94154
2023-04-15,0.70824
2023-04-16,0.49814
2023-04-17,6.02945
2023-04-18,6.53552
2023-04-19,5.964
2023-04-20,5.26326
2023-04-21,4.88267
2023-04-22,0.5886
2023-04-23,0.44103
2023-04-24,5.14279
2023-04-25,8.20963
2023-04-26,9.43769
2023-04-27,7.77943
2023-04-28,6.48549
2023-04-29,0.71116
2023-04-30,0.53774
2023-05-01,1.75747
2023-05-02,6.45173
2023-05-03,5.59425
2023-05-04,5.01982
2023-05-05,0.74826
2023-05-06,0.50981
2023-05-07,0.44062
2023-05-08,6.0603
2023-05-09,6.04154
2023-05-10,7.21792
2023-05-11,6.78939
2023-05-12,5.51546
2023-05-13,0.60903
2023-05-14,0.44854
2023-05-15,5.63552
2023-05-16,5.48336
2023-05-17,5.59675
2023-05-18,5.58424
2023-05-19,5.79934
2023-05-20,0.64529
2023-05-21,0.42894
2023-05-22,6.11991
2023-05-23,5.71764
2023-05-24,5.05567
2023-05-25,4.9452
2023-05-26,5.32537
2023-05-27,0.57568
2023-05-28,0.45937
2023-05-29,1.083
