date,고배당주
2020-09-23,19.32314
2020-09-24,18.0131
2020-09-25,14.13755
2020-09-26,9.06113
2020-09-27,9.49781
2020-09-28,11.84497
2020-09-29,13.31877
2020-09-30,9.00655
2020-10-01,8.29694
2020-10-02,6.16812
2020-10-03,6.87772
2020-10-04,10.31659
2020-10-05,14.90174
2020-10-06,16.37554
2020-10-07,14.57423
2020-10-08,15.88427
2020-10-09,10.04366
2020-10-10,10.04366
2020-10-11,9.00655
2020-10-12,15.0655
2020-10-13,14.46506
2020-10-14,14.6834
2020-10-15,12.88209
2020-10-16,10.91703
2020-10-17,8.7882
2020-10-18,10.48034
2020-10-19,14.79257
2020-10-20,13.97379
2020-10-21,15.7751
2020-10-22,17.79475
2020-10-23,16.26637
2020-10-24,8.18777
2020-10-25,11.29912
2020-10-26,12.06331
2020-10-27,14.13755
2020-10-28,12.93668
2020-10-29,12.66375
2020-10-30,10.04366
2020-10-31,6.49563
2020-11-01,6.82314
2020-11-02,9.77074
2020-11-03,11.46288
2020-11-04,10.20742
2020-11-05,15.7751
2020-11-06,18.88646
2020-11-07,23.25327
2020-11-08,12.28165
2020-11-09,20.46943
2020-11-10,18.83187
2020-11-11,21.2882
2020-11-12,18.50436
2020-11-13,16.75764
2020-11-14,9.93449
2020-11-15,10.262
2020-11-16,17.90393
2020-11-17,23.58078
2020-11-18,31.05895
2020-11-19,22.27074
2020-11-20,24.89082
2020-11-21,14.35589
2020-11-22,10.37117
2020-11-23,20.85152
2020-11-24,23.30786
2020-11-25,22.98034
2020-11-26,19.86899
2020-11-27,19.26855
2020-11-28,16.92139
2020-11-29,14.57423
2020-11-30,22.87117
2020-12-01,28.71179
2020-12-02,34.5524
2020-12-03,28.98471
2020-12-04,25.7096
2020-12-05,18.83187
2020-12-06,22.65283
2020-12-07,27.29257
2020-12-08,25.38209
2020-12-09,26.0917
2020-12-10,32.04148
2020-12-11,34.1703
2020-12-12,15.44759
2020-12-13,19.81441
2020-12-14,30.131
2020-12-15,25.65502
2020-12-16,33.95196
2020-12-17,29.47598
2020-12-18,29.7489
2020-12-19,17.19432
2020-12-20,17.2489
2020-12-21,28.00218
2020-12-22,28.43886
2020-12-23,32.47816
2020-12-24,44.97816
2020-12-25,22.16157
2020-12-26,19.26855
2020-12-27,21.72489
2020-12-28,63.91921
2020-12-29,20.36026
2020-12-30,12.55458
2020-12-31,6.11353
2021-01-01,6.87772
2021-01-02,5.40393
2021-01-03,8.62445
2021-01-04,10.31659
2021-01-05,10.09825
2021-01-06,11.89956
2021-01-07,10.37117
2021-01-08,10.04366
2021-01-09,9.11572
2021-01-10,8.73362
2021-01-11,12.44541
2021-01-12,12.33624
2021-01-13,12.22707
2021-01-14,11.18995
2021-01-15,10.04366
2021-01-16,7.96943
2021-01-17,7.64192
2021-01-18,9.5524
2021-01-19,9.00655
2021-01-20,10.09825
2021-01-21,11.40829
2021-01-22,11.62663
2021-01-23,9.38864
2021-01-24,7.25982
2021-01-25,10.53493
2021-01-26,12.39082
2021-01-27,12.71834
2021-01-28,12.39082
2021-01-29,11.51746
2021-01-30,8.67903
2021-01-31,14.95633
2021-02-01,13.91921
2021-02-02,12.99126
2021-02-03,14.13755
2021-02-04,18.17685
2021-02-05,13.26419
2021-02-06,10.53493
2021-02-07,19.26855
2021-02-08,22.70742
2021-02-09,20.08733
2021-02-10,17.90393
2021-02-11,11.35371
2021-02-12,11.62663
2021-02-13,10.6441
2021-02-14,11.24454
2021-02-15,31.6048
2021-02-16,59.82532
2021-02-17,34.77074
2021-02-18,28.60262
2021-02-19,26.0917
2021-02-20,22.21615
2021-02-21,20.52401
2021-02-22,20.68777
2021-02-23,22.16157
2021-02-24,20.5786
2021-02-25,22.37991
2021-02-26,17.68558
2021-02-27,12.71834
2021-02-28,15.0655
2021-03-01,15.22925
2021-03-02,15.44759
2021-03-03,21.06986
2021-03-04,26.36462
2021-03-05,19.81441
2021-03-06,15.7751
2021-03-07,13.37336
2021-03-08,19.15938
2021-03-09,17.68558
2021-03-10,16.86681
2021-03-11,17.08515
2021-03-12,15.39301
2021-03-13,13.64628
2021-03-14,13.42794
2021-03-15,19.59606
2021-03-16,18.17685
2021-03-17,19.86899
2021-03-18,22.37991
2021-03-19,16.04803
2021-03-20,13.81004
2021-03-21,39.08296
2021-03-22,19.05021
2021-03-23,17.95851
2021-03-24,15.33842
2021-03-25,18.17685
2021-03-26,28.82096
2021-03-27,19.1048
2021-03-28,13.86462
2021-03-29,20.30567
2021-03-30,21.45196
2021-03-31,21.39737
2021-04-01,28.00218
2021-04-02,23.79912
2021-04-03,21.01528
2021-04-04,15.12008
2021-04-05,17.84934
2021-04-06,17.631
2021-04-07,18.99563
2021-04-08,16.59388
2021-04-09,17.2489
2021-04-10,10.15283
2021-04-11,11.35371
2021-04-12,17.52183
2021-04-13,18.88646
2021-04-14,22.10698
2021-04-15,23.03493
2021-04-16,27.1834
2021-04-17,15.50218
2021-04-18,13.2096
2021-04-19,22.59825
2021-04-20,21.50655
2021-04-21,22.32532
2021-04-22,19.86899
2021-04-23,21.88864
2021-04-24,17.79475
2021-04-25,16.64847
2021-04-26,20.52401
2021-04-27,19.70524
2021-04-28,18.88646
2021-04-29,19.70524
2021-04-30,16.04803
2021-05-01,11.62663
2021-05-02,11.24454
2021-05-03,11.95414
2021-05-04,16.10262
2021-05-05,11.62663
2021-05-06,14.90174
2021-05-07,14.41048
2021-05-08,13.26419
2021-05-09,13.75545
2021-05-10,18.50436
2021-05-11,15.22925
2021-05-12,16.81222
2021-05-13,18.99563
2021-05-14,15.39301
2021-05-15,15.01091
2021-05-16,13.26419
2021-05-17,16.32096
2021-05-18,24.83624
2021-05-19,17.03056
2021-05-20,19.59606
2021-05-21,17.35807
2021-05-22,23.90829
2021-05-23,17.90393
2021-05-24,19.32314
2021-05-25,19.81441
2021-05-26,18.12227
2021-05-27,17.52183
2021-05-28,18.28602
2021-05-29,11.7358
2021-05-30,20.30567
2021-05-31,21.12445
2021-06-01,16.64847
2021-06-02,18.12227
2021-06-03,23.08951
2021-06-04,19.05021
2021-06-05,12.99126
2021-06-06,14.95633
2021-06-07,14.84716
2021-06-08,20.36026
2021-06-09,20.30567
2021-06-10,17.30349
2021-06-11,18.06768
2021-06-12,16.59388
2021-06-13,13.70087
2021-06-14,16.86681
2021-06-15,18.44978
2021-06-16,18.7227
2021-06-17,18.34061
2021-06-18,22.48908
2021-06-19,12.33624
2021-06-20,16.32096
2021-06-21,17.19432
2021-06-22,17.631
2021-06-23,16.64847
2021-06-24,17.41266
2021-06-25,20.25109
2021-06-26,11.62663
2021-06-27,13.15502
2021-06-28,22.70742
2021-06-29,15.28384
2021-06-30,14.90174
2021-07-01,15.28384
2021-07-02,11.68122
2021-07-03,9.71615
2021-07-04,11.7358
2021-07-05,16.70305
2021-07-06,18.50436
2021-07-07,16.59388
2021-07-08,17.90393
2021-07-09,19.43231
2021-07-10,10.97161
2021-07-11,12.39082
2021-07-12,13.75545
2021-07-13,14.19213
2021-07-14,12.22707
2021-07-15,12.00873
2021-07-16,11.51746
2021-07-17,8.62445
2021-07-18,10.37117
2021-07-19,15.44759
2021-07-20,12.1179
2021-07-21,12.82751
2021-07-22,15.22925
2021-07-23,18.44978
2021-07-24,11.29912
2021-07-25,9.77074
2021-07-26,10.86244
2021-07-27,10.86244
2021-07-28,11.68122
2021-07-29,13.31877
2021-07-30,14.57423
2021-07-31,9.1703
2021-08-01,8.84279
2021-08-02,12.5
2021-08-03,15.0655
2021-08-04,15.0655
2021-08-05,17.74017
2021-08-06,13.48253
2021-08-07,11.24454
2021-08-08,9.71615
2021-08-09,14.41048
2021-08-10,13.42794
2021-08-11,14.41048
2021-08-12,14.95633
2021-08-13,14.46506
2021-08-14,9.98908
2021-08-15,10.04366
2021-08-16,10.20742
2021-08-17,17.13973
2021-08-18,22.81659
2021-08-19,21.77947
2021-08-20,21.72489
2021-08-21,12.60917
2021-08-22,10.58951
2021-08-23,17.35807
2021-08-24,14.35589
2021-08-25,18.34061
2021-08-26,16.59388
2021-08-27,16.64847
2021-08-28,9.33406
2021-08-29,10.6441
2021-08-30,13.42794
2021-08-31,15.88427
2021-09-01,17.52183
2021-09-02,18.55895
2021-09-03,16.64847
2021-09-04,10.48034
2021-09-05,8.89737
2021-09-06,13.04585
2021-09-07,16.97598
2021-09-08,12.39082
2021-09-09,12.22707
2021-09-10,12.06331
2021-09-11,8.24235
2021-09-12,7.64192
2021-09-13,14.30131
2021-09-14,12.55458
2021-09-15,12.22707
2021-09-16,14.73799
2021-09-17,12.55458
2021-09-18,7.75109
2021-09-19,6.27729
2021-09-20,5.45851
2021-09-21,5.45851
2021-09-22,8.56986
2021-09-23,15.0655
2021-09-24,17.90393
2021-09-25,10.42576
2021-09-26,9.49781
2021-09-27,14.19213
2021-09-28,11.57205
2021-09-29,17.57641
2021-09-30,15.66593
2021-10-01,12.39082
2021-10-02,8.29694
2021-10-03,9.87991
2021-10-04,13.42794
2021-10-05,20.14192
2021-10-06,19.37772
2021-10-07,18.66812
2021-10-08,13.81004
2021-10-09,15.22925
2021-10-10,9.49781
2021-10-11,11.29912
2021-10-12,14.46506
2021-10-13,12.77292
2021-10-14,16.43013
2021-10-15,13.75545
2021-10-16,12.44541
2021-10-17,12.33624
2021-10-18,17.30349
2021-10-19,20.74235
2021-10-20,17.631
2021-10-21,16.32096
2021-10-22,15.82969
2021-10-23,7.58733
2021-10-24,9.82532
2021-10-25,16.75764
2021-10-26,15.61135
2021-10-27,13.15502
2021-10-28,17.30349
2021-10-29,11.95414
2021-10-30,8.02401
2021-10-31,7.75109
2021-11-01,12.55458
2021-11-02,12.71834
2021-11-03,13.42794
2021-11-04,11.84497
2021-11-05,14.62882
2021-11-06,7.20524
2021-11-07,8.67903
2021-11-08,11.08078
2021-11-09,12.22707
2021-11-10,10.20742
2021-11-11,9.82532
2021-11-12,10.75327
2021-11-13,6.44104
2021-11-14,7.96943
2021-11-15,11.18995
2021-11-16,15.12008
2021-11-17,14.51965
2021-11-18,10.86244
2021-11-19,10.15283
2021-11-20,5.73144
2021-11-21,5.40393
2021-11-22,12.33624
2021-11-23,14.13755
2021-11-24,12.06331
2021-11-25,14.62882
2021-11-26,10.262
2021-11-27,6.2227
2021-11-28,6.76855
2021-11-29,11.62663
2021-11-30,13.86462
2021-12-01,13.86462
2021-12-02,14.24672
2021-12-03,15.82969
2021-12-04,12.88209
2021-12-05,8.29694
2021-12-06,16.48471
2021-12-07,17.90393
2021-12-08,15.99344
2021-12-09,14.73799
2021-12-10,13.75545
2021-12-11,7.86026
2021-12-12,7.96943
2021-12-13,18.17685
2021-12-14,17.90393
2021-12-15,15.17467
2021-12-16,15.50218
2021-12-17,16.48471
2021-12-18,7.86026
2021-12-19,7.53275
2021-12-20,15.01091
2021-12-21,13.5917
2021-12-22,16.43013
2021-12-23,18.0131
2021-12-24,22.70742
2021-12-25,10.6441
2021-12-26,12.39082
2021-12-27,35.69868
2021-12-28,46.6703
2021-12-29,17.631
2021-12-30,7.09606
2021-12-31,4.25764
2022-01-01,3.05676
2022-01-02,3.00218
2022-01-03,6.33187
2022-01-04,6.82314
2022-01-05,4.14847
2022-01-06,5.24017
2022-01-07,5.24017
2022-01-08,3.05676
2022-01-09,5.18558
2022-01-10,5.78602
2022-01-11,7.64192
2022-01-12,5.18558
2022-01-13,5.18558
2022-01-14,5.24017
2022-01-15,3.49344
2022-01-16,4.53056
2022-01-17,6.11353
2022-01-18,4.20305
2022-01-19,6.49563
2022-01-20,9.98908
2022-01-21,6.33187
2022-01-22,6.76855
2022-01-23,5.34934
2022-01-24,7.36899
2022-01-25,8.95196
2022-01-26,32.47816
2022-01-27,34.87991
2022-01-28,37.17248
2022-01-29,14.19213
2022-01-30,12.06331
2022-01-31,10.6441
2022-02-01,8.0786
2022-02-02,7.58733
2022-02-03,10.86244
2022-02-04,10.53493
2022-02-05,7.53275
2022-02-06,7.96943
2022-02-07,9.33406
2022-02-08,8.24235
2022-02-09,12.1179
2022-02-10,10.42576
2022-02-11,11.08078
2022-02-12,7.47816
2022-02-13,7.86026
2022-02-14,8.95196
2022-02-15,11.40829
2022-02-16,9.27947
2022-02-17,10.262
2022-02-18,8.62445
2022-02-19,6.38646
2022-02-20,6.38646
2022-02-21,7.47816
2022-02-22,8.29694
2022-02-23,9.93449
2022-02-24,10.262
2022-02-25,10.80786
2022-02-26,7.42358
2022-02-27,7.53275
2022-02-28,8.40611
2022-03-01,7.6965
2022-03-02,8.40611
2022-03-03,9.60698
2022-03-04,8.89737
2022-03-05,6.33187
2022-03-06,6.76855
2022-03-07,9.06113
2022-03-08,7.96943
2022-03-09,7.96943
2022-03-10,7.04148
2022-03-11,9.00655
2022-03-12,7.25982
2022-03-13,7.47816
2022-03-14,8.95196
2022-03-15,9.66157
2022-03-16,10.91703
2022-03-17,11.29912
2022-03-18,10.09825
2022-03-19,9.77074
2022-03-20,8.24235
2022-03-21,9.38864
2022-03-22,10.97161
2022-03-23,10.31659
2022-03-24,10.80786
2022-03-25,13.31877
2022-03-26,13.97379
2022-03-27,9.66157
2022-03-28,9.49781
2022-03-29,10.91703
2022-03-30,13.15502
2022-03-31,13.53711
2022-04-01,12.60917
2022-04-02,8.46069
2022-04-03,8.29694
2022-04-04,10.15283
2022-04-05,12.06331
2022-04-06,12.66375
2022-04-07,14.79257
2022-04-08,16.43013
2022-04-09,10.69868
2022-04-10,12.44541
2022-04-11,14.13755
2022-04-12,13.10043
2022-04-13,14.84716
2022-04-14,15.22925
2022-04-15,17.19432
2022-04-16,10.262
2022-04-17,8.51528
2022-04-18,11.7358
2022-04-19,14.08296
2022-04-20,14.02838
2022-04-21,17.46724
2022-04-22,17.13973
2022-04-23,9.00655
2022-04-24,8.18777
2022-04-25,11.40829
2022-04-26,12.00873
2022-04-27,10.97161
2022-04-28,13.04585
2022-04-29,12.88209
2022-04-30,8.73362
2022-05-01,8.35152
2022-05-02,8.7882
2022-05-03,10.58951
2022-05-04,10.31659
2022-05-05,5.5131
2022-05-06,7.86026
2022-05-07,5.78602
2022-05-08,6.93231
2022-05-09,7.47816
2022-05-10,10.20742
2022-05-11,11.95414
2022-05-12,11.95414
2022-05-13,9.60698
2022-05-14,7.36899
2022-05-15,4.91266
2022-05-16,8.02401
2022-05-17,8.95196
2022-05-18,10.75327
2022-05-19,9.66157
2022-05-20,8.13318
2022-05-21,5.94978
2022-05-22,4.53056
2022-05-23,7.91484
2022-05-24,8.7882
2022-05-25,11.68122
2022-05-26,14.41048
2022-05-27,9.06113
2022-05-28,6.82314
2022-05-29,8.62445
2022-05-30,9.49781
2022-05-31,9.49781
2022-06-01,6.65938
2022-06-02,8.95196
2022-06-03,9.38864
2022-06-04,8.40611
2022-06-05,7.15065
2022-06-06,7.58733
2022-06-07,8.62445
2022-06-08,9.71615
2022-06-09,9.5524
2022-06-10,7.09606
2022-06-11,6.11353
2022-06-12,5.07641
2022-06-13,10.58951
2022-06-14,13.53711
2022-06-15,11.95414
2022-06-16,9.1703
2022-06-17,12.71834
2022-06-18,15.01091
2022-06-19,7.86026
2022-06-20,11.57205
2022-06-21,12.44541
2022-06-22,16.37554
2022-06-23,15.33842
2022-06-24,12.39082
2022-06-25,7.42358
2022-06-26,5.94978
2022-06-27,8.02401
2022-06-28,8.7882
2022-06-29,8.29694
2022-06-30,9.49781
2022-07-01,7.31441
2022-07-02,3.93013
2022-07-03,4.96724
2022-07-04,7.53275
2022-07-05,7.53275
2022-07-06,8.67903
2022-07-07,6.82314
2022-07-08,6.05895
2022-07-09,3.98471
2022-07-10,5.02183
2022-07-11,6.16812
2022-07-12,7.09606
2022-07-13,5.73144
2022-07-14,7.58733
2022-07-15,7.15065
2022-07-16,4.25764
2022-07-17,4.91266
2022-07-18,6.27729
2022-07-19,8.02401
2022-07-20,7.36899
2022-07-21,6.87772
2022-07-22,7.80567
2022-07-23,4.91266
2022-07-24,5.56768
2022-07-25,8.95196
2022-07-26,8.35152
2022-07-27,6.27729
2022-07-28,7.91484
2022-07-29,7.64192
2022-07-30,4.31222
2022-07-31,3.87554
2022-08-01,7.25982
2022-08-02,6.76855
2022-08-03,7.91484
2022-08-04,5.02183
2022-08-05,7.15065
2022-08-06,4.58515
2022-08-07,5.07641
2022-08-08,7.75109
2022-08-09,7.15065
2022-08-10,7.42358
2022-08-11,7.42358
2022-08-12,7.20524
2022-08-13,6.44104
2022-08-14,8.18777
2022-08-15,5.73144
2022-08-16,10.97161
2022-08-17,11.57205
2022-08-18,10.262
2022-08-19,9.60698
2022-08-20,5.62227
2022-08-21,6.65938
2022-08-22,9.11572
2022-08-23,10.09825
2022-08-24,8.46069
2022-08-25,9.27947
2022-08-26,6.93231
2022-08-27,5.24017
2022-08-28,6.16812
2022-08-29,8.46069
2022-08-30,11.84497
2022-08-31,8.02401
2022-09-01,7.53275
2022-09-02,6.33187
2022-09-03,4.31222
2022-09-04,4.63973
2022-09-05,6.76855
2022-09-06,7.47816
2022-09-07,8.24235
2022-09-08,5.78602
2022-09-09,4.85807
2022-09-10,4.96724
2022-09-11,4.25764
2022-09-12,6.33187
2022-09-13,7.58733
2022-09-14,8.02401
2022-09-15,9.22489
2022-09-16,7.96943
2022-09-17,3.71179
2022-09-18,5.18558
2022-09-19,8.18777
2022-09-20,9.60698
2022-09-21,6.71397
2022-09-22,7.09606
2022-09-23,8.46069
2022-09-24,5.02183
2022-09-25,6.33187
2022-09-26,12.06331
2022-09-27,11.57205
2022-09-28,11.84497
2022-09-29,7.6965
2022-09-30,12.88209
2022-10-01,12.55458
2022-10-02,13.53711
2022-10-03,13.64628
2022-10-04,15.55676
2022-10-05,15.7751
2022-10-06,18.55895
2022-10-07,15.33842
2022-10-08,10.69868
2022-10-09,11.13537
2022-10-10,12.06331
2022-10-11,21.39737
2022-10-12,20.85152
2022-10-13,20.08733
2022-10-14,18.94104
2022-10-15,13.97379
2022-10-16,13.5917
2022-10-17,18.28602
2022-10-18,26.52838
2022-10-19,23.03493
2022-10-20,20.5786
2022-10-21,20.08733
2022-10-22,15.17467
2022-10-23,13.86462
2022-10-24,15.82969
2022-10-25,17.68558
2022-10-26,18.06768
2022-10-27,20.36026
2022-10-28,19.70524
2022-10-29,12.99126
2022-10-30,7.80567
2022-10-31,15.82969
2022-11-01,18.28602
2022-11-02,21.01528
2022-11-03,17.57641
2022-11-04,18.83187
2022-11-05,14.24672
2022-11-06,11.51746
2022-11-07,18.83187
2022-11-08,24.01746
2022-11-09,23.96288
2022-11-10,16.32096
2022-11-11,19.75982
2022-11-12,15.12008
2022-11-13,12.17248
2022-11-14,23.03493
2022-11-15,25.98253
2022-11-16,30.89519
2022-11-17,25.16375
2022-11-18,18.88646
2022-11-19,9.87991
2022-11-20,12.60917
2022-11-21,14.6834
2022-11-22,28.38427
2022-11-23,20.96069
2022-11-24,21.50655
2022-11-25,21.88864
2022-11-26,12.93668
2022-11-27,10.37117
2022-11-28,19.21397
2022-11-29,24.39956
2022-11-30,30.56768
2022-12-01,33.40611
2022-12-02,22.70742
2022-12-03,10.53493
2022-12-04,14.08296
2022-12-05,24.45414
2022-12-06,24.07205
2022-12-07,22.98034
2022-12-08,24.45414
2022-12-09,22.92576
2022-12-10,15.55676
2022-12-11,12.06331
2022-12-12,25.05458
2022-12-13,28.98471
2022-12-14,31.38646
2022-12-15,29.85807
2022-12-16,29.09388
2022-12-17,15.72052
2022-12-18,14.90174
2022-12-19,29.47598
2022-12-20,36.18995
2022-12-21,34.33406
2022-12-22,33.84279
2022-12-23,43.17685
2022-12-24,16.86681
2022-12-25,27.67467
2022-12-26,64.08296
2022-12-27,100.0
2022-12-28,26.0917
2022-12-29,13.2096
2022-12-30,6.93231
2022-12-31,6.49563
2023-01-01,7.64192
2023-01-02,8.46069
2023-01-03,9.93449
2023-01-04,10.75327
2023-01-05,9.1703
2023-01-06,9.06113
2023-01-07,7.36899
2023-01-08,8.95196
2023-01-09,9.38864
2023-01-10,11.79039
2023-01-11,12.93668
2023-01-12,11.18995
2023-01-13,13.75545
2023-01-14,9.60698
2023-01-15,7.80567
2023-01-16,11.40829
2023-01-17,8.73362
2023-01-18,10.31659
2023-01-19,9.71615
2023-01-20,9.87991
2023-01-21,8.02401
2023-01-22,7.15065
2023-01-23,8.0786
2023-01-24,10.53493
2023-01-25,13.70087
2023-01-26,14.84716
2023-01-27,17.57641
2023-01-28,13.81004
2023-01-29,12.28165
2023-01-30,15.44759
2023-01-31,17.84934
2023-02-01,17.68558
2023-02-02,19.32314
2023-02-03,19.92358
2023-02-04,10.58951
2023-02-05,13.48253
2023-02-06,14.41048
2023-02-07,16.97598
2023-02-08,16.64847
2023-02-09,15.7751
2023-02-10,16.86681
2023-02-11,14.35589
2023-02-12,14.95633
2023-02-13,18.44978
2023-02-14,18.44978
2023-02-15,16.37554
2023-02-16,17.84934
2023-02-17,22.762
2023-02-18,15.99344
2023-02-19,15.0655
2023-02-20,19.75982
2023-02-21,19.65065
2023-02-22,19.21397
2023-02-23,19.59606
2023-02-24,18.7227
2023-02-25,13.42794
2023-02-26,22.27074
2023-02-27,16.5393
2023-02-28,17.631
2023-03-01,21.83406
2023-03-02,18.83187
2023-03-03,26.31004
2023-03-04,17.35807
2023-03-05,19.48689
2023-03-06,16.75764
2023-03-07,20.85152
2023-03-08,20.25109
2023-03-09,18.17685
2023-03-10,15.17467
2023-03-11,10.262
2023-03-12,12.00873
2023-03-13,13.15502
2023-03-14,15.0655
2023-03-15,16.04803
2023-03-16,16.21179
2023-03-17,13.70087
2023-03-18,11.57205
2023-03-19,11.46288
2023-03-20,12.55458
2023-03-21,14.62882
2023-03-22,14.41048
2023-03-23,13.04585
2023-03-24,14.90174
2023-03-25,10.31659
2023-03-26,8.67903
2023-03-27,13.91921
2023-03-28,16.5393
2023-03-29,18.23144
2023-03-30,19.65065
2023-03-31,18.44978
2023-04-01,14.35589
2023-04-02,12.55458
2023-04-03,15.82969
2023-04-04,18.28602
2023-04-05,20.46943
2023-04-06,18.50436
2023-04-07,20.41484
2023-04-08,14.6834
2023-04-09,13.26419
2023-04-10,16.75764
2023-04-11,22.0524
2023-04-12,20.30567
2023-04-13,22.21615
2023-04-14,28.82096
2023-04-15,18.06768
2023-04-16,19.75982
2023-04-17,26.03711
2023-04-18,23.25327
2023-04-19,27.1834
2023-04-20,26.20087
2023-04-21,26.14628
2023-04-22,19.70524
2023-04-23,16.48471
2023-04-24,17.631
2023-04-25,22.16157
2023-04-26,22.762
2023-04-27,20.63318
2023-04-28,21.01528
2023-04-29,17.35807
2023-04-30,15.12008
2023-05-01,11.95414
2023-05-02,18.06768
2023-05-03,20.63318
2023-05-04,20.36026
2023-05-05,19.05021
2023-05-06,15.7751
2023-05-07,22.10698
2023-05-08,20.52401
2023-05-09,21.39737
2023-05-10,18.66812
2023-05-11,19.21397
2023-05-12,17.2489
2023-05-13,11.57205
2023-05-14,12.99126
2023-05-15,19.05021
2023-05-16,19.05021
2023-05-17,25.38209
2023-05-18,22.48908
2023-05-19,20.74235
2023-05-20,13.97379
2023-05-21,53.2751
2023-05-22,30.18558
2023-05-23,29.09388
2023-05-24,22.21615
2023-05-25,23.19868
2023-05-26,19.65065
2023-05-27,13.37336
2023-05-28,18.17685
2023-05-29,16.92139
2023-05-30,17.90393
