date,국내금시세
2020-12-24,31.39398
2020-12-25,11.16751
2020-12-26,6.9504
2020-12-27,6.48184
2020-12-28,31.8235
2020-12-29,29.0121
2020-12-30,28.73877
2020-12-31,20.85122
2021-01-01,11.44084
2021-01-02,8.23896
2021-01-03,7.14564
2021-01-04,35.61108
2021-01-05,51.58141
2021-01-06,45.99765
2021-01-07,41.78055
2021-01-08,39.672
2021-01-09,13.86177
2021-01-10,6.9504
2021-01-11,40.92151
2021-01-12,40.53104
2021-01-13,35.14252
2021-01-14,34.16634
2021-01-15,32.79968
2021-01-16,11.9875
2021-01-17,7.18469
2021-01-18,35.65013
2021-01-19,31.94064
2021-01-20,31.23779
2021-01-21,34.79109
2021-01-22,30.84732
2021-01-23,9.80085
2021-01-24,6.55993
2021-01-25,29.12924
2021-01-26,29.0121
2021-01-27,28.30925
2021-01-28,31.66731
2021-01-29,31.9016
2021-01-30,10.65989
2021-01-31,6.91136
2021-02-01,35.61108
2021-02-02,34.47871
2021-02-03,33.65872
2021-02-04,29.32448
2021-02-05,30.80827
2021-02-06,12.10464
2021-02-07,7.26278
2021-02-08,29.63686
2021-02-09,33.69777
2021-02-10,26.47403
2021-02-11,8.98086
2021-02-12,6.91136
2021-02-13,6.3647
2021-02-14,5.03709
2021-02-15,29.36352
2021-02-16,29.05115
2021-02-17,35.10347
2021-02-18,37.56345
2021-02-19,44.04529
2021-02-20,13.82272
2021-02-21,10.69894
2021-02-22,36.27489
2021-02-23,41.62436
2021-02-24,38.42249
2021-02-25,34.08824
2021-02-26,37.83678
2021-02-27,13.51034
2021-02-28,9.52752
2021-03-01,11.94845
2021-03-02,41.19484
2021-03-03,37.32916
2021-03-04,41.15579
2021-03-05,44.74814
2021-03-06,13.19796
2021-03-07,7.6923
2021-03-08,40.06247
2021-03-09,44.51386
2021-03-10,44.20148
2021-03-11,42.67864
2021-03-12,36.23584
2021-03-13,10.73799
2021-03-14,7.88754
2021-03-15,36.50917
2021-03-16,34.83014
2021-03-17,32.13588
2021-03-18,35.92346
2021-03-19,32.09683
2021-03-20,11.16751
2021-03-21,6.32565
2021-03-22,31.86255
2021-03-23,28.3483
2021-03-24,32.87778
2021-03-25,27.99687
2021-03-26,26.74736
2021-03-27,8.74658
2021-03-28,6.09137
2021-03-29,25.92737
2021-03-30,28.3483
2021-03-31,33.65872
2021-04-01,32.33112
2021-04-02,30.18352
2021-04-03,8.66848
2021-04-04,6.32565
2021-04-05,27.17688
2021-04-06,28.03592
2021-04-07,24.67786
2021-04-08,25.53689
2021-04-09,26.1226
2021-04-10,7.49707
2021-04-11,6.2866
2021-04-12,26.00546
2021-04-13,24.56071
2021-04-14,25.84927
2021-04-15,27.87973
2021-04-16,27.64545
2021-04-17,8.82467
2021-04-18,5.07614
2021-04-19,30.61304
2021-04-20,29.28543
2021-04-21,33.46349
2021-04-22,30.18352
2021-04-23,30.18352
2021-04-24,8.82467
2021-04-25,5.11518
2021-04-26,25.30261
2021-04-27,24.67786
2021-04-28,24.87309
2021-04-29,23.93596
2021-04-30,22.5693
2021-05-01,7.0285
2021-05-02,4.49043
2021-05-03,24.63881
2021-05-04,29.0121
2021-05-05,11.08941
2021-05-06,34.6349
2021-05-07,37.87582
2021-05-08,11.59703
2021-05-09,6.79422
2021-05-10,37.75868
2021-05-11,34.94728
2021-05-12,38.50058
2021-05-13,38.42249
2021-05-14,34.16634
2021-05-15,11.83131
2021-05-16,7.37992
2021-05-17,49.78524
2021-05-18,45.91956
2021-05-19,21.82741
2021-05-20,56.11089
2021-05-21,45.72432
2021-05-22,12.80749
2021-05-23,7.6923
2021-05-24,48.41858
2021-05-25,41.42912
2021-05-26,50.80046
2021-05-27,46.11479
2021-05-28,41.46817
2021-05-29,11.83131
2021-05-30,7.06755
2021-05-31,42.95197
2021-06-01,46.66146
2021-06-02,38.2663
2021-06-03,39.43771
2021-06-04,34.6349
2021-06-05,9.76181
2021-06-06,5.6228
2021-06-07,35.22061
2021-06-08,34.6349
2021-06-09,34.59586
2021-06-10,30.22256
2021-06-11,31.47208
2021-06-12,7.84849
2021-06-13,4.52948
2021-06-14,29.59781
2021-06-15,30.14447
2021-06-16,29.91019
2021-06-17,34.01015
2021-06-18,37.60249
2021-06-19,9.1761
2021-06-20,5.70089
2021-06-21,30.02733
2021-06-22,32.79968
2021-06-23,32.09683
2021-06-24,30.14447
2021-06-25,26.39593
2021-06-26,8.35611
2021-06-27,5.31042
2021-06-28,26.31784
2021-06-29,25.53689
2021-06-30,28.58258
2021-07-01,31.19875
2021-07-02,28.42639
2021-07-03,7.88754
2021-07-04,4.25614
2021-07-05,26.2007
2021-07-06,27.87973
2021-07-07,31.8235
2021-07-08,34.36157
2021-07-09,35.22061
2021-07-10,9.918
2021-07-11,6.63803
2021-07-12,32.99492
2021-07-13,32.4873
2021-07-14,37.05583
2021-07-15,39.35962
2021-07-16,34.75204
2021-07-17,8.51229
2021-07-18,5.58375
2021-07-19,31.78445
2021-07-20,36.23584
2021-07-21,32.72159
2021-07-22,29.20734
2021-07-23,30.88637
2021-07-24,8.59039
2021-07-25,5.42756
2021-07-26,31.78445
2021-07-27,30.45685
2021-07-28,33.42444
2021-07-29,32.5654
2021-07-30,35.41585
2021-07-31,8.59039
2021-08-01,5.15423
2021-08-02,26.39593
2021-08-03,28.97305
2021-08-04,28.54353
2021-08-05,26.59117
2021-08-06,25.10737
2021-08-07,8.23896
2021-08-08,5.11518
2021-08-09,40.10152
2021-08-10,35.80632
2021-08-11,38.38344
2021-08-12,40.02342
2021-08-13,38.69582
2021-08-14,10.97227
2021-08-15,5.5447
2021-08-16,12.06559
2021-08-17,47.87192
2021-08-18,40.10152
2021-08-19,41.11675
2021-08-20,40.80437
2021-08-21,9.80085
2021-08-22,5.5447
2021-08-23,32.72159
2021-08-24,34.6349
2021-08-25,34.6349
2021-08-26,31.04256
2021-08-27,32.79968
2021-08-28,9.56657
2021-08-29,6.32565
2021-08-30,35.68918
2021-08-31,33.93205
2021-09-01,29.71495
2021-09-02,32.64349
2021-09-03,25.41975
2021-09-04,7.84849
2021-09-05,4.68566
2021-09-06,30.69113
2021-09-07,30.4178
2021-09-08,28.58258
2021-09-09,26.00546
2021-09-10,29.71495
2021-09-11,7.53611
2021-09-12,4.37329
2021-09-13,28.54353
2021-09-14,26.55212
2021-09-15,28.77782
2021-09-16,25.22452
2021-09-17,25.73213
2021-09-18,7.92659
2021-09-19,4.8809
2021-09-20,6.79422
2021-09-21,8.55134
2021-09-22,8.78563
2021-09-23,29.36352
2021-09-24,29.87114
2021-09-25,8.66848
2021-09-26,4.959
2021-09-27,25.92737
2021-09-28,25.61499
2021-09-29,30.57399
2021-09-30,25.96641
2021-10-01,33.54158
2021-10-02,8.31706
2021-10-03,5.31042
2021-10-04,10.30847
2021-10-05,35.65013
2021-10-06,34.79109
2021-10-07,32.25302
2021-10-08,29.44162
2021-10-09,7.96563
2021-10-10,6.01327
2021-10-11,9.80085
2021-10-12,34.713
2021-10-13,33.19016
2021-10-14,37.29012
2021-10-15,32.21397
2021-10-16,8.35611
2021-10-17,4.959
2021-10-18,25.22452
2021-10-19,26.04451
2021-10-20,26.70831
2021-10-21,25.96641
2021-10-22,25.4588
2021-10-23,6.48184
2021-10-24,5.42756
2021-10-25,29.16829
2021-10-26,31.58922
2021-10-27,25.92737
2021-10-28,28.66067
2021-10-29,25.18547
2021-10-30,6.3647
2021-10-31,5.34947
2021-11-01,26.82545
2021-11-02,25.49785
2021-11-03,24.48262
2021-11-04,24.20929
2021-11-05,30.33971
2021-11-06,7.92659
2021-11-07,5.31042
2021-11-08,37.32916
2021-11-09,35.25966
2021-11-10,38.46153
2021-11-11,51.93283
2021-11-12,44.08434
2021-11-13,11.44084
2021-11-14,6.71612
2021-11-15,40.92151
2021-11-16,44.24053
2021-11-17,41.15579
2021-11-18,41.66341
2021-11-19,37.17297
2021-11-20,10.07418
2021-11-21,6.2866
2021-11-22,32.44826
2021-11-23,34.16634
2021-11-24,32.64349
2021-11-25,32.99492
2021-11-26,34.28348
2021-11-27,11.9875
2021-11-28,8.94181
2021-11-29,37.05583
2021-11-30,31.47208
2021-12-01,33.69777
2021-12-02,31.62827
2021-12-03,31.23779
2021-12-04,10.26942
2021-12-05,6.40374
2021-12-06,35.3768
2021-12-07,30.14447
2021-12-08,29.32448
2021-12-09,25.49785
2021-12-10,24.87309
2021-12-11,7.7704
2021-12-12,5.27137
2021-12-13,29.16829
2021-12-14,28.73877
2021-12-15,25.53689
2021-12-16,28.77782
2021-12-17,35.02538
2021-12-18,10.30847
2021-12-19,6.98945
2021-12-20,36.19679
2021-12-21,30.18352
2021-12-22,26.90355
2021-12-23,32.95587
2021-12-24,32.44826
2021-12-25,7.49707
2021-12-26,6.24755
2021-12-27,30.80827
2021-12-28,30.96446
2021-12-29,27.80163
2021-12-30,25.30261
2021-12-31,26.98164
2022-01-01,12.29988
2022-01-02,7.65326
2022-01-03,36.47012
2022-01-04,34.04919
2022-01-05,38.57868
2022-01-06,37.79773
2022-01-07,31.74541
2022-01-08,10.11323
2022-01-09,7.18469
2022-01-10,31.39398
2022-01-11,31.94064
2022-01-12,35.02538
2022-01-13,32.83873
2022-01-14,32.4873
2022-01-15,9.25419
2022-01-16,7.18469
2022-01-17,32.44826
2022-01-18,29.59781
2022-01-19,27.5283
2022-01-20,41.11675
2022-01-21,40.68723
2022-01-22,9.52752
2022-01-23,7.73135
2022-01-24,42.01483
2022-01-25,43.92815
2022-01-26,43.30339
2022-01-27,37.5244
2022-01-28,35.25966
2022-01-29,11.20655
2022-01-30,6.01327
2022-01-31,6.75517
2022-02-01,8.70753
2022-02-02,8.66848
2022-02-03,36.07965
2022-02-04,29.754
2022-02-05,9.37133
2022-02-06,6.83326
2022-02-07,30.92541
2022-02-08,30.92541
2022-02-09,31.62827
2022-02-10,33.38539
2022-02-11,31.58922
2022-02-12,12.41702
2022-02-13,7.65326
2022-02-14,48.37953
2022-02-15,62.04607
2022-02-16,44.04529
2022-02-17,50.40999
2022-02-18,56.65755
2022-02-19,15.50175
2022-02-20,9.99609
2022-02-21,54.97852
2022-02-22,60.32799
2022-02-23,48.73096
2022-02-24,91.13627
2022-02-25,67.70792
2022-02-26,16.43889
2022-02-27,10.69894
2022-02-28,53.53377
2022-03-01,19.60171
2022-03-02,64.93557
2022-03-03,51.26903
2022-03-04,61.18703
2022-03-05,23.03787
2022-03-06,16.2046
2022-03-07,88.40296
2022-03-08,87.97344
2022-03-09,38.42249
2022-03-10,55.2909
2022-03-11,55.13471
2022-03-12,19.17219
2022-03-13,11.9875
2022-03-14,48.88715
2022-03-15,44.78719
2022-03-16,42.01483
2022-03-17,45.06052
2022-03-18,39.75009
2022-03-19,11.9875
2022-03-20,7.06755
2022-03-21,35.61108
2022-03-22,35.29871
2022-03-23,34.79109
2022-03-24,38.85201
2022-03-25,40.06247
2022-03-26,12.49511
2022-03-27,8.12182
2022-03-28,37.09488
2022-03-29,33.54158
2022-03-30,33.69777
2022-03-31,33.54158
2022-04-01,33.3073
2022-04-02,9.41038
2022-04-03,6.71612
2022-04-04,30.76923
2022-04-05,27.25497
2022-04-06,28.38734
2022-04-07,27.99687
2022-04-08,27.02069
2022-04-09,10.42561
2022-04-10,5.77899
2022-04-11,35.65013
2022-04-12,40.9996
2022-04-13,38.42249
2022-04-14,35.61108
2022-04-15,32.83873
2022-04-16,11.63607
2022-04-17,6.48184
2022-04-18,44.31862
2022-04-19,37.91487
2022-04-20,33.46349
2022-04-21,34.04919
2022-04-22,34.83014
2022-04-23,11.2456
2022-04-24,7.80944
2022-04-25,35.02538
2022-04-26,34.59586
2022-04-27,39.04724
2022-04-28,33.58063
2022-04-29,34.04919
2022-04-30,10.34752
2022-05-01,8.47325
2022-05-02,31.66731
2022-05-03,32.83873
2022-05-04,30.22256
2022-05-05,14.25224
2022-05-06,34.98633
2022-05-07,10.89418
2022-05-08,6.67707
2022-05-09,33.3073
2022-05-10,30.33971
2022-05-11,31.23779
2022-05-12,37.60249
2022-05-13,31.66731
2022-05-14,10.30847
2022-05-15,7.0285
2022-05-16,32.68254
2022-05-17,32.68254
2022-05-18,27.84068
2022-05-19,29.754
2022-05-20,30.80827
2022-05-21,9.64467
2022-05-22,6.40374
2022-05-23,29.55876
2022-05-24,27.56735
2022-05-25,26.47403
2022-05-26,25.96641
2022-05-27,25.02928
2022-05-28,7.88754
2022-05-29,5.03709
2022-05-30,26.9426
2022-05-31,25.77118
2022-06-01,11.83131
2022-06-02,27.17688
2022-06-03,26.55212
2022-06-04,8.35611
2022-06-05,6.13041
2022-06-06,8.31706
2022-06-07,23.77977
2022-06-08,26.04451
2022-06-09,26.00546
2022-06-10,22.68645
2022-06-11,10.38656
2022-06-12,7.6923
2022-06-13,37.60249
2022-06-14,33.69777
2022-06-15,31.31589
2022-06-16,30.06638
2022-06-17,30.69113
2022-06-18,9.72276
2022-06-19,6.05232
2022-06-20,29.55876
2022-06-21,23.93596
2022-06-22,28.15306
2022-06-23,33.15111
2022-06-24,24.7169
2022-06-25,8.35611
2022-06-26,6.20851
2022-06-27,25.92737
2022-06-28,23.50644
2022-06-29,23.3893
2022-06-30,24.20929
2022-07-01,22.13978
2022-07-02,8.04373
2022-07-03,7.06755
2022-07-04,24.67786
2022-07-05,24.67786
2022-07-06,34.75204
2022-07-07,31.86255
2022-07-08,27.13783
2022-07-09,8.90277
2022-07-10,6.98945
2022-07-11,24.24834
2022-07-12,27.05974
2022-07-13,23.19406
2022-07-14,24.87309
2022-07-15,25.14642
2022-07-16,9.44943
2022-07-17,6.40374
2022-07-18,22.80359
2022-07-19,25.34166
2022-07-20,23.07692
2022-07-21,25.18547
2022-07-22,24.75595
2022-07-23,8.27801
2022-07-24,6.3647
2022-07-25,25.4588
2022-07-26,23.70167
2022-07-27,20.65599
2022-07-28,23.27215
2022-07-29,23.58453
2022-07-30,9.41038
2022-07-31,6.75517
2022-08-01,22.88168
2022-08-02,25.14642
2022-08-03,24.20929
2022-08-04,24.36548
2022-08-05,26.82545
2022-08-06,8.31706
2022-08-07,6.20851
2022-08-08,20.34361
2022-08-09,21.39789
2022-08-10,21.94455
2022-08-11,19.44552
2022-08-12,20.85122
2022-08-13,7.96563
2022-08-14,4.64662
2022-08-15,7.6923
2022-08-16,20.69504
2022-08-17,20.73408
2022-08-18,20.22647
2022-08-19,20.69504
2022-08-20,7.61421
2022-08-21,5.50566
2022-08-22,22.29597
2022-08-23,22.99882
2022-08-24,21.71026
2022-08-25,22.5693
2022-08-26,21.31979
2022-08-27,8.08278
2022-08-28,5.66185
2022-08-29,23.35025
2022-08-30,23.15501
2022-08-31,19.56267
2022-09-01,22.45216
2022-09-02,20.26552
2022-09-03,8.19992
2022-09-04,5.07614
2022-09-05,24.87309
2022-09-06,25.38071
2022-09-07,24.32643
2022-09-08,24.59976
2022-09-09,9.25419
2022-09-10,5.38852
2022-09-11,5.93518
2022-09-12,7.84849
2022-09-13,21.35884
2022-09-14,26.70831
2022-09-15,24.75595
2022-09-16,25.53689
2022-09-17,9.68371
2022-09-18,6.2866
2022-09-19,21.94455
2022-09-20,22.13978
2022-09-21,25.4588
2022-09-22,25.77118
2022-09-23,24.63881
2022-09-24,13.74463
2022-09-25,7.49707
2022-09-26,28.93401
2022-09-27,27.87973
2022-09-28,29.12924
2022-09-29,28.50449
2022-09-30,26.35689
2022-10-01,8.23896
2022-10-02,7.30183
2022-10-03,9.918
2022-10-04,35.84537
2022-10-05,35.22061
2022-10-06,31.1597
2022-10-07,26.98164
2022-10-08,9.13705
2022-10-09,5.58375
2022-10-10,9.41038
2022-10-11,30.18352
2022-10-12,29.754
2022-10-13,26.00546
2022-10-14,24.75595
2022-10-15,10.65989
2022-10-16,7.0285
2022-10-17,25.06833
2022-10-18,25.61499
2022-10-19,24.17024
2022-10-20,22.49121
2022-10-21,21.08551
2022-10-22,9.48848
2022-10-23,6.55993
2022-10-24,23.46739
2022-10-25,21.71026
2022-10-26,22.88168
2022-10-27,21.59312
2022-10-28,20.07028
2022-10-29,8.59039
2022-10-30,4.84185
2022-10-31,20.73408
2022-11-01,22.17883
2022-11-02,22.72549
2022-11-03,24.17024
2022-11-04,21.39789
2022-11-05,10.5818
2022-11-06,6.91136
2022-11-07,25.14642
2022-11-08,24.63881
2022-11-09,29.48067
2022-11-10,26.04451
2022-11-11,29.6759
2022-11-12,10.5818
2022-11-13,6.55993
2022-11-14,25.10737
2022-11-15,24.99023
2022-11-16,24.32643
2022-11-17,25.06833
2022-11-18,22.45216
2022-11-19,8.90277
2022-11-20,4.8809
2022-11-21,24.13119
2022-11-22,22.76454
2022-11-23,21.47598
2022-11-24,19.91409
2022-11-25,19.21124
2022-11-26,7.92659
2022-11-27,5.19328
2022-11-28,18.89886
2022-11-29,21.1636
2022-11-30,20.26552
2022-12-01,24.99023
2022-12-02,24.09215
2022-12-03,7.84849
2022-12-04,5.66185
2022-12-05,23.93596
2022-12-06,24.44357
2022-12-07,21.39789
2022-12-08,21.9836
2022-12-09,22.10074
2022-12-10,7.53611
2022-12-11,5.50566
2022-12-12,21.94455
2022-12-13,19.71885
2022-12-14,22.25693
2022-12-15,20.14837
2022-12-16,18.46934
2022-12-17,7.96563
2022-12-18,5.89613
2022-12-19,20.38266
2022-12-20,18.3522
2022-12-21,22.6474
2022-12-22,21.31979
2022-12-23,21.82741
2022-12-24,7.49707
2022-12-25,4.84185
2022-12-26,20.46075
2022-12-27,22.53026
2022-12-28,22.6474
2022-12-29,22.25693
2022-12-30,17.21983
2022-12-31,8.19992
2023-01-01,5.27137
2023-01-02,22.49121
2023-01-03,28.58258
2023-01-04,37.32916
2023-01-05,30.37875
2023-01-06,27.37212
2023-01-07,14.877
2023-01-08,7.10659
2023-01-09,30.92541
2023-01-10,30.22256
2023-01-11,32.52635
2023-01-12,31.35493
2023-01-13,35.14252
2023-01-14,12.37797
2023-01-15,7.61421
2023-01-16,33.9711
2023-01-17,29.94923
2023-01-18,30.96446
2023-01-19,23.3893
2023-01-20,33.58063
2023-01-21,10.23037
2023-01-22,5.58375
2023-01-23,9.48848
2023-01-24,11.44084
2023-01-25,33.46349
2023-01-26,34.6349
2023-01-27,36.70441
2023-01-28,12.22178
2023-01-29,8.00468
2023-01-30,27.21593
2023-01-31,24.75595
2023-02-01,27.72354
2023-02-02,35.76727
2023-02-03,30.84732
2023-02-04,11.3237
2023-02-05,6.48184
2023-02-06,28.38734
2023-02-07,28.30925
2023-02-08,27.99687
2023-02-09,27.41116
2023-02-10,24.87309
2023-02-11,9.21515
2023-02-12,5.77899
2023-02-13,25.26356
2023-02-14,24.36548
2023-02-15,24.67786
2023-02-16,24.36548
2023-02-17,25.81023
2023-02-18,9.48848
2023-02-19,5.93518
2023-02-20,26.04451
2023-02-21,25.53689
2023-02-22,27.37212
2023-02-23,26.51308
2023-02-24,23.42834
2023-02-25,11.28465
2023-02-26,5.5447
2023-02-27,25.73213
2023-02-28,28.19211
2023-03-01,15.15033
2023-03-02,31.19875
2023-03-03,27.56735
2023-03-04,9.68371
2023-03-05,5.81803
2023-03-06,25.02928
2023-03-07,23.42834
2023-03-08,24.7169
2023-03-09,24.20929
2023-03-10,31.0816
2023-03-11,14.25224
2023-03-12,8.35611
2023-03-13,41.35103
2023-03-14,54.23662
2023-03-15,45.45099
2023-03-16,52.28426
2023-03-17,46.46622
2023-03-18,24.52167
2023-03-19,13.31511
2023-03-20,75.51737
2023-03-21,61.53846
2023-03-22,43.92815
2023-03-23,52.04998
2023-03-24,53.45568
2023-03-25,20.30456
2023-03-26,11.36274
2023-03-27,42.67864
2023-03-28,42.67864
2023-03-29,42.09293
2023-03-30,39.86723
2023-03-31,41.62436
2023-04-01,16.00937
2023-04-02,9.76181
2023-04-03,46.19289
2023-04-04,51.89379
2023-04-05,74.385
2023-04-06,64.66224
2023-04-07,49.16048
2023-04-08,16.43889
2023-04-09,14.25224
2023-04-10,46.58336
2023-04-11,44.70909
2023-04-12,52.67473
2023-04-13,54.23662
2023-04-14,50.13666
2023-04-15,17.29793
2023-04-16,10.38656
2023-04-17,41.93674
2023-04-18,37.40726
2023-04-19,38.14916
2023-04-20,38.65677
2023-04-21,37.87582
2023-04-22,11.83131
2023-04-23,7.80944
2023-04-24,36.66536
2023-04-25,39.78914
2023-04-26,42.52245
2023-04-27,42.83483
2023-04-28,35.29871
2023-04-29,12.14369
2023-04-30,5.70089
2023-05-01,16.75126
2023-05-02,33.61967
2023-05-03,44.35767
2023-05-04,49.47286
2023-05-05,21.78836
2023-05-06,14.877
2023-05-07,8.08278
2023-05-08,39.98438
2023-05-09,39.04724
2023-05-10,39.94533
2023-05-11,40.68723
2023-05-12,36.39203
2023-05-13,12.80749
2023-05-14,7.7704
2023-05-15,39.39867
2023-05-16,36.23584
2023-05-17,34.6349
2023-05-18,31.31589
2023-05-19,30.73018
2023-05-20,10.54275
2023-05-21,6.83326
2023-05-22,31.55017
2023-05-23,31.62827
2023-05-24,33.15111
2023-05-25,31.86255
2023-05-26,28.69972
2023-05-27,9.56657
2023-05-28,6.20851
2023-05-29,10.11323
