date,공모주청약일정
2022-02-25,7.14619
2022-02-26,3.45632
2022-02-27,4.01681
2022-02-28,10.27557
2022-03-01,5.9318
2022-03-02,12.4241
2022-03-03,14.10555
2022-03-04,8.26716
2022-03-05,3.3162
2022-03-06,3.08267
2022-03-07,9.76179
2022-03-08,8.22045
2022-03-09,2.56889
2022-03-10,6.07192
2022-03-11,6.91265
2022-03-12,2.6156
2022-03-13,3.68986
2022-03-14,9.29472
2022-03-15,8.12704
2022-03-16,8.87435
2022-03-17,7.05277
2022-03-18,10.36898
2022-03-19,3.82998
2022-03-20,3.73657
2022-03-21,11.8169
2022-03-22,10.69593
2022-03-23,10.88276
2022-03-24,10.32227
2022-03-25,6.39887
2022-03-26,2.89584
2022-03-27,3.12937
2022-03-28,6.63241
2022-03-29,4.67071
2022-03-30,4.81083
2022-03-31,5.37132
2022-04-01,6.11863
2022-04-02,1.9617
2022-04-03,1.82157
2022-04-04,4.25035
2022-04-05,4.11022
2022-04-06,3.82998
2022-04-07,3.50303
2022-04-08,2.94255
2022-04-09,0.98085
2022-04-10,1.49462
2022-04-11,4.81083
2022-04-12,4.25035
2022-04-13,3.40962
2022-04-14,3.68986
2022-04-15,3.54974
2022-04-16,2.38206
2022-04-17,2.6623
2022-04-18,7.2396
2022-04-19,7.2396
2022-04-20,6.07192
2022-04-21,6.77253
2022-04-22,4.85754
2022-04-23,1.44792
2022-04-24,2.05511
2022-04-25,4.85754
2022-04-26,4.90425
2022-04-27,5.18449
2022-04-28,6.67912
2022-04-29,5.60485
2022-04-30,1.68145
2022-05-01,2.38206
2022-05-02,9.94862
2022-05-03,7.09948
2022-05-04,5.79168
2022-05-05,2.33535
2022-05-06,4.99766
2022-05-07,2.84913
2022-05-08,2.38206
2022-05-09,7.33302
2022-05-10,6.539
2022-05-11,9.90191
2022-05-12,5.97851
2022-05-13,4.34376
2022-05-14,1.82157
2022-05-15,2.42877
2022-05-16,3.9701
2022-05-17,3.54974
2022-05-18,2.89584
2022-05-19,3.12937
2022-05-20,3.82998
2022-05-21,1.12097
2022-05-22,1.58804
2022-05-23,4.67071
2022-05-24,4.5773
2022-05-25,3.78327
2022-05-26,2.70901
2022-05-27,2.47547
2022-05-28,1.63475
2022-05-29,0.98085
2022-05-30,3.08267
2022-05-31,3.12937
2022-06-01,1.82157
2022-06-02,3.73657
2022-06-03,3.17608
2022-06-04,1.82157
2022-06-05,1.16767
2022-06-06,2.52218
2022-06-07,6.91265
2022-06-08,8.03362
2022-06-09,7.09948
2022-06-10,5.37132
2022-06-11,1.44792
2022-06-12,2.42877
2022-06-13,8.40728
2022-06-14,8.82765
2022-06-15,9.66837
2022-06-16,5.18449
2022-06-17,4.48388
2022-06-18,2.14852
2022-06-19,1.49462
2022-06-20,6.49229
2022-06-21,5.74497
2022-06-22,5.2312
2022-06-23,4.11022
2022-06-24,3.68986
2022-06-25,1.63475
2022-06-26,1.63475
2022-06-27,4.34376
2022-06-28,5.18449
2022-06-29,3.68986
2022-06-30,3.68986
2022-07-01,3.82998
2022-07-02,1.82157
2022-07-03,0.98085
2022-07-04,5.13778
2022-07-05,6.25875
2022-07-06,5.9318
2022-07-07,7.09948
2022-07-08,4.29705
2022-07-09,1.12097
2022-07-10,1.77487
2022-07-11,6.49229
2022-07-12,5.83839
2022-07-13,7.47314
2022-07-14,6.07192
2022-07-15,7.75338
2022-07-16,2.56889
2022-07-17,3.73657
2022-07-18,16.3475
2022-07-19,14.85287
2022-07-20,9.90191
2022-07-21,9.38813
2022-07-22,5.8851
2022-07-23,2.05511
2022-07-24,3.3162
2022-07-25,9.38813
2022-07-26,9.76179
2022-07-27,10.83605
2022-07-28,12.93787
2022-07-29,8.92106
2022-07-30,1.02755
2022-07-31,3.45632
2022-08-01,6.44558
2022-08-02,5.65156
2022-08-03,4.5773
2022-08-04,6.539
2022-08-05,5.55815
2022-08-06,1.82157
2022-08-07,2.75572
2022-08-08,7.75338
2022-08-09,9.8552
2022-08-10,8.5007
2022-08-11,5.83839
2022-08-12,3.87669
2022-08-13,0.88743
2022-08-14,1.16767
2022-08-15,1.49462
2022-08-16,3.82998
2022-08-17,4.06352
2022-08-18,3.45632
2022-08-19,2.19523
2022-08-20,1.12097
2022-08-21,1.21438
2022-08-22,4.67071
2022-08-23,2.56889
2022-08-24,2.98925
2022-08-25,2.56889
2022-08-26,2.6623
2022-08-27,1.49462
2022-08-28,1.3078
2022-08-29,2.6156
2022-08-30,2.98925
2022-08-31,2.10182
2022-09-01,2.14852
2022-09-02,1.58804
2022-09-03,1.12097
2022-09-04,0.88743
2022-09-05,2.80242
2022-09-06,2.10182
2022-09-07,2.14852
2022-09-08,1.63475
2022-09-09,0.79402
2022-09-10,0.84072
2022-09-11,0.98085
2022-09-12,1.63475
2022-09-13,5.2779
2022-09-14,5.60485
2022-09-15,5.9318
2022-09-16,4.39047
2022-09-17,1.77487
2022-09-18,1.82157
2022-09-19,8.17375
2022-09-20,7.37972
2022-09-21,8.96777
2022-09-22,3.73657
2022-09-23,4.48388
2022-09-24,1.3078
2022-09-25,1.86828
2022-09-26,5.51144
2022-09-27,6.77253
2022-09-28,4.5773
2022-09-29,3.59645
2022-09-30,3.03596
2022-10-01,1.02755
2022-10-02,1.16767
2022-10-03,2.70901
2022-10-04,8.5007
2022-10-05,10.88276
2022-10-06,7.8468
2022-10-07,6.67912
2022-10-08,1.58804
2022-10-09,1.54133
2022-10-10,1.63475
2022-10-11,5.60485
2022-10-12,4.85754
2022-10-13,3.54974
2022-10-14,4.34376
2022-10-15,1.3078
2022-10-16,1.44792
2022-10-17,9.1546
2022-10-18,7.98692
2022-10-19,6.67912
2022-10-20,4.99766
2022-10-21,4.20364
2022-10-22,2.14852
2022-10-23,1.58804
2022-10-24,4.53059
2022-10-25,6.30546
2022-10-26,6.07192
2022-10-27,6.30546
2022-10-28,3.03596
2022-10-29,1.16767
2022-10-30,1.86828
2022-10-31,4.43717
2022-11-01,6.49229
2022-11-02,4.99766
2022-11-03,4.15693
2022-11-04,5.9318
2022-11-05,1.40121
2022-11-06,1.72816
2022-11-07,8.12704
2022-11-08,7.94021
2022-11-09,4.90425
2022-11-10,4.5773
2022-11-11,3.87669
2022-11-12,1.3545
2022-11-13,1.40121
2022-11-14,4.48388
2022-11-15,3.87669
2022-11-16,3.54974
2022-11-17,4.53059
2022-11-18,3.50303
2022-11-19,0.98085
2022-11-20,0.98085
2022-11-21,4.01681
2022-11-22,4.85754
2022-11-23,3.40962
2022-11-24,3.3162
2022-11-25,1.9617
2022-11-26,1.16767
2022-11-27,1.07426
2022-11-28,2.33535
2022-11-29,2.56889
2022-11-30,1.68145
2022-12-01,1.63475
2022-12-02,1.49462
2022-12-03,0.37365
2022-12-04,0.56048
2022-12-05,2.80242
2022-12-06,2.84913
2022-12-07,2.10182
2022-12-08,1.77487
2022-12-09,2.47547
2022-12-10,0.88743
2022-12-11,0.7006
2022-12-12,3.50303
2022-12-13,3.78327
2022-12-14,3.08267
2022-12-15,2.10182
2022-12-16,0.98085
2022-12-17,0.7006
2022-12-18,0.79402
2022-12-19,1.82157
2022-12-20,1.02755
2022-12-21,1.58804
2022-12-22,2.24194
2022-12-23,0.88743
2022-12-24,0.56048
2022-12-25,0.79402
2022-12-26,1.26109
2022-12-27,1.07426
2022-12-28,1.49462
2022-12-29,1.16767
2022-12-30,1.16767
2022-12-31,1.07426
2023-01-01,0.7006
2023-01-02,2.6156
2023-01-03,2.47547
2023-01-04,2.6623
2023-01-05,1.58804
2023-01-06,2.38206
2023-01-07,0.74731
2023-01-08,1.40121
2023-01-09,5.74497
2023-01-10,4.15693
2023-01-11,4.624
2023-01-12,3.3162
2023-01-13,4.34376
2023-01-14,1.40121
2023-01-15,1.49462
2023-01-16,7.14619
2023-01-17,6.30546
2023-01-18,4.29705
2023-01-19,6.30546
2023-01-20,3.9234
2023-01-21,1.21438
2023-01-22,0.98085
2023-01-23,1.58804
2023-01-24,3.12937
2023-01-25,9.2013
2023-01-26,10.13545
2023-01-27,12.4708
2023-01-28,4.39047
2023-01-29,3.82998
2023-01-30,11.7702
2023-01-31,9.10789
2023-02-01,8.5474
2023-02-02,6.44558
2023-02-03,10.5091
2023-02-04,3.12937
2023-02-05,3.82998
2023-02-06,10.83605
2023-02-07,18.12237
2023-02-08,14.15226
2023-02-09,14.75945
2023-02-10,9.38813
2023-02-11,3.59645
2023-02-12,3.3162
2023-02-13,10.74264
2023-02-14,10.04203
2023-02-15,14.19897
2023-02-16,11.53666
2023-02-17,10.74264
2023-02-18,5.69827
2023-02-19,6.21205
2023-02-20,20.08407
2023-02-21,19.52358
2023-02-22,14.61933
2023-02-23,10.64922
2023-02-24,7.8935
2023-02-25,3.12937
2023-02-26,3.54974
2023-02-27,7.70667
2023-02-28,6.39887
2023-03-01,2.75572
2023-03-02,7.8468
2023-03-03,11.44325
2023-03-04,2.47547
2023-03-05,2.47547
2023-03-06,8.68752
2023-03-07,9.24801
2023-03-08,5.41802
2023-03-09,5.09107
2023-03-10,4.5773
2023-03-11,1.49462
2023-03-12,2.19523
2023-03-13,11.91032
2023-03-14,6.11863
2023-03-15,4.624
2023-03-16,4.53059
2023-03-17,3.9234
2023-03-18,1.07426
2023-03-19,1.49462
2023-03-20,7.75338
2023-03-21,8.96777
2023-03-22,5.8851
2023-03-23,5.9318
2023-03-24,4.29705
2023-03-25,1.86828
2023-03-26,1.9617
2023-03-27,6.30546
2023-03-28,5.9318
2023-03-29,5.2312
2023-03-30,5.74497
2023-03-31,3.59645
2023-04-01,1.82157
2023-04-02,2.33535
2023-04-03,5.13778
2023-04-04,4.48388
2023-04-05,3.9234
2023-04-06,3.3162
2023-04-07,4.29705
2023-04-08,1.91499
2023-04-09,2.28865
2023-04-10,5.18449
2023-04-11,6.86595
2023-04-12,6.35217
2023-04-13,9.66837
2023-04-14,8.92106
2023-04-15,4.48388
2023-04-16,6.07192
2023-04-17,17.74871
2023-04-18,20.78468
2023-04-19,10.74264
2023-04-20,7.8935
2023-04-21,5.13778
2023-04-22,3.22279
2023-04-23,3.9234
2023-04-24,11.44325
2023-04-25,8.87435
2023-04-26,8.64082
2023-04-27,6.21205
2023-04-28,3.82998
2023-04-29,1.3078
2023-04-30,1.40121
2023-05-01,2.80242
2023-05-02,5.97851
2023-05-03,7.09948
2023-05-04,5.51144
2023-05-05,2.38206
2023-05-06,2.0084
2023-05-07,2.84913
2023-05-08,12.14385
2023-05-09,15.78701
2023-05-10,11.44325
2023-05-11,11.1163
2023-05-12,8.22045
2023-05-13,3.73657
2023-05-14,4.43717
2023-05-15,18.3092
2023-05-16,16.95469
2023-05-17,11.53666
2023-05-18,9.8085
2023-05-19,10.36898
2023-05-20,2.94255
2023-05-21,3.9701
2023-05-22,12.37739
2023-05-23,13.31153
2023-05-24,22.2326
2023-05-25,14.80616
2023-05-26,13.17141
2023-05-27,4.06352
2023-05-28,4.11022
2023-05-29,4.34376
2023-05-30,9.62167
2023-05-31,8.40728
2023-06-01,9.29472
2023-06-02,7.56655
2023-06-03,2.14852
2023-06-04,2.33535
2023-06-05,8.96777
2023-06-06,5.04437
2023-06-07,11.48995
2023-06-08,20.17748
2023-06-09,14.94628
2023-06-10,3.45632
2023-06-11,4.67071
2023-06-12,11.67678
2023-06-13,26.06258
2023-06-14,13.1247
2023-06-15,15.22652
2023-06-16,13.91872
2023-06-17,8.87435
2023-06-18,8.68752
2023-06-19,30.54647
2023-06-20,32.0411
2023-06-21,32.46146
2023-06-22,23.16674
2023-06-23,16.53432
2023-06-24,7.51985
2023-06-25,6.44558
2023-06-26,24.8482
2023-06-27,22.46613
2023-06-28,17.42176
2023-06-29,25.12844
2023-06-30,36.47828
2023-07-01,12.09715
2023-07-02,9.57496
