date,설립
2021-11-21,30.38961
2021-11-22,38.44155
2021-11-23,37.66233
2021-11-24,48.31168
2021-11-25,45.71428
2021-11-26,35.84415
2021-11-27,24.93506
2021-11-28,29.35064
2021-11-29,42.07792
2021-11-30,48.31168
2021-12-01,45.45454
2021-12-02,50.38961
2021-12-03,42.07792
2021-12-04,22.07792
2021-12-05,27.01298
2021-12-06,42.85714
2021-12-07,42.07792
2021-12-08,39.48051
2021-12-09,41.81818
2021-12-10,43.8961
2021-12-11,28.57142
2021-12-12,32.46753
2021-12-13,43.37662
2021-12-14,53.24675
2021-12-15,39.48051
2021-12-16,41.55844
2021-12-17,31.94805
2021-12-18,24.67532
2021-12-19,27.27272
2021-12-20,36.36363
2021-12-21,48.05194
2021-12-22,43.63636
2021-12-23,38.18181
2021-12-24,28.83116
2021-12-25,13.50649
2021-12-26,18.18181
2021-12-27,30.38961
2021-12-28,35.06493
2021-12-29,39.48051
2021-12-30,36.88311
2021-12-31,32.20779
2022-01-01,19.22077
2022-01-02,22.07792
2022-01-03,35.06493
2022-01-04,29.87012
2022-01-05,36.88311
2022-01-06,41.03896
2022-01-07,44.15584
2022-01-08,21.55844
2022-01-09,23.11688
2022-01-10,40.0
2022-01-11,47.01298
2022-01-12,47.27272
2022-01-13,43.37662
2022-01-14,41.03896
2022-01-15,22.07792
2022-01-16,24.67532
2022-01-17,40.51948
2022-01-18,44.93506
2022-01-19,47.7922
2022-01-20,38.96103
2022-01-21,39.48051
2022-01-22,23.63636
2022-01-23,25.71428
2022-01-24,38.96103
2022-01-25,45.1948
2022-01-26,41.55844
2022-01-27,40.51948
2022-01-28,35.84415
2022-01-29,23.37662
2022-01-30,17.66233
2022-01-31,20.77922
2022-02-01,17.66233
2022-02-02,21.55844
2022-02-03,41.81818
2022-02-04,56.88311
2022-02-05,24.93506
2022-02-06,28.83116
2022-02-07,40.51948
2022-02-08,39.22077
2022-02-09,44.41558
2022-02-10,44.41558
2022-02-11,39.22077
2022-02-12,29.61038
2022-02-13,24.93506
2022-02-14,43.8961
2022-02-15,44.67532
2022-02-16,42.07792
2022-02-17,49.0909
2022-02-18,41.55844
2022-02-19,29.87012
2022-02-20,29.0909
2022-02-21,41.55844
2022-02-22,36.62337
2022-02-23,41.55844
2022-02-24,41.81818
2022-02-25,38.44155
2022-02-26,24.67532
2022-02-27,24.67532
2022-02-28,42.85714
2022-03-01,25.1948
2022-03-02,43.37662
2022-03-03,43.11688
2022-03-04,36.36363
2022-03-05,25.1948
2022-03-06,25.1948
2022-03-07,36.88311
2022-03-08,36.10389
2022-03-09,22.07792
2022-03-10,44.67532
2022-03-11,41.2987
2022-03-12,25.71428
2022-03-13,32.20779
2022-03-14,56.10389
2022-03-15,50.38961
2022-03-16,46.75324
2022-03-17,43.63636
2022-03-18,40.0
2022-03-19,29.0909
2022-03-20,26.23376
2022-03-21,43.8961
2022-03-22,45.97402
2022-03-23,44.93506
2022-03-24,40.0
2022-03-25,38.18181
2022-03-26,28.31168
2022-03-27,29.35064
2022-03-28,38.70129
2022-03-29,41.55844
2022-03-30,39.48051
2022-03-31,40.51948
2022-04-01,39.74025
2022-04-02,22.85714
2022-04-03,34.54545
2022-04-04,44.41558
2022-04-05,41.81818
2022-04-06,44.15584
2022-04-07,42.07792
2022-04-08,34.28571
2022-04-09,23.37662
2022-04-10,33.76623
2022-04-11,49.61038
2022-04-12,47.27272
2022-04-13,45.97402
2022-04-14,42.85714
2022-04-15,38.18181
2022-04-16,30.38961
2022-04-17,30.38961
2022-04-18,49.0909
2022-04-19,45.97402
2022-04-20,44.67532
2022-04-21,48.83116
2022-04-22,42.5974
2022-04-23,29.61038
2022-04-24,29.35064
2022-04-25,44.93506
2022-04-26,45.97402
2022-04-27,43.8961
2022-04-28,42.5974
2022-04-29,37.66233
2022-04-30,29.61038
2022-05-01,34.28571
2022-05-02,39.22077
2022-05-03,48.57142
2022-05-04,34.54545
2022-05-05,29.87012
2022-05-06,34.80519
2022-05-07,18.44155
2022-05-08,25.71428
2022-05-09,46.75324
2022-05-10,40.25974
2022-05-11,43.63636
2022-05-12,43.63636
2022-05-13,41.55844
2022-05-14,26.4935
2022-05-15,31.16883
2022-05-16,46.75324
2022-05-17,49.87012
2022-05-18,44.93506
2022-05-19,42.5974
2022-05-20,45.97402
2022-05-21,22.07792
2022-05-22,22.5974
2022-05-23,41.55844
2022-05-24,43.63636
2022-05-25,43.37662
2022-05-26,48.31168
2022-05-27,40.25974
2022-05-28,24.41558
2022-05-29,32.72727
2022-05-30,49.35064
2022-05-31,33.76623
2022-06-01,24.93506
2022-06-02,42.07792
2022-06-03,40.25974
2022-06-04,22.07792
2022-06-05,24.67532
2022-06-06,32.98701
2022-06-07,40.25974
2022-06-08,41.81818
2022-06-09,49.35064
2022-06-10,38.96103
2022-06-11,26.23376
2022-06-12,29.87012
2022-06-13,45.71428
2022-06-14,44.41558
2022-06-15,47.27272
2022-06-16,43.37662
2022-06-17,48.05194
2022-06-18,21.81818
2022-06-19,29.87012
2022-06-20,38.44155
2022-06-21,38.96103
2022-06-22,45.71428
2022-06-23,42.5974
2022-06-24,33.24675
2022-06-25,26.23376
2022-06-26,30.12987
2022-06-27,35.32467
2022-06-28,34.80519
2022-06-29,43.11688
2022-06-30,36.88311
2022-07-01,44.67532
2022-07-02,27.53246
2022-07-03,25.45454
2022-07-04,42.85714
2022-07-05,38.18181
2022-07-06,39.48051
2022-07-07,47.7922
2022-07-08,34.80519
2022-07-09,20.25974
2022-07-10,25.1948
2022-07-11,42.33766
2022-07-12,41.2987
2022-07-13,40.25974
2022-07-14,40.77922
2022-07-15,33.76623
2022-07-16,17.92207
2022-07-17,24.15584
2022-07-18,43.11688
2022-07-19,33.76623
2022-07-20,41.2987
2022-07-21,36.88311
2022-07-22,37.66233
2022-07-23,16.36363
2022-07-24,19.74025
2022-07-25,30.38961
2022-07-26,37.92207
2022-07-27,37.92207
2022-07-28,29.61038
2022-07-29,33.24675
2022-07-30,14.54545
2022-07-31,20.77922
2022-08-01,32.46753
2022-08-02,36.10389
2022-08-03,39.48051
2022-08-04,36.36363
2022-08-05,28.31168
2022-08-06,17.66233
2022-08-07,25.45454
2022-08-08,37.66233
2022-08-09,40.51948
2022-08-10,36.62337
2022-08-11,32.46753
2022-08-12,37.92207
2022-08-13,22.07792
2022-08-14,16.36363
2022-08-15,24.15584
2022-08-16,41.03896
2022-08-17,42.33766
2022-08-18,37.14285
2022-08-19,35.58441
2022-08-20,22.07792
2022-08-21,23.11688
2022-08-22,45.45454
2022-08-23,38.44155
2022-08-24,36.36363
2022-08-25,38.18181
2022-08-26,34.54545
2022-08-27,21.81818
2022-08-28,17.66233
2022-08-29,41.81818
2022-08-30,38.44155
2022-08-31,37.14285
2022-09-01,32.72727
2022-09-02,32.98701
2022-09-03,20.77922
2022-09-04,21.2987
2022-09-05,35.84415
2022-09-06,44.41558
2022-09-07,39.22077
2022-09-08,32.72727
2022-09-09,16.62337
2022-09-10,9.0909
2022-09-11,20.25974
2022-09-12,27.7922
2022-09-13,38.70129
2022-09-14,49.87012
2022-09-15,50.38961
2022-09-16,40.51948
2022-09-17,22.33766
2022-09-18,27.27272
2022-09-19,44.41558
2022-09-20,45.97402
2022-09-21,40.77922
2022-09-22,45.1948
2022-09-23,31.94805
2022-09-24,21.81818
2022-09-25,23.63636
2022-09-26,40.51948
2022-09-27,41.81818
2022-09-28,37.92207
2022-09-29,41.2987
2022-09-30,34.54545
2022-10-01,24.67532
2022-10-02,22.85714
2022-10-03,33.76623
2022-10-04,43.37662
2022-10-05,46.75324
2022-10-06,43.8961
2022-10-07,38.70129
2022-10-08,16.10389
2022-10-09,23.63636
2022-10-10,30.12987
2022-10-11,40.77922
2022-10-12,43.37662
2022-10-13,40.0
2022-10-14,40.51948
2022-10-15,24.93506
2022-10-16,27.01298
2022-10-17,50.38961
2022-10-18,41.03896
2022-10-19,39.74025
2022-10-20,34.28571
2022-10-21,35.84415
2022-10-22,24.93506
2022-10-23,28.05194
2022-10-24,38.70129
2022-10-25,36.88311
2022-10-26,34.80519
2022-10-27,41.81818
2022-10-28,40.0
2022-10-29,22.85714
2022-10-30,29.0909
2022-10-31,44.41558
2022-11-01,48.57142
2022-11-02,43.11688
2022-11-03,43.8961
2022-11-04,45.45454
2022-11-05,23.37662
2022-11-06,32.98701
2022-11-07,52.72727
2022-11-08,52.46753
2022-11-09,47.27272
2022-11-10,41.03896
2022-11-11,44.15584
2022-11-12,23.63636
2022-11-13,29.87012
2022-11-14,51.16883
2022-11-15,46.4935
2022-11-16,46.75324
2022-11-17,46.75324
2022-11-18,34.80519
2022-11-19,30.12987
2022-11-20,27.27272
2022-11-21,43.11688
2022-11-22,43.11688
2022-11-23,50.64935
2022-11-24,32.46753
2022-11-25,41.55844
2022-11-26,28.05194
2022-11-27,23.11688
2022-11-28,42.85714
2022-11-29,45.1948
2022-11-30,37.92207
2022-12-01,41.81818
2022-12-02,33.76623
2022-12-03,22.5974
2022-12-04,25.71428
2022-12-05,42.5974
2022-12-06,43.8961
2022-12-07,43.37662
2022-12-08,38.44155
2022-12-09,37.66233
2022-12-10,21.81818
2022-12-11,29.61038
2022-12-12,46.4935
2022-12-13,40.77922
2022-12-14,44.15584
2022-12-15,43.8961
2022-12-16,44.15584
2022-12-17,20.25974
2022-12-18,20.77922
2022-12-19,29.61038
2022-12-20,38.70129
2022-12-21,37.92207
2022-12-22,34.28571
2022-12-23,31.42857
2022-12-24,17.66233
2022-12-25,17.66233
2022-12-26,36.10389
2022-12-27,33.24675
2022-12-28,35.06493
2022-12-29,28.57142
2022-12-30,23.37662
2022-12-31,21.55844
2023-01-01,21.81818
2023-01-02,29.87012
2023-01-03,35.32467
2023-01-04,33.76623
2023-01-05,38.70129
2023-01-06,38.18181
2023-01-07,23.11688
2023-01-08,26.75324
2023-01-09,37.92207
2023-01-10,39.48051
2023-01-11,41.81818
2023-01-12,42.85714
2023-01-13,34.80519
2023-01-14,21.55844
2023-01-15,23.63636
2023-01-16,42.07792
2023-01-17,88.31168
2023-01-18,39.74025
2023-01-19,40.51948
2023-01-20,35.06493
2023-01-21,18.96103
2023-01-22,14.28571
2023-01-23,17.14285
2023-01-24,23.8961
2023-01-25,39.48051
2023-01-26,56.88311
2023-01-27,42.85714
2023-01-28,17.92207
2023-01-29,28.57142
2023-01-30,42.07792
2023-01-31,40.77922
2023-02-01,43.11688
2023-02-02,39.74025
2023-02-03,48.83116
2023-02-04,42.85714
2023-02-05,34.02597
2023-02-06,47.27272
2023-02-07,41.55844
2023-02-08,41.2987
2023-02-09,40.77922
2023-02-10,45.1948
2023-02-11,21.2987
2023-02-12,23.11688
2023-02-13,37.14285
2023-02-14,48.31168
2023-02-15,47.27272
2023-02-16,41.2987
2023-02-17,34.54545
2023-02-18,32.72727
2023-02-19,23.63636
2023-02-20,44.93506
2023-02-21,38.44155
2023-02-22,42.5974
2023-02-23,42.33766
2023-02-24,37.66233
2023-02-25,19.48051
2023-02-26,20.77922
2023-02-27,37.40259
2023-02-28,37.14285
2023-03-01,30.12987
2023-03-02,43.11688
2023-03-03,40.0
2023-03-04,25.71428
2023-03-05,34.28571
2023-03-06,44.93506
2023-03-07,56.62337
2023-03-08,60.51948
2023-03-09,43.11688
2023-03-10,39.48051
2023-03-11,24.15584
2023-03-12,28.57142
2023-03-13,49.61038
2023-03-14,46.4935
2023-03-15,47.53246
2023-03-16,45.97402
2023-03-17,40.51948
2023-03-18,28.83116
2023-03-19,28.31168
2023-03-20,45.71428
2023-03-21,43.37662
2023-03-22,48.57142
2023-03-23,38.70129
2023-03-24,39.74025
2023-03-25,23.63636
2023-03-26,29.87012
2023-03-27,43.11688
2023-03-28,52.20779
2023-03-29,45.1948
2023-03-30,42.07792
2023-03-31,37.14285
2023-04-01,18.44155
2023-04-02,31.94805
2023-04-03,43.11688
2023-04-04,45.1948
2023-04-05,39.74025
2023-04-06,51.94805
2023-04-07,37.92207
2023-04-08,22.85714
2023-04-09,33.50649
2023-04-10,44.15584
2023-04-11,43.8961
2023-04-12,52.72727
2023-04-13,44.41558
2023-04-14,41.81818
2023-04-15,33.24675
2023-04-16,34.28571
2023-04-17,44.67532
2023-04-18,49.87012
2023-04-19,47.01298
2023-04-20,44.93506
2023-04-21,38.18181
2023-04-22,27.01298
2023-04-23,32.46753
2023-04-24,48.05194
2023-04-25,42.5974
2023-04-26,50.64935
2023-04-27,49.87012
2023-04-28,39.22077
2023-04-29,24.15584
2023-04-30,26.75324
2023-05-01,35.84415
2023-05-02,48.31168
2023-05-03,47.01298
2023-05-04,38.44155
2023-05-05,22.5974
2023-05-06,28.57142
2023-05-07,27.27272
2023-05-08,44.41558
2023-05-09,55.84415
2023-05-10,45.1948
2023-05-11,44.67532
2023-05-12,37.14285
2023-05-13,24.93506
2023-05-14,23.8961
2023-05-15,42.85714
2023-05-16,45.71428
2023-05-17,48.05194
2023-05-18,47.53246
2023-05-19,36.36363
2023-05-20,23.63636
2023-05-21,26.75324
2023-05-22,38.18181
2023-05-23,44.15584
2023-05-24,45.45454
2023-05-25,44.15584
2023-05-26,39.22077
2023-05-27,25.97402
2023-05-28,28.57142
2023-05-29,37.40259
2023-05-30,48.05194
