date,모두투어주가
2020-07-15,7.15229
2020-07-16,7.77998
2020-07-17,6.26582
2020-07-18,0.97456
2020-07-19,0.8314
2020-07-20,5.63814
2020-07-21,8.24799
2020-07-22,7.74694
2020-07-23,6.85497
2020-07-24,5.77028
2020-07-25,0.8259
2020-07-26,0.94703
2020-07-27,5.83085
2020-07-28,6.80541
2020-07-29,6.72833
2020-07-30,6.61821
2020-07-31,5.96299
2020-08-01,0.90849
2020-08-02,0.8259
2020-08-03,5.65466
2020-08-04,5.8804
2020-08-05,5.66016
2020-08-06,6.18874
2020-08-07,8.14337
2020-08-08,1.18929
2020-08-09,1.44807
2020-08-10,6.25481
2020-08-11,6.92654
2020-08-12,22.62416
2020-08-13,17.9826
2020-08-14,12.27287
2020-08-15,1.86102
2020-08-16,2.26847
2020-08-17,2.99526
2020-08-18,12.5757
2020-08-19,10.6486
2020-08-20,10.1861
2020-08-21,9.57493
2020-08-22,1.382
2020-08-23,1.14524
2020-08-24,9.17299
2020-08-25,9.37672
2020-08-26,8.27001
2020-08-27,8.01123
2020-08-28,7.93414
2020-08-29,1.34897
2020-08-30,1.42054
2020-08-31,8.8096
2020-09-01,8.47924
2020-09-02,9.28862
2020-09-03,10.84682
2020-09-04,10.86884
2020-09-05,1.90507
2020-09-06,2.19138
2020-09-07,10.14756
2020-09-08,9.11243
2020-09-09,8.82061
2020-09-10,8.24248
2020-09-11,7.27893
2020-09-12,1.33245
2020-09-13,1.23334
2020-09-14,8.46823
2020-09-15,9.26109
2020-09-16,9.3602
2020-09-17,7.38905
2020-09-18,6.46955
2020-09-19,1.35998
2020-09-20,1.12322
2020-09-21,7.57625
2020-09-22,7.02015
2020-09-23,6.65124
2020-09-24,6.44752
2020-09-25,6.79991
2020-09-26,1.25536
2020-09-27,1.11771
2020-09-28,8.50677
2020-09-29,7.4331
2020-09-30,1.37099
2020-10-01,0.8259
2020-10-02,1.27188
2020-10-03,0.85343
2020-10-04,1.24986
2020-10-05,8.08831
2020-10-06,7.81301
2020-10-07,8.3526
2020-10-08,8.93624
2020-10-09,1.57471
2020-10-10,1.13974
2020-10-11,1.75641
2020-10-12,23.92357
2020-10-13,13.97973
2020-10-14,14.11188
2020-10-15,11.32033
2020-10-16,10.56601
2020-10-17,1.54168
2020-10-18,1.54168
2020-10-19,14.02929
2020-10-20,13.73747
2020-10-21,14.35965
2020-10-22,11.17718
2020-10-23,11.78284
2020-10-24,1.70135
2020-10-25,1.51415
2020-10-26,11.8379
2020-10-27,11.45798
2020-10-28,10.75872
2020-10-29,10.4614
2020-10-30,10.30172
2020-10-31,1.43156
2020-11-01,1.31042
2020-11-02,10.20812
2020-11-03,9.53639
2020-11-04,9.62999
2020-11-05,10.098
2020-11-06,8.55632
2020-11-07,1.43706
2020-11-08,1.38751
2020-11-09,10.8303
2020-11-10,31.9293
2020-11-11,30.49223
2020-11-12,21.36328
2020-11-13,18.04316
2020-11-14,3.1274
2020-11-15,3.35315
2020-11-16,25.65796
2020-11-17,23.90705
2020-11-18,19.65091
2020-11-19,17.52009
2020-11-20,17.46503
2020-11-21,3.16044
2020-11-22,2.5768
2020-11-23,22.61865
2020-11-24,26.13698
2020-11-25,33.68571
2020-11-26,26.19204
2020-11-27,27.44191
2020-11-28,5.30778
2020-11-29,6.77788
2020-11-30,29.50115
2020-12-01,30.12333
2020-12-02,56.60169
2020-12-03,55.82534
2020-12-04,45.33641
2020-12-05,6.71732
2020-12-06,5.63263
2020-12-07,38.36581
2020-12-08,46.66336
2020-12-09,48.08391
2020-12-10,40.86003
2020-12-11,37.40226
2020-12-12,5.94097
2020-12-13,4.70212
2020-12-14,34.16473
2020-12-15,32.68913
2020-12-16,30.50324
2020-12-17,32.81026
2020-12-18,29.32496
2020-12-19,5.90793
2020-12-20,4.82325
2020-12-21,28.13016
2020-12-22,25.77909
2020-12-23,28.04757
2020-12-24,31.9348
2020-12-25,7.40006
2020-12-26,5.77028
2020-12-27,5.97401
2020-12-28,32.36978
2020-12-29,38.97698
2020-12-30,36.81312
2020-12-31,9.64651
2021-01-01,8.13236
2021-01-02,8.02775
2021-01-03,7.91763
2021-01-04,37.78768
2021-01-05,39.57163
2021-01-06,35.74496
2021-01-07,34.88602
2021-01-08,36.93976
2021-01-09,11.33135
2021-01-10,9.99339
2021-01-11,44.92897
2021-01-12,51.07367
2021-01-13,53.13842
2021-01-14,74.93117
2021-01-15,66.56755
2021-01-16,10.28521
2021-01-17,8.35811
2021-01-18,46.76797
2021-01-19,46.06871
2021-01-20,40.38652
2021-01-21,40.85453
2021-01-22,42.79814
2021-01-23,10.92941
2021-01-24,7.59828
2021-01-25,50.03854
2021-01-26,40.11672
2021-01-27,34.29137
2021-01-28,30.33806
2021-01-29,30.1894
2021-01-30,5.43992
2021-01-31,4.38277
2021-02-01,31.30161
2021-02-02,27.86587
2021-02-03,26.21407
2021-02-04,24.19887
2021-02-05,23.23532
2021-02-06,6.87148
2021-02-07,5.67668
2021-02-08,32.89835
2021-02-09,28.98359
2021-02-10,23.14723
2021-02-11,4.592
2021-02-12,3.46878
2021-02-13,3.69452
2021-02-14,4.70212
2021-02-15,26.37374
2021-02-16,26.07091
2021-02-17,26.02686
2021-02-18,25.28355
2021-02-19,21.58903
2021-02-20,4.67459
2021-02-21,5.56106
2021-02-22,29.02764
2021-02-23,37.02235
2021-02-24,53.19898
2021-02-25,40.3755
2021-02-26,36.19094
2021-02-27,7.16881
2021-02-28,7.17982
2021-03-01,7.07521
2021-03-02,30.20592
2021-03-03,27.65113
2021-03-04,27.65664
2021-03-05,23.94009
2021-03-06,4.62504
2021-03-07,4.49289
2021-03-08,24.1328
2021-03-09,24.83757
2021-03-10,20.49333
2021-03-11,23.63726
2021-03-12,22.60764
2021-03-13,6.07311
2021-03-14,6.61821
2021-03-15,36.4277
2021-03-16,43.22211
2021-03-17,34.8695
2021-03-18,32.42484
2021-03-19,29.14877
2021-03-20,5.49498
2021-03-21,4.20658
2021-03-22,27.13908
2021-03-23,25.29457
2021-03-24,22.34886
2021-03-25,20.9228
2021-03-26,22.10109
2021-03-27,4.48739
2021-03-28,3.32011
2021-03-29,23.11419
2021-03-30,20.98337
2021-03-31,20.16297
2021-04-01,19.23796
2021-04-02,19.10031
2021-04-03,3.96432
2021-04-04,3.66149
2021-04-05,20.28961
2021-04-06,20.26208
2021-04-07,18.88007
2021-04-08,16.74925
2021-04-09,16.22068
2021-04-10,3.06684
2021-04-11,2.67591
2021-04-12,17.38244
2021-04-13,18.10923
2021-04-14,16.41889
2021-04-15,16.55104
2021-04-16,17.52009
2021-04-17,3.82667
2021-04-18,3.08886
2021-04-19,17.15119
2021-04-20,19.88767
2021-04-21,17.32738
2021-04-22,16.11606
2021-04-23,14.11188
2021-04-24,2.8466
2021-04-25,2.32353
2021-04-26,19.85464
2021-04-27,18.81951
2021-04-28,17.67977
2021-04-29,18.64882
2021-04-30,23.91807
2021-05-01,4.91135
2021-05-02,4.52593
2021-05-03,25.59189
2021-05-04,22.1121
2021-05-05,4.1295
2021-05-06,22.27728
2021-05-07,24.67239
2021-05-08,4.36625
2021-05-09,4.29468
2021-05-10,32.41383
2021-05-11,29.64431
2021-05-12,30.26098
2021-05-13,26.21957
2021-05-14,24.67789
2021-05-15,4.97191
2021-05-16,4.74066
2021-05-17,54.30569
2021-05-18,42.7596
2021-05-19,7.76896
2021-05-20,39.40094
2021-05-21,29.10472
2021-05-22,4.70763
2021-05-23,5.25272
2021-05-24,32.14403
2021-05-25,45.72734
2021-05-26,46.63032
2021-05-27,69.88767
2021-05-28,53.7661
2021-05-29,8.76555
2021-05-30,7.60378
2021-05-31,84.88602
2021-06-01,81.1034
2021-06-02,100.0
2021-06-03,92.44025
2021-06-04,76.78669
2021-06-05,11.07256
2021-06-06,9.89979
2021-06-07,70.01431
2021-06-08,60.77524
2021-06-09,92.91377
2021-06-10,87.05539
2021-06-11,66.40788
2021-06-12,9.23907
2021-06-13,7.73593
2021-06-14,56.13368
2021-06-15,48.42528
2021-06-16,50.95804
2021-06-17,48.11694
2021-06-18,43.93238
2021-06-19,5.75927
2021-06-20,4.72965
2021-06-21,42.3026
2021-06-22,42.15945
2021-06-23,40.08369
2021-06-24,39.20273
2021-06-25,38.70719
2021-06-26,4.37727
2021-06-27,5.31879
2021-06-28,41.57581
2021-06-29,34.27485
2021-06-30,31.54388
2021-07-01,28.14117
2021-07-02,27.29875
2021-07-03,3.90926
2021-07-04,3.0338
2021-07-05,28.77987
2021-07-06,32.36978
2021-07-07,29.28642
2021-07-08,28.94505
2021-07-09,31.45028
2021-07-10,4.81775
2021-07-11,4.135
2021-07-12,28.51007
2021-07-13,27.37033
2021-07-14,23.81896
2021-07-15,24.50721
2021-07-16,22.07356
2021-07-17,2.87413
2021-07-18,2.30701
2021-07-19,21.06045
2021-07-20,22.05153
2021-07-21,22.55258
2021-07-22,31.654
2021-07-23,25.79561
2021-07-24,3.88723
2021-07-25,2.03722
2021-07-26,21.51194
2021-07-27,22.2993
2021-07-28,19.10031
2021-07-29,19.73901
2021-07-30,18.05417
2021-07-31,2.1143
2021-08-01,1.48662
2021-08-02,17.35491
2021-08-03,18.93513
2021-08-04,26.01035
2021-08-05,21.17608
2021-08-06,23.65928
2021-08-07,2.65389
2021-08-08,2.46668
2021-08-09,20.79066
2021-08-10,19.19942
2021-08-11,18.50567
2021-08-12,19.27651
2021-08-13,19.07278
2021-08-14,2.21891
2021-08-15,1.48662
2021-08-16,3.45226
2021-08-17,18.68186
2021-08-18,18.31846
2021-08-19,18.19182
2021-08-20,17.84495
2021-08-21,2.2079
2021-08-22,1.94912
2021-08-23,19.29302
2021-08-24,23.97313
2021-08-25,22.62416
2021-08-26,20.58693
2021-08-27,18.20834
2021-08-28,2.61535
2021-08-29,2.37308
2021-08-30,22.3929
2021-08-31,20.40524
2021-09-01,21.20911
2021-09-02,18.14778
2021-09-03,18.27441
2021-09-04,2.62085
2021-09-05,1.88855
2021-09-06,16.71071
2021-09-07,17.3439
2021-09-08,20.68054
2021-09-09,16.89241
2021-09-10,17.24479
2021-09-11,1.94912
2021-09-12,1.51415
2021-09-13,14.75608
2021-09-14,29.51767
2021-09-15,27.53551
2021-09-16,20.80167
2021-09-17,23.53815
2021-09-18,3.35866
2021-09-19,2.70895
2021-09-20,1.839
2021-09-21,1.96013
2021-09-22,2.31252
2021-09-23,36.1524
2021-09-24,30.36559
2021-09-25,3.35315
2021-09-26,2.54927
2021-09-27,24.3145
2021-09-28,19.9097
2021-09-29,24.39709
2021-09-30,22.82237
2021-10-01,18.91862
2021-10-02,3.678
2021-10-03,2.58782
2021-10-04,5.29677
2021-10-05,32.77172
2021-10-06,30.30503
2021-10-07,26.25812
2021-10-08,25.85618
2021-10-09,4.16804
2021-10-10,3.05032
2021-10-11,4.63605
2021-10-12,24.05021
2021-10-13,23.04261
2021-10-14,22.99856
2021-10-15,21.53947
2021-10-16,2.67591
2021-10-17,2.48871
2021-10-18,22.61314
2021-10-19,20.47681
2021-10-20,18.86356
2021-10-21,17.47054
2021-10-22,16.78229
2021-10-23,2.89615
2021-10-24,3.09437
2021-10-25,31.32364
2021-10-26,28.41647
2021-10-27,23.27386
2021-10-28,22.74529
2021-10-29,19.82711
2021-10-30,2.82457
2021-10-31,2.70344
2021-11-01,20.06386
2021-11-02,22.15064
2021-11-03,21.99097
2021-11-04,21.93591
2021-11-05,19.47472
2021-11-06,3.02279
2021-11-07,3.10538
2021-11-08,25.76808
2021-11-09,22.04603
2021-11-10,18.25239
2021-11-11,16.63363
2021-11-12,17.56414
2021-11-13,2.52174
2021-11-14,2.4832
2021-11-15,18.8085
2021-11-16,17.06309
2021-11-17,16.65014
2021-11-18,16.89791
2021-11-19,16.55104
2021-11-20,2.04823
2021-11-21,2.13632
2021-11-22,18.03215
2021-11-23,16.53452
2021-11-24,16.4244
2021-11-25,15.11948
2021-11-26,15.57097
2021-11-27,2.98425
2021-11-28,2.28499
2021-11-29,20.06937
2021-11-30,19.73901
2021-12-01,18.77546
2021-12-02,18.75344
2021-12-03,20.10791
2021-12-04,2.51073
2021-12-05,1.88855
2021-12-06,18.94064
2021-12-07,20.0969
2021-12-08,18.45611
2021-12-09,21.80927
2021-12-10,16.85387
2021-12-11,2.04823
2021-12-12,2.34005
2021-12-13,16.75476
2021-12-14,14.65697
2021-12-15,14.53584
2021-12-16,14.63495
2021-12-17,13.24193
2021-12-18,1.72888
2021-12-19,1.50313
2021-12-20,13.66589
2021-12-21,14.92677
2021-12-22,15.46635
2021-12-23,14.78361
2021-12-24,15.13049
2021-12-25,2.05924
2021-12-26,1.70686
2021-12-27,14.94328
2021-12-28,15.89582
2021-12-29,15.92886
2021-12-30,13.35205
2021-12-31,3.97533
2022-01-01,1.35998
2022-01-02,1.34346
2022-01-03,13.84759
2022-01-04,12.79594
2022-01-05,12.34996
2022-01-06,13.2144
2022-01-07,13.37958
2022-01-08,1.61876
2022-01-09,1.56921
2022-01-10,13.1263
2022-01-11,13.74848
2022-01-12,13.1208
2022-01-13,17.26131
2022-01-14,15.24611
2022-01-15,1.87204
2022-01-16,1.51415
2022-01-17,13.91917
2022-01-18,14.01277
2022-01-19,13.80354
2022-01-20,14.35414
2022-01-21,12.8455
2022-01-22,1.73439
2022-01-23,1.60775
2022-01-24,13.31351
2022-01-25,12.67481
2022-01-26,13.53925
2022-01-27,13.72646
2022-01-28,15.21308
2022-01-29,1.9326
2022-01-30,1.13974
2022-01-31,1.08468
2022-02-01,1.35998
2022-02-02,1.64629
2022-02-03,18.30745
2022-02-04,23.84649
2022-02-05,5.76478
2022-02-06,4.81775
2022-02-07,27.86036
2022-02-08,27.68417
2022-02-09,30.90518
2022-02-10,26.06541
2022-02-11,24.44664
2022-02-12,2.92368
2022-02-13,2.43365
2022-02-14,19.69496
2022-02-15,18.57724
2022-02-16,21.82028
2022-02-17,25.19546
2022-02-18,20.12994
2022-02-19,2.296
2022-02-20,2.10879
2022-02-21,20.64199
2022-02-22,16.80431
2022-02-23,17.60268
2022-02-24,17.11815
2022-02-25,17.41548
2022-02-26,1.99867
2022-02-27,2.11981
2022-02-28,17.87798
2022-03-01,3.27607
2022-03-02,17.90001
2022-03-03,17.50908
2022-03-04,14.97632
2022-03-05,1.98766
2022-03-06,1.66281
2022-03-07,14.39819
2022-03-08,75.91124
2022-03-09,9.46481
2022-03-10,33.16264
2022-03-11,39.24677
2022-03-12,6.56315
2022-03-13,6.32639
2022-03-14,33.06353
2022-03-15,29.95815
2022-03-16,33.29479
2022-03-17,30.04074
2022-03-18,24.89813
2022-03-19,5.6051
2022-03-20,6.81092
2022-03-21,32.55148
2022-03-22,25.93877
2022-03-23,25.91674
2022-03-24,26.01585
2022-03-25,21.52846
2022-03-26,3.20999
2022-03-27,2.92368
2022-03-28,22.13412
2022-03-29,22.46999
2022-03-30,23.81896
2022-03-31,22.92699
2022-04-01,27.06199
2022-04-02,6.82744
2022-04-03,6.7008
2022-04-04,33.11309
2022-04-05,31.42275
2022-04-06,40.18279
2022-04-07,31.39522
2022-04-08,27.30426
2022-04-09,3.36967
2022-04-10,3.55687
2022-04-11,23.59321
2022-04-12,21.28069
2022-04-13,22.82237
2022-04-14,25.35513
2022-04-15,22.33234
2022-04-16,3.9533
2022-04-17,3.8597
2022-04-18,25.95529
2022-04-19,24.0447
2022-04-20,22.74529
2022-04-21,21.45138
2022-04-22,17.56414
2022-04-23,2.8521
2022-04-24,2.88514
2022-04-25,18.12575
2022-04-26,19.88217
2022-04-27,18.05968
2022-04-28,19.16088
2022-04-29,19.43067
2022-04-30,2.4832
2022-05-01,1.9326
2022-05-02,17.29985
2022-05-03,16.54002
2022-05-04,17.32188
2022-05-05,2.70895
2022-05-06,16.16562
2022-05-07,2.09778
2022-05-08,1.88855
2022-05-09,16.96399
2022-05-10,16.6061
2022-05-11,16.1546
2022-05-12,17.14018
2022-05-13,18.19733
2022-05-14,2.63737
2022-05-15,1.88855
2022-05-16,16.93095
2022-05-17,16.11606
2022-05-18,14.79462
2022-05-19,13.80905
2022-05-20,15.33972
2022-05-21,1.87754
2022-05-22,1.88305
2022-05-23,14.97632
2022-05-24,13.93018
2022-05-25,13.80354
2022-05-26,13.9522
2022-05-27,17.38244
2022-05-28,2.54927
2022-05-29,2.24644
2022-05-30,18.34599
2022-05-31,16.21517
2022-06-01,2.52174
2022-06-02,13.52273
2022-06-03,17.19524
2022-06-04,2.61535
2022-06-05,1.94361
2022-06-06,2.64838
2022-06-07,15.06992
2022-06-08,15.26814
2022-06-09,13.31351
2022-06-10,11.99757
2022-06-11,1.70135
2022-06-12,1.34897
2022-06-13,13.62735
2022-06-14,13.96872
2022-06-15,13.35755
2022-06-16,14.1339
2022-06-17,13.19237
2022-06-18,1.6518
2022-06-19,1.30492
2022-06-20,14.57989
2022-06-21,13.09327
2022-06-22,14.44774
2022-06-23,13.46767
2022-06-24,14.74507
2022-06-25,1.66281
2022-06-26,1.382
2022-06-27,15.99493
2022-06-28,13.765
2022-06-29,11.88195
2022-06-30,10.87985
2022-07-01,11.40843
2022-07-02,1.24435
2022-07-03,1.29391
2022-07-04,12.20129
2022-07-05,12.08567
2022-07-06,11.87093
2022-07-07,12.16826
2022-07-08,10.84682
2022-07-09,1.18379
2022-07-10,0.94152
2022-07-11,11.59013
2022-07-12,12.26186
2022-07-13,12.34996
2022-07-14,11.68373
2022-07-15,10.49443
2022-07-16,1.27188
2022-07-17,1.1948
2022-07-18,11.71677
2022-07-19,10.51646
2022-07-20,10.71467
2022-07-21,10.76973
2022-07-22,10.0044
2022-07-23,0.90849
2022-07-24,0.90298
2022-07-25,10.52747
2022-07-26,9.00231
2022-07-27,9.19502
2022-07-28,9.59696
2022-07-29,9.66853
2022-07-30,1.26087
2022-07-31,0.83691
2022-08-01,10.44488
2022-08-02,8.9032
2022-08-03,10.0925
2022-08-04,11.72778
2022-08-05,10.87985
2022-08-06,0.88646
2022-08-07,0.89197
2022-08-08,9.32716
2022-08-09,9.44279
2022-08-10,8.78207
2022-08-11,11.48551
2022-08-12,10.28521
2022-08-13,0.96355
2022-08-14,0.86444
2022-08-15,1.06265
2022-08-16,11.07807
2022-08-17,9.4538
2022-08-18,9.12344
2022-08-19,8.39665
2022-08-20,0.90298
2022-08-21,0.85343
2022-08-22,8.01673
2022-08-23,8.4407
2022-08-24,12.70785
2022-08-25,12.24534
2022-08-26,10.84131
2022-08-27,0.97456
2022-08-28,0.85893
2022-08-29,12.10769
2022-08-30,14.07884
2022-08-31,14.0403
2022-09-01,12.43255
2022-09-02,11.2873
2022-09-03,1.11221
2022-09-04,0.89747
2022-09-05,9.96035
2022-09-06,11.14414
2022-09-07,9.61898
2022-09-08,9.09591
2022-09-09,0.82039
2022-09-10,0.76533
2022-09-11,1.32694
2022-09-12,1.20581
2022-09-13,14.31009
2022-09-14,11.14414
2022-09-15,11.48001
2022-09-16,12.86752
2022-09-17,1.68483
2022-09-18,1.79495
2022-09-19,12.80695
2022-09-20,12.5757
2022-09-21,12.28388
2022-09-22,10.19711
2022-09-23,10.98997
2022-09-24,1.9326
2022-09-25,1.37099
2022-09-26,12.1187
2022-09-27,13.23092
2022-09-28,13.08776
2022-09-29,11.36989
2022-09-30,10.95143
2022-10-01,1.48111
2022-10-02,1.33245
2022-10-03,1.54718
2022-10-04,12.74639
2022-10-05,10.83581
2022-10-06,10.21363
2022-10-07,9.7291
2022-10-08,1.17277
2022-10-09,1.18929
2022-10-10,1.49763
2022-10-11,11.49102
2022-10-12,10.34577
2022-10-13,9.51987
2022-10-14,10.07047
2022-10-15,1.54718
2022-10-16,1.33245
2022-10-17,9.65752
2022-10-18,9.97687
2022-10-19,9.42627
2022-10-20,7.69739
2022-10-21,8.09382
2022-10-22,1.09018
2022-10-23,0.75432
2022-10-24,9.10692
2022-10-25,7.66986
2022-10-26,8.716
2022-10-27,8.72701
2022-10-28,8.33608
2022-10-29,1.28289
2022-10-30,0.80387
2022-10-31,8.70498
2022-11-01,8.34159
2022-11-02,7.63682
2022-11-03,7.26792
2022-11-04,8.5398
2022-11-05,0.96355
2022-11-06,0.86994
2022-11-07,8.95275
2022-11-08,9.74011
2022-11-09,8.98579
2022-11-10,7.84605
2022-11-11,11.73879
2022-11-12,1.59123
2022-11-13,1.42605
2022-11-14,10.44488
2022-11-15,9.71258
2022-11-16,8.84814
2022-11-17,7.47715
2022-11-18,7.78548
2022-11-19,0.79837
2022-11-20,0.78185
2022-11-21,6.80541
2022-11-22,7.11375
2022-11-23,8.06629
2022-11-24,8.34159
2022-11-25,6.83294
2022-11-26,0.77084
2022-11-27,0.7378
2022-11-28,6.57967
2022-11-29,7.8956
2022-11-30,7.30646
2022-12-01,9.31615
2022-12-02,8.27001
2022-12-03,0.73229
2022-12-04,0.98006
2022-12-05,9.45931
2022-12-06,9.49234
2022-12-07,9.01332
2022-12-08,8.13787
2022-12-09,9.16749
2022-12-10,1.26087
2022-12-11,1.22783
2022-12-12,8.1654
2022-12-13,7.30646
2022-12-14,8.00022
2022-12-15,7.4386
2022-12-16,7.01464
2022-12-17,0.95804
2022-12-18,0.69375
2022-12-19,7.86807
2022-12-20,6.66226
2022-12-21,6.91553
2022-12-22,8.01123
2022-12-23,7.80751
2022-12-24,1.00209
2022-12-25,0.77084
2022-12-26,7.87358
2022-12-27,12.0196
2022-12-28,12.34996
2022-12-29,9.09591
2022-12-30,3.00627
2022-12-31,0.67173
2023-01-01,0.85893
2023-01-02,8.47373
2023-01-03,13.36857
2023-01-04,14.54135
2023-01-05,10.84682
2023-01-06,10.56051
2023-01-07,1.85552
2023-01-08,1.50313
2023-01-09,14.05682
2023-01-10,11.76632
2023-01-11,10.92941
2023-01-12,10.03193
2023-01-13,10.84131
2023-01-14,1.88305
2023-01-15,1.30492
2023-01-16,15.84627
2023-01-17,15.48287
2023-01-18,16.41889
2023-01-19,12.96663
2023-01-20,12.00858
2023-01-21,1.71236
2023-01-22,1.61876
2023-01-23,1.92159
2023-01-24,2.45017
2023-01-25,14.62944
2023-01-26,12.23984
2023-01-27,12.73538
2023-01-28,2.3896
2023-01-29,2.15835
2023-01-30,11.3809
2023-01-31,10.49994
2023-02-01,11.16066
2023-02-02,10.44488
2023-02-03,9.76214
2023-02-04,1.12322
2023-02-05,1.18379
2023-02-06,12.76291
2023-02-07,10.4669
2023-02-08,10.57152
2023-02-09,9.95485
2023-02-10,11.00649
2023-02-11,1.82799
2023-02-12,1.39301
2023-02-13,9.40425
2023-02-14,9.86124
2023-02-15,9.20603
2023-02-16,11.18819
2023-02-17,9.06287
2023-02-18,1.09569
2023-02-19,0.82039
2023-02-20,9.16198
2023-02-21,8.38013
2023-02-22,7.76896
2023-02-23,8.73802
2023-02-24,8.03325
2023-02-25,0.90298
2023-02-26,0.72128
2023-02-27,8.18742
2023-02-28,9.75112
2023-03-01,1.94361
2023-03-02,9.93282
2023-03-03,8.66644
2023-03-04,1.23885
2023-03-05,1.13423
2023-03-06,7.88459
2023-03-07,7.8956
2023-03-08,6.67877
2023-03-09,7.26241
2023-03-10,6.74485
2023-03-11,0.89197
2023-03-12,0.79837
2023-03-13,7.53221
2023-03-14,6.51359
2023-03-15,8.05528
2023-03-16,7.03666
2023-03-17,8.54531
2023-03-18,1.24435
2023-03-19,1.13974
2023-03-20,7.9892
2023-03-21,7.68637
2023-03-22,7.65884
2023-03-23,7.46063
2023-03-24,6.25481
2023-03-25,0.69375
2023-03-26,0.63319
2023-03-27,6.99812
2023-03-28,7.21836
2023-03-29,7.35601
2023-03-30,7.41107
2023-03-31,7.1633
2023-04-01,0.75432
2023-04-02,0.68825
2023-04-03,7.02015
2023-04-04,6.44202
2023-04-05,6.34291
2023-04-06,5.52802
2023-04-07,6.41449
2023-04-08,0.96355
2023-04-09,0.7378
2023-04-10,6.431
2023-04-11,7.1578
2023-04-12,6.91003
2023-04-13,6.23279
2023-04-14,7.0697
2023-04-15,0.84241
2023-04-16,0.88096
2023-04-17,7.21286
2023-04-18,7.19634
2023-04-19,6.90452
2023-04-20,6.16672
2023-04-21,5.76478
2023-04-22,0.97456
2023-04-23,0.96905
2023-04-24,5.8749
2023-04-25,6.17773
2023-04-26,6.13919
2023-04-27,5.75927
2023-04-28,5.41239
2023-04-29,0.72679
2023-04-30,0.53408
2023-05-01,1.86102
2023-05-02,7.13577
2023-05-03,5.68219
2023-05-04,6.13368
2023-05-05,1.67933
2023-05-06,0.77634
2023-05-07,0.77084
2023-05-08,6.56865
2023-05-09,5.81984
2023-05-10,6.431
2023-05-11,6.39797
2023-05-12,5.46745
2023-05-13,0.8259
2023-05-14,0.78185
2023-05-15,6.55764
2023-05-16,6.17222
2023-05-17,7.60929
2023-05-18,6.85497
2023-05-19,6.23829
2023-05-20,0.67173
2023-05-21,0.81488
2023-05-22,6.93205
2023-05-23,6.32639
2023-05-24,5.44543
2023-05-25,5.56656
2023-05-26,6.03457
2023-05-27,0.72679
2023-05-28,0.63869
2023-05-29,1.23334
