date,등기비용
2020-08-01,31.91489
2020-08-02,17.55319
2020-08-03,63.82978
2020-08-04,53.7234
2020-08-05,64.89361
2020-08-06,61.70212
2020-08-07,40.95744
2020-08-08,20.21276
2020-08-09,21.27659
2020-08-10,70.74468
2020-08-11,67.55319
2020-08-12,79.25531
2020-08-13,54.78723
2020-08-14,48.93617
2020-08-15,31.38297
2020-08-16,20.21276
2020-08-17,35.10638
2020-08-18,65.42553
2020-08-19,57.4468
2020-08-20,64.3617
2020-08-21,50.53191
2020-08-22,25.0
2020-08-23,20.21276
2020-08-24,75.0
2020-08-25,70.74468
2020-08-26,61.17021
2020-08-27,67.02127
2020-08-28,53.7234
2020-08-29,28.19148
2020-08-30,25.0
2020-08-31,57.4468
2020-09-01,60.63829
2020-09-02,60.10638
2020-09-03,68.0851
2020-09-04,47.87234
2020-09-05,22.34042
2020-09-06,27.12765
2020-09-07,67.55319
2020-09-08,61.17021
2020-09-09,72.34042
2020-09-10,53.7234
2020-09-11,60.63829
2020-09-12,26.59574
2020-09-13,28.19148
2020-09-14,68.0851
2020-09-15,67.55319
2020-09-16,65.95744
2020-09-17,59.04255
2020-09-18,55.31914
2020-09-19,16.48936
2020-09-20,24.46808
2020-09-21,64.3617
2020-09-22,61.70212
2020-09-23,61.70212
2020-09-24,62.76595
2020-09-25,56.91489
2020-09-26,25.0
2020-09-27,27.65957
2020-09-28,60.10638
2020-09-29,43.61702
2020-09-30,14.89361
2020-10-01,10.10638
2020-10-02,14.3617
2020-10-03,20.21276
2020-10-04,19.14893
2020-10-05,72.34042
2020-10-06,80.31914
2020-10-07,59.57446
2020-10-08,47.87234
2020-10-09,25.53191
2020-10-10,23.40425
2020-10-11,22.34042
2020-10-12,67.02127
2020-10-13,67.55319
2020-10-14,68.61702
2020-10-15,56.38297
2020-10-16,62.76595
2020-10-17,30.31914
2020-10-18,22.34042
2020-10-19,80.85106
2020-10-20,63.29787
2020-10-21,65.42553
2020-10-22,48.40425
2020-10-23,46.80851
2020-10-24,32.97872
2020-10-25,21.80851
2020-10-26,72.34042
2020-10-27,62.23404
2020-10-28,58.51063
2020-10-29,60.10638
2020-10-30,47.34042
2020-10-31,34.57446
2020-11-01,20.74468
2020-11-02,65.95744
2020-11-03,53.7234
2020-11-04,54.25531
2020-11-05,60.63829
2020-11-06,44.68085
2020-11-07,25.0
2020-11-08,26.59574
2020-11-09,61.70212
2020-11-10,60.10638
2020-11-11,51.59574
2020-11-12,62.76595
2020-11-13,59.04255
2020-11-14,23.93617
2020-11-15,29.25531
2020-11-16,71.80851
2020-11-17,57.4468
2020-11-18,57.97872
2020-11-19,56.91489
2020-11-20,55.31914
2020-11-21,26.59574
2020-11-22,31.38297
2020-11-23,65.95744
2020-11-24,69.14893
2020-11-25,70.74468
2020-11-26,70.21276
2020-11-27,44.68085
2020-11-28,29.78723
2020-11-29,25.0
2020-11-30,70.74468
2020-12-01,59.04255
2020-12-02,50.53191
2020-12-03,61.70212
2020-12-04,61.70212
2020-12-05,37.23404
2020-12-06,22.87234
2020-12-07,75.0
2020-12-08,67.55319
2020-12-09,72.34042
2020-12-10,72.87234
2020-12-11,61.70212
2020-12-12,35.10638
2020-12-13,21.80851
2020-12-14,77.65957
2020-12-15,82.4468
2020-12-16,61.70212
2020-12-17,74.46808
2020-12-18,61.70212
2020-12-19,42.55319
2020-12-20,36.70212
2020-12-21,92.02127
2020-12-22,71.27659
2020-12-23,72.87234
2020-12-24,57.97872
2020-12-25,19.68085
2020-12-26,27.65957
2020-12-27,29.78723
2020-12-28,75.53191
2020-12-29,86.17021
2020-12-30,63.82978
2020-12-31,31.38297
2021-01-01,21.27659
2021-01-02,23.93617
2021-01-03,25.0
2021-01-04,65.95744
2021-01-05,70.74468
2021-01-06,56.91489
2021-01-07,54.25531
2021-01-08,43.0851
2021-01-09,29.78723
2021-01-10,26.06382
2021-01-11,63.29787
2021-01-12,64.3617
2021-01-13,64.89361
2021-01-14,75.0
2021-01-15,60.63829
2021-01-16,25.53191
2021-01-17,39.89361
2021-01-18,76.06382
2021-01-19,73.93617
2021-01-20,86.17021
2021-01-21,69.68085
2021-01-22,53.7234
2021-01-23,28.7234
2021-01-24,37.23404
2021-01-25,87.23404
2021-01-26,78.19148
2021-01-27,67.02127
2021-01-28,53.7234
2021-01-29,55.31914
2021-01-30,23.40425
2021-01-31,25.53191
2021-02-01,72.34042
2021-02-02,58.51063
2021-02-03,65.42553
2021-02-04,53.7234
2021-02-05,55.31914
2021-02-06,28.19148
2021-02-07,22.87234
2021-02-08,64.3617
2021-02-09,57.4468
2021-02-10,50.0
2021-02-11,26.59574
2021-02-12,15.95744
2021-02-13,15.95744
2021-02-14,25.53191
2021-02-15,67.55319
2021-02-16,59.04255
2021-02-17,75.53191
2021-02-18,70.74468
2021-02-19,64.3617
2021-02-20,27.12765
2021-02-21,25.0
2021-02-22,72.34042
2021-02-23,80.31914
2021-02-24,64.3617
2021-02-25,64.3617
2021-02-26,58.51063
2021-02-27,27.65957
2021-02-28,19.14893
2021-03-01,22.34042
2021-03-02,60.10638
2021-03-03,48.40425
2021-03-04,47.87234
2021-03-05,51.59574
2021-03-06,25.53191
2021-03-07,19.68085
2021-03-08,70.21276
2021-03-09,52.65957
2021-03-10,64.89361
2021-03-11,65.95744
2021-03-12,47.87234
2021-03-13,34.57446
2021-03-14,18.0851
2021-03-15,52.12765
2021-03-16,70.21276
2021-03-17,60.63829
2021-03-18,60.63829
2021-03-19,56.91489
2021-03-20,28.19148
2021-03-21,22.34042
2021-03-22,71.80851
2021-03-23,77.65957
2021-03-24,71.80851
2021-03-25,62.76595
2021-03-26,47.87234
2021-03-27,26.06382
2021-03-28,19.68085
2021-03-29,71.80851
2021-03-30,70.21276
2021-03-31,56.38297
2021-04-01,55.31914
2021-04-02,36.70212
2021-04-03,23.93617
2021-04-04,18.61702
2021-04-05,51.06382
2021-04-06,47.87234
2021-04-07,52.12765
2021-04-08,48.40425
2021-04-09,44.14893
2021-04-10,22.34042
2021-04-11,32.4468
2021-04-12,59.57446
2021-04-13,55.31914
2021-04-14,65.42553
2021-04-15,61.70212
2021-04-16,46.80851
2021-04-17,13.29787
2021-04-18,18.61702
2021-04-19,66.48936
2021-04-20,62.23404
2021-04-21,53.19148
2021-04-22,41.48936
2021-04-23,45.21276
2021-04-24,24.46808
2021-04-25,21.80851
2021-04-26,64.3617
2021-04-27,51.59574
2021-04-28,55.31914
2021-04-29,54.78723
2021-04-30,48.40425
2021-05-01,23.40425
2021-05-02,23.93617
2021-05-03,50.53191
2021-05-04,51.06382
2021-05-05,24.46808
2021-05-06,47.34042
2021-05-07,41.48936
2021-05-08,22.34042
2021-05-09,18.61702
2021-05-10,65.42553
2021-05-11,53.7234
2021-05-12,59.04255
2021-05-13,45.74468
2021-05-14,47.87234
2021-05-15,32.4468
2021-05-16,17.55319
2021-05-17,60.10638
2021-05-18,47.87234
2021-05-19,26.06382
2021-05-20,64.3617
2021-05-21,46.27659
2021-05-22,18.0851
2021-05-23,22.34042
2021-05-24,57.97872
2021-05-25,62.23404
2021-05-26,52.12765
2021-05-27,62.76595
2021-05-28,58.51063
2021-05-29,22.87234
2021-05-30,16.48936
2021-05-31,53.7234
2021-06-01,54.25531
2021-06-02,49.46808
2021-06-03,46.27659
2021-06-04,44.68085
2021-06-05,18.61702
2021-06-06,21.80851
2021-06-07,59.57446
2021-06-08,46.27659
2021-06-09,51.59574
2021-06-10,50.0
2021-06-11,43.0851
2021-06-12,14.89361
2021-06-13,14.3617
2021-06-14,52.65957
2021-06-15,52.12765
2021-06-16,44.14893
2021-06-17,61.17021
2021-06-18,43.0851
2021-06-19,20.74468
2021-06-20,24.46808
2021-06-21,54.78723
2021-06-22,49.46808
2021-06-23,44.14893
2021-06-24,52.12765
2021-06-25,48.40425
2021-06-26,20.21276
2021-06-27,20.74468
2021-06-28,51.06382
2021-06-29,48.40425
2021-06-30,50.0
2021-07-01,48.40425
2021-07-02,43.0851
2021-07-03,15.95744
2021-07-04,21.27659
2021-07-05,52.65957
2021-07-06,51.06382
2021-07-07,55.85106
2021-07-08,52.65957
2021-07-09,43.0851
2021-07-10,30.31914
2021-07-11,21.27659
2021-07-12,61.70212
2021-07-13,52.65957
2021-07-14,56.38297
2021-07-15,52.12765
2021-07-16,46.80851
2021-07-17,15.95744
2021-07-18,15.95744
2021-07-19,55.31914
2021-07-20,45.21276
2021-07-21,47.87234
2021-07-22,42.02127
2021-07-23,44.14893
2021-07-24,19.14893
2021-07-25,17.55319
2021-07-26,54.25531
2021-07-27,63.82978
2021-07-28,70.21276
2021-07-29,45.74468
2021-07-30,45.74468
2021-07-31,20.21276
2021-08-01,19.68085
2021-08-02,50.53191
2021-08-03,48.40425
2021-08-04,46.80851
2021-08-05,50.0
2021-08-06,44.14893
2021-08-07,27.65957
2021-08-08,31.38297
2021-08-09,69.14893
2021-08-10,76.59574
2021-08-11,57.97872
2021-08-12,60.63829
2021-08-13,65.42553
2021-08-14,21.27659
2021-08-15,23.93617
2021-08-16,36.17021
2021-08-17,73.40425
2021-08-18,73.40425
2021-08-19,66.48936
2021-08-20,67.02127
2021-08-21,34.57446
2021-08-22,29.78723
2021-08-23,77.65957
2021-08-24,65.42553
2021-08-25,77.65957
2021-08-26,63.29787
2021-08-27,67.02127
2021-08-28,23.40425
2021-08-29,23.93617
2021-08-30,93.61702
2021-08-31,66.48936
2021-09-01,59.04255
2021-09-02,60.63829
2021-09-03,49.46808
2021-09-04,31.38297
2021-09-05,28.19148
2021-09-06,70.74468
2021-09-07,64.3617
2021-09-08,68.0851
2021-09-09,47.34042
2021-09-10,53.7234
2021-09-11,25.0
2021-09-12,32.4468
2021-09-13,80.85106
2021-09-14,74.46808
2021-09-15,59.04255
2021-09-16,48.93617
2021-09-17,38.82978
2021-09-18,17.02127
2021-09-19,10.10638
2021-09-20,9.04255
2021-09-21,17.55319
2021-09-22,21.27659
2021-09-23,79.25531
2021-09-24,67.02127
2021-09-25,27.12765
2021-09-26,34.04255
2021-09-27,73.93617
2021-09-28,66.48936
2021-09-29,67.55319
2021-09-30,62.76595
2021-10-01,54.25531
2021-10-02,21.27659
2021-10-03,29.25531
2021-10-04,26.59574
2021-10-05,71.27659
2021-10-06,63.82978
2021-10-07,71.27659
2021-10-08,57.4468
2021-10-09,22.34042
2021-10-10,22.87234
2021-10-11,34.04255
2021-10-12,77.12765
2021-10-13,67.55319
2021-10-14,68.61702
2021-10-15,55.31914
2021-10-16,35.63829
2021-10-17,23.40425
2021-10-18,59.04255
2021-10-19,56.38297
2021-10-20,54.25531
2021-10-21,52.65957
2021-10-22,43.0851
2021-10-23,24.46808
2021-10-24,31.38297
2021-10-25,63.29787
2021-10-26,69.68085
2021-10-27,53.19148
2021-10-28,55.31914
2021-10-29,36.17021
2021-10-30,23.93617
2021-10-31,26.59574
2021-11-01,48.40425
2021-11-02,59.57446
2021-11-03,59.57446
2021-11-04,52.65957
2021-11-05,47.34042
2021-11-06,24.46808
2021-11-07,29.78723
2021-11-08,58.51063
2021-11-09,57.97872
2021-11-10,57.4468
2021-11-11,48.93617
2021-11-12,56.38297
2021-11-13,16.48936
2021-11-14,23.40425
2021-11-15,56.91489
2021-11-16,54.25531
2021-11-17,57.4468
2021-11-18,56.38297
2021-11-19,53.19148
2021-11-20,23.40425
2021-11-21,28.19148
2021-11-22,65.42553
2021-11-23,58.51063
2021-11-24,70.21276
2021-11-25,55.85106
2021-11-26,57.4468
2021-11-27,22.87234
2021-11-28,30.31914
2021-11-29,61.70212
2021-11-30,60.10638
2021-12-01,61.17021
2021-12-02,55.31914
2021-12-03,53.7234
2021-12-04,26.59574
2021-12-05,22.87234
2021-12-06,69.14893
2021-12-07,77.12765
2021-12-08,62.76595
2021-12-09,71.80851
2021-12-10,53.7234
2021-12-11,13.29787
2021-12-12,29.78723
2021-12-13,64.89361
2021-12-14,61.70212
2021-12-15,56.38297
2021-12-16,58.51063
2021-12-17,40.42553
2021-12-18,19.14893
2021-12-19,29.78723
2021-12-20,70.74468
2021-12-21,54.78723
2021-12-22,72.34042
2021-12-23,53.7234
2021-12-24,37.76595
2021-12-25,9.57446
2021-12-26,15.95744
2021-12-27,51.06382
2021-12-28,67.55319
2021-12-29,47.34042
2021-12-30,50.53191
2021-12-31,35.63829
2022-01-01,10.10638
2022-01-02,19.68085
2022-01-03,55.31914
2022-01-04,56.38297
2022-01-05,59.04255
2022-01-06,52.12765
2022-01-07,46.80851
2022-01-08,36.17021
2022-01-09,23.93617
2022-01-10,54.78723
2022-01-11,63.29787
2022-01-12,48.40425
2022-01-13,62.76595
2022-01-14,48.93617
2022-01-15,22.87234
2022-01-16,26.59574
2022-01-17,61.17021
2022-01-18,61.17021
2022-01-19,59.57446
2022-01-20,68.61702
2022-01-21,53.19148
2022-01-22,21.27659
2022-01-23,25.53191
2022-01-24,64.3617
2022-01-25,60.10638
2022-01-26,42.55319
2022-01-27,53.19148
2022-01-28,26.06382
2022-01-29,16.48936
2022-01-30,9.57446
2022-01-31,8.51063
2022-02-01,19.14893
2022-02-02,16.48936
2022-02-03,65.95744
2022-02-04,50.53191
2022-02-05,27.12765
2022-02-06,28.19148
2022-02-07,64.3617
2022-02-08,64.89361
2022-02-09,60.10638
2022-02-10,55.31914
2022-02-11,52.12765
2022-02-12,25.53191
2022-02-13,20.21276
2022-02-14,56.38297
2022-02-15,56.38297
2022-02-16,53.7234
2022-02-17,61.70212
2022-02-18,52.65957
2022-02-19,22.87234
2022-02-20,21.80851
2022-02-21,65.42553
2022-02-22,58.51063
2022-02-23,58.51063
2022-02-24,46.80851
2022-02-25,51.06382
2022-02-26,22.87234
2022-02-27,23.40425
2022-02-28,50.0
2022-03-01,23.40425
2022-03-02,57.97872
2022-03-03,61.70212
2022-03-04,40.42553
2022-03-05,20.74468
2022-03-06,27.65957
2022-03-07,75.53191
2022-03-08,48.93617
2022-03-09,16.48936
2022-03-10,56.91489
2022-03-11,62.76595
2022-03-12,24.46808
2022-03-13,32.4468
2022-03-14,71.27659
2022-03-15,52.65957
2022-03-16,52.12765
2022-03-17,49.46808
2022-03-18,47.34042
2022-03-19,25.0
2022-03-20,23.93617
2022-03-21,58.51063
2022-03-22,61.70212
2022-03-23,57.4468
2022-03-24,47.87234
2022-03-25,37.76595
2022-03-26,22.34042
2022-03-27,12.76595
2022-03-28,57.4468
2022-03-29,56.38297
2022-03-30,55.31914
2022-03-31,64.89361
2022-04-01,38.82978
2022-04-02,31.38297
2022-04-03,21.27659
2022-04-04,62.23404
2022-04-05,61.17021
2022-04-06,51.59574
2022-04-07,45.74468
2022-04-08,38.82978
2022-04-09,25.53191
2022-04-10,27.65957
2022-04-11,54.25531
2022-04-12,65.95744
2022-04-13,44.14893
2022-04-14,52.12765
2022-04-15,39.89361
2022-04-16,23.40425
2022-04-17,28.7234
2022-04-18,59.57446
2022-04-19,48.40425
2022-04-20,75.53191
2022-04-21,50.0
2022-04-22,51.59574
2022-04-23,23.93617
2022-04-24,22.34042
2022-04-25,54.78723
2022-04-26,64.3617
2022-04-27,49.46808
2022-04-28,55.85106
2022-04-29,48.93617
2022-04-30,21.27659
2022-05-01,19.14893
2022-05-02,42.02127
2022-05-03,60.63829
2022-05-04,46.27659
2022-05-05,15.42553
2022-05-06,29.78723
2022-05-07,24.46808
2022-05-08,17.02127
2022-05-09,58.51063
2022-05-10,57.97872
2022-05-11,53.19148
2022-05-12,59.57446
2022-05-13,47.87234
2022-05-14,20.21276
2022-05-15,22.34042
2022-05-16,54.25531
2022-05-17,62.23404
2022-05-18,46.27659
2022-05-19,53.19148
2022-05-20,47.87234
2022-05-21,24.46808
2022-05-22,15.95744
2022-05-23,48.40425
2022-05-24,42.55319
2022-05-25,51.59574
2022-05-26,58.51063
2022-05-27,55.85106
2022-05-28,23.93617
2022-05-29,21.80851
2022-05-30,55.31914
2022-05-31,67.55319
2022-06-01,25.53191
2022-06-02,57.4468
2022-06-03,35.63829
2022-06-04,19.14893
2022-06-05,19.68085
2022-06-06,19.14893
2022-06-07,53.19148
2022-06-08,65.42553
2022-06-09,56.38297
2022-06-10,51.59574
2022-06-11,17.02127
2022-06-12,24.46808
2022-06-13,54.78723
2022-06-14,60.10638
2022-06-15,50.53191
2022-06-16,56.91489
2022-06-17,39.3617
2022-06-18,21.27659
2022-06-19,19.68085
2022-06-20,64.89361
2022-06-21,59.57446
2022-06-22,60.10638
2022-06-23,50.0
2022-06-24,40.42553
2022-06-25,19.14893
2022-06-26,12.23404
2022-06-27,54.25531
2022-06-28,59.57446
2022-06-29,51.59574
2022-06-30,48.93617
2022-07-01,37.23404
2022-07-02,17.55319
2022-07-03,20.74468
2022-07-04,55.31914
2022-07-05,57.97872
2022-07-06,53.19148
2022-07-07,56.38297
2022-07-08,41.48936
2022-07-09,26.06382
2022-07-10,29.78723
2022-07-11,45.21276
2022-07-12,48.93617
2022-07-13,49.46808
2022-07-14,55.85106
2022-07-15,43.0851
2022-07-16,22.34042
2022-07-17,17.02127
2022-07-18,62.76595
2022-07-19,65.95744
2022-07-20,59.57446
2022-07-21,63.29787
2022-07-22,36.17021
2022-07-23,19.68085
2022-07-24,18.0851
2022-07-25,56.91489
2022-07-26,57.4468
2022-07-27,53.7234
2022-07-28,56.91489
2022-07-29,40.95744
2022-07-30,19.14893
2022-07-31,13.82978
2022-08-01,42.55319
2022-08-02,43.61702
2022-08-03,59.04255
2022-08-04,46.80851
2022-08-05,38.82978
2022-08-06,19.68085
2022-08-07,16.48936
2022-08-08,54.25531
2022-08-09,56.91489
2022-08-10,50.53191
2022-08-11,56.91489
2022-08-12,48.40425
2022-08-13,23.40425
2022-08-14,14.3617
2022-08-15,29.78723
2022-08-16,59.57446
2022-08-17,84.04255
2022-08-18,58.51063
2022-08-19,65.95744
2022-08-20,23.93617
2022-08-21,30.85106
2022-08-22,67.02127
2022-08-23,53.7234
2022-08-24,51.06382
2022-08-25,48.40425
2022-08-26,44.14893
2022-08-27,26.59574
2022-08-28,20.21276
2022-08-29,67.55319
2022-08-30,56.91489
2022-08-31,48.40425
2022-09-01,51.06382
2022-09-02,48.40425
2022-09-03,22.34042
2022-09-04,28.19148
2022-09-05,56.38297
2022-09-06,55.85106
2022-09-07,54.25531
2022-09-08,38.29787
2022-09-09,18.0851
2022-09-10,10.63829
2022-09-11,19.14893
2022-09-12,22.87234
2022-09-13,63.29787
2022-09-14,70.74468
2022-09-15,70.21276
2022-09-16,63.82978
2022-09-17,22.87234
2022-09-18,19.14893
2022-09-19,59.57446
2022-09-20,65.95744
2022-09-21,59.04255
2022-09-22,62.23404
2022-09-23,45.21276
2022-09-24,20.74468
2022-09-25,21.27659
2022-09-26,59.57446
2022-09-27,58.51063
2022-09-28,54.78723
2022-09-29,52.12765
2022-09-30,60.10638
2022-10-01,32.4468
2022-10-02,23.40425
2022-10-03,36.17021
2022-10-04,83.51063
2022-10-05,94.14893
2022-10-06,76.59574
2022-10-07,54.25531
2022-10-08,30.85106
2022-10-09,22.87234
2022-10-10,28.7234
2022-10-11,86.17021
2022-10-12,61.17021
2022-10-13,77.12765
2022-10-14,50.0
2022-10-15,36.17021
2022-10-16,29.78723
2022-10-17,80.85106
2022-10-18,70.74468
2022-10-19,64.3617
2022-10-20,76.59574
2022-10-21,60.10638
2022-10-22,32.97872
2022-10-23,32.4468
2022-10-24,73.40425
2022-10-25,55.31914
2022-10-26,77.12765
2022-10-27,63.82978
2022-10-28,55.85106
2022-10-29,28.19148
2022-10-30,20.74468
2022-10-31,63.82978
2022-11-01,64.89361
2022-11-02,59.04255
2022-11-03,53.7234
2022-11-04,56.38297
2022-11-05,25.0
2022-11-06,23.40425
2022-11-07,65.95744
2022-11-08,76.59574
2022-11-09,73.93617
2022-11-10,75.0
2022-11-11,56.38297
2022-11-12,23.40425
2022-11-13,25.53191
2022-11-14,68.0851
2022-11-15,72.87234
2022-11-16,56.91489
2022-11-17,59.04255
2022-11-18,60.10638
2022-11-19,21.27659
2022-11-20,26.06382
2022-11-21,76.06382
2022-11-22,81.91489
2022-11-23,68.0851
2022-11-24,71.27659
2022-11-25,57.4468
2022-11-26,22.34042
2022-11-27,26.59574
2022-11-28,61.17021
2022-11-29,69.68085
2022-11-30,75.0
2022-12-01,59.04255
2022-12-02,48.93617
2022-12-03,17.02127
2022-12-04,41.48936
2022-12-05,76.06382
2022-12-06,70.21276
2022-12-07,88.82978
2022-12-08,93.61702
2022-12-09,60.10638
2022-12-10,30.31914
2022-12-11,33.51063
2022-12-12,66.48936
2022-12-13,88.29787
2022-12-14,89.3617
2022-12-15,63.29787
2022-12-16,70.74468
2022-12-17,28.7234
2022-12-18,30.85106
2022-12-19,92.02127
2022-12-20,86.17021
2022-12-21,76.59574
2022-12-22,73.93617
2022-12-23,56.38297
2022-12-24,25.53191
2022-12-25,25.53191
2022-12-26,88.82978
2022-12-27,84.04255
2022-12-28,72.87234
2022-12-29,65.95744
2022-12-30,54.78723
2022-12-31,26.59574
2023-01-01,19.14893
2023-01-02,78.7234
2023-01-03,65.95744
2023-01-04,68.0851
2023-01-05,81.91489
2023-01-06,62.23404
2023-01-07,30.31914
2023-01-08,25.0
2023-01-09,93.61702
2023-01-10,94.68085
2023-01-11,89.89361
2023-01-12,68.0851
2023-01-13,70.21276
2023-01-14,30.31914
2023-01-15,33.51063
2023-01-16,75.53191
2023-01-17,85.10638
2023-01-18,63.29787
2023-01-19,64.89361
2023-01-20,58.51063
2023-01-21,18.0851
2023-01-22,22.34042
2023-01-23,21.80851
2023-01-24,37.23404
2023-01-25,91.48936
2023-01-26,85.63829
2023-01-27,61.70212
2023-01-28,30.31914
2023-01-29,40.42553
2023-01-30,87.23404
2023-01-31,88.82978
2023-02-01,79.78723
2023-02-02,78.7234
2023-02-03,61.17021
2023-02-04,20.74468
2023-02-05,33.51063
2023-02-06,67.55319
2023-02-07,85.10638
2023-02-08,66.48936
2023-02-09,76.06382
2023-02-10,63.82978
2023-02-11,29.25531
2023-02-12,36.70212
2023-02-13,76.59574
2023-02-14,76.59574
2023-02-15,74.46808
2023-02-16,65.42553
2023-02-17,68.61702
2023-02-18,34.04255
2023-02-19,32.97872
2023-02-20,70.74468
2023-02-21,80.85106
2023-02-22,87.76595
2023-02-23,69.68085
2023-02-24,69.14893
2023-02-25,23.93617
2023-02-26,34.04255
2023-02-27,65.95744
2023-02-28,67.02127
2023-03-01,46.27659
2023-03-02,63.29787
2023-03-03,61.70212
2023-03-04,36.70212
2023-03-05,40.42553
2023-03-06,79.78723
2023-03-07,83.51063
2023-03-08,77.12765
2023-03-09,73.93617
2023-03-10,63.82978
2023-03-11,30.85106
2023-03-12,39.89361
2023-03-13,79.25531
2023-03-14,87.23404
2023-03-15,67.02127
2023-03-16,73.40425
2023-03-17,70.21276
2023-03-18,27.65957
2023-03-19,29.78723
2023-03-20,76.06382
2023-03-21,74.46808
2023-03-22,76.06382
2023-03-23,71.80851
2023-03-24,62.76595
2023-03-25,32.4468
2023-03-26,40.95744
2023-03-27,90.42553
2023-03-28,100.0
2023-03-29,78.7234
2023-03-30,77.65957
2023-03-31,62.23404
2023-04-01,28.7234
2023-04-02,30.85106
2023-04-03,77.65957
2023-04-04,73.40425
2023-04-05,70.74468
2023-04-06,78.19148
2023-04-07,67.55319
2023-04-08,33.51063
2023-04-09,26.59574
2023-04-10,84.57446
2023-04-11,72.87234
2023-04-12,80.85106
2023-04-13,71.27659
2023-04-14,76.59574
2023-04-15,32.4468
2023-04-16,27.12765
2023-04-17,81.38297
2023-04-18,76.59574
2023-04-19,68.61702
2023-04-20,62.76595
2023-04-21,60.63829
2023-04-22,37.23404
2023-04-23,32.4468
2023-04-24,84.04255
2023-04-25,77.12765
2023-04-26,80.31914
2023-04-27,85.63829
2023-04-28,62.76595
2023-04-29,30.85106
2023-04-30,28.19148
2023-05-01,37.76595
2023-05-02,73.93617
2023-05-03,67.02127
2023-05-04,67.02127
2023-05-05,30.85106
2023-05-06,25.53191
2023-05-07,23.40425
2023-05-08,72.87234
2023-05-09,75.0
2023-05-10,80.31914
2023-05-11,75.0
2023-05-12,59.57446
2023-05-13,31.38297
2023-05-14,35.63829
2023-05-15,71.80851
2023-05-16,81.91489
2023-05-17,82.4468
2023-05-18,71.80851
2023-05-19,60.10638
2023-05-20,30.31914
2023-05-21,32.4468
2023-05-22,79.78723
2023-05-23,69.14893
2023-05-24,90.42553
2023-05-25,78.19148
2023-05-26,62.23404
2023-05-27,25.0
2023-05-28,20.21276
2023-05-29,31.38297
2023-05-30,79.25531
2023-05-31,88.29787
