date,코인판
2023-05-30,10.06838
2023-05-31,11.20774
2023-06-01,9.61572
2023-06-02,8.85638
2023-06-03,7.21266
2023-06-04,6.69293
2023-06-05,9.45505
2023-06-06,14.46863
2023-06-07,12.42883
2023-06-08,11.32929
2023-06-09,9.16584
2023-06-10,20.08787
2023-06-11,11.93774
2023-06-12,11.87627
2023-06-13,12.11937
2023-06-14,10.94648
2023-06-15,13.84551
2023-06-16,10.21089
2023-06-17,8.57346
2023-06-18,7.07504
2023-06-19,8.96605
2023-06-20,9.09738
2023-06-21,12.74737
2023-06-22,13.53186
2023-06-23,10.06559
2023-06-24,13.29295
2023-06-25,12.32824
2023-06-26,12.03973
2023-06-27,11.55283
2023-06-28,10.88081
2023-06-29,10.64889
2023-06-30,14.35058
2023-07-01,11.80781
2023-07-02,10.03555
2023-07-03,10.84868
2023-07-04,10.71735
2023-07-05,11.62269
2023-07-06,11.00655
2023-07-07,9.55075
2023-07-08,7.0932
2023-07-09,7.20777
2023-07-10,9.50395
2023-07-11,10.09563
2023-07-12,11.01144
2023-07-13,10.22766
2023-07-14,21.17484
2023-07-15,12.88639
2023-07-16,10.26817
2023-07-17,12.00899
2023-07-18,11.41591
2023-07-19,10.84449
2023-07-20,11.7617
2023-07-21,10.61396
2023-07-22,8.63354
2023-07-23,10.52315
2023-07-24,12.96183
2023-07-25,11.1288
2023-07-26,10.41487
2023-07-27,10.2549
2023-07-28,10.08725
2023-07-29,8.1627
2023-07-30,9.29787
2023-07-31,10.25071
2023-08-01,9.71212
2023-08-02,9.14908
2023-08-03,9.30416
2023-08-04,10.04673
2023-08-05,8.67964
2023-08-06,7.89655
2023-08-07,9.5284
2023-08-08,9.52211
2023-08-09,9.86231
2023-08-10,8.90877
2023-08-11,8.00553
2023-08-12,6.41839
2023-08-13,6.63774
2023-08-14,8.14105
2023-08-15,8.43934
2023-08-16,13.58984
2023-08-17,11.11204
2023-08-18,16.331
2023-08-19,8.78093
2023-08-20,8.00762
2023-08-21,9.20636
2023-08-22,9.15955
2023-08-23,8.73902
2023-08-24,8.15432
2023-08-25,8.82215
2023-08-26,6.36949
2023-08-27,6.38766
2023-08-28,8.45331
2023-08-29,9.72888
2023-08-30,11.65133
2023-08-31,9.04289
2023-09-01,10.81375
2023-09-02,10.33733
2023-09-03,8.27657
2023-09-04,9.09109
2023-09-05,8.6978
2023-09-06,8.02788
2023-09-07,7.52841
2023-09-08,8.31709
2023-09-09,6.55741
2023-09-10,7.12604
2023-09-11,9.8169
2023-09-12,11.26991
2023-09-13,10.50499
2023-09-14,9.33419
2023-09-15,9.17003
2023-09-16,9.00168
2023-09-17,9.55494
2023-09-18,10.257
2023-09-19,10.11519
2023-09-20,9.22731
2023-09-21,10.44142
2023-09-22,8.63423
2023-09-23,7.77011
2023-09-24,7.89795
2023-09-25,9.9154
2023-09-26,9.65204
2023-09-27,8.8934
2023-09-28,8.03626
2023-09-29,8.50919
2023-09-30,7.30347
2023-10-01,7.81761
2023-10-02,9.1386
2023-10-03,8.82424
2023-10-04,10.28284
2023-10-05,8.51059
2023-10-06,8.84799
2023-10-07,8.18925
2023-10-08,7.8225
2023-10-09,10.16479
2023-10-10,9.63667
2023-10-11,9.63318
2023-10-12,9.60384
2023-10-13,9.29019
2023-10-14,7.83438
2023-10-15,10.52455
2023-10-16,13.74003
2023-10-17,13.5109
2023-10-18,13.13088
2023-10-19,13.1742
2023-10-20,13.13577
2023-10-21,9.91889
2023-10-22,10.30729
2023-10-23,14.07744
2023-10-24,22.03337
2023-10-25,15.79451
2023-10-26,15.42357
2023-10-27,12.42813
2023-10-28,10.38134
2023-10-29,10.55808
2023-10-30,13.50881
2023-10-31,15.09594
2023-11-01,16.10467
2023-11-02,16.4302
2023-11-03,14.79835
2023-11-04,12.95135
2023-11-05,15.88741
2023-11-06,16.64326
2023-11-07,15.81965
2023-11-08,14.60136
2023-11-09,17.9377
2023-11-10,19.84268
2023-11-11,16.3331
2023-11-12,15.18117
2023-11-13,16.10467
2023-11-14,16.78507
2023-11-15,16.27721
2023-11-16,17.05052
2023-11-17,15.28525
2023-11-18,13.16092
2023-11-19,11.19028
2023-11-20,13.2713
2023-11-21,13.94052
2023-11-22,15.57097
2023-11-23,13.91118
2023-11-24,13.34604
2023-11-25,12.05021
2023-11-26,11.02751
2023-11-27,15.00303
2023-11-28,12.92271
2023-11-29,13.37818
2023-11-30,12.90106
2023-12-01,11.62269
2023-12-02,10.32336
2023-12-03,12.53291
2023-12-04,20.02919
2023-12-05,16.61951
2023-12-06,20.8025
2023-12-07,17.75677
2023-12-08,16.68587
2023-12-09,15.33695
2023-12-10,14.72221
2023-12-11,19.42913
2023-12-12,19.29431
2023-12-13,17.21399
2023-12-14,17.85527
2023-12-15,15.12319
2023-12-16,12.88429
2023-12-17,13.11202
2023-12-18,18.64045
2023-12-19,15.35441
2023-12-20,14.90943
2023-12-21,14.93946
2023-12-22,15.31809
2023-12-23,12.7851
2023-12-24,14.10119
2023-12-25,14.06556
2023-12-26,16.49167
2023-12-27,17.31807
2023-12-28,16.75293
2023-12-29,15.21889
2023-12-30,12.93668
2023-12-31,12.18224
2024-01-01,14.44698
2024-01-02,18.51681
2024-01-03,23.5765
2024-01-04,19.89787
2024-01-05,17.77144
2024-01-06,15.33834
2024-01-07,16.75713
2024-01-08,21.52412
2024-01-09,21.54228
2024-01-10,22.25971
2024-01-11,28.26875
2024-01-12,18.70123
2024-01-13,18.37639
2024-01-14,13.51509
2024-01-15,16.82908
2024-01-16,15.08896
2024-01-17,14.46863
2024-01-18,15.1637
2024-01-19,15.23635
2024-01-20,12.66355
2024-01-21,11.28668
2024-01-22,14.17105
2024-01-23,17.0589
2024-01-24,13.08199
2024-01-25,12.82142
2024-01-26,11.44595
2024-01-27,10.75787
2024-01-28,10.07188
2024-01-29,12.01388
2024-01-30,12.19341
2024-01-31,12.07396
2024-02-01,11.39426
2024-02-02,9.74425
2024-02-03,8.53993
2024-02-04,8.18017
2024-02-05,10.06908
2024-02-06,10.37575
2024-02-07,11.06663
2024-02-08,10.82353
2024-02-09,11.28319
2024-02-10,10.08236
2024-02-11,10.24023
2024-02-12,10.70827
2024-02-13,15.52067
2024-02-14,15.1148
2024-02-15,16.85981
2024-02-16,14.31076
2024-02-17,12.6356
2024-02-18,12.49519
2024-02-19,15.71906
2024-02-20,15.78403
2024-02-21,16.09559
2024-02-22,15.21749
2024-02-23,14.93737
2024-02-24,13.76308
2024-02-25,14.91362
2024-02-26,15.23845
2024-02-27,21.1937
2024-02-28,22.15213
2024-02-29,26.40219
2024-03-01,20.23807
2024-03-02,20.70261
2024-03-03,21.39139
2024-03-04,23.87129
2024-03-05,30.17582
2024-03-06,29.57995
2024-03-07,22.93871
2024-03-08,21.71203
2024-03-09,19.86922
2024-03-10,21.46963
2024-03-11,29.06511
2024-03-12,27.7092
2024-03-13,26.5887
2024-03-14,26.65576
2024-03-15,30.70533
2024-03-16,20.71379
2024-03-17,25.03999
2024-03-18,22.8947
2024-03-19,29.82934
2024-03-20,25.35923
