date,캠스터디
2020-09-16,41.90476
2020-09-17,35.23809
2020-09-18,32.06349
2020-09-19,24.60317
2020-09-20,33.01587
2020-09-21,38.57142
2020-09-22,27.61904
2020-09-23,29.84126
2020-09-24,28.57142
2020-09-25,27.77777
2020-09-26,27.46031
2020-09-27,26.50793
2020-09-28,30.79365
2020-09-29,27.14285
2020-09-30,23.01587
2020-10-01,21.74603
2020-10-02,25.23809
2020-10-03,24.7619
2020-10-04,27.77777
2020-10-05,32.22222
2020-10-06,31.26984
2020-10-07,31.26984
2020-10-08,28.73015
2020-10-09,33.65079
2020-10-10,24.92063
2020-10-11,28.73015
2020-10-12,31.5873
2020-10-13,32.69841
2020-10-14,30.47619
2020-10-15,22.22222
2020-10-16,28.57142
2020-10-17,26.19047
2020-10-18,20.0
2020-10-19,25.55555
2020-10-20,19.04761
2020-10-21,20.63492
2020-10-22,22.06349
2020-10-23,20.63492
2020-10-24,20.0
2020-10-25,17.14285
2020-10-26,29.84126
2020-10-27,31.5873
2020-10-28,28.41269
2020-10-29,25.39682
2020-10-30,21.5873
2020-10-31,21.5873
2020-11-01,25.87301
2020-11-02,22.53968
2020-11-03,24.60317
2020-11-04,24.12698
2020-11-05,23.96825
2020-11-06,22.38095
2020-11-07,18.73015
2020-11-08,17.14285
2020-11-09,23.1746
2020-11-10,20.47619
2020-11-11,19.5238
2020-11-12,22.53968
2020-11-13,19.84126
2020-11-14,21.42857
2020-11-15,21.5873
2020-11-16,29.36507
2020-11-17,23.49206
2020-11-18,24.28571
2020-11-19,28.73015
2020-11-20,23.1746
2020-11-21,28.41269
2020-11-22,30.15873
2020-11-23,30.0
2020-11-24,30.15873
2020-11-25,29.5238
2020-11-26,31.42857
2020-11-27,34.28571
2020-11-28,29.04761
2020-11-29,31.26984
2020-11-30,36.98412
2020-12-01,38.25396
2020-12-02,39.84126
2020-12-03,32.38095
2020-12-04,35.07936
2020-12-05,32.53968
2020-12-06,39.84126
2020-12-07,47.14285
2020-12-08,54.92063
2020-12-09,45.23809
2020-12-10,38.57142
2020-12-11,39.68253
2020-12-12,48.25396
2020-12-13,53.80952
2020-12-14,48.41269
2020-12-15,37.9365
2020-12-16,54.12698
2020-12-17,43.96825
2020-12-18,51.26984
2020-12-19,33.1746
2020-12-20,42.06349
2020-12-21,50.0
2020-12-22,39.84126
2020-12-23,41.5873
2020-12-24,35.39682
2020-12-25,30.95238
2020-12-26,43.01587
2020-12-27,49.20634
2020-12-28,51.74603
2020-12-29,47.77777
2020-12-30,57.77777
2020-12-31,39.84126
2021-01-01,41.74603
2021-01-02,50.15873
2021-01-03,53.80952
2021-01-04,100.0
2021-01-05,53.80952
2021-01-06,59.04761
2021-01-07,50.95238
2021-01-08,45.87301
2021-01-09,42.69841
2021-01-10,47.9365
2021-01-11,55.07936
2021-01-12,43.96825
2021-01-13,45.55555
2021-01-14,46.66666
2021-01-15,46.98412
2021-01-16,37.77777
2021-01-17,50.95238
2021-01-18,44.7619
2021-01-19,59.84126
2021-01-20,51.74603
2021-01-21,41.11111
2021-01-22,42.22222
2021-01-23,43.33333
2021-01-24,38.88888
2021-01-25,42.69841
2021-01-26,44.12698
2021-01-27,43.33333
2021-01-28,39.04761
2021-01-29,40.31746
2021-01-30,38.57142
2021-01-31,40.47619
2021-02-01,40.79365
2021-02-02,42.53968
2021-02-03,38.57142
2021-02-04,36.98412
2021-02-05,33.49206
2021-02-06,30.47619
2021-02-07,37.46031
2021-02-08,39.20634
2021-02-09,31.26984
2021-02-10,36.19047
2021-02-11,24.12698
2021-02-12,23.65079
2021-02-13,25.55555
2021-02-14,30.15873
2021-02-15,31.90476
2021-02-16,41.90476
2021-02-17,34.60317
2021-02-18,29.04761
2021-02-19,31.42857
2021-02-20,25.71428
2021-02-21,30.15873
2021-02-22,26.82539
2021-02-23,32.85714
2021-02-24,31.11111
2021-02-25,52.22222
2021-02-26,42.53968
2021-02-27,27.46031
2021-02-28,30.47619
2021-03-01,35.07936
2021-03-02,33.01587
2021-03-03,35.87301
2021-03-04,36.66666
2021-03-05,35.07936
2021-03-06,26.3492
2021-03-07,27.61904
2021-03-08,36.98412
2021-03-09,33.33333
2021-03-10,35.55555
2021-03-11,34.28571
2021-03-12,29.36507
2021-03-13,27.9365
2021-03-14,32.22222
2021-03-15,31.90476
2021-03-16,31.42857
2021-03-17,33.01587
2021-03-18,28.25396
2021-03-19,26.82539
2021-03-20,31.42857
2021-03-21,31.11111
2021-03-22,38.88888
2021-03-23,36.03174
2021-03-24,36.3492
2021-03-25,33.80952
2021-03-26,30.15873
2021-03-27,28.88888
2021-03-28,36.82539
2021-03-29,36.19047
2021-03-30,31.26984
2021-03-31,32.53968
2021-04-01,33.96825
2021-04-02,31.74603
2021-04-03,37.30158
2021-04-04,31.42857
2021-04-05,39.20634
2021-04-06,29.84126
2021-04-07,31.42857
2021-04-08,31.42857
2021-04-09,31.74603
2021-04-10,32.06349
2021-04-11,36.03174
2021-04-12,35.71428
2021-04-13,32.53968
2021-04-14,35.87301
2021-04-15,34.28571
2021-04-16,27.30158
2021-04-17,33.49206
2021-04-18,36.82539
2021-04-19,35.55555
2021-04-20,33.80952
2021-04-21,32.69841
2021-04-22,30.0
2021-04-23,32.06349
2021-04-24,30.63492
2021-04-25,30.63492
2021-04-26,29.5238
2021-04-27,31.26984
2021-04-28,32.38095
2021-04-29,27.14285
2021-04-30,25.55555
2021-05-01,27.77777
2021-05-02,28.09523
2021-05-03,34.12698
2021-05-04,30.63492
2021-05-05,26.03174
2021-05-06,32.53968
2021-05-07,23.33333
2021-05-08,24.12698
2021-05-09,24.92063
2021-05-10,30.0
2021-05-11,27.14285
2021-05-12,29.68253
2021-05-13,29.04761
2021-05-14,20.15873
2021-05-15,16.03174
2021-05-16,25.55555
2021-05-17,28.57142
2021-05-18,24.92063
2021-05-19,24.60317
2021-05-20,25.71428
2021-05-21,25.55555
2021-05-22,22.22222
2021-05-23,28.41269
2021-05-24,30.47619
2021-05-25,23.65079
2021-05-26,24.60317
2021-05-27,28.88888
2021-05-28,25.39682
2021-05-29,23.1746
2021-05-30,24.60317
2021-05-31,29.04761
2021-06-01,28.88888
2021-06-02,29.36507
2021-06-03,32.06349
2021-06-04,28.41269
2021-06-05,23.80952
2021-06-06,31.26984
2021-06-07,29.04761
2021-06-08,33.33333
2021-06-09,28.41269
2021-06-10,23.80952
2021-06-11,24.60317
2021-06-12,26.19047
2021-06-13,24.7619
2021-06-14,24.60317
2021-06-15,25.55555
2021-06-16,30.95238
2021-06-17,24.12698
2021-06-18,22.69841
2021-06-19,23.80952
2021-06-20,26.03174
2021-06-21,31.90476
2021-06-22,28.57142
2021-06-23,27.61904
2021-06-24,33.1746
2021-06-25,26.03174
2021-06-26,21.11111
2021-06-27,24.60317
2021-06-28,26.03174
2021-06-29,28.41269
2021-06-30,27.30158
2021-07-01,31.5873
2021-07-02,22.06349
2021-07-03,25.07936
2021-07-04,26.66666
2021-07-05,34.28571
2021-07-06,26.3492
2021-07-07,26.82539
2021-07-08,35.07936
2021-07-09,26.82539
2021-07-10,22.85714
2021-07-11,27.30158
2021-07-12,30.95238
2021-07-13,30.31746
2021-07-14,25.87301
2021-07-15,27.61904
2021-07-16,26.66666
2021-07-17,21.26984
2021-07-18,22.53968
2021-07-19,24.44444
2021-07-20,25.55555
2021-07-21,26.3492
2021-07-22,21.5873
2021-07-23,24.92063
2021-07-24,21.11111
2021-07-25,18.73015
2021-07-26,21.74603
2021-07-27,26.50793
2021-07-28,23.33333
2021-07-29,22.38095
2021-07-30,20.63492
2021-07-31,20.0
2021-08-01,29.36507
2021-08-02,30.31746
2021-08-03,29.5238
2021-08-04,24.92063
2021-08-05,26.82539
2021-08-06,19.84126
2021-08-07,18.88888
2021-08-08,23.1746
2021-08-09,27.9365
2021-08-10,27.9365
2021-08-11,27.46031
2021-08-12,30.15873
2021-08-13,25.87301
2021-08-14,24.60317
2021-08-15,22.38095
2021-08-16,27.30158
2021-08-17,29.36507
2021-08-18,31.26984
2021-08-19,23.49206
2021-08-20,23.33333
2021-08-21,21.5873
2021-08-22,23.96825
2021-08-23,30.79365
2021-08-24,28.57142
2021-08-25,27.46031
2021-08-26,32.06349
2021-08-27,29.04761
2021-08-28,23.1746
2021-08-29,26.03174
2021-08-30,33.80952
2021-08-31,37.30158
2021-09-01,30.63492
2021-09-02,38.25396
2021-09-03,25.23809
2021-09-04,24.7619
2021-09-05,25.71428
2021-09-06,27.9365
2021-09-07,26.98412
2021-09-08,30.79365
2021-09-09,28.25396
2021-09-10,26.66666
2021-09-11,24.7619
2021-09-12,25.07936
2021-09-13,25.39682
2021-09-14,23.01587
2021-09-15,27.46031
2021-09-16,26.82539
2021-09-17,23.33333
2021-09-18,23.65079
2021-09-19,24.12698
2021-09-20,23.33333
2021-09-21,16.19047
2021-09-22,24.44444
2021-09-23,31.11111
2021-09-24,28.09523
2021-09-25,22.53968
2021-09-26,28.25396
2021-09-27,32.38095
2021-09-28,35.55555
2021-09-29,30.31746
2021-09-30,28.57142
2021-10-01,26.50793
2021-10-02,21.74603
2021-10-03,29.04761
2021-10-04,33.1746
2021-10-05,25.87301
2021-10-06,26.50793
2021-10-07,27.9365
2021-10-08,23.33333
2021-10-09,29.36507
2021-10-10,24.92063
2021-10-11,27.14285
2021-10-12,31.5873
2021-10-13,27.9365
2021-10-14,28.25396
2021-10-15,30.47619
2021-10-16,23.96825
2021-10-17,26.82539
2021-10-18,28.57142
2021-10-19,26.82539
2021-10-20,26.50793
2021-10-21,26.3492
2021-10-22,28.09523
2021-10-23,17.61904
2021-10-24,21.90476
2021-10-25,26.82539
2021-10-26,19.68253
2021-10-27,21.90476
2021-10-28,22.53968
2021-10-29,21.90476
2021-10-30,19.36507
2021-10-31,22.22222
2021-11-01,22.22222
2021-11-02,18.73015
2021-11-03,18.25396
2021-11-04,23.33333
2021-11-05,17.14285
2021-11-06,16.50793
2021-11-07,28.88888
2021-11-08,31.74603
2021-11-09,30.0
2021-11-10,25.87301
2021-11-11,25.71428
2021-11-12,29.36507
2021-11-13,20.31746
2021-11-14,23.96825
2021-11-15,30.31746
2021-11-16,29.36507
2021-11-17,25.39682
2021-11-18,27.30158
2021-11-19,23.65079
2021-11-20,24.28571
2021-11-21,25.71428
2021-11-22,26.98412
2021-11-23,26.19047
2021-11-24,23.96825
2021-11-25,25.71428
2021-11-26,24.44444
2021-11-27,20.95238
2021-11-28,21.5873
2021-11-29,25.39682
2021-11-30,27.61904
2021-12-01,25.23809
2021-12-02,22.53968
2021-12-03,24.60317
2021-12-04,26.98412
2021-12-05,29.5238
2021-12-06,33.49206
2021-12-07,34.7619
2021-12-08,31.90476
2021-12-09,31.74603
2021-12-10,27.77777
2021-12-11,29.36507
2021-12-12,32.22222
2021-12-13,27.46031
2021-12-14,32.38095
2021-12-15,23.33333
2021-12-16,27.9365
2021-12-17,25.87301
2021-12-18,23.1746
2021-12-19,27.9365
2021-12-20,29.84126
2021-12-21,24.7619
2021-12-22,27.77777
2021-12-23,29.5238
2021-12-24,18.88888
2021-12-25,20.0
2021-12-26,22.85714
2021-12-27,27.77777
2021-12-28,28.41269
2021-12-29,27.77777
2021-12-30,24.92063
2021-12-31,21.42857
2022-01-01,27.61904
2022-01-02,31.74603
2022-01-03,31.90476
2022-01-04,29.04761
2022-01-05,33.33333
2022-01-06,33.65079
2022-01-07,27.61904
2022-01-08,29.04761
2022-01-09,29.68253
2022-01-10,35.07936
2022-01-11,29.84126
2022-01-12,28.57142
2022-01-13,32.06349
2022-01-14,26.98412
2022-01-15,25.07936
2022-01-16,28.41269
2022-01-17,34.7619
2022-01-18,34.28571
2022-01-19,29.04761
2022-01-20,30.47619
2022-01-21,28.25396
2022-01-22,23.33333
2022-01-23,24.44444
2022-01-24,28.09523
2022-01-25,26.50793
2022-01-26,32.06349
2022-01-27,30.47619
2022-01-28,23.65079
2022-01-29,23.65079
2022-01-30,20.15873
2022-01-31,27.30158
2022-02-01,28.57142
2022-02-02,34.92063
2022-02-03,33.80952
2022-02-04,31.5873
2022-02-05,30.15873
2022-02-06,34.60317
2022-02-07,33.96825
2022-02-08,27.9365
2022-02-09,32.69841
2022-02-10,29.20634
2022-02-11,29.84126
2022-02-12,27.77777
2022-02-13,31.26984
2022-02-14,32.69841
2022-02-15,30.47619
2022-02-16,32.38095
2022-02-17,31.74603
2022-02-18,26.82539
2022-02-19,27.46031
2022-02-20,26.82539
2022-02-21,31.26984
2022-02-22,30.63492
2022-02-23,28.41269
2022-02-24,26.50793
2022-02-25,30.79365
2022-02-26,22.38095
2022-02-27,27.77777
2022-02-28,33.65079
2022-03-01,36.3492
2022-03-02,33.33333
2022-03-03,32.38095
2022-03-04,26.3492
2022-03-05,26.3492
2022-03-06,28.73015
2022-03-07,31.11111
2022-03-08,26.3492
2022-03-09,23.33333
2022-03-10,28.73015
2022-03-11,23.96825
2022-03-12,27.14285
2022-03-13,29.20634
2022-03-14,32.85714
2022-03-15,28.57142
2022-03-16,23.01587
2022-03-17,24.12698
2022-03-18,20.15873
2022-03-19,20.79365
2022-03-20,28.73015
2022-03-21,27.46031
2022-03-22,21.5873
2022-03-23,31.11111
2022-03-24,23.96825
2022-03-25,23.33333
2022-03-26,18.88888
2022-03-27,18.73015
2022-03-28,27.61904
2022-03-29,23.33333
2022-03-30,21.74603
2022-03-31,26.82539
2022-04-01,24.7619
2022-04-02,21.90476
2022-04-03,26.98412
2022-04-04,29.20634
2022-04-05,30.15873
2022-04-06,22.85714
2022-04-07,26.98412
2022-04-08,21.90476
2022-04-09,27.61904
2022-04-10,25.55555
2022-04-11,23.96825
2022-04-12,30.63492
2022-04-13,26.50793
2022-04-14,25.07936
2022-04-15,23.01587
2022-04-16,24.92063
2022-04-17,26.50793
2022-04-18,35.07936
2022-04-19,28.88888
2022-04-20,25.87301
2022-04-21,22.06349
2022-04-22,22.38095
2022-04-23,22.85714
2022-04-24,20.47619
2022-04-25,26.3492
2022-04-26,21.26984
2022-04-27,24.12698
2022-04-28,23.33333
2022-04-29,18.09523
2022-04-30,15.71428
2022-05-01,17.14285
2022-05-02,20.47619
2022-05-03,20.63492
2022-05-04,16.50793
2022-05-05,16.50793
2022-05-06,17.30158
2022-05-07,12.38095
2022-05-08,19.04761
2022-05-09,21.26984
2022-05-10,18.25396
2022-05-11,20.47619
2022-05-12,16.3492
2022-05-13,19.20634
2022-05-14,17.14285
2022-05-15,23.1746
2022-05-16,23.1746
2022-05-17,25.07936
2022-05-18,17.14285
2022-05-19,16.66666
2022-05-20,17.61904
2022-05-21,14.44444
2022-05-22,20.0
2022-05-23,19.5238
2022-05-24,22.06349
2022-05-25,19.68253
2022-05-26,23.33333
2022-05-27,13.96825
2022-05-28,14.92063
2022-05-29,13.33333
2022-05-30,19.5238
2022-05-31,19.84126
2022-06-01,13.1746
2022-06-02,15.71428
2022-06-03,16.66666
2022-06-04,14.28571
2022-06-05,20.79365
2022-06-06,23.80952
2022-06-07,17.30158
2022-06-08,22.38095
2022-06-09,17.46031
2022-06-10,19.68253
2022-06-11,15.71428
2022-06-12,19.04761
2022-06-13,22.85714
2022-06-14,20.31746
2022-06-15,18.25396
2022-06-16,17.30158
2022-06-17,18.09523
2022-06-18,16.98412
2022-06-19,20.31746
2022-06-20,22.06349
2022-06-21,19.04761
2022-06-22,20.63492
2022-06-23,18.88888
2022-06-24,15.55555
2022-06-25,16.03174
2022-06-26,20.63492
2022-06-27,26.03174
2022-06-28,19.04761
2022-06-29,15.55555
2022-06-30,21.11111
2022-07-01,17.61904
2022-07-02,15.71428
2022-07-03,21.90476
2022-07-04,24.28571
2022-07-05,18.25396
2022-07-06,23.01587
2022-07-07,18.25396
2022-07-08,13.49206
2022-07-09,18.73015
2022-07-10,15.55555
2022-07-11,18.25396
2022-07-12,19.68253
2022-07-13,15.39682
2022-07-14,17.77777
2022-07-15,16.66666
2022-07-16,13.33333
2022-07-17,15.87301
2022-07-18,21.42857
2022-07-19,18.57142
2022-07-20,18.41269
2022-07-21,20.15873
2022-07-22,15.07936
2022-07-23,13.01587
2022-07-24,12.69841
2022-07-25,16.66666
2022-07-26,16.3492
2022-07-27,19.20634
2022-07-28,41.11111
2022-07-29,17.77777
2022-07-30,11.26984
2022-07-31,22.53968
2022-08-01,33.96825
2022-08-02,40.47619
2022-08-03,18.73015
2022-08-04,14.12698
2022-08-05,13.65079
2022-08-06,13.01587
2022-08-07,16.03174
2022-08-08,16.03174
2022-08-09,14.44444
2022-08-10,18.57142
2022-08-11,15.07936
2022-08-12,17.9365
2022-08-13,12.53968
2022-08-14,13.49206
2022-08-15,14.12698
2022-08-16,17.30158
2022-08-17,15.55555
2022-08-18,14.92063
2022-08-19,13.33333
2022-08-20,12.06349
2022-08-21,17.30158
2022-08-22,16.50793
2022-08-23,15.07936
2022-08-24,13.80952
2022-08-25,13.96825
2022-08-26,11.5873
2022-08-27,12.22222
2022-08-28,12.06349
2022-08-29,21.11111
2022-08-30,18.41269
2022-08-31,18.88888
2022-09-01,17.77777
2022-09-02,18.09523
2022-09-03,11.42857
2022-09-04,18.09523
2022-09-05,20.47619
2022-09-06,16.98412
2022-09-07,19.5238
2022-09-08,10.95238
2022-09-09,10.0
2022-09-10,7.77777
2022-09-11,14.60317
2022-09-12,13.65079
2022-09-13,18.57142
2022-09-14,16.3492
2022-09-15,16.66666
2022-09-16,17.77777
2022-09-17,12.53968
2022-09-18,20.15873
2022-09-19,20.63492
2022-09-20,17.77777
2022-09-21,19.04761
2022-09-22,17.30158
2022-09-23,15.71428
2022-09-24,12.22222
2022-09-25,16.50793
2022-09-26,19.36507
2022-09-27,15.55555
2022-09-28,18.41269
2022-09-29,15.55555
2022-09-30,12.06349
2022-10-01,12.85714
2022-10-02,14.92063
2022-10-03,19.36507
2022-10-04,20.0
2022-10-05,15.87301
2022-10-06,17.30158
2022-10-07,14.44444
2022-10-08,13.33333
2022-10-09,13.01587
2022-10-10,15.07936
2022-10-11,16.19047
2022-10-12,13.01587
2022-10-13,13.1746
2022-10-14,13.65079
2022-10-15,13.96825
2022-10-16,15.07936
2022-10-17,15.39682
2022-10-18,16.50793
2022-10-19,17.46031
2022-10-20,17.46031
2022-10-21,13.49206
2022-10-22,12.53968
2022-10-23,15.71428
2022-10-24,20.63492
2022-10-25,14.60317
2022-10-26,13.49206
2022-10-27,12.06349
2022-10-28,12.53968
2022-10-29,12.85714
2022-10-30,9.04761
2022-10-31,14.44444
2022-11-01,15.71428
2022-11-02,13.80952
2022-11-03,14.12698
2022-11-04,11.42857
2022-11-05,18.73015
2022-11-06,11.26984
2022-11-07,13.49206
2022-11-08,16.19047
2022-11-09,12.38095
2022-11-10,8.73015
2022-11-11,11.26984
2022-11-12,10.31746
2022-11-13,12.06349
2022-11-14,13.49206
2022-11-15,14.12698
2022-11-16,12.85714
2022-11-17,11.90476
2022-11-18,11.74603
2022-11-19,10.0
2022-11-20,14.28571
2022-11-21,15.87301
2022-11-22,14.12698
2022-11-23,14.28571
2022-11-24,12.38095
2022-11-25,13.33333
2022-11-26,15.55555
2022-11-27,13.1746
2022-11-28,15.87301
2022-11-29,12.53968
2022-11-30,15.39682
2022-12-01,11.90476
2022-12-02,14.60317
2022-12-03,8.88888
2022-12-04,11.90476
2022-12-05,13.49206
2022-12-06,16.50793
2022-12-07,13.33333
2022-12-08,12.85714
2022-12-09,15.87301
2022-12-10,10.31746
2022-12-11,15.07936
2022-12-12,15.23809
2022-12-13,15.71428
2022-12-14,13.01587
2022-12-15,12.22222
2022-12-16,8.88888
2022-12-17,10.79365
2022-12-18,14.7619
2022-12-19,17.77777
2022-12-20,12.38095
2022-12-21,15.23809
2022-12-22,15.23809
2022-12-23,14.92063
2022-12-24,10.79365
2022-12-25,10.79365
2022-12-26,17.77777
2022-12-27,15.87301
2022-12-28,15.71428
2022-12-29,16.50793
2022-12-30,15.39682
2022-12-31,11.42857
2023-01-01,20.15873
2023-01-02,21.5873
2023-01-03,19.68253
2023-01-04,18.41269
2023-01-05,17.9365
2023-01-06,11.11111
2023-01-07,16.82539
2023-01-08,20.95238
2023-01-09,18.73015
2023-01-10,17.14285
2023-01-11,13.49206
2023-01-12,16.66666
2023-01-13,16.3492
2023-01-14,13.65079
2023-01-15,11.5873
2023-01-16,16.19047
2023-01-17,19.04761
2023-01-18,16.98412
2023-01-19,15.55555
2023-01-20,14.28571
2023-01-21,12.53968
2023-01-22,11.74603
2023-01-23,18.88888
2023-01-24,15.23809
2023-01-25,18.57142
2023-01-26,16.66666
2023-01-27,16.66666
2023-01-28,18.41269
2023-01-29,15.39682
2023-01-30,18.88888
2023-01-31,24.92063
2023-02-01,27.9365
2023-02-02,18.25396
2023-02-03,15.71428
2023-02-04,17.46031
2023-02-05,19.04761
2023-02-06,14.28571
2023-02-07,18.57142
2023-02-08,15.87301
2023-02-09,15.71428
2023-02-10,21.26984
2023-02-11,13.80952
2023-02-12,12.06349
2023-02-13,17.77777
2023-02-14,15.23809
2023-02-15,20.0
2023-02-16,19.36507
2023-02-17,14.60317
2023-02-18,12.85714
2023-02-19,18.57142
2023-02-20,18.73015
2023-02-21,21.11111
2023-02-22,15.55555
2023-02-23,14.92063
2023-02-24,16.03174
2023-02-25,12.06349
2023-02-26,15.71428
2023-02-27,18.25396
2023-02-28,21.11111
2023-03-01,18.25396
2023-03-02,17.46031
2023-03-03,17.9365
2023-03-04,15.87301
2023-03-05,14.60317
2023-03-06,16.50793
2023-03-07,16.19047
2023-03-08,16.03174
2023-03-09,17.77777
2023-03-10,10.79365
2023-03-11,9.36507
2023-03-12,11.90476
2023-03-13,15.87301
2023-03-14,21.26984
2023-03-15,12.69841
2023-03-16,16.03174
2023-03-17,12.69841
2023-03-18,13.01587
2023-03-19,16.66666
2023-03-20,19.04761
2023-03-21,11.90476
2023-03-22,16.3492
2023-03-23,13.80952
2023-03-24,13.96825
2023-03-25,12.85714
2023-03-26,13.01587
2023-03-27,23.1746
2023-03-28,18.88888
2023-03-29,16.50793
2023-03-30,16.3492
2023-03-31,10.0
2023-04-01,15.71428
2023-04-02,17.9365
2023-04-03,18.41269
2023-04-04,18.73015
2023-04-05,18.25396
2023-04-06,13.96825
2023-04-07,17.61904
2023-04-08,13.80952
2023-04-09,16.82539
2023-04-10,15.87301
2023-04-11,17.61904
2023-04-12,20.63492
2023-04-13,14.60317
2023-04-14,19.5238
2023-04-15,20.79365
2023-04-16,16.66666
2023-04-17,15.07936
2023-04-18,16.66666
2023-04-19,16.3492
2023-04-20,13.65079
2023-04-21,15.07936
2023-04-22,14.28571
2023-04-23,14.60317
2023-04-24,14.44444
2023-04-25,13.80952
2023-04-26,13.65079
2023-04-27,15.23809
2023-04-28,12.22222
2023-04-29,11.74603
2023-04-30,13.1746
2023-05-01,10.47619
2023-05-02,13.33333
2023-05-03,12.22222
2023-05-04,11.74603
2023-05-05,9.84126
2023-05-06,8.41269
2023-05-07,13.33333
2023-05-08,12.38095
2023-05-09,14.7619
2023-05-10,12.22222
2023-05-11,11.42857
2023-05-12,13.1746
2023-05-13,10.15873
2023-05-14,13.1746
2023-05-15,13.49206
2023-05-16,10.15873
2023-05-17,14.12698
2023-05-18,15.07936
2023-05-19,12.22222
2023-05-20,9.68253
2023-05-21,11.74603
2023-05-22,15.07936
2023-05-23,16.66666
2023-05-24,12.85714
2023-05-25,12.06349
2023-05-26,12.85714
2023-05-27,10.47619
2023-05-28,10.63492
2023-05-29,16.98412
