date,상속재산분할협의서
2023-05-24,63.72795
2023-05-25,56.17128
2023-05-26,39.29471
2023-05-27,19.89924
2023-05-28,17.63224
2023-05-29,20.65491
2023-05-30,51.1335
2023-05-31,54.65994
2023-06-01,58.18639
2023-06-02,50.62972
2023-06-03,20.15113
2023-06-04,21.15869
2023-06-05,51.38539
2023-06-06,30.2267
2023-06-07,64.48362
2023-06-08,55.41561
2023-06-09,56.42317
2023-06-10,30.73047
2023-06-11,25.69269
2023-06-12,66.49874
2023-06-13,56.42317
2023-06-14,60.20151
2023-06-15,53.65239
2023-06-16,52.39294
2023-06-17,22.67002
2023-06-18,26.44836
2023-06-19,67.00251
2023-06-20,59.69773
2023-06-21,63.72795
2023-06-22,58.18639
2023-06-23,44.33249
2023-06-24,22.92191
2023-06-25,19.14357
2023-06-26,58.69017
2023-06-27,54.65994
2023-06-28,56.67506
2023-06-29,51.38539
2023-06-30,49.37027
2023-07-01,20.9068
2023-07-02,17.38035
2023-07-03,56.42317
2023-07-04,53.90428
2023-07-05,53.14861
2023-07-06,55.6675
2023-07-07,42.06549
2023-07-08,19.89924
2023-07-09,17.63224
2023-07-10,59.94962
2023-07-11,47.85894
2023-07-12,57.9345
2023-07-13,60.95717
2023-07-14,47.35516
2023-07-15,22.67002
2023-07-16,20.40302
2023-07-17,56.67506
2023-07-18,56.17128
2023-07-19,48.11083
2023-07-20,51.1335
2023-07-21,43.82871
2023-07-22,22.16624
2023-07-23,22.92191
2023-07-24,73.55163
2023-07-25,55.41561
2023-07-26,52.14105
2023-07-27,63.97984
2023-07-28,55.41561
2023-07-29,22.67002
2023-07-30,26.70025
2023-07-31,63.47607
2023-08-01,65.99496
2023-08-02,55.6675
2023-08-03,54.40806
2023-08-04,37.78337
2023-08-05,21.91435
2023-08-06,24.68513
2023-08-07,59.19395
2023-08-08,47.60705
2023-08-09,52.89672
2023-08-10,41.8136
2023-08-11,47.35516
2023-08-12,20.65491
2023-08-13,25.69269
2023-08-14,49.37027
2023-08-15,29.21914
2023-08-16,48.11083
2023-08-17,59.69773
2023-08-18,39.54659
2023-08-19,24.18136
2023-08-20,25.4408
2023-08-21,58.69017
2023-08-22,57.43073
2023-08-23,59.69773
2023-08-24,51.38539
2023-08-25,46.09571
2023-08-26,21.91435
2023-08-27,23.67758
2023-08-28,51.63727
2023-08-29,55.16372
2023-08-30,51.38539
2023-08-31,55.16372
2023-09-01,42.56926
2023-09-02,18.89168
2023-09-03,14.60957
2023-09-04,56.42317
2023-09-05,50.12594
2023-09-06,48.36272
2023-09-07,49.37027
2023-09-08,36.02015
2023-09-09,25.18891
2023-09-10,25.18891
2023-09-11,54.40806
2023-09-12,57.17884
2023-09-13,57.68261
2023-09-14,63.97984
2023-09-15,49.62216
2023-09-16,15.86901
2023-09-17,22.67002
2023-09-18,53.65239
2023-09-19,58.69017
2023-09-20,61.46095
2023-09-21,47.60705
2023-09-22,41.05793
2023-09-23,18.3879
2023-09-24,22.16624
2023-09-25,55.91939
2023-09-26,48.11083
2023-09-27,49.11838
2023-09-28,20.40302
2023-09-29,23.1738
2023-09-30,21.15869
2023-10-01,17.63224
2023-10-02,19.39546
2023-10-03,24.18136
2023-10-04,71.78841
2023-10-05,66.24685
2023-10-06,58.94206
2023-10-07,28.71536
2023-10-08,24.68513
2023-10-09,26.70025
2023-10-10,68.01007
2023-10-11,64.48362
2023-10-12,61.71284
2023-10-13,52.89672
2023-10-14,28.21158
2023-10-15,26.95214
2023-10-16,65.49118
2023-10-17,63.97984
2023-10-18,61.46095
2023-10-19,54.91183
2023-10-20,57.9345
2023-10-21,23.42569
2023-10-22,23.67758
2023-10-23,69.26952
2023-10-24,59.44584
2023-10-25,56.67506
2023-10-26,49.62216
2023-10-27,54.91183
2023-10-28,21.15869
2023-10-29,21.41057
2023-10-30,66.49874
2023-10-31,57.9345
2023-11-01,54.15617
2023-11-02,48.11083
2023-11-03,47.10327
2023-11-04,19.14357
2023-11-05,22.67002
2023-11-06,52.39294
2023-11-07,53.14861
2023-11-08,48.36272
2023-11-09,62.46851
2023-11-10,45.59193
2023-11-11,20.65491
2023-11-12,23.67758
2023-11-13,51.63727
2023-11-14,54.15617
2023-11-15,48.6146
2023-11-16,56.92695
2023-11-17,40.05037
2023-11-18,20.65491
2023-11-19,23.92947
2023-11-20,70.78085
2023-11-21,56.42317
2023-11-22,56.92695
2023-11-23,54.40806
2023-11-24,47.10327
2023-11-25,23.42569
2023-11-26,26.95214
2023-11-27,66.49874
2023-11-28,49.62216
2023-11-29,49.37027
2023-11-30,49.62216
2023-12-01,43.32493
2023-12-02,24.93702
2023-12-03,24.68513
2023-12-04,53.4005
2023-12-05,51.63727
2023-12-06,55.91939
2023-12-07,50.62972
2023-12-08,52.64483
2023-12-09,21.41057
2023-12-10,28.71536
2023-12-11,56.92695
2023-12-12,61.96473
2023-12-13,56.17128
2023-12-14,49.87405
2023-12-15,50.62972
2023-12-16,21.66246
2023-12-17,26.95214
2023-12-18,52.64483
2023-12-19,48.11083
2023-12-20,57.9345
2023-12-21,42.31738
2023-12-22,34.50881
2023-12-23,21.66246
2023-12-24,17.12846
2023-12-25,18.3879
2023-12-26,62.46851
2023-12-27,44.83627
2023-12-28,48.6146
2023-12-29,42.31738
2023-12-30,17.38035
2023-12-31,13.35012
2024-01-01,19.64735
2024-01-02,58.94206
2024-01-03,51.38539
2024-01-04,53.4005
2024-01-05,45.59193
2024-01-06,23.1738
2024-01-07,25.4408
2024-01-08,53.90428
2024-01-09,62.7204
2024-01-10,62.21662
2024-01-11,54.91183
2024-01-12,45.84382
2024-01-13,26.70025
2024-01-14,25.18891
2024-01-15,55.91939
2024-01-16,54.91183
2024-01-17,63.72795
2024-01-18,55.41561
2024-01-19,45.34005
2024-01-20,20.40302
2024-01-21,26.44836
2024-01-22,59.19395
2024-01-23,53.14861
2024-01-24,46.3476
2024-01-25,49.87405
2024-01-26,50.88161
2024-01-27,19.39546
2024-01-28,24.43324
2024-01-29,57.68261
2024-01-30,47.85894
2024-01-31,53.4005
2024-02-01,48.11083
2024-02-02,46.85138
2024-02-03,21.41057
2024-02-04,20.40302
2024-02-05,54.40806
2024-02-06,51.63727
2024-02-07,57.43073
2024-02-08,36.02015
2024-02-09,25.18891
2024-02-10,24.68513
2024-02-11,25.4408
2024-02-12,28.21158
2024-02-13,78.08564
2024-02-14,69.01763
2024-02-15,63.22418
2024-02-16,57.43073
2024-02-17,28.96725
2024-02-18,31.98992
2024-02-19,71.53652
2024-02-20,72.29219
2024-02-21,58.69017
2024-02-22,63.97984
2024-02-23,49.11838
2024-02-24,26.95214
2024-02-25,29.47103
2024-02-26,64.9874
2024-02-27,64.73551
2024-02-28,57.68261
2024-02-29,47.60705
2024-03-01,18.3879
2024-03-02,19.14357
2024-03-03,21.66246
2024-03-04,64.9874
2024-03-05,63.22418
2024-03-06,67.2544
2024-03-07,58.94206
2024-03-08,51.63727
2024-03-09,31.23425
2024-03-10,26.70025
2024-03-11,59.19395
2024-03-12,56.17128
2024-03-13,53.65239
2024-03-14,61.46095
2024-03-15,51.1335
2024-03-16,21.41057
2024-03-17,22.67002
2024-03-18,70.27707
2024-03-19,65.49118
2024-03-20,63.22418
