date,적금추천
2021-07-03,4.21609
2021-07-04,3.7233
2021-07-05,5.23818
2021-07-06,5.84048
2021-07-07,4.98266
2021-07-08,4.3621
2021-07-09,5.16517
2021-07-10,3.48603
2021-07-11,3.99707
2021-07-12,5.54845
2021-07-13,5.36594
2021-07-14,4.70888
2021-07-15,5.43894
2021-07-16,4.30735
2021-07-17,2.84723
2021-07-18,3.121
2021-07-19,4.39861
2021-07-20,5.05566
2021-07-21,5.71272
2021-07-22,5.4572
2021-07-23,5.93173
2021-07-24,3.70505
2021-07-25,3.7233
2021-07-26,5.4937
2021-07-27,7.41011
2021-07-28,6.89906
2021-07-29,6.35152
2021-07-30,6.88081
2021-07-31,3.97882
2021-08-01,5.05566
2021-08-02,6.7713
2021-08-03,6.36977
2021-08-04,6.51578
2021-08-05,6.75305
2021-08-06,5.40244
2021-08-07,3.54079
2021-08-08,4.34385
2021-08-09,6.75305
2021-08-10,9.07099
2021-08-11,7.42836
2021-08-12,7.46486
2021-08-13,6.99032
2021-08-14,4.3256
2021-08-15,4.39861
2021-08-16,6.7713
2021-08-17,9.76455
2021-08-18,7.84814
2021-08-19,8.28618
2021-08-20,8.08541
2021-08-21,5.4572
2021-08-22,6.62529
2021-08-23,9.54553
2021-08-24,9.58204
2021-08-25,11.80872
2021-08-26,10.02007
2021-08-27,8.79722
2021-08-28,5.54845
2021-08-29,7.04508
2021-08-30,9.67329
2021-08-31,11.84522
2021-09-01,11.69921
2021-09-02,9.1075
2021-09-03,8.83372
2021-09-04,5.89523
2021-09-05,6.78956
2021-09-06,8.65121
2021-09-07,8.63296
2021-09-08,8.15842
2021-09-09,7.92115
2021-09-10,10.51286
2021-09-11,6.22376
2021-09-12,6.86256
2021-09-13,9.23526
2021-09-14,8.23142
2021-09-15,9.54553
2021-09-16,9.61854
2021-09-17,10.02007
2021-09-18,5.76747
2021-09-19,5.58496
2021-09-20,4.87315
2021-09-21,6.42453
2021-09-22,8.5782
2021-09-23,12.73955
2021-09-24,15.34951
2021-09-25,9.1805
2021-09-26,8.97974
2021-09-27,13.06807
2021-09-28,12.63004
2021-09-29,11.22467
2021-09-30,12.31976
2021-10-01,10.64062
2021-10-02,6.169
2021-10-03,6.18726
2021-10-04,8.66946
2021-10-05,12.06424
2021-10-06,10.45811
2021-10-07,9.87406
2021-10-08,8.10366
2021-10-09,6.40627
2021-10-10,6.68005
2021-10-11,8.39569
2021-10-12,11.80872
2021-10-13,11.64446
2021-10-14,9.05274
2021-10-15,10.3486
2021-10-16,5.93173
2021-10-17,7.26409
2021-10-18,9.96532
2021-10-19,9.52728
2021-10-20,9.52728
2021-10-21,9.61854
2021-10-22,8.5782
2021-10-23,5.51195
2021-10-24,7.00857
2021-10-25,13.65212
2021-10-26,11.44369
2021-10-27,10.22084
2021-10-28,8.28618
2021-10-29,8.65121
2021-10-30,5.71272
2021-10-31,6.07775
2021-11-01,10.93265
2021-11-02,10.07483
2021-11-03,8.88848
2021-11-04,8.26793
2021-11-05,7.72038
2021-11-06,5.58496
2021-11-07,6.27851
2021-11-08,8.94323
2021-11-09,8.10366
2021-11-10,9.25351
2021-11-11,8.08541
2021-11-12,7.99415
2021-11-13,4.74539
2021-11-14,5.40244
2021-11-15,9.30826
2021-11-16,8.52345
2021-11-17,8.01241
2021-11-18,7.3736
2021-11-19,8.32268
2021-11-20,5.76747
2021-11-21,6.75305
2021-11-22,8.83372
2021-11-23,7.92115
2021-11-24,7.88465
2021-11-25,11.24292
2021-11-26,8.74247
2021-11-27,6.75305
2021-11-28,6.7348
2021-11-29,8.83372
2021-11-30,13.06807
2021-12-01,11.53495
2021-12-02,9.83756
2021-12-03,9.87406
2021-12-04,8.06716
2021-12-05,8.63296
2021-12-06,11.31593
2021-12-07,10.80489
2021-12-08,9.7098
2021-12-09,8.77897
2021-12-10,9.49078
2021-12-11,7.86639
2021-12-12,7.68388
2021-12-13,10.03832
2021-12-14,8.46869
2021-12-15,9.69154
2021-12-16,7.86639
2021-12-17,7.51962
2021-12-18,5.74922
2021-12-19,6.60704
2021-12-20,11.07866
2021-12-21,11.84522
2021-12-22,10.58587
2021-12-23,9.7463
2021-12-24,9.25351
2021-12-25,7.04508
2021-12-26,8.92498
2021-12-27,13.79813
2021-12-28,12.28326
2021-12-29,12.84906
2021-12-30,12.97682
2021-12-31,12.88556
2022-01-01,12.30151
2022-01-02,14.0354
2022-01-03,20.38693
2022-01-04,18.12374
2022-01-05,16.04307
2022-01-06,14.83847
2022-01-07,13.06807
2022-01-08,9.81931
2022-01-09,11.04216
2022-01-10,20.07665
2022-01-11,15.69629
2022-01-12,14.23617
2022-01-13,13.48786
2022-01-14,12.21025
2022-01-15,9.81931
2022-01-16,11.93648
2022-01-17,20.87972
2022-01-18,17.88647
2022-01-19,19.47435
2022-01-20,18.47052
2022-01-21,19.54736
2022-01-22,11.44369
2022-01-23,15.22175
2022-01-24,18.43402
2022-01-25,30.18799
2022-01-26,22.86913
2022-01-27,20.47818
2022-01-28,19.12757
2022-01-29,13.32359
2022-01-30,12.33801
2022-01-31,11.82697
2022-02-01,18.215
2022-02-02,17.90472
2022-02-03,27.01222
2022-02-04,21.55502
2022-02-05,14.23617
2022-02-06,15.11224
2022-02-07,20.29567
2022-02-08,17.79521
2022-02-09,17.06515
2022-02-10,18.10549
2022-02-11,15.05749
2022-02-12,9.7098
2022-02-13,10.47636
2022-02-14,15.95181
2022-02-15,17.35718
2022-02-16,15.55028
2022-02-17,15.69629
2022-02-18,14.29092
2022-02-19,11.06041
2022-02-20,15.55028
2022-02-21,28.98339
2022-02-22,27.90655
2022-02-23,25.57035
2022-02-24,23.08815
2022-02-25,24.85855
2022-02-26,12.84906
2022-02-27,12.95856
2022-02-28,24.67603
2022-03-01,17.63095
2022-03-02,20.20441
2022-03-03,16.77313
2022-03-04,15.89706
2022-03-05,11.0239
2022-03-06,12.10074
2022-03-07,15.27651
2022-03-08,13.94415
2022-03-09,9.144
2022-03-10,16.24384
2022-03-11,12.72129
2022-03-12,9.56378
2022-03-13,9.39952
2022-03-14,11.95473
2022-03-15,13.90764
2022-03-16,12.39277
2022-03-17,12.95856
2022-03-18,12.08249
2022-03-19,8.99799
2022-03-20,9.07099
2022-03-21,12.7578
2022-03-22,12.192
2022-03-23,11.20642
2022-03-24,10.9509
2022-03-25,16.15258
2022-03-26,9.7098
2022-03-27,9.27176
2022-03-28,13.12283
2022-03-29,11.60795
2022-03-30,13.12283
2022-03-31,13.90764
2022-04-01,12.35626
2022-04-02,6.91732
2022-04-03,9.54553
2022-04-04,10.47636
2022-04-05,13.41485
2022-04-06,11.04216
2022-04-07,10.47636
2022-04-08,11.18817
2022-04-09,8.34093
2022-04-10,7.9759
2022-04-11,13.65212
2022-04-12,12.1555
2022-04-13,11.37068
2022-04-14,11.89998
2022-04-15,11.84522
2022-04-16,8.08541
2022-04-17,9.25351
2022-04-18,13.4331
2022-04-19,14.19967
2022-04-20,14.61945
2022-04-21,13.79813
2022-04-22,11.89998
2022-04-23,9.29001
2022-04-24,10.11133
2022-04-25,17.72221
2022-04-26,14.98448
2022-04-27,13.70688
2022-04-28,11.18817
2022-04-29,11.15167
2022-04-30,7.77514
2022-05-01,10.62237
2022-05-02,13.34185
2022-05-03,11.86347
2022-05-04,10.14783
2022-05-05,8.99799
2022-05-06,10.12958
2022-05-07,7.20934
2022-05-08,8.14017
2022-05-09,12.21025
2022-05-10,16.13433
2022-05-11,12.37452
2022-05-12,11.64446
2022-05-13,10.71363
2022-05-14,6.97207
2022-05-15,8.5052
2022-05-16,12.63004
2022-05-17,12.64829
2022-05-18,10.00182
2022-05-19,9.49078
2022-05-20,11.35243
2022-05-21,7.44661
2022-05-22,8.55995
2022-05-23,13.46961
2022-05-24,13.54261
2022-05-25,19.09107
2022-05-26,14.96623
2022-05-27,12.53878
2022-05-28,7.55612
2022-05-29,9.32651
2022-05-30,12.8308
2022-05-31,13.3966
2022-06-01,13.52436
2022-06-02,14.76546
2022-06-03,14.72896
2022-06-04,9.05274
2022-06-05,9.56378
2022-06-06,11.75396
2022-06-07,14.21792
2022-06-08,15.49552
2022-06-09,14.40043
2022-06-10,14.43694
2022-06-11,7.64738
2022-06-12,9.49078
2022-06-13,15.02098
2022-06-14,15.64154
2022-06-15,18.05073
2022-06-16,16.13433
2022-06-17,16.66362
2022-06-18,10.18434
2022-06-19,11.49844
2022-06-20,19.34659
2022-06-21,20.16791
2022-06-22,17.19291
2022-06-23,14.30918
2022-06-24,18.215
2022-06-25,11.15167
2022-06-26,11.99123
2022-06-27,19.03632
2022-06-28,18.12374
2022-06-29,16.38985
2022-06-30,17.15641
2022-07-01,14.40043
2022-07-02,9.89231
2022-07-03,12.39277
2022-07-04,17.26592
2022-07-05,17.44843
2022-07-06,13.63387
2022-07-07,13.10458
2022-07-08,12.26501
2022-07-09,8.32268
2022-07-10,10.03832
2022-07-11,16.60887
2022-07-12,13.9989
2022-07-13,18.65303
2022-07-14,22.66837
2022-07-15,17.35718
2022-07-16,12.50228
2022-07-17,14.43694
2022-07-18,22.55886
2022-07-19,18.59828
2022-07-20,20.00365
2022-07-21,19.47435
2022-07-22,16.26209
2022-07-23,9.41777
2022-07-24,12.37452
2022-07-25,27.65103
2022-07-26,22.12082
2022-07-27,17.21116
2022-07-28,16.13433
2022-07-29,15.27651
2022-07-30,10.54937
2022-07-31,12.11899
2022-08-01,20.56944
2022-08-02,18.41576
2022-08-03,17.39368
2022-08-04,15.47727
2022-08-05,14.69246
2022-08-06,9.61854
2022-08-07,10.09308
2022-08-08,14.47344
2022-08-09,13.90764
2022-08-10,18.50702
2022-08-11,15.14874
2022-08-12,14.14491
2022-08-13,8.34093
2022-08-14,9.52728
2022-08-15,10.85964
2022-08-16,16.57236
2022-08-17,15.8058
2022-08-18,14.61945
2022-08-19,15.34951
2022-08-20,9.27176
2022-08-21,12.52053
2022-08-22,17.95948
2022-08-23,17.6127
2022-08-24,15.64154
2022-08-25,24.00073
2022-08-26,18.47052
2022-08-27,10.56762
2022-08-28,13.12283
2022-08-29,17.30242
2022-08-30,16.71837
2022-08-31,18.08724
2022-09-01,16.88264
2022-09-02,13.87114
2022-09-03,9.60029
2022-09-04,11.88173
2022-09-05,17.81346
2022-09-06,17.6857
2022-09-07,16.17083
2022-09-08,14.12666
2022-09-09,9.45427
2022-09-10,9.16225
2022-09-11,11.29768
2022-09-12,14.71071
2022-09-13,24.43876
2022-09-14,20.16791
2022-09-15,16.80963
2022-09-16,15.45902
2022-09-17,9.29001
2022-09-18,11.5532
2022-09-19,18.99981
2022-09-20,17.46669
2022-09-21,18.67129
2022-09-22,17.70396
2022-09-23,21.39076
2022-09-24,10.76838
2022-09-25,13.03157
2022-09-26,22.33984
2022-09-27,17.66745
2022-09-28,16.3716
2022-09-29,16.84613
2022-09-30,21.15349
2022-10-01,12.59353
2022-10-02,13.3601
2022-10-03,17.15641
2022-10-04,21.70104
2022-10-05,22.97864
2022-10-06,24.84029
2022-10-07,21.06223
2022-10-08,12.24676
2022-10-09,12.94031
2022-10-10,19.25533
2022-10-11,25.07756
2022-10-12,27.39551
2022-10-13,31.41084
2022-10-14,28.03431
2022-10-15,18.288
2022-10-16,23.45318
2022-10-17,38.2004
2022-10-18,36.64902
2022-10-19,33.76528
2022-10-20,30.9363
2022-10-21,27.12173
2022-10-22,16.51761
2022-10-23,20.78846
2022-10-24,31.35608
2022-10-25,40.50009
2022-10-26,32.23215
2022-10-27,28.12557
2022-10-28,22.77787
2022-10-29,14.18141
2022-10-30,15.71454
2022-10-31,30.29749
2022-11-01,34.71436
2022-11-02,27.61452
2022-11-03,26.35517
2022-11-04,22.15732
2022-11-05,14.54645
2022-11-06,16.18908
2022-11-07,26.26391
2022-11-08,24.67603
2022-11-09,24.73079
2022-11-10,31.46559
2022-11-11,23.7087
2022-11-12,14.80197
2022-11-13,16.9739
2022-11-14,26.86621
2022-11-15,26.20916
2022-11-16,24.84029
2022-11-17,21.44551
2022-11-18,19.89414
2022-11-19,13.17758
2022-11-20,17.39368
2022-11-21,27.9613
2022-11-22,26.24566
2022-11-23,24.05548
2022-11-24,20.86147
2022-11-25,28.83737
2022-11-26,15.31301
2022-11-27,16.77313
2022-11-28,26.61069
2022-11-29,22.12082
2022-11-30,24.11023
2022-12-01,25.82588
2022-12-02,18.03248
2022-12-03,11.64446
2022-12-04,15.53203
2022-12-05,23.94597
2022-12-06,22.5041
2022-12-07,24.07373
2022-12-08,21.77404
2022-12-09,24.09198
2022-12-10,15.8423
2022-12-11,17.50319
2022-12-12,25.27833
2022-12-13,27.03048
2022-12-14,21.8288
2022-12-15,23.89122
2022-12-16,19.34659
2022-12-17,12.88556
2022-12-18,16.35334
2022-12-19,22.06607
2022-12-20,25.38784
2022-12-21,23.0699
2022-12-22,21.13524
2022-12-23,26.31867
2022-12-24,14.58295
2022-12-25,17.52144
2022-12-26,30.42526
2022-12-27,27.06698
2022-12-28,26.24566
2022-12-29,25.97189
2022-12-30,25.93538
2022-12-31,17.0834
2023-01-01,26.09965
2023-01-02,39.87954
2023-01-03,34.23982
2023-01-04,30.53476
2023-01-05,32.04964
2023-01-06,27.85179
2023-01-07,19.09107
2023-01-08,24.29275
2023-01-09,35.40792
2023-01-10,41.8507
2023-01-11,33.27249
2023-01-12,30.07848
2023-01-13,27.54152
2023-01-14,19.32834
2023-01-15,22.59536
2023-01-16,31.30133
2023-01-17,31.90363
2023-01-18,26.6837
2023-01-19,27.74228
2023-01-20,33.10823
2023-01-21,21.02573
2023-01-22,24.311
2023-01-23,25.78937
2023-01-24,32.83445
2023-01-25,56.78043
2023-01-26,41.77769
2023-01-27,33.21774
2023-01-28,20.84321
2023-01-29,23.30717
2023-01-30,35.77295
2023-01-31,37.50684
2023-02-01,35.29841
2023-02-02,28.76437
2023-02-03,27.48676
2023-02-04,17.70396
2023-02-05,20.97098
2023-02-06,28.34458
2023-02-07,24.67603
2023-02-08,25.00456
2023-02-09,22.48585
2023-02-10,28.63661
2023-02-11,18.03248
2023-02-12,20.00365
2023-02-13,27.06698
2023-02-14,22.94214
2023-02-15,23.83646
2023-02-16,21.79229
2023-02-17,19.07282
2023-02-18,14.27267
2023-02-19,15.69629
2023-02-20,29.0929
2023-02-21,27.19474
2023-02-22,23.1429
2023-02-23,22.66837
2023-02-24,30.00547
2023-02-25,19.58386
2023-02-26,21.13524
2023-02-27,30.27924
2023-02-28,30.3705
2023-03-01,26.70195
2023-03-02,28.63661
2023-03-03,24.07373
2023-03-04,16.04307
2023-03-05,19.89414
2023-03-06,25.58861
2023-03-07,21.66453
2023-03-08,21.92005
2023-03-09,21.55502
2023-03-10,25.27833
2023-03-11,15.31301
2023-03-12,16.86439
2023-03-13,23.45318
2023-03-14,22.52235
2023-03-15,24.20149
2023-03-16,22.44935
2023-03-17,20.98923
2023-03-18,13.81638
2023-03-19,16.31684
2023-03-20,25.44259
2023-03-21,24.47526
2023-03-22,22.92389
2023-03-23,20.98923
2023-03-24,28.18032
2023-03-25,16.95564
2023-03-26,18.41576
2023-03-27,25.18707
2023-03-28,22.17557
2023-03-29,19.52911
2023-03-30,21.81054
2023-03-31,20.58769
2023-04-01,14.32743
2023-04-02,15.33126
2023-04-03,21.2995
2023-04-04,20.38693
2023-04-05,22.83263
2023-04-06,19.23708
2023-04-07,16.3716
2023-04-08,12.31976
2023-04-09,15.31301
2023-04-10,28.4906
2023-04-11,23.85471
2023-04-12,22.59536
2023-04-13,21.00748
2023-04-14,18.03248
2023-04-15,12.66654
2023-04-16,15.78755
2023-04-17,23.19766
2023-04-18,22.28508
2023-04-19,19.40135
2023-04-20,17.66745
2023-04-21,16.4446
2023-04-22,12.11899
2023-04-23,14.21792
2023-04-24,22.37634
2023-04-25,29.67694
2023-04-26,23.01514
2023-04-27,18.41576
2023-04-28,18.14199
2023-04-29,14.23617
2023-04-30,15.00273
2023-05-01,19.23708
2023-05-02,23.27066
2023-05-03,21.18999
2023-05-04,22.35809
2023-05-05,14.89322
2023-05-06,13.06807
2023-05-07,14.98448
2023-05-08,23.87296
2023-05-09,20.25917
2023-05-10,27.03048
2023-05-11,21.44551
2023-05-12,15.86055
2023-05-13,10.51286
2023-05-14,12.81255
2023-05-15,21.9018
2023-05-16,19.20058
2023-05-17,20.47818
2023-05-18,19.27359
2023-05-19,17.11991
2023-05-20,12.08249
2023-05-21,14.43694
2023-05-22,21.8653
2023-05-23,21.42726
2023-05-24,18.58003
2023-05-25,27.83354
2023-05-26,20.16791
2023-05-27,12.13725
2023-05-28,13.41485
2023-05-29,15.8058
