date,재산명시신청
2020-08-11,83.73983
2020-08-12,72.35772
2020-08-13,72.35772
2020-08-14,65.04065
2020-08-15,18.69918
2020-08-16,19.10569
2020-08-17,29.67479
2020-08-18,66.66666
2020-08-19,64.63414
2020-08-20,76.82926
2020-08-21,69.51219
2020-08-22,18.69918
2020-08-23,17.88617
2020-08-24,79.26829
2020-08-25,65.44715
2020-08-26,79.67479
2020-08-27,61.38211
2020-08-28,62.19512
2020-08-29,17.88617
2020-08-30,23.17073
2020-08-31,62.19512
2020-09-01,74.39024
2020-09-02,65.44715
2020-09-03,71.54471
2020-09-04,54.47154
2020-09-05,19.10569
2020-09-06,20.3252
2020-09-07,78.04878
2020-09-08,67.88617
2020-09-09,76.01626
2020-09-10,69.91869
2020-09-11,61.38211
2020-09-12,23.98373
2020-09-13,21.13821
2020-09-14,67.07317
2020-09-15,73.17073
2020-09-16,72.35772
2020-09-17,74.39024
2020-09-18,65.85365
2020-09-19,24.39024
2020-09-20,22.35772
2020-09-21,68.69918
2020-09-22,63.82113
2020-09-23,68.69918
2020-09-24,69.91869
2020-09-25,53.65853
2020-09-26,23.57723
2020-09-27,16.26016
2020-09-28,58.13008
2020-09-29,40.2439
2020-09-30,16.66666
2020-10-01,4.87804
2020-10-02,20.7317
2020-10-03,19.91869
2020-10-04,46.34146
2020-10-05,85.36585
2020-10-06,87.80487
2020-10-07,65.85365
2020-10-08,78.04878
2020-10-09,23.17073
2020-10-10,20.3252
2020-10-11,25.60975
2020-10-12,84.55284
2020-10-13,87.39837
2020-10-14,81.30081
2020-10-15,81.30081
2020-10-16,78.86178
2020-10-17,19.51219
2020-10-18,22.35772
2020-10-19,77.64227
2020-10-20,67.07317
2020-10-21,68.69918
2020-10-22,71.54471
2020-10-23,63.00813
2020-10-24,18.69918
2020-10-25,19.51219
2020-10-26,78.45528
2020-10-27,62.19512
2020-10-28,73.98373
2020-10-29,62.60162
2020-10-30,47.15447
2020-10-31,19.51219
2020-11-01,13.82113
2020-11-02,61.78861
2020-11-03,70.3252
2020-11-04,61.78861
2020-11-05,64.63414
2020-11-06,56.50406
2020-11-07,17.88617
2020-11-08,21.13821
2020-11-09,82.52032
2020-11-10,67.88617
2020-11-11,71.54471
2020-11-12,89.02439
2020-11-13,65.85365
2020-11-14,26.01626
2020-11-15,21.13821
2020-11-16,86.17886
2020-11-17,73.98373
2020-11-18,77.64227
2020-11-19,76.01626
2020-11-20,59.75609
2020-11-21,34.14634
2020-11-22,31.70731
2020-11-23,79.67479
2020-11-24,70.3252
2020-11-25,78.45528
2020-11-26,80.4878
2020-11-27,76.82926
2020-11-28,27.23577
2020-11-29,33.33333
2020-11-30,84.14634
2020-12-01,76.42276
2020-12-02,69.91869
2020-12-03,70.7317
2020-12-04,60.1626
2020-12-05,28.45528
2020-12-06,26.82926
2020-12-07,88.61788
2020-12-08,79.67479
2020-12-09,82.11382
2020-12-10,77.64227
2020-12-11,71.13821
2020-12-12,22.76422
2020-12-13,20.3252
2020-12-14,76.01626
2020-12-15,85.36585
2020-12-16,85.77235
2020-12-17,75.60975
2020-12-18,75.60975
2020-12-19,23.98373
2020-12-20,27.23577
2020-12-21,85.77235
2020-12-22,70.7317
2020-12-23,68.29268
2020-12-24,53.65853
2020-12-25,23.57723
2020-12-26,27.23577
2020-12-27,17.88617
2020-12-28,75.60975
2020-12-29,79.26829
2020-12-30,58.53658
2020-12-31,45.52845
2021-01-01,20.3252
2021-01-02,19.10569
2021-01-03,26.82926
2021-01-04,76.42276
2021-01-05,73.98373
2021-01-06,72.76422
2021-01-07,54.87804
2021-01-08,54.47154
2021-01-09,24.79674
2021-01-10,25.20325
2021-01-11,78.86178
2021-01-12,71.54471
2021-01-13,70.3252
2021-01-14,81.30081
2021-01-15,82.52032
2021-01-16,31.30081
2021-01-17,32.11382
2021-01-18,77.64227
2021-01-19,78.45528
2021-01-20,83.73983
2021-01-21,74.79674
2021-01-22,72.76422
2021-01-23,21.13821
2021-01-24,26.01626
2021-01-25,98.37398
2021-01-26,81.30081
2021-01-27,76.82926
2021-01-28,82.92682
2021-01-29,72.35772
2021-01-30,26.01626
2021-01-31,31.70731
2021-02-01,77.23577
2021-02-02,78.86178
2021-02-03,78.04878
2021-02-04,83.33333
2021-02-05,81.70731
2021-02-06,29.26829
2021-02-07,27.23577
2021-02-08,78.45528
2021-02-09,72.76422
2021-02-10,66.26016
2021-02-11,24.39024
2021-02-12,16.66666
2021-02-13,21.54471
2021-02-14,32.52032
2021-02-15,93.08943
2021-02-16,78.04878
2021-02-17,91.86991
2021-02-18,69.10569
2021-02-19,86.17886
2021-02-20,37.80487
2021-02-21,26.01626
2021-02-22,73.57723
2021-02-23,80.0813
2021-02-24,61.78861
2021-02-25,60.1626
2021-02-26,53.65853
2021-02-27,23.57723
2021-02-28,23.17073
2021-03-01,22.76422
2021-03-02,65.04065
2021-03-03,69.91869
2021-03-04,64.22764
2021-03-05,60.9756
2021-03-06,22.76422
2021-03-07,27.23577
2021-03-08,73.98373
2021-03-09,74.79674
2021-03-10,70.3252
2021-03-11,82.92682
2021-03-12,61.78861
2021-03-13,23.17073
2021-03-14,15.85365
2021-03-15,63.00813
2021-03-16,79.67479
2021-03-17,69.10569
2021-03-18,70.7317
2021-03-19,64.63414
2021-03-20,28.04878
2021-03-21,23.57723
2021-03-22,77.23577
2021-03-23,78.45528
2021-03-24,78.04878
2021-03-25,63.00813
2021-03-26,57.31707
2021-03-27,27.64227
2021-03-28,27.64227
2021-03-29,73.98373
2021-03-30,69.51219
2021-03-31,75.60975
2021-04-01,70.7317
2021-04-02,52.84552
2021-04-03,26.42276
2021-04-04,16.66666
2021-04-05,74.79674
2021-04-06,62.60162
2021-04-07,57.31707
2021-04-08,65.44715
2021-04-09,67.88617
2021-04-10,22.76422
2021-04-11,19.51219
2021-04-12,68.69918
2021-04-13,80.0813
2021-04-14,85.36585
2021-04-15,57.31707
2021-04-16,51.62601
2021-04-17,27.23577
2021-04-18,24.79674
2021-04-19,57.31707
2021-04-20,63.41463
2021-04-21,76.01626
2021-04-22,69.91869
2021-04-23,67.47967
2021-04-24,19.51219
2021-04-25,19.91869
2021-04-26,71.95121
2021-04-27,69.10569
2021-04-28,66.66666
2021-04-29,82.52032
2021-04-30,54.06504
2021-05-01,28.86178
2021-05-02,20.3252
2021-05-03,74.79674
2021-05-04,68.29268
2021-05-05,37.39837
2021-05-06,83.73983
2021-05-07,56.50406
2021-05-08,16.66666
2021-05-09,27.23577
2021-05-10,66.66666
2021-05-11,72.76422
2021-05-12,84.95934
2021-05-13,77.64227
2021-05-14,67.88617
2021-05-15,19.51219
2021-05-16,20.7317
2021-05-17,72.35772
2021-05-18,68.69918
2021-05-19,28.04878
2021-05-20,80.0813
2021-05-21,64.63414
2021-05-22,23.57723
2021-05-23,26.82926
2021-05-24,67.07317
2021-05-25,74.79674
2021-05-26,66.26016
2021-05-27,55.69105
2021-05-28,47.15447
2021-05-29,21.95121
2021-05-30,15.85365
2021-05-31,80.8943
2021-06-01,79.26829
2021-06-02,77.23577
2021-06-03,62.19512
2021-06-04,56.50406
2021-06-05,20.3252
2021-06-06,32.92682
2021-06-07,81.30081
2021-06-08,93.49593
2021-06-09,73.17073
2021-06-10,76.01626
2021-06-11,71.13821
2021-06-12,25.20325
2021-06-13,22.35772
2021-06-14,90.2439
2021-06-15,86.17886
2021-06-16,91.46341
2021-06-17,81.70731
2021-06-18,65.44715
2021-06-19,25.20325
2021-06-20,28.04878
2021-06-21,91.05691
2021-06-22,72.35772
2021-06-23,77.23577
2021-06-24,60.9756
2021-06-25,62.60162
2021-06-26,27.64227
2021-06-27,21.13821
2021-06-28,78.45528
2021-06-29,77.23577
2021-06-30,73.17073
2021-07-01,63.82113
2021-07-02,64.63414
2021-07-03,24.79674
2021-07-04,19.51219
2021-07-05,72.35772
2021-07-06,75.60975
2021-07-07,63.82113
2021-07-08,69.91869
2021-07-09,60.9756
2021-07-10,22.35772
2021-07-11,17.47967
2021-07-12,86.58536
2021-07-13,67.88617
2021-07-14,75.60975
2021-07-15,65.04065
2021-07-16,60.5691
2021-07-17,24.39024
2021-07-18,23.98373
2021-07-19,78.45528
2021-07-20,79.67479
2021-07-21,71.95121
2021-07-22,59.75609
2021-07-23,66.66666
2021-07-24,22.76422
2021-07-25,22.35772
2021-07-26,58.53658
2021-07-27,62.60162
2021-07-28,63.82113
2021-07-29,71.13821
2021-07-30,50.813
2021-07-31,29.26829
2021-08-01,21.95121
2021-08-02,60.1626
2021-08-03,69.10569
2021-08-04,58.94308
2021-08-05,59.34959
2021-08-06,49.18699
2021-08-07,19.10569
2021-08-08,26.42276
2021-08-09,78.04878
2021-08-10,81.30081
2021-08-11,70.7317
2021-08-12,71.13821
2021-08-13,56.09756
2021-08-14,24.79674
2021-08-15,17.07317
2021-08-16,19.91869
2021-08-17,67.47967
2021-08-18,68.69918
2021-08-19,72.35772
2021-08-20,66.26016
2021-08-21,23.17073
2021-08-22,17.88617
2021-08-23,71.95121
2021-08-24,66.66666
2021-08-25,63.82113
2021-08-26,60.1626
2021-08-27,53.25203
2021-08-28,18.29268
2021-08-29,20.3252
2021-08-30,61.78861
2021-08-31,62.19512
2021-09-01,52.03252
2021-09-02,65.44715
2021-09-03,55.28455
2021-09-04,19.51219
2021-09-05,17.07317
2021-09-06,57.72357
2021-09-07,72.76422
2021-09-08,67.47967
2021-09-09,69.51219
2021-09-10,46.74796
2021-09-11,18.29268
2021-09-12,19.91869
2021-09-13,61.38211
2021-09-14,48.37398
2021-09-15,67.07317
2021-09-16,58.94308
2021-09-17,46.34146
2021-09-18,9.75609
2021-09-19,17.47967
2021-09-20,13.00813
2021-09-21,7.72357
2021-09-22,17.07317
2021-09-23,67.88617
2021-09-24,47.96747
2021-09-25,25.20325
2021-09-26,18.69918
2021-09-27,57.31707
2021-09-28,56.50406
2021-09-29,75.60975
2021-09-30,56.91056
2021-10-01,59.75609
2021-10-02,17.88617
2021-10-03,17.07317
2021-10-04,21.54471
2021-10-05,59.34959
2021-10-06,64.22764
2021-10-07,82.92682
2021-10-08,52.43902
2021-10-09,20.7317
2021-10-10,25.60975
2021-10-11,26.82926
2021-10-12,67.88617
2021-10-13,71.13821
2021-10-14,56.09756
2021-10-15,57.72357
2021-10-16,23.57723
2021-10-17,20.3252
2021-10-18,51.21951
2021-10-19,70.3252
2021-10-20,62.60162
2021-10-21,45.93495
2021-10-22,54.06504
2021-10-23,19.91869
2021-10-24,17.07317
2021-10-25,59.75609
2021-10-26,65.04065
2021-10-27,67.07317
2021-10-28,58.94308
2021-10-29,53.65853
2021-10-30,14.63414
2021-10-31,18.69918
2021-11-01,61.38211
2021-11-02,60.9756
2021-11-03,63.41463
2021-11-04,72.76422
2021-11-05,43.49593
2021-11-06,19.10569
2021-11-07,22.35772
2021-11-08,52.84552
2021-11-09,68.69918
2021-11-10,64.22764
2021-11-11,66.66666
2021-11-12,60.1626
2021-11-13,13.41463
2021-11-14,23.98373
2021-11-15,70.7317
2021-11-16,68.29268
2021-11-17,60.5691
2021-11-18,70.3252
2021-11-19,51.21951
2021-11-20,29.26829
2021-11-21,23.98373
2021-11-22,74.39024
2021-11-23,65.85365
2021-11-24,67.47967
2021-11-25,56.91056
2021-11-26,46.74796
2021-11-27,21.13821
2021-11-28,16.66666
2021-11-29,61.38211
2021-11-30,80.0813
2021-12-01,65.44715
2021-12-02,59.34959
2021-12-03,45.52845
2021-12-04,23.17073
2021-12-05,19.51219
2021-12-06,71.54471
2021-12-07,72.76422
2021-12-08,57.72357
2021-12-09,63.41463
2021-12-10,67.47967
2021-12-11,24.39024
2021-12-12,19.10569
2021-12-13,67.47967
2021-12-14,59.34959
2021-12-15,64.63414
2021-12-16,62.19512
2021-12-17,50.0
2021-12-18,17.88617
2021-12-19,19.51219
2021-12-20,71.54471
2021-12-21,67.07317
2021-12-22,64.22764
2021-12-23,71.13821
2021-12-24,43.08943
2021-12-25,15.04065
2021-12-26,23.57723
2021-12-27,49.59349
2021-12-28,75.60975
2021-12-29,64.22764
2021-12-30,56.09756
2021-12-31,41.86991
2022-01-01,15.04065
2022-01-02,16.26016
2022-01-03,59.34959
2022-01-04,74.39024
2022-01-05,71.13821
2022-01-06,68.29268
2022-01-07,62.60162
2022-01-08,28.04878
2022-01-09,26.42276
2022-01-10,75.20325
2022-01-11,69.91869
2022-01-12,74.39024
2022-01-13,63.82113
2022-01-14,62.60162
2022-01-15,28.45528
2022-01-16,17.88617
2022-01-17,83.33333
2022-01-18,86.99186
2022-01-19,64.63414
2022-01-20,76.42276
2022-01-21,63.41463
2022-01-22,25.20325
2022-01-23,19.10569
2022-01-24,63.41463
2022-01-25,62.19512
2022-01-26,45.93495
2022-01-27,50.0
2022-01-28,52.03252
2022-01-29,19.51219
2022-01-30,11.38211
2022-01-31,15.04065
2022-02-01,13.00813
2022-02-02,19.10569
2022-02-03,56.09756
2022-02-04,58.94308
2022-02-05,23.17073
2022-02-06,21.13821
2022-02-07,64.22764
2022-02-08,68.69918
2022-02-09,65.85365
2022-02-10,67.88617
2022-02-11,52.03252
2022-02-12,27.64227
2022-02-13,19.51219
2022-02-14,71.13821
2022-02-15,69.10569
2022-02-16,67.07317
2022-02-17,58.53658
2022-02-18,58.53658
2022-02-19,27.23577
2022-02-20,16.26016
2022-02-21,63.00813
2022-02-22,60.1626
2022-02-23,56.09756
2022-02-24,56.91056
2022-02-25,52.03252
2022-02-26,25.20325
2022-02-27,20.7317
2022-02-28,55.69105
2022-03-01,22.35772
2022-03-02,55.28455
2022-03-03,60.9756
2022-03-04,50.0
2022-03-05,12.60162
2022-03-06,15.85365
2022-03-07,63.41463
2022-03-08,54.87804
2022-03-09,22.76422
2022-03-10,63.41463
2022-03-11,59.34959
2022-03-12,27.64227
2022-03-13,21.13821
2022-03-14,68.29268
2022-03-15,67.88617
2022-03-16,49.18699
2022-03-17,49.18699
2022-03-18,62.60162
2022-03-19,19.51219
2022-03-20,19.91869
2022-03-21,53.65853
2022-03-22,71.54471
2022-03-23,51.21951
2022-03-24,58.53658
2022-03-25,52.43902
2022-03-26,13.00813
2022-03-27,18.29268
2022-03-28,49.59349
2022-03-29,55.28455
2022-03-30,43.08943
2022-03-31,51.62601
2022-04-01,56.91056
2022-04-02,20.3252
2022-04-03,18.29268
2022-04-04,74.39024
2022-04-05,60.1626
2022-04-06,65.85365
2022-04-07,55.69105
2022-04-08,51.62601
2022-04-09,15.44715
2022-04-10,22.35772
2022-04-11,59.34959
2022-04-12,49.18699
2022-04-13,56.50406
2022-04-14,55.69105
2022-04-15,57.72357
2022-04-16,22.35772
2022-04-17,21.54471
2022-04-18,71.54471
2022-04-19,64.22764
2022-04-20,64.63414
2022-04-21,63.82113
2022-04-22,52.43902
2022-04-23,17.47967
2022-04-24,16.26016
2022-04-25,64.63414
2022-04-26,63.41463
2022-04-27,65.44715
2022-04-28,53.65853
2022-04-29,51.62601
2022-04-30,18.29268
2022-05-01,16.66666
2022-05-02,52.43902
2022-05-03,65.85365
2022-05-04,49.59349
2022-05-05,20.7317
2022-05-06,58.94308
2022-05-07,16.66666
2022-05-08,9.34959
2022-05-09,70.3252
2022-05-10,70.3252
2022-05-11,58.13008
2022-05-12,60.9756
2022-05-13,47.15447
2022-05-14,18.69918
2022-05-15,13.41463
2022-05-16,60.5691
2022-05-17,62.19512
2022-05-18,60.5691
2022-05-19,63.41463
2022-05-20,55.69105
2022-05-21,16.26016
2022-05-22,24.79674
2022-05-23,58.53658
2022-05-24,54.87804
2022-05-25,76.01626
2022-05-26,60.1626
2022-05-27,40.2439
2022-05-28,14.22764
2022-05-29,13.00813
2022-05-30,63.00813
2022-05-31,52.43902
2022-06-01,22.35772
2022-06-02,63.41463
2022-06-03,56.91056
2022-06-04,22.76422
2022-06-05,13.82113
2022-06-06,20.3252
2022-06-07,63.41463
2022-06-08,62.60162
2022-06-09,54.87804
2022-06-10,47.56097
2022-06-11,13.82113
2022-06-12,15.44715
2022-06-13,71.54471
2022-06-14,75.20325
2022-06-15,58.94308
2022-06-16,58.13008
2022-06-17,60.5691
2022-06-18,17.47967
2022-06-19,14.63414
2022-06-20,67.88617
2022-06-21,67.88617
2022-06-22,68.69918
2022-06-23,56.09756
2022-06-24,53.25203
2022-06-25,15.85365
2022-06-26,18.29268
2022-06-27,51.21951
2022-06-28,67.47967
2022-06-29,56.50406
2022-06-30,49.59349
2022-07-01,57.72357
2022-07-02,25.60975
2022-07-03,24.39024
2022-07-04,62.19512
2022-07-05,57.72357
2022-07-06,52.43902
2022-07-07,69.10569
2022-07-08,62.19512
2022-07-09,17.47967
2022-07-10,20.7317
2022-07-11,52.84552
2022-07-12,56.50406
2022-07-13,54.87804
2022-07-14,63.41463
2022-07-15,55.28455
2022-07-16,15.04065
2022-07-17,19.91869
2022-07-18,65.04065
2022-07-19,60.9756
2022-07-20,76.01626
2022-07-21,58.94308
2022-07-22,55.28455
2022-07-23,13.82113
2022-07-24,6.91056
2022-07-25,64.22764
2022-07-26,61.78861
2022-07-27,53.25203
2022-07-28,54.87804
2022-07-29,50.0
2022-07-30,17.47967
2022-07-31,12.19512
2022-08-01,50.4065
2022-08-02,49.18699
2022-08-03,55.69105
2022-08-04,63.41463
2022-08-05,56.50406
2022-08-06,20.3252
2022-08-07,21.13821
2022-08-08,61.78861
2022-08-09,65.85365
2022-08-10,62.19512
2022-08-11,53.65853
2022-08-12,56.09756
2022-08-13,17.47967
2022-08-14,16.26016
2022-08-15,19.51219
2022-08-16,53.65853
2022-08-17,53.25203
2022-08-18,58.13008
2022-08-19,50.4065
2022-08-20,13.82113
2022-08-21,15.04065
2022-08-22,63.00813
2022-08-23,56.50406
2022-08-24,52.84552
2022-08-25,52.43902
2022-08-26,45.52845
2022-08-27,26.42276
2022-08-28,19.10569
2022-08-29,60.9756
2022-08-30,64.63414
2022-08-31,58.13008
2022-09-01,64.63414
2022-09-02,59.34959
2022-09-03,21.95121
2022-09-04,16.66666
2022-09-05,55.28455
2022-09-06,51.21951
2022-09-07,49.59349
2022-09-08,37.39837
2022-09-09,17.88617
2022-09-10,10.5691
2022-09-11,13.41463
2022-09-12,12.60162
2022-09-13,63.00813
2022-09-14,73.17073
2022-09-15,65.44715
2022-09-16,67.88617
2022-09-17,23.17073
2022-09-18,19.51219
2022-09-19,56.50406
2022-09-20,63.00813
2022-09-21,61.78861
2022-09-22,61.38211
2022-09-23,57.72357
2022-09-24,18.29268
2022-09-25,12.19512
2022-09-26,58.94308
2022-09-27,58.13008
2022-09-28,50.4065
2022-09-29,69.91869
2022-09-30,61.78861
2022-10-01,13.82113
2022-10-02,17.07317
2022-10-03,19.91869
2022-10-04,55.69105
2022-10-05,67.07317
2022-10-06,59.75609
2022-10-07,50.0
2022-10-08,17.07317
2022-10-09,6.91056
2022-10-10,15.04065
2022-10-11,63.41463
2022-10-12,57.72357
2022-10-13,70.3252
2022-10-14,78.04878
2022-10-15,22.76422
2022-10-16,23.57723
2022-10-17,78.45528
2022-10-18,57.31707
2022-10-19,57.31707
2022-10-20,46.74796
2022-10-21,48.78048
2022-10-22,16.26016
2022-10-23,23.17073
2022-10-24,54.87804
2022-10-25,66.66666
2022-10-26,64.22764
2022-10-27,58.94308
2022-10-28,65.04065
2022-10-29,16.26016
2022-10-30,17.07317
2022-10-31,60.9756
2022-11-01,58.94308
2022-11-02,55.69105
2022-11-03,54.87804
2022-11-04,44.71544
2022-11-05,15.44715
2022-11-06,14.63414
2022-11-07,57.72357
2022-11-08,62.19512
2022-11-09,57.31707
2022-11-10,60.1626
2022-11-11,47.15447
2022-11-12,14.63414
2022-11-13,12.19512
2022-11-14,68.69918
2022-11-15,57.31707
2022-11-16,65.44715
2022-11-17,67.07317
2022-11-18,52.84552
2022-11-19,17.88617
2022-11-20,23.17073
2022-11-21,69.51219
2022-11-22,54.06504
2022-11-23,70.3252
2022-11-24,60.1626
2022-11-25,52.03252
2022-11-26,19.10569
2022-11-27,19.51219
2022-11-28,61.78861
2022-11-29,65.44715
2022-11-30,58.53658
2022-12-01,54.87804
2022-12-02,49.59349
2022-12-03,15.44715
2022-12-04,14.63414
2022-12-05,67.47967
2022-12-06,75.20325
2022-12-07,64.63414
2022-12-08,54.47154
2022-12-09,53.25203
2022-12-10,15.44715
2022-12-11,15.04065
2022-12-12,66.26016
2022-12-13,67.47967
2022-12-14,55.28455
2022-12-15,57.72357
2022-12-16,58.13008
2022-12-17,25.60975
2022-12-18,17.07317
2022-12-19,65.44715
2022-12-20,67.47967
2022-12-21,71.54471
2022-12-22,54.87804
2022-12-23,55.28455
2022-12-24,14.22764
2022-12-25,13.00813
2022-12-26,64.63414
2022-12-27,67.47967
2022-12-28,57.72357
2022-12-29,54.06504
2022-12-30,43.49593
2022-12-31,18.69918
2023-01-01,19.91869
2023-01-02,52.43902
2023-01-03,67.88617
2023-01-04,58.13008
2023-01-05,57.72357
2023-01-06,49.18699
2023-01-07,23.98373
2023-01-08,13.82113
2023-01-09,68.29268
2023-01-10,73.57723
2023-01-11,61.38211
2023-01-12,75.20325
2023-01-13,59.34959
2023-01-14,21.13821
2023-01-15,24.39024
2023-01-16,68.69918
2023-01-17,60.5691
2023-01-18,64.63414
2023-01-19,60.1626
2023-01-20,49.59349
2023-01-21,18.69918
2023-01-22,12.60162
2023-01-23,11.38211
2023-01-24,17.07317
2023-01-25,63.41463
2023-01-26,62.60162
2023-01-27,57.31707
2023-01-28,18.69918
2023-01-29,16.66666
2023-01-30,61.78861
2023-01-31,63.82113
2023-02-01,54.87804
2023-02-02,53.65853
2023-02-03,68.69918
2023-02-04,23.17073
2023-02-05,29.67479
2023-02-06,82.11382
2023-02-07,74.79674
2023-02-08,71.13821
2023-02-09,72.76422
2023-02-10,62.19512
2023-02-11,19.91869
2023-02-12,22.35772
2023-02-13,70.7317
2023-02-14,73.57723
2023-02-15,56.09756
2023-02-16,68.29268
2023-02-17,67.07317
2023-02-18,24.39024
2023-02-19,15.85365
2023-02-20,64.63414
2023-02-21,64.63414
2023-02-22,74.79674
2023-02-23,57.72357
2023-02-24,47.56097
2023-02-25,14.22764
2023-02-26,20.3252
2023-02-27,55.28455
2023-02-28,52.84552
2023-03-01,21.13821
2023-03-02,55.69105
2023-03-03,60.1626
2023-03-04,15.85365
2023-03-05,15.85365
2023-03-06,54.06504
2023-03-07,78.04878
2023-03-08,74.39024
2023-03-09,69.51219
2023-03-10,54.47154
2023-03-11,17.47967
2023-03-12,20.7317
2023-03-13,65.04065
2023-03-14,74.79674
2023-03-15,67.88617
2023-03-16,66.66666
2023-03-17,58.53658
2023-03-18,23.98373
2023-03-19,16.26016
2023-03-20,71.13821
2023-03-21,60.5691
2023-03-22,65.85365
2023-03-23,70.7317
2023-03-24,68.29268
2023-03-25,26.82926
2023-03-26,17.88617
2023-03-27,67.47967
2023-03-28,77.64227
2023-03-29,63.41463
2023-03-30,65.44715
2023-03-31,55.28455
2023-04-01,15.44715
2023-04-02,13.82113
2023-04-03,61.78861
2023-04-04,69.91869
2023-04-05,63.82113
2023-04-06,64.63414
2023-04-07,65.85365
2023-04-08,15.04065
2023-04-09,25.20325
2023-04-10,75.20325
2023-04-11,67.07317
2023-04-12,69.91869
2023-04-13,83.33333
2023-04-14,52.43902
2023-04-15,17.07317
2023-04-16,25.20325
2023-04-17,71.13821
2023-04-18,75.60975
2023-04-19,68.29268
2023-04-20,69.91869
2023-04-21,63.82113
2023-04-22,21.95121
2023-04-23,18.69918
2023-04-24,69.91869
2023-04-25,77.64227
2023-04-26,79.67479
2023-04-27,63.82113
2023-04-28,58.53658
2023-04-29,21.13821
2023-04-30,14.22764
2023-05-01,44.71544
2023-05-02,67.88617
2023-05-03,63.00813
2023-05-04,55.28455
2023-05-05,17.88617
2023-05-06,11.38211
2023-05-07,13.41463
2023-05-08,77.23577
2023-05-09,73.98373
2023-05-10,70.7317
2023-05-11,68.69918
2023-05-12,59.34959
2023-05-13,22.76422
2023-05-14,11.38211
2023-05-15,64.63414
2023-05-16,80.4878
2023-05-17,67.47967
2023-05-18,62.19512
2023-05-19,66.66666
2023-05-20,17.47967
2023-05-21,15.85365
2023-05-22,78.04878
2023-05-23,75.60975
2023-05-24,72.76422
2023-05-25,72.35772
2023-05-26,60.1626
2023-05-27,17.88617
2023-05-28,13.41463
