date,금호석유주가
2020-11-04,14.26738
2020-11-05,22.12086
2020-11-06,21.18728
2020-11-07,2.15935
2020-11-08,1.88854
2020-11-09,21.80017
2020-11-10,26.52508
2020-11-11,32.24771
2020-11-12,25.10689
2020-11-13,24.25883
2020-11-14,2.58694
2020-11-15,2.19498
2020-11-16,24.05216
2020-11-17,24.86459
2020-11-18,26.41106
2020-11-19,26.01909
2020-11-20,22.39167
2020-11-21,2.35889
2020-11-22,2.64395
2020-11-23,21.25142
2020-11-24,24.53677
2020-11-25,22.6411
2020-11-26,21.43671
2020-11-27,22.54846
2020-11-28,2.50142
2020-11-29,3.20695
2020-11-30,22.16362
2020-12-01,21.50798
2020-12-02,20.73831
2020-12-03,20.32497
2020-12-04,20.2537
2020-12-05,2.74372
2020-12-06,2.68671
2020-12-07,21.08751
2020-12-08,19.61231
2020-12-09,21.14452
2020-12-10,17.96607
2020-12-11,20.38911
2020-12-12,1.98118
2020-12-13,1.47519
2020-12-14,15.38625
2020-12-15,19.45553
2020-12-16,32.93899
2020-12-17,29.41134
2020-12-18,22.92616
2020-12-19,3.03591
2020-12-20,2.55131
2020-12-21,21.47947
2020-12-22,17.23916
2020-12-23,20.3606
2020-12-24,21.32981
2020-12-25,2.56556
2020-12-26,1.71037
2020-12-27,1.87428
2020-12-28,20.10404
2020-12-29,22.5057
2020-12-30,23.91676
2020-12-31,3.84122
2021-01-01,1.76738
2021-01-02,1.87428
2021-01-03,1.98118
2021-01-04,24.28734
2021-01-05,38.25541
2021-01-06,33.92958
2021-01-07,37.64253
2021-01-08,35.77537
2021-01-09,4.4541
2021-01-10,4.94583
2021-01-11,34.02936
2021-01-12,30.07411
2021-01-13,26.52508
2021-01-14,29.68215
2021-01-15,26.38968
2021-01-16,2.65108
2021-01-17,2.6297
2021-01-18,23.83836
2021-01-19,25.77679
2021-01-20,24.51539
2021-01-21,47.63397
2021-01-22,43.46493
2021-01-23,6.40678
2021-01-24,4.4541
2021-01-25,34.44982
2021-01-26,47.8834
2021-01-27,50.06413
2021-01-28,100.0
2021-01-29,70.16106
2021-01-30,7.29047
2021-01-31,5.20952
2021-02-01,46.82867
2021-02-02,43.79275
2021-02-03,35.95353
2021-02-04,36.95838
2021-02-05,59.45695
2021-02-06,7.83922
2021-02-07,6.36402
2021-02-08,47.49144
2021-02-09,41.93272
2021-02-10,43.28677
2021-02-11,4.60376
2021-02-12,3.48489
2021-02-13,3.50627
2021-02-14,4.34007
2021-02-15,45.1183
2021-02-16,39.73774
2021-02-17,43.67873
2021-02-18,43.52907
2021-02-19,35.40478
2021-02-20,4.59663
2021-02-21,4.31157
2021-02-22,40.33637
2021-02-23,46.13027
2021-02-24,43.97805
2021-02-25,39.95153
2021-02-26,35.14823
2021-02-27,5.2594
2021-02-28,4.84606
2021-03-01,4.85319
2021-03-02,35.98204
2021-03-03,40.42901
2021-03-04,40.21522
2021-03-05,37.13654
2021-03-06,4.08352
2021-03-07,4.02651
2021-03-08,34.49258
2021-03-09,36.06755
2021-03-10,34.27879
2021-03-11,38.73289
2021-03-12,38.77565
2021-03-13,4.52537
2021-03-14,3.76282
2021-03-15,38.21978
2021-03-16,35.28363
2021-03-17,33.32383
2021-03-18,30.90792
2021-03-19,40.96351
2021-03-20,6.52793
2021-03-21,5.30216
2021-03-22,45.26795
2021-03-23,37.85632
2021-03-24,38.71864
2021-03-25,36.19583
2021-03-26,50.6984
2021-03-27,7.10518
2021-03-28,5.57297
2021-03-29,82.66106
2021-03-30,60.4903
2021-03-31,54.98147
2021-04-01,51.37542
2021-04-02,53.69156
2021-04-03,7.04817
2021-04-04,5.30929
2021-04-05,47.01396
2021-04-06,48.4464
2021-04-07,47.65535
2021-04-08,42.74515
2021-04-09,39.36003
2021-04-10,4.88882
2021-04-11,3.27109
2021-04-12,38.93956
2021-04-13,39.26738
2021-04-14,43.08722
2021-04-15,44.46265
2021-04-16,36.33836
2021-04-17,4.2403
2021-04-18,3.7557
2021-04-19,53.37086
2021-04-20,49.38711
2021-04-21,59.79903
2021-04-22,58.80843
2021-04-23,46.82867
2021-04-24,5.00997
2021-04-25,4.11202
2021-04-26,45.08266
2021-04-27,39.25313
2021-04-28,49.08067
2021-04-29,42.5171
2021-04-30,38.08437
2021-05-01,4.38996
2021-05-02,3.73432
2021-05-03,42.99458
2021-05-04,50.39196
2021-05-05,9.47833
2021-05-06,79.47548
2021-05-07,76.60347
2021-05-08,9.21465
2021-05-09,8.19555
2021-05-10,66.54789
2021-05-11,63.46208
2021-05-12,66.87571
2021-05-13,69.05644
2021-05-14,67.82354
2021-05-15,9.37856
2021-05-16,7.47576
2021-05-17,69.34863
2021-05-18,67.07525
2021-05-19,9.15051
2021-05-20,58.6659
2021-05-21,67.57411
2021-05-22,9.79903
2021-05-23,8.80131
2021-05-24,60.59007
2021-05-25,57.86773
2021-05-26,63.18415
2021-05-27,57.19783
2021-05-28,58.28107
2021-05-29,6.53506
2021-05-30,5.21664
2021-05-31,51.55359
2021-06-01,48.24686
2021-06-02,54.26168
2021-06-03,53.64167
2021-06-04,43.13711
2021-06-05,5.20239
2021-06-06,4.43985
2021-06-07,44.09207
2021-06-08,47.44156
2021-06-09,94.16334
2021-06-10,69.70496
2021-06-11,67.16077
2021-06-12,8.7728
2021-06-13,7.89623
2021-06-14,55.54446
2021-06-15,54.40421
2021-06-16,54.61088
2021-06-17,54.03363
2021-06-18,53.20695
2021-06-19,7.7537
2021-06-20,6.12884
2021-06-21,48.80986
2021-06-22,51.95267
2021-06-23,57.46151
2021-06-24,50.08551
2021-06-25,52.46579
2021-06-26,8.44498
2021-06-27,6.99116
2021-06-28,73.47491
2021-06-29,64.26738
2021-06-30,55.77964
2021-07-01,55.69412
2021-07-02,48.58893
2021-07-03,6.46379
2021-07-04,7.06955
2021-07-05,49.4655
2021-07-06,61.30986
2021-07-07,51.13312
2021-07-08,47.06385
2021-07-09,51.60347
2021-07-10,6.65621
2021-07-11,4.3187
2021-07-12,59.71351
2021-07-13,63.7899
2021-07-14,54.11202
2021-07-15,51.68187
2021-07-16,49.05216
2021-07-17,5.60148
2021-07-18,7.09093
2021-07-19,58.84407
2021-07-20,50.98346
2021-07-21,47.44868
2021-07-22,43.45781
2021-07-23,43.09435
2021-07-24,4.83181
2021-07-25,4.04789
2021-07-26,37.6354
2021-07-27,37.67816
2021-07-28,41.05615
2021-07-29,44.88312
2021-07-30,43.06584
2021-07-31,5.78677
2021-08-01,4.72491
2021-08-02,52.58694
2021-08-03,54.83181
2021-08-04,50.74116
2021-08-05,44.48403
2021-08-06,45.78819
2021-08-07,6.36402
2021-08-08,5.30216
2021-08-09,59.74914
2021-08-10,56.5208
2021-08-11,54.81755
2021-08-12,51.2899
2021-08-13,52.97177
2021-08-14,6.5208
2021-08-15,5.03848
2021-08-16,7.30473
2021-08-17,51.34692
2021-08-18,45.74543
2021-08-19,49.08779
2021-08-20,44.59806
2021-08-21,5.83665
2021-08-22,4.71066
2021-08-23,45.27508
2021-08-24,50.28506
2021-08-25,46.95695
2021-08-26,39.66647
2021-08-27,41.11316
2021-08-28,4.87457
2021-08-29,4.14053
2021-08-30,42.67388
2021-08-31,43.9923
2021-09-01,40.47177
2021-09-02,37.55701
2021-09-03,37.72805
2021-09-04,4.7748
2021-09-05,3.82696
2021-09-06,60.01282
2021-09-07,59.17901
2021-09-08,49.98574
2021-09-09,44.4484
2021-09-10,40.13683
2021-09-11,3.79846
2021-09-12,3.74857
2021-09-13,37.50712
2021-09-14,44.01368
2021-09-15,40.372
2021-09-16,51.61773
2021-09-17,44.89737
2021-09-18,4.38283
2021-09-19,2.60832
2021-09-20,2.43015
2021-09-21,2.37314
2021-09-22,2.80786
2021-09-23,36.85148
2021-09-24,36.09606
2021-09-25,3.998
2021-09-26,2.72947
2021-09-27,36.74458
2021-09-28,32.82497
2021-09-29,35.15535
2021-09-30,36.5094
2021-10-01,36.40963
2021-10-02,4.11202
2021-10-03,3.69868
2021-10-04,5.1525
2021-10-05,40.64281
2021-10-06,42.48147
2021-10-07,38.3053
2021-10-08,35.39053
2021-10-09,4.51111
2021-10-10,3.58466
2021-10-11,5.27366
2021-10-12,36.95838
2021-10-13,35.11972
2021-10-14,34.21465
2021-10-15,35.76824
2021-10-16,4.11202
2021-10-17,2.96465
2021-10-18,31.46379
2021-10-19,32.6468
2021-10-20,35.28363
2021-10-21,33.03164
2021-10-22,29.16904
2021-10-23,3.80558
2021-10-24,3.09293
2021-10-25,31.22149
2021-10-26,30.53021
2021-10-27,33.92958
2021-10-28,34.99144
2021-10-29,29.75342
2021-10-30,3.69156
2021-10-31,3.17132
2021-11-01,31.01482
2021-11-02,34.05786
2021-11-03,30.70838
2021-11-04,34.03648
2021-11-05,35.22662
2021-11-06,4.43985
2021-11-07,3.53477
2021-11-08,33.89395
2021-11-09,30.89367
2021-11-10,31.44954
2021-11-11,31.07183
2021-11-12,36.31698
2021-11-13,3.60604
2021-11-14,3.5419
2021-11-15,32.09093
2021-11-16,27.48717
2021-11-17,28.91248
2021-11-18,28.57041
2021-11-19,27.05245
2021-11-20,3.69868
2021-11-21,3.27822
2021-11-22,32.68956
2021-11-23,26.69612
2021-11-24,25.92645
2021-11-25,25.22092
2021-11-26,26.46094
2021-11-27,3.79133
2021-11-28,3.07155
2021-11-29,30.72976
2021-11-30,32.27622
2021-12-01,49.97149
2021-12-02,42.67388
2021-12-03,42.50997
2021-12-04,5.93643
2021-12-05,4.14766
2021-12-06,46.92132
2021-12-07,47.27765
2021-12-08,42.23916
2021-12-09,40.31499
2021-12-10,39.58095
2021-12-11,4.55387
2021-12-12,4.61088
2021-12-13,60.57582
2021-12-14,50.14253
2021-12-15,45.01852
2021-12-16,49.07354
2021-12-17,43.75712
2021-12-18,5.00285
2021-12-19,4.09064
2021-12-20,37.79931
2021-12-21,38.2269
2021-12-22,34.41419
2021-12-23,37.61402
2021-12-24,33.53762
2021-12-25,3.66305
2021-12-26,4.49686
2021-12-27,34.0935
2021-12-28,35.76824
2021-12-29,42.37457
2021-12-30,38.42645
2021-12-31,8.5305
2022-01-01,2.94327
2022-01-02,3.55615
2022-01-03,31.0647
2022-01-04,32.31898
2022-01-05,30.45895
2022-01-06,30.42331
2022-01-07,41.8187
2022-01-08,6.25
2022-01-09,4.561
2022-01-10,39.98004
2022-01-11,36.86573
2022-01-12,36.87286
2022-01-13,32.71094
2022-01-14,31.82725
2022-01-15,3.24971
2022-01-16,3.10005
2022-01-17,28.30672
2022-01-18,28.32098
2022-01-19,29.75342
2022-01-20,30.41619
2022-01-21,27.2021
2022-01-22,3.71294
2022-01-23,2.77223
2022-01-24,26.68899
2022-01-25,28.49201
2022-01-26,26.98118
2022-01-27,26.37542
2022-01-28,25.84806
2022-01-29,3.435
2022-01-30,2.30188
2022-01-31,1.73888
2022-02-01,1.88141
2022-02-02,2.56556
2022-02-03,26.63198
2022-02-04,24.64367
2022-02-05,3.55615
2022-02-06,2.43015
2022-02-07,25.99771
2022-02-08,25.82668
2022-02-09,48.91676
2022-02-10,37.73517
2022-02-11,34.60661
2022-02-12,5.70125
2022-02-13,4.2403
2022-02-14,31.35689
2022-02-15,27.28762
2022-02-16,29.06927
2022-02-17,30.73688
2022-02-18,29.38996
2022-02-19,3.90535
2022-02-20,2.77936
2022-02-21,30.53734
2022-02-22,27.25199
2022-02-23,29.04789
2022-02-24,32.6183
2022-02-25,30.27366
2022-02-26,3.42075
2022-02-27,2.67958
2022-02-28,24.82183
2022-03-01,4.09777
2022-03-02,24.56527
2022-03-03,25.57012
2022-03-04,20.65279
2022-03-05,2.64395
2022-03-06,2.13084
2022-03-07,22.02822
2022-03-08,23.01168
2022-03-09,4.6679
2022-03-10,27.36602
2022-03-11,23.46066
2022-03-12,3.95524
2022-03-13,3.27109
2022-03-14,24.72919
2022-03-15,21.9712
2022-03-16,27.2021
2022-03-17,26.98118
2022-03-18,24.6793
2022-03-19,3.47063
2022-03-20,2.83637
2022-03-21,25.76966
2022-03-22,23.94526
2022-03-23,25.68415
2022-03-24,21.98546
2022-03-25,25.75541
2022-03-26,4.81755
2022-03-27,3.31385
2022-03-28,21.5151
2022-03-29,21.56499
2022-03-30,21.23004
2022-03-31,20.38911
2022-04-01,17.8663
2022-04-02,2.309
2022-04-03,2.08095
2022-04-04,19.94013
2022-04-05,19.10632
2022-04-06,18.12286
2022-04-07,18.62172
2022-04-08,16.96835
2022-04-09,2.13084
2022-04-10,1.81014
2022-04-11,17.11088
2022-04-12,14.96579
2022-04-13,17.63825
2022-04-14,16.81157
2022-04-15,14.30302
2022-04-16,1.6106
2022-04-17,1.54646
2022-04-18,15.84948
2022-04-19,16.79019
2022-04-20,16.69042
2022-04-21,20.15393
2022-04-22,16.19868
2022-04-23,2.08095
2022-04-24,1.72462
2022-04-25,16.11316
2022-04-26,17.07525
2022-04-27,17.6525
2022-04-28,22.30615
2022-04-29,24.4655
2022-04-30,2.88625
2022-05-01,3.06442
2022-05-02,20.68842
2022-05-03,19.27736
2022-05-04,20.9236
2022-05-05,3.50627
2022-05-06,20.80245
2022-05-07,2.57269
2022-05-08,1.78876
2022-05-09,17.21066
2022-05-10,21.23004
2022-05-11,18.52194
2022-05-12,17.69526
2022-05-13,18.3224
2022-05-14,1.99543
2022-05-15,1.46094
2022-05-16,15.65706
2022-05-17,16.26282
2022-05-18,18.65735
2022-05-19,15.77822
2022-05-20,16.89709
2022-05-21,2.23774
2022-05-22,1.86003
2022-05-23,17.7594
2022-05-24,16.19156
2022-05-25,16.73318
2022-05-26,16.17018
2022-05-27,16.88283
2022-05-28,1.78164
2022-05-29,1.46094
2022-05-30,19.01368
2022-05-31,18.17987
2022-06-01,2.72234
2022-06-02,17.03962
2022-06-03,16.64053
2022-06-04,1.78876
2022-06-05,1.47519
2022-06-06,3.06442
2022-06-07,17.08238
2022-06-08,16.00627
2022-06-09,19.84036
2022-06-10,19.61231
2022-06-11,2.25199
2022-06-12,2.10946
2022-06-13,18.00883
2022-06-14,17.6525
2022-06-15,16.22006
2022-06-16,16.91134
2022-06-17,15.05131
2022-06-18,1.8244
2022-06-19,1.22576
2022-06-20,15.46465
2022-06-21,15.31499
2022-06-22,15.38625
2022-06-23,15.44327
2022-06-24,17.46009
2022-06-25,2.13084
2022-06-26,1.45381
2022-06-27,17.88055
2022-06-28,15.53591
2022-06-29,13.99657
2022-06-30,13.95381
2022-07-01,14.5667
2022-07-02,1.38968
2022-07-03,1.27565
2022-07-04,13.93956
2022-07-05,13.7614
2022-07-06,14.61659
2022-07-07,14.52394
2022-07-08,13.85404
2022-07-09,1.28278
2022-07-10,1.18301
2022-07-11,28.98375
2022-07-12,20.63141
2022-07-13,17.63825
2022-07-14,16.13454
2022-07-15,20.48888
2022-07-16,2.65108
2022-07-17,2.08808
2022-07-18,18.05872
2022-07-19,16.30558
2022-07-20,18.62172
2022-07-21,18.00171
2022-07-22,14.86602
2022-07-23,1.76026
2022-07-24,1.14737
2022-07-25,15.82098
2022-07-26,14.08209
2022-07-27,13.12713
2022-07-28,15.76396
2022-07-29,15.47177
2022-07-30,1.71037
2022-07-31,1.5037
2022-08-01,16.12742
2022-08-02,13.71151
2022-08-03,14.51681
2022-08-04,14.43842
2022-08-05,15.68557
2022-08-06,1.84578
2022-08-07,1.04047
2022-08-08,14.68072
2022-08-09,15.24372
2022-08-10,15.77822
2022-08-11,17.15364
2022-08-12,15.42901
2022-08-13,1.69612
2022-08-14,1.33266
2022-08-15,1.18301
2022-08-16,14.42417
2022-08-17,13.81128
2022-08-18,12.04389
2022-08-19,11.17445
2022-08-20,1.00484
2022-08-21,0.84806
2022-08-22,11.30986
2022-08-23,11.35974
2022-08-24,14.21037
2022-08-25,13.95381
2022-08-26,12.57126
2022-08-27,1.43244
2022-08-28,0.86944
2022-08-29,11.73745
2022-08-30,12.57126
2022-08-31,12.89908
2022-09-01,10.64709
2022-09-02,10.68272
2022-09-03,1.14025
2022-09-04,0.81242
2022-09-05,11.7232
2022-09-06,11.38112
2022-09-07,10.90364
2022-09-08,10.73261
2022-09-09,1.20438
2022-09-10,1.03335
2022-09-11,0.86231
2022-09-12,1.35404
2022-09-13,14.98004
2022-09-14,11.90136
2022-09-15,10.89652
2022-09-16,10.05558
2022-09-17,1.35404
2022-09-18,1.10461
2022-09-19,10.67559
2022-09-20,13.37656
2022-09-21,11.90849
2022-09-22,11.17445
2022-09-23,10.63283
2022-09-24,1.21864
2022-09-25,0.74828
2022-09-26,10.69697
2022-09-27,11.11744
2022-09-28,11.30273
2022-09-29,13.29817
2022-09-30,11.01054
2022-10-01,1.11887
2022-10-02,0.97633
2022-10-03,0.97633
2022-10-04,12.16505
2022-10-05,10.66847
2022-10-06,13.29104
2022-10-07,19.96864
2022-10-08,2.16647
2022-10-09,1.78876
2022-10-10,1.8529
2022-10-11,13.96807
2022-10-12,15.6927
2022-10-13,12.34321
2022-10-14,17.46009
2022-10-15,1.83152
2022-10-16,1.25427
2022-10-17,14.76624
2022-10-18,14.47405
2022-10-19,13.69726
2022-10-20,12.6354
2022-10-21,11.42388
2022-10-22,1.06185
2022-10-23,0.93358
2022-10-24,12.5
2022-10-25,11.12457
2022-10-26,11.75171
2022-10-27,12.53563
2022-10-28,11.73745
2022-10-29,1.09749
2022-10-30,0.6984
2022-10-31,11.45239
2022-11-01,12.05102
2022-11-02,13.53335
2022-11-03,12.50712
2022-11-04,11.52366
2022-11-05,1.33979
2022-11-06,0.89794
2022-11-07,22.43443
2022-11-08,19.3415
2022-11-09,18.44355
2022-11-10,15.87799
2022-11-11,19.87599
2022-11-12,2.02394
2022-11-13,1.746
2022-11-14,21.44384
2022-11-15,19.60518
2022-11-16,16.36259
2022-11-17,13.06299
2022-11-18,13.57611
2022-11-19,1.2899
2022-11-20,0.96208
2022-11-21,11.90849
2022-11-22,11.53078
2022-11-23,12.92759
2022-11-24,12.54275
2022-11-25,10.73973
2022-11-26,1.04047
2022-11-27,1.06185
2022-11-28,11.11031
2022-11-29,13.69726
2022-11-30,13.69726
2022-12-01,14.81613
2022-12-02,11.42388
2022-12-03,0.99059
2022-12-04,1.16875
2022-12-05,12.01539
2022-12-06,10.60433
2022-12-07,10.9464
2022-12-08,9.78477
2022-12-09,11.57354
2022-12-10,1.1545
2022-12-11,1.11887
2022-12-12,11.08893
2022-12-13,11.41676
2022-12-14,11.78734
2022-12-15,10.63283
2022-12-16,10.15535
2022-12-17,1.14025
2022-12-18,0.86231
2022-12-19,9.99144
2022-12-20,9.4712
2022-12-21,10.17673
2022-12-22,10.52594
2022-12-23,9.71351
2022-12-24,0.89082
2022-12-25,0.78392
2022-12-26,10.93215
2022-12-27,10.44042
2022-12-28,12.45011
2022-12-29,11.28135
2022-12-30,3.12856
2022-12-31,0.96208
2023-01-01,0.69127
2023-01-02,11.60917
2023-01-03,10.56157
2023-01-04,10.9179
2023-01-05,12.08665
2023-01-06,11.2671
2023-01-07,1.02622
2023-01-08,0.89082
2023-01-09,17.18928
2023-01-10,15.43614
2023-01-11,15.90649
2023-01-12,13.82554
2023-01-13,12.9846
2023-01-14,1.46807
2023-01-15,0.88369
2023-01-16,17.95182
2023-01-17,14.23888
2023-01-18,12.64965
2023-01-19,12.50712
2023-01-20,9.95581
2023-01-21,0.95496
2023-01-22,0.66989
2023-01-23,0.71265
2023-01-24,1.01197
2023-01-25,14.01795
2023-01-26,13.10575
2023-01-27,14.96579
2023-01-28,1.78164
2023-01-29,1.24714
2023-01-30,12.70667
2023-01-31,12.69241
2023-02-01,12.32896
2023-02-02,12.7708
2023-02-03,12.01539
2023-02-04,1.08323
2023-02-05,0.89082
2023-02-06,14.73774
2023-02-07,12.12229
2023-02-08,13.21265
2023-02-09,12.15792
2023-02-10,11.08181
2023-02-11,1.1545
2023-02-12,1.01197
2023-02-13,11.47377
2023-02-14,11.31698
2023-02-15,10.25513
2023-02-16,11.38112
2023-02-17,12.72805
2023-02-18,1.55359
2023-02-19,0.8053
2023-02-20,21.42958
2023-02-21,25.89082
2023-02-22,20.71693
2023-02-23,19.64082
2023-02-24,17.32468
2023-02-25,1.57497
2023-02-26,1.53933
2023-02-27,15.90649
2023-02-28,14.4598
2023-03-01,1.99543
2023-03-02,19.62656
2023-03-03,17.58124
2023-03-04,2.59407
2023-03-05,2.05957
2023-03-06,16.49087
2023-03-07,14.97291
2023-03-08,13.42645
2023-03-09,14.96579
2023-03-10,12.00826
2023-03-11,1.1545
2023-03-12,1.0476
2023-03-13,12.55701
2023-03-14,11.09606
2023-03-15,12.82069
2023-03-16,11.45239
2023-03-17,11.4809
2023-03-18,1.34692
2023-03-19,0.81242
2023-03-20,13.26966
2023-03-21,11.70182
2023-03-22,11.76596
2023-03-23,11.75171
2023-03-24,10.63283
2023-03-25,1.16875
2023-03-26,0.89082
2023-03-27,10.72548
2023-03-28,11.97263
2023-03-29,12.12941
2023-03-30,12.06527
2023-03-31,13.45496
2023-04-01,1.3683
2023-04-02,1.11887
2023-04-03,11.64481
2023-04-04,12.9846
2023-04-05,11.34549
2023-04-06,11.03905
2023-04-07,11.14595
2023-04-08,1.2899
2023-04-09,0.99771
2023-04-10,12.12941
2023-04-11,12.34321
2023-04-12,12.60689
2023-04-13,11.28848
2023-04-14,13.60461
2023-04-15,1.12599
2023-04-16,1.1545
2023-04-17,11.97976
2023-04-18,11.92987
2023-04-19,12.2862
2023-04-20,10.73973
2023-04-21,9.98432
2023-04-22,0.94783
2023-04-23,0.59863
2023-04-24,10.06271
2023-04-25,9.72776
2023-04-26,9.80615
2023-04-27,9.56385
2023-04-28,9.49258
2023-04-29,0.81242
2023-04-30,0.67702
2023-05-01,1.88854
2023-05-02,11.48802
2023-05-03,9.98432
2023-05-04,9.46408
2023-05-05,1.19726
2023-05-06,0.87656
2023-05-07,0.63426
2023-05-08,9.11488
2023-05-09,7.85347
2023-05-10,10.12685
2023-05-11,9.91305
2023-05-12,9.37856
2023-05-13,0.99059
2023-05-14,0.74828
2023-05-15,8.75855
2023-05-16,7.97462
2023-05-17,8.80131
2023-05-18,9.39281
2023-05-19,9.32155
2023-05-20,0.96208
2023-05-21,0.71978
2023-05-22,8.91533
2023-05-23,8.79418
2023-05-24,7.20496
2023-05-25,7.46151
2023-05-26,7.33323
2023-05-27,0.79104
2023-05-28,0.63426
2023-05-29,0.9122
