date,퇴사사유
2020-08-08,13.7864
2020-08-09,20.77669
2020-08-10,52.81553
2020-08-11,48.15533
2020-08-12,45.82524
2020-08-13,50.67961
2020-08-14,37.86407
2020-08-15,14.75728
2020-08-16,17.28155
2020-08-17,31.84466
2020-08-18,51.65048
2020-08-19,39.02912
2020-08-20,42.71844
2020-08-21,37.6699
2020-08-22,14.95145
2020-08-23,24.27184
2020-08-24,52.42718
2020-08-25,52.233
2020-08-26,43.88349
2020-08-27,53.98058
2020-08-28,45.43689
2020-08-29,15.72815
2020-08-30,22.52427
2020-08-31,60.77669
2020-09-01,52.81553
2020-09-02,48.15533
2020-09-03,41.74757
2020-09-04,37.47572
2020-09-05,17.6699
2020-09-06,17.86407
2020-09-07,54.5631
2020-09-08,47.57281
2020-09-09,47.96116
2020-09-10,52.42718
2020-09-11,34.5631
2020-09-12,14.95145
2020-09-13,20.58252
2020-09-14,49.32038
2020-09-15,46.21359
2020-09-16,44.07766
2020-09-17,43.88349
2020-09-18,37.6699
2020-09-19,13.20388
2020-09-20,22.52427
2020-09-21,48.73786
2020-09-22,44.46601
2020-09-23,46.21359
2020-09-24,35.3398
2020-09-25,30.67961
2020-09-26,13.59223
2020-09-27,17.6699
2020-09-28,43.88349
2020-09-29,32.42718
2020-09-30,13.39805
2020-10-01,6.60194
2020-10-02,12.62135
2020-10-03,12.81553
2020-10-04,25.04854
2020-10-05,67.57281
2020-10-06,51.84466
2020-10-07,47.96116
2020-10-08,42.91262
2020-10-09,15.14563
2020-10-10,12.42718
2020-10-11,30.29126
2020-10-12,70.29126
2020-10-13,59.61165
2020-10-14,53.7864
2020-10-15,53.98058
2020-10-16,47.37864
2020-10-17,22.71844
2020-10-18,22.71844
2020-10-19,67.37864
2020-10-20,67.76699
2020-10-21,46.79611
2020-10-22,50.87378
2020-10-23,47.18446
2020-10-24,19.61165
2020-10-25,26.79611
2020-10-26,65.24271
2020-10-27,51.84466
2020-10-28,53.39805
2020-10-29,54.36893
2020-10-30,46.99029
2020-10-31,15.3398
2020-11-01,20.19417
2020-11-02,54.75728
2020-11-03,49.12621
2020-11-04,48.93203
2020-11-05,44.07766
2020-11-06,40.77669
2020-11-07,18.64077
2020-11-08,23.10679
2020-11-09,48.34951
2020-11-10,50.87378
2020-11-11,46.60194
2020-11-12,47.18446
2020-11-13,39.80582
2020-11-14,14.36893
2020-11-15,24.85436
2020-11-16,49.90291
2020-11-17,50.09708
2020-11-18,50.67961
2020-11-19,43.68932
2020-11-20,31.26213
2020-11-21,14.17475
2020-11-22,22.71844
2020-11-23,51.84466
2020-11-24,51.06796
2020-11-25,51.26213
2020-11-26,52.233
2020-11-27,40.97087
2020-11-28,13.0097
2020-11-29,20.58252
2020-11-30,55.53398
2020-12-01,53.7864
2020-12-02,45.43689
2020-12-03,48.54368
2020-12-04,32.42718
2020-12-05,17.86407
2020-12-06,18.83495
2020-12-07,47.37864
2020-12-08,45.24271
2020-12-09,40.0
2020-12-10,49.12621
2020-12-11,36.31067
2020-12-12,13.39805
2020-12-13,22.91262
2020-12-14,43.68932
2020-12-15,48.34951
2020-12-16,46.21359
2020-12-17,43.49514
2020-12-18,33.0097
2020-12-19,15.3398
2020-12-20,20.0
2020-12-21,40.58252
2020-12-22,42.13592
2020-12-23,44.27184
2020-12-24,26.01941
2020-12-25,8.15533
2020-12-26,13.98058
2020-12-27,25.63106
2020-12-28,47.57281
2020-12-29,51.84466
2020-12-30,41.94174
2020-12-31,33.98058
2021-01-01,9.70873
2021-01-02,13.39805
2021-01-03,21.74757
2021-01-04,53.7864
2021-01-05,54.17475
2021-01-06,50.29126
2021-01-07,48.15533
2021-01-08,41.35922
2021-01-09,20.97087
2021-01-10,24.27184
2021-01-11,56.1165
2021-01-12,40.97087
2021-01-13,48.15533
2021-01-14,49.12621
2021-01-15,37.6699
2021-01-16,19.41747
2021-01-17,26.79611
2021-01-18,57.6699
2021-01-19,56.69902
2021-01-20,60.38834
2021-01-21,55.14563
2021-01-22,46.99029
2021-01-23,20.77669
2021-01-24,27.57281
2021-01-25,67.76699
2021-01-26,62.52427
2021-01-27,61.94174
2021-01-28,67.18446
2021-01-29,62.91262
2021-01-30,24.46601
2021-01-31,32.42718
2021-02-01,72.03883
2021-02-02,58.4466
2021-02-03,62.52427
2021-02-04,54.17475
2021-02-05,49.12621
2021-02-06,21.16504
2021-02-07,28.54368
2021-02-08,52.81553
2021-02-09,47.96116
2021-02-10,34.5631
2021-02-11,15.92233
2021-02-12,11.06796
2021-02-13,16.31067
2021-02-14,33.7864
2021-02-15,94.75728
2021-02-16,72.81553
2021-02-17,79.02912
2021-02-18,75.72815
2021-02-19,61.94174
2021-02-20,26.79611
2021-02-21,40.58252
2021-02-22,86.60194
2021-02-23,73.7864
2021-02-24,80.97087
2021-02-25,68.73786
2021-02-26,68.93203
2021-02-27,30.09708
2021-02-28,24.27184
2021-03-01,40.97087
2021-03-02,78.4466
2021-03-03,78.05825
2021-03-04,68.15533
2021-03-05,55.92233
2021-03-06,26.21359
2021-03-07,36.8932
2021-03-08,78.05825
2021-03-09,70.67961
2021-03-10,70.48543
2021-03-11,74.95145
2021-03-12,58.05825
2021-03-13,24.46601
2021-03-14,37.86407
2021-03-15,79.61165
2021-03-16,78.64077
2021-03-17,71.45631
2021-03-18,63.10679
2021-03-19,58.25242
2021-03-20,23.88349
2021-03-21,39.61165
2021-03-22,81.55339
2021-03-23,77.47572
2021-03-24,75.3398
2021-03-25,63.10679
2021-03-26,56.69902
2021-03-27,19.80582
2021-03-28,36.50485
2021-03-29,88.34951
2021-03-30,77.28155
2021-03-31,77.6699
2021-04-01,66.40776
2021-04-02,55.3398
2021-04-03,27.76699
2021-04-04,34.95145
2021-04-05,76.69902
2021-04-06,70.09708
2021-04-07,67.76699
2021-04-08,65.04854
2021-04-09,49.12621
2021-04-10,22.13592
2021-04-11,35.53398
2021-04-12,80.38834
2021-04-13,73.20388
2021-04-14,66.21359
2021-04-15,67.76699
2021-04-16,55.53398
2021-04-17,20.0
2021-04-18,27.96116
2021-04-19,78.64077
2021-04-20,76.50485
2021-04-21,64.46601
2021-04-22,66.79611
2021-04-23,43.88349
2021-04-24,23.68932
2021-04-25,35.53398
2021-04-26,69.70873
2021-04-27,67.18446
2021-04-28,67.96116
2021-04-29,69.70873
2021-04-30,56.8932
2021-05-01,22.13592
2021-05-02,28.93203
2021-05-03,75.53398
2021-05-04,53.39805
2021-05-05,23.68932
2021-05-06,69.70873
2021-05-07,49.51456
2021-05-08,19.61165
2021-05-09,35.3398
2021-05-10,89.51456
2021-05-11,73.98058
2021-05-12,73.59223
2021-05-13,60.97087
2021-05-14,63.49514
2021-05-15,21.55339
2021-05-16,34.5631
2021-05-17,78.05825
2021-05-18,62.13592
2021-05-19,33.0097
2021-05-20,76.50485
2021-05-21,53.7864
2021-05-22,21.94174
2021-05-23,41.16504
2021-05-24,73.98058
2021-05-25,76.8932
2021-05-26,61.35922
2021-05-27,72.233
2021-05-28,53.39805
2021-05-29,26.01941
2021-05-30,35.72815
2021-05-31,92.62135
2021-06-01,76.69902
2021-06-02,75.53398
2021-06-03,65.63106
2021-06-04,52.81553
2021-06-05,26.99029
2021-06-06,35.14563
2021-06-07,76.69902
2021-06-08,76.69902
2021-06-09,68.73786
2021-06-10,63.30097
2021-06-11,53.98058
2021-06-12,22.91262
2021-06-13,32.62135
2021-06-14,84.07766
2021-06-15,75.3398
2021-06-16,61.94174
2021-06-17,60.97087
2021-06-18,54.75728
2021-06-19,21.16504
2021-06-20,35.14563
2021-06-21,81.16504
2021-06-22,72.62135
2021-06-23,68.34951
2021-06-24,60.97087
2021-06-25,55.72815
2021-06-26,21.55339
2021-06-27,38.4466
2021-06-28,72.03883
2021-06-29,78.05825
2021-06-30,77.08737
2021-07-01,71.45631
2021-07-02,57.08737
2021-07-03,23.88349
2021-07-04,29.90291
2021-07-05,71.45631
2021-07-06,66.40776
2021-07-07,60.77669
2021-07-08,65.82524
2021-07-09,52.03883
2021-07-10,19.61165
2021-07-11,29.12621
2021-07-12,72.42718
2021-07-13,64.27184
2021-07-14,60.19417
2021-07-15,57.86407
2021-07-16,49.51456
2021-07-17,26.01941
2021-07-18,33.7864
2021-07-19,69.51456
2021-07-20,61.74757
2021-07-21,60.97087
2021-07-22,57.08737
2021-07-23,56.31067
2021-07-24,28.93203
2021-07-25,29.32038
2021-07-26,69.90291
2021-07-27,67.37864
2021-07-28,64.07766
2021-07-29,69.70873
2021-07-30,65.04854
2021-07-31,26.21359
2021-08-01,32.233
2021-08-02,71.06796
2021-08-03,54.95145
2021-08-04,61.16504
2021-08-05,56.69902
2021-08-06,49.90291
2021-08-07,21.35922
2021-08-08,29.12621
2021-08-09,76.69902
2021-08-10,67.18446
2021-08-11,73.39805
2021-08-12,65.43689
2021-08-13,53.7864
2021-08-14,17.28155
2021-08-15,23.88349
2021-08-16,43.30097
2021-08-17,75.14563
2021-08-18,67.18446
2021-08-19,66.60194
2021-08-20,49.51456
2021-08-21,26.79611
2021-08-22,29.32038
2021-08-23,76.1165
2021-08-24,72.233
2021-08-25,69.51456
2021-08-26,65.82524
2021-08-27,52.233
2021-08-28,22.91262
2021-08-29,27.76699
2021-08-30,89.12621
2021-08-31,80.38834
2021-09-01,75.3398
2021-09-02,59.02912
2021-09-03,53.7864
2021-09-04,20.19417
2021-09-05,30.67961
2021-09-06,75.92233
2021-09-07,57.47572
2021-09-08,56.8932
2021-09-09,61.35922
2021-09-10,51.84466
2021-09-11,22.13592
2021-09-12,34.5631
2021-09-13,63.88349
2021-09-14,64.66019
2021-09-15,64.07766
2021-09-16,59.02912
2021-09-17,39.61165
2021-09-18,14.5631
2021-09-19,14.95145
2021-09-20,11.06796
2021-09-21,14.5631
2021-09-22,27.37864
2021-09-23,85.04854
2021-09-24,60.77669
2021-09-25,27.18446
2021-09-26,38.4466
2021-09-27,86.79611
2021-09-28,84.85436
2021-09-29,91.45631
2021-09-30,74.17475
2021-10-01,60.58252
2021-10-02,24.66019
2021-10-03,26.01941
2021-10-04,45.82524
2021-10-05,85.82524
2021-10-06,76.50485
2021-10-07,74.36893
2021-10-08,61.35922
2021-10-09,18.83495
2021-10-10,24.46601
2021-10-11,44.07766
2021-10-12,74.5631
2021-10-13,69.32038
2021-10-14,64.46601
2021-10-15,59.41747
2021-10-16,21.94174
2021-10-17,29.90291
2021-10-18,62.13592
2021-10-19,60.58252
2021-10-20,66.40776
2021-10-21,55.53398
2021-10-22,54.36893
2021-10-23,26.01941
2021-10-24,32.62135
2021-10-25,76.31067
2021-10-26,74.95145
2021-10-27,75.53398
2021-10-28,58.25242
2021-10-29,57.28155
2021-10-30,25.04854
2021-10-31,38.83495
2021-11-01,86.21359
2021-11-02,68.73786
2021-11-03,65.43689
2021-11-04,59.61165
2021-11-05,60.77669
2021-11-06,23.30097
2021-11-07,32.62135
2021-11-08,78.4466
2021-11-09,66.40776
2021-11-10,56.50485
2021-11-11,52.81553
2021-11-12,50.29126
2021-11-13,20.19417
2021-11-14,30.09708
2021-11-15,78.83495
2021-11-16,64.46601
2021-11-17,65.63106
2021-11-18,54.5631
2021-11-19,49.90291
2021-11-20,22.33009
2021-11-21,33.0097
2021-11-22,76.69902
2021-11-23,61.94174
2021-11-24,65.82524
2021-11-25,54.5631
2021-11-26,52.03883
2021-11-27,22.91262
2021-11-28,32.03883
2021-11-29,73.59223
2021-11-30,68.54368
2021-12-01,64.46601
2021-12-02,62.13592
2021-12-03,54.75728
2021-12-04,20.97087
2021-12-05,31.06796
2021-12-06,75.92233
2021-12-07,66.21359
2021-12-08,69.32038
2021-12-09,68.93203
2021-12-10,62.13592
2021-12-11,24.07766
2021-12-12,34.17475
2021-12-13,85.04854
2021-12-14,65.82524
2021-12-15,59.02912
2021-12-16,62.71844
2021-12-17,51.45631
2021-12-18,23.10679
2021-12-19,28.73786
2021-12-20,66.99029
2021-12-21,66.60194
2021-12-22,61.35922
2021-12-23,64.85436
2021-12-24,38.4466
2021-12-25,15.3398
2021-12-26,26.79611
2021-12-27,64.46601
2021-12-28,60.38834
2021-12-29,58.83495
2021-12-30,53.7864
2021-12-31,46.79611
2022-01-01,16.69902
2022-01-02,32.233
2022-01-03,81.35922
2022-01-04,71.65048
2022-01-05,69.32038
2022-01-06,69.32038
2022-01-07,60.19417
2022-01-08,25.82524
2022-01-09,33.59223
2022-01-10,80.77669
2022-01-11,75.3398
2022-01-12,64.27184
2022-01-13,70.67961
2022-01-14,55.72815
2022-01-15,23.68932
2022-01-16,37.47572
2022-01-17,75.53398
2022-01-18,66.79611
2022-01-19,66.21359
2022-01-20,72.03883
2022-01-21,57.47572
2022-01-22,26.01941
2022-01-23,36.69902
2022-01-24,74.95145
2022-01-25,78.83495
2022-01-26,79.02912
2022-01-27,65.24271
2022-01-28,54.36893
2022-01-29,22.13592
2022-01-30,20.97087
2022-01-31,21.74757
2022-02-01,15.72815
2022-02-02,35.3398
2022-02-03,84.46601
2022-02-04,64.66019
2022-02-05,29.90291
2022-02-06,37.47572
2022-02-07,83.68932
2022-02-08,86.21359
2022-02-09,75.92233
2022-02-10,78.05825
2022-02-11,68.15533
2022-02-12,26.21359
2022-02-13,42.13592
2022-02-14,89.70873
2022-02-15,83.68932
2022-02-16,69.12621
2022-02-17,74.17475
2022-02-18,60.58252
2022-02-19,26.40776
2022-02-20,37.47572
2022-02-21,85.82524
2022-02-22,75.14563
2022-02-23,84.46601
2022-02-24,82.33009
2022-02-25,62.71844
2022-02-26,26.99029
2022-02-27,38.64077
2022-02-28,78.64077
2022-03-01,36.69902
2022-03-02,81.16504
2022-03-03,72.233
2022-03-04,73.98058
2022-03-05,26.60194
2022-03-06,40.0
2022-03-07,82.13592
2022-03-08,69.32038
2022-03-09,33.20388
2022-03-10,70.09708
2022-03-11,66.60194
2022-03-12,21.16504
2022-03-13,38.83495
2022-03-14,83.88349
2022-03-15,70.48543
2022-03-16,81.55339
2022-03-17,76.1165
2022-03-18,71.06796
2022-03-19,28.54368
2022-03-20,44.85436
2022-03-21,93.39805
2022-03-22,86.60194
2022-03-23,81.16504
2022-03-24,66.01941
2022-03-25,62.71844
2022-03-26,30.87378
2022-03-27,41.55339
2022-03-28,85.82524
2022-03-29,78.25242
2022-03-30,80.58252
2022-03-31,83.10679
2022-04-01,63.49514
2022-04-02,23.88349
2022-04-03,41.74757
2022-04-04,89.12621
2022-04-05,75.3398
2022-04-06,70.09708
2022-04-07,78.64077
2022-04-08,62.52427
2022-04-09,22.71844
2022-04-10,36.8932
2022-04-11,77.6699
2022-04-12,76.31067
2022-04-13,80.77669
2022-04-14,73.59223
2022-04-15,60.58252
2022-04-16,30.09708
2022-04-17,34.75728
2022-04-18,92.03883
2022-04-19,77.47572
2022-04-20,77.86407
2022-04-21,68.54368
2022-04-22,63.68932
2022-04-23,31.06796
2022-04-24,40.0
2022-04-25,92.62135
2022-04-26,88.54368
2022-04-27,72.62135
2022-04-28,77.08737
2022-04-29,66.79611
2022-04-30,27.37864
2022-05-01,34.5631
2022-05-02,89.70873
2022-05-03,74.5631
2022-05-04,67.76699
2022-05-05,29.32038
2022-05-06,55.72815
2022-05-07,23.88349
2022-05-08,45.24271
2022-05-09,91.45631
2022-05-10,83.10679
2022-05-11,81.16504
2022-05-12,77.6699
2022-05-13,60.19417
2022-05-14,28.54368
2022-05-15,41.74757
2022-05-16,97.08737
2022-05-17,71.84466
2022-05-18,75.3398
2022-05-19,76.50485
2022-05-20,66.21359
2022-05-21,25.43689
2022-05-22,37.47572
2022-05-23,85.63106
2022-05-24,78.64077
2022-05-25,73.0097
2022-05-26,69.90291
2022-05-27,66.99029
2022-05-28,23.88349
2022-05-29,34.75728
2022-05-30,92.81553
2022-05-31,71.06796
2022-06-01,36.69902
2022-06-02,66.79611
2022-06-03,60.38834
2022-06-04,21.35922
2022-06-05,20.58252
2022-06-06,31.06796
2022-06-07,88.54368
2022-06-08,71.06796
2022-06-09,67.37864
2022-06-10,63.49514
2022-06-11,25.04854
2022-06-12,33.59223
2022-06-13,91.26213
2022-06-14,69.32038
2022-06-15,75.14563
2022-06-16,67.76699
2022-06-17,60.97087
2022-06-18,23.30097
2022-06-19,34.95145
2022-06-20,83.68932
2022-06-21,69.51456
2022-06-22,81.94174
2022-06-23,71.26213
2022-06-24,59.80582
2022-06-25,23.10679
2022-06-26,35.53398
2022-06-27,85.04854
2022-06-28,73.7864
2022-06-29,70.87378
2022-06-30,73.39805
2022-07-01,60.58252
2022-07-02,24.27184
2022-07-03,27.18446
2022-07-04,84.27184
2022-07-05,69.90291
2022-07-06,75.53398
2022-07-07,68.54368
2022-07-08,56.31067
2022-07-09,25.24271
2022-07-10,29.51456
2022-07-11,81.16504
2022-07-12,73.98058
2022-07-13,68.34951
2022-07-14,63.49514
2022-07-15,57.47572
2022-07-16,24.85436
2022-07-17,36.1165
2022-07-18,74.5631
2022-07-19,74.36893
2022-07-20,66.79611
2022-07-21,66.99029
2022-07-22,56.50485
2022-07-23,25.63106
2022-07-24,27.76699
2022-07-25,77.28155
2022-07-26,67.96116
2022-07-27,68.54368
2022-07-28,65.24271
2022-07-29,51.84466
2022-07-30,22.52427
2022-07-31,33.0097
2022-08-01,67.57281
2022-08-02,64.07766
2022-08-03,56.31067
2022-08-04,59.2233
2022-08-05,53.39805
2022-08-06,20.77669
2022-08-07,30.67961
2022-08-08,73.0097
2022-08-09,59.2233
2022-08-10,67.57281
2022-08-11,53.0097
2022-08-12,56.69902
2022-08-13,23.10679
2022-08-14,19.2233
2022-08-15,33.7864
2022-08-16,72.42718
2022-08-17,73.7864
2022-08-18,63.30097
2022-08-19,53.7864
2022-08-20,20.77669
2022-08-21,30.87378
2022-08-22,78.05825
2022-08-23,69.90291
2022-08-24,74.5631
2022-08-25,62.33009
2022-08-26,53.0097
2022-08-27,21.16504
2022-08-28,31.45631
2022-08-29,72.03883
2022-08-30,77.08737
2022-08-31,76.31067
2022-09-01,70.67961
2022-09-02,56.31067
2022-09-03,24.46601
2022-09-04,30.09708
2022-09-05,75.72815
2022-09-06,65.04854
2022-09-07,63.30097
2022-09-08,41.35922
2022-09-09,16.31067
2022-09-10,13.0097
2022-09-11,20.19417
2022-09-12,40.97087
2022-09-13,90.09708
2022-09-14,86.60194
2022-09-15,77.86407
2022-09-16,57.08737
2022-09-17,20.0
2022-09-18,34.36893
2022-09-19,84.66019
2022-09-20,75.72815
2022-09-21,68.93203
2022-09-22,65.24271
2022-09-23,55.14563
2022-09-24,28.15533
2022-09-25,36.1165
2022-09-26,78.4466
2022-09-27,82.13592
2022-09-28,73.0097
2022-09-29,65.04854
2022-09-30,70.67961
2022-10-01,20.58252
2022-10-02,21.74757
2022-10-03,35.92233
2022-10-04,76.8932
2022-10-05,66.79611
2022-10-06,65.82524
2022-10-07,57.86407
2022-10-08,21.55339
2022-10-09,20.38834
2022-10-10,39.41747
2022-10-11,75.92233
2022-10-12,69.51456
2022-10-13,60.0
2022-10-14,58.25242
2022-10-15,32.42718
2022-10-16,35.3398
2022-10-17,74.5631
2022-10-18,67.57281
2022-10-19,67.57281
2022-10-20,60.38834
2022-10-21,55.72815
2022-10-22,26.01941
2022-10-23,31.45631
2022-10-24,73.59223
2022-10-25,67.96116
2022-10-26,73.7864
2022-10-27,61.94174
2022-10-28,52.42718
2022-10-29,25.24271
2022-10-30,29.90291
2022-10-31,77.08737
2022-11-01,73.20388
2022-11-02,71.84466
2022-11-03,62.71844
2022-11-04,51.84466
2022-11-05,24.85436
2022-11-06,26.40776
2022-11-07,73.39805
2022-11-08,61.35922
2022-11-09,69.12621
2022-11-10,65.24271
2022-11-11,51.06796
2022-11-12,22.33009
2022-11-13,34.75728
2022-11-14,73.39805
2022-11-15,72.81553
2022-11-16,66.60194
2022-11-17,67.96116
2022-11-18,52.233
2022-11-19,20.58252
2022-11-20,32.81553
2022-11-21,77.86407
2022-11-22,65.63106
2022-11-23,68.93203
2022-11-24,57.08737
2022-11-25,47.37864
2022-11-26,22.13592
2022-11-27,28.73786
2022-11-28,74.17475
2022-11-29,65.63106
2022-11-30,73.59223
2022-12-01,58.83495
2022-12-02,49.51456
2022-12-03,23.10679
2022-12-04,29.70873
2022-12-05,74.36893
2022-12-06,66.40776
2022-12-07,59.80582
2022-12-08,56.1165
2022-12-09,49.90291
2022-12-10,27.57281
2022-12-11,25.24271
2022-12-12,65.43689
2022-12-13,62.91262
2022-12-14,61.16504
2022-12-15,55.92233
2022-12-16,46.99029
2022-12-17,19.41747
2022-12-18,28.15533
2022-12-19,68.34951
2022-12-20,64.07766
2022-12-21,61.16504
2022-12-22,59.61165
2022-12-23,48.93203
2022-12-24,17.28155
2022-12-25,22.13592
2022-12-26,69.12621
2022-12-27,60.58252
2022-12-28,55.53398
2022-12-29,58.64077
2022-12-30,47.96116
2022-12-31,24.07766
2023-01-01,27.18446
2023-01-02,80.38834
2023-01-03,74.75728
2023-01-04,73.20388
2023-01-05,68.73786
2023-01-06,55.72815
2023-01-07,27.96116
2023-01-08,39.61165
2023-01-09,86.60194
2023-01-10,72.03883
2023-01-11,69.32038
2023-01-12,70.67961
2023-01-13,57.28155
2023-01-14,28.54368
2023-01-15,28.93203
2023-01-16,85.04854
2023-01-17,64.27184
2023-01-18,62.91262
2023-01-19,59.2233
2023-01-20,44.66019
2023-01-21,15.53398
2023-01-22,15.14563
2023-01-23,16.8932
2023-01-24,35.14563
2023-01-25,76.50485
2023-01-26,79.02912
2023-01-27,71.65048
2023-01-28,26.01941
2023-01-29,41.35922
2023-01-30,97.28155
2023-01-31,98.4466
2023-02-01,82.52427
2023-02-02,80.97087
2023-02-03,69.12621
2023-02-04,27.37864
2023-02-05,36.50485
2023-02-06,100.0
2023-02-07,86.99029
2023-02-08,87.76699
2023-02-09,76.31067
2023-02-10,73.59223
2023-02-11,24.27184
2023-02-12,33.98058
2023-02-13,91.65048
2023-02-14,80.77669
2023-02-15,83.68932
2023-02-16,88.73786
2023-02-17,60.0
2023-02-18,26.40776
2023-02-19,34.5631
2023-02-20,88.73786
2023-02-21,76.1165
2023-02-22,75.92233
2023-02-23,80.19417
2023-02-24,67.76699
2023-02-25,26.79611
2023-02-26,39.80582
2023-02-27,96.1165
2023-02-28,84.07766
2023-03-01,42.91262
2023-03-02,95.14563
2023-03-03,80.0
2023-03-04,44.85436
2023-03-05,45.82524
2023-03-06,100.0
2023-03-07,93.59223
2023-03-08,87.96116
2023-03-09,87.18446
2023-03-10,78.4466
2023-03-11,40.58252
2023-03-12,61.74757
2023-03-13,86.40776
2023-03-14,74.5631
2023-03-15,79.02912
2023-03-16,69.12621
2023-03-17,56.31067
2023-03-18,25.82524
2023-03-19,38.05825
2023-03-20,93.39805
2023-03-21,73.7864
2023-03-22,75.92233
2023-03-23,71.06796
2023-03-24,65.04854
2023-03-25,26.79611
2023-03-26,36.1165
2023-03-27,89.90291
2023-03-28,81.35922
2023-03-29,73.59223
2023-03-30,83.30097
2023-03-31,62.91262
2023-04-01,26.79611
2023-04-02,33.7864
2023-04-03,85.82524
2023-04-04,74.17475
2023-04-05,74.17475
2023-04-06,76.50485
2023-04-07,65.43689
2023-04-08,24.27184
2023-04-09,33.7864
2023-04-10,96.50485
2023-04-11,85.43689
2023-04-12,78.05825
2023-04-13,68.34951
2023-04-14,62.52427
2023-04-15,27.76699
2023-04-16,34.5631
2023-04-17,96.1165
2023-04-18,76.1165
2023-04-19,67.57281
2023-04-20,77.47572
2023-04-21,63.88349
2023-04-22,27.57281
2023-04-23,33.59223
2023-04-24,91.26213
2023-04-25,80.0
2023-04-26,77.86407
2023-04-27,68.54368
2023-04-28,62.91262
2023-04-29,24.27184
2023-04-30,25.24271
2023-05-01,51.65048
2023-05-02,90.29126
2023-05-03,80.19417
2023-05-04,66.01941
2023-05-05,22.13592
2023-05-06,21.55339
2023-05-07,31.45631
2023-05-08,86.01941
2023-05-09,80.58252
2023-05-10,92.62135
2023-05-11,70.87378
2023-05-12,61.35922
2023-05-13,28.54368
2023-05-14,42.91262
2023-05-15,85.82524
2023-05-16,79.61165
2023-05-17,78.64077
2023-05-18,86.40776
2023-05-19,61.74757
2023-05-20,21.16504
2023-05-21,40.0
2023-05-22,91.84466
2023-05-23,83.68932
2023-05-24,80.0
2023-05-25,75.53398
2023-05-26,63.68932
2023-05-27,21.16504
2023-05-28,24.66019
2023-05-29,50.48543
2023-05-30,95.92233
