date,실시간증시
2021-06-26,7.79392
2021-06-27,2.3778
2021-06-28,23.38177
2021-06-29,28.40158
2021-06-30,25.62747
2021-07-01,23.64597
2021-07-02,23.38177
2021-07-03,7.26552
2021-07-04,1.8494
2021-07-05,17.43725
2021-07-06,24.04227
2021-07-07,28.40158
2021-07-08,33.28929
2021-07-09,26.42007
2021-07-10,7.39762
2021-07-11,1.8494
2021-07-12,21.26816
2021-07-13,21.53236
2021-07-14,22.19286
2021-07-15,29.59048
2021-07-16,28.40158
2021-07-17,6.34081
2021-07-18,2.642
2021-07-19,19.02245
2021-07-20,29.72258
2021-07-21,29.85468
2021-07-22,26.28797
2021-07-23,26.28797
2021-07-24,7.92602
2021-07-25,3.43461
2021-07-26,24.83487
2021-07-27,26.68428
2021-07-28,33.5535
2021-07-29,33.8177
2021-07-30,29.59048
2021-07-31,7.13342
2021-08-01,1.8494
2021-08-02,26.81638
2021-08-03,31.70409
2021-08-04,31.83619
2021-08-05,33.28929
2021-08-06,31.83619
2021-08-07,6.73712
2021-08-08,1.7173
2021-08-09,25.49537
2021-08-10,35.1387
2021-08-11,31.83619
2021-08-12,30.38309
2021-08-13,34.214
2021-08-14,6.60501
2021-08-15,1.0568
2021-08-16,10.83223
2021-08-17,33.9498
2021-08-18,31.96829
2021-08-19,35.9313
2021-08-20,32.76089
2021-08-21,8.32232
2021-08-22,1.4531
2021-08-23,22.32496
2021-08-24,30.64729
2021-08-25,30.38309
2021-08-26,30.11889
2021-08-27,27.74108
2021-08-28,5.41611
2021-08-29,0.7926
2021-08-30,20.73976
2021-08-31,33.5535
2021-09-01,26.81638
2021-09-02,23.11756
2021-09-03,22.45706
2021-09-04,4.62351
2021-09-05,1.4531
2021-09-06,16.77675
2021-09-07,21.92866
2021-09-08,22.85336
2021-09-09,21.53236
2021-09-10,27.74108
2021-09-11,5.68031
2021-09-12,1.5852
2021-09-13,17.30515
2021-09-14,20.21136
2021-09-15,18.49405
2021-09-16,24.30647
2021-09-17,20.47556
2021-09-18,7.26552
2021-09-19,0.6605
2021-09-20,3.56671
2021-09-21,10.43593
2021-09-22,11.75693
2021-09-23,25.23117
2021-09-24,19.15455
2021-09-25,5.54821
2021-09-26,0.6605
2021-09-27,15.58784
2021-09-28,19.94715
2021-09-29,21.66446
2021-09-30,20.34346
2021-10-01,21.00396
2021-10-02,5.54821
2021-10-03,1.0568
2021-10-04,7.00132
2021-10-05,21.00396
2021-10-06,24.43857
2021-10-07,24.70277
2021-10-08,21.00396
2021-10-09,5.01981
2021-10-10,1.7173
2021-10-11,7.92602
2021-10-12,21.79656
2021-10-13,24.83487
2021-10-14,16.77675
2021-10-15,20.21136
2021-10-16,5.94451
2021-10-17,1.8494
2021-10-18,15.45574
2021-10-19,19.15455
2021-10-20,21.79656
2021-10-21,17.70145
2021-10-22,20.60766
2021-10-23,5.41611
2021-10-24,1.5852
2021-10-25,15.19154
2021-10-26,16.90885
2021-10-27,15.71994
2021-10-28,16.77675
2021-10-29,17.30515
2021-10-30,3.96301
2021-10-31,0.6605
2021-11-01,15.71994
2021-11-02,19.55085
2021-11-03,24.70277
2021-11-04,17.30515
2021-11-05,16.77675
2021-11-06,5.28401
2021-11-07,1.0568
2021-11-08,14.79524
2021-11-09,18.62615
2021-11-10,22.58916
2021-11-11,24.04227
2021-11-12,21.40026
2021-11-13,5.28401
2021-11-14,1.321
2021-11-15,14.00264
2021-11-16,20.87186
2021-11-17,25.75957
2021-11-18,19.81505
2021-11-19,20.34346
2021-11-20,4.88771
2021-11-21,2.3778
2021-11-22,16.51254
2021-11-23,18.49405
2021-11-24,21.26816
2021-11-25,18.49405
2021-11-26,20.21136
2021-11-27,7.26552
2021-11-28,2.2457
2021-11-29,17.96565
2021-11-30,24.04227
2021-12-01,24.96697
2021-12-02,27.34478
2021-12-03,20.60766
2021-12-04,7.00132
2021-12-05,1.4531
2021-12-06,16.11624
2021-12-07,25.36327
2021-12-08,19.94715
2021-12-09,20.60766
2021-12-10,21.79656
2021-12-11,7.39762
2021-12-12,1.4531
2021-12-13,14.66314
2021-12-14,19.28665
2021-12-15,22.32496
2021-12-16,22.45706
2021-12-17,17.43725
2021-12-18,6.34081
2021-12-19,0.6605
2021-12-20,16.11624
2021-12-21,26.15587
2021-12-22,24.30647
2021-12-23,21.40026
2021-12-24,20.47556
2021-12-25,2.9062
2021-12-26,1.4531
2021-12-27,12.94583
2021-12-28,15.85204
2021-12-29,19.02245
2021-12-30,20.07926
2021-12-31,6.34081
2022-01-01,3.43461
2022-01-02,2.2457
2022-01-03,11.36063
2022-01-04,17.70145
2022-01-05,18.22985
2022-01-06,23.11756
2022-01-07,21.53236
2022-01-08,6.47291
2022-01-09,2.9062
2022-01-10,13.73844
2022-01-11,25.36327
2022-01-12,20.73976
2022-01-13,22.98546
2022-01-14,20.34346
2022-01-15,5.94451
2022-01-16,2.1136
2022-01-17,14.39894
2022-01-18,20.73976
2022-01-19,22.32496
2022-01-20,19.81505
2022-01-21,22.58916
2022-01-22,8.98282
2022-01-23,2.1136
2022-01-24,19.55085
2022-01-25,36.4597
2022-01-26,26.28797
2022-01-27,36.4597
2022-01-28,29.85468
2022-01-29,10.03963
2022-01-30,3.96301
2022-01-31,3.43461
2022-02-01,7.13342
2022-02-02,8.98282
2022-02-03,26.02377
2022-02-04,27.21268
2022-02-05,8.98282
2022-02-06,1.7173
2022-02-07,23.51387
2022-02-08,25.36327
2022-02-09,26.42007
2022-02-10,28.66578
2022-02-11,27.47688
2022-02-12,6.47291
2022-02-13,0.7926
2022-02-14,24.70277
2022-02-15,26.42007
2022-02-16,25.36327
2022-02-17,31.04359
2022-02-18,27.87318
2022-02-19,10.83223
2022-02-20,2.1136
2022-02-21,24.70277
2022-02-22,29.59048
2022-02-23,24.30647
2022-02-24,36.0634
2022-02-25,29.19418
2022-02-26,8.05812
2022-02-27,2.642
2022-02-28,21.92866
2022-03-01,12.02113
2022-03-02,25.09907
2022-03-03,24.30647
2022-03-04,25.23117
2022-03-05,8.05812
2022-03-06,1.8494
2022-03-07,25.09907
2022-03-08,26.42007
2022-03-09,15.05944
2022-03-10,24.96697
2022-03-11,31.57199
2022-03-12,9.90752
2022-03-13,3.43461
2022-03-14,26.15587
2022-03-15,25.09907
2022-03-16,23.38177
2022-03-17,26.02377
2022-03-18,28.26948
2022-03-19,7.00132
2022-03-20,3.0383
2022-03-21,19.41875
2022-03-22,25.89167
2022-03-23,25.49537
2022-03-24,25.75957
2022-03-25,25.09907
2022-03-26,6.07661
2022-03-27,2.3778
2022-03-28,21.40026
2022-03-29,21.26816
2022-03-30,21.53236
2022-03-31,22.06076
2022-04-01,18.75825
2022-04-02,7.00132
2022-04-03,1.8494
2022-04-04,20.60766
2022-04-05,24.83487
2022-04-06,22.45706
2022-04-07,18.62615
2022-04-08,21.79656
2022-04-09,4.75561
2022-04-11,19.02245
2022-04-12,23.91017
2022-04-13,23.24966
2022-04-14,26.28797
2022-04-15,23.11756
2022-04-16,4.62351
2022-04-17,2.1136
2022-04-18,16.64464
2022-04-19,18.89035
2022-04-20,17.96565
2022-04-21,21.26816
2022-04-22,18.09775
2022-04-23,5.68031
2022-04-24,2.5099
2022-04-25,19.15455
2022-04-26,25.23117
2022-04-27,28.66578
2022-04-28,21.66446
2022-04-29,20.73976
2022-04-30,7.00132
2022-05-01,2.5099
2022-05-02,20.73976
2022-05-03,23.51387
2022-05-04,19.55085
2022-05-05,10.56803
2022-05-06,22.45706
2022-05-07,4.75561
2022-05-08,2.642
2022-05-09,19.81505
2022-05-10,27.47688
2022-05-11,23.11756
2022-05-12,26.02377
2022-05-13,24.57067
2022-05-14,6.86922
2022-05-15,0.7926
2022-05-16,21.92866
2022-05-17,24.30647
2022-05-18,23.24966
2022-05-19,27.34478
2022-05-20,23.51387
2022-05-21,7.66182
2022-05-22,1.0568
2022-05-23,17.70145
2022-05-24,25.36327
2022-05-25,27.21268
2022-05-26,25.23117
2022-05-27,21.53236
2022-05-28,4.88771
2022-05-29,2.2457
2022-05-30,16.64464
2022-05-31,25.75957
2022-06-01,10.30383
2022-06-02,21.92866
2022-06-03,20.07926
2022-06-04,6.47291
2022-06-05,2.2457
2022-06-06,6.47291
2022-06-07,25.89167
2022-06-08,26.02377
2022-06-09,23.64597
2022-06-10,21.79656
2022-06-11,5.41611
2022-06-12,1.5852
2022-06-13,29.06208
2022-06-14,34.214
2022-06-15,35.1387
2022-06-16,35.2708
2022-06-17,34.214
2022-06-18,8.32232
2022-06-19,3.3025
2022-06-20,31.30779
2022-06-21,26.68428
2022-06-22,34.0819
2022-06-23,32.23249
2022-06-24,30.25099
2022-06-25,7.79392
2022-06-26,1.321
2022-06-27,24.83487
2022-06-28,31.04359
2022-06-29,30.11889
2022-06-30,33.8177
2022-07-01,35.2708
2022-07-02,8.32232
2022-07-03,1.7173
2022-07-04,23.77807
2022-07-05,26.28797
2022-07-06,38.96961
2022-07-07,29.19418
2022-07-08,28.53368
2022-07-09,7.13342
2022-07-10,1.5852
2022-07-11,26.94848
2022-07-12,28.79788
2022-07-13,32.89299
2022-07-14,31.96829
2022-07-15,33.5535
2022-07-16,7.92602
2022-07-17,1.4531
2022-07-18,22.72126
2022-07-19,29.59048
2022-07-20,31.96829
2022-07-21,36.4597
2022-07-22,28.66578
2022-07-23,5.94451
2022-07-24,1.8494
2022-07-25,21.79656
2022-07-26,25.62747
2022-07-27,27.34478
2022-07-28,27.21268
2022-07-29,26.68428
2022-07-30,5.54821
2022-07-31,1.321
2022-08-01,20.07926
2022-08-02,23.91017
2022-08-03,25.49537
2022-08-04,26.28797
2022-08-05,27.34478
2022-08-06,4.88771
2022-08-07,2.1136
2022-08-08,21.40026
2022-08-09,24.83487
2022-08-10,22.19286
2022-08-11,22.58916
2022-08-12,23.77807
2022-08-13,5.54821
2022-08-14,1.9815
2022-08-15,4.88771
2022-08-16,23.38177
2022-08-17,22.32496
2022-08-18,19.55085
2022-08-19,22.72126
2022-08-20,5.81241
2022-08-21,1.5852
2022-08-22,18.22985
2022-08-23,22.32496
2022-08-24,22.06076
2022-08-25,19.41875
2022-08-26,21.00396
2022-08-27,6.73712
2022-08-28,1.7173
2022-08-29,21.66446
2022-08-30,26.28797
2022-08-31,27.87318
2022-09-01,26.42007
2022-09-02,22.45706
2022-09-03,5.01981
2022-09-04,1.9815
2022-09-05,20.07926
2022-09-06,17.70145
2022-09-07,26.68428
2022-09-08,22.72126
2022-09-09,7.52972
2022-09-10,4.62351
2022-09-11,1.9815
2022-09-12,4.75561
2022-09-13,20.73976
2022-09-14,29.98678
2022-09-15,25.62747
2022-09-16,24.43857
2022-09-17,8.98282
2022-09-18,1.9815
2022-09-19,20.60766
2022-09-20,25.75957
2022-09-21,22.98546
2022-09-22,26.94848
2022-09-23,24.17437
2022-09-24,7.26552
2022-09-25,1.4531
2022-09-26,29.98678
2022-09-27,31.30779
2022-09-28,35.4029
2022-09-29,36.72391
2022-09-30,41.21532
2022-10-01,10.30383
2022-10-02,2.5099
2022-10-03,15.19154
2022-10-04,41.08322
2022-10-05,45.97093
2022-10-06,37.78071
2022-10-07,27.21268
2022-10-08,8.05812
2022-10-09,2.9062
2022-10-10,10.56803
2022-10-11,35.2708
2022-10-12,35.535
2022-10-13,34.214
2022-10-14,31.43989
2022-10-15,8.98282
2022-10-16,2.3778
2022-10-17,35.6671
2022-10-18,34.7424
2022-10-19,35.1387
2022-10-20,29.59048
2022-10-21,27.60898
2022-10-22,9.51122
2022-10-23,2.3778
2022-10-24,23.38177
2022-10-25,29.06208
2022-10-26,29.59048
2022-10-27,28.26948
2022-10-28,30.25099
2022-10-29,10.03963
2022-10-30,2.2457
2022-10-31,24.96697
2022-11-01,32.76089
2022-11-02,36.72391
2022-11-03,34.0819
2022-11-04,30.38309
2022-11-05,11.49273
2022-11-06,2.7741
2022-11-07,26.81638
2022-11-08,34.8745
2022-11-09,40.02642
2022-11-10,36.4597
2022-11-11,41.47952
2022-11-12,17.43725
2022-11-13,5.01981
2022-11-14,36.5918
2022-11-15,42.80052
2022-11-16,45.70673
2022-11-17,41.08322
2022-11-18,37.78071
2022-11-19,11.88903
2022-11-20,2.5099
2022-11-21,31.70409
2022-11-22,34.3461
2022-11-23,33.9498
2022-11-24,31.17569
2022-11-25,27.47688
2022-11-26,8.32232
2022-11-27,3.0383
2022-11-28,29.59048
2022-11-29,29.85468
2022-11-30,34.8745
2022-12-01,38.83751
2022-12-02,32.23249
2022-12-03,14.00264
2022-12-04,5.15191
2022-12-05,28.26948
2022-12-06,36.4597
2022-12-07,29.85468
2022-12-08,33.9498
2022-12-09,29.98678
2022-12-10,11.49273
2022-12-11,4.35931
2022-12-12,25.75957
2022-12-13,32.76089
2022-12-14,29.06208
2022-12-15,38.17701
2022-12-16,35.4029
2022-12-17,11.36063
2022-12-18,2.3778
2022-12-19,21.26816
2022-12-20,35.2708
2022-12-21,30.91149
2022-12-22,31.83619
2022-12-23,30.91149
2022-12-24,11.09643
2022-12-25,2.5099
2022-12-26,23.77807
2022-12-27,24.70277
2022-12-28,29.98678
2022-12-29,25.62747
2022-12-30,14.39894
2022-12-31,6.73712
2023-01-01,2.1136
2023-01-02,21.13606
2023-01-03,33.5535
2023-01-04,33.8177
2023-01-05,36.72391
2023-01-06,35.1387
2023-01-07,12.54953
2023-01-08,4.22721
2023-01-09,27.34478
2023-01-10,37.64861
2023-01-11,34.0819
2023-01-12,33.15719
2023-01-13,32.36459
2023-01-14,9.90752
2023-01-15,2.642
2023-01-16,24.04227
2023-01-17,30.64729
2023-01-18,33.02509
2023-01-19,30.25099
2023-01-20,28.92998
2023-01-21,10.03963
2023-01-22,3.0383
2023-01-23,5.41611
2023-01-24,17.04095
2023-01-25,29.19418
2023-01-26,28.92998
2023-01-27,25.23117
2023-01-28,11.22853
2023-01-29,3.0383
2023-01-30,26.68428
2023-01-31,28.79788
2023-02-01,31.96829
2023-02-02,35.6671
2023-02-03,32.62879
2023-02-04,11.49273
2023-02-05,3.69881
2023-02-06,22.06076
2023-02-07,33.5535
2023-02-08,30.64729
2023-02-09,28.79788
2023-02-10,27.47688
2023-02-11,8.19022
2023-02-12,3.3025
2023-02-13,23.38177
2023-02-14,29.72258
2023-02-15,29.45838
2023-02-16,29.59048
2023-02-17,33.6856
2023-02-18,8.85072
2023-02-19,2.642
2023-02-20,19.02245
2023-02-21,29.19418
2023-02-22,34.0819
2023-02-23,30.64729
2023-02-24,30.25099
2023-02-25,9.51122
2023-02-26,2.1136
2023-02-27,23.64597
2023-02-28,32.23249
2023-03-01,17.43725
2023-03-02,29.59048
2023-03-03,30.25099
2023-03-04,9.37912
2023-03-05,2.5099
2023-03-06,21.26816
2023-03-07,29.85468
2023-03-08,32.36459
2023-03-09,34.6103
2023-03-10,29.45838
2023-03-11,12.02113
2023-03-12,3.3025
2023-03-13,28.13738
2023-03-14,36.85601
2023-03-15,34.0819
2023-03-16,36.1955
2023-03-17,33.8177
2023-03-18,10.03963
2023-03-19,1.8494
2023-03-20,24.17437
2023-03-21,29.98678
2023-03-22,31.96829
2023-03-23,36.0634
2023-03-24,29.59048
2023-03-25,12.54953
2023-03-26,3.69881
2023-03-27,22.98546
2023-03-28,31.04359
2023-03-29,28.66578
2023-03-30,28.66578
2023-03-31,26.68428
2023-04-01,10.17173
2023-04-02,2.1136
2023-04-03,18.62615
2023-04-04,30.25099
2023-04-05,28.53368
2023-04-06,30.51519
2023-04-07,24.57067
2023-04-08,7.92602
2023-04-09,2.3778
2023-04-10,19.81505
2023-04-11,26.55217
2023-04-12,29.98678
2023-04-13,29.59048
2023-04-14,25.23117
2023-04-15,9.64332
2023-04-16,2.642
2023-04-17,17.83355
2023-04-18,30.11889
2023-04-19,27.08058
2023-04-20,28.26948
2023-04-21,28.92998
2023-04-22,8.05812
2023-04-23,3.83091
2023-04-24,20.87186
2023-04-25,29.72258
2023-04-26,29.45838
2023-04-27,28.40158
2023-04-28,24.70277
2023-04-29,7.66182
2023-04-30,2.642
2023-05-01,11.36063
2023-05-02,22.72126
2023-05-03,25.36327
2023-05-04,26.94848
2023-05-05,10.83223
2023-05-06,9.77542
2023-05-07,2.1136
2023-05-08,15.71994
2023-05-09,24.70277
2023-05-10,24.43857
2023-05-11,25.62747
2023-05-12,22.45706
2023-05-13,6.20871
2023-05-14,2.2457
2023-05-15,16.90885
2023-05-16,23.91017
2023-05-17,20.07926
2023-05-18,21.13606
2023-05-19,19.68295
2023-05-20,8.58652
2023-05-21,2.7741
2023-05-22,12.54953
2023-05-23,20.73976
2023-05-24,22.45706
2023-05-25,24.96697
2023-05-26,23.51387
2023-05-27,8.19022
2023-05-28,1.1889
2023-05-29,6.20871
2023-05-30,21.92866
2023-05-31,19.94715
