date,가계부
2021-06-26,9.19059
2021-06-27,9.98412
2021-06-28,15.1349
2021-06-29,13.63439
2021-06-30,17.08267
2021-07-01,18.61203
2021-07-02,13.76424
2021-07-03,9.73885
2021-07-04,12.03289
2021-07-05,16.46227
2021-07-06,14.02395
2021-07-07,12.711
2021-07-08,12.1916
2021-07-09,11.34035
2021-07-10,8.64233
2021-07-11,10.76323
2021-07-12,14.75977
2021-07-13,14.22594
2021-07-14,13.14384
2021-07-15,12.27817
2021-07-16,10.63338
2021-07-17,8.81546
2021-07-18,10.04184
2021-07-19,14.22594
2021-07-20,13.6921
2021-07-21,13.6921
2021-07-22,12.59558
2021-07-23,12.22045
2021-07-24,8.54133
2021-07-25,10.77766
2021-07-26,14.65877
2021-07-27,13.70653
2021-07-28,12.37916
2021-07-29,12.63886
2021-07-30,11.32592
2021-07-31,10.5901
2021-08-01,16.15928
2021-08-02,19.03044
2021-08-03,16.40455
2021-08-04,14.38464
2021-08-05,14.09609
2021-08-06,12.22045
2021-08-07,9.609
2021-08-08,11.09508
2021-08-09,15.53888
2021-08-10,16.39013
2021-08-11,14.21151
2021-08-12,13.41797
2021-08-13,11.90304
2021-08-14,10.43139
2021-08-15,9.66671
2021-08-16,13.44683
2021-08-17,16.015
2021-08-18,14.26922
2021-08-19,13.93738
2021-08-20,11.91747
2021-08-21,10.87866
2021-08-22,12.10503
2021-08-23,16.00057
2021-08-24,15.88515
2021-08-25,18.00605
2021-08-26,16.21699
2021-08-27,13.82195
2021-08-28,9.55129
2021-08-29,12.48016
2021-08-30,17.14038
2021-08-31,19.60756
2021-09-01,21.49761
2021-09-02,18.10705
2021-09-03,13.85081
2021-09-04,10.4891
2021-09-05,13.72096
2021-09-06,16.72197
2021-09-07,15.92843
2021-09-08,13.46126
2021-09-09,12.69658
2021-09-10,12.92742
2021-09-11,9.59457
2021-09-12,11.45577
2021-09-13,13.34583
2021-09-14,13.41797
2021-09-15,14.0528
2021-09-16,12.20603
2021-09-17,12.04732
2021-09-18,9.49357
2021-09-19,8.67118
2021-09-20,9.10402
2021-09-21,9.40701
2021-09-22,13.40354
2021-09-23,17.51551
2021-09-24,17.52993
2021-09-25,13.34583
2021-09-26,15.30803
2021-09-27,19.9394
2021-09-28,16.60655
2021-09-29,15.79858
2021-09-30,18.32347
2021-10-01,16.98167
2021-10-02,15.14932
2021-10-03,14.64435
2021-10-04,19.70855
2021-10-05,20.11253
2021-10-06,19.65084
2021-10-07,17.76078
2021-10-08,16.02943
2021-10-09,13.87967
2021-10-10,13.67767
2021-10-11,16.95282
2021-10-12,22.04588
2021-10-13,16.90953
2021-10-14,18.00605
2021-10-15,15.10604
2021-10-16,12.04732
2021-10-17,15.09161
2021-10-18,17.96277
2021-10-19,16.67868
2021-10-20,17.38565
2021-10-21,16.64983
2021-10-22,15.89958
2021-10-23,11.90304
2021-10-24,16.62097
2021-10-25,22.19016
2021-10-26,23.45981
2021-10-27,21.33891
2021-10-28,20.05482
2021-10-29,17.45779
2021-10-30,14.93291
2021-10-31,20.9205
2021-11-01,30.22651
2021-11-02,25.91256
2021-11-03,21.97374
2021-11-04,20.38666
2021-11-05,18.15033
2021-11-06,14.99062
2021-11-07,19.03044
2021-11-08,23.24339
2021-11-09,21.8006
2021-11-10,22.36329
2021-11-11,18.91501
2021-11-12,19.34785
2021-11-13,13.57668
2021-11-14,18.75631
2021-11-15,25.85485
2021-11-16,22.56528
2021-11-17,21.67075
2021-11-18,19.79512
2021-11-19,19.01601
2021-11-20,14.62992
2021-11-21,18.55432
2021-11-22,24.26778
2021-11-23,21.4399
2021-11-24,21.69961
2021-11-25,28.63944
2021-11-26,22.82498
2021-11-27,16.44784
2021-11-28,21.23791
2021-11-29,30.65935
2021-11-30,33.35737
2021-12-01,36.96436
2021-12-02,32.59269
2021-12-03,26.31654
2021-12-04,21.65632
2021-12-05,27.35535
2021-12-06,36.89222
2021-12-07,30.50064
2021-12-08,30.50064
2021-12-09,28.5673
2021-12-10,26.43197
2021-12-11,22.10359
2021-12-12,25.65286
2021-12-13,31.94344
2021-12-14,30.6305
2021-12-15,31.29418
2021-12-16,28.09118
2021-12-17,24.49862
2021-12-18,20.18467
2021-12-19,26.31654
2021-12-20,33.55937
2021-12-21,34.30962
2021-12-22,31.10662
2021-12-23,30.57278
2021-12-24,25.89813
2021-12-25,22.37772
2021-12-26,33.24195
2021-12-27,45.53455
2021-12-28,45.73654
2021-12-29,40.65791
2021-12-30,40.83104
2021-12-31,39.02755
2022-01-01,51.29129
2022-01-02,64.06002
2022-01-03,73.56802
2022-01-04,58.10128
2022-01-05,49.06939
2022-01-06,41.29274
2022-01-07,34.61261
2022-01-08,26.17226
2022-01-09,33.54494
2022-01-10,43.83205
2022-01-11,37.32506
2022-01-12,36.14197
2022-01-13,29.67825
2022-01-14,26.41754
2022-01-15,20.58865
2022-01-16,24.33992
2022-01-17,32.47727
2022-01-18,28.32203
2022-01-19,27.70163
2022-01-20,26.33097
2022-01-21,24.25335
2022-01-22,18.32347
2022-01-23,23.48867
2022-01-24,28.95686
2022-01-25,32.30414
2022-01-26,26.48968
2022-01-27,23.79166
2022-01-28,21.93045
2022-01-29,17.50108
2022-01-30,17.77521
2022-01-31,17.93392
2022-02-01,22.81056
2022-02-02,30.76035
2022-02-03,36.89222
2022-02-04,29.56283
2022-02-05,23.8638
2022-02-06,25.53744
2022-02-07,29.77925
2022-02-08,23.90708
2022-02-09,22.94041
2022-02-10,24.15235
2022-02-11,20.18467
2022-02-12,16.3757
2022-02-13,17.99163
2022-02-14,23.44539
2022-02-15,24.59962
2022-02-16,21.4399
2022-02-17,20.93493
2022-02-18,19.39114
2022-02-19,15.95729
2022-02-20,19.67969
2022-02-21,25.73943
2022-02-22,26.22998
2022-02-23,21.31005
2022-02-24,21.32448
2022-02-25,21.62747
2022-02-26,17.81849
2022-02-27,21.49761
2022-02-28,25.75385
2022-03-01,30.31308
2022-03-02,27.60063
2022-03-03,21.52647
2022-03-04,18.06377
2022-03-05,19.50656
2022-03-06,20.5598
2022-03-07,22.6807
2022-03-08,17.74635
2022-03-09,14.52892
2022-03-10,19.96825
2022-03-11,18.26576
2022-03-12,12.46573
2022-03-13,18.72745
2022-03-14,20.1991
2022-03-15,18.52546
2022-03-16,17.01053
2022-03-17,16.14485
2022-03-18,14.62992
2022-03-19,11.00851
2022-03-20,14.57221
2022-03-21,19.20357
2022-03-22,16.64983
2022-03-23,16.8951
2022-03-24,14.57221
2022-03-25,16.85182
2022-03-26,12.37916
2022-03-27,14.35579
2022-03-28,18.48218
2022-03-29,17.14038
2022-03-30,16.90953
2022-03-31,19.63641
2022-04-01,19.18915
2022-04-02,12.20603
2022-04-03,14.60106
2022-04-04,19.34785
2022-04-05,17.11152
2022-04-06,19.92497
2022-04-07,18.09262
2022-04-08,14.96176
2022-04-09,11.02294
2022-04-10,12.711
2022-04-11,17.77521
2022-04-12,15.1349
2022-04-13,16.51998
2022-04-14,18.22247
2022-04-15,14.57221
2022-04-16,9.98412
2022-04-17,12.22045
2022-04-18,17.76078
2022-04-19,16.70754
2022-04-20,18.97273
2022-04-21,17.9772
2022-04-22,18.55432
2022-04-23,14.19708
2022-04-24,13.36026
2022-04-25,23.48867
2022-04-26,20.70408
2022-04-27,20.42995
2022-04-28,18.13591
2022-04-29,15.82744
2022-04-30,11.65776
2022-05-01,20.57423
2022-05-02,27.6872
2022-05-03,21.98816
2022-05-04,16.8951
2022-05-05,13.20155
2022-05-06,15.00504
2022-05-07,12.812
2022-05-08,16.34684
2022-05-09,23.80608
2022-05-10,23.73394
2022-05-11,20.84836
2022-05-12,16.77968
2022-05-13,16.28913
2022-05-14,12.98513
2022-05-15,15.20704
2022-05-16,21.20906
2022-05-17,16.44784
2022-05-18,16.95282
2022-05-19,14.13937
2022-05-20,13.30255
2022-05-21,9.19059
2022-05-22,12.17717
2022-05-23,17.16923
2022-05-24,17.34237
2022-05-25,17.70307
2022-05-26,16.88068
2022-05-27,13.93738
2022-05-28,10.09955
2022-05-29,13.4324
2022-05-30,18.32347
2022-05-31,18.58317
2022-06-01,18.29461
2022-06-02,19.33342
2022-06-03,17.77521
2022-06-04,15.0339
2022-06-05,16.15928
2022-06-06,18.03491
2022-06-07,19.10258
2022-06-08,17.84735
2022-06-09,15.48117
2022-06-10,13.66325
2022-06-11,13.0717
2022-06-12,14.42793
2022-06-13,19.91054
2022-06-14,18.10705
2022-06-15,18.35233
2022-06-16,15.25032
2022-06-17,12.99956
2022-06-18,10.5901
2022-06-19,14.12494
2022-06-20,19.13143
2022-06-21,17.51551
2022-06-22,15.38017
2022-06-23,15.55331
2022-06-24,16.14485
2022-06-25,11.22493
2022-06-26,15.12047
2022-06-27,21.72846
2022-06-28,19.54984
2022-06-29,21.41105
2022-06-30,22.99812
2022-07-01,24.33992
2022-07-02,18.38118
2022-07-03,20.79065
2022-07-04,25.22002
2022-07-05,21.06478
2022-07-06,16.70754
2022-07-07,20.11253
2022-07-08,18.36675
2022-07-09,14.57221
2022-07-10,18.30904
2022-07-11,22.72399
2022-07-12,21.72846
2022-07-13,21.95931
2022-07-14,19.88169
2022-07-15,19.39114
2022-07-16,14.38464
2022-07-17,15.43788
2022-07-18,22.20458
2022-07-19,21.33891
2022-07-20,20.17024
2022-07-21,22.00259
2022-07-22,18.68417
2022-07-23,13.77867
2022-07-24,18.75631
2022-07-25,27.78819
2022-07-26,25.42201
2022-07-27,24.6429
2022-07-28,20.04039
2022-07-29,19.44885
2022-07-30,16.10157
2022-07-31,22.70956
2022-08-01,28.32203
2022-08-02,25.86928
2022-08-03,21.77175
2022-08-04,19.82397
2022-08-05,14.55778
2022-08-06,11.94632
2022-08-07,14.08166
2022-08-08,22.21901
2022-08-09,17.91949
2022-08-10,18.92944
2022-08-11,17.41451
2022-08-12,15.2936
2022-08-13,11.98961
2022-08-14,12.13389
2022-08-15,15.92843
2022-08-16,20.05482
2022-08-17,19.89611
2022-08-18,19.52099
2022-08-19,17.40008
2022-08-20,13.18713
2022-08-21,16.41898
2022-08-22,19.46328
2022-08-23,21.75732
2022-08-24,19.73741
2022-08-25,22.47871
2022-08-26,18.12148
2022-08-27,12.82643
2022-08-28,16.53441
2022-08-29,21.98816
2022-08-30,20.61751
2022-08-31,21.20906
2022-09-01,23.67623
2022-09-02,17.08267
2022-09-03,12.11946
2022-09-04,14.02395
2022-09-05,17.48665
2022-09-06,16.08714
2022-09-07,14.62992
2022-09-08,11.97518
2022-09-09,8.38262
2022-09-10,7.57466
2022-09-11,10.54681
2022-09-12,14.39907
2022-09-13,24.97475
2022-09-14,20.67522
2022-09-15,18.79959
2022-09-16,14.94733
2022-09-17,12.4513
2022-09-18,18.92944
2022-09-19,23.24339
2022-09-20,20.02597
2022-09-21,19.07372
2022-09-22,17.14038
2022-09-23,16.53441
2022-09-24,11.08065
2022-09-25,14.32693
2022-09-26,21.68518
2022-09-27,19.44885
2022-09-28,18.56874
2022-09-29,16.60655
2022-09-30,18.75631
2022-10-01,16.90953
2022-10-02,17.6165
2022-10-03,23.1424
2022-10-04,25.75385
2022-10-05,23.84937
2022-10-06,19.26128
2022-10-07,16.02943
2022-10-08,11.54234
2022-10-09,12.72543
2022-10-10,16.3757
2022-10-11,22.60857
2022-10-12,18.8573
2022-10-13,20.21353
2022-10-14,15.00504
2022-10-15,16.18814
2022-10-16,14.7742
2022-10-17,21.31005
2022-10-18,18.38118
2022-10-19,19.05929
2022-10-20,19.08815
2022-10-21,15.59659
2022-10-22,11.44135
2022-10-23,15.00504
2022-10-24,24.31106
2022-10-25,32.21757
2022-10-26,28.14889
2022-10-27,24.77276
2022-10-28,21.00706
2022-10-29,17.01053
2022-10-30,18.88616
2022-10-31,29.83696
2022-11-01,35.86784
2022-11-02,31.46732
2022-11-03,26.21555
2022-11-04,24.31106
2022-11-05,15.30803
2022-11-06,18.17919
2022-11-07,27.48521
2022-11-08,28.24989
2022-11-09,23.51752
2022-11-10,27.03794
2022-11-11,21.39662
2022-11-12,16.79411
2022-11-13,20.40109
2022-11-14,29.21656
2022-11-15,27.54292
2022-11-16,27.96133
2022-11-17,26.18669
2022-11-18,22.86827
2022-11-19,16.17371
2022-11-20,20.47323
2022-11-21,31.94344
2022-11-22,30.99119
2022-11-23,31.20761
2022-11-24,27.96133
2022-11-25,29.92353
2022-11-26,21.49761
2022-11-27,25.97027
2022-11-28,37.78675
2022-11-29,37.22406
2022-11-30,39.83552
2022-12-01,46.96292
2022-12-02,38.00317
2022-12-03,23.4021
2022-12-04,30.8902
2022-12-05,40.71562
2022-12-06,38.47929
2022-12-07,34.41061
2022-12-08,33.32852
2022-12-09,29.92353
2022-12-10,23.37325
2022-12-11,27.80262
2022-12-12,40.38378
2022-12-13,41.1196
2022-12-14,37.97431
2022-12-15,35.53599
2022-12-16,31.17876
2022-12-17,24.23892
2022-12-18,29.41855
2022-12-19,39.1574
2022-12-20,39.31611
2022-12-21,37.23849
2022-12-22,34.43947
2022-12-23,33.27081
2022-12-24,26.92252
2022-12-25,34.10763
2022-12-26,53.71519
2022-12-27,51.24801
2022-12-28,47.84302
2022-12-29,46.68878
2022-12-30,43.99076
2022-12-31,41.42259
2023-01-01,75.7755
2023-01-02,100.0
2023-01-03,74.52027
2023-01-04,64.07444
2023-01-05,52.1714
2023-01-06,42.86538
2023-01-07,31.16433
2023-01-08,39.6191
2023-01-09,47.5256
2023-01-10,50.97388
2023-01-11,44.04847
2023-01-12,39.47482
2023-01-13,31.6116
2023-01-14,22.32001
2023-01-15,28.17775
2023-01-16,39.99422
2023-01-17,32.36185
2023-01-18,30.70264
2023-01-19,27.29764
2023-01-20,24.29663
2023-01-21,14.86077
2023-01-22,15.51002
2023-01-23,22.0603
2023-01-24,33.45837
2023-01-25,49.45895
2023-01-26,41.49473
2023-01-27,31.90015
2023-01-28,23.15683
2023-01-29,27.8459
2023-01-30,38.24844
2023-01-31,40.09522
2023-02-01,44.01962
2023-02-02,33.28524
2023-02-03,26.92252
2023-02-04,19.34785
2023-02-05,23.41653
2023-02-06,30.18323
2023-02-07,25.624
2023-02-08,24.16678
2023-02-09,23.15683
2023-02-10,24.94589
2023-02-11,17.60207
2023-02-12,20.24238
2023-02-13,29.24541
2023-02-14,25.32102
2023-02-15,24.05136
2023-02-16,23.05583
2023-02-17,20.08368
2023-02-18,14.73091
2023-02-19,17.52993
2023-02-20,27.28322
2023-02-21,25.22002
2023-02-22,22.96926
2023-02-23,22.07473
2023-02-24,21.85831
2023-02-25,16.57769
2023-02-26,20.0981
2023-02-27,27.70163
2023-02-28,28.22103
2023-03-01,31.59717
2023-03-02,30.87577
2023-03-03,23.15683
2023-03-04,18.5976
2023-03-05,22.60857
2023-03-06,24.44091
2023-03-07,22.07473
2023-03-08,19.40556
2023-03-09,17.86178
2023-03-10,18.09262
2023-03-11,10.92194
2023-03-12,16.50555
2023-03-13,20.0981
2023-03-14,20.34338
2023-03-15,19.70855
2023-03-16,17.67421
2023-03-17,15.85629
2023-03-18,11.18164
2023-03-19,16.00057
2023-03-20,20.89164
2023-03-21,21.10806
2023-03-22,18.32347
2023-03-23,16.41898
2023-03-24,16.23142
2023-03-25,12.39359
2023-03-26,15.09161
2023-03-27,22.49314
2023-03-28,19.4777
2023-03-29,18.25133
2023-03-30,17.6165
2023-03-31,17.48665
2023-04-01,14.84634
2023-04-02,16.7364
2023-04-03,25.16231
2023-04-04,19.88169
2023-04-05,21.85831
2023-04-06,18.00605
2023-04-07,15.62545
2023-04-08,11.71548
2023-04-09,14.00952
2023-04-10,23.07026
2023-04-11,19.00158
2023-04-12,17.77521
2023-04-13,16.10157
2023-04-14,14.55778
2023-04-15,11.29707
2023-04-16,12.84085
2023-04-17,21.19463
2023-04-18,19.03044
2023-04-19,16.39013
2023-04-20,14.96176
2023-04-21,14.24036
2023-04-22,11.70105
2023-04-23,13.21598
2023-04-24,19.17472
2023-04-25,22.46429
2023-04-26,19.67969
2023-04-27,18.6986
2023-04-28,14.09609
2023-04-29,12.63886
2023-04-30,14.4135
2023-05-01,25.13345
2023-05-02,26.54739
2023-05-03,19.82397
2023-05-04,16.47669
2023-05-05,12.65329
2023-05-06,12.23488
2023-05-07,15.74087
2023-05-08,21.93045
2023-05-09,18.90059
2023-05-10,19.98268
2023-05-11,16.62097
2023-05-12,15.38017
2023-05-13,10.56124
2023-05-14,12.46573
2023-05-15,20.71851
2023-05-16,19.53542
2023-05-17,17.90506
2023-05-18,17.38565
2023-05-19,16.24585
2023-05-20,11.00851
2023-05-21,13.80753
2023-05-22,21.42547
2023-05-23,19.56427
2023-05-24,17.67421
2023-05-25,20.93493
2023-05-26,16.43341
2023-05-27,11.05179
2023-05-28,13.08613
2023-05-29,18.77074
