date,LG생활건강주가
2021-04-16,4.96181
2021-04-17,1.6887
2021-04-18,1.4364
2021-04-19,4.1982
2021-04-20,4.11074
2021-04-21,3.993
2021-04-22,6.44868
2021-04-23,8.3123
2021-04-24,1.36239
2021-04-25,1.18074
2021-04-26,5.61778
2021-04-27,4.84408
2021-04-28,4.82389
2021-04-29,4.85753
2021-04-30,4.65233
2021-05-01,0.87462
2021-05-02,1.02263
2021-05-03,4.96518
2021-05-04,4.47404
2021-05-05,1.10337
2021-05-06,5.08292
2021-05-07,4.7297
2021-05-08,1.17065
2021-05-09,1.18747
2021-05-10,4.68933
2021-05-11,4.48077
2021-05-12,4.79362
2021-05-13,4.78689
2021-05-14,5.30494
2021-05-15,1.17738
2021-05-16,1.04282
2021-05-17,4.51441
2021-05-18,4.29575
2021-05-19,1.8098
2021-05-20,5.3554
2021-05-21,4.95172
2021-05-22,1.28166
2021-05-23,1.18074
2021-05-24,4.40676
2021-05-25,4.34958
2021-05-26,5.92054
2021-05-27,5.79607
2021-05-28,5.43613
2021-05-29,1.45658
2021-05-30,1.30857
2021-05-31,5.46977
2021-06-01,5.09301
2021-06-02,4.61869
2021-06-03,4.83398
2021-06-04,3.93917
2021-06-05,1.12692
2021-06-06,1.16056
2021-06-07,4.59851
2021-06-08,3.89881
2021-06-09,4.4875
2021-06-10,4.3664
2021-06-11,4.56823
2021-06-12,1.04618
2021-06-13,1.19756
2021-06-14,4.3563
2021-06-15,4.97863
2021-06-16,12.78971
2021-06-17,7.47132
2021-06-18,7.77071
2021-06-19,1.85353
2021-06-20,1.50031
2021-06-21,6.2132
2021-06-22,6.35112
2021-06-23,6.16611
2021-06-24,7.58233
2021-06-25,6.51259
2021-06-26,1.69879
2021-06-27,1.51713
2021-06-28,5.68506
2021-06-29,4.97863
2021-06-30,4.76671
2021-07-01,5.07282
2021-07-02,5.67497
2021-07-03,2.2202
2021-07-04,1.72906
2021-07-05,5.58751
2021-07-06,5.39576
2021-07-07,5.04591
2021-07-08,4.75325
2021-07-09,6.41504
2021-07-10,1.30857
2021-07-11,1.3994
2021-07-12,4.97527
2021-07-13,4.54469
2021-07-14,5.28812
2021-07-15,5.34867
2021-07-16,5.24439
2021-07-17,1.03945
2021-07-18,1.17401
2021-07-19,3.97618
2021-07-20,4.3193
2021-07-21,4.28566
2021-07-22,7.15847
2021-07-23,16.17048
2021-07-24,2.97372
2021-07-25,2.27402
2021-07-26,15.99892
2021-07-27,12.43314
2021-07-28,9.96064
2021-07-29,9.34167
2021-07-30,9.66125
2021-07-31,1.94436
2021-08-01,1.48013
2021-08-02,8.28539
2021-08-03,8.21139
2021-08-04,8.66552
2021-08-05,7.72025
2021-08-06,7.14501
2021-08-07,1.73243
2021-08-08,1.56423
2021-08-09,8.13065
2021-08-10,8.70589
2021-08-11,9.18357
2021-08-12,8.39304
2021-08-13,7.74716
2021-08-14,1.50704
2021-08-15,1.27493
2021-08-16,1.75597
2021-08-17,7.63951
2021-08-18,6.59669
2021-08-19,6.79853
2021-08-20,6.94654
2021-08-21,1.54405
2021-08-22,1.3523
2021-08-23,6.62024
2021-08-24,7.25266
2021-08-25,6.18293
2021-08-26,8.04319
2021-08-27,7.12147
2021-08-28,1.53732
2021-08-29,1.15719
2021-08-30,6.08201
2021-08-31,7.49486
2021-09-01,7.54196
2021-09-02,7.36031
2021-09-03,6.89272
2021-09-04,1.65842
2021-09-05,1.37248
2021-09-06,6.50923
2021-09-07,5.70861
2021-09-08,8.91109
2021-09-09,11.905
2021-09-10,7.77407
2021-09-11,1.59451
2021-09-12,1.89053
2021-09-13,7.33003
2021-09-14,6.60342
2021-09-15,6.43186
2021-09-16,5.47986
2021-09-17,7.2863
2021-09-18,1.65842
2021-09-19,1.27157
2021-09-20,0.87126
2021-09-21,0.93181
2021-09-22,1.11682
2021-09-23,7.37376
2021-09-24,6.22329
2021-09-25,1.43976
2021-09-26,1.10337
2021-09-27,5.45631
2021-09-28,5.12665
2021-09-29,5.43277
2021-09-30,4.95509
2021-10-01,4.51777
2021-10-02,1.01927
2021-10-03,0.86116
2021-10-04,1.36239
2021-10-05,5.52359
2021-10-06,5.1031
2021-10-07,6.25357
2021-10-08,5.16701
2021-10-09,1.05964
2021-10-10,0.89144
2021-10-11,1.22111
2021-10-12,5.50341
2021-10-13,5.72879
2021-10-14,5.81289
2021-10-15,5.38231
2021-10-16,1.27157
2021-10-17,1.59787
2021-10-18,5.72207
2021-10-19,5.31839
2021-10-20,6.00464
2021-10-21,5.34867
2021-10-22,4.98873
2021-10-23,1.26484
2021-10-24,1.12355
2021-10-25,5.52696
2021-10-26,9.54351
2021-10-27,21.43842
2021-10-28,17.26376
2021-10-29,14.73744
2021-10-30,3.28657
2021-10-31,2.70797
2021-11-01,12.14384
2021-11-02,11.25239
2021-11-03,10.60315
2021-11-04,10.3744
2021-11-05,8.6016
2021-11-06,2.089
2021-11-07,1.86698
2021-11-08,8.04992
2021-11-09,7.28966
2021-11-10,8.16093
2021-11-11,7.67988
2021-11-12,8.05328
2021-11-13,2.14283
2021-11-14,1.74925
2021-11-15,7.77407
2021-11-16,6.92636
2021-11-17,6.93645
2021-11-18,7.19547
2021-11-19,7.43431
2021-11-20,1.76943
2021-11-21,1.6416
2021-11-22,8.34594
2021-11-23,7.62942
2021-11-24,7.08446
2021-11-25,7.07774
2021-11-26,8.7698
2021-11-27,2.0991
2021-11-28,1.86026
2021-11-29,8.49396
2021-11-30,14.73408
2021-12-01,11.40377
2021-12-02,13.90318
2021-12-03,9.927
2021-12-04,1.96118
2021-12-05,1.78289
2021-12-06,10.03464
2021-12-07,8.30894
2021-12-08,9.36522
2021-12-09,8.39304
2021-12-10,7.18202
2021-12-11,1.94099
2021-12-12,2.08228
2021-12-13,8.28203
2021-12-14,7.35694
2021-12-15,7.51505
2021-12-16,9.34503
2021-12-17,7.58906
2021-12-18,1.63151
2021-12-19,1.63151
2021-12-20,7.72361
2021-12-21,7.44777
2021-12-22,7.16183
2021-12-23,6.80862
2021-12-24,6.33094
2021-12-25,1.51377
2021-12-26,1.66178
2021-12-27,6.77162
2021-12-28,6.40495
2021-12-29,6.82544
2021-12-30,7.79426
2021-12-31,2.89635
2022-01-01,1.44313
2022-01-02,1.69879
2022-01-03,7.13829
2022-01-04,6.7077
2022-01-05,9.07256
2022-01-06,8.13401
2022-01-07,7.87499
2022-01-08,2.02173
2022-01-09,1.89053
2022-01-10,64.53392
2022-01-11,38.99485
2022-01-12,20.78581
2022-01-13,18.38059
2022-01-14,15.14784
2022-01-15,3.46486
2022-01-16,3.06791
2022-01-17,14.42459
2022-01-18,13.70134
2022-01-19,12.54415
2022-01-20,12.57442
2022-01-21,13.97719
2022-01-22,2.85262
2022-01-23,2.72143
2022-01-24,12.33222
2022-01-25,12.79981
2022-01-26,11.3634
2022-01-27,14.2463
2022-01-28,13.15975
2022-01-29,2.41194
2022-01-30,1.86362
2022-01-31,1.88044
2022-02-01,1.86362
2022-02-02,1.9309
2022-02-03,10.25666
2022-02-04,8.96827
2022-02-05,2.61714
2022-02-06,2.03855
2022-02-07,9.31476
2022-02-08,9.2172
2022-02-09,9.37531
2022-02-10,10.44168
2022-02-11,9.39886
2022-02-12,2.42876
2022-02-13,2.04191
2022-02-14,8.41659
2022-02-15,9.41568
2022-02-16,9.07592
2022-02-17,15.83409
2022-02-18,13.55333
2022-02-19,3.51195
2022-02-20,2.74161
2022-02-21,11.2793
2022-02-22,10.68725
2022-02-23,11.33985
2022-02-24,11.88481
2022-02-25,10.98328
2022-02-26,2.64069
2022-02-27,2.15292
2022-02-28,9.81262
2022-03-01,2.61378
2022-03-02,10.18602
2022-03-03,9.35513
2022-03-04,8.95145
2022-03-05,2.06546
2022-03-06,2.30766
2022-03-07,10.80162
2022-03-08,8.71261
2022-03-09,2.04864
2022-03-10,8.7698
2022-03-11,11.08419
2022-03-12,2.53641
2022-03-13,2.09237
2022-03-14,20.81945
2022-03-15,13.1833
2022-03-16,11.06737
2022-03-17,12.12365
2022-03-18,13.56342
2022-03-19,3.16883
2022-03-20,3.50523
2022-03-21,12.09674
2022-03-22,10.77471
2022-03-23,11.41723
2022-03-24,10.00437
2022-03-25,9.35176
2022-03-26,2.17647
2022-03-27,1.84007
2022-03-28,11.52487
2022-03-29,12.18084
2022-03-30,10.68725
2022-03-31,10.54933
2022-04-01,13.28758
2022-04-02,2.97036
2022-04-03,2.44558
2022-04-04,12.75608
2022-04-05,12.88727
2022-04-06,11.4845
2022-04-07,11.76708
2022-04-08,10.87563
2022-04-09,1.6887
2022-04-10,1.94772
2022-04-11,9.97746
2022-04-12,9.32149
2022-04-13,9.27439
2022-04-14,9.75207
2022-04-15,8.34594
2022-04-16,1.69206
2022-04-17,1.65842
2022-04-18,12.54415
2022-04-19,10.92945
2022-04-20,11.68634
2022-04-21,13.21021
2022-04-22,10.12547
2022-04-23,1.6046
2022-04-24,1.72906
2022-04-25,11.02701
2022-04-26,9.68143
2022-04-27,9.35176
2022-04-28,12.25485
2022-04-29,11.81753
2022-04-30,1.87371
2022-05-01,1.76607
2022-05-02,9.41568
2022-05-03,11.56187
2022-05-04,15.24876
2022-05-05,2.85935
2022-05-06,11.80744
2022-05-07,1.96118
2022-05-08,1.68197
2022-05-09,12.93436
2022-05-10,12.22457
2022-05-11,12.99492
2022-05-12,81.77414
2022-05-13,33.55198
2022-05-14,4.54805
2022-05-15,3.55569
2022-05-16,17.73135
2022-05-17,20.45615
2022-05-18,19.4806
2022-05-19,17.22339
2022-05-20,15.66252
2022-05-21,3.77098
2022-05-22,2.33121
2022-05-23,15.51451
2022-05-24,13.0992
2022-05-25,12.25148
2022-05-26,12.03619
2022-05-27,11.24566
2022-05-28,1.99145
2022-05-29,1.59787
2022-05-30,12.46678
2022-05-31,12.61815
2022-06-01,2.41531
2022-06-02,9.7958
2022-06-03,11.00682
2022-06-04,1.69542
2022-06-05,1.38258
2022-06-06,1.80643
2022-06-07,12.03283
2022-06-08,12.60133
2022-06-09,11.40041
2022-06-10,11.91173
2022-06-11,2.1361
2022-06-12,1.73915
2022-06-13,12.51051
2022-06-14,12.96128
2022-06-15,13.7518
2022-06-16,15.59525
2022-06-17,12.63161
2022-06-18,2.49604
2022-06-19,2.05873
2022-06-20,11.30285
2022-06-21,9.86981
2022-06-22,13.03528
2022-06-23,11.46768
2022-06-24,9.67134
2022-06-25,1.78625
2022-06-26,1.66851
2022-06-27,14.03101
2022-06-28,11.35667
2022-06-29,16.70871
2022-06-30,12.86372
2022-07-01,10.64352
2022-07-02,1.49695
2022-07-03,1.28839
2022-07-04,9.8059
2022-07-05,9.46614
2022-07-06,10.08847
2022-07-07,10.95973
2022-07-08,8.86399
2022-07-09,1.21438
2022-07-10,1.13028
2022-07-11,7.90527
2022-07-12,7.97927
2022-07-13,8.35267
2022-07-14,8.33922
2022-07-15,7.54532
2022-07-16,1.41285
2022-07-17,0.95199
2022-07-18,7.64288
2022-07-19,6.42177
2022-07-20,7.62269
2022-07-21,6.98691
2022-07-22,6.86917
2022-07-23,1.16728
2022-07-24,0.92508
2022-07-25,6.07192
2022-07-26,5.3453
2022-07-27,10.19611
2022-07-28,12.70898
2022-07-29,11.04719
2022-07-30,1.54741
2022-07-31,1.12355
2022-08-01,8.51078
2022-08-02,7.36367
2022-08-03,7.45113
2022-08-04,7.08783
2022-08-05,6.79853
2022-08-06,1.07309
2022-08-07,0.81743
2022-08-08,6.57314
2022-08-09,7.3233
2022-08-10,6.28384
2022-08-11,7.01718
2022-08-12,6.41167
2022-08-13,1.05964
2022-08-14,0.93854
2022-08-15,1.05291
2022-08-16,6.49914
2022-08-17,5.95754
2022-08-18,5.87344
2022-08-19,6.08874
2022-08-20,0.9789
2022-08-21,0.9789
2022-08-22,6.4184
2022-08-23,8.23157
2022-08-24,8.09365
2022-08-25,9.59733
2022-08-26,7.59242
2022-08-27,1.05291
2022-08-28,0.91162
2022-08-29,7.07437
2022-08-30,6.49241
2022-08-31,6.10892
2022-09-01,6.86581
2022-09-02,6.54287
2022-09-03,1.08319
2022-09-04,0.98899
2022-09-05,6.86917
2022-09-06,5.94745
2022-09-07,7.29976
2022-09-08,6.00127
2022-09-09,0.83089
2022-09-10,0.63242
2022-09-11,0.62569
2022-09-12,0.97554
2022-09-13,7.71689
2022-09-14,6.52941
2022-09-15,7.09792
2022-09-16,6.73125
2022-09-17,1.22447
2022-09-18,0.92172
2022-09-19,6.93981
2022-09-20,5.7187
2022-09-21,7.85144
2022-09-22,7.14165
2022-09-23,7.44777
2022-09-24,0.9789
2022-09-25,0.88135
2022-09-26,7.55878
2022-09-27,7.76062
2022-09-28,8.18784
2022-09-29,7.16183
2022-09-30,6.66733
2022-10-01,1.06973
2022-10-02,0.94863
2022-10-03,1.16392
2022-10-04,7.22239
2022-10-05,6.64042
2022-10-06,6.23675
2022-10-07,5.87681
2022-10-08,0.92508
2022-10-09,0.83425
2022-10-10,0.91499
2022-10-11,8.14074
2022-10-12,11.68634
2022-10-13,9.5536
2022-10-14,7.96582
2022-10-15,1.66515
2022-10-16,1.13028
2022-10-17,8.12392
2022-10-18,7.85144
2022-10-19,7.53187
2022-10-20,7.55205
2022-10-21,6.5866
2022-10-22,1.41622
2022-10-23,1.02936
2022-10-24,9.01537
2022-10-25,8.96827
2022-10-26,12.04628
2022-10-27,10.06492
2022-10-28,12.27503
2022-10-29,3.88872
2022-10-30,1.83671
2022-10-31,9.06246
2022-11-01,10.18266
2022-11-02,9.01537
2022-11-03,8.50741
2022-11-04,11.7839
2022-11-05,2.05537
2022-11-06,1.45995
2022-11-07,10.84872
2022-11-08,11.1582
2022-11-09,9.40559
2022-11-10,8.09701
2022-11-11,11.45086
2022-11-12,2.052
2022-11-13,1.76943
2022-11-14,16.16375
2022-11-15,12.91418
2022-11-16,11.1212
2022-11-17,9.55696
2022-11-18,7.77407
2022-11-19,1.16392
2022-11-20,0.95872
2022-11-21,8.10038
2022-11-22,7.37376
2022-11-23,7.58906
2022-11-24,7.38385
2022-11-25,6.77162
2022-11-26,1.12355
2022-11-27,0.99909
2022-11-28,7.59915
2022-11-29,9.42913
2022-11-30,8.86063
2022-12-01,8.41322
2022-12-02,10.14902
2022-12-03,1.67524
2022-12-04,1.4364
2022-12-05,15.06374
2022-12-06,10.45177
2022-12-07,11.70652
2022-12-08,10.18939
2022-12-09,13.13284
2022-12-10,2.3884
2022-12-11,2.03518
2022-12-12,11.47778
2022-12-13,10.79153
2022-12-14,9.6377
2022-12-15,8.7328
2022-12-16,8.38967
2022-12-17,1.24129
2022-12-18,1.20429
2022-12-19,8.18111
2022-12-20,7.87835
2022-12-21,7.47132
2022-12-22,8.5276
2022-12-23,8.023
2022-12-24,1.31866
2022-12-25,1.11346
2022-12-26,8.17438
2022-12-27,11.41723
2022-12-28,13.58697
2022-12-29,10.29703
2022-12-30,3.22602
2022-12-31,1.02936
2023-01-01,1.063
2023-01-02,8.91781
2023-01-03,8.8169
2023-01-04,8.29212
2023-01-05,9.83953
2023-01-06,9.20039
2023-01-07,1.68197
2023-01-08,1.51377
2023-01-09,12.51387
2023-01-10,11.21539
2023-01-11,11.03037
2023-01-12,11.02701
2023-01-13,9.42913
2023-01-14,1.4364
2023-01-15,1.2312
2023-01-16,10.40804
2023-01-17,8.93463
2023-01-18,8.17775
2023-01-19,8.78326
2023-01-20,8.53432
2023-01-21,1.17401
2023-01-22,0.86453
2023-01-23,0.86453
2023-01-24,1.11346
2023-01-25,9.83281
2023-01-26,9.55696
2023-01-27,11.05728
2023-01-28,2.45904
2023-01-29,2.13274
2023-01-30,10.75116
2023-01-31,10.09519
2023-02-01,23.37941
2023-02-02,14.89891
2023-02-03,12.36586
2023-02-04,1.88717
2023-02-05,1.71224
2023-02-06,10.18602
2023-02-07,9.77226
2023-02-08,10.23984
2023-02-09,11.0741
2023-02-10,10.00437
2023-02-11,1.52723
2023-02-12,1.41622
2023-02-13,9.22057
2023-02-14,9.24075
2023-02-15,8.31567
2023-02-16,8.86063
2023-02-17,7.59578
2023-02-18,1.25138
2023-02-19,1.05964
2023-02-20,7.84808
2023-02-21,7.96582
2023-02-22,7.75052
2023-02-23,7.45786
2023-02-24,6.85908
2023-02-25,1.04618
2023-02-26,1.06973
2023-02-27,7.04746
2023-02-28,7.01046
2023-03-01,1.61805
2023-03-02,7.62269
2023-03-03,7.72698
2023-03-04,1.39267
2023-03-05,1.12019
2023-03-06,7.986
2023-03-07,7.34349
2023-03-08,8.48723
2023-03-09,10.19275
2023-03-10,9.3013
2023-03-11,1.50031
2023-03-12,1.44313
2023-03-13,8.07683
2023-03-14,8.7328
2023-03-15,8.36949
2023-03-16,12.11693
2023-03-17,9.51323
2023-03-18,1.64833
2023-03-19,1.48013
2023-03-20,9.17684
2023-03-21,8.5175
2023-03-22,9.06246
2023-03-23,7.949
2023-03-24,6.80526
2023-03-25,0.96881
2023-03-26,0.9419
2023-03-27,7.15511
2023-03-28,7.30985
2023-03-29,7.5386
2023-03-30,6.98018
2023-03-31,7.1652
2023-04-01,1.37921
2023-04-02,1.16728
2023-04-03,6.8288
2023-04-04,7.02055
2023-04-05,7.83799
2023-04-06,6.4655
2023-04-07,9.28448
2023-04-08,1.78961
2023-04-09,1.3893
2023-04-10,8.74289
2023-04-11,10.55269
2023-04-12,8.7698
2023-04-13,8.45023
2023-04-14,8.3224
2023-04-15,1.41958
2023-04-16,1.35566
2023-04-17,7.38049
2023-04-18,10.69398
2023-04-19,10.41813
2023-04-20,8.00282
2023-04-21,12.81663
2023-04-22,3.10155
2023-04-23,1.9309
2023-04-24,9.81935
2023-04-25,8.60497
2023-04-26,7.99946
2023-04-27,7.68325
2023-04-28,7.82117
2023-04-29,1.04282
2023-04-30,0.83425
2023-05-01,2.12937
2023-05-02,7.0811
2023-05-03,10.15238
2023-05-04,8.37622
2023-05-05,1.57432
2023-05-06,1.09664
2023-05-07,1.08991
2023-05-08,6.94991
2023-05-09,6.96336
2023-05-10,7.54532
2023-05-11,7.11138
2023-05-12,6.89272
2023-05-13,1.42967
2023-05-14,1.38258
2023-05-15,6.8389
2023-05-16,6.48232
2023-05-17,6.92636
2023-05-18,6.93309
2023-05-19,6.89608
2023-05-20,1.24129
2023-05-21,0.95536
2023-05-22,7.08446
2023-05-23,6.8389
2023-05-24,8.05664
2023-05-25,7.92209
2023-05-26,8.58478
2023-05-27,1.41958
2023-05-28,1.16056
