date,KODEX2차전지산업
2021-01-07,66.31306
2021-01-08,88.39455
2021-01-09,21.11568
2021-01-10,20.52987
2021-01-11,100.0
2021-01-12,74.47223
2021-01-13,66.64027
2021-01-14,65.32615
2021-01-15,53.19822
2021-01-16,8.9772
2021-01-17,7.86362
2021-01-18,49.27696
2021-01-19,58.76609
2021-01-20,54.6179
2021-01-21,53.30905
2021-01-22,58.93497
2021-01-23,12.17542
2021-01-24,12.34431
2021-01-25,58.96136
2021-01-26,52.59658
2021-01-27,52.92906
2021-01-28,46.39539
2021-01-29,48.42727
2021-01-30,8.48638
2021-01-31,7.44141
2021-02-01,52.81823
2021-02-02,51.88938
2021-02-03,57.89001
2021-02-04,51.13468
2021-02-05,53.40405
2021-02-06,9.57356
2021-02-07,9.35191
2021-02-08,52.50158
2021-02-09,46.2054
2021-02-10,44.4849
2021-02-11,11.53683
2021-02-12,9.2358
2021-02-13,7.36753
2021-02-14,8.10639
2021-02-15,53.44099
2021-02-16,47.74646
2021-02-17,44.16824
2021-02-18,42.47413
2021-02-19,45.2871
2021-02-20,9.90078
2021-02-21,9.06691
2021-02-22,46.83343
2021-02-23,43.05467
2021-02-24,49.97361
2021-02-25,48.82837
2021-02-26,42.96495
2021-02-27,6.85032
2021-02-28,5.42537
2021-03-01,6.83977
2021-03-02,41.07029
2021-03-03,36.95376
2021-03-04,31.88727
2021-03-05,30.97424
2021-03-06,5.25121
2021-03-07,4.11125
2021-03-08,35.70825
2021-03-09,40.22588
2021-03-10,36.96432
2021-03-11,41.45028
2021-03-12,36.74794
2021-03-13,5.39898
2021-03-14,4.32763
2021-03-15,29.81845
2021-03-16,40.99113
2021-03-17,40.59531
2021-03-18,35.57103
2021-03-19,26.96326
2021-03-20,5.19316
2021-03-21,4.05847
2021-03-22,32.17226
2021-03-23,35.31771
2021-03-24,30.15093
2021-03-25,27.39075
2021-03-26,26.24551
2021-03-27,4.24319
2021-03-28,3.4146
2021-03-29,25.04749
2021-03-30,30.06649
2021-03-31,26.30356
2021-04-01,31.00591
2021-04-02,29.37513
2021-04-03,4.1693
2021-04-04,3.35127
2021-04-05,26.38273
2021-04-06,26.95799
2021-04-07,25.38526
2021-04-08,23.62782
2021-04-09,24.25058
2021-04-10,3.00295
2021-04-11,4.61262
2021-04-12,41.92526
2021-04-13,40.53198
2021-04-14,36.08296
2021-04-15,33.82415
2021-04-16,30.71036
2021-04-17,4.32235
2021-04-18,3.18767
2021-04-19,30.67869
2021-04-20,28.90542
2021-04-21,24.04475
2021-04-22,24.82056
2021-04-23,24.44057
2021-04-24,3.09267
2021-04-25,2.77601
2021-04-26,25.99218
2021-04-27,26.44606
2021-04-28,22.49313
2021-04-29,26.86299
2021-04-30,20.88347
2021-05-01,2.72852
2021-05-02,2.08993
2021-05-03,25.78636
2021-05-04,26.58855
2021-05-05,4.72345
2021-05-06,22.89951
2021-05-07,21.13151
2021-05-08,2.79712
2021-05-09,2.2377
2021-05-10,22.31897
2021-05-11,19.3899
2021-05-12,19.22102
2021-05-13,18.64048
2021-05-14,19.97044
2021-05-15,2.30103
2021-05-16,1.76271
2021-05-17,18.30272
2021-05-18,17.1997
2021-05-19,3.02934
2021-05-20,18.89909
2021-05-21,19.97572
2021-05-22,2.68629
2021-05-23,2.36964
2021-05-24,17.03609
2021-05-25,18.27105
2021-05-26,17.76968
2021-05-27,16.7511
2021-05-28,17.43191
2021-05-29,2.50686
2021-05-30,1.81021
2021-05-31,22.37703
2021-06-01,20.03377
2021-06-02,19.90711
2021-06-03,19.76989
2021-06-04,17.01498
2021-06-05,2.17437
2021-06-06,2.20603
2021-06-07,18.1655
2021-06-08,16.50833
2021-06-09,15.35254
2021-06-10,16.91471
2021-06-11,21.15262
2021-06-12,3.64154
2021-06-13,2.83934
2021-06-14,18.04939
2021-06-15,19.28963
2021-06-16,18.59826
2021-06-17,19.75934
2021-06-18,19.35824
2021-06-19,2.73379
2021-06-20,1.43023
2021-06-21,14.42368
2021-06-22,14.95672
2021-06-23,15.79058
2021-06-24,17.70107
2021-06-25,16.05974
2021-06-26,1.92104
2021-06-27,1.24551
2021-06-28,15.36309
2021-06-29,14.10175
2021-06-30,17.91218
2021-07-01,17.74329
2021-07-02,14.97255
2021-07-03,1.8841
2021-07-04,1.68883
2021-07-05,15.55309
2021-07-06,19.52184
2021-07-07,21.58539
2021-07-08,21.75427
2021-07-09,20.65653
2021-07-10,3.35655
2021-07-11,2.68102
2021-07-12,21.59066
2021-07-13,29.41735
2021-07-14,30.31454
2021-07-15,28.95292
2021-07-16,27.01604
2021-07-17,3.94236
2021-07-18,3.74181
2021-07-19,25.44331
2021-07-20,24.29807
2021-07-21,21.55372
2021-07-22,21.02068
2021-07-23,22.02343
2021-07-24,3.73654
2021-07-25,3.13489
2021-07-26,22.09731
2021-07-27,20.73042
2021-07-28,18.75659
2021-07-29,19.80683
2021-07-30,18.87798
2021-07-31,2.72852
2021-08-01,2.26409
2021-08-02,18.60882
2021-08-03,19.03103
2021-08-04,22.66729
2021-08-05,19.91766
2021-08-06,20.76736
2021-08-07,3.09267
2021-08-08,2.69157
2021-08-09,28.22989
2021-08-10,24.33502
2021-08-11,23.34811
2021-08-12,31.78171
2021-08-13,27.98712
2021-08-14,4.6654
2021-08-15,3.73126
2021-08-16,5.78425
2021-08-17,29.88705
2021-08-18,26.79966
2021-08-19,24.70445
2021-08-20,23.90225
2021-08-21,3.57293
2021-08-22,3.05045
2021-08-23,24.62529
2021-08-24,26.51467
2021-08-25,23.23728
2021-08-26,22.45091
2021-08-27,19.21574
2021-08-28,2.55435
2021-08-29,2.24298
2021-08-30,19.89655
2021-08-31,22.69368
2021-09-01,22.88895
2021-09-02,22.00759
2021-09-03,21.2529
2021-09-04,2.99767
2021-09-05,2.42241
2021-09-06,18.35022
2021-09-07,19.59045
2021-09-08,18.25522
2021-09-09,19.37407
2021-09-10,22.3823
2021-09-11,3.04517
2021-09-12,2.46991
2021-09-13,25.11082
2021-09-14,22.76757
2021-09-15,21.84927
2021-09-16,21.60122
2021-09-17,19.65378
2021-09-18,2.50686
2021-09-19,1.51994
2021-09-20,1.73105
2021-09-21,1.68355
2021-09-22,1.9791
2021-09-23,20.53514
2021-09-24,24.78889
2021-09-25,4.92928
2021-09-26,4.63901
2021-09-27,27.4963
2021-09-28,25.33248
2021-09-29,27.30103
2021-09-30,28.7682
2021-10-01,24.83639
2021-10-02,3.14545
2021-10-03,2.69157
2021-10-04,3.88959
2021-10-05,23.5381
2021-10-06,26.90521
2021-10-07,30.35148
2021-10-08,25.46442
2021-10-09,2.82351
2021-10-10,2.39075
2021-10-11,3.10322
2021-10-12,19.88072
2021-10-13,22.64091
2021-10-14,25.23221
2021-10-15,24.5039
2021-10-16,2.92906
2021-10-17,2.37492
2021-10-18,24.8575
2021-10-19,25.24276
2021-10-20,27.20603
2021-10-21,33.7397
2021-10-22,31.502
2021-10-23,3.50432
2021-10-24,2.35381
2021-10-25,28.96875
2021-10-26,28.89487
2021-10-27,27.34325
2021-10-28,25.36943
2021-10-29,23.45894
2021-10-30,2.83407
2021-10-31,2.16381
2021-11-01,27.74963
2021-11-02,25.24804
2021-11-03,24.03947
2021-11-04,27.00548
2021-11-05,27.7074
2021-11-06,3.32488
2021-11-07,2.67574
2021-11-08,25.79691
2021-11-09,27.22187
2021-11-10,26.40384
2021-11-11,31.14312
2021-11-12,31.77116
2021-11-13,3.8632
2021-11-14,3.48321
2021-11-15,30.11399
2021-11-16,26.94215
2021-11-17,25.78108
2021-11-18,25.46442
2021-11-19,25.07916
2021-11-20,3.27211
2021-11-21,2.87629
2021-11-22,33.63415
2021-11-23,26.82077
2021-11-24,24.1503
2021-11-25,24.65695
2021-11-26,23.54865
2021-11-27,3.07156
2021-11-28,2.53324
2021-11-29,24.41946
2021-11-30,25.77052
2021-12-01,31.1009
2021-12-02,28.79459
2021-12-03,25.98691
2021-12-04,2.78657
2021-12-05,2.1427
2021-12-06,24.58834
2021-12-07,23.46949
2021-12-08,27.82879
2021-12-09,24.42474
2021-12-10,21.52206
2021-12-11,2.52269
2021-12-12,2.12687
2021-12-13,21.70677
2021-12-14,22.37175
2021-12-15,21.92315
2021-12-16,22.15537
2021-12-17,18.27633
2021-12-18,2.16909
2021-12-19,1.81549
2021-12-20,19.09964
2021-12-21,22.12898
2021-12-22,21.59066
2021-12-23,20.13932
2021-12-24,19.36879
2021-12-25,2.43825
2021-12-26,2.45936
2021-12-27,17.99662
2021-12-28,20.76736
2021-12-29,20.06544
2021-12-30,19.6274
2021-12-31,6.23284
2022-01-01,1.85771
2022-01-02,1.99493
2022-01-03,18.99408
2022-01-04,19.10491
2022-01-05,17.65357
2022-01-06,17.94384
2022-01-07,17.90162
2022-01-08,2.50686
2022-01-09,2.15326
2022-01-10,16.14946
2022-01-11,16.93582
2022-01-12,24.28752
2022-01-13,22.09204
2022-01-14,17.1997
2022-01-15,2.30103
2022-01-16,2.15853
2022-01-17,17.79079
2022-01-18,19.2263
2022-01-19,17.58496
2022-01-20,20.7093
2022-01-21,17.78551
2022-01-22,2.81296
2022-01-23,1.94215
2022-01-24,17.09943
2022-01-25,17.68524
2022-01-26,22.61452
2022-01-27,26.19801
2022-01-28,24.61473
2022-01-29,3.00823
2022-01-30,1.91576
2022-01-31,1.7416
2022-02-01,2.12687
2022-02-02,2.58602
2022-02-03,21.90732
2022-02-04,20.12877
2022-02-05,3.5096
2022-02-06,2.15326
2022-02-07,20.02849
2022-02-08,21.11568
2022-02-09,20.4032
2022-02-10,19.89655
2022-02-11,16.80388
2022-02-12,2.26409
2022-02-13,1.82605
2022-02-14,15.6217
2022-02-15,16.10724
2022-02-16,17.81718
2022-02-17,18.8252
2022-02-18,15.15199
2022-02-19,2.26936
2022-02-20,1.67827
2022-02-21,14.63478
2022-02-22,12.95651
2022-02-23,13.9012
2022-02-24,15.33671
2022-02-25,15.89613
2022-02-26,2.44352
2022-02-27,1.47245
2022-02-28,15.36837
2022-03-01,2.57546
2022-03-02,16.41334
2022-03-03,17.13109
2022-03-04,13.81148
2022-03-05,1.93687
2022-03-06,1.58855
2022-03-07,13.00401
2022-03-08,13.01984
2022-03-09,2.35381
2022-03-10,15.19421
2022-03-11,14.62951
2022-03-12,2.00548
2022-03-13,1.56744
2022-03-14,18.60354
2022-03-15,14.6084
2022-03-16,15.9753
2022-03-17,17.89107
2022-03-18,15.39476
2022-03-19,2.11631
2022-03-20,1.83132
2022-03-21,16.31306
2022-03-22,15.85391
2022-03-23,17.74329
2022-03-24,15.80641
2022-03-25,19.0363
2022-03-26,2.60713
2022-03-27,1.92632
2022-03-28,16.49778
2022-03-29,18.02828
2022-03-30,18.94659
2022-03-31,22.32953
2022-04-01,16.82499
2022-04-02,1.98437
2022-04-03,1.578
2022-04-04,19.37407
2022-04-05,23.30588
2022-04-06,20.36626
2022-04-07,17.74329
2022-04-08,23.61199
2022-04-09,2.90268
2022-04-10,1.87354
2022-04-11,20.21321
2022-04-12,16.60333
2022-04-13,20.98374
2022-04-14,21.07346
2022-04-15,17.90162
2022-04-16,1.66244
2022-04-17,1.36689
2022-04-18,17.02554
2022-04-19,18.69326
2022-04-20,17.07304
2022-04-21,19.28435
2022-04-22,15.40531
2022-04-23,1.78382
2022-04-24,1.40384
2022-04-25,14.92505
2022-04-26,16.83554
2022-04-27,16.59805
2022-04-28,15.54253
2022-04-29,16.31306
2022-04-30,1.86827
2022-05-01,1.24023
2022-05-02,13.37344
2022-05-03,16.46611
2022-05-04,15.44754
2022-05-05,1.98437
2022-05-06,12.7454
2022-05-07,1.21384
2022-05-08,1.05024
2022-05-09,12.29153
2022-05-10,13.52649
2022-05-11,13.47899
2022-05-12,12.67152
2022-05-13,14.63478
2022-05-14,1.50939
2022-05-15,1.25079
2022-05-16,14.03314
2022-05-17,13.74815
2022-05-18,15.32087
2022-05-19,14.82478
2022-05-20,19.06269
2022-05-21,2.30103
2022-05-22,1.5305
2022-05-23,17.02026
2022-05-24,14.66645
2022-05-25,16.7036
2022-05-26,15.01477
2022-05-27,15.25754
2022-05-28,1.64661
2022-05-29,1.05024
2022-05-30,16.24445
2022-05-31,16.17584
2022-06-01,2.60713
2022-06-02,14.12814
2022-06-03,13.74815
2022-06-04,1.4355
2022-06-05,1.11357
2022-06-06,1.38273
2022-06-07,13.92759
2022-06-08,14.20202
2022-06-09,12.82457
2022-06-10,13.55288
2022-06-11,1.46189
2022-06-12,1.13996
2022-06-13,13.56871
2022-06-14,14.67701
2022-06-15,13.9012
2022-06-16,16.56111
2022-06-17,15.56892
2022-06-18,1.81021
2022-06-19,1.23495
2022-06-20,15.27337
2022-06-21,15.70086
2022-06-22,14.60312
2022-06-23,17.16276
2022-06-24,16.60333
2022-06-25,1.79438
2022-06-26,1.30356
2022-06-27,17.66413
2022-06-28,15.79586
2022-06-29,13.32594
2022-06-30,18.31855
2022-07-01,18.17078
2022-07-02,1.67299
2022-07-03,1.06079
2022-07-04,15.46337
2022-07-05,16.94637
2022-07-06,15.08866
2022-07-07,14.71923
2022-07-08,15.11505
2022-07-09,1.2719
2022-07-10,0.91302
2022-07-11,13.37344
2022-07-12,11.41017
2022-07-13,13.57926
2022-07-14,15.09921
2022-07-15,13.47899
2022-07-16,1.47245
2022-07-17,0.98691
2022-07-18,15.8803
2022-07-19,13.56343
2022-07-20,15.55837
2022-07-21,16.91471
2022-07-22,15.29449
2022-07-23,1.35106
2022-07-24,0.9658
2022-07-25,14.6559
2022-07-26,14.11758
2022-07-27,12.57652
2022-07-28,18.17078
2022-07-29,15.53198
2022-07-30,1.7416
2022-07-31,1.20857
2022-08-01,17.80135
2022-08-02,14.76672
2022-08-03,17.84884
2022-08-04,20.01266
2022-08-05,19.63267
2022-08-06,1.92104
2022-08-07,1.34578
2022-08-08,19.34241
2022-08-09,22.80451
2022-08-10,20.32932
2022-08-11,21.2054
2022-08-12,17.78551
2022-08-13,2.00548
2022-08-14,1.56217
2022-08-15,2.07937
2022-08-16,18.66687
2022-08-17,18.31327
2022-08-18,17.03082
2022-08-19,16.88832
2022-08-20,1.58855
2022-08-21,1.1769
2022-08-22,15.43698
2022-08-23,14.28119
2022-08-24,15.95946
2022-08-25,16.40278
2022-08-26,15.64281
2022-08-27,1.37745
2022-08-28,1.05024
2022-08-29,13.30483
2022-08-30,13.65843
2022-08-31,13.36288
2022-09-01,13.099
2022-09-02,12.98817
2022-09-03,1.50411
2022-09-04,0.92885
2022-09-05,11.55267
2022-09-06,12.61346
2022-09-07,11.66877
2022-09-08,12.26514
2022-09-09,1.49356
2022-09-10,1.1294
2022-09-11,1.02385
2022-09-12,1.37217
2022-09-13,16.61389
2022-09-14,17.1047
2022-09-15,16.5875
2022-09-16,13.51066
2022-09-17,1.4355
2022-09-18,1.10301
2022-09-19,13.62149
2022-09-20,13.20455
2022-09-21,12.21237
2022-09-22,13.82203
2022-09-23,14.37618
2022-09-24,1.1294
2022-09-25,0.84969
2022-09-26,13.92231
2022-09-27,14.4184
2022-09-28,13.5476
2022-09-29,13.69009
2022-09-30,13.07261
2022-10-01,1.09774
2022-10-02,0.81802
2022-10-03,1.15051
2022-10-04,13.41038
2022-10-05,12.60291
2022-10-06,14.70867
2022-10-07,13.1465
2022-10-08,1.21912
2022-10-09,0.86024
2022-10-10,1.47245
2022-10-11,12.19126
2022-10-12,12.45514
2022-10-13,10.89824
2022-10-14,12.81401
2022-10-15,1.30884
2022-10-16,0.97107
2022-10-17,14.95144
2022-10-18,16.11251
2022-10-19,19.53768
2022-10-20,14.01731
2022-10-21,14.13869
2022-10-22,1.21384
2022-10-23,0.75997
2022-10-24,15.7853
2022-10-25,16.04918
2022-10-26,16.79332
2022-10-27,23.91281
2022-10-28,22.07093
2022-10-29,1.94215
2022-10-30,1.27717
2022-10-31,18.7777
2022-11-01,24.92611
2022-11-02,23.13172
2022-11-03,23.69643
2022-11-04,21.41123
2022-11-05,1.84716
2022-11-06,1.39856
2022-11-07,20.32404
2022-11-08,18.91492
2022-11-09,19.04158
2022-11-10,17.34747
2022-11-11,23.31644
2022-11-12,2.29575
2022-11-13,1.73105
2022-11-14,24.87861
2022-11-15,19.07853
2022-11-16,19.06269
2022-11-17,15.30504
2022-11-18,14.867
2022-11-19,1.39328
2022-11-20,1.09774
2022-11-21,12.89845
2022-11-22,12.2282
2022-11-23,13.63732
2022-11-24,14.42368
2022-11-25,14.02258
2022-11-26,1.58855
2022-11-27,1.2719
2022-11-28,12.81401
2022-11-29,13.34705
2022-11-30,13.49482
2022-12-01,15.12032
2022-12-02,11.25184
2022-12-03,1.24023
2022-12-04,1.14523
2022-12-05,11.53156
2022-12-06,10.79269
2022-12-07,11.49461
2022-12-08,11.53683
2022-12-09,14.88283
2022-12-10,1.58855
2022-12-11,1.15051
2022-12-12,11.69516
2022-12-13,11.33628
2022-12-14,12.51847
2022-12-15,10.85074
2022-12-16,9.77411
2022-12-17,1.2719
2022-12-18,1.00274
2022-12-19,9.62634
2022-12-20,9.2358
2022-12-21,10.07494
2022-12-22,9.93244
2022-12-23,9.17247
2022-12-24,1.15051
2022-12-25,0.90774
2022-12-26,10.25965
2022-12-27,10.73464
2022-12-28,10.88241
2022-12-29,10.03272
2022-12-30,4.59679
2022-12-31,1.06079
2023-01-01,0.99746
2023-01-02,10.41798
2023-01-03,10.35993
2023-01-04,11.37323
2023-01-05,11.59489
2023-01-06,11.63711
2023-01-07,1.388
2023-01-08,1.13468
2023-01-09,12.2282
2023-01-10,13.36816
2023-01-11,13.01456
2023-01-12,13.5001
2023-01-13,12.55541
2023-01-14,1.67827
2023-01-15,1.18746
2023-01-16,12.68207
2023-01-17,10.6502
2023-01-18,9.86383
2023-01-19,9.8005
2023-01-20,9.41524
2023-01-21,0.98691
2023-01-22,0.92358
2023-01-23,1.02913
2023-01-24,1.13996
2023-01-25,13.32594
2023-01-26,18.55604
2023-01-27,17.94912
2023-01-28,1.89465
2023-01-29,1.49356
2023-01-30,15.52142
2023-01-31,15.37893
2023-02-01,17.37914
2023-02-02,17.90162
2023-02-03,17.94384
2023-02-04,1.73105
2023-02-05,1.388
2023-02-06,16.61389
2023-02-07,19.05214
2023-02-08,17.57969
2023-02-09,22.17648
2023-02-10,18.8727
2023-02-11,2.2852
2023-02-12,1.65188
2023-02-13,18.75659
2023-02-14,19.2263
2023-02-15,20.33459
2023-02-16,22.65674
2023-02-17,18.86742
2023-02-18,2.16381
2023-02-19,1.63605
2023-02-20,17.73801
2023-02-21,21.15262
2023-02-22,17.7644
2023-02-23,18.09161
2023-02-24,16.12835
2023-02-25,2.06354
2023-02-26,1.56217
2023-02-27,14.50812
2023-02-28,18.1655
2023-03-01,3.02406
2023-03-02,22.36647
2023-03-03,26.30884
2023-03-04,3.59404
2023-03-05,2.71268
2023-03-06,33.00612
2023-03-07,31.01646
2023-03-08,23.87587
2023-03-09,22.1712
2023-03-10,19.43213
2023-03-11,2.40658
2023-03-12,1.76271
2023-03-13,19.27907
2023-03-14,17.39497
2023-03-15,18.60882
2023-03-16,17.96495
2023-03-17,17.08359
2023-03-18,2.03187
2023-03-19,1.73105
2023-03-20,15.07283
2023-03-21,14.41313
2023-03-22,17.51108
2023-03-23,22.27147
2023-03-24,16.10724
2023-03-25,2.37492
2023-03-26,2.12159
2023-03-27,18.95714
2023-03-28,17.33164
2023-03-29,17.60607
2023-03-30,20.51403
2023-03-31,18.48743
2023-04-01,2.77074
2023-04-02,2.13215
2023-04-03,19.55351
2023-04-04,21.77538
2023-04-05,20.4032
2023-04-06,19.92294
2023-04-07,19.84378
2023-04-08,2.91323
2023-04-09,2.39603
2023-04-10,29.4754
2023-04-11,29.23263
2023-04-12,26.2244
2023-04-13,22.83618
2023-04-14,21.80705
2023-04-15,2.78657
2023-04-16,2.27464
2023-04-17,23.54338
2023-04-18,23.59615
2023-04-19,23.25839
2023-04-20,21.67511
2023-04-21,20.77791
2023-04-22,2.3327
2023-04-23,1.8841
2023-04-24,19.92294
2023-04-25,22.64618
2023-04-26,20.88347
2023-04-27,20.26071
2023-04-28,18.95714
2023-04-29,2.07937
2023-04-30,1.60439
2023-05-01,3.86848
2023-05-02,17.5533
2023-05-03,14.71923
2023-05-04,14.38146
2023-05-05,1.89465
2023-05-06,1.28773
2023-05-07,1.0344
2023-05-08,14.74034
2023-05-09,14.75617
2023-05-10,13.38399
2023-05-11,14.71923
2023-05-12,13.1465
2023-05-13,1.483
2023-05-14,1.35634
2023-05-15,13.83259
2023-05-16,13.63732
2023-05-17,14.32868
2023-05-18,14.61895
2023-05-19,13.76926
2023-05-20,1.50411
2023-05-21,1.20329
2023-05-22,14.34979
2023-05-23,16.46611
2023-05-24,14.66117
2023-05-25,13.5476
2023-05-26,12.75068
2023-05-27,1.48828
2023-05-28,1.26134
