date,야간선물
2021-01-24,0.2743
2021-01-25,4.26699
2021-01-26,7.98537
2021-01-27,8.13776
2021-01-28,9.32642
2021-01-29,8.29015
2021-01-30,3.50502
2021-01-31,1.31057
2021-02-01,5.63852
2021-02-02,5.82139
2021-02-03,5.9433
2021-02-04,5.69948
2021-02-05,6.00426
2021-02-06,1.85918
2021-02-08,5.15086
2021-02-09,6.18713
2021-02-10,4.57177
2021-02-11,1.76775
2021-02-12,0.701
2021-02-13,0.48765
2021-02-14,0.2743
2021-02-15,3.90124
2021-02-16,5.39469
2021-02-17,4.66321
2021-02-18,4.8156
2021-02-19,4.93751
2021-02-20,1.37153
2021-02-21,0.48765
2021-02-22,4.60225
2021-02-23,6.73575
2021-02-24,7.95489
2021-02-25,5.42517
2021-02-26,5.97378
2021-02-27,2.04206
2021-02-28,0.67052
2021-03-01,1.43249
2021-03-02,5.72996
2021-03-03,5.33373
2021-03-04,5.18134
2021-03-05,5.48613
2021-03-06,1.21914
2021-03-07,0.30478
2021-03-08,4.75464
2021-03-09,6.73575
2021-03-10,9.17403
2021-03-11,5.91283
2021-03-12,5.33373
2021-03-13,1.95062
2021-03-14,0.64004
2021-03-15,4.96799
2021-03-16,5.15086
2021-03-17,5.63852
2021-03-18,6.37
2021-03-19,6.73575
2021-03-20,3.16976
2021-03-21,1.03626
2021-03-22,9.41786
2021-03-23,11.88661
2021-03-24,11.85614
2021-03-25,10.27125
2021-03-26,7.74154
2021-03-27,4.08412
2021-03-28,1.21914
2021-03-29,7.80249
2021-03-30,10.9113
2021-03-31,8.19871
2021-04-01,11.30752
2021-04-02,9.72264
2021-04-03,1.52392
2021-04-04,0.67052
2021-04-05,9.44833
2021-04-06,11.0637
2021-04-07,8.13776
2021-04-08,6.76622
2021-04-09,7.49771
2021-04-10,2.59067
2021-04-11,0.54861
2021-04-12,4.11459
2021-04-13,9.20451
2021-04-14,7.98537
2021-04-15,8.65589
2021-04-16,6.97957
2021-04-17,2.37732
2021-04-18,0.48765
2021-04-19,6.73575
2021-04-20,8.16824
2021-04-21,11.338
2021-04-22,9.75312
2021-04-23,7.34532
2021-04-24,3.01737
2021-04-25,0.24382
2021-04-26,5.48613
2021-04-27,6.5224
2021-04-28,7.95489
2021-04-29,10.39317
2021-04-30,9.32642
2021-05-01,3.1088
2021-05-02,0.51813
2021-05-03,6.30905
2021-05-04,8.80829
2021-05-05,4.29747
2021-05-06,6.70527
2021-05-07,7.98537
2021-05-08,3.59646
2021-05-09,0.45717
2021-05-10,6.30905
2021-05-11,11.45992
2021-05-12,17.67753
2021-05-13,20.35964
2021-05-14,10.42365
2021-05-15,3.59646
2021-05-16,0.76196
2021-05-17,6.40048
2021-05-18,10.11886
2021-05-19,5.45565
2021-05-20,8.10728
2021-05-21,9.84455
2021-05-22,3.20024
2021-05-23,1.1277
2021-05-24,7.16245
2021-05-25,11.03322
2021-05-26,10.4846
2021-05-27,10.94178
2021-05-28,9.41786
2021-05-29,3.38311
2021-05-30,0.54861
2021-05-31,5.72996
2021-06-01,10.30173
2021-06-02,10.11886
2021-06-03,11.36848
2021-06-04,9.93599
2021-06-05,3.59646
2021-06-06,0.57909
2021-06-07,7.31484
2021-06-08,9.60073
2021-06-09,10.75891
2021-06-10,9.7836
2021-06-11,6.88814
2021-06-12,2.10301
2021-06-13,0.67052
2021-06-14,5.91283
2021-06-15,8.29015
2021-06-16,9.81408
2021-06-17,13.68485
2021-06-18,10.4846
2021-06-19,3.99268
2021-06-20,1.06674
2021-06-21,9.50929
2021-06-22,9.87503
2021-06-23,12.06949
2021-06-24,10.9113
2021-06-25,8.65589
2021-06-26,3.32215
2021-06-27,0.57909
2021-06-28,6.21761
2021-06-29,9.32642
2021-06-30,9.32642
2021-07-01,9.05211
2021-07-02,8.9302
2021-07-03,2.80402
2021-07-04,0.64004
2021-07-05,6.46144
2021-07-06,10.94178
2021-07-07,12.34379
2021-07-08,16.67174
2021-07-09,12.28284
2021-07-10,3.84029
2021-07-11,0.91435
2021-07-12,8.86924
2021-07-13,13.34958
2021-07-14,12.70953
2021-07-15,12.1914
2021-07-16,10.4846
2021-07-17,4.84608
2021-07-18,1.21914
2021-07-19,12.22188
2021-07-20,17.73849
2021-07-21,15.23925
2021-07-22,14.7516
2021-07-23,11.7647
2021-07-24,4.72416
2021-07-25,0.91435
2021-07-26,11.42944
2021-07-27,14.99542
2021-07-28,12.98384
2021-07-29,12.06949
2021-07-30,12.95336
2021-07-31,5.18134
2021-08-01,0.94483
2021-08-02,12.00853
2021-08-03,13.68485
2021-08-04,13.25815
2021-08-05,12.46571
2021-08-06,10.57604
2021-08-07,3.59646
2021-08-08,0.85339
2021-08-09,10.45412
2021-08-10,16.7327
2021-08-11,16.97653
2021-08-12,13.65437
2021-08-13,13.44102
2021-08-14,4.23651
2021-08-15,0.76196
2021-08-16,4.48034
2021-08-17,11.88661
2021-08-18,15.23925
2021-08-19,17.95184
2021-08-20,19.41481
2021-08-21,5.60804
2021-08-22,1.24961
2021-08-23,10.2103
2021-08-24,14.90399
2021-08-25,23.95611
2021-08-26,14.05059
2021-08-27,13.92868
2021-08-28,5.08991
2021-08-29,0.94483
2021-08-30,12.00853
2021-08-31,14.93447
2021-09-01,15.23925
2021-09-02,11.61231
2021-09-03,12.37427
2021-09-04,4.11459
2021-09-05,0.82291
2021-09-06,8.71685
2021-09-07,13.16671
2021-09-08,16.51935
2021-09-09,15.69643
2021-09-10,16.21456
2021-09-11,5.18134
2021-09-12,0.94483
2021-09-13,9.90551
2021-09-14,15.57451
2021-09-15,14.5992
2021-09-16,14.1725
2021-09-17,11.00274
2021-09-18,3.59646
2021-09-19,0.54861
2021-09-20,4.14507
2021-09-21,5.76043
2021-09-22,7.3758
2021-09-23,11.64279
2021-09-24,14.53825
2021-09-25,4.11459
2021-09-26,0.701
2021-09-27,10.57604
2021-09-28,18.04327
2021-09-29,20.29868
2021-09-30,17.49466
2021-10-01,20.45108
2021-10-02,6.64431
2021-10-03,0.94483
2021-10-04,6.70527
2021-10-05,17.55562
2021-10-06,25.17525
2021-10-07,20.8473
2021-10-08,14.1725
2021-10-09,4.17555
2021-10-10,0.79244
2021-10-11,5.21182
2021-10-12,12.83145
2021-10-13,18.50045
2021-10-14,16.36696
2021-10-15,13.44102
2021-10-16,4.35842
2021-10-17,0.64004
2021-10-18,10.97226
2021-10-19,12.83145
2021-10-20,13.13623
2021-10-21,14.53825
2021-10-22,15.05638
2021-10-23,6.21761
2021-10-24,0.67052
2021-10-25,9.32642
2021-10-26,12.1914
2021-10-27,12.74001
2021-10-28,14.69064
2021-10-29,13.56293
2021-10-30,5.60804
2021-10-31,0.79244
2021-11-01,10.0579
2021-11-02,13.83724
2021-11-03,12.09996
2021-11-04,12.6181
2021-11-05,12.98384
2021-11-06,4.51081
2021-11-07,0.85339
2021-11-08,6.76622
2021-11-09,11.36848
2021-11-10,14.11155
2021-11-11,13.38006
2021-11-12,10.66747
2021-11-13,4.90704
2021-11-14,1.00579
2021-11-15,8.59494
2021-11-16,12.64858
2021-11-17,13.31911
2021-11-18,16.48887
2021-11-19,15.78786
2021-11-20,5.54708
2021-11-21,1.21914
2021-11-22,7.92441
2021-11-23,14.38585
2021-11-24,14.38585
2021-11-25,13.10576
2021-11-26,12.74001
2021-11-27,10.60652
2021-11-28,3.62694
2021-11-29,13.71533
2021-11-30,21.36543
2021-12-01,27.97927
2021-12-02,23.71228
2021-12-03,16.54983
2021-12-04,9.3569
2021-12-05,2.95641
2021-12-06,12.46571
2021-12-07,18.10423
2021-12-08,18.04327
2021-12-09,15.11734
2021-12-10,15.08686
2021-12-11,5.51661
2021-12-12,1.00579
2021-12-13,9.26546
2021-12-14,17.76897
2021-12-15,16.45839
2021-12-16,19.11002
2021-12-17,16.00121
2021-12-18,7.89393
2021-12-19,1.46296
2021-12-20,12.25236
2021-12-21,19.17098
2021-12-22,17.92136
2021-12-23,13.92868
2021-12-24,10.54556
2021-12-25,1.5544
2021-12-26,0.82291
2021-12-27,8.35111
2021-12-28,15.05638
2021-12-29,14.93447
2021-12-30,10.0579
2021-12-31,4.3889
2022-01-01,0.88387
2022-01-02,0.48765
2022-01-03,9.08259
2022-01-04,13.83724
2022-01-05,16.7327
2022-01-06,18.86619
2022-01-07,18.31758
2022-01-08,9.02163
2022-01-09,0.91435
2022-01-10,13.16671
2022-01-11,19.53672
2022-01-12,18.83572
2022-01-13,16.18409
2022-01-14,16.03169
2022-01-15,5.69948
2022-01-16,0.79244
2022-01-17,8.22919
2022-01-18,16.12313
2022-01-19,17.22035
2022-01-20,21.82261
2022-01-21,17.67753
2022-01-22,8.74733
2022-01-23,1.67631
2022-01-24,16.91557
2022-01-25,31.36238
2022-01-26,35.01981
2022-01-27,34.3188
2022-01-28,25.57147
2022-01-29,8.65589
2022-01-30,0.79244
2022-01-31,1.76775
2022-02-01,4.08412
2022-02-02,4.90704
2022-02-03,17.03748
2022-02-04,24.32185
2022-02-05,9.75312
2022-02-06,1.43249
2022-02-07,12.92288
2022-02-08,24.07802
2022-02-09,24.26089
2022-02-10,19.9939
2022-02-11,20.8473
2022-02-12,9.69216
2022-02-13,3.07832
2022-02-14,21.06065
2022-02-15,28.25358
2022-02-16,24.41328
2022-02-17,32.88631
2022-02-18,26.82109
2022-02-19,9.96647
2022-02-20,2.10301
2022-02-21,21.5483
2022-02-22,33.49588
2022-02-23,31.36238
2022-02-24,41.38982
2022-02-25,40.01828
2022-02-26,12.67906
2022-02-27,2.28588
2022-02-28,17.67753
2022-03-01,18.98811
2022-03-02,22.27979
2022-03-03,28.40597
2022-03-04,28.68028
2022-03-05,13.01432
2022-03-06,3.01737
2022-03-07,30.17372
2022-03-08,33.34349
2022-03-09,18.56141
2022-03-10,23.59036
2022-03-11,26.69917
2022-03-12,12.6181
2022-03-13,3.01737
2022-03-14,20.69491
2022-03-15,33.80067
2022-03-16,31.4843
2022-03-17,32.82535
2022-03-18,28.58884
2022-03-19,11.49039
2022-03-20,1.95062
2022-03-21,15.54404
2022-03-22,24.90094
2022-03-23,26.69917
2022-03-24,25.41907
2022-03-25,21.975
2022-03-26,9.84455
2022-03-27,1.58488
2022-03-28,17.28131
2022-03-29,27.33922
2022-03-30,26.18104
2022-03-31,24.32185
2022-04-01,22.64553
2022-04-02,7.80249
2022-04-03,1.43249
2022-04-04,16.24504
2022-04-05,23.01127
2022-04-06,29.96037
2022-04-07,29.25937
2022-04-08,25.93721
2022-04-09,10.57604
2022-04-10,1.43249
2022-04-11,22.1274
2022-04-12,30.41755
2022-04-13,29.13745
2022-04-14,24.38281
2022-04-15,21.82261
2022-04-16,2.46875
2022-04-17,1.24961
2022-04-18,23.55989
2022-04-19,25.8153
2022-04-20,24.93142
2022-04-21,24.13898
2022-04-22,23.01127
2022-04-23,11.36848
2022-04-24,2.34684
2022-04-25,21.73117
2022-04-26,29.38128
2022-04-27,36.60469
2022-04-28,32.67296
2022-04-29,28.68028
2022-04-30,16.12313
2022-05-01,3.62694
2022-05-02,24.9619
2022-05-03,36.54373
2022-05-04,25.6629
2022-05-05,19.87199
2022-05-06,28.19262
2022-05-07,15.08686
2022-05-08,2.80402
2022-05-09,26.12008
2022-05-10,39.46967
2022-05-11,46.20542
2022-05-12,42.24321
2022-05-13,34.62359
2022-05-14,10.85035
2022-05-15,2.19445
2022-05-16,21.274
2022-05-17,33.22157
2022-05-18,32.79487
2022-05-19,45.32154
2022-05-20,33.77019
2022-05-21,17.00701
2022-05-22,3.13928
2022-05-23,21.57878
2022-05-24,43.18805
2022-05-25,44.98628
2022-05-26,40.20115
2022-05-27,34.37976
2022-05-28,13.44102
2022-05-29,2.6821
2022-05-30,22.64553
2022-05-31,30.87473
2022-06-01,19.29289
2022-06-02,29.89942
2022-06-03,31.60621
2022-06-04,11.85614
2022-06-05,1.82871
2022-06-06,9.81408
2022-06-07,31.11856
2022-06-08,37.45809
2022-06-09,33.70923
2022-06-10,42.36513
2022-06-11,16.36696
2022-06-12,3.29167
2022-06-13,35.47698
2022-06-14,50.89911
2022-06-15,45.50441
2022-06-16,58.30539
2022-06-17,45.53489
2022-06-18,15.42212
2022-06-19,3.9622
2022-06-20,30.17372
2022-06-21,47.82078
2022-06-22,61.23133
2022-06-23,56.04998
2022-06-24,43.43188
2022-06-25,16.91557
2022-06-26,3.35263
2022-06-27,25.90673
2022-06-28,38.64675
2022-06-29,46.87595
2022-06-30,48.88753
2022-07-01,55.62328
2022-07-02,17.5861
2022-07-03,3.84029
2022-07-04,25.96769
2022-07-05,49.64949
2022-07-06,55.44041
2022-07-07,49.46662
2022-07-08,46.75403
2022-07-09,17.46418
2022-07-10,3.29167
2022-07-11,31.69765
2022-07-12,48.70466
2022-07-13,64.09631
2022-07-14,54.95275
2022-07-15,44.31575
2022-07-16,16.67174
2022-07-17,2.59067
2022-07-18,28.4974
2022-07-19,47.72935
2022-07-20,50.32002
2022-07-21,52.39256
2022-07-22,41.81651
2022-07-23,18.7138
2022-07-24,3.20024
2022-07-25,30.11277
2022-07-26,44.86437
2022-07-27,46.96738
2022-07-28,49.46662
2022-07-29,45.16915
2022-07-30,18.10423
2022-07-31,2.34684
2022-08-01,26.57726
2022-08-02,39.13441
2022-08-03,42.48704
2022-08-04,42.66991
2022-08-05,38.58579
2022-08-06,15.0259
2022-08-07,2.8345
2022-08-08,27.76592
2022-08-09,41.75556
2022-08-10,46.84547
2022-08-11,42.94422
2022-08-12,32.97775
2022-08-13,14.29442
2022-08-14,1.31057
2022-08-15,8.38159
2022-08-16,24.04754
2022-08-17,40.35355
2022-08-18,40.32307
2022-08-19,38.76866
2022-08-20,16.94605
2022-08-21,2.13349
2022-08-22,28.46693
2022-08-23,46.9369
2022-08-24,47.3636
2022-08-25,45.68729
2022-08-26,38.61627
2022-08-27,28.37549
2022-08-28,4.72416
2022-08-29,39.43919
2022-08-30,58.45778
2022-08-31,67.38799
2022-09-01,63.88296
2022-09-02,54.25175
2022-09-03,24.59615
2022-09-04,4.05364
2022-09-05,40.59737
2022-09-06,52.17921
2022-09-07,57.17768
2022-09-08,44.80341
2022-09-09,19.9939
2022-09-10,5.42517
2022-09-11,1.34105
2022-09-12,8.41206
2022-09-13,53.97744
2022-09-14,60.86558
2022-09-15,48.18652
2022-09-16,49.4971
2022-09-17,28.16214
2022-09-18,3.50502
2022-09-19,33.77019
2022-09-20,49.46662
2022-09-21,47.72935
2022-09-22,64.18774
2022-09-23,54.95275
2022-09-24,25.32764
2022-09-25,3.32215
2022-09-26,43.37092
2022-09-27,67.38799
2022-09-28,91.89271
2022-09-29,81.89576
2022-09-30,60.43889
2022-10-01,22.31027
2022-10-02,2.71258
2022-10-03,14.23346
2022-10-04,45.50441
2022-10-05,63.60865
2022-10-06,61.71898
2022-10-07,53.64218
2022-10-08,25.99817
2022-10-09,2.86498
2022-10-10,11.338
2022-10-11,51.08198
2022-10-12,65.86406
2022-10-13,88.81438
2022-10-14,70.95397
2022-10-15,28.4974
2022-10-16,4.72416
2022-10-17,37.27522
2022-10-18,67.32703
2022-10-19,66.80889
2022-10-20,61.53611
2022-10-21,59.55501
2022-10-22,27.52209
2022-10-23,3.62694
2022-10-24,39.43919
2022-10-25,62.63334
2022-10-26,66.44315
2022-10-27,78.51264
2022-10-28,66.26028
2022-10-29,27.67448
2022-10-30,3.90124
2022-10-31,36.75708
2022-11-01,64.34014
2022-11-02,62.57238
2022-11-03,79.79274
2022-11-04,71.31971
2022-11-05,30.05181
2022-11-06,4.26699
2022-11-07,39.65254
2022-11-08,63.02956
2022-11-09,69.97866
2022-11-10,100.0
2022-11-11,75.22096
2022-11-12,29.7775
2022-11-13,4.75464
2022-11-14,37.42761
2022-11-15,70.22249
2022-11-16,65.8031
2022-11-17,74.27613
2022-11-18,63.85248
2022-11-19,27.61353
2022-11-20,3.35263
2022-11-21,39.80493
2022-11-22,69.9177
2022-11-23,57.11673
2022-11-24,56.78146
2022-11-25,43.76714
2022-11-26,19.41481
2022-11-27,3.59646
2022-11-28,34.3188
2022-11-29,61.29228
2022-11-30,56.50716
2022-12-01,60.89606
2022-12-02,58.4273
2022-12-03,32.58153
2022-12-04,3.59646
2022-12-05,31.88052
2022-12-06,65.28497
2022-12-07,73.54465
2022-12-08,62.72477
2022-12-09,49.80188
2022-12-10,25.84577
2022-12-11,3.65742
2022-12-12,29.86894
2022-12-13,74.85522
2022-12-14,60.86558
2022-12-15,70.64919
2022-12-16,61.59707
2022-12-17,30.35659
2022-12-18,4.05364
2022-12-19,31.24047
2022-12-20,68.45473
2022-12-21,64.76683
2022-12-22,65.86406
2022-12-23,68.18043
2022-12-24,25.93721
2022-12-25,3.62694
2022-12-26,24.68759
2022-12-27,41.63364
2022-12-28,55.07467
2022-12-29,53.88601
2022-12-30,30.23468
2022-12-31,7.77202
2023-01-01,2.28588
2023-01-02,33.64827
2023-01-03,58.30539
2023-01-04,65.58975
2023-01-05,67.96708
2023-01-06,62.93812
2023-01-07,30.29564
2023-01-08,5.08991
2023-01-09,43.49283
2023-01-10,71.38067
2023-01-11,56.96434
2023-01-12,65.46784
2023-01-13,57.78725
2023-01-14,23.77323
2023-01-15,3.47455
2023-01-16,33.52636
2023-01-17,50.68576
2023-01-18,60.62176
2023-01-19,65.83358
2023-01-20,50.56385
2023-01-21,20.75586
2023-01-22,2.07253
2023-01-23,5.85187
2023-01-24,13.13623
2023-01-25,43.79762
2023-01-26,59.55501
2023-01-27,52.72782
2023-01-28,25.08381
2023-01-29,2.80402
2023-01-30,35.96464
2023-01-31,64.88875
2023-02-01,58.30539
2023-02-02,65.86406
2023-02-03,68.91191
2023-02-04,31.72813
2023-02-05,4.87656
2023-02-06,44.13288
2023-02-07,61.35324
2023-02-08,60.62176
2023-02-09,60.95702
2023-02-10,62.75525
2023-02-11,25.14477
2023-02-12,3.35263
2023-02-13,28.86315
2023-02-14,65.1021
2023-02-15,69.73483
2023-02-16,65.8031
2023-02-17,60.65224
2023-02-18,29.86894
2023-02-19,3.6879
2023-02-20,30.44803
2023-02-21,55.80615
2023-02-22,67.84516
2023-02-23,59.03687
2023-02-24,63.18195
2023-02-25,30.6309
2023-02-26,3.90124
2023-02-27,35.8732
2023-02-28,53.55074
2023-03-01,37.76287
2023-03-02,46.9369
2023-03-03,53.24596
2023-03-04,26.76013
2023-03-05,3.35263
2023-03-06,30.35659
2023-03-07,50.59433
2023-03-08,65.22401
2023-03-09,61.44468
2023-03-10,62.08473
2023-03-11,45.93111
2023-03-12,7.71106
2023-03-13,66.62602
2023-03-14,99.35995
2023-03-15,92.92898
2023-03-16,83.9683
2023-03-17,71.89881
2023-03-18,32.39865
2023-03-19,4.54129
2023-03-20,45.44346
2023-03-21,66.59555
2023-03-22,59.37214
2023-03-23,77.62877
2023-03-24,69.18622
2023-03-25,29.3508
2023-03-26,3.84029
2023-03-27,37.91526
2023-03-28,63.33434
2023-03-29,63.88296
2023-03-30,59.46357
2023-03-31,71.95976
2023-04-01,34.22736
2023-04-02,6.70527
2023-04-03,39.10393
2023-04-04,57.78725
2023-04-05,60.49984
2023-04-06,69.6434
2023-04-07,48.76562
2023-04-08,9.17403
2023-04-09,2.37732
2023-04-10,39.46967
2023-04-11,49.58854
2023-04-12,60.25601
2023-04-13,59.46357
2023-04-14,50.07619
2023-04-15,24.65711
2023-04-16,3.35263
2023-04-17,30.14324
2023-04-18,52.78878
2023-04-19,60.1341
2023-04-20,58.73209
2023-04-21,53.55074
2023-04-22,20.05486
2023-04-23,3.32215
2023-04-24,29.13745
2023-04-25,57.23864
2023-04-26,67.20512
2023-04-27,65.9555
2023-04-28,53.94696
2023-04-29,19.32337
2023-04-30,2.28588
2023-05-01,10.45412
2023-05-02,37.91526
2023-05-03,52.20969
2023-05-04,52.81926
2023-05-05,28.00975
2023-05-06,12.13044
2023-05-07,3.32215
2023-05-08,27.91831
2023-05-09,50.04571
2023-05-10,60.49984
2023-05-11,58.88448
2023-05-12,47.05882
2023-05-13,21.73117
2023-05-14,3.01737
2023-05-15,30.26516
2023-05-16,50.07619
2023-05-17,51.17342
2023-05-18,50.16763
2023-05-19,48.09509
2023-05-20,19.93294
2023-05-21,2.92593
2023-05-22,33.25205
2023-05-23,48.30844
2023-05-24,58.36635
2023-05-25,62.5419
2023-05-26,54.09935
2023-05-27,22.52362
2023-05-28,2.80402
2023-05-29,7.89393
2023-05-30,34.56263
2023-05-31,53.03261
