date,증여상속
2023-05-26,23.65591
2023-05-27,22.22222
2023-05-28,31.89964
2023-05-29,24.01433
2023-05-30,29.39068
2023-05-31,35.12544
2023-06-01,32.61648
2023-06-02,29.7491
2023-06-03,20.4301
2023-06-04,24.37275
2023-06-05,35.48387
2023-06-06,34.76702
2023-06-07,39.78494
2023-06-08,33.69175
2023-06-09,30.82437
2023-06-10,22.22222
2023-06-11,16.48745
2023-06-12,35.12544
2023-06-13,36.20071
2023-06-14,31.89964
2023-06-15,27.95698
2023-06-16,28.31541
2023-06-17,16.84587
2023-06-18,16.48745
2023-06-19,29.7491
2023-06-20,26.16487
2023-06-21,35.84229
2023-06-22,30.82437
2023-06-23,33.69175
2023-06-24,22.22222
2023-06-25,26.88172
2023-06-26,33.33333
2023-06-27,33.33333
2023-06-28,28.31541
2023-06-29,32.97491
2023-06-30,30.10752
2023-07-01,23.65591
2023-07-02,23.29749
2023-07-03,25.44802
2023-07-04,29.03225
2023-07-05,42.65232
2023-07-06,27.59856
2023-07-07,26.16487
2023-07-08,24.37275
2023-07-09,18.99641
2023-07-10,36.91756
2023-07-11,26.88172
2023-07-12,25.80645
2023-07-13,38.35125
2023-07-14,27.95698
2023-07-15,19.71326
2023-07-16,20.78853
2023-07-17,31.89964
2023-07-18,31.18279
2023-07-19,31.54121
2023-07-20,25.44802
2023-07-21,23.29749
2023-07-22,22.93906
2023-07-23,22.93906
2023-07-24,32.97491
2023-07-25,30.82437
2023-07-26,30.46594
2023-07-27,38.70967
2023-07-28,45.16129
2023-07-29,46.23655
2023-07-30,31.89964
2023-07-31,43.01075
2023-08-01,29.03225
2023-08-02,32.97491
2023-08-03,22.22222
2023-08-04,27.59856
2023-08-05,23.29749
2023-08-06,17.92114
2023-08-07,34.05017
2023-08-08,32.25806
2023-08-09,36.20071
2023-08-10,31.89964
2023-08-11,22.22222
2023-08-12,21.50537
2023-08-13,20.07168
2023-08-14,41.21863
2023-08-15,35.12544
2023-08-16,39.0681
2023-08-17,32.25806
2023-08-18,37.6344
2023-08-19,27.24014
2023-08-20,22.93906
2023-08-21,35.12544
2023-08-22,45.16129
2023-08-23,36.20071
2023-08-24,34.4086
2023-08-25,31.54121
2023-08-26,24.01433
2023-08-27,25.44802
2023-08-28,40.86021
2023-08-29,41.93548
2023-08-30,37.99283
2023-08-31,26.88172
2023-09-01,26.16487
2023-09-02,21.14695
2023-09-03,29.39068
2023-09-04,37.99283
2023-09-05,30.82437
2023-09-06,31.89964
2023-09-07,32.25806
2023-09-08,26.52329
2023-09-09,24.37275
2023-09-10,21.86379
2023-09-11,43.36917
2023-09-12,31.89964
2023-09-13,35.12544
2023-09-14,32.25806
2023-09-15,26.52329
2023-09-16,18.63799
2023-09-17,21.86379
2023-09-18,35.84229
2023-09-19,31.18279
2023-09-20,30.46594
2023-09-21,24.73118
2023-09-22,27.95698
2023-09-23,24.37275
2023-09-24,20.78853
2023-09-25,35.84229
2023-09-26,27.24014
2023-09-27,21.50537
2023-09-28,21.50537
2023-09-29,36.91756
2023-09-30,36.55913
2023-10-01,24.37275
2023-10-02,41.57706
2023-10-03,29.39068
2023-10-04,37.99283
2023-10-05,35.84229
2023-10-06,31.89964
2023-10-07,23.65591
2023-10-08,24.73118
2023-10-09,27.59856
2023-10-10,39.0681
2023-10-11,37.99283
2023-10-12,37.6344
2023-10-13,21.86379
2023-10-14,25.80645
2023-10-15,30.10752
2023-10-16,36.55913
2023-10-17,39.78494
2023-10-18,25.0896
2023-10-19,28.67383
2023-10-20,32.61648
2023-10-21,23.29749
2023-10-22,22.22222
2023-10-23,33.33333
2023-10-24,28.67383
2023-10-25,29.7491
2023-10-26,33.69175
2023-10-27,37.6344
2023-10-28,21.14695
2023-10-29,25.0896
2023-10-30,31.18279
2023-10-31,35.48387
2023-11-01,31.18279
2023-11-02,28.31541
2023-11-03,28.31541
2023-11-04,19.71326
2023-11-05,29.39068
2023-11-06,27.24014
2023-11-07,24.01433
2023-11-08,27.59856
2023-11-09,24.37275
2023-11-10,23.29749
2023-11-11,22.22222
2023-11-12,18.63799
2023-11-13,32.25806
2023-11-14,25.80645
2023-11-15,30.46594
2023-11-16,27.59856
2023-11-17,26.52329
2023-11-18,11.82795
2023-11-19,20.07168
2023-11-20,34.4086
2023-11-21,31.89964
2023-11-22,28.67383
2023-11-23,25.80645
2023-11-24,27.24014
2023-11-25,17.56272
2023-11-26,21.50537
2023-11-27,31.54121
2023-11-28,29.03225
2023-11-29,30.46594
2023-11-30,36.55913
2023-12-01,26.16487
2023-12-02,14.33691
2023-12-03,21.86379
2023-12-04,31.89964
2023-12-05,25.80645
2023-12-06,21.86379
2023-12-07,29.03225
2023-12-08,26.88172
2023-12-09,24.37275
2023-12-10,26.88172
2023-12-11,34.05017
2023-12-12,31.18279
2023-12-13,25.0896
2023-12-14,27.24014
2023-12-15,34.4086
2023-12-16,26.88172
2023-12-17,22.58064
2023-12-18,26.88172
2023-12-19,22.22222
2023-12-20,28.67383
2023-12-21,30.10752
2023-12-22,24.73118
2023-12-23,22.22222
2023-12-24,21.86379
2023-12-25,24.01433
2023-12-26,33.33333
2023-12-27,31.54121
2023-12-28,28.67383
2023-12-29,27.24014
2023-12-30,18.63799
2023-12-31,31.89964
2024-01-01,26.52329
2024-01-02,35.48387
2024-01-03,31.18279
2024-01-04,39.42652
2024-01-05,34.05017
2024-01-06,25.0896
2024-01-07,24.73118
2024-01-08,39.42652
2024-01-09,30.46594
2024-01-10,41.21863
2024-01-11,35.12544
2024-01-12,26.16487
2024-01-13,21.86379
2024-01-14,32.97491
2024-01-15,41.57706
2024-01-16,53.40501
2024-01-17,49.82078
2024-01-18,33.33333
2024-01-19,39.0681
2024-01-20,21.86379
2024-01-21,19.35483
2024-01-22,45.16129
2024-01-23,41.21863
2024-01-24,34.05017
2024-01-25,31.54121
2024-01-26,27.24014
2024-01-27,23.65591
2024-01-28,32.97491
2024-01-29,38.70967
2024-01-30,35.48387
2024-01-31,32.25806
2024-02-01,37.27598
2024-02-02,35.84229
2024-02-03,21.86379
2024-02-04,29.7491
2024-02-05,39.42652
2024-02-06,38.70967
2024-02-07,28.31541
2024-02-08,33.33333
2024-02-09,27.24014
2024-02-10,48.02867
2024-02-11,38.35125
2024-02-12,42.2939
2024-02-13,60.57347
2024-02-14,42.2939
2024-02-15,41.57706
2024-02-16,31.89964
2024-02-17,27.59856
2024-02-18,27.24014
2024-02-19,42.65232
2024-02-20,40.14336
2024-02-21,40.86021
2024-02-22,37.99283
2024-02-23,41.93548
2024-02-24,27.59856
2024-02-25,31.89964
2024-02-26,43.36917
2024-02-27,38.70967
2024-02-28,35.48387
2024-02-29,30.10752
2024-03-01,24.37275
2024-03-02,30.82437
2024-03-03,23.29749
2024-03-04,33.69175
2024-03-05,40.14336
2024-03-06,44.08602
2024-03-07,29.7491
2024-03-08,31.18279
2024-03-09,26.16487
2024-03-10,35.84229
2024-03-11,43.36917
2024-03-12,47.31182
2024-03-13,36.91756
2024-03-14,34.4086
2024-03-15,28.67383
2024-03-16,20.78853
2024-03-17,22.22222
2024-03-18,43.01075
2024-03-19,34.4086
2024-03-20,30.46594
