date,자동차책임보험
2021-05-18,50.2879
2021-05-19,24.47216
2021-05-20,54.31861
2021-05-21,48.75239
2021-05-22,24.08829
2021-05-23,24.47216
2021-05-24,56.90978
2021-05-25,53.26295
2021-05-26,49.0403
2021-05-27,49.42418
2021-05-28,40.595
2021-05-29,26.58349
2021-05-30,23.70441
2021-05-31,51.5355
2021-06-01,49.23224
2021-06-02,41.45873
2021-06-03,46.35316
2021-06-04,39.82725
2021-06-05,24.56813
2021-06-06,20.82533
2021-06-07,53.26295
2021-06-08,51.91938
2021-06-09,42.8023
2021-06-10,42.32245
2021-06-11,54.41458
2021-06-12,29.84644
2021-06-13,24.08829
2021-06-14,52.11132
2021-06-15,48.27255
2021-06-16,52.68714
2021-06-17,52.7831
2021-06-18,46.64107
2021-06-19,27.73512
2021-06-20,23.70441
2021-06-21,51.5355
2021-06-22,51.15163
2021-06-23,48.65642
2021-06-24,42.51439
2021-06-25,39.53934
2021-06-26,19.86564
2021-06-27,19.38579
2021-06-28,49.80806
2021-06-29,47.40882
2021-06-30,49.90403
2021-07-01,43.76199
2021-07-02,43.09021
2021-07-03,20.53742
2021-07-04,24.6641
2021-07-05,59.11708
2021-07-06,42.32245
2021-07-07,46.83301
2021-07-08,44.62571
2021-07-09,38.67562
2021-07-10,21.78502
2021-07-11,22.07293
2021-07-12,51.5355
2021-07-13,49.52015
2021-07-14,43.47408
2021-07-15,48.17658
2021-07-16,40.97888
2021-07-17,28.119
2021-07-18,21.78502
2021-07-19,100.0
2021-07-20,64.6833
2021-07-21,57.00575
2021-07-22,53.26295
2021-07-23,41.36276
2021-07-24,23.4165
2021-07-25,19.86564
2021-07-26,48.56046
2021-07-27,42.32245
2021-07-28,41.26679
2021-07-29,47.12092
2021-07-30,44.14587
2021-07-31,24.08829
2021-08-01,23.22456
2021-08-02,49.23224
2021-08-03,46.44913
2021-08-04,41.93857
2021-08-05,43.18618
2021-08-06,38.96353
2021-08-07,23.70441
2021-08-08,21.97696
2021-08-09,50.09596
2021-08-10,46.06525
2021-08-11,47.31285
2021-08-12,43.18618
2021-08-13,39.73128
2021-08-14,27.25527
2021-08-15,19.96161
2021-08-16,27.1593
2021-08-17,49.61612
2021-08-18,48.75239
2021-08-19,45.48944
2021-08-20,42.22648
2021-08-21,24.6641
2021-08-22,22.1689
2021-08-23,55.66218
2021-08-24,72.36084
2021-08-25,54.51055
2021-08-26,59.21305
2021-08-27,60.26871
2021-08-28,28.69481
2021-08-29,23.89635
2021-08-30,53.64683
2021-08-31,47.60076
2021-09-01,42.8023
2021-09-02,48.08061
2021-09-03,39.53934
2021-09-04,23.60844
2021-09-05,18.71401
2021-09-06,48.27255
2021-09-07,41.45873
2021-09-08,45.39347
2021-09-09,42.99424
2021-09-10,40.595
2021-09-11,26.8714
2021-09-12,24.6641
2021-09-13,48.56046
2021-09-14,42.8023
2021-09-15,46.25719
2021-09-16,44.43378
2021-09-17,41.93857
2021-09-18,24.28023
2021-09-19,20.05758
2021-09-20,19.00191
2021-09-21,15.73896
2021-09-22,23.89635
2021-09-23,62.66794
2021-09-24,47.88867
2021-09-25,28.98272
2021-09-26,21.11324
2021-09-27,47.60076
2021-09-28,46.44913
2021-09-29,43.47408
2021-09-30,38.86756
2021-10-01,39.3474
2021-10-02,22.64875
2021-10-03,22.26487
2021-10-04,25.33589
2021-10-05,55.27831
2021-10-06,44.62571
2021-10-07,52.11132
2021-10-08,40.21113
2021-10-09,29.17466
2021-10-10,19.28982
2021-10-11,25.71976
2021-10-12,58.7332
2021-10-13,47.50479
2021-10-14,43.09021
2021-10-15,43.28214
2021-10-16,22.64875
2021-10-17,21.01727
2021-10-18,47.12092
2021-10-19,44.52975
2021-10-20,37.14011
2021-10-21,43.18618
2021-10-22,39.3474
2021-10-23,22.36084
2021-10-24,20.9213
2021-10-25,45.96928
2021-10-26,43.85796
2021-10-27,41.84261
2021-10-28,42.32245
2021-10-29,41.36276
2021-10-30,21.30518
2021-10-31,19.19385
2021-11-01,45.48944
2021-11-02,45.39347
2021-11-03,41.84261
2021-11-04,41.93857
2021-11-05,35.31669
2021-11-06,20.44145
2021-11-07,19.48176
2021-11-08,45.58541
2021-11-09,41.45873
2021-11-10,43.47408
2021-11-11,38.29174
2021-11-12,35.22072
2021-11-13,24.56813
2021-11-14,26.58349
2021-11-15,56.81381
2021-11-16,41.93857
2021-11-17,44.52975
2021-11-18,37.52399
2021-11-19,39.44337
2021-11-20,18.90595
2021-11-21,20.44145
2021-11-22,50.86372
2021-11-23,39.3474
2021-11-24,38.96353
2021-11-25,46.83301
2021-11-26,40.88291
2021-11-27,24.28023
2021-11-28,22.64875
2021-11-29,50.2879
2021-11-30,45.58541
2021-12-01,39.3474
2021-12-02,42.22648
2021-12-03,39.3474
2021-12-04,19.96161
2021-12-05,21.01727
2021-12-06,51.72744
2021-12-07,43.18618
2021-12-08,42.22648
2021-12-09,42.8023
2021-12-10,31.95777
2021-12-11,22.64875
2021-12-12,24.08829
2021-12-13,60.46065
2021-12-14,44.0499
2021-12-15,46.16122
2021-12-16,40.97888
2021-12-17,35.89251
2021-12-18,22.07293
2021-12-19,21.97696
2021-12-20,44.72168
2021-12-21,46.44913
2021-12-22,84.93282
2021-12-23,99.32821
2021-12-24,49.13627
2021-12-25,28.4069
2021-12-26,24.37619
2021-12-27,51.2476
2021-12-28,46.64107
2021-12-29,45.68138
2021-12-30,45.77735
2021-12-31,34.06909
2022-01-01,19.6737
2022-01-02,23.60844
2022-01-03,51.72744
2022-01-04,45.96928
2022-01-05,46.25719
2022-01-06,44.43378
2022-01-07,39.73128
2022-01-08,22.55278
2022-01-09,25.43186
2022-01-10,50.67178
2022-01-11,46.25719
2022-01-12,44.62571
2022-01-13,41.07485
2022-01-14,45.96928
2022-01-15,23.22456
2022-01-16,21.11324
2022-01-17,48.94433
2022-01-18,49.80806
2022-01-19,45.96928
2022-01-20,43.95393
2022-01-21,42.70633
2022-01-22,25.6238
2022-01-23,21.49712
2022-01-24,51.34357
2022-01-25,42.32245
2022-01-26,40.21113
2022-01-27,43.95393
2022-01-28,41.5547
2022-01-29,22.93666
2022-01-30,17.27447
2022-01-31,18.23416
2022-02-01,21.78502
2022-02-02,19.38579
2022-02-03,57.86948
2022-02-04,52.87907
2022-02-05,25.81573
2022-02-06,26.39155
2022-02-07,54.41458
2022-02-08,41.84261
2022-02-09,41.07485
2022-02-10,44.52975
2022-02-11,39.44337
2022-02-12,25.43186
2022-02-13,22.55278
2022-02-14,52.68714
2022-02-15,53.7428
2022-02-16,42.89827
2022-02-17,49.61612
2022-02-18,48.75239
2022-02-19,29.55854
2022-02-20,23.4165
2022-02-21,51.72744
2022-02-22,55.75815
2022-02-23,42.41842
2022-02-24,46.06525
2022-02-25,41.36276
2022-02-26,26.19961
2022-02-27,21.97696
2022-02-28,47.12092
2022-03-01,25.14395
2022-03-02,48.36852
2022-03-03,45.2975
2022-03-04,42.61036
2022-03-05,23.03262
2022-03-06,20.24952
2022-03-07,49.61612
2022-03-08,44.14587
2022-03-09,20.9213
2022-03-10,44.24184
2022-03-11,47.31285
2022-03-12,28.50287
2022-03-13,24.85604
2022-03-14,50.2879
2022-03-15,43.47408
2022-03-16,44.24184
2022-03-17,45.10556
2022-03-18,42.61036
2022-03-19,25.14395
2022-03-20,22.36084
2022-03-21,52.59117
2022-03-22,49.61612
2022-03-23,43.18618
2022-03-24,39.82725
2022-03-25,38.00383
2022-03-26,22.55278
2022-03-27,23.51247
2022-03-28,45.20153
2022-03-29,42.51439
2022-03-30,47.60076
2022-03-31,42.32245
2022-04-01,36.8522
2022-04-02,20.63339
2022-04-03,19.86564
2022-04-04,48.27255
2022-04-05,43.76199
2022-04-06,42.13051
2022-04-07,41.93857
2022-04-08,33.97312
2022-04-09,23.22456
2022-04-10,19.28982
2022-04-11,49.32821
2022-04-12,42.22648
2022-04-13,36.08445
2022-04-14,42.70633
2022-04-15,36.27639
2022-04-16,20.9213
2022-04-17,19.48176
2022-04-18,47.98464
2022-04-19,39.73128
2022-04-20,44.43378
2022-04-21,39.53934
2022-04-22,37.33205
2022-04-23,20.15355
2022-04-24,22.45681
2022-04-25,45.58541
2022-04-26,44.62571
2022-04-27,39.44337
2022-04-28,48.46449
2022-04-29,36.75623
2022-04-30,20.15355
2022-05-01,21.40115
2022-05-02,51.5355
2022-05-03,46.5451
2022-05-04,36.94817
2022-05-05,22.84069
2022-05-06,41.84261
2022-05-07,19.19385
2022-05-08,21.78502
2022-05-09,49.90403
2022-05-10,36.37236
2022-05-11,46.35316
2022-05-12,40.11516
2022-05-13,38.57965
2022-05-14,20.34548
2022-05-15,18.4261
2022-05-16,48.65642
2022-05-17,43.37811
2022-05-18,36.27639
2022-05-19,34.83685
2022-05-20,38.19577
2022-05-21,19.6737
2022-05-22,22.93666
2022-05-23,51.15163
2022-05-24,45.00959
2022-05-25,47.21689
2022-05-26,39.44337
2022-05-27,42.13051
2022-05-28,25.23992
2022-05-29,21.78502
2022-05-30,49.0403
2022-05-31,46.06525
2022-06-01,27.73512
2022-06-02,45.58541
2022-06-03,43.18618
2022-06-04,23.80038
2022-06-05,17.27447
2022-06-06,17.27447
2022-06-07,51.43953
2022-06-08,52.87907
2022-06-09,45.96928
2022-06-10,45.58541
2022-06-11,24.6641
2022-06-12,23.03262
2022-06-13,53.07101
2022-06-14,47.12092
2022-06-15,48.56046
2022-06-16,39.63531
2022-06-17,43.66602
2022-06-18,23.60844
2022-06-19,20.63339
2022-06-20,47.50479
2022-06-21,45.39347
2022-06-22,45.48944
2022-06-23,41.74664
2022-06-24,44.24184
2022-06-25,21.01727
2022-06-26,21.49712
2022-06-27,52.30326
2022-06-28,41.84261
2022-06-29,42.51439
2022-06-30,55.08637
2022-07-01,45.58541
2022-07-02,30.80614
2022-07-03,25.23992
2022-07-04,59.59692
2022-07-05,49.13627
2022-07-06,43.09021
2022-07-07,47.40882
2022-07-08,38.0998
2022-07-09,21.68905
2022-07-10,17.85028
2022-07-11,49.52015
2022-07-12,45.96928
2022-07-13,40.21113
2022-07-14,41.65067
2022-07-15,34.64491
2022-07-16,20.44145
2022-07-17,22.07293
2022-07-18,48.75239
2022-07-19,49.32821
2022-07-20,41.65067
2022-07-21,40.49904
2022-07-22,35.98848
2022-07-23,27.83109
2022-07-24,30.03838
2022-07-25,48.17658
2022-07-26,48.75239
2022-07-27,40.11516
2022-07-28,44.14587
2022-07-29,41.93857
2022-07-30,22.74472
2022-07-31,23.99232
2022-08-01,45.96928
2022-08-02,42.13051
2022-08-03,40.69097
2022-08-04,40.595
2022-08-05,35.41266
2022-08-06,20.05758
2022-08-07,16.79462
2022-08-08,37.71593
2022-08-09,43.28214
2022-08-10,42.22648
2022-08-11,42.8023
2022-08-12,39.82725
2022-08-13,20.72936
2022-08-14,16.50671
2022-08-15,21.78502
2022-08-16,47.40882
2022-08-17,41.36276
2022-08-18,40.97888
2022-08-19,37.42802
2022-08-20,20.72936
2022-08-21,21.59309
2022-08-22,49.13627
2022-08-23,41.45873
2022-08-24,43.28214
2022-08-25,43.28214
2022-08-26,39.0595
2022-08-27,21.88099
2022-08-28,21.11324
2022-08-29,54.60652
2022-08-30,45.20153
2022-08-31,41.65067
2022-09-01,36.46833
2022-09-02,36.56429
2022-09-03,23.60844
2022-09-04,20.44145
2022-09-05,48.75239
2022-09-06,46.92898
2022-09-07,40.40307
2022-09-08,36.46833
2022-09-09,18.71401
2022-09-10,13.7236
2022-09-11,14.49136
2022-09-12,22.1689
2022-09-13,57.77351
2022-09-14,48.65642
2022-09-15,46.44913
2022-09-16,39.53934
2022-09-17,32.14971
2022-09-18,21.49712
2022-09-19,49.32821
2022-09-20,40.595
2022-09-21,42.32245
2022-09-22,40.11516
2022-09-23,40.88291
2022-09-24,21.30518
2022-09-25,21.40115
2022-09-26,50.0
2022-09-27,45.96928
2022-09-28,45.00959
2022-09-29,42.99424
2022-09-30,34.26103
2022-10-01,10.94049
2022-10-02,10.84452
2022-10-03,12.57197
2022-10-04,32.14971
2022-10-05,25.71976
2022-10-06,24.56813
2022-10-07,19.57773
2022-10-08,9.59692
2022-10-09,7.86948
2022-10-10,11.13243
2022-10-11,30.71017
2022-10-12,26.58349
2022-10-13,23.60844
2022-10-14,21.30518
2022-10-15,13.05182
2022-10-16,9.69289
2022-10-17,24.95201
2022-10-18,23.32053
2022-10-19,21.01727
2022-10-20,22.84069
2022-10-21,22.36084
2022-10-22,8.44529
2022-10-23,10.84452
2022-10-24,27.25527
2022-10-25,25.23992
2022-10-26,22.93666
2022-10-27,36.37236
2022-10-28,40.11516
2022-10-29,11.80422
2022-10-30,11.61228
2022-10-31,25.14395
2022-11-01,26.67946
2022-11-02,26.48752
2022-11-03,21.59309
2022-11-04,18.52207
2022-11-05,9.59692
2022-11-06,9.59692
2022-11-07,24.56813
2022-11-08,24.85604
2022-11-09,22.45681
2022-11-10,24.56813
2022-11-11,22.1689
2022-11-12,12.476
2022-11-13,11.42034
2022-11-14,24.85604
2022-11-15,23.70441
2022-11-16,25.33589
2022-11-17,22.1689
2022-11-18,23.12859
2022-11-19,11.99616
2022-11-20,10.26871
2022-11-21,26.77543
2022-11-22,27.25527
2022-11-23,21.30518
2022-11-24,22.64875
2022-11-25,18.4261
2022-11-26,14.20345
2022-11-27,9.21305
2022-11-28,25.04798
2022-11-29,22.45681
2022-11-30,21.68905
2022-12-01,21.30518
2022-12-02,20.34548
2022-12-03,9.59692
2022-12-04,9.78886
2022-12-05,26.48752
2022-12-06,27.44721
2022-12-07,20.63339
2022-12-08,20.72936
2022-12-09,21.40115
2022-12-10,11.90019
2022-12-11,10.74856
2022-12-12,26.19961
2022-12-13,27.63915
2022-12-14,23.80038
2022-12-15,27.54318
2022-12-16,22.26487
2022-12-17,13.81957
2022-12-18,12.95585
2022-12-19,30.42226
2022-12-20,26.39155
2022-12-21,24.85604
2022-12-22,22.1689
2022-12-23,21.20921
2022-12-24,10.74856
2022-12-25,10.07677
2022-12-26,29.75047
2022-12-27,24.28023
2022-12-28,25.6238
2022-12-29,25.04798
2022-12-30,18.90595
2022-12-31,8.82917
2023-01-01,10.07677
2023-01-02,29.75047
2023-01-03,24.28023
2023-01-04,24.37619
2023-01-05,28.119
2023-01-06,24.95201
2023-01-07,12.76391
2023-01-08,11.42034
2023-01-09,27.83109
2023-01-10,21.30518
2023-01-11,27.54318
2023-01-12,27.54318
2023-01-13,23.32053
2023-01-14,12.09213
2023-01-15,12.38003
2023-01-16,30.71017
2023-01-17,23.89635
2023-01-18,26.8714
2023-01-19,26.96737
2023-01-20,15.73896
2023-01-21,11.51631
2023-01-22,7.96545
2023-01-23,12.09213
2023-01-24,11.32437
2023-01-25,37.71593
2023-01-26,30.03838
2023-01-27,22.93666
2023-01-28,13.05182
2023-01-29,9.59692
2023-01-30,32.72552
2023-01-31,29.07869
2023-02-01,23.60844
2023-02-02,22.93666
2023-02-03,23.32053
2023-02-04,14.39539
2023-02-05,11.32437
2023-02-06,30.23032
2023-02-07,28.59884
2023-02-08,25.9117
2023-02-09,23.70441
2023-02-10,25.71976
2023-02-11,13.91554
2023-02-12,13.53166
2023-02-13,30.71017
2023-02-14,26.19961
2023-02-15,24.28023
2023-02-16,26.8714
2023-02-17,23.80038
2023-02-18,11.2284
2023-02-19,13.05182
2023-02-20,30.32629
2023-02-21,29.55854
2023-02-22,25.43186
2023-02-23,23.99232
2023-02-24,26.29558
2023-02-25,12.57197
2023-02-26,11.80422
2023-02-27,30.13435
2023-02-28,25.43186
2023-03-01,15.16314
2023-03-02,31.19001
2023-03-03,25.6238
2023-03-04,12.95585
2023-03-05,14.01151
2023-03-06,30.03838
2023-03-07,23.80038
2023-03-08,27.54318
2023-03-09,25.43186
2023-03-10,21.59309
2023-03-11,10.94049
2023-03-12,14.49136
2023-03-13,28.31094
2023-03-14,27.63915
2023-03-15,27.73512
2023-03-16,27.63915
2023-03-17,23.03262
2023-03-18,13.14779
2023-03-19,13.24376
2023-03-20,31.28598
2023-03-21,30.13435
2023-03-22,23.51247
2023-03-23,29.3666
2023-03-24,22.84069
2023-03-25,12.09213
2023-03-26,11.61228
2023-03-27,29.07869
2023-03-28,26.39155
2023-03-29,24.76007
2023-03-30,22.64875
2023-03-31,21.20921
2023-04-01,9.40499
2023-04-02,9.78886
2023-04-03,26.29558
2023-04-04,22.93666
2023-04-05,23.4165
2023-04-06,26.96737
2023-04-07,26.19961
2023-04-08,14.29942
2023-04-09,12.476
2023-04-10,29.27063
2023-04-11,22.74472
2023-04-12,28.59884
2023-04-13,23.70441
2023-04-14,21.40115
2023-04-15,10.36468
2023-04-16,8.92514
2023-04-17,25.14395
2023-04-18,22.55278
2023-04-19,26.48752
2023-04-20,22.84069
2023-04-21,20.53742
2023-04-22,10.65259
2023-04-23,10.36468
2023-04-24,31.95777
2023-04-25,24.37619
2023-04-26,24.6641
2023-04-27,23.60844
2023-04-28,21.11324
2023-04-29,11.90019
2023-04-30,9.78886
2023-05-01,19.09788
2023-05-02,26.39155
2023-05-03,26.96737
2023-05-04,21.40115
2023-05-05,12.18809
2023-05-06,11.80422
2023-05-07,12.38003
2023-05-08,24.08829
2023-05-09,21.68905
2023-05-10,21.68905
2023-05-11,27.54318
2023-05-12,26.96737
2023-05-13,17.85028
2023-05-14,18.71401
2023-05-15,31.76583
2023-05-16,30.99808
2023-05-17,26.19961
2023-05-18,31.66986
2023-05-19,26.58349
2023-05-20,12.76391
2023-05-21,9.78886
2023-05-22,26.8714
2023-05-23,20.82533
2023-05-24,20.24952
2023-05-25,24.37619
2023-05-26,16.69865
2023-05-27,7.67754
2023-05-28,8.63723
2023-05-29,10.94049
