date,기아주식
2023-05-27,2.93709
2023-05-28,2.12343
2023-05-29,5.87418
2023-05-30,23.3578
2023-05-31,21.15499
2023-06-01,19.70629
2023-06-02,18.79341
2023-06-03,2.91724
2023-06-04,2.28219
2023-06-05,18.13851
2023-06-06,3.61182
2023-06-07,33.41932
2023-06-08,23.23873
2023-06-09,20.00396
2023-06-10,2.95693
2023-06-11,4.90176
2023-06-12,18.79341
2023-06-13,18.45604
2023-06-14,18.77356
2023-06-15,16.78904
2023-06-16,16.19368
2023-06-17,2.75848
2023-06-18,2.04405
2023-06-19,16.05477
2023-06-20,15.02282
2023-06-21,17.18594
2023-06-22,16.82873
2023-06-23,15.1022
2023-06-24,2.0639
2023-06-25,1.98452
2023-06-26,17.52331
2023-06-27,17.97975
2023-06-28,18.15836
2023-06-29,17.14625
2023-06-30,21.03591
2023-07-01,3.84997
2023-07-02,2.75848
2023-07-03,21.1153
2023-07-04,22.94105
2023-07-05,17.28517
2023-07-06,20.04365
2023-07-07,15.83647
2023-07-08,2.61956
2023-07-09,1.72653
2023-07-10,15.77693
2023-07-11,16.90811
2023-07-12,16.05477
2023-07-13,16.66997
2023-07-14,17.97975
2023-07-15,2.34173
2023-07-16,1.58761
2023-07-17,16.78904
2023-07-18,17.08672
2023-07-19,16.65012
2023-07-20,16.13415
2023-07-21,15.36019
2023-07-22,2.28219
2023-07-23,1.36931
2023-07-24,14.30839
2023-07-25,14.28854
2023-07-26,17.1661
2023-07-27,21.2939
2023-07-28,18.63464
2023-07-29,2.44096
2023-07-30,1.8456
2023-07-31,14.86406
2023-08-01,15.57848
2023-08-02,15.73724
2023-08-03,14.96328
2023-08-04,12.76046
2023-08-05,2.28219
2023-08-06,5.19944
2023-08-07,19.0117
2023-08-08,16.80889
2023-08-09,16.21353
2023-08-10,13.95118
2023-08-11,17.1661
2023-08-12,2.26235
2023-08-13,1.74637
2023-08-14,11.54991
2023-08-15,3.21492
2023-08-16,14.56638
2023-08-17,15.45941
2023-08-18,14.52669
2023-08-19,2.4608
2023-08-20,1.64715
2023-08-21,13.15737
2023-08-22,13.75272
2023-08-23,12.83984
2023-08-24,13.37566
2023-08-25,11.82774
2023-08-26,2.34173
2023-08-27,1.17086
2023-08-28,14.07025
2023-08-29,16.35245
2023-08-30,16.13415
2023-08-31,13.51458
2023-09-01,13.23675
2023-09-02,1.94483
2023-09-03,1.56777
2023-09-04,12.99861
2023-09-05,12.56201
2023-09-06,12.24449
2023-09-07,11.70867
2023-09-08,11.86743
2023-09-09,2.26235
2023-09-10,1.82575
2023-09-11,14.34808
2023-09-12,15.85632
2023-09-13,16.19368
2023-09-14,14.50684
2023-09-15,14.76483
2023-09-16,2.59972
2023-09-17,1.86544
2023-09-18,13.01845
2023-09-19,13.6535
2023-09-20,17.92022
2023-09-21,13.8321
2023-09-22,13.07799
2023-09-23,2.00436
2023-09-24,1.54792
2023-09-25,14.68545
2023-09-26,13.13752
2023-09-27,12.32387
2023-09-28,2.02421
2023-09-29,1.30978
2023-09-30,1.32962
2023-10-01,1.409
2023-10-02,2.22266
2023-10-03,1.64715
2023-10-04,14.46715
2023-10-05,16.35245
2023-10-06,17.74161
2023-10-07,2.79817
2023-10-08,1.8456
2023-10-09,3.03631
2023-10-10,18.73387
2023-10-11,17.72177
2023-10-12,16.43183
2023-10-13,15.08235
2023-10-14,2.4608
2023-10-15,2.0639
2023-10-16,14.0504
2023-10-17,19.30938
2023-10-18,20.2818
2023-10-19,15.99523
2023-10-20,15.57848
2023-10-21,3.25461
2023-10-22,2.0639
2023-10-23,17.82099
2023-10-24,13.87179
2023-10-25,15.65786
2023-10-26,13.59396
2023-10-27,16.61043
2023-10-28,2.83786
2023-10-29,2.4608
2023-10-30,16.80889
2023-10-31,14.92359
2023-11-01,16.07461
2023-11-02,16.21353
2023-11-03,15.63802
2023-11-04,2.32188
2023-11-05,2.65925
2023-11-06,19.76582
2023-11-07,17.36455
2023-11-08,16.03492
2023-11-09,14.68545
2023-11-10,12.52232
2023-11-11,2.10359
2023-11-12,1.48839
2023-11-13,13.37566
2023-11-14,13.67334
2023-11-15,20.2818
2023-11-16,24.98511
2023-11-17,22.44492
2023-11-18,3.076
2023-11-19,2.65925
2023-11-20,18.35681
2023-11-21,18.27743
2023-11-22,16.47152
2023-11-23,18.87279
2023-11-24,16.03492
2023-11-25,2.6791
2023-11-26,2.22266
2023-11-27,17.68207
2023-11-28,17.30502
2023-11-29,21.80988
2023-11-30,24.4096
2023-12-01,23.13951
2023-12-02,3.076
2023-12-03,2.04405
2023-12-04,18.93232
2023-12-05,17.44393
2023-12-06,19.26969
2023-12-07,16.01508
2023-12-08,18.57511
2023-12-09,3.15538
2023-12-10,2.02421
2023-12-11,20.04365
2023-12-12,24.50883
2023-12-13,20.04365
2023-12-14,19.74598
2023-12-15,28.69616
2023-12-16,5.12006
2023-12-17,2.93709
2023-12-18,24.09208
2023-12-19,21.88926
2023-12-20,56.12224
2023-12-21,45.10815
2023-12-22,38.44016
2023-12-23,5.85433
2023-12-24,4.16749
2023-12-25,4.30641
2023-12-26,31.33558
2023-12-27,31.09743
2023-12-28,51.9349
2023-12-29,25.87815
2023-12-30,6.48938
2023-12-31,4.3461
2024-01-01,4.38579
2024-01-02,32.4866
2024-01-03,29.09307
2024-01-04,26.75133
2024-01-05,23.1792
2024-01-06,4.3461
2024-01-07,2.8974
2024-01-08,23.29827
2024-01-09,23.81424
2024-01-10,24.76681
2024-01-11,25.4614
2024-01-12,20.00396
2024-01-13,3.75074
2024-01-14,3.21492
2024-01-15,24.76681
2024-01-16,21.49235
2024-01-17,19.64675
2024-01-18,19.42845
2024-01-19,19.50783
2024-01-20,2.8577
2024-01-21,2.77832
2024-01-22,20.93669
2024-01-23,20.32149
2024-01-24,18.65449
2024-01-25,34.9871
2024-01-26,34.5505
2024-01-27,5.45743
2024-01-28,3.6912
2024-01-29,45.10815
2024-01-30,48.56122
2024-01-31,52.92716
2024-02-01,54.71323
2024-02-02,100.0
2024-02-03,19.15062
2024-02-04,11.68882
2024-02-05,59.03949
2024-02-06,41.91307
2024-02-07,37.18991
2024-02-08,28.1405
2024-02-09,6.74737
2024-02-10,5.65588
2024-02-11,4.40563
2024-02-12,5.37805
2024-02-13,33.55824
2024-02-14,31.95078
2024-02-15,28.67632
2024-02-16,26.59257
2024-02-17,5.65588
2024-02-18,4.16749
2024-02-19,27.58483
2024-02-20,26.0766
2024-02-21,23.83409
2024-02-22,26.96963
2024-02-23,23.19904
2024-02-24,4.72315
2024-02-25,3.59198
2024-02-26,23.00059
2024-02-27,22.84183
2024-02-28,24.64774
2024-02-29,41.47648
2024-03-01,7.56102
2024-03-02,5.43758
2024-03-03,4.5247
2024-03-04,31.85155
2024-03-05,25.79876
2024-03-06,27.9222
2024-03-07,29.23199
2024-03-08,29.82734
2024-03-09,5.71541
2024-03-10,4.36594
2024-03-11,28.16034
2024-03-12,26.23536
2024-03-13,24.56836
2024-03-14,26.9101
2024-03-15,28.10081
2024-03-16,5.53681
2024-03-17,3.076
2024-03-18,27.16808
2024-03-19,36.35641
2024-03-20,30.34332
