date,돌반지
2021-09-23,54.10836
2021-09-24,50.01794
2021-09-25,47.18335
2021-09-26,42.69824
2021-09-27,56.67384
2021-09-28,55.48977
2021-09-29,52.18873
2021-09-30,45.81987
2021-10-01,52.36813
2021-10-02,45.89163
2021-10-03,47.39863
2021-10-04,55.04126
2021-10-05,66.98959
2021-10-06,61.44599
2021-10-07,60.81808
2021-10-08,53.91101
2021-10-09,44.6358
2021-10-10,42.89558
2021-10-11,48.24183
2021-10-12,62.73771
2021-10-13,57.55292
2021-10-14,54.52099
2021-10-15,51.27377
2021-10-16,47.70362
2021-10-17,46.42985
2021-10-18,55.13096
2021-10-19,54.59275
2021-10-20,51.0226
2021-10-21,51.04054
2021-10-22,48.493
2021-10-23,47.09364
2021-10-24,46.69895
2021-10-25,64.04736
2021-10-26,59.99282
2021-10-27,54.23394
2021-10-28,58.70111
2021-10-29,52.58342
2021-10-30,50.95084
2021-10-31,45.76605
2021-11-01,68.22748
2021-11-02,67.76103
2021-11-03,60.58485
2021-11-04,62.03803
2021-11-05,55.88446
2021-11-06,49.03121
2021-11-07,48.34947
2021-11-08,60.17222
2021-11-09,62.88123
2021-11-10,61.21277
2021-11-11,55.70505
2021-11-12,52.76282
2021-11-13,43.27233
2021-11-14,43.11087
2021-11-15,67.22282
2021-11-16,66.46932
2021-11-17,61.30247
2021-11-18,50.8432
2021-11-19,48.06243
2021-11-20,41.19124
2021-11-21,41.47829
2021-11-22,52.97811
2021-11-23,49.87441
2021-11-24,48.4033
2021-11-25,46.35809
2021-11-26,42.21385
2021-11-27,39.23573
2021-11-28,44.97667
2021-11-29,56.54825
2021-11-30,55.1489
2021-12-01,55.02332
2021-12-02,48.60064
2021-12-03,50.46645
2021-12-04,41.81916
2021-12-05,42.89558
2021-12-06,54.44922
2021-12-07,52.31431
2021-12-08,46.8066
2021-12-09,48.56476
2021-12-10,44.65374
2021-12-11,42.51883
2021-12-12,43.54144
2021-12-13,52.20667
2021-12-14,50.44851
2021-12-15,45.55077
2021-12-16,42.26767
2021-12-17,36.3832
2021-12-18,36.43702
2021-12-19,35.77323
2021-12-20,47.59598
2021-12-21,46.48367
2021-12-22,44.13347
2021-12-23,39.05633
2021-12-24,41.263
2021-12-25,33.49479
2021-12-26,36.2038
2021-12-27,46.91424
2021-12-28,48.74416
2021-12-29,43.14675
2021-12-30,42.30355
2021-12-31,40.85037
2022-01-01,47.36275
2022-01-02,52.72694
2022-01-03,70.70326
2022-01-04,66.64872
2022-01-05,61.49982
2022-01-06,62.77359
2022-01-07,62.00215
2022-01-08,56.17151
2022-01-09,55.66917
2022-01-10,73.26874
2022-01-11,68.44277
2022-01-12,61.98421
2022-01-13,57.06853
2022-01-14,57.06853
2022-01-15,61.19483
2022-01-16,55.41801
2022-01-17,67.99425
2022-01-18,59.00609
2022-01-19,58.68317
2022-01-20,54.35952
2022-01-21,51.05848
2022-01-22,46.77072
2022-01-23,46.51955
2022-01-24,55.16684
2022-01-25,49.03121
2022-01-26,44.31288
2022-01-27,42.35737
2022-01-28,39.50484
2022-01-29,36.54467
2022-01-30,33.83566
2022-01-31,31.64693
2022-02-01,40.67097
2022-02-02,50.01794
2022-02-03,66.98959
2022-02-04,62.12773
2022-02-05,53.33692
2022-02-06,51.36347
2022-02-07,61.93039
2022-02-08,58.91639
2022-02-09,55.83064
2022-02-10,51.7761
2022-02-11,50.9329
2022-02-12,46.34015
2022-02-13,46.96806
2022-02-14,58.86257
2022-02-15,58.75493
2022-02-16,54.37746
2022-02-17,50.64585
2022-02-18,50.10764
2022-02-19,45.04843
2022-02-20,46.26838
2022-02-21,58.09113
2022-02-22,54.01865
2022-02-23,50.55615
2022-02-24,60.13634
2022-02-25,52.0452
2022-02-26,48.24183
2022-02-27,46.8963
2022-02-28,53.26515
2022-03-01,53.08575
2022-03-02,61.91245
2022-03-03,53.3728
2022-03-04,52.65518
2022-03-05,47.11158
2022-03-06,65.0879
2022-03-07,69.17832
2022-03-08,59.32902
2022-03-09,44.59992
2022-03-10,52.72694
2022-03-11,53.08575
2022-03-12,51.05848
2022-03-13,48.97739
2022-03-14,54.77215
2022-03-15,54.91567
2022-03-16,51.48905
2022-03-17,51.14818
2022-03-18,51.30965
2022-03-19,46.35809
2022-03-20,44.97667
2022-03-21,57.5888
2022-03-22,56.6559
2022-03-23,52.26049
2022-03-24,51.97344
2022-03-25,50.01794
2022-03-26,42.78794
2022-03-27,43.12881
2022-03-28,55.38213
2022-03-29,55.29242
2022-03-30,53.12163
2022-03-31,50.32292
2022-04-01,55.16684
2022-04-02,44.74345
2022-04-03,47.12952
2022-04-04,60.29781
2022-04-05,60.54897
2022-04-06,59.32902
2022-04-07,53.89307
2022-04-08,50.25116
2022-04-09,44.58198
2022-04-10,45.26372
2022-04-11,60.2081
2022-04-12,57.55292
2022-04-13,54.4851
2022-04-14,51.74022
2022-04-15,52.96017
2022-04-16,45.24578
2022-04-17,44.88697
2022-04-18,61.60746
2022-04-19,58.21672
2022-04-20,59.86724
2022-04-21,53.82131
2022-04-22,49.47972
2022-04-23,45.67635
2022-04-24,46.35809
2022-04-25,64.67527
2022-04-26,61.46393
2022-04-27,57.39146
2022-04-28,51.9555
2022-04-29,49.47972
2022-04-30,43.48762
2022-05-01,50.01794
2022-05-02,61.01542
2022-05-03,55.48977
2022-05-04,47.45245
2022-05-05,41.94474
2022-05-06,49.46178
2022-05-07,41.42447
2022-05-08,43.88231
2022-05-09,61.98421
2022-05-10,54.73627
2022-05-11,56.18945
2022-05-12,46.41191
2022-05-13,45.65841
2022-05-14,42.32149
2022-05-15,39.61248
2022-05-16,56.90706
2022-05-17,54.95156
2022-05-18,48.52888
2022-05-19,48.4033
2022-05-20,45.80193
2022-05-21,40.74273
2022-05-22,41.0836
2022-05-23,54.3057
2022-05-24,52.97811
2022-05-25,48.81593
2022-05-26,47.59598
2022-05-27,40.83243
2022-05-28,38.6437
2022-05-29,38.21313
2022-05-30,55.95622
2022-05-31,53.15751
2022-06-01,47.95479
2022-06-02,54.41334
2022-06-03,49.2465
2022-06-04,41.46035
2022-06-05,41.10154
2022-06-06,46.59131
2022-06-07,59.11374
2022-06-08,57.4991
2022-06-09,54.3057
2022-06-10,51.36347
2022-06-11,45.01255
2022-06-12,45.08432
2022-06-13,63.70649
2022-06-14,59.41872
2022-06-15,56.11768
2022-06-16,50.55615
2022-06-17,48.79799
2022-06-18,44.277
2022-06-19,44.02583
2022-06-20,61.73304
2022-06-21,60.8719
2022-06-22,52.67312
2022-06-23,46.07104
2022-06-24,49.78471
2022-06-25,43.95407
2022-06-26,41.98062
2022-06-27,57.15823
2022-06-28,55.04126
2022-06-29,51.36347
2022-06-30,49.26444
2022-07-01,51.75816
2022-07-02,45.04843
2022-07-03,47.43451
2022-07-04,63.79619
2022-07-05,63.16828
2022-07-06,59.79547
2022-07-07,57.31969
2022-07-08,53.06781
2022-07-09,47.12952
2022-07-10,43.32615
2022-07-11,62.4686
2022-07-12,58.32436
2022-07-13,54.19806
2022-07-14,50.66379
2022-07-15,50.43057
2022-07-16,44.24111
2022-07-17,46.73484
2022-07-18,57.75026
2022-07-19,56.76354
2022-07-20,56.54825
2022-07-21,52.88841
2022-07-22,51.0226
2022-07-23,42.77
2022-07-24,43.09293
2022-07-25,63.81413
2022-07-26,61.26659
2022-07-27,52.87047
2022-07-28,48.99533
2022-07-29,45.26372
2022-07-30,43.7029
2022-07-31,42.48295
2022-08-01,61.21277
2022-08-02,58.59346
2022-08-03,70.61356
2022-08-04,63.74237
2022-08-05,58.80875
2022-08-06,51.39935
2022-08-07,50.77143
2022-08-08,67.77897
2022-08-09,61.82274
2022-08-10,60.7822
2022-08-11,61.30247
2022-08-12,61.5357
2022-08-13,47.99067
2022-08-14,50.43057
2022-08-15,55.61535
2022-08-16,68.11984
2022-08-17,67.06135
2022-08-18,60.17222
2022-08-19,57.37351
2022-08-20,51.00466
2022-08-21,49.94617
2022-08-22,73.30462
2022-08-23,67.6175
2022-08-24,61.48188
2022-08-25,56.01004
2022-08-26,55.88446
2022-08-27,46.1428
2022-08-28,46.77072
2022-08-29,61.15895
2022-08-30,53.17545
2022-08-31,51.30965
2022-09-01,55.43595
2022-09-02,50.59203
2022-09-03,43.95407
2022-09-04,39.72012
2022-09-05,46.55543
2022-09-06,47.32687
2022-09-07,43.37997
2022-09-08,37.7108
2022-09-09,30.08611
2022-09-10,32.63365
2022-09-11,41.13742
2022-09-12,48.38536
2022-09-13,74.04018
2022-09-14,69.9677
2022-09-15,61.94833
2022-09-16,54.50304
2022-09-17,45.40724
2022-09-18,44.11553
2022-09-19,59.22138
2022-09-20,60.40545
2022-09-21,59.41872
2022-09-22,52.78076
2022-09-23,52.13491
2022-09-24,43.00322
2022-09-25,44.99461
2022-09-26,61.73304
2022-09-27,60.2081
2022-09-28,53.31898
2022-09-29,49.35414
2022-09-30,46.8963
2022-10-01,44.31288
2022-10-02,42.8597
2022-10-03,46.2325
2022-10-04,63.00681
2022-10-05,56.11768
2022-10-06,53.35486
2022-10-07,47.52421
2022-10-08,41.40653
2022-10-09,40.16864
2022-10-10,45.33548
2022-10-11,67.92249
2022-10-12,60.99748
2022-10-13,53.12163
2022-10-14,47.02188
2022-10-15,43.12881
2022-10-16,43.95407
2022-10-17,60.33369
2022-10-18,52.26049
2022-10-19,71.4747
2022-10-20,45.89163
2022-10-21,45.98134
2022-10-22,40.16864
2022-10-23,41.38858
2022-10-24,56.24327
2022-10-25,65.57229
2022-10-26,57.28381
2022-10-27,53.60602
2022-10-28,49.60531
2022-10-29,43.57732
2022-10-30,33.74596
2022-10-31,52.15285
2022-11-01,57.6785
2022-11-02,56.33297
2022-11-03,60.47721
2022-11-04,72.73053
2022-11-05,81.10871
2022-11-06,80.21169
2022-11-07,97.14747
2022-11-08,88.33871
2022-11-09,87.54933
2022-11-10,71.34912
2022-11-11,47.59598
2022-11-12,41.0836
2022-11-13,44.49228
2022-11-14,56.01004
2022-11-15,51.39935
2022-11-16,48.45712
2022-11-17,45.78399
2022-11-18,42.93146
2022-11-19,42.08826
2022-11-20,40.45568
2022-11-21,55.9024
2022-11-22,51.18406
2022-11-23,47.8292
2022-11-24,44.07965
2022-11-25,44.22317
2022-11-26,40.92213
2022-11-27,42.96734
2022-11-28,48.65446
2022-11-29,47.34481
2022-11-30,49.3362
2022-12-01,50.8432
2022-12-02,44.68963
2022-12-03,41.15536
2022-12-04,43.18263
2022-12-05,60.51309
2022-12-06,54.89773
2022-12-07,56.13562
2022-12-08,56.02798
2022-12-09,56.42267
2022-12-10,47.39863
2022-12-11,46.96806
2022-12-12,58.05525
2022-12-13,55.59741
2022-12-14,49.96411
2022-12-15,43.18263
2022-12-16,44.92285
2022-12-17,38.80516
2022-12-18,45.55077
2022-12-19,49.65913
2022-12-20,47.36275
2022-12-21,45.31754
2022-12-22,41.76533
2022-12-23,39.37926
2022-12-24,33.22569
2022-12-25,37.96196
2022-12-26,51.34553
2022-12-27,54.86185
2022-12-28,48.20595
2022-12-29,49.06709
2022-12-30,47.66774
2022-12-31,45.06637
2023-01-01,59.65195
2023-01-02,82.75923
2023-01-03,78.31001
2023-01-04,81.19842
2023-01-05,75.56512
2023-01-06,66.91783
2023-01-07,66.93577
2023-01-08,61.19483
2023-01-09,77.77179
2023-01-10,86.31144
2023-01-11,79.02762
2023-01-12,68.9451
2023-01-13,60.71044
2023-01-14,53.78543
2023-01-15,53.78543
2023-01-16,62.88123
2023-01-17,55.75888
2023-01-18,53.69573
2023-01-19,50.14352
2023-01-20,45.24578
2023-01-21,41.3527
2023-01-22,42.8597
2023-01-23,48.6724
2023-01-24,55.11302
2023-01-25,77.84355
2023-01-26,68.04808
2023-01-27,69.84212
2023-01-28,62.36096
2023-01-29,63.9756
2023-01-30,76.15715
2023-01-31,76.51596
2023-02-01,78.31001
2023-02-02,69.53713
2023-02-03,65.26731
2023-02-04,58.55758
2023-02-05,54.95156
2023-02-06,74.81162
2023-02-07,70.7212
2023-02-08,65.50053
2023-02-09,62.50448
2023-02-10,62.648
2023-02-11,55.2386
2023-02-12,55.27448
2023-02-13,73.66343
2023-02-14,67.22282
2023-02-15,62.648
2023-02-16,60.44133
2023-02-17,61.84068
2023-02-18,56.79942
2023-02-19,55.77682
2023-02-20,75.70864
2023-02-21,67.4381
2023-02-22,65.69788
2023-02-23,62.30714
2023-02-24,62.34302
2023-02-25,58.432
2023-02-26,57.80409
2023-02-27,67.90455
2023-02-28,69.84212
2023-03-01,87.1367
2023-03-02,84.39181
2023-03-03,79.61966
2023-03-04,75.40365
2023-03-05,82.38249
2023-03-06,87.38787
2023-03-07,83.04628
2023-03-08,81.34194
2023-03-09,59.38284
2023-03-10,54.89773
2023-03-11,50.19734
2023-03-12,51.72228
2023-03-13,75.22425
2023-03-14,93.59526
2023-03-15,76.92859
2023-03-16,63.63473
2023-03-17,56.44061
2023-03-18,51.39935
2023-03-19,48.79799
2023-03-20,71.29529
2023-03-21,68.49659
2023-03-22,61.8048
2023-03-23,58.10907
2023-03-24,54.52099
2023-03-25,50.96878
2023-03-26,50.05382
2023-03-27,62.12773
2023-03-28,74.12988
2023-03-29,62.00215
2023-03-30,52.7987
2023-03-31,60.97954
2023-04-01,55.02332
2023-04-02,51.61463
2023-04-03,67.33046
2023-04-04,69.05274
2023-04-05,70.9006
2023-04-06,73.87872
2023-04-07,66.07463
2023-04-08,50.0897
2023-04-09,55.0592
2023-04-10,85.12737
2023-04-11,69.59095
2023-04-12,65.35701
2023-04-13,59.11374
2023-04-14,62.75565
2023-04-15,57.78614
2023-04-16,50.23322
2023-04-17,68.99892
2023-04-18,60.60279
2023-04-19,55.25654
2023-04-20,50.77143
2023-04-21,50.50233
2023-04-22,43.86437
2023-04-23,41.44241
2023-04-24,56.96088
2023-04-25,55.93828
2023-04-26,54.66451
2023-04-27,50.98672
2023-04-28,44.59992
2023-04-29,42.26767
2023-04-30,38.85898
2023-05-01,49.40796
2023-05-02,57.24793
2023-05-03,54.89773
2023-05-04,48.18801
2023-05-05,44.04377
2023-05-06,43.18263
2023-05-07,43.59526
2023-05-08,62.648
2023-05-09,55.93828
2023-05-10,53.44456
2023-05-11,49.47972
2023-05-12,46.34015
2023-05-13,43.21851
2023-05-14,39.07427
2023-05-15,54.77215
2023-05-16,51.72228
2023-05-17,49.4259
2023-05-18,45.13814
2023-05-19,43.93613
2023-05-20,38.554
2023-05-21,37.35199
2023-05-22,56.27915
2023-05-23,51.99138
2023-05-24,50.55615
2023-05-25,47.21923
2023-05-26,43.32615
2023-05-27,36.4729
2023-05-28,34.71474
2023-05-29,42.0165
